flowtime, dM2R1, dM2R2, dM2R3, dM2R4, dM2R5, dM2R6, dM2R7, dM2R8, dM2R9, dM2R10, dM2R11, dM2R12, dM2R13, dM2R14, dM2R15, dM2R16, dM2R17, dM2R18, dM2R19, dM(mass_num)R20
1.0, 1.0000000000000102 - 1.734723475976807e-18im, 1.0000000000000042 + 1.3877787807814457e-17im, 1.0000000000000016 - 3.469446951953614e-18im, 0.9999999999999979 + 1.734723475976807e-18im, 1.0000000000000018 + 6.5052130349130266e-18im, 1.0000000000000022 + 3.0357660829594124e-18im, 1.0000000000000002 + 3.122502256758253e-17im, 1.0000000000000089 - 1.0083080204115191e-17im, 0.9999999999999911 + 3.2526065174565133e-19im, 1.000000000000002 - 1.3877787807814457e-17im, 1.0000000000000004 + 8.673617379884035e-18im, 1.0000000000000007 + 4.336808689942018e-19im, 0.9999999999999988 - 3.577867169202165e-18im, 1.0000000000000013 - 1.214306433183765e-17im, 0.9999999999999952 - 1.0408340855860843e-17im, 1.0000000000000007 - 1.0083080204115191e-17im, 0.9999999999999976 - 1.6263032587282567e-18im, 0.9999999999999983 - 1.734723475976807e-18im, 1.0000000000000024 - 4.336808689942018e-19im, 0.9999999999999983 + 0.0im
1.1, 1.00000000000001 - 2.6020852139652106e-18im, 1.0000000000000042 + 1.3010426069826053e-17im, 1.0000000000000022 + 0.0im, 0.9999999999999963 + 1.734723475976807e-18im, 1.0000000000000022 + 5.637851296924623e-18im, 1.000000000000002 + 2.6020852139652106e-18im, 0.9999999999999987 + 3.469446951953614e-17im, 1.0000000000000109 - 1.0408340855860843e-17im, 0.9999999999999921 + 3.2526065174565133e-19im, 1.000000000000002 - 1.214306433183765e-17im, 1.000000000000001 + 1.0408340855860843e-17im, 1.0000000000000004 + 4.336808689942018e-19im, 0.9999999999999976 - 3.2526065174565133e-18im, 1.0000000000000016 - 1.3444106938820255e-17im, 0.9999999999999964 - 9.540979117872439e-18im, 0.9999999999999986 - 1.0059363281592071e-17im, 0.9999999999999997 - 1.5178830414797062e-18im, 0.9999999999999996 + 0.0im, 1.0000000000000022 - 2.168404344971009e-18im, 0.9999999999999996 + 5.204170427930421e-18im
1.2, 1.0000000000000095 - 6.071532165918825e-18im, 1.0000000000000022 + 1.474514954580286e-17im, 1.0000000000000044 + 8.673617379884035e-19im, 0.9999999999999946 + 2.168404344971009e-18im, 1.0000000000000022 + 5.204170427930421e-18im, 1.0000000000000016 + 2.6020852139652106e-18im, 0.9999999999999988 + 4.163336342344337e-17im, 1.0000000000000122 - 1.0842021724855044e-17im, 0.9999999999999907 + 4.336808689942018e-19im, 1.0000000000000029 - 9.540979117872439e-18im, 0.9999999999999998 + 1.0408340855860843e-17im, 1.000000000000002 + 2.168404344971009e-19im, 0.9999999999999971 - 3.3610267347050637e-18im, 1.0000000000000007 - 1.3444106938820255e-17im, 0.999999999999997 - 1.0408340855860843e-17im, 0.9999999999999984 - 1.0083080204115191e-17im, 0.9999999999999993 - 1.5178830414797062e-18im, 1.000000000000003 + 8.673617379884035e-19im, 1.000000000000003 - 3.903127820947816e-18im, 0.999999999999998 + 1.734723475976807e-18im
1.3, 1.0000000000000115 - 4.336808689942018e-18im, 1.0000000000000007 + 1.3877787807814457e-17im, 1.000000000000006 + 2.6020852139652106e-18im, 0.999999999999994 + 1.734723475976807e-18im, 1.0000000000000042 + 4.336808689942018e-18im, 1.0000000000000027 + 3.0357660829594124e-18im, 0.9999999999999974 + 4.163336342344337e-17im, 1.000000000000012 - 1.0842021724855044e-17im, 0.9999999999999898 + 4.336808689942018e-19im, 1.0000000000000047 - 6.938893903907228e-18im, 0.9999999999999999 + 1.0408340855860843e-17im, 1.0000000000000004 - 2.168404344971009e-19im, 0.9999999999999952 - 3.3610267347050637e-18im, 1.0000000000000024 - 1.3010426069826053e-17im, 0.9999999999999952 - 1.1275702593849246e-17im, 0.9999999999999986 - 9.920449878242366e-18im, 1.0 - 1.6263032587282567e-18im, 1.0000000000000042 + 1.734723475976807e-18im, 1.0000000000000036 - 3.469446951953614e-18im, 0.9999999999999992 + 8.673617379884035e-19im
1.4, 1.0000000000000129 - 2.6020852139652106e-18im, 0.9999999999999991 + 1.5612511283791264e-17im, 1.0000000000000069 + 1.734723475976807e-18im, 0.9999999999999941 + 1.734723475976807e-18im, 1.0000000000000044 + 4.336808689942018e-18im, 1.000000000000003 + 3.469446951953614e-18im, 0.9999999999999972 + 3.8163916471489756e-17im, 1.0000000000000113 - 1.0842021724855044e-17im, 0.9999999999999901 + 5.421010862427522e-19im, 1.0000000000000042 - 8.673617379884035e-18im, 0.9999999999999999 + 1.0408340855860843e-17im, 0.9999999999999991 - 2.168404344971009e-19im, 0.9999999999999943 - 3.469446951953614e-18im, 1.000000000000002 - 1.2576745200831851e-17im, 0.9999999999999936 - 1.0842021724855044e-17im, 0.999999999999999 - 9.86623976961809e-18im, 1.0000000000000007 - 1.734723475976807e-18im, 1.0000000000000053 + 2.6020852139652106e-18im, 1.0000000000000038 - 3.0357660829594124e-18im, 0.9999999999999992 + 8.673617379884035e-19im
1.5, 1.0000000000000162 - 4.336808689942018e-18im, 0.9999999999999987 + 1.734723475976807e-17im, 1.0000000000000095 + 0.0im, 0.9999999999999952 + 2.168404344971009e-18im, 1.000000000000006 + 6.071532165918825e-18im, 1.0000000000000033 + 2.168404344971009e-18im, 0.9999999999999969 + 3.469446951953614e-17im, 1.0000000000000098 - 1.1926223897340549e-17im, 0.9999999999999912 + 4.336808689942018e-19im, 1.000000000000004 - 5.204170427930421e-18im, 0.9999999999999994 + 1.5612511283791264e-17im, 1.0 + 2.168404344971009e-19im, 0.999999999999994 - 3.0357660829594124e-18im, 1.0000000000000029 - 1.214306433183765e-17im, 0.999999999999993 - 1.1275702593849246e-17im, 1.0000000000000004 - 9.540979117872439e-18im, 1.0000000000000002 - 1.6263032587282567e-18im, 1.0000000000000047 + 4.336808689942018e-18im, 1.000000000000003 - 2.168404344971009e-18im, 0.9999999999999989 + 0.0im
1.6, 1.0000000000000169 - 3.469446951953614e-18im, 0.9999999999999986 + 1.734723475976807e-17im, 1.0000000000000118 + 8.673617379884035e-19im, 0.9999999999999943 + 2.168404344971009e-18im, 1.0000000000000047 + 5.204170427930421e-18im, 1.000000000000003 + 3.903127820947816e-18im, 0.9999999999999973 + 3.8163916471489756e-17im, 1.0000000000000104 - 1.1926223897340549e-17im, 0.9999999999999909 + 6.505213034913027e-19im, 1.000000000000003 - 8.673617379884035e-18im, 0.999999999999998 + 1.9081958235744878e-17im, 0.9999999999999993 + 4.336808689942018e-19im, 0.9999999999999942 - 2.8189256484623115e-18im, 1.0000000000000044 - 1.3010426069826053e-17im, 0.9999999999999922 - 1.0408340855860843e-17im, 1.0000000000000004 - 9.215718466126788e-18im, 1.0000000000000009 - 1.4094628242311558e-18im, 1.0000000000000042 + 4.336808689942018e-18im, 1.0000000000000027 - 3.0357660829594124e-18im, 1.0000000000000002 + 0.0im
1.7, 1.000000000000017 + 0.0im, 0.9999999999999959 + 1.6479873021779667e-17im, 1.0000000000000144 + 8.673617379884035e-19im, 0.9999999999999958 + 1.734723475976807e-18im, 1.0000000000000069 + 5.637851296924623e-18im, 1.000000000000002 + 3.903127820947816e-18im, 0.9999999999999983 + 4.163336342344337e-17im, 1.0000000000000102 - 1.235990476633475e-17im, 0.9999999999999906 + 1.0842021724855044e-18im, 1.0000000000000004 - 6.071532165918825e-18im, 0.9999999999999967 + 1.734723475976807e-17im, 1.0000000000000007 + 4.336808689942018e-19im, 0.9999999999999931 - 3.0357660829594124e-18im, 1.0000000000000058 - 1.3444106938820255e-17im, 0.9999999999999892 - 1.0408340855860843e-17im, 0.9999999999999998 - 9.64939933512099e-18im, 1.0000000000000009 - 1.5178830414797062e-18im, 1.0000000000000036 + 4.336808689942018e-18im, 1.0000000000000018 - 1.3010426069826053e-18im, 1.0 - 1.734723475976807e-18im
1.8, 1.000000000000019 + 0.0im, 0.9999999999999942 + 1.5612511283791264e-17im, 1.000000000000015 - 1.734723475976807e-18im, 0.9999999999999949 + 1.4094628242311558e-18im, 1.0000000000000033 + 4.336808689942018e-18im, 0.9999999999999998 + 3.0357660829594124e-18im, 0.9999999999999968 + 4.163336342344337e-17im, 1.0000000000000113 - 1.235990476633475e-17im, 0.99999999999999 + 1.3010426069826053e-18im, 1.0000000000000016 - 6.071532165918825e-18im, 0.9999999999999983 + 1.5612511283791264e-17im, 1.0000000000000009 - 8.673617379884035e-19im, 0.9999999999999939 - 2.4936649967166602e-18im, 1.0000000000000067 - 1.3444106938820255e-17im, 0.9999999999999872 - 1.0408340855860843e-17im, 0.9999999999999987 - 9.75781955236954e-18im, 1.000000000000002 - 1.5178830414797062e-18im, 1.0000000000000042 + 4.336808689942018e-18im, 1.000000000000003 - 1.734723475976807e-18im, 0.9999999999999997 - 3.469446951953614e-18im
1.9, 1.0000000000000193 - 5.204170427930421e-18im, 0.999999999999995 + 1.6479873021779667e-17im, 1.0000000000000169 - 8.673617379884035e-19im, 0.9999999999999951 + 1.5178830414797062e-18im, 1.0000000000000038 + 3.903127820947816e-18im, 1.0000000000000018 + 3.0357660829594124e-18im, 0.9999999999999956 + 3.8163916471489756e-17im, 1.0000000000000118 - 1.214306433183765e-17im, 0.9999999999999895 + 9.75781955236954e-19im, 1.0000000000000018 - 8.673617379884035e-18im, 0.9999999999999983 + 1.734723475976807e-17im, 1.0000000000000007 - 6.505213034913027e-19im, 0.9999999999999939 - 2.4936649967166602e-18im, 1.000000000000007 - 1.3660947373317356e-17im, 0.9999999999999816 - 1.0408340855860843e-17im, 0.9999999999999968 - 9.974659986866641e-18im, 1.0000000000000024 - 1.4094628242311558e-18im, 1.000000000000005 + 6.071532165918825e-18im, 1.0000000000000042 - 1.734723475976807e-18im, 0.9999999999999994 - 4.336808689942018e-18im
2.0, 1.0000000000000207 - 5.204170427930421e-18im, 0.9999999999999963 + 1.6479873021779667e-17im, 1.0000000000000184 + 3.469446951953614e-18im, 0.9999999999999967 + 1.6263032587282567e-18im, 1.0000000000000062 + 5.204170427930421e-18im, 0.9999999999999998 + 2.168404344971009e-18im, 0.9999999999999962 + 4.163336342344337e-17im, 1.00000000000001 - 1.3444106938820255e-17im, 0.9999999999999902 + 9.75781955236954e-19im, 1.0000000000000029 - 8.673617379884035e-18im, 0.9999999999999978 + 1.5612511283791264e-17im, 1.000000000000001 - 1.734723475976807e-18im, 0.9999999999999946 - 2.6020852139652106e-18im, 1.0000000000000042 - 1.3444106938820255e-17im, 0.9999999999999779 - 9.540979117872439e-18im, 0.9999999999999959 - 1.0083080204115191e-17im, 1.0000000000000022 - 1.5178830414797062e-18im, 1.0000000000000058 + 3.469446951953614e-18im, 1.0000000000000044 - 2.6020852139652106e-18im, 0.9999999999999986 - 4.336808689942018e-18im
2.1, 1.0000000000000193 + 0.0im, 0.9999999999999976 + 1.214306433183765e-17im, 1.0000000000000198 + 2.6020852139652106e-18im, 0.9999999999999966 + 1.1926223897340549e-18im, 1.0000000000000042 + 4.336808689942018e-18im, 0.9999999999999989 + 1.3010426069826053e-18im, 0.9999999999999958 + 3.469446951953614e-17im, 1.000000000000009 - 1.2576745200831851e-17im, 0.9999999999999901 + 9.75781955236954e-19im, 1.0000000000000033 - 9.540979117872439e-18im, 0.9999999999999982 + 1.734723475976807e-17im, 1.0000000000000007 - 6.505213034913027e-19im, 0.9999999999999946 - 2.168404344971009e-18im, 1.0000000000000029 - 1.3444106938820255e-17im, 0.9999999999999795 - 1.0408340855860843e-17im, 0.9999999999999951 - 1.0191500421363742e-17im, 1.0000000000000038 - 1.5178830414797062e-18im, 1.000000000000007 + 3.469446951953614e-18im, 1.0000000000000058 - 2.6020852139652106e-18im, 0.9999999999999997 - 6.938893903907228e-18im
2.2, 1.0000000000000184 - 8.673617379884035e-18im, 0.9999999999999992 + 1.474514954580286e-17im, 1.0000000000000215 + 5.204170427930421e-18im, 0.9999999999999967 + 1.1926223897340549e-18im, 1.0000000000000038 + 5.204170427930421e-18im, 0.9999999999999981 + 3.0357660829594124e-18im, 0.9999999999999956 + 2.7755575615628914e-17im, 1.0000000000000082 - 1.214306433183765e-17im, 0.9999999999999905 + 9.75781955236954e-19im, 1.0000000000000058 - 7.806255641895632e-18im, 0.9999999999999988 + 1.5612511283791264e-17im, 1.0000000000000027 - 1.3010426069826053e-18im, 0.999999999999994 - 1.951563910473908e-18im, 1.0000000000000009 - 1.3444106938820255e-17im, 0.9999999999999788 - 9.107298248878237e-18im, 0.9999999999999949 - 9.974659986866641e-18im, 1.000000000000002 - 1.6263032587282567e-18im, 1.0000000000000053 - 3.469446951953614e-18im, 1.0000000000000064 - 1.734723475976807e-18im, 1.0000000000000007 - 7.806255641895632e-18im
2.3, 1.0000000000000173 - 6.938893903907228e-18im, 1.0000000000000009 + 1.5612511283791264e-17im, 1.0000000000000209 + 5.204170427930421e-18im, 0.9999999999999977 + 1.0842021724855044e-18im, 1.000000000000004 + 3.0357660829594124e-18im, 0.9999999999999964 + 2.6020852139652106e-18im, 0.9999999999999969 + 3.469446951953614e-17im, 1.0000000000000075 - 1.214306433183765e-17im, 0.9999999999999898 + 1.0842021724855044e-18im, 1.0000000000000067 - 8.673617379884035e-18im, 0.9999999999999983 + 1.3877787807814457e-17im, 1.0000000000000029 - 2.3852447794681098e-18im, 0.9999999999999941 - 2.0599841277224584e-18im, 1.0 - 1.3877787807814457e-17im, 0.9999999999999795 - 9.107298248878237e-18im, 0.9999999999999972 - 9.974659986866641e-18im, 1.0000000000000029 - 1.6263032587282567e-18im, 1.0000000000000044 - 3.469446951953614e-18im, 1.0000000000000093 - 2.168404344971009e-18im, 0.9999999999999998 - 6.071532165918825e-18im
2.4, 1.000000000000019 - 6.938893903907228e-18im, 1.0000000000000018 + 1.214306433183765e-17im, 1.0000000000000235 + 5.637851296924623e-18im, 0.9999999999999999 + 1.0842021724855044e-18im, 1.0000000000000009 + 3.469446951953614e-18im, 0.9999999999999964 + 1.3010426069826053e-18im, 0.9999999999999988 + 4.85722573273506e-17im, 1.0000000000000073 - 1.3010426069826053e-17im, 0.999999999999989 + 9.75781955236954e-19im, 1.0000000000000064 - 1.0408340855860843e-17im, 0.9999999999999977 + 1.214306433183765e-17im, 1.0000000000000016 - 2.8189256484623115e-18im, 0.9999999999999951 - 2.3852447794681098e-18im, 1.0000000000000024 - 1.3660947373317356e-17im, 0.9999999999999795 - 8.673617379884035e-18im, 0.9999999999999983 - 9.86623976961809e-18im, 1.0000000000000049 - 1.734723475976807e-18im, 1.0000000000000038 + 1.734723475976807e-18im, 1.0000000000000104 - 3.469446951953614e-18im, 0.9999999999999983 - 6.071532165918825e-18im
2.5, 1.0000000000000187 - 5.204170427930421e-18im, 1.0000000000000004 + 1.1275702593849246e-17im, 1.000000000000024 + 5.637851296924623e-18im, 0.999999999999999 + 1.3010426069826053e-18im, 1.0000000000000002 + 4.336808689942018e-18im, 0.9999999999999967 + 2.6020852139652106e-18im, 0.9999999999999988 + 4.5102810375396984e-17im, 1.000000000000007 - 1.214306433183765e-17im, 0.99999999999999 + 8.673617379884035e-19im, 1.0000000000000058 - 8.673617379884035e-18im, 1.0000000000000007 + 1.214306433183765e-17im, 1.0000000000000027 - 2.168404344971009e-18im, 0.9999999999999951 - 2.6020852139652106e-18im, 1.0000000000000042 - 1.452830911130576e-17im, 0.9999999999999805 - 6.5052130349130266e-18im, 1.0000000000000004 - 1.0408340855860843e-17im, 1.0000000000000036 - 1.8431436932253575e-18im, 1.0000000000000049 + 0.0im, 1.0000000000000122 - 3.903127820947816e-18im, 0.9999999999999974 - 6.938893903907228e-18im
2.6, 1.0000000000000178 - 1.0408340855860843e-17im, 1.0000000000000007 + 1.214306433183765e-17im, 1.0000000000000226 + 5.204170427930421e-18im, 0.9999999999999986 + 1.4094628242311558e-18im, 0.9999999999999996 + 4.7704895589362195e-18im, 0.9999999999999958 + 2.168404344971009e-18im, 0.9999999999999977 + 4.163336342344337e-17im, 1.0000000000000069 - 1.1709383462843448e-17im, 0.9999999999999882 + 9.75781955236954e-19im, 1.0000000000000075 - 7.806255641895632e-18im, 1.0000000000000022 + 1.3877787807814457e-17im, 1.0000000000000044 - 1.951563910473908e-18im, 0.9999999999999941 - 2.8189256484623115e-18im, 1.000000000000004 - 1.431146867680866e-17im, 0.9999999999999816 - 6.5052130349130266e-18im, 1.0000000000000013 - 9.540979117872439e-18im, 1.000000000000005 - 1.6263032587282567e-18im, 1.0000000000000078 + 3.469446951953614e-18im, 1.0000000000000095 - 5.637851296924623e-18im, 0.9999999999999988 - 8.673617379884035e-18im
2.7, 1.000000000000019 - 8.673617379884035e-18im, 1.0000000000000016 + 1.1275702593849246e-17im, 1.0000000000000209 + 5.204170427930421e-18im, 0.9999999999999966 + 1.5178830414797062e-18im, 0.9999999999999989 + 4.7704895589362195e-18im, 0.9999999999999947 + 2.168404344971009e-18im, 0.9999999999999989 + 3.8163916471489756e-17im, 1.0000000000000064 - 1.3444106938820255e-17im, 0.999999999999992 + 1.0842021724855044e-18im, 1.000000000000009 - 6.938893903907228e-18im, 1.0000000000000018 + 1.3877787807814457e-17im, 1.0000000000000053 - 1.5178830414797062e-18im, 0.9999999999999969 - 3.3610267347050637e-18im, 1.0000000000000027 - 1.4094628242311558e-17im, 0.9999999999999811 - 6.5052130349130266e-18im, 1.0000000000000018 - 9.107298248878237e-18im, 1.0000000000000047 - 1.8431436932253575e-18im, 1.0000000000000073 + 1.214306433183765e-17im, 1.000000000000009 - 5.637851296924623e-18im, 0.9999999999999981 - 8.673617379884035e-18im
