flowtime, dM2R1, dM2R2, dM2R3, dM2R4, dM2R5, dM2R6, dM2R7, dM2R8, dM2R9, dM2R10, dM2R11, dM2R12, dM2R13, dM2R14, dM2R15, dM2R16, dM2R17, dM2R18, dM2R19, dM(mass_num)R20
1.0, 1.0000000000000029 - 1.0408340855860843e-17im, 0.9999999999999905 - 3.903127820947816e-18im, 1.0000000000000107 - 9.324138683375338e-18im, 1.0000000000000004 - 6.938893903907228e-18im, 1.0000000000000004 + 2.8189256484623115e-18im, 1.0000000000000016 - 9.75781955236954e-19im, 0.9999999999999989 + 2.5478751053409354e-18im, 1.0000000000000042 - 1.5612511283791264e-17im, 0.9999999999999986 + 3.2526065174565133e-18im, 1.0000000000000009 + 2.0816681711721685e-17im, 1.000000000000004 + 0.0im, 0.9999999999999966 - 3.122502256758253e-17im, 1.0000000000000058 - 2.0816681711721685e-17im, 1.0000000000000016 - 5.0306980803327406e-17im, 1.0000000000000009 + 2.4353891299455643e-17im, 0.9999999999999972 + 4.336808689942018e-18im, 1.0000000000000002 + 2.168404344971009e-19im, 1.000000000000004 + 5.551115123125783e-17im, 1.0000000000000013 + 6.331740687315346e-17im, 0.9999999999999942 + 0.0im
1.1, 1.000000000000001 - 9.540979117872439e-18im, 0.9999999999999915 - 4.336808689942018e-18im, 1.0000000000000129 - 1.0191500421363742e-17im, 1.0000000000000007 - 6.5052130349130266e-18im, 0.9999999999999998 + 2.8189256484623115e-18im, 1.0000000000000016 - 1.0842021724855044e-18im, 0.9999999999999997 + 2.5478751053409354e-18im, 1.0000000000000024 - 1.214306433183765e-17im, 0.9999999999999988 + 3.3610267347050637e-18im, 1.0 + 3.469446951953614e-17im, 1.0000000000000058 + 2.168404344971009e-19im, 0.999999999999996 - 3.122502256758253e-17im, 1.0000000000000064 + 1.734723475976807e-17im, 1.0000000000000029 - 5.377642775528102e-17im, 0.9999999999999998 + 2.42861286636753e-17im, 0.9999999999999973 + 2.6020852139652106e-18im, 0.9999999999999992 + 2.168404344971009e-19im, 1.0000000000000053 + 6.245004513516506e-17im, 1.0000000000000016 + 5.941427905220564e-17im, 0.9999999999999938 - 3.469446951953614e-18im
1.2, 0.9999999999999991 - 1.1275702593849246e-17im, 0.9999999999999911 - 4.336808689942018e-18im, 1.0000000000000115 - 9.75781955236954e-18im, 1.000000000000002 - 6.5052130349130266e-18im, 0.9999999999999973 + 2.6020852139652106e-18im, 1.0000000000000004 - 1.1926223897340549e-18im, 1.0000000000000029 + 2.6020852139652106e-18im, 1.000000000000002 - 1.3877787807814457e-17im, 0.999999999999998 + 3.469446951953614e-18im, 0.9999999999999989 + 2.42861286636753e-17im, 1.000000000000005 - 2.168404344971009e-19im, 0.9999999999999954 - 3.469446951953614e-17im, 1.0000000000000078 + 2.0816681711721685e-17im, 1.0000000000000038 - 5.724587470723463e-17im, 1.0 + 2.417770844642675e-17im, 0.9999999999999958 + 5.204170427930421e-18im, 0.9999999999999988 + 3.2526065174565133e-19im, 1.0000000000000069 + 5.898059818321144e-17im, 1.0000000000000033 + 5.968532959532702e-17im, 0.9999999999999932 - 3.469446951953614e-18im
1.3, 0.9999999999999996 - 1.1275702593849246e-17im, 0.9999999999999928 - 3.0357660829594124e-18im, 1.0000000000000118 - 9.540979117872439e-18im, 1.000000000000003 - 6.7220534694101275e-18im, 0.9999999999999958 + 3.0357660829594124e-18im, 0.9999999999999981 - 1.0842021724855044e-18im, 1.0000000000000029 + 2.6020852139652106e-18im, 1.0000000000000027 - 1.0408340855860843e-17im, 0.9999999999999956 + 3.686287386450715e-18im, 1.0000000000000007 + 4.163336342344337e-17im, 1.0000000000000033 - 5.421010862427522e-19im, 0.9999999999999933 - 4.5102810375396984e-17im, 1.0000000000000075 + 1.734723475976807e-17im, 1.0000000000000022 - 5.377642775528102e-17im, 1.0000000000000002 + 2.4123498337802474e-17im, 0.9999999999999938 + 6.938893903907228e-18im, 0.999999999999999 + 9.75781955236954e-19im, 1.0000000000000064 + 6.245004513516506e-17im, 1.0000000000000029 + 5.898059818321144e-17im, 0.9999999999999922 - 6.938893903907228e-18im
1.4, 1.000000000000001 - 1.214306433183765e-17im, 0.9999999999999913 - 2.168404344971009e-18im, 1.0000000000000124 - 1.214306433183765e-17im, 1.0000000000000044 - 6.288372600415926e-18im, 0.9999999999999953 + 3.2526065174565133e-18im, 0.999999999999998 - 8.673617379884035e-19im, 1.0000000000000013 + 3.144186300207963e-18im, 1.0000000000000007 - 1.734723475976807e-18im, 0.9999999999999951 + 3.903127820947816e-18im, 1.0 + 4.163336342344337e-17im, 1.0000000000000038 - 5.421010862427522e-19im, 0.9999999999999922 - 4.5102810375396984e-17im, 1.0000000000000087 + 2.42861286636753e-17im, 1.0000000000000022 - 4.683753385137379e-17im, 1.0000000000000009 + 2.4123498337802474e-17im, 0.9999999999999926 + 9.540979117872439e-18im, 1.0 + 5.421010862427522e-19im, 1.0000000000000058 + 5.551115123125783e-17im, 1.0000000000000022 + 5.637851296924623e-17im, 0.9999999999999919 + 0.0im
1.5, 0.9999999999999991 - 1.0408340855860843e-17im, 0.9999999999999893 - 2.6020852139652106e-18im, 1.0000000000000107 - 1.3444106938820255e-17im, 1.0000000000000042 - 6.5052130349130266e-18im, 0.9999999999999948 + 2.8189256484623115e-18im, 0.9999999999999976 - 9.75781955236954e-19im, 1.0000000000000018 + 2.6020852139652106e-18im, 1.0000000000000029 + 3.469446951953614e-18im, 0.999999999999994 + 3.5236570605778894e-18im, 0.9999999999999988 + 4.5102810375396984e-17im, 1.0000000000000058 - 4.336808689942018e-19im, 0.9999999999999927 - 5.898059818321144e-17im, 1.000000000000009 + 6.938893903907228e-18im, 1.0000000000000016 - 4.85722573273506e-17im, 1.000000000000001 + 2.417770844642675e-17im, 0.9999999999999933 + 8.673617379884035e-18im, 0.9999999999999999 + 4.87890977618477e-19im, 1.000000000000006 + 6.591949208711867e-17im, 1.0000000000000016 + 5.811323644522304e-17im, 0.999999999999994 + 3.469446951953614e-18im
1.6, 1.0000000000000004 - 1.0408340855860843e-17im, 0.9999999999999879 - 4.336808689942018e-19im, 1.000000000000012 - 1.3444106938820255e-17im, 1.000000000000004 - 6.667843360785852e-18im, 0.9999999999999949 + 2.6020852139652106e-18im, 0.9999999999999993 - 9.75781955236954e-19im, 0.9999999999999998 + 2.8189256484623115e-18im, 1.000000000000004 + 3.469446951953614e-18im, 0.9999999999999908 + 3.3068166260807885e-18im, 0.9999999999999974 + 4.163336342344337e-17im, 1.000000000000006 - 3.2526065174565133e-19im, 0.9999999999999916 - 4.163336342344337e-17im, 1.00000000000001 + 0.0im, 1.000000000000002 - 5.0306980803327406e-17im, 0.9999999999999996 + 2.4204813500738886e-17im, 0.9999999999999936 + 8.673617379884035e-18im, 1.0000000000000007 + 4.87890977618477e-19im, 1.0000000000000064 + 7.28583859910259e-17im, 1.000000000000003 + 5.724587470723463e-17im, 0.9999999999999941 + 0.0im
1.7, 1.0000000000000002 - 8.673617379884035e-18im, 0.9999999999999882 + 4.336808689942018e-19im, 1.0000000000000124 - 1.3877787807814457e-17im, 1.0000000000000038 - 6.830473686658678e-18im, 0.9999999999999952 + 2.3852447794681098e-18im, 1.0000000000000016 - 8.673617379884035e-19im, 0.9999999999999998 + 2.6020852139652106e-18im, 1.0000000000000036 + 3.469446951953614e-18im, 0.9999999999999906 + 3.415236843329339e-18im, 0.9999999999999987 + 3.122502256758253e-17im, 1.0000000000000058 - 3.2526065174565133e-19im, 0.9999999999999911 - 2.7755575615628914e-17im, 1.0000000000000098 - 3.469446951953614e-18im, 1.000000000000004 - 4.336808689942018e-17im, 1.0000000000000013 + 2.417770844642675e-17im, 0.9999999999999925 + 7.806255641895632e-18im, 1.0000000000000022 + 5.963111948670274e-19im, 1.000000000000008 + 6.938893903907228e-17im, 1.0000000000000053 + 5.898059818321144e-17im, 0.9999999999999939 + 1.734723475976807e-18im
1.8, 1.0000000000000016 - 9.540979117872439e-18im, 0.9999999999999895 + 4.336808689942018e-19im, 1.0000000000000122 - 1.734723475976807e-17im, 1.0000000000000016 - 6.938893903907228e-18im, 0.9999999999999953 + 2.6020852139652106e-18im, 1.0000000000000013 - 8.673617379884035e-19im, 0.9999999999999967 + 2.4936649967166602e-18im, 1.0000000000000038 + 6.938893903907228e-18im, 0.9999999999999889 + 3.63207727782644e-18im, 0.9999999999999993 + 1.734723475976807e-17im, 1.0000000000000067 - 3.7947076036992655e-19im, 0.9999999999999916 - 3.469446951953614e-17im, 1.0000000000000095 - 6.938893903907228e-18im, 1.000000000000004 - 3.9898639947466563e-17im, 0.9999999999999999 + 2.4069288229178198e-17im, 0.9999999999999916 + 8.673617379884035e-18im, 1.000000000000001 + 5.963111948670274e-19im, 1.0000000000000093 + 6.245004513516506e-17im, 1.0000000000000064 + 5.551115123125783e-17im, 0.999999999999994 + 5.204170427930421e-18im
1.9, 1.0000000000000018 - 6.938893903907228e-18im, 0.9999999999999886 - 8.673617379884035e-19im, 1.000000000000015 - 1.734723475976807e-17im, 1.0000000000000018 - 7.15573433840433e-18im, 0.9999999999999951 + 2.168404344971009e-18im, 1.000000000000002 - 9.75781955236954e-19im, 0.9999999999999966 + 2.3852447794681098e-18im, 1.0000000000000042 + 8.673617379884035e-18im, 0.9999999999999877 + 3.74049749507499e-18im, 0.9999999999999993 + 2.7755575615628914e-17im, 1.0000000000000069 - 2.710505431213761e-19im, 0.9999999999999923 - 4.163336342344337e-17im, 1.0000000000000098 + 1.734723475976807e-18im, 1.0000000000000062 - 4.683753385137379e-17im, 0.9999999999999998 + 2.3744027577432547e-17im, 0.9999999999999901 + 9.540979117872439e-18im, 1.0000000000000024 + 7.047314121155779e-19im, 1.0000000000000095 + 5.551115123125783e-17im, 1.0000000000000087 + 5.377642775528102e-17im, 0.9999999999999952 + 0.0im
2.0, 1.0000000000000022 - 8.673617379884035e-18im, 0.9999999999999895 + 0.0im, 1.0000000000000155 - 1.8214596497756474e-17im, 1.0000000000000024 - 6.938893903907228e-18im, 0.9999999999999978 + 2.3852447794681098e-18im, 1.000000000000002 - 6.505213034913027e-19im, 0.9999999999999969 + 2.8189256484623115e-18im, 1.0000000000000049 + 8.673617379884035e-18im, 0.9999999999999852 + 3.5236570605778894e-18im, 0.9999999999999989 + 2.7755575615628914e-17im, 1.0000000000000082 + 0.0im, 0.9999999999999936 - 3.469446951953614e-17im, 1.0000000000000095 + 1.734723475976807e-18im, 1.000000000000007 - 3.9898639947466563e-17im, 1.0 + 2.3418766925686896e-17im, 0.9999999999999909 + 1.0408340855860843e-17im, 1.0000000000000018 + 7.589415207398531e-19im, 1.0000000000000084 + 5.551115123125783e-17im, 1.0000000000000089 + 5.551115123125783e-17im, 0.9999999999999973 + 1.734723475976807e-18im
2.1, 1.0000000000000029 - 1.0408340855860843e-17im, 0.9999999999999869 - 2.6020852139652106e-18im, 1.0000000000000144 - 1.9949319973733282e-17im, 1.0000000000000029 - 6.938893903907228e-18im, 0.9999999999999991 + 1.734723475976807e-18im, 1.0000000000000029 - 2.168404344971009e-19im, 0.9999999999999953 + 3.903127820947816e-18im, 1.000000000000006 + 1.0408340855860843e-17im, 0.9999999999999822 + 3.469446951953614e-18im, 0.9999999999999982 + 2.0816681711721685e-17im, 1.0000000000000093 - 2.168404344971009e-19im, 0.9999999999999946 - 3.469446951953614e-17im, 1.0000000000000095 + 3.469446951953614e-18im, 1.000000000000008 - 4.683753385137379e-17im, 1.0000000000000002 + 2.3201926491189795e-17im, 0.9999999999999891 + 1.1275702593849246e-17im, 1.0000000000000016 + 7.860465750519907e-19im, 1.0000000000000084 + 5.377642775528102e-17im, 1.0000000000000102 + 6.245004513516506e-17im, 0.9999999999999987 + 3.469446951953614e-18im
2.2, 1.0000000000000022 - 1.214306433183765e-17im, 0.9999999999999888 + 1.734723475976807e-18im, 1.0000000000000142 - 2.2551405187698492e-17im, 1.000000000000002 - 6.5052130349130266e-18im, 0.9999999999999984 + 1.0842021724855044e-18im, 1.0000000000000038 - 8.673617379884035e-19im, 0.9999999999999949 + 4.119968255444917e-18im, 1.000000000000006 + 1.734723475976807e-17im, 0.99999999999998 + 3.5236570605778894e-18im, 1.0 + 1.3877787807814457e-17im, 1.0000000000000078 - 1.0842021724855044e-19im, 0.9999999999999952 - 3.122502256758253e-17im, 1.0000000000000104 + 0.0im, 1.0000000000000089 - 4.5102810375396984e-17im, 1.000000000000001 + 2.3418766925686896e-17im, 0.9999999999999893 + 1.1275702593849246e-17im, 1.0000000000000038 + 7.860465750519907e-19im, 1.0000000000000104 + 5.204170427930421e-17im, 1.0000000000000107 + 6.245004513516506e-17im, 0.9999999999999979 + 1.734723475976807e-18im
2.3, 1.000000000000001 - 1.1275702593849246e-17im, 0.9999999999999887 + 2.6020852139652106e-18im, 1.0000000000000155 - 2.168404344971009e-17im, 1.0000000000000009 - 6.938893903907228e-18im, 0.9999999999999987 + 1.0842021724855044e-18im, 1.0000000000000042 - 1.3010426069826053e-18im, 0.999999999999997 + 3.469446951953614e-18im, 1.000000000000005 + 2.0816681711721685e-17im, 0.999999999999979 + 3.7947076036992655e-18im, 0.9999999999999992 + 2.0816681711721685e-17im, 1.0000000000000087 + 0.0im, 0.9999999999999926 - 4.5102810375396984e-17im, 1.000000000000012 + 1.734723475976807e-18im, 1.0000000000000107 - 5.377642775528102e-17im, 1.0000000000000007 + 2.3418766925686896e-17im, 0.9999999999999897 + 1.214306433183765e-17im, 1.0000000000000036 + 8.131516293641283e-19im, 1.000000000000011 + 5.117434254131581e-17im, 1.000000000000011 + 6.938893903907228e-17im, 0.9999999999999983 + 6.938893903907228e-18im
2.4, 1.0000000000000024 - 1.3877787807814457e-17im, 0.9999999999999908 + 0.0im, 1.000000000000017 - 2.0816681711721685e-17im, 1.0000000000000004 - 6.071532165918825e-18im, 0.999999999999998 + 0.0im, 1.0000000000000044 - 1.951563910473908e-18im, 0.999999999999997 + 3.469446951953614e-18im, 1.0000000000000042 + 1.9081958235744878e-17im, 0.999999999999975 + 3.848917712323541e-18im, 0.9999999999999987 + 2.42861286636753e-17im, 1.0000000000000089 + 3.2526065174565133e-19im, 0.9999999999999921 - 4.163336342344337e-17im, 1.0000000000000109 + 0.0im, 1.00000000000001 - 6.071532165918825e-17im, 0.9999999999999999 + 2.47198095326695e-17im, 0.99999999999999 + 1.5612511283791264e-17im, 1.0000000000000036 + 7.318364664277155e-19im, 1.0000000000000129 + 5.0306980803327406e-17im, 1.0000000000000127 + 6.591949208711867e-17im, 0.9999999999999983 + 2.42861286636753e-17im
2.5, 1.000000000000004 - 1.3877787807814457e-17im, 0.9999999999999922 - 2.6020852139652106e-18im, 1.0000000000000178 - 2.3418766925686896e-17im, 1.0000000000000004 - 6.938893903907228e-18im, 0.999999999999998 - 2.168404344971009e-19im, 1.0000000000000042 - 1.951563910473908e-18im, 0.9999999999999963 + 3.686287386450715e-18im, 1.0000000000000047 + 2.0816681711721685e-17im, 0.9999999999999726 + 3.7947076036992655e-18im, 0.9999999999999971 + 6.938893903907228e-18im, 1.0000000000000093 + 2.168404344971009e-19im, 0.9999999999999918 - 4.5102810375396984e-17im, 1.0000000000000107 + 1.734723475976807e-18im, 1.0000000000000073 - 5.724587470723463e-17im, 0.9999999999999987 + 2.2985086056692694e-17im, 0.9999999999999896 + 1.9081958235744878e-17im, 1.0000000000000047 + 6.776263578034403e-19im, 1.0000000000000135 + 4.9439619065339e-17im, 1.0000000000000129 + 7.979727989493313e-17im, 0.9999999999999971 + 2.7755575615628914e-17im
2.6, 1.000000000000003 - 1.734723475976807e-17im, 0.9999999999999926 - 8.673617379884035e-19im, 1.0000000000000169 - 2.5153490401663703e-17im, 1.0000000000000004 - 8.673617379884035e-18im, 0.9999999999999957 - 2.168404344971009e-19im, 1.000000000000002 - 2.168404344971009e-18im, 0.9999999999999951 + 3.469446951953614e-18im, 1.0000000000000036 + 2.0816681711721685e-17im, 0.9999999999999714 + 3.7947076036992655e-18im, 0.9999999999999967 + 1.3877787807814457e-17im, 1.0000000000000093 - 6.505213034913027e-19im, 0.9999999999999915 - 4.5102810375396984e-17im, 1.0000000000000084 + 8.673617379884035e-18im, 1.0000000000000069 - 5.724587470723463e-17im, 0.9999999999999999 + 1.9949319973733282e-17im, 0.9999999999999902 + 1.734723475976807e-17im, 1.0000000000000053 + 7.318364664277155e-19im, 1.000000000000014 + 5.117434254131581e-17im, 1.0000000000000138 + 8.326672684688674e-17im, 0.9999999999999976 + 2.0816681711721685e-17im
2.7, 1.000000000000003 - 1.3877787807814457e-17im, 0.9999999999999943 - 1.734723475976807e-18im, 1.0000000000000182 - 2.7755575615628914e-17im, 1.0000000000000016 - 1.3010426069826053e-17im, 0.9999999999999953 + 2.168404344971009e-19im, 1.000000000000001 - 2.3852447794681098e-18im, 0.9999999999999921 + 3.903127820947816e-18im, 1.0000000000000047 + 1.5612511283791264e-17im, 0.9999999999999716 + 3.686287386450715e-18im, 0.9999999999999952 + 5.204170427930421e-18im, 1.0000000000000082 - 1.3010426069826053e-18im, 0.9999999999999907 - 5.0306980803327406e-17im, 1.0000000000000089 + 3.469446951953614e-18im, 1.0000000000000062 - 5.724587470723463e-17im, 0.9999999999999997 + 1.9949319973733282e-17im, 0.9999999999999897 + 2.2551405187698492e-17im, 1.000000000000004 + 6.505213034913027e-19im, 1.000000000000016 + 5.2909066017292616e-17im, 1.0000000000000142 + 7.979727989493313e-17im, 0.9999999999999989 + 2.0816681711721685e-17im
