flowtime, d1, d2, d3
4.3, 1.0000000000000036 - 1.3010426069826053e-18im, 0.999999999999983 + 4.336808689942018e-17im, 0.9999999999999906 + 1.3877787807814457e-17im
4.4, 1.0000000000000069 - 2.168404344971009e-18im, 0.999999999999982 + 3.8163916471489756e-17im, 0.9999999999999921 + 2.7755575615628914e-17im
4.5, 1.000000000000006 - 3.0357660829594124e-18im, 0.9999999999999798 + 3.8163916471489756e-17im, 0.9999999999999923 - 5.551115123125783e-17im
4.6, 1.000000000000007 - 3.469446951953614e-18im, 0.9999999999999806 + 3.8163916471489756e-17im, 0.9999999999999937 - 6.938893903907228e-17im
4.7, 1.0000000000000069 - 3.0357660829594124e-18im, 0.9999999999999825 + 4.163336342344337e-17im, 0.9999999999999941 - 6.938893903907228e-17im
4.8, 1.0000000000000049 - 3.903127820947816e-18im, 0.9999999999999823 + 4.5102810375396984e-17im, 0.9999999999999953 - 8.326672684688674e-17im
4.9, 1.0000000000000069 - 1.951563910473908e-18im, 0.9999999999999812 + 3.8163916471489756e-17im, 0.9999999999999954 - 2.7755575615628914e-17im
5.0, 1.0000000000000082 - 1.734723475976807e-18im, 0.9999999999999802 + 4.163336342344337e-17im, 0.9999999999999956 - 6.938893903907228e-17im
5.1, 1.000000000000009 - 1.951563910473908e-18im, 0.9999999999999798 + 3.469446951953614e-17im, 0.9999999999999956 - 2.7755575615628914e-17im
5.2, 1.0000000000000089 - 2.8189256484623115e-18im, 0.9999999999999797 + 2.0816681711721685e-17im, 0.9999999999999961 - 2.7755575615628914e-17im
5.3, 1.000000000000007 - 2.8189256484623115e-18im, 0.9999999999999787 + 2.7755575615628914e-17im, 0.999999999999997 - 5.551115123125783e-17im
5.4, 1.0000000000000064 - 3.469446951953614e-18im, 0.9999999999999782 + 2.42861286636753e-17im, 0.9999999999999954 - 8.326672684688674e-17im
5.5, 1.0000000000000029 - 3.2526065174565133e-18im, 0.9999999999999781 + 3.469446951953614e-17im, 0.9999999999999946 - 8.326672684688674e-17im
5.6, 1.0000000000000038 - 3.2526065174565133e-18im, 0.9999999999999761 + 3.469446951953614e-17im, 0.9999999999999954 + 2.7755575615628914e-17im
5.7, 1.000000000000001 - 3.903127820947816e-18im, 0.9999999999999736 + 4.163336342344337e-17im, 0.9999999999999957 + 8.326672684688674e-17im
5.8, 1.0000000000000016 - 4.553649124439119e-18im, 0.9999999999999726 + 4.85722573273506e-17im, 0.999999999999995 + 5.551115123125783e-17im
5.9, 0.9999999999999991 - 5.204170427930421e-18im, 0.9999999999999744 + 5.898059818321144e-17im, 0.9999999999999938 + 1.3877787807814457e-16im
6.0, 0.9999999999999977 - 6.288372600415926e-18im, 0.9999999999999738 + 6.938893903907228e-17im, 0.9999999999999925 + 8.326672684688674e-17im
6.1, 0.9999999999999963 - 6.5052130349130266e-18im, 0.999999999999975 + 4.5102810375396984e-17im, 0.9999999999999942 + 1.3877787807814457e-16im
6.2, 0.9999999999999956 - 6.7220534694101275e-18im, 0.9999999999999752 + 2.7755575615628914e-17im, 0.9999999999999946 + 5.551115123125783e-17im
6.3, 0.9999999999999964 - 6.5052130349130266e-18im, 0.9999999999999736 + 3.8163916471489756e-17im, 0.9999999999999942 + 1.6653345369377348e-16im
6.4, 0.999999999999996 - 5.637851296924623e-18im, 0.9999999999999741 + 2.7755575615628914e-17im, 0.9999999999999953 + 1.942890293094024e-16im
6.5, 0.9999999999999948 - 5.204170427930421e-18im, 0.9999999999999746 + 2.42861286636753e-17im, 0.9999999999999936 + 1.942890293094024e-16im
6.6, 0.9999999999999937 - 4.7704895589362195e-18im, 0.999999999999973 + 4.85722573273506e-17im, 0.9999999999999944 + 1.3877787807814457e-16im
6.7, 0.9999999999999939 - 4.9873299934333204e-18im, 0.999999999999972 + 2.7755575615628914e-17im, 0.9999999999999942 + 1.6653345369377348e-16im
6.8, 0.9999999999999943 - 4.7704895589362195e-18im, 0.9999999999999729 + 3.122502256758253e-17im, 0.999999999999994 + 2.7755575615628914e-16im
6.9, 0.9999999999999941 - 4.9873299934333204e-18im, 0.9999999999999734 + 4.5102810375396984e-17im, 0.9999999999999939 + 3.885780586188048e-16im
7.0, 0.9999999999999937 - 4.336808689942018e-18im, 0.9999999999999732 + 4.5102810375396984e-17im, 0.9999999999999925 + 2.7755575615628914e-16im
7.1, 0.9999999999999927 - 4.119968255444917e-18im, 0.9999999999999741 + 4.163336342344337e-17im, 0.9999999999999908 + 2.220446049250313e-16im
7.2, 0.9999999999999911 - 3.903127820947816e-18im, 0.9999999999999751 + 4.5102810375396984e-17im, 0.999999999999991 + 3.885780586188048e-16im
7.3, 0.9999999999999916 - 3.0357660829594124e-18im, 0.999999999999976 + 2.7755575615628914e-17im, 0.9999999999999925 + 4.440892098500626e-16im
7.4, 0.9999999999999909 - 4.336808689942018e-18im, 0.9999999999999749 + 3.469446951953614e-17im, 0.9999999999999928 + 6.661338147750939e-16im
7.5, 0.9999999999999913 - 4.119968255444917e-18im, 0.9999999999999748 + 3.469446951953614e-17im, 0.9999999999999921 + 6.106226635438361e-16im
7.6, 0.9999999999999903 - 4.119968255444917e-18im, 0.9999999999999741 + 3.8163916471489756e-17im, 0.9999999999999925 + 6.661338147750939e-16im
7.7, 0.99999999999999 - 3.469446951953614e-18im, 0.9999999999999725 + 3.469446951953614e-17im, 0.9999999999999925 + 7.216449660063518e-16im
7.8, 0.9999999999999882 - 3.903127820947816e-18im, 0.9999999999999716 + 3.469446951953614e-17im, 0.9999999999999917 + 6.661338147750939e-16im
7.9, 0.9999999999999881 - 3.469446951953614e-18im, 0.9999999999999717 + 4.163336342344337e-17im, 0.9999999999999925 + 8.326672684688674e-16im
8.0, 0.9999999999999868 - 3.2526065174565133e-18im, 0.9999999999999708 + 4.163336342344337e-17im, 0.9999999999999918 + 9.992007221626409e-16im
8.1, 0.9999999999999861 - 4.7704895589362195e-18im, 0.9999999999999706 + 3.469446951953614e-17im, 0.999999999999992 + 8.326672684688674e-16im
8.2, 0.9999999999999835 - 5.204170427930421e-18im, 0.9999999999999712 + 1.3877787807814457e-17im, 0.999999999999994 + 7.771561172376096e-16im
8.3, 0.9999999999999821 - 5.421010862427522e-18im, 0.9999999999999722 - 2.0816681711721685e-17im, 0.9999999999999931 + 9.992007221626409e-16im
8.4, 0.9999999999999829 - 5.637851296924623e-18im, 0.9999999999999717 - 2.0816681711721685e-17im, 0.9999999999999929 + 9.43689570931383e-16im
8.5, 0.9999999999999837 - 5.421010862427522e-18im, 0.9999999999999727 - 4.163336342344337e-17im, 0.9999999999999944 + 8.881784197001252e-16im
8.6, 0.9999999999999847 - 5.637851296924623e-18im, 0.9999999999999719 - 1.3877787807814457e-17im, 0.9999999999999938 + 5.551115123125783e-16im
8.7, 0.9999999999999859 - 6.071532165918825e-18im, 0.9999999999999721 + 6.938893903907228e-18im, 0.9999999999999928 + 3.885780586188048e-16im
8.8, 0.999999999999985 - 6.938893903907228e-18im, 0.9999999999999717 - 6.938893903907228e-18im, 0.9999999999999927 + 3.3306690738754696e-16im
8.9, 0.9999999999999831 - 7.15573433840433e-18im, 0.9999999999999716 + 6.938893903907228e-18im, 0.9999999999999928 + 4.440892098500626e-16im
9.0, 0.9999999999999826 - 8.456776945386935e-18im, 0.9999999999999722 - 2.7755575615628914e-17im, 0.9999999999999918 + 3.885780586188048e-16im
9.1, 0.9999999999999836 - 8.023096076392733e-18im, 0.9999999999999729 - 2.7755575615628914e-17im, 0.9999999999999915 + 6.661338147750939e-16im
9.2, 0.9999999999999841 - 8.239936510889834e-18im, 0.9999999999999731 - 4.163336342344337e-17im, 0.9999999999999937 + 6.661338147750939e-16im
9.3, 0.9999999999999849 - 9.75781955236954e-18im, 0.9999999999999731 - 4.85722573273506e-17im, 0.9999999999999921 + 7.216449660063518e-16im
9.4, 0.9999999999999843 - 9.75781955236954e-18im, 0.9999999999999731 - 6.245004513516506e-17im, 0.9999999999999915 + 7.216449660063518e-16im
9.5, 0.9999999999999826 - 9.64939933512099e-18im, 0.9999999999999738 - 3.469446951953614e-17im, 0.9999999999999916 + 5.551115123125783e-16im
9.6, 0.9999999999999809 - 9.64939933512099e-18im, 0.999999999999973 - 1.3877787807814457e-17im, 0.9999999999999911 + 4.440892098500626e-16im
9.7, 0.9999999999999797 - 9.86623976961809e-18im, 0.9999999999999714 - 2.0816681711721685e-17im, 0.9999999999999922 + 4.996003610813204e-16im
9.8, 0.9999999999999796 - 9.974659986866641e-18im, 0.999999999999972 - 6.938893903907228e-18im, 0.9999999999999921 + 6.106226635438361e-16im
9.9, 0.999999999999981 - 9.432558900623889e-18im, 0.9999999999999716 - 3.469446951953614e-17im, 0.9999999999999925 + 4.996003610813204e-16im
10.0, 0.9999999999999808 - 9.432558900623889e-18im, 0.9999999999999714 - 3.469446951953614e-17im, 0.9999999999999926 + 5.551115123125783e-16im
10.1, 0.9999999999999792 - 9.64939933512099e-18im, 0.9999999999999741 - 6.938893903907228e-18im, 0.9999999999999932 + 4.996003610813204e-16im
10.2, 0.9999999999999785 - 9.64939933512099e-18im, 0.9999999999999735 + 2.0816681711721685e-17im, 0.9999999999999912 + 4.440892098500626e-16im
10.3, 0.9999999999999787 - 9.64939933512099e-18im, 0.9999999999999734 + 3.469446951953614e-17im, 0.9999999999999912 + 6.661338147750939e-16im
10.4, 0.9999999999999781 - 9.64939933512099e-18im, 0.9999999999999739 + 1.3877787807814457e-17im, 0.9999999999999915 + 5.551115123125783e-16im
10.5, 0.9999999999999806 - 9.540979117872439e-18im, 0.9999999999999729 - 1.3877787807814457e-17im, 0.9999999999999922 + 6.106226635438361e-16im
10.6, 0.999999999999983 - 9.540979117872439e-18im, 0.9999999999999735 - 2.0816681711721685e-17im, 0.9999999999999929 + 7.216449660063518e-16im
10.7, 0.9999999999999836 - 1.0191500421363742e-17im, 0.9999999999999709 - 3.469446951953614e-17im, 0.9999999999999941 + 7.771561172376096e-16im
10.8, 0.999999999999983 - 1.0191500421363742e-17im, 0.9999999999999714 - 4.163336342344337e-17im, 0.9999999999999951 + 7.771561172376096e-16im
10.9, 0.9999999999999851 - 1.0191500421363742e-17im, 0.9999999999999711 - 1.3877787807814457e-17im, 0.9999999999999961 + 8.326672684688674e-16im
11.0, 0.999999999999985 - 1.0191500421363742e-17im, 0.9999999999999705 - 6.938893903907228e-18im, 0.9999999999999956 + 8.326672684688674e-16im
11.1, 0.9999999999999838 - 9.974659986866641e-18im, 0.9999999999999694 - 2.0816681711721685e-17im, 0.9999999999999953 + 9.43689570931383e-16im
11.2, 0.9999999999999831 - 9.974659986866641e-18im, 0.9999999999999699 - 6.245004513516506e-17im, 0.9999999999999969 + 7.216449660063518e-16im
11.3, 0.9999999999999821 - 9.86623976961809e-18im, 0.9999999999999708 - 7.632783294297951e-17im, 0.9999999999999957 + 7.216449660063518e-16im
11.4, 0.9999999999999829 - 9.75781955236954e-18im, 0.9999999999999689 - 4.85722573273506e-17im, 0.9999999999999964 + 6.106226635438361e-16im
11.5, 0.9999999999999818 - 9.75781955236954e-18im, 0.9999999999999686 - 2.0816681711721685e-17im, 0.999999999999996 + 9.43689570931383e-16im
11.6, 0.9999999999999798 - 9.974659986866641e-18im, 0.9999999999999665 - 6.938893903907228e-18im, 0.9999999999999974 + 1.1657341758564144e-15im
11.7, 0.999999999999979 - 9.974659986866641e-18im, 0.9999999999999654 - 6.938893903907228e-18im, 0.999999999999996 + 1.1657341758564144e-15im
11.8, 0.999999999999979 - 9.432558900623889e-18im, 0.9999999999999679 - 2.0816681711721685e-17im, 0.9999999999999956 + 8.881784197001252e-16im
11.9, 0.9999999999999791 - 9.107298248878237e-18im, 0.9999999999999675 - 2.0816681711721685e-17im, 0.999999999999996 + 9.43689570931383e-16im
12.0, 0.9999999999999798 - 9.432558900623889e-18im, 0.9999999999999682 - 2.0816681711721685e-17im, 0.999999999999996 + 9.992007221626409e-16im
12.1, 0.9999999999999811 - 9.432558900623889e-18im, 0.9999999999999691 - 2.0816681711721685e-17im, 0.9999999999999953 + 9.43689570931383e-16im
12.2, 0.9999999999999809 - 9.215718466126788e-18im, 0.9999999999999702 - 3.469446951953614e-17im, 0.9999999999999948 + 1.0547118733938987e-15im
12.3, 0.9999999999999811 - 9.107298248878237e-18im, 0.9999999999999707 - 2.0816681711721685e-17im, 0.9999999999999951 + 8.326672684688674e-16im
12.4, 0.9999999999999803 - 9.107298248878237e-18im, 0.9999999999999694 - 1.3877787807814457e-17im, 0.9999999999999966 + 8.881784197001252e-16im
12.5, 0.999999999999979 - 9.540979117872439e-18im, 0.9999999999999678 - 1.3877787807814457e-17im, 0.9999999999999948 + 8.326672684688674e-16im
12.6, 0.9999999999999764 - 9.540979117872439e-18im, 0.9999999999999679 - 2.0816681711721685e-17im, 0.9999999999999933 + 9.43689570931383e-16im
12.7, 0.9999999999999749 - 9.75781955236954e-18im, 0.9999999999999667 - 3.469446951953614e-17im, 0.9999999999999925 + 7.771561172376096e-16im
12.8, 0.9999999999999762 - 1.0083080204115191e-17im, 0.999999999999967 - 3.469446951953614e-17im, 0.999999999999992 + 8.326672684688674e-16im
12.9, 0.9999999999999765 - 1.0191500421363742e-17im, 0.9999999999999669 - 2.7755575615628914e-17im, 0.999999999999992 + 8.881784197001252e-16im
13.0, 0.9999999999999769 - 1.0408340855860843e-17im, 0.9999999999999666 - 4.163336342344337e-17im, 0.9999999999999911 + 9.43689570931383e-16im
13.1, 0.9999999999999761 - 1.0625181290357943e-17im, 0.9999999999999687 - 4.85722573273506e-17im, 0.9999999999999906 + 9.43689570931383e-16im
13.2, 0.9999999999999767 - 1.0733601507606494e-17im, 0.9999999999999664 - 5.551115123125783e-17im, 0.9999999999999916 + 1.1657341758564144e-15im
13.3, 0.9999999999999752 - 1.0625181290357943e-17im, 0.9999999999999667 - 3.469446951953614e-17im, 0.9999999999999918 + 1.1657341758564144e-15im
13.4, 0.9999999999999746 - 1.0625181290357943e-17im, 0.9999999999999666 - 6.938893903907228e-17im, 0.9999999999999923 + 1.27675647831893e-15im
13.5, 0.9999999999999754 - 1.0408340855860843e-17im, 0.9999999999999665 - 6.245004513516506e-17im, 0.9999999999999923 + 1.5543122344752192e-15im
13.6, 0.9999999999999754 - 1.0733601507606494e-17im, 0.9999999999999684 - 6.938893903907228e-17im, 0.9999999999999923 + 1.609823385706477e-15im
13.7, 0.999999999999977 - 1.0408340855860843e-17im, 0.999999999999969 - 4.85722573273506e-17im, 0.9999999999999918 + 1.609823385706477e-15im
13.8, 0.9999999999999768 - 1.0191500421363742e-17im, 0.999999999999969 - 6.938893903907228e-17im, 0.9999999999999943 + 1.5543122344752192e-15im
13.9, 0.9999999999999758 - 1.0625181290357943e-17im, 0.9999999999999676 - 5.551115123125783e-17im, 0.9999999999999952 + 1.4988010832439613e-15im
14.0, 0.9999999999999749 - 1.0625181290357943e-17im, 0.9999999999999688 - 6.245004513516506e-17im, 0.9999999999999951 + 1.4988010832439613e-15im
14.1, 0.9999999999999756 - 1.0516761073109393e-17im, 0.9999999999999681 - 6.245004513516506e-17im, 0.999999999999994 + 1.7208456881689926e-15im
14.2, 0.9999999999999736 - 1.0733601507606494e-17im, 0.9999999999999668 - 8.326672684688674e-17im, 0.9999999999999916 + 1.7208456881689926e-15im
14.3, 0.999999999999975 - 1.0950441942103595e-17im, 0.999999999999966 - 9.71445146547012e-17im, 0.9999999999999912 + 1.8318679906315083e-15im
14.4, 0.9999999999999736 - 1.0842021724855044e-17im, 0.9999999999999665 - 9.71445146547012e-17im, 0.9999999999999908 + 1.7208456881689926e-15im
14.5, 0.9999999999999721 - 1.0408340855860843e-17im, 0.9999999999999669 - 6.938893903907228e-17im, 0.9999999999999896 + 1.7763568394002505e-15im
14.6, 0.9999999999999724 - 1.0191500421363742e-17im, 0.999999999999967 - 6.938893903907228e-17im, 0.9999999999999896 + 1.7763568394002505e-15im
14.7, 0.9999999999999739 - 1.0733601507606494e-17im, 0.9999999999999701 - 7.632783294297951e-17im, 0.9999999999999891 + 1.609823385706477e-15im
14.8, 0.9999999999999739 - 1.0733601507606494e-17im, 0.9999999999999699 - 8.326672684688674e-17im, 0.9999999999999882 + 1.6653345369377348e-15im
14.9, 0.9999999999999718 - 1.0299920638612292e-17im, 0.9999999999999692 - 6.938893903907228e-17im, 0.999999999999986 + 1.3322676295501878e-15im
15.0, 0.9999999999999712 - 9.324138683375338e-18im, 0.9999999999999696 - 6.938893903907228e-17im, 0.9999999999999869 + 1.609823385706477e-15im
15.1, 0.9999999999999676 - 9.215718466126788e-18im, 0.9999999999999692 - 5.551115123125783e-17im, 0.9999999999999851 + 1.6653345369377348e-15im
15.2, 0.9999999999999658 - 9.107298248878237e-18im, 0.9999999999999687 - 3.469446951953614e-17im, 0.9999999999999858 + 1.6653345369377348e-15im
15.3, 0.9999999999999651 - 8.890457814381136e-18im, 0.9999999999999692 - 4.163336342344337e-17im, 0.9999999999999853 + 1.6653345369377348e-15im
15.4, 0.9999999999999633 - 9.107298248878237e-18im, 0.9999999999999694 - 2.7755575615628914e-17im, 0.9999999999999852 + 1.6653345369377348e-15im
15.5, 0.9999999999999619 - 9.86623976961809e-18im, 0.9999999999999694 - 4.163336342344337e-17im, 0.9999999999999848 + 1.7763568394002505e-15im
15.6, 0.9999999999999635 - 9.540979117872439e-18im, 0.9999999999999694 + 0.0im, 0.9999999999999859 + 1.6653345369377348e-15im
15.7, 0.9999999999999639 - 9.974659986866641e-18im, 0.9999999999999708 - 6.938893903907228e-18im, 0.9999999999999862 + 1.7763568394002505e-15im
15.8, 0.9999999999999609 - 9.974659986866641e-18im, 0.9999999999999708 + 0.0im, 0.9999999999999866 + 1.7208456881689926e-15im
15.9, 0.9999999999999586 - 9.974659986866641e-18im, 0.9999999999999717 - 2.0816681711721685e-17im, 0.9999999999999858 + 1.6653345369377348e-15im
16.0, 0.9999999999999559 - 9.75781955236954e-18im, 0.9999999999999719 - 4.163336342344337e-17im, 0.9999999999999847 + 1.8318679906315083e-15im
16.1, 0.9999999999999533 - 9.107298248878237e-18im, 0.9999999999999718 - 2.7755575615628914e-17im, 0.9999999999999855 + 1.7208456881689926e-15im
16.2, 0.9999999999999557 - 8.456776945386935e-18im, 0.9999999999999735 - 2.0816681711721685e-17im, 0.9999999999999851 + 1.942890293094024e-15im
16.3, 0.9999999999999558 - 8.565197162635485e-18im, 0.9999999999999729 - 2.0816681711721685e-17im, 0.9999999999999832 + 1.7763568394002505e-15im
16.4, 0.9999999999999524 - 8.782037597132586e-18im, 0.9999999999999732 - 4.163336342344337e-17im, 0.999999999999984 + 1.7208456881689926e-15im
16.5, 0.9999999999999495 - 9.432558900623889e-18im, 0.9999999999999708 - 3.469446951953614e-17im, 0.9999999999999842 + 2.1649348980190553e-15im
16.6, 0.9999999999999479 - 1.0083080204115191e-17im, 0.9999999999999708 - 1.3877787807814457e-17im, 0.999999999999984 + 1.942890293094024e-15im
16.7, 0.9999999999999455 - 1.1492543028346347e-17im, 0.999999999999971 - 4.163336342344337e-17im, 0.9999999999999856 + 1.7763568394002505e-15im
16.8, 0.9999999999999435 - 1.1167282376600696e-17im, 0.9999999999999694 - 5.551115123125783e-17im, 0.9999999999999858 + 1.8318679906315083e-15im
16.9, 0.9999999999999442 - 1.1167282376600696e-17im, 0.9999999999999696 - 5.551115123125783e-17im, 0.9999999999999871 + 2.0539125955565396e-15im
17.0, 0.9999999999999448 - 1.0516761073109393e-17im, 0.9999999999999708 - 9.71445146547012e-17im, 0.9999999999999897 + 1.942890293094024e-15im
17.1, 0.9999999999999468 - 1.1058862159352145e-17im, 0.9999999999999714 - 9.71445146547012e-17im, 0.9999999999999901 + 2.1649348980190553e-15im
17.2, 0.9999999999999477 - 1.0950441942103595e-17im, 0.9999999999999712 - 8.326672684688674e-17im, 0.9999999999999913 + 1.887379141862766e-15im
17.3, 0.9999999999999488 - 1.1709383462843448e-17im, 0.9999999999999705 - 8.326672684688674e-17im, 0.9999999999999918 + 1.8318679906315083e-15im
17.4, 0.9999999999999508 - 1.2468324983583301e-17im, 0.9999999999999718 - 1.0408340855860843e-16im, 0.99999999999999 + 1.7208456881689926e-15im
17.5, 0.9999999999999507 - 1.3769367590565906e-17im, 0.9999999999999726 - 1.1796119636642288e-16im, 0.9999999999999923 + 1.7208456881689926e-15im
17.6, 0.9999999999999472 - 1.474514954580286e-17im, 0.9999999999999712 - 1.3877787807814457e-16im, 0.9999999999999919 + 1.887379141862766e-15im
17.7, 0.9999999999999454 - 1.5287250632045613e-17im, 0.9999999999999692 - 1.3183898417423734e-16im, 0.9999999999999909 + 1.609823385706477e-15im
17.8, 0.9999999999999458 - 1.5504091066542713e-17im, 0.9999999999999698 - 1.3183898417423734e-16im, 0.9999999999999913 + 1.5543122344752192e-15im
17.9, 0.9999999999999444 - 1.5287250632045613e-17im, 0.99999999999997 - 1.3183898417423734e-16im, 0.9999999999999918 + 1.6653345369377348e-15im
18.0, 0.9999999999999467 - 1.5612511283791264e-17im, 0.9999999999999694 - 1.1102230246251565e-16im, 0.9999999999999913 + 1.8318679906315083e-15im
18.1, 0.9999999999999503 - 1.6371452804531117e-17im, 0.999999999999968 - 1.1796119636642288e-16im, 0.9999999999999916 + 1.942890293094024e-15im
