flowtime, d1, d2, d3
2.3, 0.9999999999999902 + 1.3010426069826053e-18im, 0.999999999999989 + 1.3010426069826053e-18im, 1.000000000000014 - 4.7704895589362195e-18im
2.4, 0.9999999999999918 + 8.673617379884035e-19im, 0.9999999999999891 + 0.0im, 1.0000000000000155 - 5.204170427930421e-18im
2.5, 0.9999999999999909 + 1.0842021724855044e-18im, 0.9999999999999891 - 4.336808689942018e-19im, 1.0000000000000147 - 5.204170427930421e-18im
2.6, 0.9999999999999916 + 1.5178830414797062e-18im, 0.9999999999999879 + 0.0im, 1.0000000000000133 - 4.336808689942018e-18im
2.7, 0.9999999999999922 + 2.168404344971009e-18im, 0.9999999999999868 - 4.336808689942018e-19im, 1.0000000000000129 - 5.204170427930421e-18im
2.8, 0.9999999999999922 + 1.3010426069826053e-18im, 0.9999999999999859 - 8.673617379884035e-19im, 1.0000000000000133 - 4.336808689942018e-18im
2.9, 0.9999999999999901 + 1.3010426069826053e-18im, 0.9999999999999856 - 4.336808689942018e-19im, 1.0000000000000155 - 3.903127820947816e-18im
3.0, 0.9999999999999908 + 2.168404344971009e-18im, 0.9999999999999839 + 1.3010426069826053e-18im, 1.0000000000000173 - 1.734723475976807e-18im
3.1, 0.9999999999999916 + 2.3852447794681098e-18im, 0.9999999999999856 - 1.3010426069826053e-18im, 1.0000000000000182 - 2.168404344971009e-18im
3.2, 0.9999999999999922 + 2.3852447794681098e-18im, 0.999999999999985 - 8.673617379884035e-19im, 1.0000000000000175 - 1.734723475976807e-18im
3.3, 0.9999999999999898 + 1.734723475976807e-18im, 0.9999999999999851 - 8.673617379884035e-19im, 1.0000000000000175 - 4.336808689942018e-19im
3.4, 0.9999999999999892 + 1.734723475976807e-18im, 0.9999999999999852 + 2.168404344971009e-18im, 1.0000000000000189 + 4.336808689942018e-19im
3.5, 0.9999999999999906 + 1.734723475976807e-18im, 0.9999999999999847 + 1.3010426069826053e-18im, 1.0000000000000182 - 8.673617379884035e-19im
3.6, 0.9999999999999889 + 1.951563910473908e-18im, 0.9999999999999853 + 4.336808689942018e-19im, 1.0000000000000184 - 6.505213034913027e-19im
3.7, 0.9999999999999896 + 1.734723475976807e-18im, 0.9999999999999849 + 2.168404344971009e-19im, 1.0000000000000213 - 6.505213034913027e-19im
3.8, 0.9999999999999901 + 1.951563910473908e-18im, 0.9999999999999857 + 2.168404344971009e-19im, 1.0000000000000213 - 4.336808689942018e-19im
3.9, 0.9999999999999911 + 2.168404344971009e-18im, 0.9999999999999848 + 0.0im, 1.0000000000000218 - 6.505213034913027e-19im
4.0, 0.9999999999999939 + 2.3852447794681098e-18im, 0.9999999999999858 - 4.336808689942018e-19im, 1.000000000000023 - 4.336808689942018e-19im
4.1, 0.9999999999999966 + 2.168404344971009e-18im, 0.9999999999999865 + 0.0im, 1.000000000000022 - 1.0842021724855044e-18im
4.2, 0.9999999999999967 + 2.168404344971009e-18im, 0.9999999999999875 + 0.0im, 1.0000000000000213 - 6.505213034913027e-19im
4.3, 0.9999999999999991 + 2.168404344971009e-18im, 0.999999999999987 - 6.505213034913027e-19im, 1.0000000000000193 - 6.505213034913027e-19im
4.4, 0.999999999999998 + 2.6020852139652106e-18im, 0.9999999999999848 - 2.168404344971009e-19im, 1.0000000000000189 - 6.505213034913027e-19im
4.5, 0.9999999999999963 + 2.168404344971009e-18im, 0.9999999999999852 - 2.168404344971009e-19im, 1.000000000000019 - 6.505213034913027e-19im
4.6, 0.9999999999999947 + 2.3852447794681098e-18im, 0.9999999999999857 - 1.0842021724855044e-18im, 1.0000000000000207 - 4.336808689942018e-19im
4.7, 0.9999999999999969 + 2.3852447794681098e-18im, 0.9999999999999835 - 1.0842021724855044e-18im, 1.0000000000000215 - 4.336808689942018e-19im
4.8, 0.9999999999999957 + 2.6020852139652106e-18im, 0.9999999999999821 - 1.0842021724855044e-18im, 1.0000000000000204 - 4.336808689942018e-19im
4.9, 0.9999999999999949 + 2.3852447794681098e-18im, 0.9999999999999822 - 1.0842021724855044e-18im, 1.0000000000000209 - 5.421010862427522e-19im
5.0, 0.9999999999999917 + 1.3010426069826053e-18im, 0.9999999999999816 - 1.734723475976807e-18im, 1.0000000000000193 - 8.673617379884035e-19im
5.1, 0.9999999999999895 + 1.734723475976807e-18im, 0.9999999999999822 - 1.0842021724855044e-18im, 1.0000000000000167 - 1.1926223897340549e-18im
5.2, 0.9999999999999901 + 1.0842021724855044e-18im, 0.9999999999999826 - 1.5178830414797062e-18im, 1.000000000000015 - 6.505213034913027e-19im
5.3, 0.9999999999999909 + 1.3010426069826053e-18im, 0.9999999999999826 - 1.951563910473908e-18im, 1.000000000000015 - 8.673617379884035e-19im
5.4, 0.9999999999999859 + 1.3010426069826053e-18im, 0.9999999999999833 - 2.3852447794681098e-18im, 1.0000000000000155 - 8.673617379884035e-19im
5.5, 0.9999999999999841 + 1.3010426069826053e-18im, 0.999999999999983 - 3.2526065174565133e-18im, 1.0000000000000149 - 8.673617379884035e-19im
5.6, 0.9999999999999823 + 1.951563910473908e-18im, 0.9999999999999832 - 4.336808689942018e-18im, 1.000000000000012 - 8.131516293641283e-19im
5.7, 0.9999999999999826 + 2.168404344971009e-18im, 0.9999999999999821 - 5.637851296924623e-18im, 1.000000000000011 - 7.589415207398531e-19im
5.8, 0.9999999999999813 + 2.3852447794681098e-18im, 0.9999999999999786 - 5.854691731421724e-18im, 1.0000000000000118 - 7.589415207398531e-19im
5.9, 0.9999999999999818 + 1.734723475976807e-18im, 0.9999999999999786 - 6.071532165918825e-18im, 1.0000000000000089 - 6.505213034913027e-19im
6.0, 0.9999999999999858 + 1.951563910473908e-18im, 0.9999999999999774 - 5.421010862427522e-18im, 1.0000000000000062 - 7.589415207398531e-19im
6.1, 0.9999999999999836 + 1.0842021724855044e-18im, 0.9999999999999788 - 5.854691731421724e-18im, 1.0000000000000033 - 6.776263578034403e-19im
6.2, 0.9999999999999832 + 1.5178830414797062e-18im, 0.9999999999999778 - 5.854691731421724e-18im, 1.0000000000000007 - 6.505213034913027e-19im
6.3, 0.999999999999983 + 1.0842021724855044e-18im, 0.9999999999999779 - 5.637851296924623e-18im, 0.9999999999999997 - 6.369687763352339e-19im
6.4, 0.9999999999999857 + 4.336808689942018e-19im, 0.9999999999999779 - 6.288372600415926e-18im, 0.9999999999999983 - 6.06475590234079e-19im
6.5, 0.9999999999999889 + 0.0im, 0.999999999999978 - 5.637851296924623e-18im, 0.9999999999999963 - 5.929230630780102e-19im
6.6, 0.9999999999999907 + 0.0im, 0.9999999999999779 - 5.854691731421724e-18im, 0.999999999999994 - 5.963111948670274e-19im
6.7, 0.9999999999999919 + 2.168404344971009e-19im, 0.9999999999999761 - 5.637851296924623e-18im, 0.9999999999999898 - 5.692061405548898e-19im
6.8, 0.9999999999999959 + 2.168404344971009e-19im, 0.9999999999999757 - 6.5052130349130266e-18im, 0.9999999999999882 - 6.505213034913027e-19im
6.9, 0.9999999999999939 + 4.336808689942018e-19im, 0.9999999999999739 - 6.7220534694101275e-18im, 0.9999999999999842 - 6.505213034913027e-19im
7.0, 0.9999999999999903 + 6.505213034913027e-19im, 0.9999999999999725 - 7.15573433840433e-18im, 0.9999999999999831 - 6.505213034913027e-19im
7.1, 0.9999999999999885 + 4.336808689942018e-19im, 0.9999999999999722 - 7.589415207398531e-18im, 0.9999999999999813 - 7.047314121155779e-19im
7.2, 0.9999999999999875 + 0.0im, 0.9999999999999698 - 7.37257477290143e-18im, 0.9999999999999792 - 1.0842021724855044e-18im
7.3, 0.9999999999999883 - 2.168404344971009e-19im, 0.9999999999999708 - 7.37257477290143e-18im, 0.9999999999999772 - 1.1926223897340549e-18im
7.4, 0.9999999999999901 - 6.505213034913027e-19im, 0.9999999999999702 - 7.806255641895632e-18im, 0.9999999999999762 - 1.1926223897340549e-18im
7.5, 0.9999999999999875 - 4.336808689942018e-19im, 0.9999999999999707 - 8.456776945386935e-18im, 0.9999999999999759 - 1.6263032587282567e-18im
7.6, 0.9999999999999858 - 2.168404344971009e-19im, 0.9999999999999697 - 8.023096076392733e-18im, 0.9999999999999754 - 2.0599841277224584e-18im
7.7, 0.9999999999999838 + 6.505213034913027e-19im, 0.9999999999999706 - 8.456776945386935e-18im, 0.9999999999999731 - 2.8189256484623115e-18im
7.8, 0.9999999999999836 + 1.3010426069826053e-18im, 0.9999999999999698 - 8.239936510889834e-18im, 0.9999999999999736 - 2.8189256484623115e-18im
7.9, 0.9999999999999791 + 1.734723475976807e-18im, 0.9999999999999672 - 8.673617379884035e-18im, 0.9999999999999726 - 2.4936649967166602e-18im
8.0, 0.9999999999999799 + 1.3010426069826053e-18im, 0.9999999999999674 - 9.324138683375338e-18im, 0.9999999999999719 - 2.6020852139652106e-18im
8.1, 0.9999999999999802 + 1.3010426069826053e-18im, 0.9999999999999697 - 1.0191500421363742e-17im, 0.999999999999969 - 2.0599841277224584e-18im
8.2, 0.9999999999999821 + 1.3010426069826053e-18im, 0.9999999999999696 - 1.0408340855860843e-17im, 0.9999999999999697 - 1.6263032587282567e-18im
8.3, 0.9999999999999826 + 1.734723475976807e-18im, 0.9999999999999722 - 1.0191500421363742e-17im, 0.9999999999999687 - 1.5178830414797062e-18im
8.4, 0.9999999999999811 + 2.168404344971009e-18im, 0.9999999999999731 - 9.86623976961809e-18im, 0.9999999999999671 - 1.734723475976807e-18im
8.5, 0.9999999999999811 + 2.168404344971009e-18im, 0.9999999999999731 - 9.86623976961809e-18im, 0.9999999999999661 + 2.168404344971009e-19im
8.6, 0.9999999999999833 + 2.168404344971009e-18im, 0.9999999999999732 - 9.974659986866641e-18im, 0.9999999999999648 - 2.168404344971009e-19im
8.7, 0.9999999999999828 + 3.469446951953614e-18im, 0.9999999999999721 - 9.540979117872439e-18im, 0.9999999999999656 + 0.0im
8.8, 0.999999999999986 + 3.469446951953614e-18im, 0.9999999999999702 - 8.890457814381136e-18im, 0.999999999999964 - 2.168404344971009e-19im
8.9, 0.9999999999999877 + 3.469446951953614e-18im, 0.9999999999999722 - 8.998878031629687e-18im, 0.9999999999999639 - 4.336808689942018e-19im
9.0, 0.9999999999999897 + 3.686287386450715e-18im, 0.9999999999999722 - 8.890457814381136e-18im, 0.9999999999999611 - 8.673617379884035e-19im
9.1, 0.9999999999999951 + 3.469446951953614e-18im, 0.9999999999999725 - 9.107298248878237e-18im, 0.9999999999999595 - 1.0842021724855044e-18im
9.2, 0.9999999999999979 + 2.6020852139652106e-18im, 0.9999999999999718 - 8.890457814381136e-18im, 0.9999999999999609 - 1.951563910473908e-18im
9.3, 0.9999999999999981 + 3.469446951953614e-18im, 0.9999999999999717 - 8.456776945386935e-18im, 0.999999999999957 - 6.505213034913027e-19im
9.4, 0.9999999999999961 + 3.469446951953614e-18im, 0.9999999999999709 - 8.239936510889834e-18im, 0.999999999999955 - 1.5178830414797062e-18im
9.5, 0.9999999999999962 + 4.119968255444917e-18im, 0.9999999999999719 - 8.673617379884035e-18im, 0.9999999999999551 - 1.951563910473908e-18im
9.6, 0.9999999999999952 + 5.421010862427522e-18im, 0.9999999999999729 - 9.215718466126788e-18im, 0.9999999999999535 - 2.3852447794681098e-18im
9.7, 0.9999999999999953 + 5.854691731421724e-18im, 0.9999999999999741 - 9.107298248878237e-18im, 0.999999999999955 - 2.3852447794681098e-18im
9.8, 0.9999999999999954 + 5.854691731421724e-18im, 0.9999999999999744 - 9.107298248878237e-18im, 0.9999999999999535 - 3.0357660829594124e-18im
9.9, 0.9999999999999938 + 5.854691731421724e-18im, 0.9999999999999714 - 8.673617379884035e-18im, 0.9999999999999517 - 3.686287386450715e-18im
10.0, 0.9999999999999943 + 6.288372600415926e-18im, 0.9999999999999736 - 8.565197162635485e-18im, 0.9999999999999506 - 4.336808689942018e-18im
10.1, 0.9999999999999979 + 6.071532165918825e-18im, 0.9999999999999724 - 8.239936510889834e-18im, 0.9999999999999495 - 4.553649124439119e-18im
10.2, 1.0000000000000004 + 6.288372600415926e-18im, 0.999999999999972 - 8.131516293641283e-18im, 0.9999999999999494 - 4.336808689942018e-18im
10.3, 0.999999999999997 + 5.854691731421724e-18im, 0.9999999999999709 - 8.239936510889834e-18im, 0.999999999999949 - 4.7704895589362195e-18im
10.4, 0.9999999999999966 + 5.421010862427522e-18im, 0.9999999999999726 - 8.131516293641283e-18im, 0.9999999999999477 - 4.7704895589362195e-18im
10.5, 0.9999999999999936 + 4.662069341687669e-18im, 0.9999999999999732 - 8.890457814381136e-18im, 0.9999999999999475 - 6.071532165918825e-18im
10.6, 0.999999999999995 + 4.662069341687669e-18im, 0.9999999999999729 - 8.456776945386935e-18im, 0.9999999999999455 - 8.673617379884035e-18im
10.7, 0.9999999999999944 + 4.336808689942018e-18im, 0.9999999999999742 - 8.456776945386935e-18im, 0.9999999999999449 - 8.239936510889834e-18im
10.8, 0.9999999999999944 + 4.119968255444917e-18im, 0.999999999999975 - 8.348356728138384e-18im, 0.999999999999945 - 6.5052130349130266e-18im
10.9, 0.9999999999999936 + 4.0115480381963664e-18im, 0.9999999999999769 - 8.456776945386935e-18im, 0.9999999999999436 - 4.7704895589362195e-18im
11.0, 0.9999999999999903 + 4.0115480381963664e-18im, 0.9999999999999756 - 8.348356728138384e-18im, 0.9999999999999419 - 2.168404344971009e-18im
11.1, 0.9999999999999892 + 4.228388472693467e-18im, 0.9999999999999766 - 8.348356728138384e-18im, 0.9999999999999394 - 4.7704895589362195e-18im
11.2, 0.9999999999999896 + 4.0115480381963664e-18im, 0.9999999999999751 - 8.565197162635485e-18im, 0.9999999999999367 - 3.469446951953614e-18im
11.3, 0.9999999999999871 + 4.119968255444917e-18im, 0.9999999999999768 - 8.023096076392733e-18im, 0.9999999999999347 - 5.204170427930421e-18im
11.4, 0.9999999999999827 + 4.119968255444917e-18im, 0.9999999999999775 - 8.023096076392733e-18im, 0.9999999999999328 - 6.938893903907228e-18im
11.5, 0.9999999999999799 + 4.119968255444917e-18im, 0.9999999999999799 - 7.806255641895632e-18im, 0.9999999999999298 - 7.37257477290143e-18im
11.6, 0.9999999999999786 + 4.228388472693467e-18im, 0.9999999999999808 - 7.48099499014998e-18im, 0.9999999999999278 - 6.071532165918825e-18im
11.7, 0.9999999999999787 + 4.119968255444917e-18im, 0.9999999999999797 - 8.023096076392733e-18im, 0.9999999999999262 - 7.37257477290143e-18im
11.8, 0.9999999999999805 + 4.228388472693467e-18im, 0.9999999999999801 - 7.697835424647081e-18im, 0.999999999999929 - 6.938893903907228e-18im
11.9, 0.9999999999999805 + 4.553649124439119e-18im, 0.9999999999999807 - 7.643625316022806e-18im, 0.999999999999928 - 5.637851296924623e-18im
12.0, 0.9999999999999762 + 4.228388472693467e-18im, 0.9999999999999799 - 7.643625316022806e-18im, 0.9999999999999274 - 6.071532165918825e-18im
12.1, 0.9999999999999727 + 4.119968255444917e-18im, 0.9999999999999782 - 7.752045533271357e-18im, 0.9999999999999233 - 5.204170427930421e-18im
12.2, 0.9999999999999715 + 4.228388472693467e-18im, 0.9999999999999786 - 7.535205098774256e-18im, 0.9999999999999243 - 4.7704895589362195e-18im
12.3, 0.9999999999999708 + 4.228388472693467e-18im, 0.9999999999999802 - 7.643625316022806e-18im, 0.9999999999999242 - 6.071532165918825e-18im
12.4, 0.9999999999999687 + 4.553649124439119e-18im, 0.9999999999999819 - 7.589415207398531e-18im, 0.9999999999999228 - 2.6020852139652106e-18im
12.5, 0.9999999999999691 + 4.336808689942018e-18im, 0.9999999999999828 - 7.752045533271357e-18im, 0.99999999999992 + 0.0im
12.6, 0.9999999999999712 + 4.336808689942018e-18im, 0.9999999999999822 - 7.535205098774256e-18im, 0.9999999999999192 + 4.336808689942018e-19im
12.7, 0.9999999999999718 + 4.553649124439119e-18im, 0.9999999999999847 - 7.535205098774256e-18im, 0.9999999999999187 - 8.673617379884035e-19im
12.8, 0.9999999999999701 + 4.336808689942018e-18im, 0.9999999999999846 - 7.697835424647081e-18im, 0.9999999999999167 - 1.3010426069826053e-18im
12.9, 0.9999999999999715 + 3.686287386450715e-18im, 0.9999999999999817 - 7.806255641895632e-18im, 0.9999999999999162 - 1.3010426069826053e-18im
13.0, 0.9999999999999742 + 3.577867169202165e-18im, 0.9999999999999813 - 8.023096076392733e-18im, 0.9999999999999165 - 1.734723475976807e-18im
13.1, 0.9999999999999735 + 3.2526065174565133e-18im, 0.9999999999999805 - 8.239936510889834e-18im, 0.9999999999999178 - 8.673617379884035e-19im
13.2, 0.9999999999999674 + 3.2526065174565133e-18im, 0.99999999999998 - 8.185726402265558e-18im, 0.999999999999918 - 8.673617379884035e-19im
13.3, 0.9999999999999618 + 3.469446951953614e-18im, 0.999999999999981 - 8.456776945386935e-18im, 0.9999999999999175 - 4.336808689942018e-19im
13.4, 0.9999999999999575 + 3.7947076036992655e-18im, 0.9999999999999803 - 8.565197162635485e-18im, 0.9999999999999177 + 8.673617379884035e-19im
13.5, 0.9999999999999568 + 4.0115480381963664e-18im, 0.999999999999981 - 8.456776945386935e-18im, 0.9999999999999192 + 1.3010426069826053e-18im
13.6, 0.9999999999999533 + 4.119968255444917e-18im, 0.9999999999999841 - 8.565197162635485e-18im, 0.9999999999999173 - 1.734723475976807e-18im
13.7, 0.9999999999999495 + 4.553649124439119e-18im, 0.9999999999999855 - 8.673617379884035e-18im, 0.9999999999999166 - 2.168404344971009e-18im
13.8, 0.9999999999999504 + 4.7704895589362195e-18im, 0.9999999999999859 - 8.72782748850831e-18im, 0.9999999999999161 - 1.734723475976807e-18im
13.9, 0.9999999999999509 + 4.87890977618477e-18im, 0.9999999999999856 - 8.51098705401121e-18im, 0.9999999999999147 - 8.673617379884035e-19im
14.0, 0.9999999999999502 + 4.553649124439119e-18im, 0.999999999999988 - 8.61940727125976e-18im, 0.9999999999999151 - 1.734723475976807e-18im
14.1, 0.9999999999999488 + 4.336808689942018e-18im, 0.9999999999999887 - 8.782037597132586e-18im, 0.999999999999915 - 1.734723475976807e-18im
14.2, 0.9999999999999505 + 4.662069341687669e-18im, 0.9999999999999876 - 8.890457814381136e-18im, 0.9999999999999148 - 8.673617379884035e-19im
14.3, 0.9999999999999557 + 4.9873299934333204e-18im, 0.9999999999999889 - 8.782037597132586e-18im, 0.9999999999999141 - 2.6020852139652106e-18im
14.4, 0.9999999999999587 + 4.9873299934333204e-18im, 0.9999999999999889 - 8.72782748850831e-18im, 0.9999999999999125 - 2.6020852139652106e-18im
14.5, 0.9999999999999591 + 5.312590645178972e-18im, 0.9999999999999897 - 8.673617379884035e-18im, 0.9999999999999125 - 2.6020852139652106e-18im
14.6, 0.9999999999999548 + 5.421010862427522e-18im, 0.9999999999999905 - 8.72782748850831e-18im, 0.9999999999999113 + 1.734723475976807e-18im
14.7, 0.9999999999999545 + 4.9873299934333204e-18im, 0.9999999999999898 - 8.782037597132586e-18im, 0.999999999999909 + 1.734723475976807e-18im
14.8, 0.9999999999999567 + 5.312590645178972e-18im, 0.9999999999999913 - 8.700722434196173e-18im, 0.9999999999999067 - 1.734723475976807e-18im
14.9, 0.9999999999999576 + 5.312590645178972e-18im, 0.9999999999999928 - 8.592302216947623e-18im, 0.9999999999999052 + 0.0im
15.0, 0.9999999999999578 + 5.095750210681871e-18im, 0.999999999999995 - 8.456776945386935e-18im, 0.9999999999999056 + 0.0im
15.1, 0.9999999999999594 + 5.204170427930421e-18im, 0.999999999999996 - 8.565197162635485e-18im, 0.9999999999999076 - 2.6020852139652106e-18im
15.2, 0.9999999999999579 + 5.095750210681871e-18im, 0.9999999999999963 - 8.61940727125976e-18im, 0.9999999999999093 - 3.469446951953614e-18im
15.3, 0.9999999999999581 + 4.553649124439119e-18im, 0.9999999999999951 - 8.673617379884035e-18im, 0.9999999999999114 - 6.071532165918825e-18im
15.4, 0.9999999999999569 + 3.903127820947816e-18im, 0.9999999999999959 - 8.632959798415829e-18im, 0.999999999999912 - 8.673617379884035e-18im
15.5, 0.9999999999999567 + 3.7947076036992655e-18im, 0.9999999999999977 - 8.700722434196173e-18im, 0.9999999999999146 - 9.540979117872439e-18im
15.6, 0.9999999999999564 + 3.686287386450715e-18im, 0.9999999999999964 - 8.700722434196173e-18im, 0.9999999999999145 - 1.1275702593849246e-17im
15.7, 0.9999999999999598 + 3.3610267347050637e-18im, 0.9999999999999957 - 8.700722434196173e-18im, 0.9999999999999166 - 1.1275702593849246e-17im
15.8, 0.9999999999999596 + 3.144186300207963e-18im, 0.9999999999999973 - 8.714274961352242e-18im, 0.9999999999999184 - 1.214306433183765e-17im
15.9, 0.9999999999999581 + 2.710505431213761e-18im, 1.0000000000000009 - 8.693946170618139e-18im, 0.9999999999999195 - 1.214306433183765e-17im
16.0, 0.9999999999999558 + 1.8431436932253575e-18im, 1.0000000000000033 - 8.72782748850831e-18im, 0.9999999999999185 - 1.214306433183765e-17im
16.1, 0.9999999999999534 + 1.951563910473908e-18im, 1.0000000000000053 - 8.687169907040104e-18im, 0.999999999999921 - 1.214306433183765e-17im
16.2, 0.9999999999999507 + 2.6020852139652106e-18im, 1.0000000000000067 - 8.660064852727967e-18im, 0.9999999999999212 - 1.3877787807814457e-17im
16.3, 0.9999999999999519 + 2.0599841277224584e-18im, 1.0000000000000078 - 8.663452984516984e-18im, 0.9999999999999234 - 1.474514954580286e-17im
16.4, 0.9999999999999493 + 1.951563910473908e-18im, 1.0000000000000098 - 8.649900457360915e-18im, 0.9999999999999237 - 1.474514954580286e-17im
16.5, 0.9999999999999514 + 2.0599841277224584e-18im, 1.0000000000000107 - 8.647359358519152e-18im, 0.9999999999999232 - 1.214306433183765e-17im
16.6, 0.9999999999999505 + 2.3852447794681098e-18im, 1.0000000000000093 - 8.652018039729051e-18im, 0.9999999999999237 - 8.673617379884035e-18im
16.7, 0.9999999999999497 + 2.8189256484623115e-18im, 1.0000000000000115 - 8.648206391466406e-18im, 0.9999999999999243 - 5.204170427930421e-18im
16.8, 0.9999999999999539 + 2.710505431213761e-18im, 1.0000000000000102 - 8.649900457360915e-18im, 0.999999999999925 - 7.806255641895632e-18im
16.9, 0.9999999999999564 + 2.6020852139652106e-18im, 1.0000000000000109 - 8.639736061993863e-18im, 0.9999999999999244 - 1.0408340855860843e-17im
17.0, 0.999999999999957 + 3.0357660829594124e-18im, 1.0000000000000129 - 8.612631007681726e-18im, 0.9999999999999254 - 1.0408340855860843e-17im
17.1, 0.9999999999999529 + 3.2526065174565133e-18im, 1.0000000000000122 - 8.605854744103691e-18im, 0.999999999999924 - 8.673617379884035e-18im
17.2, 0.9999999999999528 + 2.927345865710862e-18im, 1.0000000000000133 - 8.612631007681726e-18im, 0.9999999999999231 - 1.0408340855860843e-17im
17.3, 0.9999999999999515 + 2.8189256484623115e-18im, 1.0000000000000127 - 8.626183534837795e-18im, 0.999999999999923 - 1.214306433183765e-17im
17.4, 0.9999999999999541 + 2.6020852139652106e-18im, 1.000000000000014 - 8.660064852727967e-18im, 0.9999999999999248 - 8.673617379884035e-18im
17.5, 0.9999999999999558 + 1.8431436932253575e-18im, 1.000000000000013 - 8.754932542820448e-18im, 0.9999999999999255 - 1.214306433183765e-17im
17.6, 0.9999999999999553 + 1.5178830414797062e-18im, 1.0000000000000127 - 8.700722434196173e-18im, 0.9999999999999258 - 1.3877787807814457e-17im
17.7, 0.9999999999999553 + 7.589415207398531e-19im, 1.0000000000000138 - 8.660064852727967e-18im, 0.9999999999999274 - 1.0408340855860843e-17im
17.8, 0.9999999999999547 + 0.0im, 1.000000000000013 - 8.660064852727967e-18im, 0.9999999999999282 - 8.673617379884035e-18im
17.9, 0.9999999999999518 + 4.336808689942018e-19im, 1.0000000000000135 - 8.673617379884035e-18im, 0.9999999999999291 - 1.214306433183765e-17im
18.0, 0.9999999999999493 + 6.505213034913027e-19im, 1.000000000000015 - 8.646512325571898e-18im, 0.9999999999999308 - 1.3010426069826053e-17im
18.1, 0.9999999999999439 + 2.168404344971009e-19im, 1.0000000000000202 - 8.646512325571898e-18im, 0.9999999999999312 - 1.1275702593849246e-17im
18.2, 0.9999999999999427 + 3.2526065174565133e-19im, 1.000000000000021 - 8.646512325571898e-18im, 0.9999999999999345 - 1.0408340855860843e-17im
18.3, 0.9999999999999418 + 5.421010862427522e-19im, 1.000000000000023 - 8.673617379884035e-18im, 0.999999999999935 - 1.474514954580286e-17im
