flowtime, d1, d2, d3
2.0, 1.0000000000000007 + 2.676624113323589e-18im, 0.9999999999999961 + 1.0299920638612292e-18im, 1.0000000000000104 - 1.6588293239028218e-17im
2.1, 1.0000000000000013 + 2.690176640479658e-18im, 0.999999999999997 + 9.75781955236954e-19im, 1.0000000000000093 - 1.6588293239028218e-17im
2.2, 1.0 + 2.7172816947917955e-18im, 0.9999999999999951 + 8.673617379884035e-19im, 1.0000000000000087 - 1.6696713456276768e-17im
2.3, 0.9999999999999988 + 2.6969529040576923e-18im, 0.9999999999999946 + 8.673617379884035e-19im, 1.0000000000000104 - 1.702197410802242e-17im
2.4, 0.9999999999999991 + 2.6698478497455547e-18im, 0.9999999999999946 + 8.809142651444724e-19im, 1.0000000000000102 - 1.6696713456276768e-17im
2.5, 0.9999999999999996 + 2.676624113323589e-18im, 0.9999999999999944 + 8.538092108323347e-19im, 1.0000000000000098 - 1.734723475976807e-17im
2.6, 0.9999999999999989 + 2.6715419156400633e-18im, 0.9999999999999949 + 8.542327273059619e-19im, 1.0000000000000093 - 1.713039432527097e-17im
2.7, 0.9999999999999987 + 2.6723889485873176e-18im, 0.999999999999996 + 8.605854744103691e-19im, 1.0000000000000098 - 1.713039432527097e-17im
2.8, 0.9999999999999987 + 2.6749300474290805e-18im, 0.9999999999999956 + 8.74138001566438e-19im, 1.0000000000000102 - 1.691355389077387e-17im
2.9, 0.9999999999999971 + 2.673235981534572e-18im, 0.9999999999999958 + 8.809142651444724e-19im, 1.0000000000000107 - 1.6479873021779667e-17im
3.0, 0.9999999999999977 + 2.690176640479658e-18im, 0.9999999999999957 + 8.809142651444724e-19im, 1.0000000000000109 - 1.5395670849294163e-17im
3.1, 0.999999999999997 + 2.710505431213761e-18im, 0.9999999999999959 + 8.944667923005412e-19im, 1.0000000000000102 - 1.6046192152785466e-17im
3.2, 0.9999999999999948 + 2.710505431213761e-18im, 0.9999999999999981 + 8.944667923005412e-19im, 1.000000000000009 - 1.5612511283791264e-17im
3.3, 0.9999999999999948 + 2.7308342219478643e-18im, 0.9999999999999998 + 7.860465750519907e-19im, 1.0000000000000107 - 1.5395670849294163e-17im
3.4, 0.999999999999995 + 2.6834003769016235e-18im, 1.0000000000000009 + 8.402566836762659e-19im, 1.00000000000001 - 1.6479873021779667e-17im
3.5, 0.999999999999996 + 2.6698478497455547e-18im, 1.0000000000000007 + 8.673617379884035e-19im, 1.0000000000000109 - 1.713039432527097e-17im
3.6, 0.9999999999999948 + 2.6834003769016235e-18im, 0.9999999999999989 + 8.131516293641283e-19im, 1.000000000000012 - 1.734723475976807e-17im
3.7, 0.9999999999999939 + 2.6291902682773483e-18im, 0.9999999999999991 + 9.486769009248164e-19im, 1.0000000000000122 - 1.734723475976807e-17im
3.8, 0.9999999999999948 + 2.642742795433417e-18im, 0.9999999999999991 + 8.673617379884035e-19im, 1.000000000000013 - 1.7780915628762273e-17im
3.9, 0.9999999999999956 + 2.6291902682773483e-18im, 0.9999999999999976 + 9.486769009248164e-19im, 1.000000000000013 - 1.7564075194265172e-17im
4.0, 0.9999999999999948 + 2.6156377411212794e-18im, 0.9999999999999972 + 9.486769009248164e-19im, 1.000000000000013 - 1.7780915628762273e-17im
4.1, 0.9999999999999929 + 2.6156377411212794e-18im, 0.9999999999999986 + 1.0570971181733668e-18im, 1.0000000000000135 - 1.7780915628762273e-17im
4.2, 0.9999999999999925 + 2.588532686809142e-18im, 0.999999999999999 + 9.215718466126788e-19im, 1.000000000000013 - 1.7564075194265172e-17im
4.3, 0.999999999999992 + 2.6156377411212794e-18im, 0.9999999999999988 + 1.0028870095490916e-18im, 1.0000000000000158 - 1.7564075194265172e-17im
4.4, 0.9999999999999918 + 2.588532686809142e-18im, 0.999999999999999 + 9.215718466126788e-19im, 1.0000000000000158 - 1.7564075194265172e-17im
4.5, 0.999999999999992 + 2.656295322589486e-18im, 0.9999999999999993 + 8.131516293641283e-19im, 1.0000000000000158 - 1.7564075194265172e-17im
4.6, 0.999999999999992 + 2.574980159653073e-18im, 0.999999999999997 + 8.944667923005412e-19im, 1.0000000000000164 - 1.7564075194265172e-17im
4.7, 0.9999999999999918 + 2.6291902682773483e-18im, 0.9999999999999989 + 7.589415207398531e-19im, 1.0000000000000167 - 1.7564075194265172e-17im
4.8, 0.9999999999999932 + 2.6291902682773483e-18im, 1.000000000000001 + 8.131516293641283e-19im, 1.000000000000017 - 1.7564075194265172e-17im
4.9, 0.9999999999999934 + 2.6020852139652106e-18im, 1.0 + 8.402566836762659e-19im, 1.0000000000000169 - 1.7780915628762273e-17im
5.0, 0.9999999999999926 + 2.656295322589486e-18im, 1.000000000000003 + 9.75781955236954e-19im, 1.0000000000000158 - 1.7780915628762273e-17im
5.1, 0.9999999999999949 + 2.656295322589486e-18im, 1.000000000000004 + 9.486769009248164e-19im, 1.0000000000000138 - 1.8214596497756474e-17im
5.2, 0.9999999999999944 + 2.656295322589486e-18im, 1.0000000000000029 + 8.673617379884035e-19im, 1.000000000000012 - 1.7997756063259374e-17im
5.3, 0.9999999999999949 + 2.6291902682773483e-18im, 1.0000000000000016 + 8.944667923005412e-19im, 1.000000000000013 - 1.8214596497756474e-17im
5.4, 0.9999999999999952 + 2.6291902682773483e-18im, 0.9999999999999991 + 8.673617379884035e-19im, 1.0000000000000135 - 1.8431436932253575e-17im
5.5, 0.9999999999999964 + 2.6291902682773483e-18im, 1.0 + 8.402566836762659e-19im, 1.0000000000000138 - 1.8648277366750676e-17im
5.6, 0.9999999999999954 + 2.6834003769016235e-18im, 0.9999999999999976 + 8.131516293641283e-19im, 1.0000000000000118 - 1.8648277366750676e-17im
5.7, 0.9999999999999934 + 2.656295322589486e-18im, 0.9999999999999971 + 7.860465750519907e-19im, 1.0000000000000095 - 1.8431436932253575e-17im
5.8, 0.9999999999999921 + 2.7647155398380363e-18im, 0.9999999999999987 + 7.318364664277155e-19im, 1.00000000000001 - 1.8865117801247777e-17im
5.9, 0.9999999999999885 + 2.7647155398380363e-18im, 0.9999999999999984 + 6.505213034913027e-19im, 1.0000000000000102 - 1.8648277366750676e-17im
6.0, 0.9999999999999868 + 2.7376104855258987e-18im, 0.9999999999999987 + 5.421010862427522e-19im, 1.0000000000000129 - 1.8214596497756474e-17im
6.1, 0.9999999999999849 + 2.7376104855258987e-18im, 0.9999999999999977 + 5.692061405548898e-19im, 1.000000000000014 - 1.8214596497756474e-17im
6.2, 0.9999999999999852 + 2.846030702774449e-18im, 0.9999999999999987 + 5.421010862427522e-19im, 1.0000000000000144 - 1.8648277366750676e-17im
6.3, 0.9999999999999867 + 2.846030702774449e-18im, 0.9999999999999983 + 5.963111948670274e-19im, 1.0000000000000138 - 1.8865117801247777e-17im
6.4, 0.9999999999999908 + 2.9815559743351372e-18im, 0.9999999999999978 + 4.336808689942018e-19im, 1.0000000000000135 - 1.8865117801247777e-17im
6.5, 0.9999999999999957 + 2.9544509200229996e-18im, 0.9999999999999957 + 4.0657581468206416e-19im, 1.0000000000000153 - 1.9081958235744878e-17im
6.6, 0.9999999999999961 + 3.0086610286472748e-18im, 0.9999999999999929 + 3.5236570605778894e-19im, 1.0000000000000142 - 1.8431436932253575e-17im
6.7, 0.9999999999999973 + 3.0357660829594124e-18im, 0.999999999999993 + 2.981555974335137e-19im, 1.000000000000014 - 1.973247953923618e-17im
6.8, 0.9999999999999961 + 3.0086610286472748e-18im, 0.9999999999999954 + 1.8973538018496328e-19im, 1.0000000000000155 - 1.929879867024198e-17im
6.9, 0.9999999999999978 + 2.9544509200229996e-18im, 0.9999999999999976 + 1.8973538018496328e-19im, 1.0000000000000158 - 1.951563910473908e-17im
7.0, 0.9999999999999977 + 2.8189256484623115e-18im, 1.0000000000000009 + 1.6263032587282567e-19im, 1.0000000000000187 - 1.929879867024198e-17im
7.1, 1.0 + 2.791820594150174e-18im, 1.000000000000001 + 1.6263032587282567e-19im, 1.0000000000000178 - 1.951563910473908e-17im
7.2, 1.0000000000000038 + 2.8189256484623115e-18im, 1.0000000000000053 + 1.6263032587282567e-19im, 1.00000000000002 - 1.951563910473908e-17im
7.3, 1.0000000000000073 + 2.9002408113987244e-18im, 1.0000000000000062 + 1.3552527156068805e-19im, 1.0000000000000215 - 1.973247953923618e-17im
7.4, 1.0000000000000102 + 2.9002408113987244e-18im, 1.0000000000000087 + 0.0im, 1.0000000000000235 - 1.9949319973733282e-17im
7.5, 1.000000000000011 + 2.710505431213761e-18im, 1.0000000000000102 + 0.0im, 1.000000000000027 - 1.951563910473908e-17im
7.6, 1.0000000000000127 + 2.6291902682773483e-18im, 1.0000000000000142 + 1.0842021724855044e-19im, 1.0000000000000275 - 1.9081958235744878e-17im
7.7, 1.000000000000016 + 2.656295322589486e-18im, 1.000000000000015 + 1.8973538018496328e-19im, 1.000000000000027 - 1.8865117801247777e-17im
7.8, 1.0000000000000129 + 2.5478751053409354e-18im, 1.0000000000000115 + 1.2197274440461925e-19im, 1.00000000000003 - 1.929879867024198e-17im
7.9, 1.0000000000000118 + 2.574980159653073e-18im, 1.0000000000000067 + 9.486769009248164e-20im, 1.0000000000000304 - 1.951563910473908e-17im
8.0, 1.0000000000000153 + 2.6291902682773483e-18im, 1.0000000000000024 + 6.776263578034403e-20im, 1.000000000000031 - 1.951563910473908e-17im
8.1, 1.000000000000015 + 2.6834003769016235e-18im, 1.0000000000000007 + 1.2197274440461925e-19im, 1.0000000000000329 - 2.0599841277224584e-17im
8.2, 1.0000000000000133 + 2.6291902682773483e-18im, 1.0000000000000027 + 1.6263032587282567e-19im, 1.0000000000000335 - 1.9949319973733282e-17im
8.3, 1.0000000000000122 + 2.6291902682773483e-18im, 1.000000000000001 + 8.131516293641283e-20im, 1.0000000000000355 - 1.951563910473908e-17im
8.4, 1.0000000000000073 + 2.6291902682773483e-18im, 1.000000000000004 + 0.0im, 1.0000000000000357 - 1.8865117801247777e-17im
8.5, 1.0000000000000044 + 2.5478751053409354e-18im, 1.0000000000000058 + 5.421010862427522e-20im, 1.000000000000037 - 1.8865117801247777e-17im
8.6, 1.0000000000000004 + 2.6834003769016235e-18im, 1.0000000000000038 + 5.421010862427522e-20im, 1.0000000000000393 - 1.951563910473908e-17im
8.7, 0.9999999999999997 + 2.7376104855258987e-18im, 1.0000000000000022 + 4.0657581468206416e-20im, 1.0000000000000402 - 1.929879867024198e-17im
8.8, 0.9999999999999999 + 2.846030702774449e-18im, 1.0000000000000038 + 4.0657581468206416e-20im, 1.0000000000000424 - 1.929879867024198e-17im
8.9, 1.0000000000000007 + 2.710505431213761e-18im, 1.000000000000006 + 5.421010862427522e-20im, 1.0000000000000442 - 1.9949319973733282e-17im
9.0, 0.9999999999999994 + 2.7647155398380363e-18im, 1.0000000000000058 + 2.710505431213761e-20im, 1.000000000000046 - 2.0166160408230382e-17im
9.1, 0.9999999999999982 + 2.846030702774449e-18im, 0.9999999999999996 + 2.710505431213761e-20im, 1.000000000000045 - 2.0383000842727483e-17im
9.2, 0.9999999999999947 + 2.8731357570865868e-18im, 0.9999999999999982 + 5.421010862427522e-20im, 1.0000000000000449 - 2.1033522146218786e-17im
9.3, 0.9999999999999868 + 2.846030702774449e-18im, 0.9999999999999994 - 4.0657581468206416e-20im, 1.0000000000000462 - 2.0599841277224584e-17im
9.4, 0.9999999999999816 + 2.7376104855258987e-18im, 1.0000000000000007 + 4.0657581468206416e-20im, 1.0000000000000466 - 2.0383000842727483e-17im
9.5, 0.9999999999999782 + 2.6834003769016235e-18im, 1.0000000000000016 - 2.710505431213761e-20im, 1.0000000000000484 - 2.0599841277224584e-17im
9.6, 0.9999999999999734 + 2.8189256484623115e-18im, 1.0000000000000029 - 1.0842021724855044e-19im, 1.00000000000005 - 1.951563910473908e-17im
9.7, 0.9999999999999697 + 2.7647155398380363e-18im, 1.0000000000000056 - 2.0328790734103208e-19im, 1.00000000000005 - 1.9949319973733282e-17im
9.8, 0.9999999999999643 + 2.846030702774449e-18im, 1.0000000000000038 - 2.303929616531697e-19im, 1.0000000000000513 - 1.951563910473908e-17im
9.9, 0.9999999999999591 + 2.846030702774449e-18im, 1.000000000000003 - 2.0328790734103208e-19im, 1.0000000000000535 - 1.929879867024198e-17im
10.0, 0.9999999999999608 + 2.846030702774449e-18im, 1.0000000000000022 - 2.0328790734103208e-19im, 1.0000000000000537 - 1.9081958235744878e-17im
10.1, 0.999999999999962 + 2.927345865710862e-18im, 0.9999999999999991 - 1.7618285302889447e-19im, 1.0000000000000535 - 1.951563910473908e-17im
10.2, 0.9999999999999638 + 2.927345865710862e-18im, 0.9999999999999979 - 2.303929616531697e-19im, 1.0000000000000553 - 1.973247953923618e-17im
10.3, 0.9999999999999684 + 2.8731357570865868e-18im, 0.9999999999999942 - 2.168404344971009e-19im, 1.0000000000000566 - 1.973247953923618e-17im
10.4, 0.9999999999999734 + 2.710505431213761e-18im, 0.9999999999999889 - 2.168404344971009e-19im, 1.0000000000000566 - 1.929879867024198e-17im
10.5, 0.9999999999999774 + 2.791820594150174e-18im, 0.9999999999999859 - 2.168404344971009e-19im, 1.000000000000057 - 2.0599841277224584e-17im
10.6, 0.9999999999999785 + 2.791820594150174e-18im, 0.9999999999999872 - 2.846030702774449e-19im, 1.00000000000006 - 2.1033522146218786e-17im
10.7, 0.9999999999999791 + 2.6291902682773483e-18im, 0.9999999999999871 - 4.0657581468206416e-19im, 1.0000000000000608 - 1.973247953923618e-17im
10.8, 0.9999999999999778 + 2.574980159653073e-18im, 0.999999999999987 - 4.336808689942018e-19im, 1.0000000000000595 - 2.0166160408230382e-17im
10.9, 0.9999999999999777 + 2.656295322589486e-18im, 0.9999999999999857 - 3.5236570605778894e-19im, 1.0000000000000613 - 2.0383000842727483e-17im
11.0, 0.9999999999999792 + 2.8189256484623115e-18im, 0.9999999999999845 - 3.5914196963582334e-19im, 1.000000000000062 - 2.0166160408230382e-17im
11.1, 0.9999999999999799 + 2.6834003769016235e-18im, 0.9999999999999855 - 3.5236570605778894e-19im, 1.000000000000063 - 1.8865117801247777e-17im
11.2, 0.9999999999999782 + 2.656295322589486e-18im, 0.9999999999999847 - 3.7947076036992655e-19im, 1.0000000000000673 - 1.8648277366750676e-17im
11.3, 0.9999999999999796 + 2.6156377411212794e-18im, 0.9999999999999827 - 3.7947076036992655e-19im, 1.000000000000068 - 1.8865117801247777e-17im
11.4, 0.9999999999999813 + 2.574980159653073e-18im, 0.9999999999999779 - 3.9979955110402976e-19im, 1.0000000000000655 - 1.7997756063259374e-17im
11.5, 0.999999999999982 + 2.574980159653073e-18im, 0.9999999999999728 - 3.9302328752599536e-19im, 1.0000000000000677 - 1.8431436932253575e-17im
11.6, 0.9999999999999825 + 2.6020852139652106e-18im, 0.9999999999999689 - 4.1335207826009857e-19im, 1.0000000000000693 - 1.8865117801247777e-17im
11.7, 0.9999999999999863 + 2.6020852139652106e-18im, 0.9999999999999672 - 3.9979955110402976e-19im, 1.0000000000000706 - 1.951563910473908e-17im
11.8, 0.9999999999999872 + 2.6291902682773483e-18im, 0.9999999999999677 - 4.0657581468206416e-19im, 1.000000000000072 - 2.0166160408230382e-17im
11.9, 0.9999999999999906 + 2.6291902682773483e-18im, 0.9999999999999685 - 4.336808689942018e-19im, 1.0000000000000733 - 1.9949319973733282e-17im
12.0, 0.9999999999999933 + 2.6156377411212794e-18im, 0.9999999999999668 - 4.472333961502706e-19im, 1.0000000000000717 - 1.951563910473908e-17im
12.1, 0.9999999999999954 + 2.6156377411212794e-18im, 0.9999999999999653 - 4.607859233063394e-19im, 1.0000000000000724 - 1.973247953923618e-17im
12.2, 0.999999999999997 + 2.6156377411212794e-18im, 0.9999999999999657 - 4.404571325722362e-19im, 1.0000000000000713 - 1.9081958235744878e-17im
12.3, 0.9999999999999977 + 2.6156377411212794e-18im, 0.9999999999999672 - 4.404571325722362e-19im, 1.0000000000000697 - 1.9949319973733282e-17im
12.4, 0.999999999999998 + 2.6834003769016235e-18im, 0.9999999999999636 - 4.54009659728305e-19im, 1.0000000000000693 - 1.951563910473908e-17im
12.5, 1.000000000000003 + 2.6698478497455547e-18im, 0.999999999999958 - 4.54009659728305e-19im, 1.0000000000000697 - 1.973247953923618e-17im
12.6, 1.0000000000000036 + 2.6969529040576923e-18im, 0.9999999999999529 - 4.404571325722362e-19im, 1.0000000000000664 - 1.973247953923618e-17im
12.7, 1.000000000000001 + 2.72405795836983e-18im, 0.9999999999999513 - 4.811147140404426e-19im, 1.0000000000000668 - 1.951563910473908e-17im
12.8, 1.0000000000000007 + 2.7511630126819675e-18im, 0.999999999999952 - 4.87890977618477e-19im, 1.0000000000000708 - 1.9081958235744878e-17im
12.9, 1.0000000000000009 + 2.778268066994105e-18im, 0.9999999999999527 - 5.082197683525802e-19im, 1.000000000000072 - 1.973247953923618e-17im
13.0, 0.9999999999999996 + 2.778268066994105e-18im, 0.9999999999999589 - 4.675621868843738e-19im, 1.0000000000000733 - 1.9949319973733282e-17im
13.1, 0.9999999999999992 + 2.7376104855258987e-18im, 0.9999999999999624 - 4.54009659728305e-19im, 1.0000000000000737 - 1.973247953923618e-17im
13.2, 0.9999999999999983 + 2.6834003769016235e-18im, 0.9999999999999648 - 4.743384504624082e-19im, 1.000000000000077 - 1.951563910473908e-17im
13.3, 0.9999999999999983 + 2.72405795836983e-18im, 0.9999999999999658 - 4.404571325722362e-19im, 1.0000000000000788 - 1.9081958235744878e-17im
13.4, 0.9999999999999959 + 2.642742795433417e-18im, 0.9999999999999644 - 4.607859233063394e-19im, 1.0000000000000784 - 1.8865117801247777e-17im
13.5, 0.9999999999999948 + 2.656295322589486e-18im, 0.9999999999999621 - 5.285485590866834e-19im, 1.0000000000000768 - 1.929879867024198e-17im
13.6, 0.9999999999999962 + 2.710505431213761e-18im, 0.9999999999999595 - 5.963111948670274e-19im, 1.000000000000075 - 1.8431436932253575e-17im
13.7, 0.9999999999999957 + 2.6834003769016235e-18im, 0.9999999999999608 - 6.166399856011306e-19im, 1.0000000000000726 - 1.8539857149502126e-17im
13.8, 0.9999999999999936 + 2.72405795836983e-18im, 0.9999999999999641 - 6.505213034913027e-19im, 1.0000000000000733 - 1.8539857149502126e-17im
13.9, 0.999999999999991 + 2.7376104855258987e-18im, 0.9999999999999677 - 6.708500942254059e-19im, 1.00000000000007 - 1.8648277366750676e-17im
14.0, 0.99999999999999 + 2.8324781756183803e-18im, 0.9999999999999698 - 6.911788849595091e-19im, 1.0000000000000666 - 1.8648277366750676e-17im
14.1, 0.9999999999999849 + 2.8053731213062427e-18im, 0.9999999999999699 - 7.047314121155779e-19im, 1.000000000000065 - 1.8756697583999227e-17im
14.2, 0.9999999999999805 + 2.8189256484623115e-18im, 0.9999999999999679 - 7.318364664277155e-19im, 1.000000000000065 - 1.8648277366750676e-17im
14.3, 0.999999999999975 + 2.6698478497455547e-18im, 0.9999999999999707 - 6.979551485375435e-19im, 1.000000000000067 - 1.8539857149502126e-17im
14.4, 0.9999999999999682 + 2.791820594150174e-18im, 0.9999999999999749 - 6.166399856011306e-19im, 1.0000000000000668 - 1.8539857149502126e-17im
14.5, 0.9999999999999645 + 2.913793338554793e-18im, 0.9999999999999759 - 5.149960319306146e-19im, 1.0000000000000653 - 1.8539857149502126e-17im
14.6, 0.9999999999999585 + 2.8189256484623115e-18im, 0.9999999999999798 - 5.149960319306146e-19im, 1.0000000000000648 - 1.8431436932253575e-17im
14.7, 0.9999999999999517 + 2.710505431213761e-18im, 0.9999999999999846 - 5.014435047745458e-19im, 1.0000000000000664 - 1.8323016715005025e-17im
14.8, 0.9999999999999463 + 2.6969529040576923e-18im, 0.9999999999999888 - 5.014435047745458e-19im, 1.0000000000000664 - 1.8865117801247777e-17im
14.9, 0.9999999999999434 + 2.642742795433417e-18im, 0.9999999999999922 - 4.912791094074942e-19im, 1.0000000000000653 - 1.8648277366750676e-17im
15.0, 0.9999999999999377 + 2.588532686809142e-18im, 0.9999999999999976 - 5.04831636563563e-19im, 1.0000000000000666 - 1.8648277366750676e-17im
15.1, 0.9999999999999314 + 2.574980159653073e-18im, 1.0000000000000027 - 5.116079001415974e-19im, 1.0000000000000684 - 1.8756697583999227e-17im
15.2, 0.9999999999999252 + 2.6156377411212794e-18im, 1.0000000000000078 - 5.251604272976662e-19im, 1.0000000000000666 - 1.929879867024198e-17im
15.3, 0.9999999999999223 + 2.6698478497455547e-18im, 1.0000000000000109 - 5.251604272976662e-19im, 1.0000000000000668 - 1.929879867024198e-17im
15.4, 0.9999999999999191 + 2.6969529040576923e-18im, 1.000000000000013 - 5.319366908757006e-19im, 1.0000000000000682 - 1.929879867024198e-17im
15.5, 0.9999999999999156 + 2.6020852139652106e-18im, 1.0000000000000153 - 5.454892180317694e-19im, 1.0000000000000713 - 1.9081958235744878e-17im
15.6, 0.999999999999912 + 2.642742795433417e-18im, 1.0000000000000169 - 5.183841637196318e-19im, 1.000000000000074 - 1.919037845299343e-17im
15.7, 0.9999999999999075 + 2.6156377411212794e-18im, 1.0000000000000169 - 4.946672411965114e-19im, 1.0000000000000753 - 1.9081958235744878e-17im
15.8, 0.9999999999999074 + 2.6156377411212794e-18im, 1.0000000000000202 - 4.54009659728305e-19im, 1.0000000000000784 - 1.9081958235744878e-17im
15.9, 0.9999999999999086 + 2.507217523872729e-18im, 1.0000000000000222 - 4.607859233063394e-19im, 1.0000000000000815 - 1.929879867024198e-17im
16.0, 0.99999999999991 + 2.588532686809142e-18im, 1.0000000000000246 - 4.743384504624082e-19im, 1.0000000000000826 - 1.929879867024198e-17im
16.1, 0.9999999999999125 + 2.6291902682773483e-18im, 1.0000000000000244 - 4.743384504624082e-19im, 1.0000000000000822 - 1.8865117801247777e-17im
16.2, 0.999999999999914 + 2.642742795433417e-18im, 1.0000000000000253 - 4.777265822514254e-19im, 1.000000000000081 - 1.8865117801247777e-17im
16.3, 0.9999999999999172 + 2.642742795433417e-18im, 1.000000000000026 - 4.845028458294598e-19im, 1.00000000000008 - 1.929879867024198e-17im
16.4, 0.9999999999999184 + 2.6359665318553827e-18im, 1.0000000000000262 - 4.743384504624082e-19im, 1.0000000000000748 - 1.940721888749053e-17im
16.5, 0.999999999999919 + 2.608861477543245e-18im, 1.0000000000000269 - 4.573977915173222e-19im, 1.0000000000000733 - 1.951563910473908e-17im
16.6, 0.9999999999999177 + 2.608861477543245e-18im, 1.0000000000000269 - 4.641740550953566e-19im, 1.000000000000073 - 1.940721888749053e-17im
16.7, 0.999999999999917 + 2.656295322589486e-18im, 1.0000000000000246 - 4.845028458294598e-19im, 1.0000000000000748 - 1.8973538018496328e-17im
16.8, 0.9999999999999155 + 2.6630715861675203e-18im, 1.0000000000000235 - 5.149960319306146e-19im, 1.0000000000000773 - 1.8539857149502126e-17im
16.9, 0.9999999999999158 + 2.6834003769016235e-18im, 1.0000000000000233 - 5.421010862427522e-19im, 1.0000000000000797 - 1.8431436932253575e-17im
17.0, 0.9999999999999164 + 2.676624113323589e-18im, 1.0000000000000233 - 5.72594272343907e-19im, 1.0000000000000808 - 1.8431436932253575e-17im
17.1, 0.9999999999999172 + 2.7037291676357267e-18im, 1.0000000000000218 - 6.132518538121134e-19im, 1.0000000000000797 - 1.8431436932253575e-17im
17.2, 0.9999999999999221 + 2.7037291676357267e-18im, 1.0000000000000215 - 6.403569081242511e-19im, 1.0000000000000775 - 1.8865117801247777e-17im
17.3, 0.999999999999925 + 2.690176640479658e-18im, 1.0000000000000207 - 6.505213034913027e-19im, 1.0000000000000753 - 1.8539857149502126e-17im
17.4, 0.9999999999999226 + 2.6969529040576923e-18im, 1.0000000000000226 - 6.844026213814747e-19im, 1.000000000000073 - 1.8648277366750676e-17im
17.5, 0.9999999999999187 + 2.690176640479658e-18im, 1.0000000000000242 - 7.013432803265607e-19im, 1.0000000000000706 - 1.8106176280507924e-17im
17.6, 0.9999999999999148 + 2.6630715861675203e-18im, 1.000000000000026 - 7.250602028496811e-19im, 1.0000000000000668 - 1.7997756063259374e-17im
17.7, 0.9999999999999111 + 2.6698478497455547e-18im, 1.0000000000000264 - 7.555533889508359e-19im, 1.000000000000069 - 1.8648277366750676e-17im
17.8, 0.9999999999999065 + 2.710505431213761e-18im, 1.0000000000000264 - 7.826584432629735e-19im, 1.000000000000067 - 1.8431436932253575e-17im
17.9, 0.9999999999999025 + 2.710505431213761e-18im, 1.0000000000000282 - 8.063753657860939e-19im, 1.0000000000000684 - 1.8323016715005025e-17im
18.0, 0.9999999999998987 + 2.6834003769016235e-18im, 1.0000000000000289 - 8.233160247311799e-19im, 1.0000000000000693 - 1.8323016715005025e-17im
18.1, 0.999999999999895 + 2.7037291676357267e-18im, 1.0000000000000298 - 8.334804200982315e-19im, 1.0000000000000737 - 1.8323016715005025e-17im
