flowtime, dM3R1, dM3R2, dM3R3, dM3R4, dM3R5, dM3R6, dM3R7, dM3R8, dM3R9, dM3R10, dM3R11, dM3R12, dM3R13, dM3R14, dM3R15, dM3R16, dM3R17, dM3R18, dM3R19, dM(mass_num)R20
1.0, 0.9999999999999937 + 0.0im, 1.000000000000002 + 1.734723475976807e-18im, 0.9999999999999992 - 4.5102810375396984e-17im, 1.0000000000000038 - 1.734723475976807e-18im, 1.0000000000000042 - 4.336808689942018e-19im, 0.9999999999999943 - 6.505213034913027e-19im, 1.0000000000000027 - 2.8189256484623115e-18im, 0.9999999999999938 + 3.729655473350135e-17im, 1.0000000000000033 + 1.9081958235744878e-17im, 0.9999999999999983 - 1.3010426069826053e-18im, 0.9999999999999966 + 4.85722573273506e-17im, 0.9999999999999988 - 1.3877787807814457e-17im, 1.0000000000000016 + 8.673617379884035e-18im, 1.0000000000000049 - 6.938893903907228e-18im, 1.0000000000000024 + 6.245004513516506e-17im, 0.9999999999999983 - 3.469446951953614e-18im, 0.9999999999999946 - 5.421010862427522e-18im, 0.9999999999999989 - 1.0842021724855044e-19im, 1.0000000000000044 - 2.1467203015212988e-17im, 1.0000000000000036 + 9.86623976961809e-18im
1.1, 0.9999999999999936 + 1.0408340855860843e-17im, 1.000000000000003 + 8.673617379884035e-18im, 0.9999999999999998 - 4.5102810375396984e-17im, 1.0000000000000047 + 5.204170427930421e-18im, 1.0000000000000042 - 8.673617379884035e-19im, 0.9999999999999934 - 3.2526065174565133e-19im, 1.0000000000000044 - 2.8189256484623115e-18im, 0.9999999999999946 + 3.8163916471489756e-17im, 1.0000000000000027 + 1.734723475976807e-17im, 0.9999999999999958 - 1.0842021724855044e-18im, 0.9999999999999978 + 5.551115123125783e-17im, 0.9999999999999998 - 1.734723475976807e-17im, 1.0000000000000018 + 1.214306433183765e-17im, 1.0000000000000056 - 1.3877787807814457e-17im, 1.0000000000000004 + 5.377642775528102e-17im, 0.9999999999999988 - 2.6020852139652106e-18im, 0.9999999999999956 - 5.421010862427522e-18im, 0.9999999999999993 - 5.421010862427522e-19im, 1.0000000000000036 - 2.2551405187698492e-17im, 1.0000000000000036 + 9.540979117872439e-18im
1.2, 0.9999999999999943 + 5.204170427930421e-18im, 1.0000000000000016 + 5.204170427930421e-18im, 0.9999999999999972 - 5.204170427930421e-17im, 1.0000000000000027 + 6.938893903907228e-18im, 1.0000000000000027 - 8.673617379884035e-19im, 0.9999999999999923 - 2.168404344971009e-19im, 1.000000000000006 - 2.168404344971009e-18im, 0.9999999999999952 + 3.642919299551295e-17im, 1.0000000000000058 + 2.0816681711721685e-17im, 0.9999999999999946 - 1.3010426069826053e-18im, 0.9999999999999978 + 4.85722573273506e-17im, 0.9999999999999988 - 1.3877787807814457e-17im, 1.0000000000000024 + 5.204170427930421e-18im, 1.0000000000000056 - 1.3877787807814457e-17im, 1.0000000000000016 + 5.551115123125783e-17im, 1.0000000000000004 - 3.0357660829594124e-18im, 0.9999999999999931 - 4.9873299934333204e-18im, 0.9999999999999991 - 8.673617379884035e-19im, 1.0000000000000029 - 2.47198095326695e-17im, 1.0000000000000016 + 9.86623976961809e-18im
1.3, 0.9999999999999939 + 3.469446951953614e-18im, 1.0000000000000009 + 6.071532165918825e-18im, 0.9999999999999982 - 5.551115123125783e-17im, 1.000000000000003 + 6.938893903907228e-18im, 1.0000000000000036 - 1.3010426069826053e-18im, 0.9999999999999923 + 1.0842021724855044e-19im, 1.0000000000000049 - 2.6020852139652106e-18im, 0.9999999999999964 + 3.729655473350135e-17im, 1.0000000000000062 + 2.2551405187698492e-17im, 0.9999999999999938 - 8.673617379884035e-19im, 0.9999999999999989 + 4.85722573273506e-17im, 0.9999999999999979 - 1.734723475976807e-17im, 1.0000000000000022 + 1.734723475976807e-18im, 1.0000000000000073 - 1.214306433183765e-17im, 1.0 + 5.377642775528102e-17im, 1.0 - 1.951563910473908e-18im, 0.9999999999999919 - 2.168404344971009e-18im, 0.999999999999998 - 6.505213034913027e-19im, 1.0000000000000036 - 2.47198095326695e-17im, 1.0000000000000009 + 9.75781955236954e-18im
1.4, 0.9999999999999942 + 3.469446951953614e-18im, 0.9999999999999999 + 5.204170427930421e-18im, 1.0 - 6.245004513516506e-17im, 1.0000000000000022 + 6.938893903907228e-18im, 1.0000000000000053 - 1.3010426069826053e-18im, 0.9999999999999912 + 0.0im, 1.0000000000000013 - 3.469446951953614e-18im, 0.9999999999999967 + 3.382710778154774e-17im, 1.0000000000000062 + 2.2551405187698492e-17im, 0.9999999999999928 - 1.0842021724855044e-18im, 1.0000000000000009 + 5.0306980803327406e-17im, 1.0000000000000009 - 2.7755575615628914e-17im, 1.0000000000000033 + 4.336808689942018e-18im, 1.0000000000000087 - 1.214306433183765e-17im, 1.0000000000000002 + 5.898059818321144e-17im, 1.000000000000001 - 2.168404344971009e-18im, 0.999999999999992 + 1.734723475976807e-18im, 0.9999999999999984 - 7.589415207398531e-19im, 1.000000000000002 - 2.5153490401663703e-17im, 1.0 + 9.75781955236954e-18im
1.5, 0.9999999999999954 + 1.734723475976807e-18im, 0.9999999999999977 + 7.806255641895632e-18im, 1.000000000000001 - 6.938893903907228e-17im, 1.0000000000000018 + 1.214306433183765e-17im, 1.0000000000000049 - 8.673617379884035e-19im, 0.9999999999999921 - 2.168404344971009e-19im, 1.0000000000000009 - 2.8189256484623115e-18im, 0.9999999999999951 + 3.2959746043559335e-17im, 1.0000000000000056 + 2.0816681711721685e-17im, 0.9999999999999918 - 8.673617379884035e-19im, 1.0000000000000007 + 4.683753385137379e-17im, 1.0 - 2.2551405187698492e-17im, 1.0000000000000049 + 3.469446951953614e-18im, 1.0000000000000089 - 1.5612511283791264e-17im, 0.9999999999999984 + 6.245004513516506e-17im, 1.000000000000002 - 2.5478751053409354e-18im, 0.999999999999992 + 2.168404344971009e-18im, 0.999999999999998 - 1.3010426069826053e-18im, 1.0000000000000027 - 2.6454533008646308e-17im, 1.0000000000000007 + 9.974659986866641e-18im
1.6, 0.9999999999999968 + 1.734723475976807e-18im, 0.9999999999999981 + 6.938893903907228e-18im, 1.000000000000003 - 7.632783294297951e-17im, 1.0000000000000013 + 1.9081958235744878e-17im, 1.0000000000000073 - 4.336808689942018e-19im, 0.9999999999999925 - 5.421010862427522e-19im, 1.0000000000000004 - 2.6020852139652106e-18im, 0.9999999999999949 + 3.2959746043559335e-17im, 1.000000000000006 + 1.9081958235744878e-17im, 0.9999999999999916 - 6.505213034913027e-19im, 0.9999999999999996 + 5.377642775528102e-17im, 1.000000000000001 - 2.42861286636753e-17im, 1.000000000000006 + 0.0im, 1.0000000000000082 - 1.9081958235744878e-17im, 0.9999999999999998 + 6.591949208711867e-17im, 1.0000000000000018 - 2.3852447794681098e-18im, 0.9999999999999928 + 2.168404344971009e-18im, 0.9999999999999983 - 1.1926223897340549e-18im, 1.0000000000000033 - 2.6454533008646308e-17im, 1.000000000000001 + 1.0083080204115191e-17im
1.7, 0.9999999999999971 + 5.204170427930421e-18im, 0.9999999999999974 + 6.071532165918825e-18im, 1.0000000000000033 - 7.979727989493313e-17im, 0.9999999999999994 + 6.938893903907228e-18im, 1.0000000000000069 - 4.336808689942018e-19im, 0.9999999999999923 - 3.2526065174565133e-19im, 0.9999999999999988 - 2.6020852139652106e-18im, 0.9999999999999937 + 3.382710778154774e-17im, 1.0000000000000056 + 2.7755575615628914e-17im, 0.9999999999999926 - 6.505213034913027e-19im, 0.999999999999999 + 5.0306980803327406e-17im, 1.0000000000000004 - 2.0816681711721685e-17im, 1.0000000000000053 + 0.0im, 1.000000000000007 - 1.734723475976807e-17im, 1.0000000000000007 + 6.852157730108388e-17im, 1.0000000000000018 - 2.8189256484623115e-18im, 0.9999999999999925 + 2.6020852139652106e-18im, 0.9999999999999992 - 8.673617379884035e-19im, 1.0000000000000027 - 2.7755575615628914e-17im, 1.0000000000000029 + 9.86623976961809e-18im
1.8, 0.9999999999999979 + 5.204170427930421e-18im, 0.9999999999999996 + 1.0408340855860843e-17im, 1.000000000000005 - 7.979727989493313e-17im, 0.9999999999999994 + 3.469446951953614e-18im, 1.000000000000007 - 1.3010426069826053e-18im, 0.9999999999999923 - 5.421010862427522e-19im, 0.9999999999999979 - 2.927345865710862e-18im, 0.9999999999999941 + 3.5561831257524545e-17im, 1.0000000000000042 + 2.7755575615628914e-17im, 0.9999999999999936 - 7.589415207398531e-19im, 0.9999999999999973 + 5.204170427930421e-17im, 1.0000000000000022 - 1.734723475976807e-17im, 1.0000000000000053 + 0.0im, 1.0000000000000044 - 1.9081958235744878e-17im, 1.0000000000000007 + 6.852157730108388e-17im, 1.0000000000000018 - 2.8189256484623115e-18im, 0.9999999999999933 + 2.6020852139652106e-18im, 1.0000000000000009 - 6.505213034913027e-19im, 1.0000000000000053 - 2.688821387764051e-17im, 1.0000000000000029 + 9.86623976961809e-18im
1.9, 0.9999999999999992 + 3.469446951953614e-18im, 0.999999999999999 + 1.1275702593849246e-17im, 1.0000000000000064 - 8.326672684688674e-17im, 0.9999999999999984 + 5.204170427930421e-18im, 1.0000000000000067 - 1.734723475976807e-18im, 0.9999999999999922 - 4.336808689942018e-19im, 0.9999999999999966 - 3.2526065174565133e-18im, 0.9999999999999943 + 3.642919299551295e-17im, 1.0000000000000073 + 2.6020852139652106e-17im, 0.9999999999999929 - 9.75781955236954e-19im, 0.999999999999996 + 4.683753385137379e-17im, 0.9999999999999997 - 1.474514954580286e-17im, 1.0000000000000064 + 8.673617379884035e-19im, 1.0000000000000064 - 2.2551405187698492e-17im, 0.9999999999999993 + 6.852157730108388e-17im, 0.9999999999999988 - 2.168404344971009e-18im, 0.9999999999999943 + 2.6020852139652106e-18im, 1.0000000000000002 - 2.168404344971009e-19im, 1.000000000000006 - 2.688821387764051e-17im, 1.0000000000000018 + 9.703609443745265e-18im
2.0, 0.999999999999999 + 1.734723475976807e-18im, 0.9999999999999996 + 1.1275702593849246e-17im, 1.0000000000000058 - 8.326672684688674e-17im, 0.9999999999999998 + 1.0408340855860843e-17im, 1.0000000000000069 - 8.673617379884035e-19im, 0.999999999999992 - 4.336808689942018e-19im, 0.9999999999999943 - 2.8189256484623115e-18im, 0.9999999999999938 + 3.599551212651875e-17im, 1.0000000000000053 + 2.7755575615628914e-17im, 0.9999999999999925 - 1.1926223897340549e-18im, 0.9999999999999959 + 3.8163916471489756e-17im, 0.9999999999999991 - 1.3877787807814457e-17im, 1.0000000000000073 + 8.673617379884035e-19im, 1.0000000000000098 - 1.5612511283791264e-17im, 0.9999999999999999 + 7.19910242530375e-17im, 0.9999999999999983 - 2.168404344971009e-18im, 0.9999999999999948 + 8.673617379884035e-19im, 0.9999999999999993 + 0.0im, 1.0000000000000058 - 2.7321894746634712e-17im, 1.0000000000000013 + 9.75781955236954e-18im
2.1, 0.9999999999999991 - 8.673617379884035e-19im, 0.9999999999999994 + 1.3877787807814457e-17im, 1.0000000000000056 - 8.326672684688674e-17im, 1.0000000000000004 + 1.5612511283791264e-17im, 1.0000000000000087 + 2.168404344971009e-19im, 0.9999999999999927 - 4.336808689942018e-19im, 0.999999999999992 - 2.8189256484623115e-18im, 0.9999999999999952 + 3.599551212651875e-17im, 1.0000000000000069 + 2.2551405187698492e-17im, 0.9999999999999934 - 1.1926223897340549e-18im, 0.9999999999999971 + 3.8163916471489756e-17im, 0.9999999999999992 - 1.474514954580286e-17im, 1.0000000000000082 + 1.734723475976807e-18im, 1.0000000000000078 - 1.734723475976807e-17im, 1.0000000000000009 + 7.37257477290143e-17im, 1.000000000000001 - 2.168404344971009e-18im, 0.9999999999999947 + 3.469446951953614e-18im, 1.0 - 1.734723475976807e-18im, 1.0000000000000069 - 2.6020852139652106e-17im, 1.000000000000001 + 1.0083080204115191e-17im
2.2, 1.0000000000000002 - 2.6020852139652106e-18im, 1.0000000000000007 + 1.1275702593849246e-17im, 1.0000000000000058 - 7.979727989493313e-17im, 0.9999999999999974 + 1.3877787807814457e-17im, 1.0000000000000078 + 6.505213034913027e-19im, 0.9999999999999927 - 4.336808689942018e-19im, 0.9999999999999927 - 2.927345865710862e-18im, 0.9999999999999954 + 3.469446951953614e-17im, 1.0000000000000064 + 1.3877787807814457e-17im, 0.9999999999999928 - 1.0842021724855044e-18im, 0.9999999999999977 + 3.2959746043559335e-17im, 1.0000000000000018 - 1.214306433183765e-17im, 1.0000000000000073 - 1.734723475976807e-18im, 1.0000000000000078 - 2.0816681711721685e-17im, 0.9999999999999988 + 7.28583859910259e-17im, 1.0000000000000018 - 1.734723475976807e-18im, 0.9999999999999962 - 2.6020852139652106e-18im, 0.9999999999999998 - 1.734723475976807e-18im, 1.0000000000000056 - 2.5587171270657905e-17im, 1.000000000000001 + 1.0083080204115191e-17im
2.3, 1.000000000000002 - 2.6020852139652106e-18im, 1.0000000000000044 + 1.1275702593849246e-17im, 1.0000000000000058 - 7.112366251504909e-17im, 0.9999999999999989 + 2.0816681711721685e-17im, 1.0000000000000044 + 6.505213034913027e-19im, 0.9999999999999917 - 1.0842021724855044e-19im, 0.9999999999999922 - 2.4936649967166602e-18im, 0.9999999999999968 + 3.426078865054194e-17im, 1.0000000000000073 + 1.3877787807814457e-17im, 0.9999999999999929 - 1.734723475976807e-18im, 0.9999999999999976 + 3.2959746043559335e-17im, 1.0000000000000018 - 1.0408340855860843e-17im, 1.000000000000007 - 6.071532165918825e-18im, 1.0000000000000075 - 2.0816681711721685e-17im, 0.9999999999999988 + 7.32920668600201e-17im, 1.0000000000000018 - 2.6020852139652106e-18im, 0.9999999999999976 - 6.071532165918825e-18im, 0.9999999999999997 - 1.734723475976807e-18im, 1.000000000000005 - 2.6020852139652106e-17im, 0.9999999999999987 + 1.0055975149803054e-17im
2.4, 0.9999999999999999 - 5.204170427930421e-18im, 1.0000000000000036 + 1.214306433183765e-17im, 1.0000000000000062 - 7.112366251504909e-17im, 1.0000000000000004 + 2.0816681711721685e-17im, 1.0000000000000075 + 6.505213034913027e-19im, 0.9999999999999931 - 3.2526065174565133e-19im, 0.9999999999999911 - 2.8189256484623115e-18im, 0.9999999999999966 + 3.252606517456513e-17im, 1.0000000000000069 + 1.214306433183765e-17im, 0.9999999999999941 - 1.6263032587282567e-18im, 0.999999999999998 + 3.2959746043559335e-17im, 1.0000000000000013 - 1.474514954580286e-17im, 1.000000000000007 - 8.673617379884035e-18im, 1.0000000000000084 - 2.0816681711721685e-17im, 1.0000000000000002 + 7.28583859910259e-17im, 1.000000000000003 - 3.469446951953614e-18im, 0.999999999999997 - 3.469446951953614e-18im, 1.0000000000000007 - 1.0842021724855044e-18im, 1.0000000000000038 - 2.5587171270657905e-17im, 0.9999999999999936 + 1.0070374709906377e-17im
2.5, 1.0000000000000009 - 4.336808689942018e-18im, 1.0000000000000042 + 9.540979117872439e-18im, 1.0000000000000062 - 6.765421556309548e-17im, 1.0000000000000002 + 2.7755575615628914e-17im, 1.000000000000009 + 0.0im, 0.9999999999999929 + 0.0im, 0.9999999999999902 - 2.710505431213761e-18im, 0.9999999999999961 + 3.2959746043559335e-17im, 1.0000000000000089 + 1.214306433183765e-17im, 0.9999999999999937 - 1.5178830414797062e-18im, 0.9999999999999973 + 3.469446951953614e-17im, 1.0000000000000029 - 1.3010426069826053e-17im, 1.0000000000000073 - 1.214306433183765e-17im, 1.000000000000009 - 2.6020852139652106e-17im, 1.000000000000001 + 7.025630077706069e-17im, 1.0000000000000022 - 1.734723475976807e-18im, 0.9999999999999958 + 0.0im, 1.0000000000000007 - 1.0842021724855044e-18im, 1.0000000000000027 - 2.5153490401663703e-17im, 0.9999999999999921 + 1.0083080204115191e-17im
2.6, 1.0000000000000029 - 4.7704895589362195e-18im, 1.0000000000000033 + 8.673617379884035e-18im, 1.0000000000000067 - 7.112366251504909e-17im, 1.0000000000000007 + 2.6020852139652106e-17im, 1.000000000000008 + 0.0im, 0.9999999999999915 + 0.0im, 0.9999999999999928 - 2.3852447794681098e-18im, 0.9999999999999974 + 3.252606517456513e-17im, 1.0000000000000093 + 1.734723475976807e-17im, 0.9999999999999938 - 1.951563910473908e-18im, 0.9999999999999969 + 4.163336342344337e-17im, 1.0000000000000049 - 1.214306433183765e-17im, 1.0000000000000053 - 1.214306433183765e-17im, 1.000000000000008 - 2.2551405187698492e-17im, 1.0000000000000022 + 7.068998164605489e-17im, 1.0000000000000018 - 2.6020852139652106e-18im, 0.999999999999995 - 1.734723475976807e-18im, 1.0000000000000013 - 8.673617379884035e-19im, 1.0000000000000024 - 2.47198095326695e-17im, 0.9999999999999916 + 1.0083080204115191e-17im
2.7, 1.0000000000000024 - 6.071532165918825e-18im, 1.000000000000004 + 1.0408340855860843e-17im, 1.0000000000000062 - 6.591949208711867e-17im, 0.9999999999999997 + 2.42861286636753e-17im, 1.000000000000008 - 2.168404344971009e-19im, 0.9999999999999915 + 1.6263032587282567e-19im, 0.9999999999999916 - 2.4936649967166602e-18im, 0.9999999999999952 + 3.2959746043559335e-17im, 1.0000000000000084 + 1.734723475976807e-17im, 0.9999999999999913 - 2.168404344971009e-18im, 0.9999999999999956 + 3.642919299551295e-17im, 1.0000000000000053 - 1.1275702593849246e-17im, 1.0000000000000044 - 1.3010426069826053e-17im, 1.0000000000000084 - 1.9081958235744878e-17im, 1.0000000000000033 + 7.144892316679474e-17im, 1.0000000000000018 - 5.204170427930421e-18im, 0.9999999999999959 + 0.0im, 0.9999999999999996 - 1.3010426069826053e-18im, 1.0000000000000027 - 2.5587171270657905e-17im, 0.9999999999999906 + 1.0001765041178778e-17im
