flowtime, dM3R1, dM3R2, dM3R3, dM3R4, dM3R5, dM3R6, dM3R7, dM3R8, dM3R9, dM3R10, dM3R11, dM3R12, dM3R13, dM3R14, dM3R15, dM3R16, dM3R17, dM3R18, dM3R19, dM(mass_num)R20
1.0, 0.9999999999999959 - 3.469446951953614e-18im, 1.0000000000000118 - 1.734723475976807e-18im, 0.9999999999999953 - 1.9949319973733282e-17im, 0.9999999999999987 + 9.324138683375338e-18im, 0.9999999999999974 + 6.7220534694101275e-18im, 1.0000000000000058 - 2.6020852139652106e-17im, 1.0000000000000067 - 6.938893903907228e-18im, 1.0000000000000007 - 4.163336342344337e-17im, 0.9999999999999993 - 6.938893903907228e-17im, 1.000000000000002 - 1.4094628242311558e-18im, 0.9999999999999953 + 7.28583859910259e-17im, 0.9999999999999982 - 2.42861286636753e-17im, 0.9999999999999961 - 2.7755575615628914e-17im, 0.9999999999999986 - 1.2102406750369443e-17im, 1.0000000000000004 - 2.8189256484623115e-17im, 0.9999999999999944 + 1.0408340855860843e-17im, 0.999999999999994 + 1.0408340855860843e-17im, 1.000000000000001 - 5.204170427930421e-18im, 0.9999999999999986 - 8.944667923005412e-19im, 0.9999999999999946 + 1.214306433183765e-17im
1.1, 0.9999999999999972 - 1.734723475976807e-18im, 1.000000000000011 - 8.673617379884035e-18im, 0.9999999999999966 - 1.9081958235744878e-17im, 0.9999999999999993 + 1.0408340855860843e-17im, 0.9999999999999987 + 6.7220534694101275e-18im, 1.0000000000000042 - 2.6020852139652106e-17im, 1.0000000000000058 + 1.3877787807814457e-17im, 1.0000000000000004 - 4.5102810375396984e-17im, 1.0000000000000013 - 4.163336342344337e-17im, 0.9999999999999994 - 1.0842021724855044e-18im, 0.9999999999999961 + 7.28583859910259e-17im, 0.999999999999998 - 1.734723475976807e-17im, 0.9999999999999962 + 0.0im, 0.9999999999999984 - 1.2088854223213374e-17im, 1.0000000000000002 - 2.7755575615628914e-17im, 0.9999999999999937 + 1.3877787807814457e-17im, 0.9999999999999946 + 6.938893903907228e-18im, 1.0000000000000007 - 8.673617379884035e-18im, 1.0000000000000004 - 7.860465750519907e-19im, 0.9999999999999952 + 1.214306433183765e-17im
1.2, 0.9999999999999967 - 1.734723475976807e-18im, 1.0000000000000127 - 3.469446951953614e-18im, 0.9999999999999957 - 1.734723475976807e-17im, 0.9999999999999994 + 8.890457814381136e-18im, 0.999999999999999 + 6.938893903907228e-18im, 1.000000000000004 - 2.7755575615628914e-17im, 1.0000000000000058 + 2.0816681711721685e-17im, 1.000000000000001 - 3.469446951953614e-17im, 1.0000000000000024 + 0.0im, 0.9999999999999972 - 1.6263032587282567e-18im, 0.9999999999999948 + 7.28583859910259e-17im, 0.9999999999999974 - 2.42861286636753e-17im, 0.999999999999997 + 5.551115123125783e-17im, 0.999999999999999 - 1.2630955309456127e-17im, 0.9999999999999986 - 2.949029909160572e-17im, 0.9999999999999941 + 1.0408340855860843e-17im, 0.9999999999999938 + 3.469446951953614e-18im, 1.0000000000000007 - 8.673617379884035e-18im, 1.0000000000000007 - 7.589415207398531e-19im, 0.9999999999999942 + 1.214306433183765e-17im
1.3, 0.9999999999999969 - 6.938893903907228e-18im, 1.0000000000000122 - 3.469446951953614e-18im, 0.9999999999999956 - 2.0816681711721685e-17im, 0.999999999999999 + 9.107298248878237e-18im, 0.999999999999998 + 7.074419175467916e-18im, 1.0000000000000062 - 2.7755575615628914e-17im, 1.0000000000000047 + 2.0816681711721685e-17im, 1.0000000000000007 - 4.85722573273506e-17im, 1.000000000000001 + 0.0im, 0.9999999999999966 - 1.6263032587282567e-18im, 0.9999999999999939 + 6.938893903907228e-17im, 0.9999999999999974 - 1.734723475976807e-17im, 0.9999999999999967 + 2.7755575615628914e-17im, 0.9999999999999989 - 1.22514845490862e-17im, 0.9999999999999987 - 3.642919299551295e-17im, 0.9999999999999949 + 3.469446951953614e-18im, 0.9999999999999925 + 1.0408340855860843e-17im, 0.9999999999999987 - 9.540979117872439e-18im, 0.9999999999999982 - 8.402566836762659e-19im, 0.9999999999999958 + 8.673617379884035e-18im
1.4, 0.9999999999999986 - 6.938893903907228e-18im, 1.0000000000000104 - 1.0408340855860843e-17im, 0.9999999999999969 - 2.949029909160572e-17im, 0.999999999999999 + 8.72782748850831e-18im, 0.9999999999999966 + 7.101524229780054e-18im, 1.000000000000004 - 3.122502256758253e-17im, 1.0000000000000038 + 1.3877787807814457e-17im, 1.0000000000000018 - 6.938893903907228e-17im, 1.0000000000000018 - 1.3877787807814457e-17im, 0.9999999999999956 - 1.5178830414797062e-18im, 0.9999999999999958 + 6.938893903907228e-17im, 0.9999999999999969 - 1.3877787807814457e-17im, 0.9999999999999956 + 9.71445146547012e-17im, 1.0000000000000004 - 1.2305694657710475e-17im, 0.9999999999999993 - 3.2959746043559335e-17im, 0.9999999999999978 - 3.469446951953614e-18im, 0.9999999999999909 + 1.0408340855860843e-17im, 0.9999999999999973 - 1.1275702593849246e-17im, 0.9999999999999969 - 8.402566836762659e-19im, 0.999999999999996 + 1.214306433183765e-17im
1.5, 1.0000000000000002 - 1.3877787807814457e-17im, 1.0000000000000095 - 1.3877787807814457e-17im, 0.9999999999999961 - 2.42861286636753e-17im, 0.9999999999999987 + 9.107298248878237e-18im, 0.9999999999999972 + 6.938893903907228e-18im, 1.0000000000000047 - 3.469446951953614e-17im, 1.0000000000000022 + 6.938893903907228e-18im, 1.0000000000000007 - 3.469446951953614e-17im, 1.000000000000002 - 2.7755575615628914e-17im, 0.9999999999999971 - 1.5178830414797062e-18im, 0.9999999999999982 + 6.938893903907228e-17im, 0.9999999999999982 - 1.3877787807814457e-17im, 0.9999999999999961 + 6.938893903907228e-17im, 0.9999999999999983 - 1.2576745200831851e-17im, 1.000000000000001 - 2.7755575615628914e-17im, 0.9999999999999969 + 3.469446951953614e-18im, 0.999999999999992 + 6.938893903907228e-18im, 0.9999999999999986 - 1.214306433183765e-17im, 0.9999999999999966 - 7.589415207398531e-19im, 0.999999999999997 + 1.214306433183765e-17im
1.6, 0.9999999999999984 - 1.214306433183765e-17im, 1.000000000000009 - 1.3877787807814457e-17im, 0.999999999999997 - 2.949029909160572e-17im, 0.9999999999999996 + 9.269928574751063e-18im, 0.9999999999999977 + 6.071532165918825e-18im, 1.0000000000000062 - 3.5561831257524545e-17im, 1.000000000000003 - 6.938893903907228e-18im, 0.9999999999999997 - 2.7755575615628914e-17im, 1.0000000000000004 + 0.0im, 0.9999999999999966 - 1.1926223897340549e-18im, 0.9999999999999993 + 7.112366251504909e-17im, 0.9999999999999977 - 4.85722573273506e-17im, 0.9999999999999984 + 5.551115123125783e-17im, 0.9999999999999974 - 1.1926223897340549e-17im, 1.0000000000000016 - 4.163336342344337e-17im, 0.9999999999999979 - 3.469446951953614e-18im, 0.99999999999999 + 1.734723475976807e-17im, 0.9999999999999974 - 1.214306433183765e-17im, 0.9999999999999959 - 6.2341624917916505e-19im, 0.9999999999999978 + 9.540979117872439e-18im
1.7, 0.9999999999999962 - 6.938893903907228e-18im, 1.000000000000011 - 2.0816681711721685e-17im, 0.9999999999999971 - 3.642919299551295e-17im, 0.9999999999999981 + 9.540979117872439e-18im, 0.9999999999999948 + 6.5052130349130266e-18im, 1.0000000000000056 - 3.469446951953614e-17im, 1.0000000000000042 - 2.7755575615628914e-17im, 0.9999999999999996 - 1.3877787807814457e-17im, 1.0000000000000007 + 8.326672684688674e-17im, 0.9999999999999958 - 8.673617379884035e-19im, 0.9999999999999996 + 6.765421556309548e-17im, 0.9999999999999966 - 6.245004513516506e-17im, 0.9999999999999973 + 2.7755575615628914e-17im, 0.9999999999999964 - 1.1275702593849246e-17im, 1.0000000000000002 - 4.5102810375396984e-17im, 0.9999999999999983 - 1.3877787807814457e-17im, 0.9999999999999902 + 2.0816681711721685e-17im, 0.999999999999997 - 1.214306433183765e-17im, 0.999999999999996 - 6.505213034913027e-19im, 0.9999999999999983 + 5.204170427930421e-18im
1.8, 0.9999999999999961 - 1.734723475976807e-18im, 1.0000000000000129 - 2.0816681711721685e-17im, 0.9999999999999976 - 2.7755575615628914e-17im, 0.9999999999999976 + 9.107298248878237e-18im, 0.999999999999996 + 6.071532165918825e-18im, 1.0000000000000049 - 3.2959746043559335e-17im, 1.0000000000000047 - 2.0816681711721685e-17im, 0.9999999999999974 - 2.0816681711721685e-17im, 1.0000000000000002 + 1.1102230246251565e-16im, 0.9999999999999959 - 1.5178830414797062e-18im, 0.999999999999999 + 6.591949208711867e-17im, 0.9999999999999963 - 5.551115123125783e-17im, 0.9999999999999973 + 1.1102230246251565e-16im, 0.9999999999999969 - 1.1275702593849246e-17im, 1.0000000000000002 - 3.469446951953614e-17im, 0.9999999999999987 + 6.938893903907228e-18im, 0.9999999999999889 + 2.42861286636753e-17im, 0.9999999999999958 - 1.235990476633475e-17im, 0.9999999999999967 - 8.131516293641283e-19im, 0.9999999999999967 + 5.204170427930421e-18im
1.9, 0.9999999999999977 + 0.0im, 1.0000000000000115 - 4.163336342344337e-17im, 1.0000000000000013 - 3.469446951953614e-17im, 0.9999999999999976 + 8.673617379884035e-18im, 0.9999999999999968 + 6.071532165918825e-18im, 1.0000000000000047 - 3.209238430557093e-17im, 1.000000000000005 - 1.3877787807814457e-17im, 0.9999999999999986 - 4.163336342344337e-17im, 0.9999999999999989 + 1.1102230246251565e-16im, 0.9999999999999973 - 1.951563910473908e-18im, 1.0 + 6.852157730108388e-17im, 0.999999999999995 - 7.632783294297951e-17im, 0.9999999999999953 - 5.551115123125783e-17im, 0.9999999999999941 - 9.540979117872439e-18im, 1.0000000000000013 - 4.85722573273506e-17im, 0.9999999999999982 + 6.938893903907228e-18im, 0.9999999999999891 + 3.122502256758253e-17im, 0.9999999999999954 - 1.214306433183765e-17im, 0.999999999999996 - 8.673617379884035e-19im, 0.9999999999999981 + 4.336808689942018e-18im
2.0, 0.999999999999997 + 3.469446951953614e-18im, 1.0000000000000122 - 5.551115123125783e-17im, 1.0000000000000007 - 3.8163916471489756e-17im, 0.9999999999999979 + 9.107298248878237e-18im, 0.9999999999999958 + 6.938893903907228e-18im, 1.0000000000000029 - 3.252606517456513e-17im, 1.0000000000000036 - 2.0816681711721685e-17im, 0.9999999999999983 - 4.163336342344337e-17im, 0.9999999999999994 + 5.551115123125783e-17im, 0.9999999999999991 - 1.951563910473908e-18im, 0.999999999999999 + 6.765421556309548e-17im, 0.999999999999995 - 7.632783294297951e-17im, 0.9999999999999949 + 5.551115123125783e-17im, 0.9999999999999944 - 5.204170427930421e-18im, 1.0000000000000016 - 7.632783294297951e-17im, 0.9999999999999986 + 2.7755575615628914e-17im, 0.9999999999999902 + 4.163336342344337e-17im, 0.9999999999999964 - 1.1275702593849246e-17im, 0.9999999999999947 - 8.131516293641283e-19im, 0.9999999999999974 + 5.637851296924623e-18im
2.1, 0.9999999999999977 + 3.469446951953614e-18im, 1.0000000000000124 - 2.7755575615628914e-17im, 0.9999999999999996 - 1.734723475976807e-17im, 0.9999999999999997 + 8.890457814381136e-18im, 0.9999999999999954 + 6.071532165918825e-18im, 1.0000000000000053 - 3.2959746043559335e-17im, 1.0000000000000044 - 6.938893903907228e-18im, 0.9999999999999984 - 4.163336342344337e-17im, 0.9999999999999997 + 0.0im, 0.9999999999999971 - 1.5178830414797062e-18im, 0.9999999999999988 + 6.982261990806649e-17im, 0.9999999999999949 - 6.245004513516506e-17im, 0.999999999999995 - 5.551115123125783e-17im, 0.9999999999999948 - 5.204170427930421e-18im, 1.000000000000001 - 8.326672684688674e-17im, 0.9999999999999979 + 1.3877787807814457e-17im, 0.9999999999999938 + 4.5102810375396984e-17im, 0.9999999999999987 - 9.540979117872439e-18im, 0.9999999999999946 - 1.1926223897340549e-18im, 0.9999999999999987 + 5.637851296924623e-18im
2.2, 0.9999999999999952 + 1.734723475976807e-18im, 1.000000000000011 - 4.163336342344337e-17im, 0.9999999999999989 - 3.469446951953614e-17im, 1.0 + 8.239936510889834e-18im, 0.9999999999999953 + 4.336808689942018e-18im, 1.000000000000007 - 3.287843088062292e-17im, 1.000000000000005 - 1.3877787807814457e-17im, 1.0000000000000013 - 4.163336342344337e-17im, 1.0000000000000009 + 5.551115123125783e-17im, 0.9999999999999977 - 2.168404344971009e-18im, 0.9999999999999972 + 7.025630077706069e-17im, 0.9999999999999962 - 8.326672684688674e-17im, 0.999999999999995 - 2.220446049250313e-16im, 0.9999999999999926 - 1.0408340855860843e-17im, 1.0000000000000004 - 1.0408340855860843e-16im, 0.999999999999998 + 4.163336342344337e-17im, 0.9999999999999925 + 4.5102810375396984e-17im, 0.9999999999999996 - 1.214306433183765e-17im, 0.9999999999999943 - 8.673617379884035e-19im, 0.9999999999999976 + 6.5052130349130266e-18im
2.3, 0.9999999999999957 + 6.938893903907228e-18im, 1.0000000000000109 - 6.938893903907228e-17im, 0.9999999999999993 - 2.7755575615628914e-17im, 0.9999999999999997 + 7.806255641895632e-18im, 0.9999999999999959 + 4.336808689942018e-18im, 1.0000000000000064 - 3.2742905609062234e-17im, 1.0000000000000038 - 1.3877787807814457e-17im, 1.000000000000001 - 1.3877787807814457e-17im, 1.0000000000000022 + 0.0im, 0.9999999999999958 - 2.168404344971009e-18im, 0.999999999999998 + 6.938893903907228e-17im, 0.9999999999999964 - 5.551115123125783e-17im, 0.9999999999999943 - 2.7755575615628914e-16im, 0.9999999999999948 - 1.5612511283791264e-17im, 1.0 - 1.249000902703301e-16im, 0.9999999999999963 + 1.3877787807814457e-17im, 0.9999999999999931 + 4.5102810375396984e-17im, 1.0000000000000002 - 5.204170427930421e-18im, 0.9999999999999936 - 7.589415207398531e-19im, 0.9999999999999992 + 5.692061405548898e-18im
2.4, 0.9999999999999964 + 6.938893903907228e-18im, 1.0000000000000095 - 1.3877787807814457e-17im, 0.9999999999999999 - 4.85722573273506e-17im, 1.0000000000000002 + 9.974659986866641e-18im, 0.9999999999999967 + 4.336808689942018e-18im, 1.0000000000000049 - 2.992397996059992e-17im, 1.0000000000000024 - 2.0816681711721685e-17im, 1.0000000000000016 + 1.3877787807814457e-17im, 1.0000000000000029 - 8.326672684688674e-17im, 0.9999999999999941 - 8.673617379884035e-19im, 0.999999999999998 + 6.852157730108388e-17im, 0.9999999999999966 - 4.163336342344337e-17im, 0.9999999999999936 - 1.942890293094024e-16im, 0.999999999999995 - 2.42861286636753e-17im, 1.0000000000000009 - 1.5265566588595902e-16im, 0.9999999999999951 + 6.938893903907228e-18im, 0.9999999999999938 + 4.85722573273506e-17im, 0.9999999999999988 + 3.469446951953614e-18im, 0.999999999999991 - 6.505213034913027e-19im, 0.9999999999999988 + 5.421010862427522e-18im
2.5, 0.9999999999999968 + 1.0408340855860843e-17im, 1.0000000000000087 + 4.163336342344337e-17im, 0.9999999999999992 - 4.163336342344337e-17im, 1.0000000000000013 + 8.673617379884035e-18im, 0.9999999999999962 + 4.336808689942018e-18im, 1.0000000000000042 - 2.862293735361732e-17im, 1.000000000000001 - 1.3877787807814457e-17im, 1.0000000000000024 + 0.0im, 1.0000000000000038 + 2.7755575615628914e-17im, 0.9999999999999943 - 4.336808689942018e-19im, 0.9999999999999982 + 7.112366251504909e-17im, 0.9999999999999989 - 5.551115123125783e-17im, 0.9999999999999951 - 1.942890293094024e-16im, 0.9999999999999953 - 2.7755575615628914e-17im, 1.0 - 1.5265566588595902e-16im, 0.9999999999999958 - 2.7755575615628914e-17im, 0.9999999999999938 + 4.683753385137379e-17im, 0.9999999999999998 + 6.938893903907228e-18im, 0.9999999999999912 + 0.0im, 0.9999999999999988 + 6.5052130349130266e-18im
2.6, 0.9999999999999954 + 1.734723475976807e-17im, 1.000000000000009 + 1.1102230246251565e-16im, 1.0000000000000007 - 6.245004513516506e-17im, 1.0000000000000022 + 9.540979117872439e-18im, 0.9999999999999944 + 5.204170427930421e-18im, 1.000000000000004 - 2.688821387764051e-17im, 1.000000000000001 - 1.3877787807814457e-17im, 1.0000000000000013 + 0.0im, 1.0000000000000044 + 2.7755575615628914e-16im, 0.9999999999999962 + 8.673617379884035e-19im, 0.9999999999999977 + 7.632783294297951e-17im, 1.0000000000000004 - 8.326672684688674e-17im, 0.9999999999999957 - 1.3877787807814457e-16im, 0.9999999999999948 - 1.734723475976807e-17im, 0.9999999999999973 - 1.6653345369377348e-16im, 0.9999999999999947 - 8.326672684688674e-17im, 0.9999999999999956 + 5.204170427930421e-17im, 1.0000000000000004 - 3.469446951953614e-18im, 0.9999999999999896 + 2.168404344971009e-19im, 0.9999999999999979 + 6.5052130349130266e-18im
2.7, 0.9999999999999961 + 1.0408340855860843e-17im, 1.000000000000008 + 8.326672684688674e-17im, 0.9999999999999991 - 6.938893903907228e-17im, 1.0000000000000042 + 1.0408340855860843e-17im, 0.999999999999996 + 3.469446951953614e-18im, 1.0000000000000038 - 2.688821387764051e-17im, 1.0000000000000018 - 6.938893903907228e-18im, 0.999999999999999 + 1.3877787807814457e-17im, 1.0000000000000036 + 2.220446049250313e-16im, 0.9999999999999954 + 8.673617379884035e-19im, 0.9999999999999984 + 5.898059818321144e-17im, 1.0000000000000022 - 6.938893903907228e-17im, 0.999999999999998 - 1.6653345369377348e-16im, 0.999999999999994 - 1.0408340855860843e-17im, 0.9999999999999984 - 1.5265566588595902e-16im, 0.9999999999999954 - 6.938893903907228e-17im, 0.9999999999999951 + 5.551115123125783e-17im, 0.999999999999997 - 6.938893903907228e-18im, 0.9999999999999909 + 0.0im, 0.9999999999999968 + 8.673617379884035e-18im
