flowtime, dM1R1, dM1R2, dM1R3, dM1R4, dM1R5, dM1R6, dM1R7, dM1R8, dM1R9, dM1R10, dM1R11, dM1R12, dM1R13, dM1R14, dM(mass_num)R15
0.0, 0.9999999999999997 + 3.469446951953614e-18im, 1.0000000000000002 + 0.0im, 1.0 + 1.734723475976807e-18im, 0.9999999999999997 - 3.469446951953614e-18im, 1.0 + 0.0im, 0.9999999999999997 + 2.168404344971009e-19im, 0.9999999999999999 + 0.0im, 0.9999999999999998 - 2.168404344971009e-19im, 1.0 + 3.469446951953614e-18im, 0.9999999999999998 + 0.0im, 0.9999999999999999 + 0.0im, 1.0 - 1.734723475976807e-18im, 0.9999999999999998 + 0.0im, 0.9999999999999999 - 3.469446951953614e-18im, 1.0000000000000002 + 0.0im
0.1, 0.9999999999999994 + 1.734723475976807e-18im, 1.0000000000000027 + 3.469446951953614e-18im, 0.9999999999999988 - 8.673617379884035e-19im, 0.9999999999999979 - 2.168404344971009e-18im, 1.000000000000001 - 8.023096076392733e-18im, 1.0000000000000002 + 5.963111948670274e-19im, 1.0 + 1.734723475976807e-18im, 0.9999999999999998 + 1.0842021724855044e-19im, 0.9999999999999984 + 2.168404344971009e-18im, 1.0000000000000013 + 2.8189256484623115e-18im, 1.0000000000000002 + 0.0im, 1.0000000000000016 - 8.673617379884035e-19im, 1.0000000000000002 - 3.469446951953614e-18im, 1.0000000000000027 + 7.806255641895632e-18im, 1.0000000000000007 - 1.734723475976807e-17im
0.2, 1.000000000000001 + 3.469446951953614e-18im, 1.0000000000000022 + 4.7704895589362195e-18im, 0.9999999999999979 - 4.336808689942018e-19im, 0.9999999999999978 - 2.6020852139652106e-18im, 1.0000000000000007 - 8.673617379884035e-18im, 0.9999999999999993 + 6.505213034913027e-19im, 0.999999999999999 + 2.6020852139652106e-18im, 0.999999999999999 + 1.0842021724855044e-19im, 0.9999999999999986 - 8.673617379884035e-19im, 1.0000000000000013 + 3.2526065174565133e-18im, 0.9999999999999991 - 8.673617379884035e-19im, 1.0000000000000024 - 2.168404344971009e-18im, 1.0000000000000009 - 1.0408340855860843e-17im, 1.0000000000000007 + 7.806255641895632e-18im, 1.0000000000000022 - 1.3877787807814457e-17im
0.3, 1.0000000000000009 + 8.673617379884035e-18im, 1.0000000000000016 + 6.071532165918825e-18im, 0.9999999999999998 - 8.673617379884035e-19im, 0.9999999999999986 - 3.469446951953614e-18im, 1.0000000000000007 - 8.890457814381136e-18im, 0.999999999999997 + 9.75781955236954e-19im, 0.9999999999999984 + 3.469446951953614e-18im, 0.999999999999998 + 1.0842021724855044e-19im, 0.9999999999999989 - 3.469446951953614e-18im, 1.000000000000001 + 1.3010426069826053e-18im, 0.9999999999999994 - 1.3010426069826053e-18im, 1.0000000000000027 - 1.3552527156068805e-18im, 1.0000000000000022 - 1.0408340855860843e-17im, 1.0000000000000016 + 5.204170427930421e-18im, 1.0000000000000016 - 1.3877787807814457e-17im
0.4, 1.000000000000001 + 6.938893903907228e-18im, 1.0000000000000016 + 5.854691731421724e-18im, 0.9999999999999986 + 0.0im, 0.9999999999999949 - 1.734723475976807e-18im, 0.9999999999999983 - 8.456776945386935e-18im, 0.9999999999999978 + 8.673617379884035e-19im, 0.9999999999999998 + 6.071532165918825e-18im, 0.9999999999999974 + 1.0842021724855044e-19im, 0.9999999999999989 - 1.734723475976807e-18im, 1.0000000000000018 + 2.6020852139652106e-18im, 0.9999999999999996 - 8.673617379884035e-19im, 1.0000000000000042 - 1.2874900798265365e-18im, 1.0000000000000009 - 1.3877787807814457e-17im, 0.9999999999999997 + 3.469446951953614e-18im, 1.0000000000000013 - 1.5612511283791264e-17im
0.5, 1.0000000000000007 + 1.0408340855860843e-17im, 1.000000000000001 + 5.854691731421724e-18im, 0.9999999999999974 - 2.168404344971009e-19im, 0.9999999999999943 - 1.734723475976807e-18im, 0.9999999999999961 - 8.456776945386935e-18im, 0.9999999999999984 + 8.673617379884035e-19im, 0.9999999999999988 + 5.637851296924623e-18im, 0.9999999999999949 + 1.6263032587282567e-19im, 0.999999999999998 - 1.734723475976807e-18im, 1.000000000000001 + 3.469446951953614e-18im, 1.0 + 0.0im, 1.0000000000000042 - 1.0299920638612292e-18im, 0.9999999999999999 - 6.938893903907228e-18im, 0.9999999999999976 + 3.469446951953614e-18im, 1.0000000000000029 - 1.3877787807814457e-17im
0.6, 1.0000000000000009 + 8.673617379884035e-18im, 1.0 + 5.7462715141731735e-18im, 0.9999999999999958 + 4.336808689942018e-19im, 0.9999999999999925 - 6.938893903907228e-18im, 0.9999999999999982 - 8.673617379884035e-18im, 0.9999999999999977 + 7.589415207398531e-19im, 0.9999999999999999 + 3.469446951953614e-18im, 0.9999999999999947 + 1.3552527156068805e-19im, 1.0000000000000004 - 1.734723475976807e-18im, 1.0000000000000016 + 3.0357660829594124e-18im, 1.0000000000000018 - 4.336808689942018e-19im, 1.000000000000005 - 8.673617379884035e-19im, 1.0000000000000004 - 1.3877787807814457e-17im, 0.9999999999999983 + 0.0im, 1.0000000000000024 - 1.734723475976807e-17im
0.7, 1.0000000000000009 + 8.673617379884035e-18im, 1.0000000000000013 + 5.9631119486702744e-18im, 0.999999999999995 + 2.168404344971009e-19im, 0.9999999999999928 - 5.204170427930421e-18im, 0.9999999999999978 - 7.806255641895632e-18im, 0.9999999999999991 + 1.0842021724855044e-18im, 1.0000000000000009 + 3.903127820947816e-18im, 0.999999999999995 + 1.6263032587282567e-19im, 1.0000000000000009 + 6.938893903907228e-18im, 1.0 + 2.168404344971009e-18im, 1.0000000000000016 - 8.673617379884035e-19im, 1.0000000000000056 - 5.421010862427522e-19im, 0.9999999999999999 - 1.3877787807814457e-17im, 0.9999999999999991 - 1.734723475976807e-18im, 1.0000000000000029 - 1.9081958235744878e-17im
0.8, 1.0000000000000004 + 9.540979117872439e-18im, 1.0000000000000013 + 5.9631119486702744e-18im, 0.9999999999999943 + 0.0im, 0.9999999999999934 + 3.469446951953614e-18im, 0.9999999999999979 - 7.806255641895632e-18im, 1.0000000000000002 + 1.0842021724855044e-18im, 0.9999999999999987 + 4.7704895589362195e-18im, 0.9999999999999937 + 1.6263032587282567e-19im, 1.000000000000001 + 6.938893903907228e-18im, 0.9999999999999982 + 3.469446951953614e-18im, 0.9999999999999996 - 2.168404344971009e-18im, 1.0000000000000047 - 1.0842021724855044e-18im, 0.9999999999999982 - 1.9081958235744878e-17im, 0.9999999999999979 - 3.469446951953614e-18im, 1.0000000000000033 - 2.2551405187698492e-17im
0.9, 1.0000000000000007 + 7.806255641895632e-18im, 0.9999999999999987 + 5.800481622797449e-18im, 0.9999999999999951 - 1.3010426069826053e-18im, 0.999999999999991 + 0.0im, 1.0 - 8.023096076392733e-18im, 0.9999999999999999 + 1.4094628242311558e-18im, 0.9999999999999987 + 3.469446951953614e-18im, 0.9999999999999933 + 1.2197274440461925e-19im, 1.0000000000000004 + 1.214306433183765e-17im, 0.9999999999999981 + 4.336808689942018e-18im, 1.0000000000000002 - 3.0357660829594124e-18im, 1.0000000000000013 - 2.168404344971009e-19im, 0.9999999999999971 - 2.0816681711721685e-17im, 0.9999999999999983 - 3.469446951953614e-18im, 1.0000000000000038 - 2.0816681711721685e-17im
1.0, 1.0000000000000007 + 8.673617379884035e-18im, 0.999999999999998 + 5.854691731421724e-18im, 0.9999999999999948 - 1.734723475976807e-18im, 0.9999999999999898 + 0.0im, 1.000000000000001 - 8.239936510889834e-18im, 0.999999999999999 + 1.1926223897340549e-18im, 0.9999999999999963 + 3.469446951953614e-18im, 0.9999999999999919 + 1.0842021724855044e-19im, 0.9999999999999997 + 1.214306433183765e-17im, 0.9999999999999986 + 3.469446951953614e-18im, 0.9999999999999988 - 3.903127820947816e-18im, 0.9999999999999999 - 8.673617379884035e-19im, 0.9999999999999966 - 2.0816681711721685e-17im, 0.9999999999999969 - 3.469446951953614e-18im, 1.0000000000000033 - 1.3877787807814457e-17im
1.1, 1.0000000000000033 + 6.938893903907228e-18im, 0.9999999999999979 + 6.0173220572945496e-18im, 0.9999999999999939 - 8.673617379884035e-19im, 0.99999999999999 - 5.204170427930421e-18im, 1.0000000000000016 - 8.456776945386935e-18im, 0.9999999999999983 + 1.0842021724855044e-18im, 0.9999999999999961 + 2.168404344971009e-18im, 0.9999999999999916 + 8.131516293641283e-20im, 0.9999999999999993 + 1.3010426069826053e-17im, 0.999999999999995 + 4.336808689942018e-18im, 0.9999999999999978 - 5.637851296924623e-18im, 1.0000000000000018 - 1.5178830414797062e-18im, 0.9999999999999949 - 2.2551405187698492e-17im, 0.9999999999999988 - 1.734723475976807e-18im, 1.0000000000000044 - 1.734723475976807e-17im
1.2, 1.0000000000000047 + 7.806255641895632e-18im, 0.9999999999999981 + 6.071532165918825e-18im, 0.9999999999999927 - 8.673617379884035e-19im, 0.9999999999999918 - 5.204170427930421e-18im, 1.0000000000000044 - 8.456776945386935e-18im, 0.9999999999999979 + 1.0842021724855044e-18im, 0.9999999999999973 + 2.6020852139652106e-18im, 0.9999999999999911 + 2.710505431213761e-20im, 1.0000000000000009 + 1.214306433183765e-17im, 0.9999999999999917 + 4.336808689942018e-18im, 0.9999999999999976 - 3.903127820947816e-18im, 1.0000000000000018 - 1.3010426069826053e-18im, 0.999999999999994 - 1.9081958235744878e-17im, 1.0000000000000004 + 1.734723475976807e-18im, 1.0000000000000047 - 2.0816681711721685e-17im
1.3, 1.0000000000000056 + 7.806255641895632e-18im, 0.9999999999999971 + 6.288372600415926e-18im, 0.9999999999999919 + 0.0im, 0.9999999999999919 - 1.734723475976807e-18im, 1.0000000000000049 - 8.023096076392733e-18im, 0.9999999999999974 + 9.75781955236954e-19im, 0.999999999999997 + 0.0im, 0.9999999999999897 - 2.0328790734103208e-20im, 1.0000000000000024 + 1.5612511283791264e-17im, 0.9999999999999903 + 4.336808689942018e-18im, 0.9999999999999957 - 3.903127820947816e-18im, 0.9999999999999992 - 1.3010426069826053e-18im, 0.9999999999999956 - 2.2551405187698492e-17im, 1.0000000000000018 + 0.0im, 1.0000000000000047 - 2.2551405187698492e-17im
1.4, 1.0000000000000069 + 7.806255641895632e-18im, 0.9999999999999978 + 6.396792817664476e-18im, 0.999999999999993 + 4.336808689942018e-19im, 0.9999999999999941 + 0.0im, 1.0000000000000049 - 8.40256683676266e-18im, 0.9999999999999961 + 1.0842021724855044e-18im, 0.9999999999999978 + 4.336808689942018e-19im, 0.999999999999989 - 4.743384504624082e-20im, 1.0000000000000004 + 1.474514954580286e-17im, 0.999999999999988 + 4.336808689942018e-18im, 0.9999999999999969 - 2.6020852139652106e-18im, 0.9999999999999974 - 1.5178830414797062e-18im, 0.9999999999999964 - 1.5612511283791264e-17im, 1.0000000000000002 - 1.734723475976807e-18im, 1.000000000000007 - 2.42861286636753e-17im
1.5, 1.0000000000000089 + 7.806255641895632e-18im, 0.9999999999999972 + 6.2341624917916505e-18im, 0.999999999999993 + 4.336808689942018e-19im, 0.9999999999999937 + 0.0im, 1.0000000000000053 - 8.375461782450522e-18im, 0.9999999999999943 + 1.3010426069826053e-18im, 0.9999999999999964 + 1.734723475976807e-18im, 0.9999999999999899 - 8.131516293641283e-20im, 0.9999999999999993 + 1.6479873021779667e-17im, 0.999999999999988 + 4.336808689942018e-18im, 0.9999999999999974 - 3.903127820947816e-18im, 0.9999999999999972 - 8.673617379884035e-19im, 0.9999999999999966 - 2.6020852139652106e-17im, 1.0000000000000007 - 3.469446951953614e-18im, 1.000000000000009 - 2.42861286636753e-17im
1.6, 1.0000000000000067 + 7.806255641895632e-18im, 0.999999999999998 + 6.2341624917916505e-18im, 0.999999999999994 - 4.336808689942018e-19im, 0.9999999999999942 - 1.734723475976807e-18im, 1.000000000000005 - 8.524539581167279e-18im, 0.9999999999999944 + 1.1926223897340549e-18im, 0.9999999999999951 + 2.6020852139652106e-18im, 0.999999999999988 - 1.0164395367051604e-19im, 0.999999999999998 + 1.8214596497756474e-17im, 0.9999999999999898 + 4.7704895589362195e-18im, 0.9999999999999961 - 4.7704895589362195e-18im, 0.9999999999999958 - 6.505213034913027e-19im, 0.999999999999995 - 2.6020852139652106e-17im, 1.000000000000002 + 3.469446951953614e-18im, 1.0000000000000118 - 2.42861286636753e-17im
1.7, 1.000000000000006 + 6.938893903907228e-18im, 0.9999999999999946 + 6.288372600415926e-18im, 0.9999999999999917 - 2.168404344971009e-18im, 0.9999999999999946 + 0.0im, 1.000000000000005 - 8.532162877692567e-18im, 0.9999999999999962 + 8.673617379884035e-19im, 0.9999999999999933 + 1.3010426069826053e-18im, 0.999999999999988 - 9.825582188149884e-20im, 0.9999999999999984 + 1.9081958235744878e-17im, 0.9999999999999886 + 3.0357660829594124e-18im, 0.9999999999999959 - 5.204170427930421e-18im, 0.9999999999999951 - 4.336808689942018e-19im, 0.9999999999999968 - 2.6020852139652106e-17im, 1.0000000000000018 + 0.0im, 1.0000000000000135 - 2.7755575615628914e-17im
1.8, 1.0000000000000067 + 7.806255641895632e-18im, 0.999999999999991 + 6.179952383167375e-18im, 0.9999999999999918 - 1.734723475976807e-18im, 0.999999999999995 + 8.673617379884035e-19im, 1.000000000000003 - 8.538092108323347e-18im, 0.999999999999998 + 1.0842021724855044e-18im, 0.999999999999992 + 4.336808689942018e-19im, 0.9999999999999888 - 1.0164395367051604e-19im, 0.9999999999999983 + 1.9081958235744878e-17im, 0.9999999999999888 + 5.637851296924623e-18im, 0.9999999999999963 - 5.637851296924623e-18im, 0.999999999999994 - 4.336808689942018e-19im, 0.9999999999999959 - 2.949029909160572e-17im, 1.0000000000000016 - 5.204170427930421e-18im, 1.0000000000000142 - 3.122502256758253e-17im
1.9, 1.0000000000000064 + 8.673617379884035e-18im, 0.9999999999999891 + 6.288372600415926e-18im, 0.9999999999999923 - 2.6020852139652106e-18im, 0.9999999999999971 + 5.204170427930421e-18im, 1.0000000000000053 - 8.592302216947623e-18im, 0.9999999999999986 + 1.3010426069826053e-18im, 0.999999999999992 + 0.0im, 0.9999999999999878 - 9.825582188149884e-20im, 0.9999999999999964 + 1.9949319973733282e-17im, 0.9999999999999882 + 5.637851296924623e-18im, 0.999999999999996 - 7.37257477290143e-18im, 0.9999999999999958 - 1.951563910473908e-18im, 0.9999999999999966 - 2.42861286636753e-17im, 1.0000000000000009 - 3.469446951953614e-18im, 1.0000000000000138 - 3.122502256758253e-17im
2.0, 1.0000000000000042 + 6.071532165918825e-18im, 0.9999999999999883 + 6.451002926288751e-18im, 0.9999999999999917 - 3.0357660829594124e-18im, 0.9999999999999976 + 5.204170427930421e-18im, 1.0000000000000075 - 8.51098705401121e-18im, 0.9999999999999987 + 9.75781955236954e-19im, 0.9999999999999923 - 8.673617379884035e-19im, 0.999999999999986 - 1.1519648082658485e-19im, 0.9999999999999959 + 1.9949319973733282e-17im, 0.9999999999999897 + 6.5052130349130266e-18im, 0.9999999999999957 - 6.5052130349130266e-18im, 0.9999999999999988 - 2.168404344971009e-18im, 0.9999999999999969 - 2.0816681711721685e-17im, 1.0000000000000016 - 1.0408340855860843e-17im, 1.0000000000000118 - 3.8163916471489756e-17im
2.1, 1.000000000000006 + 6.071532165918825e-18im, 0.999999999999987 + 6.5052130349130266e-18im, 0.9999999999999921 - 2.6020852139652106e-18im, 0.999999999999998 + 3.469446951953614e-18im, 1.0000000000000073 - 8.348356728138384e-18im, 0.999999999999999 + 1.0842021724855044e-18im, 0.999999999999995 - 6.505213034913027e-19im, 0.999999999999986 - 9.486769009248164e-20im, 0.9999999999999964 + 1.9949319973733282e-17im, 0.99999999999999 + 6.071532165918825e-18im, 0.9999999999999974 - 7.37257477290143e-18im, 1.0000000000000004 - 2.168404344971009e-18im, 0.9999999999999973 - 2.949029909160572e-17im, 1.0000000000000027 - 1.214306433183765e-17im, 1.0000000000000135 - 3.2959746043559335e-17im
2.2, 1.0000000000000053 + 5.204170427930421e-18im, 0.9999999999999852 + 6.396792817664476e-18im, 0.9999999999999921 - 3.0357660829594124e-18im, 0.9999999999999988 + 1.734723475976807e-18im, 1.0000000000000064 - 8.565197162635485e-18im, 1.0000000000000004 + 9.75781955236954e-19im, 0.9999999999999938 - 6.505213034913027e-19im, 0.9999999999999873 - 1.0503208545953324e-19im, 0.9999999999999973 + 1.8214596497756474e-17im, 0.9999999999999898 + 6.938893903907228e-18im, 0.9999999999999978 - 8.239936510889834e-18im, 1.000000000000001 - 2.8189256484623115e-18im, 0.9999999999999977 - 2.6020852139652106e-17im, 1.0000000000000016 - 1.3877787807814457e-17im, 1.0000000000000138 - 2.7755575615628914e-17im
2.3, 1.0000000000000056 + 5.204170427930421e-18im, 0.999999999999986 + 6.071532165918825e-18im, 0.99999999999999 - 3.903127820947816e-18im, 0.9999999999999978 + 0.0im, 1.000000000000006 - 8.456776945386935e-18im, 1.0000000000000024 + 7.589415207398531e-19im, 0.9999999999999922 - 1.3010426069826053e-18im, 0.9999999999999861 - 1.0164395367051604e-19im, 0.999999999999998 + 1.8214596497756474e-17im, 0.9999999999999898 + 6.071532165918825e-18im, 0.9999999999999976 - 9.540979117872439e-18im, 1.0000000000000033 - 2.3852447794681098e-18im, 0.999999999999996 - 2.42861286636753e-17im, 1.0000000000000016 - 1.214306433183765e-17im, 1.0000000000000155 - 2.949029909160572e-17im
2.4, 1.000000000000007 + 5.204170427930421e-18im, 0.9999999999999843 + 5.908901840045999e-18im, 0.999999999999991 - 1.3010426069826053e-18im, 0.9999999999999978 + 3.469446951953614e-18im, 1.0000000000000053 - 8.456776945386935e-18im, 1.0000000000000038 + 1.0842021724855044e-18im, 0.9999999999999917 - 6.505213034913027e-19im, 0.9999999999999867 - 1.0164395367051604e-19im, 1.0000000000000002 + 1.9081958235744878e-17im, 0.9999999999999912 + 5.204170427930421e-18im, 0.9999999999999961 - 9.974659986866641e-18im, 1.000000000000003 - 1.734723475976807e-18im, 0.9999999999999961 - 2.6020852139652106e-17im, 1.0000000000000018 - 1.1275702593849246e-17im, 1.0000000000000162 - 2.949029909160572e-17im
2.5, 1.0000000000000056 + 5.204170427930421e-18im, 0.9999999999999838 + 5.800481622797449e-18im, 0.9999999999999908 - 1.3010426069826053e-18im, 1.0000000000000004 + 2.6020852139652106e-18im, 1.0000000000000027 - 8.40256683676266e-18im, 1.0000000000000033 + 1.0842021724855044e-18im, 0.9999999999999902 - 1.734723475976807e-18im, 0.9999999999999855 - 9.656175598699024e-20im, 1.0000000000000007 + 1.734723475976807e-17im, 0.9999999999999933 + 6.071532165918825e-18im, 0.9999999999999987 - 1.0842021724855044e-17im, 1.0000000000000049 - 2.8189256484623115e-18im, 0.9999999999999972 - 2.6020852139652106e-17im, 0.9999999999999993 - 1.214306433183765e-17im, 1.0000000000000155 - 2.688821387764051e-17im
2.6, 1.0000000000000036 + 4.336808689942018e-18im, 0.9999999999999825 + 5.9631119486702744e-18im, 0.9999999999999903 - 8.673617379884035e-19im, 1.0000000000000038 + 1.734723475976807e-18im, 1.000000000000004 - 8.348356728138384e-18im, 1.0000000000000064 + 7.589415207398531e-19im, 0.9999999999999898 - 1.951563910473908e-18im, 0.9999999999999821 - 9.656175598699024e-20im, 1.0000000000000022 + 1.6479873021779667e-17im, 0.9999999999999961 + 6.5052130349130266e-18im, 0.9999999999999984 - 1.214306433183765e-17im, 1.0000000000000058 - 2.8189256484623115e-18im, 0.999999999999996 - 2.0816681711721685e-17im, 0.9999999999999988 - 1.1275702593849246e-17im, 1.000000000000016 - 2.688821387764051e-17im
2.7, 1.0000000000000033 + 6.071532165918825e-18im, 0.9999999999999809 + 5.7462715141731735e-18im, 0.999999999999991 + 0.0im, 1.0000000000000047 - 8.673617379884035e-19im, 1.000000000000007 - 8.348356728138384e-18im, 1.0000000000000064 + 7.589415207398531e-19im, 0.9999999999999903 - 2.3852447794681098e-18im, 0.9999999999999801 - 8.978549240895584e-20im, 1.0000000000000047 + 1.5612511283791264e-17im, 0.9999999999999959 + 7.806255641895632e-18im, 1.0000000000000013 - 1.214306433183765e-17im, 1.000000000000005 - 3.2526065174565133e-18im, 0.9999999999999944 - 1.734723475976807e-17im, 0.9999999999999992 - 8.673617379884035e-18im, 1.000000000000018 - 2.862293735361732e-17im
2.8, 1.0000000000000029 + 5.204170427930421e-18im, 0.99999999999998 + 5.773376568485311e-18im, 0.9999999999999911 + 4.336808689942018e-19im, 1.000000000000006 + 2.6020852139652106e-18im, 1.0000000000000064 - 8.185726402265558e-18im, 1.0000000000000084 + 8.673617379884035e-19im, 0.9999999999999919 - 2.6020852139652106e-18im, 0.9999999999999797 - 8.639736061993863e-20im, 1.0000000000000053 + 1.3010426069826053e-17im, 0.9999999999999969 + 7.37257477290143e-18im, 1.0000000000000018 - 1.3877787807814457e-17im, 1.0000000000000036 - 2.8189256484623115e-18im, 0.9999999999999934 - 1.6479873021779667e-17im, 1.0000000000000002 - 1.0408340855860843e-17im, 1.0000000000000164 - 2.688821387764051e-17im
2.9, 1.0000000000000022 + 4.336808689942018e-18im, 0.9999999999999774 + 5.773376568485311e-18im, 0.9999999999999907 + 4.336808689942018e-19im, 1.0000000000000062 + 2.6020852139652106e-18im, 1.0000000000000064 - 8.077306185017008e-18im, 1.0000000000000089 + 8.673617379884035e-19im, 0.9999999999999925 - 2.8189256484623115e-18im, 0.9999999999999845 - 8.724439356719293e-20im, 1.0000000000000053 + 1.734723475976807e-17im, 0.9999999999999957 + 6.938893903907228e-18im, 1.000000000000003 - 1.3877787807814457e-17im, 1.0000000000000038 - 2.8189256484623115e-18im, 0.9999999999999953 - 1.6479873021779667e-17im, 0.9999999999999989 - 1.214306433183765e-17im, 1.0000000000000175 - 2.688821387764051e-17im
3.0, 1.0000000000000036 + 2.6020852139652106e-18im, 0.999999999999979 + 5.7462715141731735e-18im, 0.9999999999999919 + 6.505213034913027e-19im, 1.0000000000000075 + 4.336808689942018e-18im, 1.0000000000000087 - 8.294146619514109e-18im, 1.000000000000011 + 9.75781955236954e-19im, 0.9999999999999913 - 2.168404344971009e-18im, 0.9999999999999893 - 8.724439356719293e-20im, 1.000000000000006 + 1.6479873021779667e-17im, 0.9999999999999947 + 8.239936510889834e-18im, 1.0000000000000042 - 1.431146867680866e-17im, 1.0000000000000053 - 2.8189256484623115e-18im, 0.9999999999999934 - 1.734723475976807e-17im, 0.9999999999999994 - 1.3010426069826053e-17im, 1.000000000000017 - 2.688821387764051e-17im
3.1, 1.0000000000000053 + 8.673617379884035e-19im, 0.9999999999999787 + 5.719166459861036e-18im, 0.9999999999999899 + 2.168404344971009e-19im, 1.0000000000000073 + 6.938893903907228e-18im, 1.0000000000000093 - 8.348356728138384e-18im, 1.0000000000000142 + 5.421010862427522e-19im, 0.9999999999999921 - 1.734723475976807e-18im, 0.9999999999999918 - 8.470329472543003e-20im, 1.0000000000000044 + 1.474514954580286e-17im, 0.9999999999999932 + 7.37257477290143e-18im, 1.0000000000000044 - 1.474514954580286e-17im, 1.0000000000000042 - 2.3852447794681098e-18im, 0.9999999999999942 - 1.6479873021779667e-17im, 1.0 - 1.474514954580286e-17im, 1.0000000000000164 - 2.42861286636753e-17im
3.2, 1.0000000000000044 + 2.6020852139652106e-18im, 0.9999999999999802 + 5.719166459861036e-18im, 0.9999999999999895 + 4.336808689942018e-19im, 1.000000000000005 + 6.071532165918825e-18im, 1.00000000000001 - 8.348356728138384e-18im, 1.0000000000000169 + 8.673617379884035e-19im, 0.9999999999999925 - 1.951563910473908e-18im, 0.9999999999999921 - 8.639736061993863e-20im, 1.000000000000004 + 1.5612511283791264e-17im, 0.9999999999999941 + 7.806255641895632e-18im, 1.0000000000000056 - 1.474514954580286e-17im, 1.0000000000000053 - 2.6020852139652106e-18im, 0.9999999999999932 - 1.734723475976807e-17im, 0.9999999999999994 - 1.474514954580286e-17im, 1.000000000000018 - 2.5153490401663703e-17im
3.3, 1.0000000000000049 + 2.6020852139652106e-18im, 0.9999999999999785 + 5.583641188300348e-18im, 0.9999999999999915 + 2.168404344971009e-19im, 1.000000000000004 + 6.938893903907228e-18im, 1.0000000000000098 - 8.294146619514109e-18im, 1.0000000000000189 + 5.421010862427522e-19im, 0.9999999999999943 - 1.734723475976807e-18im, 0.9999999999999905 - 8.555032767268433e-20im, 1.000000000000004 + 1.3877787807814457e-17im, 0.9999999999999934 + 9.107298248878237e-18im, 1.0000000000000053 - 1.5612511283791264e-17im, 1.0000000000000042 - 2.168404344971009e-18im, 0.9999999999999944 - 1.734723475976807e-17im, 1.000000000000001 - 1.3010426069826053e-17im, 1.0000000000000167 - 2.6020852139652106e-17im
3.4, 1.0000000000000033 + 2.6020852139652106e-18im, 0.9999999999999788 + 5.55653613398821e-18im, 0.9999999999999923 - 2.168404344971009e-19im, 1.000000000000005 + 7.806255641895632e-18im, 1.000000000000009 - 8.348356728138384e-18im, 1.0000000000000195 + 3.2526065174565133e-19im, 0.999999999999992 - 1.5178830414797062e-18im, 0.9999999999999919 - 8.893845946170154e-20im, 1.0000000000000049 + 1.214306433183765e-17im, 0.999999999999994 + 8.239936510889834e-18im, 1.0000000000000038 - 1.5612511283791264e-17im, 1.0000000000000049 - 1.3010426069826053e-18im, 0.9999999999999944 - 2.168404344971009e-17im, 1.0000000000000036 - 1.1275702593849246e-17im, 1.0000000000000175 - 2.949029909160572e-17im
3.5, 1.0000000000000024 + 6.071532165918825e-18im, 0.9999999999999781 + 5.515878552520004e-18im, 0.999999999999992 - 4.336808689942018e-19im, 1.0000000000000044 + 7.806255641895632e-18im, 1.0000000000000078 - 8.348356728138384e-18im, 1.00000000000002 + 4.336808689942018e-19im, 0.9999999999999915 - 2.168404344971009e-18im, 0.9999999999999908 - 8.978549240895584e-20im, 1.000000000000005 + 1.3877787807814457e-17im, 0.9999999999999961 + 8.239936510889834e-18im, 1.0000000000000036 - 1.5178830414797062e-17im, 1.0000000000000044 - 1.734723475976807e-18im, 0.9999999999999957 - 1.9081958235744878e-17im, 1.0000000000000038 - 1.0408340855860843e-17im, 1.000000000000019 - 2.7755575615628914e-17im
3.6, 1.000000000000003 + 6.938893903907228e-18im, 0.9999999999999762 + 5.5294310796760726e-18im, 0.9999999999999905 - 4.336808689942018e-19im, 1.0000000000000022 + 1.0408340855860843e-17im, 1.000000000000009 - 8.51098705401121e-18im, 1.00000000000002 + 5.421010862427522e-19im, 0.9999999999999888 - 1.734723475976807e-18im, 0.9999999999999908 - 9.486769009248164e-20im, 1.0000000000000038 + 1.3010426069826053e-17im, 0.9999999999999954 + 9.107298248878237e-18im, 1.0000000000000022 - 1.474514954580286e-17im, 1.000000000000006 - 1.5178830414797062e-18im, 0.999999999999997 - 1.9949319973733282e-17im, 1.0000000000000027 - 7.806255641895632e-18im, 1.0000000000000182 - 2.862293735361732e-17im
3.7, 1.0000000000000024 + 7.806255641895632e-18im, 0.9999999999999776 + 5.597193715456417e-18im, 0.99999999999999 - 2.168404344971009e-19im, 1.0000000000000022 + 1.0408340855860843e-17im, 1.0000000000000069 - 8.456776945386935e-18im, 1.0000000000000202 + 4.336808689942018e-19im, 0.9999999999999873 - 2.3852447794681098e-18im, 0.9999999999999933 - 9.486769009248164e-20im, 1.000000000000004 + 1.0408340855860843e-17im, 0.9999999999999958 + 8.673617379884035e-18im, 1.0000000000000038 - 1.6046192152785466e-17im, 1.0000000000000095 - 2.6020852139652106e-18im, 0.9999999999999959 - 2.3418766925686896e-17im, 1.000000000000002 - 7.806255641895632e-18im, 1.0000000000000202 - 2.7755575615628914e-17im
