flowtime, dM2R1, dM2R2, dM2R3, dM2R4, dM2R5, dM2R6, dM2R7, dM2R8, dM2R9, dM2R10, dM2R11, dM2R12, dM2R13, dM2R14, dM(mass_num)R15
1.0, 1.000000000000001 - 6.505213034913027e-19im, 0.9999999999999977 - 3.2526065174565133e-19im, 1.0 + 1.3877787807814457e-17im, 0.9999999999999973 + 1.0408340855860843e-17im, 1.0000000000000133 - 2.3852447794681098e-18im, 0.9999999999999929 + 1.5178830414797062e-18im, 1.000000000000003 - 5.204170427930421e-18im, 1.0000000000000044 - 1.1709383462843448e-17im, 0.9999999999999958 + 3.2526065174565133e-19im, 1.0000000000000033 - 2.0816681711721685e-17im, 0.9999999999999949 - 5.0306980803327406e-17im, 1.000000000000004 - 1.3010426069826053e-18im, 1.0000000000000038 + 2.0816681711721685e-17im, 0.9999999999999972 - 8.673617379884035e-19im, 1.000000000000006 - 1.3010426069826053e-18im
1.1, 1.0000000000000002 - 7.589415207398531e-19im, 0.999999999999997 - 1.0842021724855044e-19im, 0.9999999999999992 + 1.5612511283791264e-17im, 0.9999999999999989 + 1.214306433183765e-17im, 1.000000000000013 - 2.168404344971009e-18im, 0.9999999999999922 + 1.951563910473908e-18im, 1.0000000000000029 - 6.938893903907228e-18im, 1.0000000000000042 - 1.3877787807814457e-17im, 0.9999999999999959 + 3.7947076036992655e-19im, 1.0000000000000044 - 1.734723475976807e-17im, 0.999999999999997 - 4.85722573273506e-17im, 1.0000000000000047 - 1.734723475976807e-18im, 1.0000000000000036 + 2.0816681711721685e-17im, 0.9999999999999993 - 3.469446951953614e-18im, 1.0000000000000064 - 8.673617379884035e-19im
1.2, 1.000000000000001 - 8.673617379884035e-19im, 0.9999999999999962 - 3.2526065174565133e-19im, 0.9999999999999991 + 1.5612511283791264e-17im, 0.9999999999999983 + 1.5612511283791264e-17im, 1.0000000000000129 - 2.168404344971009e-18im, 0.9999999999999925 + 2.6020852139652106e-18im, 1.0000000000000022 - 3.469446951953614e-18im, 1.000000000000005 - 1.3444106938820255e-17im, 0.9999999999999972 + 2.710505431213761e-19im, 1.0000000000000062 - 2.7755575615628914e-17im, 0.999999999999999 - 4.85722573273506e-17im, 1.0000000000000044 - 1.3010426069826053e-18im, 1.0000000000000042 + 2.0816681711721685e-17im, 1.0000000000000007 - 4.336808689942018e-18im, 1.0000000000000067 - 1.3010426069826053e-18im
1.3, 1.0000000000000033 - 1.0842021724855044e-18im, 0.9999999999999973 - 3.2526065174565133e-19im, 1.000000000000001 + 1.8214596497756474e-17im, 0.999999999999997 + 1.0408340855860843e-17im, 1.0000000000000115 - 8.673617379884035e-19im, 0.9999999999999938 + 1.734723475976807e-18im, 1.0000000000000038 - 6.938893903907228e-18im, 1.0000000000000058 - 1.3010426069826053e-17im, 0.9999999999999974 + 3.2526065174565133e-19im, 1.0000000000000058 - 3.122502256758253e-17im, 0.9999999999999986 - 4.5102810375396984e-17im, 1.0000000000000033 - 2.168404344971009e-18im, 1.0000000000000036 + 1.9949319973733282e-17im, 0.9999999999999996 - 4.336808689942018e-18im, 1.0000000000000078 - 1.5178830414797062e-18im
1.4, 1.0000000000000022 - 1.5178830414797062e-18im, 0.999999999999997 - 3.2526065174565133e-19im, 1.000000000000002 + 1.9081958235744878e-17im, 0.9999999999999976 + 1.214306433183765e-17im, 1.0000000000000118 - 8.673617379884035e-19im, 0.9999999999999942 + 2.3852447794681098e-18im, 1.0000000000000042 - 8.673617379884035e-18im, 1.0000000000000058 - 1.3444106938820255e-17im, 0.9999999999999978 + 1.6263032587282567e-19im, 1.0000000000000053 - 4.163336342344337e-17im, 0.9999999999999979 - 4.163336342344337e-17im, 0.9999999999999997 - 1.3010426069826053e-18im, 1.0000000000000047 + 2.0816681711721685e-17im, 0.9999999999999996 - 3.469446951953614e-18im, 1.0000000000000084 - 1.3010426069826053e-18im
1.5, 1.0000000000000016 - 1.5178830414797062e-18im, 0.9999999999999974 - 3.2526065174565133e-19im, 1.0000000000000018 + 2.3418766925686896e-17im, 0.9999999999999978 + 1.214306433183765e-17im, 1.0000000000000124 - 4.336808689942018e-19im, 0.9999999999999952 + 2.8189256484623115e-18im, 1.0000000000000024 - 1.734723475976807e-18im, 1.0000000000000058 - 1.431146867680866e-17im, 0.999999999999995 + 0.0im, 1.000000000000005 - 5.551115123125783e-17im, 0.9999999999999972 - 3.8163916471489756e-17im, 0.9999999999999999 - 2.6020852139652106e-18im, 1.0000000000000053 + 2.0816681711721685e-17im, 0.999999999999998 - 3.469446951953614e-18im, 1.0000000000000073 - 1.3010426069826053e-18im
1.6, 1.000000000000002 - 1.8431436932253575e-18im, 0.9999999999999976 - 5.421010862427522e-19im, 1.0000000000000018 + 2.168404344971009e-17im, 0.9999999999999977 + 1.0408340855860843e-17im, 1.0000000000000118 + 4.336808689942018e-19im, 0.9999999999999962 + 1.951563910473908e-18im, 1.000000000000001 - 6.938893903907228e-18im, 1.0000000000000073 - 1.3877787807814457e-17im, 0.9999999999999956 + 1.6263032587282567e-19im, 1.0000000000000062 - 6.591949208711867e-17im, 0.9999999999999976 - 3.122502256758253e-17im, 0.9999999999999992 - 2.6020852139652106e-18im, 1.000000000000005 + 1.9949319973733282e-17im, 0.999999999999999 + 0.0im, 1.0000000000000075 - 2.168404344971009e-18im
1.7, 1.0000000000000044 - 2.0599841277224584e-18im, 0.9999999999999996 - 7.589415207398531e-19im, 1.0000000000000033 + 2.168404344971009e-17im, 0.9999999999999971 + 1.214306433183765e-17im, 1.0000000000000122 + 1.734723475976807e-18im, 0.9999999999999968 + 8.673617379884035e-19im, 1.0000000000000029 - 1.734723475976807e-18im, 1.0000000000000093 - 1.3877787807814457e-17im, 0.9999999999999957 + 2.168404344971009e-19im, 1.0000000000000069 - 6.938893903907228e-17im, 0.9999999999999998 - 2.6020852139652106e-17im, 0.9999999999999983 - 3.0357660829594124e-18im, 1.0000000000000029 + 2.2551405187698492e-17im, 0.9999999999999991 - 1.734723475976807e-18im, 1.0000000000000067 - 1.5178830414797062e-18im
1.8, 1.0000000000000042 - 2.168404344971009e-18im, 0.9999999999999992 - 7.589415207398531e-19im, 1.0000000000000033 + 2.168404344971009e-17im, 0.9999999999999994 + 1.3877787807814457e-17im, 1.0000000000000135 + 4.336808689942018e-19im, 0.9999999999999956 + 8.673617379884035e-19im, 1.0000000000000029 + 1.734723475976807e-18im, 1.0000000000000109 - 1.3877787807814457e-17im, 0.9999999999999961 + 0.0im, 1.0000000000000095 - 7.632783294297951e-17im, 0.999999999999998 - 2.42861286636753e-17im, 0.9999999999999971 - 2.168404344971009e-18im, 1.0000000000000004 + 1.9949319973733282e-17im, 0.9999999999999996 + 0.0im, 1.0000000000000058 - 1.5178830414797062e-18im
1.9, 1.0000000000000047 - 1.734723475976807e-18im, 0.9999999999999977 - 9.75781955236954e-19im, 1.0000000000000042 + 2.168404344971009e-17im, 1.0000000000000004 + 1.3877787807814457e-17im, 1.0000000000000149 + 1.3010426069826053e-18im, 0.9999999999999958 + 1.0842021724855044e-18im, 1.0000000000000038 + 3.469446951953614e-18im, 1.0000000000000107 - 1.2793585635328952e-17im, 0.9999999999999969 - 1.0842021724855044e-19im, 1.0000000000000109 - 6.938893903907228e-17im, 0.9999999999999984 - 2.949029909160572e-17im, 0.9999999999999969 - 1.3010426069826053e-18im, 0.9999999999999986 + 1.8214596497756474e-17im, 0.9999999999999992 + 5.204170427930421e-18im, 1.0000000000000038 - 1.734723475976807e-18im
2.0, 1.0000000000000064 - 1.6263032587282567e-18im, 0.9999999999999953 - 1.0842021724855044e-18im, 1.0000000000000062 + 2.168404344971009e-17im, 1.0 + 1.5612511283791264e-17im, 1.0000000000000153 + 2.168404344971009e-18im, 0.999999999999997 + 8.673617379884035e-19im, 1.0000000000000022 + 1.0408340855860843e-17im, 1.0000000000000127 - 1.2793585635328952e-17im, 0.9999999999999983 - 1.0842021724855044e-19im, 1.0000000000000102 - 7.28583859910259e-17im, 0.9999999999999972 - 2.949029909160572e-17im, 0.9999999999999961 - 2.6020852139652106e-18im, 0.999999999999997 + 1.9081958235744878e-17im, 1.0000000000000007 + 1.0408340855860843e-17im, 1.0000000000000027 - 1.5178830414797062e-18im
2.1, 1.0000000000000062 - 2.0599841277224584e-18im, 0.9999999999999951 - 1.0842021724855044e-18im, 1.000000000000009 + 2.0816681711721685e-17im, 1.0000000000000009 + 1.214306433183765e-17im, 1.0000000000000149 + 2.6020852139652106e-18im, 0.9999999999999976 - 2.168404344971009e-19im, 1.000000000000003 + 1.0408340855860843e-17im, 1.000000000000009 - 1.214306433183765e-17im, 1.0000000000000002 + 0.0im, 1.0000000000000118 - 6.765421556309548e-17im, 0.9999999999999994 - 2.2551405187698492e-17im, 0.9999999999999992 - 2.168404344971009e-18im, 0.9999999999999977 + 1.734723475976807e-17im, 1.0000000000000022 + 8.673617379884035e-18im, 1.0000000000000036 - 1.951563910473908e-18im
2.2, 1.000000000000005 - 2.2768245622195593e-18im, 0.9999999999999931 - 1.0842021724855044e-18im, 1.00000000000001 + 2.0816681711721685e-17im, 0.9999999999999997 + 1.0408340855860843e-17im, 1.0000000000000144 + 3.0357660829594124e-18im, 0.9999999999999982 - 4.336808689942018e-19im, 1.0000000000000042 + 1.214306433183765e-17im, 1.000000000000008 - 1.214306433183765e-17im, 1.000000000000002 + 0.0im, 1.000000000000012 - 6.938893903907228e-17im, 1.0000000000000004 - 2.0816681711721685e-17im, 0.9999999999999978 - 3.0357660829594124e-18im, 0.9999999999999966 + 1.9081958235744878e-17im, 1.0000000000000038 + 1.5612511283791264e-17im, 1.0000000000000036 - 1.734723475976807e-18im
2.3, 1.0000000000000049 - 1.8431436932253575e-18im, 0.9999999999999902 - 8.673617379884035e-19im, 1.0000000000000127 + 2.0816681711721685e-17im, 1.0000000000000018 + 1.214306433183765e-17im, 1.0000000000000138 + 3.903127820947816e-18im, 0.9999999999999986 - 6.505213034913027e-19im, 1.0000000000000047 + 1.214306433183765e-17im, 1.0000000000000084 - 1.1926223897340549e-17im, 0.9999999999999997 + 2.710505431213761e-19im, 1.000000000000012 - 6.938893903907228e-17im, 0.9999999999999996 - 2.0816681711721685e-17im, 0.9999999999999974 - 3.469446951953614e-18im, 0.9999999999999953 + 1.8214596497756474e-17im, 1.0000000000000036 + 1.5612511283791264e-17im, 1.0000000000000036 - 1.5178830414797062e-18im
2.4, 1.0000000000000049 - 2.2768245622195593e-18im, 0.9999999999999893 - 8.673617379884035e-19im, 1.0000000000000122 + 2.168404344971009e-17im, 0.9999999999999999 + 5.204170427930421e-18im, 1.000000000000013 + 4.336808689942018e-18im, 0.9999999999999973 - 2.168404344971009e-19im, 1.0000000000000058 + 1.3877787807814457e-17im, 1.0000000000000095 - 1.1058862159352145e-17im, 0.9999999999999967 + 4.87890977618477e-19im, 1.000000000000012 - 7.28583859910259e-17im, 1.000000000000001 - 2.3418766925686896e-17im, 0.9999999999999978 - 4.336808689942018e-18im, 0.9999999999999952 + 1.8214596497756474e-17im, 1.0000000000000024 + 1.734723475976807e-17im, 1.000000000000004 - 1.5178830414797062e-18im
2.5, 1.000000000000006 - 2.168404344971009e-18im, 0.9999999999999913 - 8.673617379884035e-19im, 1.0000000000000129 + 2.168404344971009e-17im, 1.0 + 8.673617379884035e-18im, 1.0000000000000129 + 5.637851296924623e-18im, 0.9999999999999972 - 4.336808689942018e-19im, 1.0000000000000062 + 1.214306433183765e-17im, 1.000000000000007 - 1.1058862159352145e-17im, 0.9999999999999988 + 4.336808689942018e-19im, 1.0000000000000118 - 7.112366251504909e-17im, 1.0000000000000002 - 2.168404344971009e-17im, 0.9999999999999968 - 3.469446951953614e-18im, 0.9999999999999928 + 1.9081958235744878e-17im, 1.0 + 1.0408340855860843e-17im, 1.0000000000000038 - 1.5178830414797062e-18im
2.6, 1.000000000000006 - 2.4936649967166602e-18im, 0.9999999999999919 - 9.75781955236954e-19im, 1.000000000000013 + 2.168404344971009e-17im, 1.0000000000000004 + 8.673617379884035e-18im, 1.0000000000000129 + 5.204170427930421e-18im, 0.9999999999999979 - 1.0842021724855044e-19im, 1.0000000000000084 + 8.673617379884035e-18im, 1.0000000000000069 - 1.1709383462843448e-17im, 0.9999999999999964 + 4.87890977618477e-19im, 1.0000000000000109 - 7.45931094670027e-17im, 1.0000000000000004 - 2.0816681711721685e-17im, 0.9999999999999972 - 3.903127820947816e-18im, 0.9999999999999946 + 1.9081958235744878e-17im, 1.0000000000000022 + 1.0408340855860843e-17im, 1.000000000000003 - 6.505213034913027e-19im
2.7, 1.0000000000000067 - 2.2768245622195593e-18im, 0.9999999999999902 - 8.673617379884035e-19im, 1.0000000000000147 + 2.168404344971009e-17im, 0.999999999999998 + 1.0408340855860843e-17im, 1.000000000000013 + 3.469446951953614e-18im, 0.9999999999999957 - 2.168404344971009e-19im, 1.0000000000000064 + 6.938893903907228e-18im, 1.000000000000007 - 1.1275702593849246e-17im, 0.9999999999999974 + 4.336808689942018e-19im, 1.0000000000000124 - 7.28583859910259e-17im, 1.0000000000000009 - 2.168404344971009e-17im, 0.9999999999999962 - 2.6020852139652106e-18im, 0.9999999999999952 + 1.9949319973733282e-17im, 0.9999999999999997 + 1.214306433183765e-17im, 1.0000000000000024 - 4.336808689942018e-19im
2.8, 1.0000000000000062 - 2.2768245622195593e-18im, 0.9999999999999893 - 7.589415207398531e-19im, 1.0000000000000129 + 2.2551405187698492e-17im, 0.9999999999999969 + 1.0408340855860843e-17im, 1.000000000000013 + 3.903127820947816e-18im, 0.9999999999999946 - 1.0842021724855044e-19im, 1.0000000000000058 + 6.938893903907228e-18im, 1.0000000000000067 - 1.1058862159352145e-17im, 0.9999999999999949 + 2.168404344971009e-19im, 1.0000000000000118 - 7.28583859910259e-17im, 1.0 - 1.8214596497756474e-17im, 0.9999999999999959 - 3.469446951953614e-18im, 0.9999999999999952 + 1.9949319973733282e-17im, 1.0000000000000007 + 1.0408340855860843e-17im, 1.000000000000003 - 1.734723475976807e-18im
2.9, 1.0000000000000062 - 2.710505431213761e-18im, 0.9999999999999895 - 7.589415207398531e-19im, 1.0000000000000129 + 2.3418766925686896e-17im, 0.9999999999999967 + 1.214306433183765e-17im, 1.0000000000000133 + 4.7704895589362195e-18im, 0.9999999999999944 + 0.0im, 1.000000000000005 + 6.071532165918825e-18im, 1.0000000000000075 - 1.1058862159352145e-17im, 0.999999999999996 + 2.168404344971009e-19im, 1.0000000000000109 - 6.938893903907228e-17im, 1.0000000000000007 - 1.474514954580286e-17im, 0.9999999999999943 - 3.469446951953614e-18im, 0.9999999999999953 + 1.9081958235744878e-17im, 0.9999999999999979 + 1.0408340855860843e-17im, 1.000000000000003 - 2.168404344971009e-18im
3.0, 1.0000000000000058 - 2.4936649967166602e-18im, 0.9999999999999901 - 8.673617379884035e-19im, 1.0000000000000118 + 2.5153490401663703e-17im, 0.9999999999999958 + 5.204170427930421e-18im, 1.0000000000000124 + 4.336808689942018e-18im, 0.999999999999993 + 3.2526065174565133e-19im, 1.0000000000000038 + 8.673617379884035e-18im, 1.0000000000000073 - 1.1058862159352145e-17im, 0.9999999999999948 + 5.421010862427522e-20im, 1.000000000000011 - 7.28583859910259e-17im, 1.0000000000000024 - 1.3877787807814457e-17im, 0.9999999999999925 - 3.0357660829594124e-18im, 0.999999999999996 + 1.9081958235744878e-17im, 0.9999999999999993 + 1.214306433183765e-17im, 1.0000000000000016 - 2.168404344971009e-18im
3.1, 1.0000000000000042 - 2.927345865710862e-18im, 0.9999999999999913 - 9.75781955236954e-19im, 1.0000000000000095 + 2.6020852139652106e-17im, 0.9999999999999966 + 6.938893903907228e-18im, 1.000000000000013 + 4.7704895589362195e-18im, 0.9999999999999936 + 5.421010862427522e-19im, 1.0000000000000049 + 7.806255641895632e-18im, 1.0000000000000062 - 1.1275702593849246e-17im, 0.999999999999993 - 5.421010862427522e-20im, 1.0000000000000098 - 7.632783294297951e-17im, 1.0000000000000013 - 1.474514954580286e-17im, 0.9999999999999912 - 3.0357660829594124e-18im, 0.9999999999999988 + 2.168404344971009e-17im, 0.9999999999999983 + 1.734723475976807e-17im, 1.0000000000000009 - 2.168404344971009e-18im
3.2, 1.0000000000000038 - 3.0357660829594124e-18im, 0.9999999999999953 - 7.589415207398531e-19im, 1.000000000000009 + 2.42861286636753e-17im, 0.9999999999999966 - 3.469446951953614e-18im, 1.0000000000000124 + 4.336808689942018e-18im, 0.9999999999999929 + 6.505213034913027e-19im, 1.0000000000000069 + 6.938893903907228e-18im, 1.0000000000000075 - 1.1275702593849246e-17im, 0.9999999999999936 + 0.0im, 1.0000000000000107 - 7.45931094670027e-17im, 1.0000000000000007 - 1.6479873021779667e-17im, 0.9999999999999908 - 3.469446951953614e-18im, 1.0 + 2.2551405187698492e-17im, 0.9999999999999992 + 1.3877787807814457e-17im, 1.0000000000000018 - 1.951563910473908e-18im
3.3, 1.0000000000000049 - 3.0357660829594124e-18im, 0.9999999999999967 - 8.673617379884035e-19im, 1.0000000000000089 + 2.42861286636753e-17im, 0.9999999999999986 - 1.734723475976807e-18im, 1.000000000000014 + 4.336808689942018e-18im, 0.9999999999999944 + 2.168404344971009e-19im, 1.000000000000009 + 6.938893903907228e-18im, 1.0000000000000078 - 1.1058862159352145e-17im, 0.9999999999999912 + 5.421010862427522e-20im, 1.0000000000000107 - 6.938893903907228e-17im, 1.0000000000000022 - 1.3010426069826053e-17im, 0.999999999999992 - 3.469446951953614e-18im, 0.9999999999999991 + 2.2551405187698492e-17im, 0.9999999999999987 + 1.9081958235744878e-17im, 1.000000000000003 - 2.168404344971009e-18im
3.4, 1.0000000000000047 - 3.198396408832238e-18im, 0.9999999999999987 - 7.589415207398531e-19im, 1.0000000000000115 + 2.3418766925686896e-17im, 0.9999999999999994 + 5.204170427930421e-18im, 1.0000000000000138 + 4.336808689942018e-18im, 0.9999999999999947 + 1.0842021724855044e-19im, 1.0000000000000093 + 6.938893903907228e-18im, 1.0000000000000087 - 1.1384122811097797e-17im, 0.9999999999999919 - 1.0842021724855044e-19im, 1.0000000000000109 - 7.632783294297951e-17im, 1.0000000000000004 - 1.1275702593849246e-17im, 0.9999999999999933 - 4.336808689942018e-18im, 0.9999999999999993 + 2.2551405187698492e-17im, 0.9999999999999976 + 2.2551405187698492e-17im, 1.0000000000000013 - 2.6020852139652106e-18im
3.5, 1.0000000000000042 - 2.9815559743351372e-18im, 0.9999999999999993 - 7.589415207398531e-19im, 1.0000000000000124 + 2.42861286636753e-17im, 0.9999999999999972 + 0.0im, 1.000000000000014 + 3.469446951953614e-18im, 0.9999999999999942 - 2.168404344971009e-19im, 1.0000000000000107 + 7.806255641895632e-18im, 1.0000000000000069 - 1.1492543028346347e-17im, 0.9999999999999905 - 2.168404344971009e-19im, 1.000000000000011 - 7.112366251504909e-17im, 0.9999999999999993 - 1.0408340855860843e-17im, 0.9999999999999929 - 3.903127820947816e-18im, 0.999999999999998 + 2.3418766925686896e-17im, 0.9999999999999996 + 1.3877787807814457e-17im, 1.0000000000000009 - 2.8189256484623115e-18im
3.6, 1.0000000000000044 - 2.9815559743351372e-18im, 1.0000000000000002 - 7.589415207398531e-19im, 1.000000000000011 + 2.688821387764051e-17im, 0.9999999999999976 - 1.734723475976807e-18im, 1.0000000000000138 + 1.3010426069826053e-18im, 0.9999999999999949 - 5.421010862427522e-19im, 1.000000000000009 + 6.938893903907228e-18im, 1.0000000000000067 - 1.1058862159352145e-17im, 0.9999999999999917 - 4.336808689942018e-19im, 1.0000000000000138 - 8.153200337090993e-17im, 0.9999999999999998 - 1.0408340855860843e-17im, 0.9999999999999927 - 1.734723475976807e-18im, 0.9999999999999974 + 2.168404344971009e-17im, 0.9999999999999992 + 1.0408340855860843e-17im, 0.9999999999999993 - 3.0357660829594124e-18im
3.7, 1.0000000000000058 - 3.144186300207963e-18im, 1.000000000000001 - 6.505213034913027e-19im, 1.0000000000000087 + 2.688821387764051e-17im, 0.9999999999999969 + 3.469446951953614e-18im, 1.0000000000000122 + 1.734723475976807e-18im, 0.9999999999999936 - 5.421010862427522e-19im, 1.0000000000000095 + 7.806255641895632e-18im, 1.000000000000007 - 1.1058862159352145e-17im, 0.9999999999999902 - 4.87890977618477e-19im, 1.000000000000015 - 6.938893903907228e-17im, 0.9999999999999996 - 5.204170427930421e-18im, 0.9999999999999934 - 1.3010426069826053e-18im, 0.9999999999999971 + 2.168404344971009e-17im, 0.9999999999999992 + 1.5612511283791264e-17im, 0.9999999999999994 - 3.469446951953614e-18im
