flowtime, dM3R1, dM3R2, dM3R3, dM3R4, dM3R5, dM3R6, dM3R7, dM3R8, dM3R9, dM3R10, dM3R11, dM3R12, dM3R13, dM3R14, dM(mass_num)R15
1.2, 1.0000000000000062 - 4.336808689942018e-18im, 1.0000000000000004 + 0.0im, 1.0000000000000038 + 1.5612511283791264e-17im, 1.0000000000000024 - 6.938893903907228e-18im, 1.0000000000000033 - 5.204170427930421e-18im, 0.9999999999999943 + 3.382710778154774e-17im, 1.0000000000000058 + 3.469446951953614e-18im, 0.9999999999999977 - 5.204170427930421e-18im, 0.9999999999999961 + 1.214306433183765e-17im, 0.9999999999999991 - 2.7755575615628914e-17im, 1.000000000000001 + 1.734723475976807e-18im, 1.0000000000000047 + 1.5612511283791264e-17im, 1.0000000000000027 + 1.3877787807814457e-17im, 0.9999999999999999 + 6.071532165918825e-18im, 1.0000000000000069 - 6.938893903907228e-18im
1.3, 1.0000000000000069 - 4.119968255444917e-18im, 0.9999999999999991 + 1.734723475976807e-18im, 1.0000000000000038 + 1.6479873021779667e-17im, 1.0000000000000018 - 6.938893903907228e-18im, 1.0000000000000016 - 4.336808689942018e-18im, 0.9999999999999962 + 3.2959746043559335e-17im, 1.0000000000000056 + 5.204170427930421e-18im, 0.9999999999999969 - 1.734723475976807e-18im, 0.9999999999999953 + 1.0408340855860843e-17im, 0.999999999999999 - 3.469446951953614e-17im, 0.9999999999999988 + 6.938893903907228e-18im, 1.0000000000000056 + 1.5612511283791264e-17im, 1.0000000000000029 + 1.734723475976807e-17im, 0.9999999999999988 + 6.5052130349130266e-18im, 1.0000000000000058 - 3.469446951953614e-18im
1.4, 1.0000000000000073 - 4.336808689942018e-18im, 0.9999999999999987 + 0.0im, 1.0000000000000044 + 1.9081958235744878e-17im, 1.0000000000000022 + 3.469446951953614e-18im, 1.0000000000000036 - 6.938893903907228e-18im, 0.999999999999995 + 3.642919299551295e-17im, 1.0000000000000064 + 5.204170427930421e-18im, 0.9999999999999974 + 5.204170427930421e-18im, 0.9999999999999957 + 1.0408340855860843e-17im, 0.999999999999999 - 3.122502256758253e-17im, 0.9999999999999988 + 5.204170427930421e-18im, 1.0000000000000036 + 1.3877787807814457e-17im, 1.0000000000000044 + 1.3877787807814457e-17im, 0.9999999999999989 + 6.5052130349130266e-18im, 1.0000000000000056 + 0.0im
1.5, 1.0000000000000073 - 4.119968255444917e-18im, 0.9999999999999992 - 5.204170427930421e-18im, 1.000000000000005 + 1.9949319973733282e-17im, 0.9999999999999996 + 0.0im, 1.0000000000000049 - 5.204170427930421e-18im, 0.9999999999999954 + 3.8163916471489756e-17im, 1.0000000000000049 - 1.734723475976807e-18im, 0.9999999999999972 + 6.938893903907228e-18im, 0.9999999999999942 + 8.673617379884035e-18im, 0.9999999999999991 - 1.3877787807814457e-17im, 0.9999999999999977 + 0.0im, 1.0000000000000058 + 1.3877787807814457e-17im, 1.000000000000003 + 3.469446951953614e-18im, 0.9999999999999981 + 6.938893903907228e-18im, 1.0000000000000053 + 1.3877787807814457e-17im
1.6, 1.0000000000000098 - 4.553649124439119e-18im, 1.0000000000000007 - 6.938893903907228e-18im, 1.0000000000000062 + 1.5612511283791264e-17im, 0.9999999999999987 + 0.0im, 1.0000000000000038 - 5.204170427930421e-18im, 0.9999999999999931 + 3.8163916471489756e-17im, 1.0000000000000056 - 5.204170427930421e-18im, 0.9999999999999978 + 1.0408340855860843e-17im, 0.9999999999999948 + 6.938893903907228e-18im, 1.0000000000000018 - 1.3877787807814457e-17im, 0.9999999999999963 + 0.0im, 1.0000000000000056 + 1.474514954580286e-17im, 1.0000000000000042 + 6.938893903907228e-18im, 0.9999999999999969 + 3.469446951953614e-18im, 1.0000000000000064 + 3.469446951953614e-18im
1.7, 1.0000000000000087 - 4.336808689942018e-18im, 1.0000000000000016 - 6.938893903907228e-18im, 1.0000000000000067 + 1.6479873021779667e-17im, 0.9999999999999986 + 6.938893903907228e-18im, 1.0000000000000027 - 7.806255641895632e-18im, 0.9999999999999931 + 3.8163916471489756e-17im, 1.0000000000000073 - 6.938893903907228e-18im, 0.9999999999999943 + 8.673617379884035e-18im, 0.999999999999994 + 8.673617379884035e-18im, 1.0000000000000004 - 2.7755575615628914e-17im, 0.9999999999999963 + 0.0im, 1.0000000000000069 + 1.474514954580286e-17im, 1.0000000000000033 + 0.0im, 0.999999999999998 + 3.469446951953614e-18im, 1.0000000000000038 + 0.0im
1.8, 1.0000000000000075 - 4.9873299934333204e-18im, 1.0000000000000016 - 5.204170427930421e-18im, 1.0000000000000089 + 1.734723475976807e-17im, 0.9999999999999984 + 1.0408340855860843e-17im, 1.0000000000000033 - 6.938893903907228e-18im, 0.9999999999999922 + 3.122502256758253e-17im, 1.0000000000000062 - 1.734723475976807e-17im, 0.9999999999999916 + 1.214306433183765e-17im, 0.9999999999999949 + 8.673617379884035e-18im, 1.0000000000000004 - 3.8163916471489756e-17im, 0.9999999999999969 + 8.673617379884035e-19im, 1.0000000000000067 + 1.3010426069826053e-17im, 1.0000000000000027 + 6.938893903907228e-18im, 0.9999999999999996 + 0.0im, 1.000000000000003 - 3.469446951953614e-18im
1.9, 1.0000000000000084 - 4.7704895589362195e-18im, 1.0000000000000018 - 3.469446951953614e-18im, 1.0000000000000089 + 1.6046192152785466e-17im, 0.9999999999999991 + 1.3877787807814457e-17im, 1.0000000000000016 - 1.214306433183765e-17im, 0.9999999999999915 + 2.949029909160572e-17im, 1.000000000000005 - 1.5612511283791264e-17im, 0.9999999999999901 + 8.673617379884035e-18im, 0.9999999999999954 + 0.0im, 1.0000000000000018 - 4.85722573273506e-17im, 0.9999999999999962 - 8.673617379884035e-19im, 1.0000000000000062 + 1.214306433183765e-17im, 1.0000000000000029 + 3.469446951953614e-18im, 0.9999999999999994 + 2.6020852139652106e-18im, 1.0000000000000027 + 0.0im
2.0, 1.0000000000000064 - 4.553649124439119e-18im, 1.0 - 3.469446951953614e-18im, 1.000000000000012 + 1.6046192152785466e-17im, 0.9999999999999983 + 1.734723475976807e-17im, 1.0000000000000004 - 3.469446951953614e-18im, 0.9999999999999926 + 2.6020852139652106e-17im, 1.000000000000004 - 1.3877787807814457e-17im, 0.9999999999999886 + 5.204170427930421e-18im, 0.9999999999999968 + 6.938893903907228e-18im, 1.000000000000001 - 3.642919299551295e-17im, 0.9999999999999984 + 8.673617379884035e-19im, 1.0000000000000067 + 1.1275702593849246e-17im, 1.0000000000000027 - 6.938893903907228e-18im, 1.0000000000000004 + 1.734723475976807e-18im, 1.0000000000000016 + 3.469446951953614e-18im
2.1, 1.0000000000000082 - 4.7704895589362195e-18im, 1.0000000000000009 - 5.204170427930421e-18im, 1.0000000000000087 + 1.5612511283791264e-17im, 0.999999999999999 + 1.0408340855860843e-17im, 1.0 + 0.0im, 0.9999999999999925 + 3.469446951953614e-17im, 1.0000000000000036 - 8.673617379884035e-18im, 0.9999999999999898 + 6.938893903907228e-18im, 0.9999999999999961 + 8.673617379884035e-18im, 1.0000000000000018 - 3.469446951953614e-17im, 0.9999999999999991 - 1.734723475976807e-18im, 1.0000000000000069 + 1.0408340855860843e-17im, 1.0000000000000047 - 1.3877787807814457e-17im, 0.9999999999999992 + 2.6020852139652106e-18im, 1.0000000000000022 + 1.3877787807814457e-17im
2.2, 1.0000000000000107 - 4.7704895589362195e-18im, 1.0 - 5.204170427930421e-18im, 1.0000000000000087 + 1.496198998029996e-17im, 1.0 - 3.469446951953614e-18im, 0.9999999999999984 - 3.469446951953614e-18im, 0.9999999999999937 + 3.9898639947466563e-17im, 1.000000000000004 - 1.3877787807814457e-17im, 0.9999999999999896 + 6.938893903907228e-18im, 0.9999999999999949 + 1.0408340855860843e-17im, 1.0000000000000022 - 3.122502256758253e-17im, 0.999999999999999 + 1.734723475976807e-18im, 1.0000000000000067 + 9.540979117872439e-18im, 1.0000000000000044 - 1.0408340855860843e-17im, 0.9999999999999999 + 3.469446951953614e-18im, 0.9999999999999993 + 1.3877787807814457e-17im
2.3, 1.0000000000000124 - 5.204170427930421e-18im, 1.0000000000000007 - 3.469446951953614e-18im, 1.0000000000000102 + 1.5178830414797062e-17im, 1.0000000000000018 - 3.469446951953614e-18im, 0.9999999999999983 - 5.204170427930421e-18im, 0.9999999999999929 + 3.8163916471489756e-17im, 1.0000000000000056 - 1.734723475976807e-17im, 0.9999999999999901 + 8.673617379884035e-18im, 0.9999999999999925 + 1.734723475976807e-18im, 0.9999999999999997 - 2.7755575615628914e-17im, 0.9999999999999977 + 8.673617379884035e-19im, 1.0000000000000075 + 9.540979117872439e-18im, 1.0000000000000033 - 2.0816681711721685e-17im, 0.9999999999999989 + 3.469446951953614e-18im, 0.9999999999999999 + 1.3877787807814457e-17im
2.4, 1.0000000000000135 - 5.421010862427522e-18im, 1.000000000000002 - 6.938893903907228e-18im, 1.0000000000000102 + 1.5612511283791264e-17im, 1.0000000000000027 + 6.938893903907228e-18im, 0.9999999999999969 - 1.0408340855860843e-17im, 0.9999999999999957 + 3.9898639947466563e-17im, 1.000000000000007 - 1.734723475976807e-17im, 0.9999999999999899 + 5.204170427930421e-18im, 0.9999999999999958 + 3.469446951953614e-18im, 1.0000000000000013 - 2.6020852139652106e-17im, 0.9999999999999969 + 2.6020852139652106e-18im, 1.000000000000007 + 1.214306433183765e-17im, 1.0000000000000036 - 3.122502256758253e-17im, 1.0000000000000029 + 5.204170427930421e-18im, 0.9999999999999967 + 1.734723475976807e-17im
2.5, 1.0000000000000149 - 5.421010862427522e-18im, 1.000000000000003 - 5.204170427930421e-18im, 1.0000000000000104 + 1.6046192152785466e-17im, 1.0000000000000038 + 0.0im, 0.9999999999999958 - 5.204170427930421e-18im, 0.9999999999999977 + 3.642919299551295e-17im, 1.0000000000000064 - 1.9081958235744878e-17im, 0.9999999999999908 + 8.673617379884035e-18im, 0.999999999999996 + 1.734723475976807e-18im, 1.000000000000001 - 2.2551405187698492e-17im, 0.9999999999999961 + 4.336808689942018e-18im, 1.0000000000000078 + 1.474514954580286e-17im, 1.0000000000000042 - 3.122502256758253e-17im, 1.0000000000000024 + 8.673617379884035e-18im, 0.9999999999999959 + 2.42861286636753e-17im
2.6, 1.0000000000000142 - 4.7704895589362195e-18im, 1.0000000000000038 - 1.0408340855860843e-17im, 1.0000000000000084 + 1.5829351718288365e-17im, 1.0000000000000016 - 6.938893903907228e-18im, 0.9999999999999949 - 8.673617379884035e-18im, 0.9999999999999983 + 3.642919299551295e-17im, 1.0000000000000064 - 1.9081958235744878e-17im, 0.9999999999999912 + 5.204170427930421e-18im, 0.9999999999999943 + 4.336808689942018e-18im, 1.0000000000000009 - 2.2551405187698492e-17im, 0.9999999999999964 + 5.204170427930421e-18im, 1.0000000000000069 + 1.0408340855860843e-17im, 1.0000000000000044 - 2.0816681711721685e-17im, 1.0000000000000027 + 5.204170427930421e-18im, 0.9999999999999954 + 3.122502256758253e-17im
2.7, 1.0000000000000144 - 4.336808689942018e-18im, 1.0000000000000018 - 1.0408340855860843e-17im, 1.0000000000000113 + 1.6046192152785466e-17im, 0.9999999999999997 - 1.734723475976807e-17im, 0.9999999999999973 - 1.214306433183765e-17im, 0.999999999999999 + 3.2959746043559335e-17im, 1.0000000000000075 - 2.6020852139652106e-17im, 0.999999999999991 + 0.0im, 0.9999999999999963 + 4.336808689942018e-18im, 1.0000000000000018 - 2.2551405187698492e-17im, 0.9999999999999971 + 4.336808689942018e-18im, 1.0000000000000044 + 1.3877787807814457e-17im, 1.0000000000000036 - 1.3877787807814457e-17im, 1.000000000000004 + 4.336808689942018e-18im, 0.9999999999999971 + 4.163336342344337e-17im
2.8, 1.0000000000000158 - 4.336808689942018e-18im, 1.0000000000000022 - 8.673617379884035e-18im, 1.000000000000014 + 1.6290137641594704e-17im, 1.0 - 1.734723475976807e-17im, 0.9999999999999956 - 2.0816681711721685e-17im, 1.0000000000000004 + 3.8163916471489756e-17im, 1.000000000000008 - 3.2959746043559335e-17im, 0.99999999999999 + 0.0im, 0.9999999999999976 + 4.336808689942018e-18im, 1.000000000000002 - 2.42861286636753e-17im, 0.9999999999999973 + 4.336808689942018e-18im, 1.0000000000000004 + 7.806255641895632e-18im, 1.0000000000000053 - 1.214306433183765e-17im, 1.000000000000003 + 3.469446951953614e-18im, 0.9999999999999951 + 3.8163916471489756e-17im
2.9, 1.0000000000000167 - 4.119968255444917e-18im, 1.0000000000000024 - 1.0408340855860843e-17im, 1.0000000000000144 + 1.634434775021898e-17im, 0.9999999999999997 - 2.42861286636753e-17im, 0.9999999999999963 - 2.0816681711721685e-17im, 1.0000000000000013 + 3.642919299551295e-17im, 1.0000000000000089 - 3.8163916471489756e-17im, 0.999999999999989 + 1.734723475976807e-18im, 0.9999999999999979 + 8.673617379884035e-19im, 1.000000000000003 - 2.0816681711721685e-17im, 0.999999999999995 + 6.938893903907228e-18im, 0.9999999999999997 + 9.540979117872439e-18im, 1.000000000000006 - 1.5612511283791264e-17im, 1.000000000000003 - 1.734723475976807e-18im, 0.9999999999999953 + 2.42861286636753e-17im
3.0, 1.0000000000000173 - 4.336808689942018e-18im, 1.0000000000000018 - 3.469446951953614e-18im, 1.0000000000000122 + 1.6425662913155392e-17im, 0.9999999999999997 - 3.2959746043559335e-17im, 0.9999999999999953 - 2.2551405187698492e-17im, 1.0000000000000029 + 3.2959746043559335e-17im, 1.0000000000000089 - 3.9898639947466563e-17im, 0.999999999999988 + 1.734723475976807e-18im, 0.9999999999999989 + 0.0im, 1.000000000000005 - 2.2551405187698492e-17im, 0.9999999999999953 + 6.071532165918825e-18im, 1.0000000000000013 + 1.1275702593849246e-17im, 1.0000000000000062 - 1.3877787807814457e-17im, 1.0000000000000033 - 6.938893903907228e-18im, 0.9999999999999981 + 1.734723475976807e-17im
3.1, 1.000000000000018 - 3.903127820947816e-18im, 1.0000000000000036 - 8.673617379884035e-18im, 1.0000000000000127 + 1.691355389077387e-17im, 1.0000000000000016 - 3.2959746043559335e-17im, 0.9999999999999964 - 2.0816681711721685e-17im, 1.0000000000000027 + 2.7755575615628914e-17im, 1.0000000000000089 - 4.5102810375396984e-17im, 0.9999999999999877 + 5.204170427930421e-18im, 0.9999999999999977 + 8.673617379884035e-19im, 1.0000000000000036 - 2.42861286636753e-17im, 0.9999999999999943 + 7.806255641895632e-18im, 1.0000000000000022 + 1.214306433183765e-17im, 1.0000000000000069 - 1.9081958235744878e-17im, 1.0000000000000029 - 6.938893903907228e-18im, 0.9999999999999986 + 6.938893903907228e-18im
3.2, 1.00000000000002 - 4.119968255444917e-18im, 1.0000000000000038 - 3.469446951953614e-18im, 1.000000000000013 + 1.691355389077387e-17im, 0.9999999999999998 - 3.642919299551295e-17im, 0.9999999999999969 - 2.2551405187698492e-17im, 1.0000000000000018 + 3.2959746043559335e-17im, 1.0000000000000078 - 3.642919299551295e-17im, 0.999999999999988 + 6.938893903907228e-18im, 0.9999999999999993 - 2.6020852139652106e-18im, 1.0000000000000029 - 2.949029909160572e-17im, 0.9999999999999926 + 9.540979117872439e-18im, 1.0000000000000038 + 9.540979117872439e-18im, 1.0000000000000069 - 1.5612511283791264e-17im, 1.0000000000000018 - 1.214306433183765e-17im, 0.9999999999999998 + 3.469446951953614e-18im
3.3, 1.0000000000000178 - 4.7704895589362195e-18im, 1.0000000000000022 - 5.204170427930421e-18im, 1.0000000000000147 + 1.7780915628762273e-17im, 1.000000000000001 - 3.122502256758253e-17im, 0.9999999999999974 - 2.949029909160572e-17im, 1.000000000000001 + 3.642919299551295e-17im, 1.0000000000000064 - 3.8163916471489756e-17im, 0.9999999999999886 + 3.469446951953614e-18im, 0.9999999999999997 - 1.734723475976807e-18im, 1.0000000000000038 - 2.949029909160572e-17im, 0.9999999999999932 + 8.673617379884035e-18im, 1.0000000000000047 + 8.673617379884035e-18im, 1.000000000000007 - 1.3877787807814457e-17im, 1.0000000000000029 - 8.673617379884035e-18im, 1.0 + 1.3877787807814457e-17im
3.4, 1.0000000000000158 - 4.7704895589362195e-18im, 1.000000000000001 + 0.0im, 1.0000000000000149 + 1.7780915628762273e-17im, 1.000000000000001 - 3.642919299551295e-17im, 0.9999999999999957 - 2.7755575615628914e-17im, 0.9999999999999997 + 3.469446951953614e-17im, 1.0000000000000058 - 3.642919299551295e-17im, 0.9999999999999899 + 3.469446951953614e-18im, 0.9999999999999997 - 4.336808689942018e-18im, 1.0000000000000069 - 2.949029909160572e-17im, 0.9999999999999921 + 9.540979117872439e-18im, 1.0000000000000067 + 1.214306433183765e-17im, 1.0000000000000049 - 1.734723475976807e-17im, 1.0000000000000042 - 5.204170427930421e-18im, 1.0000000000000009 + 1.734723475976807e-17im
3.5, 1.0000000000000162 - 4.7704895589362195e-18im, 1.0000000000000033 - 3.469446951953614e-18im, 1.000000000000016 + 1.8431436932253575e-17im, 1.0000000000000002 - 3.642919299551295e-17im, 0.9999999999999962 - 2.6020852139652106e-17im, 0.9999999999999966 + 3.2959746043559335e-17im, 1.0000000000000062 - 4.163336342344337e-17im, 0.9999999999999895 + 5.204170427930421e-18im, 0.9999999999999984 - 5.204170427930421e-18im, 1.0000000000000058 - 2.6020852139652106e-17im, 0.9999999999999921 + 8.673617379884035e-18im, 1.000000000000006 + 1.734723475976807e-17im, 1.0000000000000042 - 1.5612511283791264e-17im, 1.0000000000000029 - 6.938893903907228e-18im, 1.0000000000000018 + 2.0816681711721685e-17im
3.6, 1.0000000000000158 - 4.87890977618477e-18im, 1.0000000000000033 - 5.204170427930421e-18im, 1.0000000000000167 + 1.9081958235744878e-17im, 1.0000000000000007 - 4.163336342344337e-17im, 0.9999999999999946 - 2.949029909160572e-17im, 0.9999999999999957 + 3.9898639947466563e-17im, 1.0000000000000058 - 3.9898639947466563e-17im, 0.9999999999999892 + 1.0408340855860843e-17im, 0.999999999999996 - 1.734723475976807e-18im, 1.0000000000000062 - 2.7755575615628914e-17im, 0.9999999999999886 + 9.540979117872439e-18im, 1.0000000000000056 + 1.6479873021779667e-17im, 1.0000000000000062 - 1.5612511283791264e-17im, 1.0000000000000029 - 6.938893903907228e-18im, 1.0000000000000027 + 2.42861286636753e-17im
3.7, 1.000000000000015 - 4.9873299934333204e-18im, 1.0000000000000044 - 1.734723475976807e-18im, 1.0000000000000164 + 1.8214596497756474e-17im, 1.0000000000000016 - 3.9898639947466563e-17im, 0.9999999999999925 - 3.122502256758253e-17im, 0.9999999999999967 + 4.683753385137379e-17im, 1.0000000000000053 - 3.642919299551295e-17im, 0.9999999999999876 + 1.0408340855860843e-17im, 0.9999999999999944 - 4.336808689942018e-18im, 1.0000000000000067 - 3.122502256758253e-17im, 0.9999999999999847 + 8.673617379884035e-18im, 1.0000000000000047 + 1.474514954580286e-17im, 1.000000000000005 - 1.9081958235744878e-17im, 1.0000000000000027 - 6.938893903907228e-18im, 1.0000000000000036 + 2.42861286636753e-17im
