flowtime, dM2R1, dM2R2, dM2R3, dM2R4, dM2R5, dM2R6, dM2R7, dM2R8, dM2R9, dM2R10, dM2R11, dM2R12, dM2R13, dM2R14, dM2R15, dM2R16, dM2R17, dM2R18, dM2R19, dM(mass_num)R20
1.0, 0.9999999999999968 + 2.42861286636753e-17im, 1.000000000000006 + 2.6020852139652106e-18im, 1.0000000000000002 + 1.5612511283791264e-17im, 1.0000000000000007 + 4.87890977618477e-19im, 0.999999999999994 + 4.336808689942018e-18im, 1.0000000000000036 + 4.336808689942018e-18im, 0.9999999999999933 - 4.0332320816460765e-17im, 0.9999999999999984 + 4.85722573273506e-17im, 0.9999999999999973 - 8.673617379884035e-19im, 0.9999999999999973 - 2.2551405187698492e-17im, 0.9999999999999996 - 6.938893903907228e-18im, 1.000000000000005 + 1.3444106938820255e-17im, 0.9999999999999988 + 1.951563910473908e-18im, 1.0000000000000058 - 7.806255641895632e-18im, 0.9999999999999996 + 5.551115123125783e-17im, 1.0000000000000029 - 3.903127820947816e-18im, 0.9999999999999959 - 3.469446951953614e-17im, 0.9999999999999998 + 1.6479873021779667e-17im, 0.9999999999999939 - 2.0816681711721685e-17im, 1.0000000000000018 + 0.0im
1.1, 0.999999999999997 + 1.734723475976807e-17im, 1.000000000000005 + 8.673617379884035e-19im, 1.0000000000000002 + 1.9081958235744878e-17im, 1.0000000000000007 + 3.7947076036992655e-19im, 0.9999999999999956 + 5.204170427930421e-18im, 1.000000000000001 + 6.071532165918825e-18im, 0.9999999999999921 - 4.0549161250957866e-17im, 0.9999999999999994 + 4.163336342344337e-17im, 0.9999999999999967 - 1.0842021724855044e-18im, 0.9999999999999991 - 2.190088388420719e-17im, 1.000000000000001 + 6.938893903907228e-18im, 1.0000000000000044 + 1.3010426069826053e-17im, 0.9999999999999976 + 2.168404344971009e-18im, 1.0000000000000056 - 1.214306433183765e-17im, 0.9999999999999991 + 6.938893903907228e-17im, 1.000000000000001 - 3.0357660829594124e-18im, 0.9999999999999959 - 3.469446951953614e-17im, 1.0000000000000002 + 1.8648277366750676e-17im, 0.9999999999999958 - 3.2959746043559335e-17im, 1.0000000000000013 + 1.3010426069826053e-18im
1.2, 0.9999999999999954 + 1.734723475976807e-17im, 1.000000000000004 + 0.0im, 0.9999999999999986 + 1.734723475976807e-17im, 1.0 + 4.607859233063394e-19im, 0.9999999999999938 + 2.6020852139652106e-18im, 1.0000000000000002 + 9.540979117872439e-18im, 0.9999999999999928 - 4.0332320816460765e-17im, 0.9999999999999984 + 3.469446951953614e-17im, 0.9999999999999948 - 1.1926223897340549e-18im, 0.9999999999999974 - 2.211772431870429e-17im, 1.0000000000000013 + 4.163336342344337e-17im, 1.0000000000000036 + 1.3444106938820255e-17im, 0.9999999999999972 + 1.951563910473908e-18im, 1.0000000000000073 - 7.806255641895632e-18im, 1.0000000000000018 + 6.938893903907228e-17im, 1.0000000000000018 - 3.903127820947816e-18im, 0.9999999999999952 - 2.0816681711721685e-17im, 0.9999999999999988 + 1.8539857149502126e-17im, 0.9999999999999978 - 3.2959746043559335e-17im, 1.0000000000000007 + 0.0im
1.3, 0.9999999999999942 + 1.6479873021779667e-17im, 1.0000000000000069 + 8.673617379884035e-19im, 0.9999999999999972 + 2.0816681711721685e-17im, 0.9999999999999996 + 4.0657581468206416e-19im, 0.9999999999999929 + 2.6020852139652106e-18im, 0.9999999999999986 + 9.540979117872439e-18im, 0.9999999999999938 - 3.9898639947466563e-17im, 1.0000000000000009 + 2.0816681711721685e-17im, 0.9999999999999959 - 8.673617379884035e-19im, 0.9999999999999974 - 2.168404344971009e-17im, 1.0000000000000024 + 4.163336342344337e-17im, 1.0000000000000042 + 1.431146867680866e-17im, 0.9999999999999976 + 2.168404344971009e-18im, 1.0000000000000069 - 8.673617379884035e-18im, 0.9999999999999996 + 4.85722573273506e-17im, 1.0000000000000036 - 3.0357660829594124e-18im, 0.9999999999999966 + 1.3877787807814457e-17im, 0.9999999999999981 + 1.691355389077387e-17im, 0.9999999999999973 - 3.2959746043559335e-17im, 0.9999999999999998 + 0.0im
1.4, 0.9999999999999927 + 1.474514954580286e-17im, 1.000000000000007 - 1.734723475976807e-18im, 0.999999999999997 + 2.0816681711721685e-17im, 0.9999999999999992 + 3.9302328752599536e-19im, 0.9999999999999923 + 3.903127820947816e-18im, 0.999999999999999 + 6.071532165918825e-18im, 0.9999999999999944 - 4.163336342344337e-17im, 1.0000000000000022 + 6.938893903907228e-18im, 0.9999999999999964 - 5.421010862427522e-19im, 0.9999999999999968 - 2.0816681711721685e-17im, 1.0000000000000004 + 4.85722573273506e-17im, 1.000000000000003 + 1.5178830414797062e-17im, 0.9999999999999978 + 2.168404344971009e-18im, 1.0000000000000056 - 8.673617379884035e-18im, 1.0000000000000024 + 2.7755575615628914e-17im, 1.0000000000000033 - 3.469446951953614e-18im, 0.999999999999996 + 3.469446951953614e-18im, 0.9999999999999986 + 1.9081958235744878e-17im, 0.9999999999999987 - 2.949029909160572e-17im, 0.9999999999999993 - 4.336808689942018e-19im
1.5, 0.9999999999999915 + 1.214306433183765e-17im, 1.000000000000005 + 1.734723475976807e-18im, 0.9999999999999963 + 2.42861286636753e-17im, 0.9999999999999964 + 4.2012834183813297e-19im, 0.9999999999999941 + 3.903127820947816e-18im, 0.9999999999999998 + 7.806255641895632e-18im, 0.9999999999999959 - 4.5102810375396984e-17im, 1.0000000000000036 + 2.0816681711721685e-17im, 0.9999999999999938 - 6.505213034913027e-19im, 0.999999999999996 - 1.8214596497756474e-17im, 1.0 + 4.85722573273506e-17im, 1.0000000000000038 + 1.496198998029996e-17im, 0.9999999999999961 + 2.3852447794681098e-18im, 1.0000000000000069 - 1.0408340855860843e-17im, 1.0000000000000013 + 3.469446951953614e-17im, 1.0000000000000036 - 3.0357660829594124e-18im, 0.9999999999999949 - 3.469446951953614e-18im, 1.000000000000001 + 1.734723475976807e-17im, 0.9999999999999986 - 2.7755575615628914e-17im, 0.9999999999999989 + 0.0im
1.6, 0.9999999999999919 + 1.3877787807814457e-17im, 1.000000000000006 - 8.673617379884035e-19im, 0.9999999999999958 + 2.42861286636753e-17im, 0.9999999999999954 + 4.336808689942018e-19im, 0.9999999999999969 + 4.7704895589362195e-18im, 0.9999999999999989 + 1.0408340855860843e-17im, 0.9999999999999943 - 4.5102810375396984e-17im, 1.0000000000000013 + 1.734723475976807e-17im, 0.9999999999999946 - 6.505213034913027e-19im, 0.9999999999999977 - 2.2551405187698492e-17im, 1.0000000000000009 + 2.0816681711721685e-17im, 1.0000000000000042 + 1.5395670849294163e-17im, 0.9999999999999954 + 2.8189256484623115e-18im, 1.0000000000000062 - 8.673617379884035e-18im, 1.0000000000000027 + 3.122502256758253e-17im, 1.0000000000000058 - 3.469446951953614e-18im, 0.9999999999999941 - 6.938893903907228e-18im, 1.000000000000001 + 1.8214596497756474e-17im, 0.9999999999999986 - 2.2551405187698492e-17im, 0.9999999999999986 + 4.336808689942018e-19im
1.7, 0.9999999999999938 + 1.6479873021779667e-17im, 1.000000000000004 + 8.673617379884035e-19im, 0.9999999999999967 + 2.0816681711721685e-17im, 0.9999999999999963 + 5.149960319306146e-19im, 0.9999999999999982 + 4.336808689942018e-18im, 0.9999999999999981 + 7.806255641895632e-18im, 0.9999999999999954 - 4.5102810375396984e-17im, 0.9999999999999992 + 2.0816681711721685e-17im, 0.9999999999999921 - 9.215718466126788e-19im, 0.9999999999999986 - 1.734723475976807e-17im, 1.0000000000000013 + 2.0816681711721685e-17im, 1.0000000000000042 + 1.5178830414797062e-17im, 0.9999999999999954 + 2.8189256484623115e-18im, 1.0000000000000064 - 6.938893903907228e-18im, 1.0000000000000036 + 3.8163916471489756e-17im, 1.0000000000000064 - 3.903127820947816e-18im, 0.9999999999999953 - 1.0408340855860843e-17im, 1.0000000000000033 + 1.8214596497756474e-17im, 1.0 - 2.42861286636753e-17im, 1.0000000000000002 + 8.673617379884035e-19im
1.8, 0.999999999999994 + 2.0816681711721685e-17im, 1.0000000000000042 + 1.734723475976807e-18im, 0.9999999999999999 + 2.2551405187698492e-17im, 0.9999999999999952 + 5.963111948670274e-19im, 0.9999999999999987 + 3.469446951953614e-18im, 0.9999999999999982 + 3.469446951953614e-18im, 0.9999999999999964 - 4.336808689942018e-17im, 0.9999999999999988 + 1.3877787807814457e-17im, 0.9999999999999903 - 8.673617379884035e-19im, 0.9999999999999997 - 1.3877787807814457e-17im, 0.9999999999999999 + 1.3877787807814457e-17im, 1.0000000000000044 + 1.5829351718288365e-17im, 0.9999999999999971 + 2.3852447794681098e-18im, 1.000000000000006 - 7.806255641895632e-18im, 1.0000000000000042 + 2.7755575615628914e-17im, 1.000000000000007 - 3.469446951953614e-18im, 0.9999999999999966 - 1.734723475976807e-17im, 1.0000000000000036 + 2.0816681711721685e-17im, 1.0000000000000007 - 2.6020852139652106e-17im, 1.0 + 1.734723475976807e-18im
1.9, 0.9999999999999932 + 2.3418766925686896e-17im, 1.000000000000004 + 1.734723475976807e-18im, 0.9999999999999986 + 2.2551405187698492e-17im, 0.9999999999999922 + 5.963111948670274e-19im, 1.0000000000000018 + 3.903127820947816e-18im, 0.9999999999999973 + 1.734723475976807e-18im, 0.9999999999999978 - 4.683753385137379e-17im, 0.9999999999999972 + 1.3877787807814457e-17im, 0.9999999999999892 - 7.860465750519907e-19im, 1.0000000000000009 - 8.673617379884035e-18im, 1.0000000000000016 + 2.42861286636753e-17im, 1.0000000000000062 + 1.713039432527097e-17im, 0.9999999999999988 + 2.8189256484623115e-18im, 1.000000000000005 - 9.540979117872439e-18im, 1.0000000000000064 + 3.469446951953614e-17im, 1.0000000000000073 - 3.903127820947816e-18im, 0.9999999999999961 - 2.7755575615628914e-17im, 1.000000000000003 + 2.2551405187698492e-17im, 1.0000000000000018 - 2.6020852139652106e-17im, 1.0000000000000002 + 1.734723475976807e-18im
2.0, 0.9999999999999958 + 2.3418766925686896e-17im, 1.0000000000000064 + 8.673617379884035e-19im, 0.999999999999998 + 2.7755575615628914e-17im, 0.9999999999999916 + 3.7947076036992655e-19im, 1.0000000000000022 + 4.7704895589362195e-18im, 0.9999999999999994 + 0.0im, 0.9999999999999982 - 5.377642775528102e-17im, 0.9999999999999964 + 2.42861286636753e-17im, 0.9999999999999879 - 8.131516293641283e-19im, 1.0000000000000029 - 1.0408340855860843e-17im, 1.0000000000000013 + 2.0816681711721685e-17im, 1.0000000000000082 + 1.691355389077387e-17im, 0.999999999999997 + 2.3852447794681098e-18im, 1.0000000000000049 - 9.540979117872439e-18im, 1.0000000000000078 + 2.0816681711721685e-17im, 1.0000000000000075 - 3.903127820947816e-18im, 0.9999999999999959 - 1.3877787807814457e-17im, 1.000000000000003 + 2.2551405187698492e-17im, 1.000000000000002 - 2.688821387764051e-17im, 1.0000000000000018 + 8.673617379884035e-19im
2.1, 0.9999999999999968 + 2.0816681711721685e-17im, 1.0000000000000069 + 8.673617379884035e-19im, 0.9999999999999998 + 3.642919299551295e-17im, 0.9999999999999922 + 1.0842021724855044e-19im, 1.0000000000000018 + 2.168404344971009e-18im, 0.9999999999999998 + 2.6020852139652106e-18im, 0.9999999999999988 - 5.551115123125783e-17im, 0.999999999999997 + 1.734723475976807e-17im, 0.999999999999988 - 7.860465750519907e-19im, 1.0000000000000044 - 1.0408340855860843e-17im, 0.9999999999999993 + 2.7755575615628914e-17im, 1.0000000000000093 + 1.734723475976807e-17im, 0.999999999999998 + 2.168404344971009e-18im, 1.0000000000000067 - 8.673617379884035e-18im, 1.0000000000000095 + 2.42861286636753e-17im, 1.0000000000000073 - 2.6020852139652106e-18im, 0.9999999999999961 - 1.734723475976807e-17im, 1.0000000000000033 + 1.734723475976807e-17im, 1.000000000000002 - 2.7755575615628914e-17im, 1.0000000000000018 + 8.673617379884035e-19im
2.2, 0.9999999999999968 + 2.211772431870429e-17im, 1.0000000000000062 + 5.204170427930421e-18im, 1.0000000000000013 + 3.2959746043559335e-17im, 0.9999999999999897 + 3.2526065174565133e-19im, 1.0000000000000024 + 4.336808689942018e-19im, 1.0 + 3.469446951953614e-18im, 0.9999999999999979 - 5.377642775528102e-17im, 0.9999999999999972 + 2.0816681711721685e-17im, 0.9999999999999873 - 8.944667923005412e-19im, 1.000000000000003 - 1.5612511283791264e-17im, 0.9999999999999993 + 2.7755575615628914e-17im, 1.00000000000001 + 1.6696713456276768e-17im, 0.9999999999999993 + 2.6020852139652106e-18im, 1.0000000000000084 - 7.806255641895632e-18im, 1.0000000000000113 + 1.734723475976807e-17im, 1.0000000000000102 - 3.469446951953614e-18im, 0.9999999999999972 - 1.3877787807814457e-17im, 1.000000000000004 + 1.9081958235744878e-17im, 1.000000000000001 - 2.949029909160572e-17im, 0.9999999999999994 + 8.673617379884035e-19im
2.3, 0.9999999999999981 + 2.211772431870429e-17im, 1.000000000000006 + 3.469446951953614e-18im, 1.0000000000000018 + 3.209238430557093e-17im, 0.9999999999999887 + 7.589415207398531e-19im, 1.0000000000000024 + 4.336808689942018e-19im, 1.0000000000000013 + 0.0im, 0.9999999999999986 - 5.204170427930421e-17im, 0.999999999999996 + 5.204170427930421e-17im, 0.9999999999999891 - 7.860465750519907e-19im, 1.0000000000000053 - 1.9081958235744878e-17im, 1.0000000000000013 + 2.42861286636753e-17im, 1.0000000000000102 + 1.6696713456276768e-17im, 0.9999999999999998 + 2.6020852139652106e-18im, 1.0000000000000073 - 6.071532165918825e-18im, 1.0000000000000118 + 2.0816681711721685e-17im, 1.000000000000009 - 3.469446951953614e-18im, 0.9999999999999982 - 2.7755575615628914e-17im, 1.000000000000004 + 1.5612511283791264e-17im, 1.0000000000000007 - 3.382710778154774e-17im, 1.0000000000000002 + 1.734723475976807e-18im
2.4, 0.9999999999999997 + 2.211772431870429e-17im, 1.0000000000000044 - 1.734723475976807e-18im, 1.000000000000002 + 3.122502256758253e-17im, 0.9999999999999869 + 8.673617379884035e-19im, 1.0000000000000009 + 1.3010426069826053e-18im, 1.0000000000000004 - 1.734723475976807e-18im, 0.9999999999999998 - 4.85722573273506e-17im, 0.9999999999999964 + 5.551115123125783e-17im, 0.9999999999999896 - 8.267041565201971e-19im, 1.000000000000008 - 1.734723475976807e-17im, 1.000000000000002 + 1.0408340855860843e-17im, 1.000000000000009 + 1.691355389077387e-17im, 0.9999999999999999 + 3.469446951953614e-18im, 1.0000000000000062 - 7.806255641895632e-18im, 1.000000000000011 + 2.2551405187698492e-17im, 1.0000000000000095 - 3.903127820947816e-18im, 0.9999999999999983 - 2.42861286636753e-17im, 1.0000000000000047 + 2.0816681711721685e-17im, 1.0000000000000007 - 3.382710778154774e-17im, 0.9999999999999983 + 1.734723475976807e-18im
2.5, 1.0000000000000022 + 2.0383000842727483e-17im, 1.000000000000003 - 6.938893903907228e-18im, 1.0000000000000018 + 3.2959746043559335e-17im, 0.999999999999987 + 9.75781955236954e-19im, 1.0000000000000018 + 8.673617379884035e-19im, 0.9999999999999987 - 8.673617379884035e-19im, 1.0000000000000009 - 5.204170427930421e-17im, 0.9999999999999977 + 6.245004513516506e-17im, 0.9999999999999875 - 8.538092108323347e-19im, 1.000000000000008 - 1.0408340855860843e-17im, 1.000000000000003 + 1.3877787807814457e-17im, 1.00000000000001 + 1.8214596497756474e-17im, 1.0 + 3.469446951953614e-18im, 1.000000000000007 - 1.0408340855860843e-17im, 1.000000000000012 + 2.2551405187698492e-17im, 1.0000000000000082 - 3.903127820947816e-18im, 0.9999999999999988 - 2.42861286636753e-17im, 1.000000000000004 + 2.2551405187698492e-17im, 0.9999999999999999 - 3.469446951953614e-17im, 1.0 + 2.6020852139652106e-18im
2.6, 1.0000000000000018 + 2.168404344971009e-17im, 1.0000000000000027 + 3.469446951953614e-18im, 1.0000000000000009 + 3.2959746043559335e-17im, 0.9999999999999869 + 7.589415207398531e-19im, 1.0000000000000022 + 4.336808689942018e-19im, 0.999999999999999 + 3.469446951953614e-18im, 1.000000000000001 - 5.0306980803327406e-17im, 0.9999999999999986 + 6.938893903907228e-17im, 0.9999999999999842 - 8.673617379884035e-19im, 1.0000000000000089 - 1.734723475976807e-17im, 1.000000000000004 + 1.3877787807814457e-17im, 1.0000000000000109 + 1.734723475976807e-17im, 0.9999999999999997 + 3.469446951953614e-18im, 1.000000000000007 - 1.3877787807814457e-17im, 1.0000000000000135 + 2.7755575615628914e-17im, 1.0000000000000067 - 2.168404344971009e-18im, 0.9999999999999996 - 1.3877787807814457e-17im, 1.000000000000006 + 1.9081958235744878e-17im, 1.0000000000000004 - 3.5561831257524545e-17im, 1.0000000000000009 + 3.0357660829594124e-18im
2.7, 1.000000000000002 + 2.211772431870429e-17im, 1.0000000000000016 + 0.0im, 1.0000000000000024 + 3.0357660829594124e-17im, 0.9999999999999847 + 9.75781955236954e-19im, 1.0000000000000024 + 4.336808689942018e-19im, 0.9999999999999973 + 4.336808689942018e-18im, 1.0000000000000024 - 4.683753385137379e-17im, 0.9999999999999979 + 7.28583859910259e-17im, 0.9999999999999851 - 8.538092108323347e-19im, 1.0000000000000095 - 1.734723475976807e-17im, 1.0000000000000022 + 6.938893903907228e-18im, 1.0000000000000122 + 1.7564075194265172e-17im, 0.9999999999999983 + 3.903127820947816e-18im, 1.000000000000008 - 1.3010426069826053e-17im, 1.000000000000016 + 2.0816681711721685e-17im, 1.0000000000000053 - 1.5178830414797062e-18im, 0.9999999999999998 + 3.469446951953614e-18im, 1.0000000000000075 + 1.734723475976807e-17im, 1.0000000000000009 - 3.686287386450715e-17im, 1.0 + 2.6020852139652106e-18im
