flowtime, d1, d2, d3
6.2, 1.0000000000000064 + 2.4665599424045226e-18im, 0.9999999999999778 + 1.3552527156068805e-19im, 0.9999999999999959 - 2.7755575615628914e-17im
6.3, 1.0000000000000027 + 2.4665599424045226e-18im, 0.9999999999999795 + 1.3552527156068805e-19im, 0.9999999999999952 - 2.0816681711721685e-17im
6.4, 1.0000000000000033 + 2.3852447794681098e-18im, 0.99999999999998 + 5.421010862427522e-20im, 0.9999999999999959 - 6.938893903907228e-18im
6.5, 1.000000000000006 + 2.3852447794681098e-18im, 0.9999999999999806 + 1.3552527156068805e-19im, 0.999999999999994 + 3.469446951953614e-17im
6.6, 1.000000000000007 + 2.5478751053409354e-18im, 0.9999999999999791 + 8.131516293641283e-20im, 0.9999999999999954 + 6.245004513516506e-17im
6.7, 1.0000000000000078 + 2.6020852139652106e-18im, 0.9999999999999776 - 8.131516293641283e-20im, 0.9999999999999973 + 5.551115123125783e-17im
6.8, 1.000000000000006 + 2.5478751053409354e-18im, 0.999999999999976 - 9.486769009248164e-20im, 0.9999999999999966 + 7.632783294297951e-17im
6.9, 1.000000000000005 + 2.6020852139652106e-18im, 0.999999999999975 - 6.776263578034403e-20im, 0.9999999999999984 + 1.457167719820518e-16im
7.0, 1.0000000000000044 + 2.656295322589486e-18im, 0.9999999999999765 - 1.3552527156068805e-20im, 0.9999999999999992 + 1.457167719820518e-16im
7.1, 1.0000000000000047 + 2.7376104855258987e-18im, 0.999999999999976 - 1.3552527156068805e-20im, 0.9999999999999994 + 1.249000902703301e-16im
7.2, 1.0000000000000053 + 2.656295322589486e-18im, 0.9999999999999761 - 1.3552527156068805e-20im, 0.9999999999999998 + 1.3183898417423734e-16im
7.3, 1.0000000000000075 + 2.8189256484623115e-18im, 0.9999999999999778 - 5.421010862427522e-20im, 1.0000000000000002 + 1.5265566588595902e-16im
7.4, 1.000000000000009 + 2.8189256484623115e-18im, 0.9999999999999761 - 4.0657581468206416e-20im, 1.0000000000000027 + 1.3183898417423734e-16im
7.5, 1.0000000000000113 + 2.7647155398380363e-18im, 0.999999999999975 + 0.0im, 1.000000000000004 + 1.3877787807814457e-16im
7.6, 1.000000000000009 + 2.7647155398380363e-18im, 0.9999999999999739 - 2.710505431213761e-20im, 1.0000000000000033 + 1.249000902703301e-16im
7.7, 1.0000000000000064 + 2.9002408113987244e-18im, 0.9999999999999746 - 6.776263578034403e-21im, 1.0000000000000042 + 1.1796119636642288e-16im
7.8, 1.0000000000000069 + 2.8189256484623115e-18im, 0.9999999999999754 - 6.776263578034403e-21im, 1.0000000000000058 + 1.1102230246251565e-16im
7.9, 1.0000000000000078 + 2.8189256484623115e-18im, 0.9999999999999747 - 5.421010862427522e-20im, 1.000000000000008 + 9.71445146547012e-17im
8.0, 1.0000000000000095 + 2.791820594150174e-18im, 0.9999999999999736 - 3.7269449679189215e-20im, 1.0000000000000084 + 1.457167719820518e-16im
8.1, 1.000000000000008 + 2.8189256484623115e-18im, 0.9999999999999716 - 3.7269449679189215e-20im, 1.0000000000000084 + 1.1796119636642288e-16im
8.2, 1.0000000000000069 + 2.8731357570865868e-18im, 0.9999999999999731 - 3.5575383784680614e-20im, 1.0000000000000084 + 1.3183898417423734e-16im
8.3, 1.000000000000009 + 2.9544509200229996e-18im, 0.999999999999972 - 3.049318610115481e-20im, 1.0000000000000082 + 1.1102230246251565e-16im
8.4, 1.0000000000000102 + 3.0086610286472748e-18im, 0.9999999999999715 - 2.286988957586611e-20im, 1.000000000000008 + 1.3183898417423734e-16im
8.5, 1.0000000000000078 + 3.0086610286472748e-18im, 0.999999999999974 - 2.371692252312041e-20im, 1.0000000000000082 + 1.3183898417423734e-16im
8.6, 1.0000000000000078 + 3.0357660829594124e-18im, 0.9999999999999715 - 3.3881317890172014e-20im, 1.0000000000000069 + 1.3183898417423734e-16im
8.7, 1.0000000000000075 + 3.06287113727155e-18im, 0.9999999999999724 - 1.6940658945086007e-20im, 1.0000000000000067 + 1.3877787807814457e-16im
8.8, 1.000000000000004 + 3.06287113727155e-18im, 0.9999999999999707 - 1.0164395367051604e-20im, 1.0000000000000078 + 1.249000902703301e-16im
8.9, 1.0000000000000027 + 3.1712913545201005e-18im, 0.9999999999999701 - 3.3881317890172014e-20im, 1.0000000000000084 + 1.1102230246251565e-16im
9.0, 1.0000000000000022 + 3.0086610286472748e-18im, 0.9999999999999687 - 4.0657581468206416e-20im, 1.0000000000000078 + 1.249000902703301e-16im
9.1, 1.0000000000000047 + 3.06287113727155e-18im, 0.9999999999999682 - 6.098637220230962e-20im, 1.000000000000006 + 9.020562075079397e-17im
9.2, 1.0000000000000075 + 3.0086610286472748e-18im, 0.9999999999999692 - 6.098637220230962e-20im, 1.0000000000000069 + 8.326672684688674e-17im
9.3, 1.000000000000008 + 3.0357660829594124e-18im, 0.9999999999999685 - 8.809142651444724e-20im, 1.0000000000000069 + 6.245004513516506e-17im
9.4, 1.000000000000005 + 3.06287113727155e-18im, 0.9999999999999668 - 8.131516293641283e-20im, 1.000000000000008 + 4.85722573273506e-17im
9.5, 0.9999999999999999 + 3.1170812458958252e-18im, 0.9999999999999651 - 1.2197274440461925e-19im, 1.0000000000000082 + 1.734723475976807e-17im
9.6, 0.9999999999999953 + 3.06287113727155e-18im, 0.9999999999999629 - 1.2197274440461925e-19im, 1.0000000000000062 + 2.42861286636753e-17im
9.7, 0.9999999999999944 + 3.198396408832238e-18im, 0.9999999999999614 - 9.486769009248164e-20im, 1.0000000000000064 + 2.7755575615628914e-17im
9.8, 0.9999999999999938 + 3.2255014631443757e-18im, 0.9999999999999614 - 1.7618285302889447e-19im, 1.000000000000007 + 2.7755575615628914e-17im
9.9, 0.9999999999999912 + 3.279711571768651e-18im, 0.9999999999999614 - 2.439454888092385e-19im, 1.0000000000000078 + 3.122502256758253e-17im
10.0, 0.9999999999999915 + 3.333921680392926e-18im, 0.9999999999999593 - 2.439454888092385e-19im, 1.0000000000000075 + 1.9081958235744878e-17im
10.1, 0.9999999999999911 + 3.3068166260807885e-18im, 0.9999999999999598 - 2.168404344971009e-19im, 1.0000000000000082 + 0.0im
10.2, 0.99999999999999 + 3.333921680392926e-18im, 0.9999999999999615 - 2.303929616531697e-19im, 1.0000000000000095 + 1.3877787807814457e-17im
10.3, 0.9999999999999856 + 3.3068166260807885e-18im, 0.9999999999999611 - 2.574980159653073e-19im, 1.000000000000009 + 1.214306433183765e-17im
10.4, 0.9999999999999826 + 3.333921680392926e-18im, 0.9999999999999605 - 2.303929616531697e-19im, 1.0000000000000087 - 1.5612511283791264e-17im
10.5, 0.9999999999999815 + 3.3068166260807885e-18im, 0.9999999999999607 - 1.7618285302889447e-19im, 1.0000000000000082 + 3.469446951953614e-18im
10.6, 0.9999999999999799 + 3.3068166260807885e-18im, 0.9999999999999588 - 2.439454888092385e-19im, 1.0000000000000069 - 3.469446951953614e-18im
10.7, 0.9999999999999822 + 3.3068166260807885e-18im, 0.9999999999999573 - 2.303929616531697e-19im, 1.000000000000007 - 1.0408340855860843e-17im
10.8, 0.999999999999982 + 3.2526065174565133e-18im, 0.999999999999954 - 2.168404344971009e-19im, 1.0000000000000056 - 6.245004513516506e-17im
10.9, 0.9999999999999821 + 3.198396408832238e-18im, 0.9999999999999536 - 2.710505431213761e-19im, 1.0000000000000056 - 6.245004513516506e-17im
11.0, 0.9999999999999803 + 3.198396408832238e-18im, 0.9999999999999538 - 2.168404344971009e-19im, 1.0000000000000053 - 6.938893903907228e-17im
11.1, 0.99999999999998 + 3.198396408832238e-18im, 0.9999999999999541 - 8.131516293641283e-20im, 1.0000000000000053 - 1.457167719820518e-16im
11.2, 0.9999999999999786 + 3.198396408832238e-18im, 0.9999999999999567 + 5.421010862427522e-20im, 1.0000000000000067 - 1.1796119636642288e-16im
11.3, 0.9999999999999737 + 3.2255014631443757e-18im, 0.9999999999999566 + 0.0im, 1.0000000000000062 - 7.632783294297951e-17im
11.4, 0.99999999999997 + 3.1712913545201005e-18im, 0.9999999999999541 + 0.0im, 1.0000000000000084 - 3.469446951953614e-17im
11.5, 0.9999999999999678 + 3.0899761915836876e-18im, 0.9999999999999543 - 1.3552527156068805e-19im, 1.0000000000000102 + 0.0im
11.6, 0.9999999999999698 + 3.1170812458958252e-18im, 0.9999999999999535 - 1.0842021724855044e-19im, 1.0000000000000098 - 2.0816681711721685e-17im
11.7, 0.9999999999999736 + 3.144186300207963e-18im, 0.9999999999999531 - 8.131516293641283e-20im, 1.0000000000000075 - 2.7755575615628914e-17im
11.8, 0.9999999999999751 + 3.144186300207963e-18im, 0.9999999999999558 - 8.131516293641283e-20im, 1.000000000000006 - 2.7755575615628914e-17im
11.9, 0.9999999999999761 + 3.0899761915836876e-18im, 0.9999999999999554 - 1.3552527156068805e-19im, 1.0000000000000053 - 4.163336342344337e-17im
12.0, 0.9999999999999782 + 3.1170812458958252e-18im, 0.9999999999999548 - 8.131516293641283e-20im, 1.0000000000000069 - 1.3877787807814457e-17im
12.1, 0.9999999999999818 + 2.9815559743351372e-18im, 0.9999999999999559 - 1.0842021724855044e-19im, 1.0000000000000064 - 3.469446951953614e-17im
12.2, 0.9999999999999858 + 3.3068166260807885e-18im, 0.9999999999999579 - 1.0842021724855044e-19im, 1.000000000000007 - 7.632783294297951e-17im
12.3, 0.9999999999999871 + 3.5236570605778894e-18im, 0.9999999999999543 - 5.421010862427522e-20im, 1.0000000000000062 - 7.632783294297951e-17im
12.4, 0.9999999999999906 + 3.74049749507499e-18im, 0.9999999999999525 - 1.3552527156068805e-19im, 1.000000000000006 - 6.938893903907228e-17im
12.5, 0.9999999999999961 + 3.7947076036992655e-18im, 0.9999999999999541 - 1.3552527156068805e-19im, 1.0000000000000053 - 6.938893903907228e-17im
12.6, 1.000000000000001 + 4.174178364069192e-18im, 0.999999999999953 - 1.0842021724855044e-19im, 1.0000000000000075 - 9.71445146547012e-17im
12.7, 1.0000000000000049 + 4.174178364069192e-18im, 0.999999999999955 - 1.6263032587282567e-19im, 1.0000000000000062 - 9.71445146547012e-17im
12.8, 1.0000000000000067 + 4.0115480381963664e-18im, 0.9999999999999518 - 2.439454888092385e-19im, 1.0000000000000067 - 1.3183898417423734e-16im
12.9, 1.0000000000000095 + 4.0115480381963664e-18im, 0.9999999999999517 - 2.439454888092385e-19im, 1.000000000000006 - 1.3183898417423734e-16im
13.0, 1.0000000000000122 + 3.7947076036992655e-18im, 0.9999999999999548 - 1.6263032587282567e-19im, 1.0000000000000087 - 1.3183898417423734e-16im
13.1, 1.000000000000015 + 3.686287386450715e-18im, 0.9999999999999566 - 2.710505431213761e-20im, 1.0000000000000093 - 1.3877787807814457e-16im
13.2, 1.0000000000000195 + 4.2825985813177425e-18im, 0.9999999999999565 + 0.0im, 1.0000000000000078 - 1.1796119636642288e-16im
13.3, 1.0000000000000244 + 4.933119884809045e-18im, 0.9999999999999534 + 2.710505431213761e-20im, 1.000000000000006 - 1.5959455978986625e-16im
13.4, 1.0000000000000282 + 5.2583805365546965e-18im, 0.9999999999999544 + 1.3552527156068805e-19im, 1.000000000000006 - 1.249000902703301e-16im
13.5, 1.0000000000000342 + 5.2583805365546965e-18im, 0.9999999999999516 + 1.6263032587282567e-19im, 1.0000000000000067 - 1.249000902703301e-16im
13.6, 1.0000000000000404 + 5.204170427930421e-18im, 0.99999999999995 + 8.131516293641283e-20im, 1.000000000000005 - 1.3183898417423734e-16im
13.7, 1.000000000000042 + 4.553649124439119e-18im, 0.9999999999999474 - 2.710505431213761e-20im, 1.0000000000000047 - 8.326672684688674e-17im
13.8, 1.000000000000043 + 4.228388472693467e-18im, 0.9999999999999455 - 2.710505431213761e-20im, 1.0000000000000047 - 2.7755575615628914e-17im
13.9, 1.0000000000000442 + 4.2825985813177425e-18im, 0.9999999999999464 - 1.0842021724855044e-19im, 1.0000000000000042 - 4.163336342344337e-17im
14.0, 1.0000000000000446 + 4.065758146820642e-18im, 0.9999999999999446 - 2.710505431213761e-20im, 1.000000000000004 - 6.938893903907228e-18im
14.1, 1.000000000000045 + 3.957337929572091e-18im, 0.9999999999999468 - 2.710505431213761e-20im, 1.0000000000000044 + 1.3877787807814457e-17im
14.2, 1.0000000000000462 + 3.74049749507499e-18im, 0.999999999999947 - 2.710505431213761e-20im, 1.0000000000000042 - 1.3877787807814457e-17im
14.3, 1.0000000000000475 + 3.7947076036992655e-18im, 0.9999999999999438 + 0.0im, 1.0000000000000049 - 1.3877787807814457e-17im
14.4, 1.0000000000000495 + 3.74049749507499e-18im, 0.9999999999999382 + 0.0im, 1.0000000000000056 + 2.7755575615628914e-17im
14.5, 1.000000000000048 + 3.3610267347050637e-18im, 0.999999999999933 + 1.6263032587282567e-19im, 1.0000000000000064 + 5.551115123125783e-17im
14.6, 1.0000000000000462 + 3.198396408832238e-18im, 0.99999999999993 + 1.8973538018496328e-19im, 1.000000000000005 + 6.938893903907228e-17im
14.7, 1.0000000000000453 + 3.144186300207963e-18im, 0.9999999999999298 + 2.710505431213761e-20im, 1.0000000000000084 + 4.163336342344337e-17im
14.8, 1.000000000000045 + 3.2526065174565133e-18im, 0.9999999999999284 + 5.421010862427522e-20im, 1.000000000000009 + 1.3877787807814457e-17im
14.9, 1.0000000000000469 + 3.415236843329339e-18im, 0.9999999999999281 - 8.131516293641283e-20im, 1.0000000000000069 + 0.0im
15.0, 1.0000000000000488 + 3.686287386450715e-18im, 0.9999999999999254 - 2.710505431213761e-20im, 1.000000000000006 + 0.0im
15.1, 1.0000000000000502 + 3.903127820947816e-18im, 0.9999999999999232 - 1.0842021724855044e-19im, 1.0000000000000075 + 6.938893903907228e-17im
15.2, 1.0000000000000495 + 3.957337929572091e-18im, 0.999999999999918 - 1.6263032587282567e-19im, 1.0000000000000062 + 1.1102230246251565e-16im
15.3, 1.000000000000049 + 3.957337929572091e-18im, 0.999999999999914 - 2.439454888092385e-19im, 1.000000000000008 + 6.938893903907228e-17im
15.4, 1.0000000000000477 + 4.065758146820642e-18im, 0.9999999999999144 - 2.710505431213761e-19im, 1.0000000000000087 + 4.163336342344337e-17im
15.5, 1.000000000000045 + 4.0115480381963664e-18im, 0.9999999999999137 - 3.7947076036992655e-19im, 1.0000000000000067 + 6.938893903907228e-17im
15.6, 1.0000000000000415 + 4.0115480381963664e-18im, 0.9999999999999133 - 4.0657581468206416e-19im, 1.000000000000006 + 5.551115123125783e-17im
15.7, 1.0000000000000417 + 4.336808689942018e-18im, 0.9999999999999161 - 4.0657581468206416e-19im, 1.0000000000000075 + 2.7755575615628914e-17im
15.8, 1.000000000000043 + 4.7704895589362195e-18im, 0.9999999999999167 - 4.336808689942018e-19im, 1.0000000000000089 - 2.7755575615628914e-17im
15.9, 1.0000000000000437 + 5.095750210681871e-18im, 0.9999999999999174 - 4.0657581468206416e-19im, 1.000000000000008 - 2.7755575615628914e-17im
16.0, 1.0000000000000444 + 5.421010862427522e-18im, 0.9999999999999132 - 3.5236570605778894e-19im, 1.0000000000000073 + 6.938893903907228e-17im
16.1, 1.0000000000000453 + 5.583641188300348e-18im, 0.999999999999909 - 3.7947076036992655e-19im, 1.0000000000000093 + 5.551115123125783e-17im
16.2, 1.000000000000046 + 5.854691731421724e-18im, 0.9999999999999049 - 4.0657581468206416e-19im, 1.0000000000000087 + 1.1102230246251565e-16im
16.3, 1.0000000000000475 + 6.288372600415926e-18im, 0.9999999999999056 - 4.336808689942018e-19im, 1.0000000000000084 + 8.326672684688674e-17im
16.4, 1.0000000000000502 + 6.830473686658678e-18im, 0.999999999999908 - 4.0657581468206416e-19im, 1.0000000000000078 + 1.1102230246251565e-16im
16.5, 1.0000000000000537 + 7.37257477290143e-18im, 0.999999999999909 - 4.607859233063394e-19im, 1.0000000000000067 + 1.1102230246251565e-16im
16.6, 1.0000000000000553 + 7.860465750519907e-18im, 0.9999999999999141 - 4.336808689942018e-19im, 1.0000000000000078 + 5.551115123125783e-17im
16.7, 1.0000000000000577 + 8.239936510889834e-18im, 0.9999999999999146 - 3.7947076036992655e-19im, 1.000000000000007 + 2.7755575615628914e-17im
16.8, 1.0000000000000608 + 8.456776945386935e-18im, 0.9999999999999138 - 3.2526065174565133e-19im, 1.0000000000000053 + 0.0im
16.9, 1.000000000000063 + 8.72782748850831e-18im, 0.9999999999999141 - 2.439454888092385e-19im, 1.0000000000000044 - 5.551115123125783e-17im
17.0, 1.0000000000000653 + 8.944667923005412e-18im, 0.999999999999917 - 3.2526065174565133e-19im, 1.0000000000000058 - 1.942890293094024e-16im
17.1, 1.0000000000000673 + 9.215718466126788e-18im, 0.9999999999999201 - 2.710505431213761e-19im, 1.000000000000006 - 2.220446049250313e-16im
17.2, 1.0000000000000686 + 9.432558900623889e-18im, 0.9999999999999237 - 1.6263032587282567e-19im, 1.000000000000006 - 1.3877787807814457e-16im
17.3, 1.0000000000000706 + 9.595189226496714e-18im, 0.9999999999999291 - 2.168404344971009e-19im, 1.0000000000000082 + 0.0im
17.4, 1.0000000000000728 + 9.595189226496714e-18im, 0.9999999999999339 - 1.8973538018496328e-19im, 1.0000000000000102 + 1.1102230246251565e-16im
17.5, 1.0000000000000744 + 9.595189226496714e-18im, 0.9999999999999372 - 2.710505431213761e-19im, 1.0000000000000082 + 8.326672684688674e-17im
17.6, 1.0000000000000764 + 9.64939933512099e-18im, 0.9999999999999408 - 2.710505431213761e-19im, 1.000000000000007 + 1.3877787807814457e-16im
17.7, 1.0000000000000782 + 9.595189226496714e-18im, 0.9999999999999416 - 2.710505431213761e-19im, 1.0000000000000062 + 1.3877787807814457e-16im
17.8, 1.0000000000000797 + 9.540979117872439e-18im, 0.9999999999999434 - 2.981555974335137e-19im, 1.000000000000006 + 1.3877787807814457e-16im
17.9, 1.0000000000000815 + 9.540979117872439e-18im, 0.9999999999999448 - 3.2526065174565133e-19im, 1.0000000000000084 + 2.220446049250313e-16im
18.0, 1.0000000000000822 + 9.595189226496714e-18im, 0.9999999999999496 - 2.981555974335137e-19im, 1.0000000000000082 + 2.498001805406602e-16im
18.1, 1.0000000000000837 + 9.540979117872439e-18im, 0.9999999999999544 - 3.2526065174565133e-19im, 1.000000000000008 + 1.6653345369377348e-16im
18.2, 1.0000000000000846 + 9.540979117872439e-18im, 0.9999999999999594 - 3.2526065174565133e-19im, 1.0000000000000084 + 2.7755575615628914e-17im
18.3, 1.000000000000086 + 9.540979117872439e-18im, 0.9999999999999641 - 3.2526065174565133e-19im, 1.0000000000000087 + 1.1102230246251565e-16im
