flowtime, dM3R1, dM3R2, dM3R3, dM3R4, dM3R5, dM3R6, dM3R7, dM3R8, dM3R9, dM3R10, dM3R11, dM3R12, dM3R13, dM3R14, dM3R15, dM3R16, dM3R17, dM3R18, dM3R19, dM(mass_num)R20
1.0, 1.0000000000000024 + 3.469446951953614e-18im, 0.9999999999999973 - 1.734723475976807e-17im, 1.000000000000014 - 6.5052130349130266e-18im, 1.000000000000003 - 1.0408340855860843e-17im, 0.9999999999999866 - 1.0842021724855044e-18im, 1.0000000000000027 + 2.168404344971009e-18im, 0.999999999999998 - 8.673617379884035e-18im, 0.9999999999999978 + 4.336808689942018e-19im, 0.9999999999999982 - 1.734723475976807e-18im, 0.9999999999999957 + 0.0im, 0.9999999999999986 + 3.469446951953614e-18im, 0.9999999999999938 - 3.469446951953614e-18im, 1.000000000000001 - 7.37257477290143e-18im, 1.0000000000000095 - 2.913793338554793e-18im, 1.0000000000000002 - 1.0842021724855044e-18im, 0.9999999999999993 - 3.469446951953614e-18im, 1.0000000000000016 + 8.673617379884035e-18im, 1.0000000000000064 + 3.04118709382184e-17im, 1.0000000000000036 - 4.7704895589362195e-18im, 1.0000000000000009 + 3.469446951953614e-18im
1.1, 1.000000000000003 + 6.938893903907228e-18im, 0.999999999999999 - 2.7755575615628914e-17im, 1.0000000000000122 - 6.7220534694101275e-18im, 1.0000000000000029 - 7.806255641895632e-18im, 0.9999999999999878 - 1.734723475976807e-18im, 1.000000000000003 + 1.3010426069826053e-18im, 0.9999999999999973 - 7.806255641895632e-18im, 0.9999999999999968 + 4.336808689942018e-19im, 0.9999999999999969 - 3.469446951953614e-18im, 0.9999999999999954 + 3.469446951953614e-18im, 0.9999999999999992 + 3.686287386450715e-18im, 0.9999999999999919 - 1.0408340855860843e-17im, 1.0000000000000009 - 7.37257477290143e-18im, 1.0000000000000087 - 2.9408983928669308e-18im, 1.0 - 4.336808689942018e-19im, 1.0000000000000027 - 6.938893903907228e-18im, 1.000000000000002 + 6.938893903907228e-18im, 1.0000000000000067 + 3.049318610115481e-17im, 1.0000000000000013 - 4.336808689942018e-18im, 1.0000000000000009 - 6.938893903907228e-18im
1.2, 1.0000000000000049 + 3.469446951953614e-18im, 0.9999999999999996 - 2.0816681711721685e-17im, 1.000000000000012 - 5.637851296924623e-18im, 1.0000000000000056 - 1.1275702593849246e-17im, 0.9999999999999877 - 1.0842021724855044e-18im, 1.0000000000000029 + 3.0357660829594124e-18im, 0.9999999999999983 - 7.806255641895632e-18im, 0.9999999999999944 + 6.505213034913027e-19im, 0.9999999999999966 - 6.071532165918825e-18im, 0.9999999999999959 + 6.938893903907228e-18im, 1.0000000000000013 + 3.469446951953614e-18im, 0.9999999999999912 - 1.0408340855860843e-17im, 1.000000000000002 - 4.7704895589362195e-18im, 1.000000000000008 - 3.06287113727155e-18im, 0.9999999999999993 - 2.168404344971009e-19im, 1.0000000000000038 - 1.0408340855860843e-17im, 1.000000000000003 + 1.734723475976807e-18im, 1.000000000000006 + 3.049318610115481e-17im, 1.0000000000000018 - 3.0357660829594124e-18im, 1.0000000000000024 - 1.0408340855860843e-17im
1.3, 1.0000000000000049 - 6.938893903907228e-18im, 0.999999999999999 - 2.7755575615628914e-17im, 1.0000000000000124 - 6.071532165918825e-18im, 1.0000000000000073 - 1.3877787807814457e-17im, 0.999999999999989 - 2.168404344971009e-19im, 1.0000000000000038 + 3.0357660829594124e-18im, 0.9999999999999962 - 6.5052130349130266e-18im, 0.9999999999999957 + 5.421010862427522e-19im, 0.999999999999997 - 8.673617379884035e-18im, 0.9999999999999951 + 6.938893903907228e-18im, 0.9999999999999998 + 3.469446951953614e-18im, 0.9999999999999925 - 6.938893903907228e-18im, 1.000000000000001 - 6.071532165918825e-18im, 1.0000000000000095 - 3.0086610286472748e-18im, 1.0000000000000004 - 2.168404344971009e-19im, 1.0000000000000064 - 8.673617379884035e-18im, 1.0000000000000022 + 3.0357660829594124e-18im, 1.0000000000000047 + 3.0466081046842675e-17im, 1.000000000000002 - 3.469446951953614e-18im, 1.0000000000000027 - 1.3877787807814457e-17im
1.4, 1.0000000000000064 - 6.938893903907228e-18im, 0.9999999999999994 - 2.7755575615628914e-17im, 1.000000000000014 - 5.637851296924623e-18im, 1.0000000000000078 - 1.6479873021779667e-17im, 0.9999999999999869 + 0.0im, 1.0000000000000033 + 3.469446951953614e-18im, 0.9999999999999971 - 9.107298248878237e-18im, 0.9999999999999958 + 6.505213034913027e-19im, 0.9999999999999964 - 7.806255641895632e-18im, 0.9999999999999963 - 3.469446951953614e-18im, 0.999999999999998 + 4.119968255444917e-18im, 0.9999999999999951 - 1.0408340855860843e-17im, 1.0000000000000013 - 5.204170427930421e-18im, 1.0000000000000078 - 2.9815559743351372e-18im, 0.9999999999999988 - 4.336808689942018e-19im, 1.000000000000009 - 1.214306433183765e-17im, 1.0000000000000033 + 3.903127820947816e-18im, 1.000000000000006 + 3.0140820395097023e-17im, 1.0000000000000022 - 4.336808689942018e-18im, 1.0000000000000044 - 1.0408340855860843e-17im
1.5, 1.0000000000000042 + 0.0im, 1.0000000000000007 - 3.122502256758253e-17im, 1.000000000000014 - 7.37257477290143e-18im, 1.0000000000000093 - 1.9949319973733282e-17im, 0.9999999999999877 - 4.336808689942018e-19im, 1.0000000000000027 + 3.903127820947816e-18im, 0.9999999999999961 - 9.107298248878237e-18im, 0.9999999999999958 + 2.168404344971009e-19im, 0.9999999999999972 - 9.540979117872439e-18im, 0.9999999999999964 - 1.734723475976807e-18im, 0.9999999999999984 + 3.469446951953614e-18im, 0.9999999999999957 - 1.0408340855860843e-17im, 1.000000000000001 - 5.204170427930421e-18im, 1.0000000000000069 - 2.8189256484623115e-18im, 0.9999999999999986 - 1.0842021724855044e-18im, 1.0000000000000102 - 2.0816681711721685e-17im, 1.0000000000000036 + 3.0357660829594124e-18im, 1.0000000000000047 + 3.0249240612345574e-17im, 1.0000000000000029 - 4.336808689942018e-18im, 1.0000000000000049 - 1.3877787807814457e-17im
1.6, 1.000000000000005 - 6.938893903907228e-18im, 1.0000000000000004 - 3.9898639947466563e-17im, 1.0000000000000133 - 9.107298248878237e-18im, 1.000000000000009 - 1.6479873021779667e-17im, 0.9999999999999858 - 4.336808689942018e-19im, 1.0000000000000049 + 3.0357660829594124e-18im, 0.9999999999999953 - 9.107298248878237e-18im, 0.9999999999999954 + 4.336808689942018e-19im, 0.9999999999999991 - 6.071532165918825e-18im, 0.9999999999999966 + 3.469446951953614e-18im, 1.0000000000000002 + 3.903127820947816e-18im, 0.9999999999999952 - 1.734723475976807e-17im, 1.0000000000000024 - 4.7704895589362195e-18im, 1.000000000000006 - 2.710505431213761e-18im, 0.9999999999999972 - 8.673617379884035e-19im, 1.0000000000000115 - 2.6020852139652106e-17im, 1.000000000000006 + 8.673617379884035e-19im, 1.0000000000000042 + 3.1008182133085427e-17im, 1.0000000000000022 - 4.7704895589362195e-18im, 1.0000000000000058 - 6.938893903907228e-18im
1.7, 1.0000000000000064 - 1.3877787807814457e-17im, 0.9999999999999996 - 2.949029909160572e-17im, 1.000000000000014 - 7.806255641895632e-18im, 1.0000000000000089 - 1.9949319973733282e-17im, 0.9999999999999846 - 1.0842021724855044e-18im, 1.000000000000007 + 3.903127820947816e-18im, 0.9999999999999967 - 9.107298248878237e-18im, 0.999999999999995 + 3.2526065174565133e-19im, 0.9999999999999982 - 6.938893903907228e-18im, 0.9999999999999964 + 0.0im, 1.0000000000000016 + 4.119968255444917e-18im, 0.9999999999999956 - 1.734723475976807e-17im, 1.0000000000000024 - 5.204170427930421e-18im, 1.0000000000000064 - 2.6020852139652106e-18im, 0.9999999999999944 - 8.673617379884035e-19im, 1.0000000000000107 - 2.7755575615628914e-17im, 1.0000000000000053 + 1.734723475976807e-18im, 1.0000000000000044 + 3.0574501264091225e-17im, 1.000000000000002 - 3.686287386450715e-18im, 1.0000000000000062 - 3.469446951953614e-18im
1.8, 1.0000000000000058 - 2.7755575615628914e-17im, 0.9999999999999996 - 3.469446951953614e-17im, 1.0000000000000153 - 5.637851296924623e-18im, 1.0000000000000098 - 1.6479873021779667e-17im, 0.9999999999999859 - 1.5178830414797062e-18im, 1.0000000000000058 + 1.734723475976807e-18im, 0.9999999999999976 - 8.239936510889834e-18im, 0.9999999999999949 + 5.421010862427522e-19im, 0.9999999999999972 - 9.540979117872439e-18im, 0.9999999999999951 - 5.204170427930421e-18im, 1.0000000000000033 + 4.553649124439119e-18im, 0.9999999999999971 + 0.0im, 1.0000000000000013 - 5.637851296924623e-18im, 1.0000000000000084 - 2.710505431213761e-18im, 0.9999999999999939 + 2.168404344971009e-19im, 1.000000000000009 - 2.6020852139652106e-17im, 1.0000000000000038 + 8.673617379884035e-19im, 1.000000000000004 + 3.0357660829594124e-17im, 1.0000000000000016 - 3.469446951953614e-18im, 1.0000000000000078 - 3.469446951953614e-18im
1.9, 1.0000000000000042 - 2.0816681711721685e-17im, 1.0000000000000016 - 3.2959746043559335e-17im, 1.0000000000000142 - 5.204170427930421e-18im, 1.0000000000000084 - 1.6479873021779667e-17im, 0.9999999999999843 - 6.505213034913027e-19im, 1.0000000000000049 + 3.0357660829594124e-18im, 0.9999999999999958 - 9.107298248878237e-18im, 0.9999999999999952 + 4.87890977618477e-19im, 0.9999999999999971 - 1.0408340855860843e-17im, 0.9999999999999966 - 5.204170427930421e-18im, 1.0000000000000058 + 4.553649124439119e-18im, 0.9999999999999986 + 0.0im, 1.000000000000002 - 6.071532165918825e-18im, 1.0000000000000062 - 2.8189256484623115e-18im, 0.9999999999999939 + 8.673617379884035e-19im, 1.0000000000000084 - 2.6020852139652106e-17im, 1.0000000000000053 + 4.336808689942018e-19im, 1.000000000000002 + 3.0791341698588326e-17im, 1.0000000000000013 - 3.0357660829594124e-18im, 1.0000000000000062 - 3.469446951953614e-18im
2.0, 1.0000000000000047 - 2.0816681711721685e-17im, 1.0000000000000016 - 3.642919299551295e-17im, 1.0000000000000138 - 4.7704895589362195e-18im, 1.000000000000009 - 1.214306433183765e-17im, 0.999999999999984 - 1.3010426069826053e-18im, 1.0000000000000053 + 3.903127820947816e-18im, 0.9999999999999972 - 8.239936510889834e-18im, 0.9999999999999938 + 5.692061405548898e-19im, 0.9999999999999983 - 1.3877787807814457e-17im, 0.9999999999999957 - 1.734723475976807e-18im, 1.0000000000000075 + 4.553649124439119e-18im, 0.9999999999999982 + 0.0im, 1.0000000000000009 - 5.854691731421724e-18im, 1.000000000000007 - 2.168404344971009e-18im, 0.9999999999999933 + 1.5178830414797062e-18im, 1.0000000000000084 - 2.6020852139652106e-17im, 1.000000000000003 - 2.168404344971009e-19im, 1.0000000000000022 + 3.0791341698588326e-17im, 1.0000000000000027 - 2.168404344971009e-18im, 1.000000000000005 + 6.938893903907228e-18im
2.1, 1.0000000000000044 - 2.7755575615628914e-17im, 1.0000000000000016 - 3.9898639947466563e-17im, 1.000000000000017 - 4.336808689942018e-18im, 1.0000000000000109 - 1.0408340855860843e-17im, 0.9999999999999833 - 1.734723475976807e-18im, 1.0000000000000056 + 2.6020852139652106e-18im, 0.9999999999999993 - 8.239936510889834e-18im, 0.9999999999999948 + 5.421010862427522e-19im, 0.9999999999999967 - 1.214306433183765e-17im, 0.9999999999999949 - 3.469446951953614e-18im, 1.000000000000008 + 4.336808689942018e-18im, 0.999999999999997 - 6.938893903907228e-18im, 1.0000000000000016 - 5.854691731421724e-18im, 1.0000000000000033 - 1.8431436932253575e-18im, 0.9999999999999928 + 1.5178830414797062e-18im, 1.0000000000000107 - 2.6020852139652106e-17im, 1.000000000000003 - 7.589415207398531e-19im, 1.0000000000000018 + 3.0791341698588326e-17im, 1.0000000000000044 - 2.168404344971009e-18im, 1.0000000000000056 + 6.938893903907228e-18im
2.2, 1.0000000000000038 - 2.7755575615628914e-17im, 1.0000000000000016 - 3.2959746043559335e-17im, 1.0000000000000187 - 5.204170427930421e-18im, 1.0000000000000098 - 1.5612511283791264e-17im, 0.9999999999999826 - 1.5178830414797062e-18im, 1.0000000000000058 + 2.168404344971009e-18im, 1.000000000000002 - 7.806255641895632e-18im, 0.9999999999999941 + 5.55653613398821e-19im, 0.9999999999999961 - 1.3877787807814457e-17im, 0.9999999999999948 - 4.336808689942018e-18im, 1.000000000000007 + 4.336808689942018e-18im, 0.9999999999999984 - 3.469446951953614e-18im, 0.9999999999999986 - 6.5052130349130266e-18im, 1.0000000000000036 - 1.5178830414797062e-18im, 0.9999999999999933 + 1.951563910473908e-18im, 1.0000000000000124 - 2.949029909160572e-17im, 1.0000000000000029 - 8.673617379884035e-19im, 1.0000000000000022 + 3.122502256758253e-17im, 1.0000000000000047 - 3.686287386450715e-18im, 1.0000000000000069 + 1.0408340855860843e-17im
2.3, 1.0000000000000064 - 2.7755575615628914e-17im, 1.0000000000000029 - 3.8163916471489756e-17im, 1.0000000000000213 - 5.204170427930421e-18im, 1.00000000000001 - 1.214306433183765e-17im, 0.9999999999999835 - 1.3010426069826053e-18im, 1.0000000000000053 + 3.686287386450715e-18im, 1.0000000000000007 - 8.673617379884035e-18im, 0.9999999999999947 + 5.55653613398821e-19im, 0.9999999999999944 - 1.3010426069826053e-17im, 0.9999999999999954 - 5.204170427930421e-18im, 1.0000000000000067 + 5.204170427930421e-18im, 1.0000000000000004 - 1.734723475976807e-18im, 0.9999999999999958 - 6.5052130349130266e-18im, 1.000000000000004 - 1.951563910473908e-18im, 0.9999999999999926 + 1.5178830414797062e-18im, 1.0000000000000138 - 3.2959746043559335e-17im, 1.0000000000000022 - 1.0570971181733668e-18im, 1.0000000000000027 + 3.0357660829594124e-17im, 1.0000000000000049 - 3.903127820947816e-18im, 1.0000000000000084 + 1.0408340855860843e-17im
2.4, 1.0000000000000069 - 2.7755575615628914e-17im, 1.0000000000000033 - 3.122502256758253e-17im, 1.0000000000000255 - 6.071532165918825e-18im, 1.0000000000000115 - 1.3877787807814457e-17im, 0.999999999999985 - 2.168404344971009e-18im, 1.000000000000002 + 3.0357660829594124e-18im, 1.0000000000000002 - 9.540979117872439e-18im, 0.9999999999999951 + 6.2341624917916505e-19im, 0.9999999999999972 - 1.3877787807814457e-17im, 0.9999999999999959 - 6.938893903907228e-18im, 1.000000000000006 + 5.637851296924623e-18im, 0.9999999999999993 - 3.469446951953614e-18im, 0.9999999999999951 - 7.15573433840433e-18im, 1.000000000000005 - 2.0599841277224584e-18im, 0.9999999999999947 + 2.168404344971009e-18im, 1.0000000000000158 - 4.163336342344337e-17im, 1.000000000000002 - 8.673617379884035e-19im, 1.0000000000000053 + 3.0791341698588326e-17im, 1.000000000000005 - 3.686287386450715e-18im, 1.0000000000000104 + 1.214306433183765e-17im
2.5, 1.000000000000007 - 2.0816681711721685e-17im, 1.0000000000000013 - 3.2959746043559335e-17im, 1.0000000000000284 - 6.5052130349130266e-18im, 1.0000000000000124 - 1.3877787807814457e-17im, 0.9999999999999835 - 2.168404344971009e-18im, 1.0000000000000002 + 3.0357660829594124e-18im, 0.9999999999999989 - 8.239936510889834e-18im, 0.9999999999999956 + 4.87890977618477e-19im, 0.9999999999999953 - 1.3877787807814457e-17im, 0.9999999999999962 - 5.204170427930421e-18im, 1.0000000000000056 + 5.637851296924623e-18im, 0.9999999999999992 + 0.0im, 0.9999999999999938 - 6.938893903907228e-18im, 1.0000000000000047 - 1.951563910473908e-18im, 0.9999999999999951 + 1.734723475976807e-18im, 1.0000000000000147 - 3.642919299551295e-17im, 1.000000000000001 - 7.589415207398531e-19im, 1.0000000000000049 + 3.0791341698588326e-17im, 1.0000000000000058 - 4.119968255444917e-18im, 1.0000000000000104 + 8.673617379884035e-18im
2.6, 1.0000000000000062 - 2.42861286636753e-17im, 1.0000000000000027 - 3.642919299551295e-17im, 1.000000000000029 - 6.071532165918825e-18im, 1.0000000000000124 - 8.673617379884035e-18im, 0.9999999999999843 - 2.8189256484623115e-18im, 0.9999999999999982 + 2.8189256484623115e-18im, 0.9999999999999981 - 9.540979117872439e-18im, 0.9999999999999943 + 3.7947076036992655e-19im, 0.9999999999999934 - 1.3877787807814457e-17im, 0.9999999999999954 - 2.6020852139652106e-18im, 1.0000000000000069 + 6.071532165918825e-18im, 0.9999999999999996 + 1.734723475976807e-18im, 0.9999999999999918 - 6.071532165918825e-18im, 1.0000000000000047 - 2.168404344971009e-18im, 0.9999999999999973 + 1.951563910473908e-18im, 1.0000000000000142 - 4.163336342344337e-17im, 1.0000000000000013 - 5.421010862427522e-19im, 1.000000000000004 + 3.122502256758253e-17im, 1.0000000000000084 - 4.119968255444917e-18im, 1.0000000000000098 + 6.938893903907228e-18im
2.7, 1.0000000000000064 - 3.8163916471489756e-17im, 1.0000000000000009 - 3.469446951953614e-17im, 1.0000000000000269 - 6.938893903907228e-18im, 1.0000000000000135 - 6.938893903907228e-18im, 0.9999999999999838 - 3.2526065174565133e-18im, 0.9999999999999952 + 2.3852447794681098e-18im, 1.0000000000000004 - 1.0842021724855044e-17im, 0.9999999999999949 + 2.168404344971009e-19im, 0.999999999999995 - 1.3444106938820255e-17im, 0.9999999999999952 + 0.0im, 1.0000000000000056 + 6.071532165918825e-18im, 0.9999999999999996 + 1.214306433183765e-17im, 0.9999999999999906 - 5.854691731421724e-18im, 1.0000000000000033 - 2.168404344971009e-18im, 0.9999999999999991 + 1.5178830414797062e-18im, 1.0000000000000173 - 4.336808689942018e-17im, 1.0000000000000018 - 2.168404344971009e-19im, 1.0000000000000038 + 3.0791341698588326e-17im, 1.0000000000000082 - 3.7947076036992655e-18im, 1.0000000000000095 + 3.469446951953614e-18im
