flowtime, dM2R1, dM2R2, dM2R3, dM2R4, dM2R5, dM2R6, dM2R7, dM2R8, dM2R9, dM2R10, dM2R11, dM2R12, dM2R13, dM2R14, dM(mass_num)R15
0.0, 1.0000000000000002 + 1.3877787807814457e-17im, 0.9999999999999999 + 3.469446951953614e-18im, 1.0000000000000002 - 1.734723475976807e-18im, 0.9999999999999999 + 3.469446951953614e-18im, 1.0000000000000002 + 3.469446951953614e-18im, 1.0 - 3.469446951953614e-18im, 1.0000000000000002 + 0.0im, 1.0 + 0.0im, 0.9999999999999998 + 0.0im, 0.9999999999999999 - 8.673617379884035e-19im, 1.0 + 0.0im, 1.0000000000000002 + 1.734723475976807e-18im, 0.9999999999999998 + 3.469446951953614e-18im, 1.0000000000000002 + 0.0im, 0.9999999999999998 + 6.776263578034403e-21im
0.1, 1.000000000000002 - 2.7755575615628914e-17im, 1.0 - 3.469446951953614e-18im, 1.000000000000003 + 0.0im, 0.999999999999998 + 3.469446951953614e-18im, 1.0000000000000016 + 3.469446951953614e-18im, 1.0000000000000009 - 1.0408340855860843e-17im, 0.9999999999999996 + 0.0im, 1.0000000000000004 + 0.0im, 0.9999999999999986 + 4.336808689942018e-19im, 1.0000000000000016 + 0.0im, 1.0000000000000002 + 6.938893903907228e-18im, 1.0000000000000007 - 3.469446951953614e-18im, 1.0000000000000004 + 6.938893903907228e-18im, 0.9999999999999996 + 2.0816681711721685e-17im, 0.9999999999999991 - 6.776263578034403e-21im
0.2, 1.000000000000001 - 2.7755575615628914e-17im, 0.9999999999999998 - 1.734723475976807e-18im, 1.0000000000000036 + 0.0im, 0.9999999999999976 + 4.228388472693467e-18im, 1.0000000000000004 + 1.0408340855860843e-17im, 1.0000000000000009 - 6.938893903907228e-18im, 0.9999999999999996 + 3.469446951953614e-18im, 0.9999999999999982 - 1.734723475976807e-18im, 0.9999999999999986 + 1.5178830414797062e-18im, 1.0000000000000004 - 1.734723475976807e-18im, 1.0000000000000002 + 1.0408340855860843e-17im, 1.0000000000000007 - 3.469446951953614e-18im, 1.0 - 1.3877787807814457e-17im, 1.0000000000000002 + 3.469446951953614e-17im, 0.9999999999999982 + 0.0im
0.3, 1.000000000000002 - 2.0816681711721685e-17im, 0.9999999999999989 - 3.469446951953614e-18im, 1.0000000000000027 + 0.0im, 0.9999999999999976 - 8.673617379884035e-19im, 0.999999999999999 - 1.3877787807814457e-17im, 0.9999999999999979 - 8.673617379884035e-18im, 0.9999999999999991 - 1.3877787807814457e-17im, 0.9999999999999994 - 8.673617379884035e-19im, 0.9999999999999986 + 4.336808689942018e-19im, 0.9999999999999981 - 1.3010426069826053e-18im, 1.000000000000001 + 1.3877787807814457e-17im, 1.0000000000000009 - 1.734723475976807e-18im, 1.0000000000000002 - 1.0408340855860843e-17im, 1.0000000000000004 + 4.163336342344337e-17im, 0.9999999999999992 - 3.3881317890172014e-20im
0.4, 1.0000000000000027 - 2.7755575615628914e-17im, 0.9999999999999974 - 3.469446951953614e-18im, 1.0000000000000024 + 0.0im, 0.9999999999999984 + 1.734723475976807e-18im, 0.9999999999999992 - 3.469446951953614e-18im, 0.9999999999999998 - 1.3444106938820255e-17im, 0.9999999999999979 + 1.3877787807814457e-17im, 0.9999999999999973 - 8.673617379884035e-19im, 0.9999999999999972 - 1.0842021724855044e-19im, 0.9999999999999971 - 6.505213034913027e-19im, 0.999999999999999 + 1.0408340855860843e-17im, 1.0000000000000024 - 1.734723475976807e-18im, 1.000000000000001 - 1.3877787807814457e-17im, 1.000000000000001 + 5.551115123125783e-17im, 1.0000000000000009 - 6.098637220230962e-20im
0.5, 1.0000000000000029 - 1.3877787807814457e-17im, 0.999999999999996 - 3.469446951953614e-18im, 1.0000000000000027 - 1.0408340855860843e-17im, 0.9999999999999983 + 6.938893903907228e-18im, 0.9999999999999966 - 1.0408340855860843e-17im, 0.999999999999999 - 1.6093625997831706e-17im, 0.9999999999999991 + 1.3877787807814457e-17im, 1.0 + 0.0im, 0.9999999999999959 - 5.421010862427522e-20im, 0.9999999999999981 - 6.505213034913027e-19im, 0.9999999999999974 + 0.0im, 1.0000000000000007 - 5.204170427930421e-18im, 1.0000000000000013 - 8.673617379884035e-18im, 0.9999999999999996 + 4.85722573273506e-17im, 1.0000000000000004 - 6.776263578034403e-20im
0.6, 1.0000000000000027 - 1.3877787807814457e-17im, 0.9999999999999952 + 0.0im, 1.0000000000000038 - 1.3877787807814457e-17im, 0.9999999999999983 + 6.938893903907228e-18im, 0.9999999999999963 - 1.5612511283791264e-17im, 0.9999999999999991 - 1.5178830414797062e-17im, 1.0000000000000013 + 3.469446951953614e-17im, 0.9999999999999999 - 4.336808689942018e-19im, 1.0000000000000002 + 5.421010862427522e-20im, 0.9999999999999987 - 1.0842021724855044e-18im, 0.9999999999999978 - 1.0408340855860843e-17im, 0.9999999999999999 - 3.469446951953614e-18im, 1.0 - 1.1275702593849246e-17im, 0.9999999999999993 + 4.85722573273506e-17im, 1.0000000000000018 - 6.437450399132683e-20im
0.7, 1.0000000000000042 - 4.163336342344337e-17im, 0.9999999999999951 + 1.734723475976807e-18im, 1.0000000000000053 - 1.0408340855860843e-17im, 0.9999999999999977 + 0.0im, 0.9999999999999967 - 1.734723475976807e-17im, 1.0000000000000009 - 1.3010426069826053e-17im, 1.000000000000002 + 3.469446951953614e-17im, 1.000000000000001 - 1.3010426069826053e-18im, 1.0000000000000002 + 1.0842021724855044e-19im, 1.000000000000001 - 8.673617379884035e-19im, 0.9999999999999984 - 6.938893903907228e-18im, 1.0 - 3.469446951953614e-18im, 1.000000000000001 - 1.0408340855860843e-17im, 0.9999999999999993 + 6.245004513516506e-17im, 1.0 - 7.115076756936123e-20im
0.8, 1.000000000000004 - 4.85722573273506e-17im, 0.9999999999999948 - 3.469446951953614e-18im, 1.000000000000005 - 1.0408340855860843e-17im, 0.9999999999999979 + 0.0im, 0.9999999999999989 - 1.3877787807814457e-17im, 1.0000000000000018 - 1.214306433183765e-17im, 1.0000000000000022 + 2.7755575615628914e-17im, 1.000000000000001 + 0.0im, 1.0000000000000018 + 5.421010862427522e-19im, 1.0000000000000027 - 8.673617379884035e-19im, 0.9999999999999982 - 1.3877787807814457e-17im, 0.9999999999999983 - 6.938893903907228e-18im, 1.000000000000004 - 7.806255641895632e-18im, 0.9999999999999974 + 6.938893903907228e-17im, 1.0000000000000018 - 6.776263578034403e-20im
0.9, 1.0000000000000047 - 7.632783294297951e-17im, 0.9999999999999954 + 8.673617379884035e-19im, 1.0000000000000064 + 0.0im, 0.9999999999999996 + 6.938893903907228e-18im, 0.9999999999999992 - 1.474514954580286e-17im, 1.000000000000002 - 1.734723475976807e-17im, 1.000000000000002 + 4.163336342344337e-17im, 1.0000000000000004 - 4.336808689942018e-19im, 1.0000000000000024 + 6.505213034913027e-19im, 1.0000000000000033 - 1.734723475976807e-18im, 0.9999999999999988 - 1.734723475976807e-17im, 0.9999999999999977 - 6.938893903907228e-18im, 1.0000000000000047 - 1.3010426069826053e-17im, 0.9999999999999966 + 6.938893903907228e-17im, 1.0000000000000004 - 6.098637220230962e-20im
1.0, 1.0000000000000042 - 9.71445146547012e-17im, 0.9999999999999944 + 1.734723475976807e-18im, 1.0000000000000073 - 3.469446951953614e-18im, 0.9999999999999986 + 6.938893903907228e-18im, 0.9999999999999986 - 1.3877787807814457e-17im, 1.0000000000000029 - 1.5612511283791264e-17im, 1.000000000000004 + 4.163336342344337e-17im, 1.0000000000000024 + 8.673617379884035e-19im, 1.0000000000000027 + 9.75781955236954e-19im, 1.0000000000000027 - 1.3010426069826053e-18im, 1.0000000000000002 - 6.938893903907228e-18im, 0.9999999999999982 - 5.204170427930421e-18im, 1.0000000000000049 - 1.214306433183765e-17im, 0.999999999999996 + 4.85722573273506e-17im, 1.000000000000001 - 7.115076756936123e-20im
1.1, 1.0000000000000018 - 1.0408340855860843e-16im, 0.9999999999999949 + 0.0im, 1.000000000000009 + 1.0408340855860843e-17im, 0.9999999999999977 + 1.0408340855860843e-17im, 0.9999999999999987 - 1.3877787807814457e-17im, 1.0000000000000018 - 1.3877787807814457e-17im, 1.000000000000003 + 3.469446951953614e-17im, 1.0000000000000042 + 1.734723475976807e-18im, 1.0000000000000007 + 8.673617379884035e-19im, 1.0000000000000022 - 3.0357660829594124e-18im, 1.0000000000000002 + 6.938893903907228e-18im, 1.0000000000000007 - 6.938893903907228e-18im, 1.0000000000000033 - 1.2576745200831851e-17im, 0.9999999999999972 + 7.632783294297951e-17im, 1.0000000000000007 - 6.776263578034403e-20im
1.2, 1.0000000000000029 - 1.1102230246251565e-16im, 0.9999999999999934 + 2.6020852139652106e-18im, 1.0000000000000113 + 2.42861286636753e-17im, 0.9999999999999991 + 2.42861286636753e-17im, 0.9999999999999986 - 1.3444106938820255e-17im, 1.0000000000000018 - 1.0408340855860843e-17im, 1.0000000000000038 + 4.85722573273506e-17im, 1.0000000000000002 + 4.336808689942018e-19im, 0.9999999999999988 + 1.3010426069826053e-18im, 1.000000000000003 + 0.0im, 1.000000000000001 + 6.938893903907228e-18im, 0.9999999999999993 - 8.673617379884035e-18im, 1.0000000000000049 - 1.1709383462843448e-17im, 0.9999999999999963 + 1.1102230246251565e-16im, 0.9999999999999998 - 6.437450399132683e-20im
1.3, 1.0000000000000033 - 1.1102230246251565e-16im, 0.9999999999999937 + 3.469446951953614e-18im, 1.0000000000000115 + 6.938893903907228e-18im, 0.999999999999998 + 2.42861286636753e-17im, 1.0 - 1.4094628242311558e-17im, 1.000000000000001 - 1.0408340855860843e-17im, 1.0000000000000038 + 5.551115123125783e-17im, 0.999999999999997 + 0.0im, 0.9999999999999974 + 1.734723475976807e-18im, 1.0000000000000029 - 8.673617379884035e-19im, 1.0000000000000027 + 5.204170427930421e-18im, 1.0000000000000016 - 6.938893903907228e-18im, 1.0000000000000038 - 1.214306433183765e-17im, 0.9999999999999957 + 1.1796119636642288e-16im, 0.999999999999998 - 6.268043809681823e-20im
1.4, 1.0000000000000033 - 1.249000902703301e-16im, 0.9999999999999927 + 2.168404344971009e-18im, 1.0000000000000115 - 3.469446951953614e-18im, 0.9999999999999976 + 2.7755575615628914e-17im, 1.0000000000000013 - 1.4040418133687282e-17im, 1.000000000000001 - 5.204170427930421e-18im, 1.0000000000000047 + 5.551115123125783e-17im, 0.9999999999999959 + 0.0im, 0.999999999999998 + 1.734723475976807e-18im, 1.0000000000000027 - 8.673617379884035e-19im, 1.0000000000000022 + 5.204170427930421e-18im, 1.0000000000000016 - 5.204170427930421e-18im, 1.0000000000000042 - 1.474514954580286e-17im, 0.9999999999999944 + 1.3183898417423734e-16im, 0.9999999999999927 - 5.929230630780102e-20im
1.5, 1.0000000000000033 - 1.1449174941446927e-16im, 0.9999999999999908 + 1.3010426069826053e-18im, 1.0000000000000124 + 0.0im, 0.999999999999997 + 3.122502256758253e-17im, 1.000000000000003 - 1.406752318799942e-17im, 0.9999999999999996 - 5.204170427930421e-18im, 1.0000000000000038 + 5.551115123125783e-17im, 0.9999999999999941 - 4.336808689942018e-19im, 0.9999999999999967 + 1.734723475976807e-18im, 1.000000000000002 + 0.0im, 1.0000000000000027 + 8.673617379884035e-18im, 1.0000000000000009 - 1.734723475976807e-18im, 1.0000000000000029 - 1.9081958235744878e-17im, 0.9999999999999963 + 1.3530843112619095e-16im, 0.9999999999999878 - 5.251604272976662e-20im
1.6, 1.0000000000000033 - 1.1102230246251565e-16im, 0.9999999999999911 + 8.673617379884035e-19im, 1.000000000000014 + 1.3877787807814457e-17im, 0.9999999999999972 + 2.42861286636753e-17im, 1.0000000000000047 - 1.3552527156068805e-17im, 0.9999999999999981 - 8.673617379884035e-18im, 1.000000000000005 + 5.551115123125783e-17im, 0.9999999999999925 + 4.336808689942018e-19im, 0.9999999999999968 + 2.6020852139652106e-18im, 1.0000000000000022 + 3.469446951953614e-18im, 1.0000000000000018 + 5.204170427930421e-18im, 1.0 - 8.673617379884035e-18im, 1.0000000000000013 - 1.6479873021779667e-17im, 0.999999999999997 + 1.2836953722228372e-16im, 0.9999999999999856 - 5.421010862427522e-20im
1.7, 1.0000000000000042 - 1.214306433183765e-16im, 0.9999999999999899 - 1.3010426069826053e-18im, 1.0000000000000135 + 1.3877787807814457e-17im, 0.9999999999999982 + 1.9081958235744878e-17im, 1.000000000000005 - 1.474514954580286e-17im, 0.9999999999999998 - 6.938893903907228e-18im, 1.0000000000000056 + 7.632783294297951e-17im, 0.9999999999999929 + 0.0im, 0.9999999999999983 + 2.168404344971009e-18im, 1.0000000000000042 + 0.0im, 1.0000000000000029 - 1.734723475976807e-18im, 0.9999999999999999 - 1.734723475976807e-17im, 1.000000000000002 - 1.5612511283791264e-17im, 0.999999999999999 + 1.3183898417423734e-16im, 0.9999999999999863 - 5.421010862427522e-20im
1.8, 1.000000000000003 - 1.0755285551056204e-16im, 0.9999999999999885 + 8.673617379884035e-19im, 1.000000000000013 + 2.42861286636753e-17im, 0.9999999999999988 + 1.734723475976807e-17im, 1.0000000000000049 - 1.452830911130576e-17im, 0.9999999999999998 - 8.673617379884035e-18im, 1.0000000000000069 + 8.326672684688674e-17im, 0.9999999999999932 - 2.6020852139652106e-18im, 0.9999999999999989 + 4.336808689942018e-19im, 1.0000000000000067 + 6.938893903907228e-18im, 1.0000000000000033 - 1.734723475976807e-18im, 1.0 - 2.42861286636753e-17im, 1.0000000000000018 - 2.0816681711721685e-17im, 1.0000000000000004 + 1.249000902703301e-16im, 0.9999999999999847 - 4.912791094074942e-20im
1.9, 1.000000000000003 - 1.0755285551056204e-16im, 0.9999999999999882 + 0.0im, 1.0000000000000127 + 3.122502256758253e-17im, 0.9999999999999979 + 1.3877787807814457e-17im, 1.000000000000007 - 1.474514954580286e-17im, 0.9999999999999984 - 5.204170427930421e-18im, 1.0000000000000089 + 1.0408340855860843e-16im, 0.9999999999999938 - 4.336808689942018e-18im, 0.999999999999999 + 1.734723475976807e-18im, 1.0000000000000062 + 1.0408340855860843e-17im, 1.0000000000000033 - 5.204170427930421e-18im, 1.0000000000000002 - 1.9081958235744878e-17im, 1.0000000000000013 - 2.0816681711721685e-17im, 1.0000000000000027 + 1.2836953722228372e-16im, 0.9999999999999852 - 5.421010862427522e-20im
2.0, 1.0000000000000042 - 1.0755285551056204e-16im, 0.9999999999999879 - 3.2526065174565133e-19im, 1.0000000000000115 + 2.42861286636753e-17im, 0.9999999999999979 + 7.806255641895632e-18im, 1.000000000000009 - 1.3877787807814457e-17im, 0.9999999999999976 + 0.0im, 1.0000000000000093 + 1.1102230246251565e-16im, 0.9999999999999929 - 3.903127820947816e-18im, 1.0 - 1.734723475976807e-18im, 1.000000000000006 + 1.0408340855860843e-17im, 1.000000000000004 - 3.469446951953614e-18im, 1.0000000000000009 - 1.5612511283791264e-17im, 1.000000000000003 - 1.9081958235744878e-17im, 1.0000000000000018 + 1.2836953722228372e-16im, 0.9999999999999893 - 5.082197683525802e-20im
2.1, 1.000000000000003 - 1.1102230246251565e-16im, 0.9999999999999891 + 8.131516293641283e-20im, 1.000000000000011 + 1.734723475976807e-17im, 0.9999999999999972 + 6.938893903907228e-18im, 1.0000000000000109 - 1.3444106938820255e-17im, 0.9999999999999962 - 1.0408340855860843e-17im, 1.0000000000000093 + 9.020562075079397e-17im, 0.9999999999999922 - 5.204170427930421e-18im, 1.0 - 3.469446951953614e-18im, 1.0000000000000069 + 1.214306433183765e-17im, 1.0000000000000047 - 5.204170427930421e-18im, 0.999999999999999 - 1.214306433183765e-17im, 1.0000000000000029 - 1.9081958235744878e-17im, 1.0000000000000024 + 1.3183898417423734e-16im, 0.9999999999999927 - 4.997494388800372e-20im
2.2, 1.0000000000000027 - 1.0755285551056204e-16im, 0.9999999999999897 - 2.710505431213761e-19im, 1.0000000000000109 + 1.734723475976807e-17im, 0.9999999999999978 + 5.095750210681871e-18im, 1.0000000000000127 - 1.3444106938820255e-17im, 0.9999999999999969 - 6.938893903907228e-18im, 1.0000000000000104 + 9.71445146547012e-17im, 0.9999999999999909 - 3.469446951953614e-18im, 1.0000000000000007 - 2.6020852139652106e-18im, 1.0000000000000064 + 1.3877787807814457e-17im, 1.000000000000006 - 5.204170427930421e-18im, 0.9999999999999968 - 1.734723475976807e-17im, 1.0000000000000024 - 1.734723475976807e-17im, 1.0000000000000033 + 1.2836953722228372e-16im, 0.9999999999999959 - 5.251604272976662e-20im
2.3, 1.0000000000000004 - 1.1796119636642288e-16im, 0.9999999999999893 - 4.336808689942018e-19im, 1.0000000000000115 + 1.3877787807814457e-17im, 0.999999999999996 + 4.9873299934333204e-18im, 1.0000000000000129 - 1.3444106938820255e-17im, 0.9999999999999953 - 6.938893903907228e-18im, 1.0000000000000093 + 9.71445146547012e-17im, 0.9999999999999918 - 2.168404344971009e-18im, 1.0000000000000024 - 4.336808689942018e-18im, 1.000000000000006 + 1.214306433183765e-17im, 1.000000000000006 - 3.469446951953614e-18im, 0.999999999999996 - 1.214306433183765e-17im, 1.000000000000002 - 1.9081958235744878e-17im, 1.0000000000000038 + 1.3877787807814457e-16im, 0.9999999999999987 - 5.421010862427522e-20im
2.4, 1.000000000000001 - 1.1796119636642288e-16im, 0.9999999999999877 - 1.0842021724855044e-18im, 1.0000000000000118 + 1.734723475976807e-17im, 0.9999999999999958 + 5.204170427930421e-18im, 1.0000000000000122 - 1.214306433183765e-17im, 0.9999999999999953 + 5.204170427930421e-18im, 1.000000000000008 + 8.326672684688674e-17im, 0.9999999999999933 - 2.168404344971009e-18im, 1.0000000000000016 - 5.204170427930421e-18im, 1.0000000000000073 + 1.0408340855860843e-17im, 1.0000000000000069 - 6.071532165918825e-18im, 0.9999999999999987 - 1.5612511283791264e-17im, 1.0000000000000029 - 2.2551405187698492e-17im, 1.000000000000004 + 1.3877787807814457e-16im, 1.0000000000000018 - 5.336307567702092e-20im
2.5, 1.0000000000000018 - 1.1102230246251565e-16im, 0.9999999999999873 - 8.673617379884035e-19im, 1.0000000000000115 + 3.469446951953614e-18im, 0.9999999999999991 - 2.6020852139652106e-18im, 1.00000000000001 - 1.0842021724855044e-17im, 0.9999999999999964 + 1.734723475976807e-17im, 1.0000000000000084 + 8.326672684688674e-17im, 0.999999999999993 - 1.3010426069826053e-18im, 1.0000000000000018 + 8.673617379884035e-19im, 1.0000000000000069 + 0.0im, 1.000000000000007 - 6.071532165918825e-18im, 0.9999999999999997 - 2.2551405187698492e-17im, 1.0000000000000038 - 2.2551405187698492e-17im, 1.0000000000000038 + 1.4224732503009818e-16im, 1.000000000000004 - 5.421010862427522e-20im
2.6, 1.0000000000000022 - 1.1796119636642288e-16im, 0.9999999999999881 - 2.3852447794681098e-18im, 1.0000000000000124 + 6.938893903907228e-18im, 0.9999999999999999 + 3.469446951953614e-18im, 1.0000000000000109 - 1.1709383462843448e-17im, 0.9999999999999958 + 1.734723475976807e-17im, 1.0000000000000084 + 8.326672684688674e-17im, 0.9999999999999921 + 8.673617379884035e-19im, 1.000000000000001 + 1.734723475976807e-18im, 1.0000000000000067 + 3.469446951953614e-18im, 1.000000000000006 - 6.071532165918825e-18im, 1.000000000000002 - 1.734723475976807e-17im, 1.0000000000000056 - 2.0816681711721685e-17im, 1.0000000000000033 + 1.4224732503009818e-16im, 1.0000000000000053 - 5.166900978251232e-20im
2.7, 1.0000000000000022 - 1.214306433183765e-16im, 0.9999999999999865 - 8.673617379884035e-19im, 1.0000000000000129 + 3.469446951953614e-18im, 1.0000000000000016 - 3.469446951953614e-18im, 1.00000000000001 - 1.1275702593849246e-17im, 0.9999999999999991 + 1.734723475976807e-17im, 1.0000000000000104 + 8.326672684688674e-17im, 0.9999999999999923 + 1.3010426069826053e-18im, 1.0000000000000013 + 8.673617379884035e-19im, 1.0000000000000058 - 3.469446951953614e-18im, 1.000000000000002 - 5.421010862427522e-18im, 1.0000000000000042 - 2.42861286636753e-17im, 1.0000000000000067 - 2.949029909160572e-17im, 1.000000000000003 + 1.491862189340054e-16im, 1.000000000000005 - 5.421010862427522e-20im
2.8, 1.0000000000000027 - 1.2836953722228372e-16im, 0.9999999999999853 - 4.336808689942018e-19im, 1.0000000000000124 - 6.938893903907228e-18im, 0.9999999999999999 - 1.734723475976807e-18im, 1.0000000000000107 - 1.0408340855860843e-17im, 0.9999999999999986 + 1.474514954580286e-17im, 1.0000000000000102 + 9.71445146547012e-17im, 0.9999999999999922 + 8.673617379884035e-19im, 1.0000000000000027 - 4.336808689942018e-18im, 1.000000000000005 + 1.0408340855860843e-17im, 1.0000000000000024 - 5.312590645178972e-18im, 1.0000000000000038 - 2.6020852139652106e-17im, 1.00000000000001 - 3.122502256758253e-17im, 1.000000000000004 + 1.6306400674181987e-16im, 1.0000000000000056 - 5.251604272976662e-20im
2.9, 1.000000000000004 - 1.249000902703301e-16im, 0.9999999999999838 + 0.0im, 1.0000000000000118 + 0.0im, 1.0000000000000018 + 0.0im, 1.0000000000000115 - 1.1275702593849246e-17im, 0.9999999999999992 + 1.5612511283791264e-17im, 1.0000000000000113 + 9.71445146547012e-17im, 0.9999999999999925 + 2.168404344971009e-18im, 1.0000000000000036 - 2.6020852139652106e-18im, 1.0000000000000056 + 6.938893903907228e-18im, 1.000000000000003 - 5.4752209710517974e-18im, 1.0000000000000049 - 1.734723475976807e-17im, 1.0000000000000107 - 1.734723475976807e-17im, 1.000000000000004 + 1.6653345369377348e-16im, 1.000000000000006 - 5.336307567702092e-20im
3.0, 1.000000000000004 - 1.1449174941446927e-16im, 0.9999999999999833 + 8.673617379884035e-19im, 1.0000000000000095 - 1.3877787807814457e-17im, 1.0000000000000027 + 1.0408340855860843e-17im, 1.0000000000000122 - 1.3010426069826053e-17im, 1.0000000000000007 + 1.0408340855860843e-17im, 1.0000000000000104 + 9.71445146547012e-17im, 0.9999999999999919 + 1.3010426069826053e-18im, 1.0000000000000049 - 3.469446951953614e-18im, 1.0000000000000056 + 3.469446951953614e-18im, 1.0000000000000022 - 5.5294310796760726e-18im, 1.0000000000000033 - 2.42861286636753e-17im, 1.000000000000011 - 2.42861286636753e-17im, 1.0000000000000038 + 1.5959455978986625e-16im, 1.000000000000007 - 4.912791094074942e-20im
3.1, 1.0000000000000047 - 1.214306433183765e-16im, 0.9999999999999806 + 4.336808689942018e-19im, 1.0000000000000102 + 0.0im, 1.0000000000000022 + 2.0816681711721685e-17im, 1.0000000000000127 - 1.0408340855860843e-17im, 0.9999999999999997 + 1.3010426069826053e-17im, 1.0000000000000089 + 6.938893903907228e-17im, 0.9999999999999927 + 1.734723475976807e-18im, 1.0000000000000056 - 5.204170427930421e-18im, 1.0000000000000075 - 1.3877787807814457e-17im, 1.0000000000000002 - 5.7462715141731735e-18im, 1.0000000000000038 - 2.6020852139652106e-17im, 1.0000000000000122 - 2.0816681711721685e-17im, 1.0000000000000033 + 1.5265566588595902e-16im, 1.0000000000000075 - 4.0657581468206416e-20im
3.2, 1.0000000000000058 - 1.249000902703301e-16im, 0.9999999999999781 + 4.336808689942018e-19im, 1.0000000000000089 + 3.469446951953614e-18im, 1.000000000000003 + 6.938893903907228e-18im, 1.000000000000013 - 8.673617379884035e-18im, 1.0000000000000002 + 1.8214596497756474e-17im, 1.0000000000000098 + 4.85722573273506e-17im, 0.9999999999999939 + 8.673617379884035e-19im, 1.0000000000000075 - 6.938893903907228e-18im, 1.0000000000000064 - 3.122502256758253e-17im, 1.0000000000000002 - 6.071532165918825e-18im, 1.0000000000000027 - 3.469446951953614e-17im, 1.000000000000014 - 1.3877787807814457e-17im, 1.0000000000000049 + 1.5265566588595902e-16im, 1.0000000000000093 - 3.134021904840911e-20im
3.3, 1.0000000000000073 - 1.214306433183765e-16im, 0.9999999999999787 + 1.734723475976807e-18im, 1.0000000000000089 + 3.469446951953614e-18im, 1.0000000000000044 + 1.0408340855860843e-17im, 1.0000000000000127 - 8.673617379884035e-18im, 1.0000000000000002 + 1.734723475976807e-17im, 1.000000000000009 + 5.551115123125783e-17im, 0.9999999999999938 + 8.673617379884035e-19im, 1.0000000000000075 - 1.5612511283791264e-17im, 1.000000000000006 - 3.8163916471489756e-17im, 0.9999999999999998 - 7.15573433840433e-18im, 1.0000000000000016 - 3.642919299551295e-17im, 1.0000000000000142 - 1.3877787807814457e-17im, 1.0000000000000047 + 1.457167719820518e-16im, 1.0000000000000093 - 2.541098841762901e-20im
3.4, 1.0000000000000069 - 1.214306433183765e-16im, 0.9999999999999801 + 3.0357660829594124e-18im, 1.0000000000000089 + 1.3877787807814457e-17im, 1.0000000000000038 + 0.0im, 1.0000000000000138 - 6.938893903907228e-18im, 0.9999999999999991 + 2.168404344971009e-17im, 1.0000000000000109 + 6.938893903907228e-17im, 0.9999999999999927 + 8.673617379884035e-19im, 1.000000000000007 - 1.3877787807814457e-17im, 1.000000000000009 - 4.163336342344337e-17im, 0.9999999999999989 - 7.37257477290143e-18im, 1.0000000000000027 - 3.469446951953614e-17im, 1.0000000000000135 - 2.7755575615628914e-17im, 1.0000000000000042 + 1.5959455978986625e-16im, 1.0000000000000095 - 2.286988957586611e-20im
3.5, 1.0000000000000069 - 1.1796119636642288e-16im, 0.9999999999999806 + 1.734723475976807e-18im, 1.0000000000000095 + 3.469446951953614e-18im, 1.0000000000000042 + 6.938893903907228e-18im, 1.0000000000000127 - 5.204170427930421e-18im, 0.9999999999999992 + 2.2985086056692694e-17im, 1.0000000000000115 + 5.551115123125783e-17im, 0.9999999999999922 + 0.0im, 1.0000000000000089 - 2.2551405187698492e-17im, 1.0000000000000073 - 3.8163916471489756e-17im, 0.9999999999999986 - 5.204170427930421e-18im, 1.0000000000000027 - 3.8163916471489756e-17im, 1.0000000000000149 - 1.734723475976807e-17im, 1.0000000000000036 + 1.5959455978986625e-16im, 1.0000000000000107 - 2.0328790734103208e-20im
3.6, 1.0000000000000062 - 1.249000902703301e-16im, 0.9999999999999796 + 2.6020852139652106e-18im, 1.000000000000011 + 0.0im, 1.0000000000000047 + 1.0408340855860843e-17im, 1.0000000000000133 - 4.336808689942018e-18im, 0.9999999999999987 + 2.1250362580715887e-17im, 1.0000000000000115 + 4.85722573273506e-17im, 0.9999999999999921 + 1.3010426069826053e-18im, 1.0000000000000089 - 2.7755575615628914e-17im, 1.0000000000000067 - 2.7755575615628914e-17im, 0.9999999999999996 - 6.5052130349130266e-18im, 1.0000000000000033 - 3.9898639947466563e-17im, 1.000000000000014 - 2.0816681711721685e-17im, 1.0000000000000042 + 1.5959455978986625e-16im, 1.000000000000012 - 1.5246593050577406e-20im
3.7, 1.0000000000000073 - 1.1796119636642288e-16im, 0.9999999999999793 + 2.6020852139652106e-18im, 1.0000000000000104 + 0.0im, 1.0000000000000047 - 1.3877787807814457e-17im, 1.0000000000000144 - 5.204170427930421e-18im, 0.999999999999998 + 2.0816681711721685e-17im, 1.000000000000011 + 5.551115123125783e-17im, 0.9999999999999917 + 8.673617379884035e-19im, 1.0000000000000104 - 3.122502256758253e-17im, 1.0000000000000058 - 3.469446951953614e-17im, 0.9999999999999986 - 6.938893903907228e-18im, 1.000000000000003 - 3.642919299551295e-17im, 1.000000000000014 - 2.0816681711721685e-17im, 1.0000000000000049 + 1.5265566588595902e-16im, 1.000000000000014 - 1.5246593050577406e-20im
