flowtime, dM2R1, dM2R2, dM2R3, dM2R4, dM2R5, dM2R6, dM2R7, dM2R8, dM2R9, dM2R10, dM2R11, dM2R12, dM2R13, dM2R14, dM2R15, dM2R16, dM2R17, dM2R18, dM2R19, dM(mass_num)R20
1.0, 1.0000000000000049 + 0.0im, 0.9999999999999982 - 1.0408340855860843e-17im, 1.0000000000000036 + 4.445228907190568e-18im, 1.0000000000000007 - 4.5102810375396984e-17im, 0.9999999999999968 + 5.204170427930421e-18im, 0.9999999999999994 - 6.071532165918825e-18im, 1.0000000000000064 + 1.214306433183765e-17im, 1.0000000000000018 - 1.0842021724855044e-17im, 0.9999999999999999 - 3.469446951953614e-18im, 0.999999999999996 - 2.710505431213761e-19im, 0.9999999999999993 + 1.734723475976807e-17im, 1.000000000000002 - 2.42861286636753e-17im, 0.999999999999998 + 1.214306433183765e-17im, 0.9999999999999943 + 1.0842021724855044e-19im, 0.9999999999999986 - 2.42861286636753e-17im, 1.0000000000000053 - 5.963111948670274e-19im, 1.0000000000000024 - 3.469446951953614e-18im, 1.0000000000000036 + 4.85722573273506e-17im, 0.9999999999999982 - 1.734723475976807e-17im, 0.9999999999999961 - 2.6020852139652106e-18im
1.1, 1.000000000000004 - 3.469446951953614e-18im, 0.9999999999999982 - 1.0408340855860843e-17im, 1.000000000000003 + 4.32156209689144e-18im, 1.000000000000001 - 5.204170427930421e-17im, 0.9999999999999963 + 8.673617379884035e-19im, 0.9999999999999987 - 4.336808689942018e-18im, 1.000000000000005 + 1.5612511283791264e-17im, 0.9999999999999999 - 1.3010426069826053e-17im, 0.9999999999999979 - 3.686287386450715e-18im, 0.9999999999999962 - 2.439454888092385e-19im, 0.9999999999999989 + 1.9081958235744878e-17im, 1.0000000000000013 - 2.2551405187698492e-17im, 0.999999999999996 + 6.938893903907228e-18im, 0.999999999999994 + 4.336808689942018e-19im, 0.9999999999999996 - 6.938893903907228e-18im, 1.0000000000000047 - 4.87890977618477e-19im, 1.0000000000000027 - 4.336808689942018e-18im, 1.0000000000000027 + 5.204170427930421e-17im, 1.0000000000000004 - 2.0816681711721685e-17im, 0.9999999999999973 + 0.0im
1.2, 1.000000000000006 - 1.0408340855860843e-17im, 0.9999999999999974 - 2.0816681711721685e-17im, 1.0000000000000033 + 4.391018798566293e-18im, 1.0000000000000029 - 5.204170427930421e-17im, 0.9999999999999948 + 2.6020852139652106e-18im, 0.9999999999999947 - 5.204170427930421e-18im, 1.000000000000004 + 1.9081958235744878e-17im, 1.0000000000000022 - 1.3444106938820255e-17im, 0.9999999999999988 - 4.0115480381963664e-18im, 0.9999999999999953 - 3.2526065174565133e-19im, 0.9999999999999989 + 2.6020852139652106e-17im, 0.9999999999999994 - 2.6020852139652106e-17im, 0.9999999999999956 + 6.938893903907228e-18im, 0.9999999999999964 + 5.421010862427522e-19im, 0.9999999999999971 - 1.734723475976807e-17im, 1.0000000000000042 - 5.421010862427522e-19im, 1.0000000000000022 + 0.0im, 1.0000000000000044 + 5.898059818321144e-17im, 0.9999999999999997 - 2.0816681711721685e-17im, 0.999999999999998 - 1.734723475976807e-18im
1.3, 1.0000000000000078 - 1.734723475976807e-17im, 0.9999999999999973 - 3.469446951953614e-17im, 1.0000000000000038 + 4.662069341687669e-18im, 1.0000000000000024 - 5.898059818321144e-17im, 0.9999999999999959 + 5.204170427930421e-18im, 0.9999999999999938 - 3.469446951953614e-18im, 1.0000000000000053 + 1.8214596497756474e-17im, 1.000000000000003 - 1.2576745200831851e-17im, 0.9999999999999961 - 3.7947076036992655e-18im, 0.9999999999999958 - 2.439454888092385e-19im, 1.0000000000000004 + 2.42861286636753e-17im, 1.0000000000000004 - 2.42861286636753e-17im, 0.9999999999999949 + 1.3877787807814457e-17im, 0.9999999999999977 + 4.336808689942018e-19im, 0.999999999999998 - 1.0408340855860843e-17im, 1.0000000000000049 - 3.7947076036992655e-19im, 1.0000000000000022 - 1.734723475976807e-18im, 1.0000000000000047 + 5.551115123125783e-17im, 1.0000000000000002 - 2.42861286636753e-17im, 0.9999999999999987 - 5.204170427930421e-18im
1.4, 1.0000000000000089 - 3.122502256758253e-17im, 0.9999999999999971 - 4.163336342344337e-17im, 1.0000000000000042 + 4.7704895589362195e-18im, 1.0000000000000033 - 4.85722573273506e-17im, 0.9999999999999953 + 6.938893903907228e-18im, 0.9999999999999933 - 5.204170427930421e-18im, 1.000000000000008 + 1.8214596497756474e-17im, 1.0000000000000042 - 1.1275702593849246e-17im, 0.9999999999999974 - 3.7947076036992655e-18im, 0.9999999999999931 - 2.168404344971009e-19im, 1.0 + 2.2551405187698492e-17im, 1.000000000000002 - 2.2551405187698492e-17im, 0.9999999999999933 + 1.0408340855860843e-17im, 0.9999999999999983 + 8.131516293641283e-19im, 0.9999999999999981 - 1.0408340855860843e-17im, 1.000000000000005 - 4.336808689942018e-19im, 1.0000000000000038 + 8.673617379884035e-19im, 1.0000000000000042 + 4.85722573273506e-17im, 1.0000000000000009 - 2.42861286636753e-17im, 0.999999999999997 - 5.204170427930421e-18im
1.5, 1.0000000000000084 - 2.7755575615628914e-17im, 0.9999999999999974 - 4.163336342344337e-17im, 1.0000000000000022 + 4.87890977618477e-18im, 1.0000000000000036 - 4.5102810375396984e-17im, 0.9999999999999928 + 4.336808689942018e-18im, 0.9999999999999929 - 6.071532165918825e-18im, 1.0000000000000082 + 1.8214596497756474e-17im, 1.0000000000000047 - 1.3444106938820255e-17im, 0.9999999999999959 - 4.0115480381963664e-18im, 0.9999999999999916 - 2.710505431213761e-19im, 0.9999999999999992 + 1.9949319973733282e-17im, 1.0000000000000013 - 2.6020852139652106e-17im, 0.999999999999993 + 1.214306433183765e-17im, 0.9999999999999992 + 7.047314121155779e-19im, 0.9999999999999989 - 1.0408340855860843e-17im, 1.0000000000000056 - 3.2526065174565133e-19im, 1.0000000000000018 - 8.673617379884035e-19im, 1.000000000000006 + 4.85722573273506e-17im, 1.0000000000000007 - 1.9081958235744878e-17im, 0.9999999999999969 - 6.071532165918825e-18im
1.6, 1.0000000000000078 - 3.469446951953614e-17im, 0.9999999999999998 - 4.85722573273506e-17im, 1.0000000000000022 + 4.553649124439119e-18im, 1.0000000000000029 - 3.8163916471489756e-17im, 0.9999999999999916 + 2.6020852139652106e-18im, 0.9999999999999944 - 3.469446951953614e-18im, 1.00000000000001 + 1.734723475976807e-17im, 1.0000000000000053 - 1.214306433183765e-17im, 0.9999999999999964 - 3.903127820947816e-18im, 0.9999999999999901 - 2.439454888092385e-19im, 0.9999999999999974 + 1.9949319973733282e-17im, 1.0000000000000024 - 3.122502256758253e-17im, 0.9999999999999927 + 1.5612511283791264e-17im, 0.9999999999999987 + 8.131516293641283e-19im, 0.9999999999999972 - 1.734723475976807e-17im, 1.0000000000000058 - 3.2526065174565133e-19im, 1.0000000000000024 + 2.6020852139652106e-18im, 1.0000000000000075 + 3.8163916471489756e-17im, 1.0000000000000002 - 2.42861286636753e-17im, 0.9999999999999943 - 6.071532165918825e-18im
1.7, 1.000000000000007 - 3.8163916471489756e-17im, 0.9999999999999999 - 4.85722573273506e-17im, 1.0000000000000016 + 4.9873299934333204e-18im, 1.000000000000003 - 3.122502256758253e-17im, 0.999999999999991 + 5.204170427930421e-18im, 0.9999999999999941 - 4.336808689942018e-18im, 1.0000000000000122 + 1.734723475976807e-17im, 1.0000000000000062 - 1.2576745200831851e-17im, 0.9999999999999977 - 4.0115480381963664e-18im, 0.9999999999999902 - 2.439454888092385e-19im, 0.9999999999999956 + 2.0816681711721685e-17im, 1.0000000000000038 - 3.8163916471489756e-17im, 0.9999999999999954 + 1.3877787807814457e-17im, 0.9999999999999984 + 5.421010862427522e-19im, 0.9999999999999963 - 1.3877787807814457e-17im, 1.0000000000000056 - 2.710505431213761e-19im, 1.000000000000002 + 2.6020852139652106e-18im, 1.0000000000000078 + 2.7755575615628914e-17im, 0.9999999999999989 - 2.2551405187698492e-17im, 0.9999999999999919 - 8.673617379884035e-18im
1.8, 1.0000000000000062 - 4.163336342344337e-17im, 1.0000000000000027 - 4.5102810375396984e-17im, 1.0000000000000036 + 5.204170427930421e-18im, 1.0000000000000013 - 2.42861286636753e-17im, 0.9999999999999892 + 5.204170427930421e-18im, 0.9999999999999929 - 6.071532165918825e-18im, 1.0000000000000113 + 1.8214596497756474e-17im, 1.0000000000000075 - 1.3444106938820255e-17im, 0.9999999999999967 - 4.0115480381963664e-18im, 0.9999999999999896 - 2.439454888092385e-19im, 0.9999999999999936 + 1.9949319973733282e-17im, 1.0000000000000042 - 4.163336342344337e-17im, 0.9999999999999951 + 1.5612511283791264e-17im, 0.9999999999999978 + 3.7947076036992655e-19im, 0.999999999999997 - 1.3877787807814457e-17im, 1.0000000000000078 - 3.2526065174565133e-19im, 1.0000000000000027 + 8.673617379884035e-19im, 1.000000000000008 + 2.0816681711721685e-17im, 1.0000000000000007 - 2.2551405187698492e-17im, 0.9999999999999917 - 7.806255641895632e-18im
1.9, 1.0000000000000073 - 4.163336342344337e-17im, 1.0000000000000044 - 3.8163916471489756e-17im, 1.000000000000004 + 5.204170427930421e-18im, 1.0000000000000013 - 4.163336342344337e-17im, 0.9999999999999899 + 6.938893903907228e-18im, 0.9999999999999927 - 8.673617379884035e-18im, 1.0000000000000109 + 1.9949319973733282e-17im, 1.000000000000008 - 1.214306433183765e-17im, 0.9999999999999974 - 3.577867169202165e-18im, 0.9999999999999891 - 2.168404344971009e-19im, 0.9999999999999932 + 1.8214596497756474e-17im, 1.0000000000000042 - 4.163336342344337e-17im, 0.9999999999999947 + 1.734723475976807e-17im, 0.9999999999999964 + 5.963111948670274e-19im, 0.9999999999999981 - 1.3877787807814457e-17im, 1.000000000000008 - 3.2526065174565133e-19im, 1.0000000000000064 + 1.734723475976807e-18im, 1.0000000000000075 + 2.7755575615628914e-17im, 1.0000000000000009 - 2.2551405187698492e-17im, 0.9999999999999917 - 6.071532165918825e-18im
2.0, 1.0000000000000064 - 5.551115123125783e-17im, 1.0000000000000049 - 4.5102810375396984e-17im, 1.0000000000000024 + 6.288372600415926e-18im, 1.000000000000001 - 3.469446951953614e-17im, 0.9999999999999887 + 7.806255641895632e-18im, 0.9999999999999908 - 8.673617379884035e-18im, 1.0000000000000113 + 1.734723475976807e-17im, 1.0000000000000084 - 1.3444106938820255e-17im, 0.9999999999999944 - 3.3610267347050637e-18im, 0.9999999999999872 - 2.168404344971009e-19im, 0.9999999999999934 + 1.734723475976807e-17im, 1.000000000000008 - 4.336808689942018e-17im, 0.9999999999999942 + 2.42861286636753e-17im, 0.9999999999999973 + 6.505213034913027e-19im, 0.9999999999999987 - 2.0816681711721685e-17im, 1.0000000000000062 + 1.0842021724855044e-19im, 1.000000000000004 + 8.673617379884035e-19im, 1.000000000000007 + 2.42861286636753e-17im, 0.9999999999999991 - 1.9081958235744878e-17im, 0.9999999999999902 - 7.806255641895632e-18im
2.1, 1.0000000000000067 - 5.551115123125783e-17im, 1.0000000000000049 - 4.5102810375396984e-17im, 1.0000000000000022 + 6.7220534694101275e-18im, 1.0000000000000018 - 4.5102810375396984e-17im, 0.9999999999999893 + 6.938893903907228e-18im, 0.999999999999991 - 5.204170427930421e-18im, 1.0000000000000109 + 1.734723475976807e-17im, 1.0000000000000069 - 1.431146867680866e-17im, 0.9999999999999928 - 3.3610267347050637e-18im, 0.9999999999999875 - 2.168404344971009e-19im, 0.9999999999999941 + 1.5612511283791264e-17im, 1.0000000000000075 - 4.5102810375396984e-17im, 0.999999999999995 + 2.2551405187698492e-17im, 0.9999999999999994 + 7.047314121155779e-19im, 0.9999999999999986 - 1.734723475976807e-17im, 1.0000000000000067 + 6.505213034913027e-19im, 1.0000000000000033 + 2.6020852139652106e-18im, 1.0000000000000067 + 1.734723475976807e-17im, 1.0000000000000009 - 1.9081958235744878e-17im, 0.9999999999999902 - 6.938893903907228e-18im
2.2, 1.0000000000000064 - 5.898059818321144e-17im, 1.0000000000000049 - 3.8163916471489756e-17im, 1.000000000000004 + 7.37257477290143e-18im, 1.0000000000000018 - 4.5102810375396984e-17im, 0.99999999999999 + 6.938893903907228e-18im, 0.9999999999999907 - 6.071532165918825e-18im, 1.000000000000013 + 1.734723475976807e-17im, 1.0000000000000078 - 1.3877787807814457e-17im, 0.9999999999999941 - 3.3610267347050637e-18im, 0.9999999999999886 - 2.439454888092385e-19im, 0.9999999999999953 + 1.474514954580286e-17im, 1.000000000000007 - 4.85722573273506e-17im, 0.9999999999999946 + 2.42861286636753e-17im, 0.9999999999999994 + 7.047314121155779e-19im, 0.9999999999999998 - 1.9081958235744878e-17im, 1.0000000000000062 + 6.505213034913027e-19im, 1.000000000000002 + 0.0im, 1.0000000000000082 + 1.3877787807814457e-17im, 0.9999999999999997 - 2.42861286636753e-17im, 0.9999999999999868 - 8.673617379884035e-18im
2.3, 1.000000000000006 - 6.071532165918825e-17im, 1.0000000000000049 - 5.898059818321144e-17im, 1.000000000000003 + 7.589415207398531e-18im, 1.0000000000000016 - 4.163336342344337e-17im, 0.9999999999999903 + 6.938893903907228e-18im, 0.9999999999999898 - 6.071532165918825e-18im, 1.0000000000000147 + 1.9081958235744878e-17im, 1.000000000000008 - 1.214306433183765e-17im, 0.9999999999999941 - 3.144186300207963e-18im, 0.9999999999999862 - 2.439454888092385e-19im, 0.9999999999999961 + 1.5612511283791264e-17im, 1.0000000000000069 - 4.336808689942018e-17im, 0.9999999999999944 + 1.734723475976807e-17im, 1.0000000000000004 + 1.0028870095490916e-18im, 0.9999999999999961 - 1.9081958235744878e-17im, 1.0000000000000089 + 6.505213034913027e-19im, 1.0 - 2.6020852139652106e-18im, 1.0000000000000093 + 6.938893903907228e-18im, 0.9999999999999986 - 2.0816681711721685e-17im, 0.9999999999999853 - 1.214306433183765e-17im
2.4, 1.0000000000000044 - 5.898059818321144e-17im, 1.000000000000007 - 4.163336342344337e-17im, 1.000000000000001 + 7.806255641895632e-18im, 1.0000000000000016 - 4.163336342344337e-17im, 0.9999999999999885 + 6.938893903907228e-18im, 0.9999999999999893 - 6.071532165918825e-18im, 1.000000000000016 + 1.8214596497756474e-17im, 1.0000000000000064 - 9.974659986866641e-18im, 0.9999999999999927 - 3.469446951953614e-18im, 0.9999999999999869 - 1.6263032587282567e-19im, 0.9999999999999957 + 1.214306433183765e-17im, 1.000000000000007 - 3.9898639947466563e-17im, 0.9999999999999946 + 2.0816681711721685e-17im, 0.9999999999999996 + 1.0299920638612292e-18im, 0.9999999999999962 - 1.9081958235744878e-17im, 1.0000000000000078 + 4.336808689942018e-19im, 0.9999999999999992 + 1.734723475976807e-18im, 1.0000000000000107 - 3.469446951953614e-18im, 0.9999999999999979 - 2.2551405187698492e-17im, 0.9999999999999843 - 1.3877787807814457e-17im
2.5, 1.000000000000007 - 5.898059818321144e-17im, 1.0000000000000078 - 4.5102810375396984e-17im, 1.000000000000001 + 8.456776945386935e-18im, 1.0 - 4.163336342344337e-17im, 0.9999999999999879 + 3.469446951953614e-18im, 0.9999999999999896 - 3.469446951953614e-18im, 1.0000000000000155 + 1.9081958235744878e-17im, 1.000000000000006 - 1.1709383462843448e-17im, 0.9999999999999921 - 3.2526065174565133e-18im, 0.9999999999999858 - 2.439454888092385e-19im, 0.9999999999999948 + 1.0408340855860843e-17im, 1.000000000000006 - 3.8163916471489756e-17im, 0.9999999999999943 + 2.0816681711721685e-17im, 1.0000000000000002 + 1.0842021724855044e-18im, 0.9999999999999961 - 2.0816681711721685e-17im, 1.0000000000000062 + 7.589415207398531e-19im, 1.0000000000000007 + 8.673617379884035e-19im, 1.0000000000000118 + 3.469446951953614e-18im, 0.999999999999997 - 1.734723475976807e-17im, 0.9999999999999828 - 1.214306433183765e-17im
2.6, 1.0000000000000067 - 6.245004513516506e-17im, 1.000000000000009 - 4.85722573273506e-17im, 1.0000000000000016 + 7.37257477290143e-18im, 1.0000000000000013 - 4.5102810375396984e-17im, 0.9999999999999888 - 1.734723475976807e-18im, 0.9999999999999885 - 2.6020852139652106e-18im, 1.000000000000017 + 1.8214596497756474e-17im, 1.0000000000000058 - 1.1275702593849246e-17im, 0.9999999999999907 - 3.2526065174565133e-18im, 0.9999999999999881 - 2.710505431213761e-19im, 0.9999999999999932 + 9.540979117872439e-18im, 1.0000000000000062 - 3.2959746043559335e-17im, 0.9999999999999958 + 2.2551405187698492e-17im, 1.0 + 1.0570971181733668e-18im, 0.9999999999999979 - 1.9081958235744878e-17im, 1.0000000000000087 + 5.421010862427522e-19im, 1.0000000000000022 + 0.0im, 1.0000000000000127 + 1.0408340855860843e-17im, 0.9999999999999961 - 2.2551405187698492e-17im, 0.9999999999999819 - 1.3010426069826053e-17im
2.7, 1.0000000000000062 - 5.898059818321144e-17im, 1.0000000000000089 - 5.551115123125783e-17im, 0.9999999999999994 + 7.806255641895632e-18im, 1.0000000000000004 - 3.469446951953614e-17im, 0.9999999999999906 + 0.0im, 0.9999999999999867 - 1.734723475976807e-18im, 1.0000000000000153 + 2.168404344971009e-17im, 1.000000000000004 - 1.2576745200831851e-17im, 0.9999999999999898 - 3.577867169202165e-18im, 0.9999999999999883 - 3.2526065174565133e-19im, 0.9999999999999948 + 8.673617379884035e-18im, 1.000000000000008 - 3.122502256758253e-17im, 0.9999999999999971 + 2.0816681711721685e-17im, 1.0000000000000018 + 1.0299920638612292e-18im, 0.9999999999999966 - 2.0816681711721685e-17im, 1.0000000000000104 + 0.0im, 1.0000000000000029 + 0.0im, 1.000000000000012 + 1.734723475976807e-17im, 0.9999999999999951 - 2.0816681711721685e-17im, 0.99999999999998 - 1.3877787807814457e-17im
