flowtime, dM1R1, dM1R2, dM1R3, dM1R4, dM1R5, dM1R6, dM1R7, dM1R8, dM1R9, dM1R10, dM1R11, dM1R12, dM1R13, dM1R14, dM1R15, dM1R16, dM1R17, dM1R18, dM1R19, dM(mass_num)R20
1.0, 1.0000000000000067 + 3.2526065174565133e-18im, 1.0000000000000058 + 0.0im, 0.9999999999999966 - 1.734723475976807e-18im, 1.000000000000004 + 3.903127820947816e-18im, 1.0000000000000033 + 4.336808689942018e-18im, 0.9999999999999926 - 3.7947076036992655e-19im, 0.999999999999996 + 2.168404344971009e-19im, 1.0000000000000016 + 4.336808689942018e-18im, 0.9999999999999986 - 1.0842021724855044e-19im, 1.0000000000000135 - 3.469446951953614e-18im, 1.0000000000000049 + 7.806255641895632e-18im, 1.0000000000000016 - 4.336808689942018e-18im, 1.000000000000005 + 0.0im, 0.9999999999999966 + 6.776263578034403e-20im, 0.9999999999999998 + 3.903127820947816e-18im, 0.999999999999998 - 1.6479873021779667e-17im, 0.9999999999999997 + 6.505213034913027e-19im, 0.9999999999999972 - 1.3444106938820255e-17im, 1.0000000000000047 - 6.505213034913027e-19im, 1.0000000000000069 - 6.071532165918825e-18im
1.1, 1.0000000000000062 + 3.903127820947816e-18im, 1.0000000000000038 - 1.734723475976807e-18im, 0.9999999999999953 - 2.6020852139652106e-18im, 1.0000000000000044 + 6.071532165918825e-18im, 1.0000000000000053 + 6.938893903907228e-18im, 0.9999999999999923 - 4.336808689942018e-19im, 0.9999999999999964 + 3.2526065174565133e-19im, 1.0000000000000009 + 4.553649124439119e-18im, 0.9999999999999962 + 1.0842021724855044e-19im, 1.000000000000012 - 5.204170427930421e-18im, 1.0000000000000036 + 8.673617379884035e-18im, 0.9999999999999973 - 3.903127820947816e-18im, 1.0000000000000062 + 5.421010862427522e-20im, 0.9999999999999969 + 1.2197274440461925e-19im, 0.9999999999999993 + 3.0357660829594124e-18im, 0.9999999999999946 - 1.6479873021779667e-17im, 0.9999999999999991 + 4.336808689942018e-19im, 0.9999999999999962 - 1.3877787807814457e-17im, 1.0000000000000044 - 6.505213034913027e-19im, 1.0000000000000067 - 6.938893903907228e-18im
1.2, 1.0000000000000078 + 4.336808689942018e-18im, 1.0000000000000036 - 3.469446951953614e-18im, 0.9999999999999942 - 2.3852447794681098e-18im, 1.0000000000000058 + 8.239936510889834e-18im, 1.0000000000000064 + 6.071532165918825e-18im, 0.9999999999999911 - 3.7947076036992655e-19im, 0.9999999999999962 + 3.7947076036992655e-19im, 0.9999999999999998 + 4.553649124439119e-18im, 0.9999999999999973 + 0.0im, 1.00000000000001 - 6.938893903907228e-18im, 1.000000000000001 + 5.204170427930421e-18im, 0.9999999999999969 - 2.6020852139652106e-18im, 1.0000000000000067 + 3.7947076036992655e-19im, 0.9999999999999982 + 6.776263578034403e-20im, 0.9999999999999978 + 2.6020852139652106e-18im, 0.9999999999999928 - 1.474514954580286e-17im, 0.999999999999998 + 0.0im, 0.9999999999999961 - 1.214306433183765e-17im, 1.0000000000000047 - 4.336808689942018e-19im, 1.000000000000007 - 5.204170427930421e-18im
1.3, 1.0000000000000093 + 5.204170427930421e-18im, 1.0000000000000038 - 1.734723475976807e-18im, 0.999999999999995 - 2.3852447794681098e-18im, 1.0000000000000053 + 7.806255641895632e-18im, 1.000000000000008 + 4.336808689942018e-18im, 0.9999999999999912 - 4.336808689942018e-19im, 0.9999999999999942 + 4.336808689942018e-19im, 1.0 + 4.336808689942018e-18im, 0.9999999999999989 - 4.336808689942018e-19im, 1.0000000000000067 - 1.214306433183765e-17im, 0.9999999999999993 + 6.071532165918825e-18im, 0.9999999999999952 - 3.0357660829594124e-18im, 1.000000000000008 + 1.6263032587282567e-19im, 0.9999999999999993 + 2.0328790734103208e-20im, 0.999999999999996 + 1.3010426069826053e-18im, 0.999999999999992 - 1.474514954580286e-17im, 0.9999999999999988 + 1.0842021724855044e-18im, 0.9999999999999949 - 1.3444106938820255e-17im, 1.0000000000000024 - 2.168404344971009e-19im, 1.0000000000000056 - 4.336808689942018e-18im
1.4, 1.0000000000000078 + 4.336808689942018e-18im, 1.0000000000000038 - 6.938893903907228e-18im, 0.9999999999999948 - 2.168404344971009e-18im, 1.000000000000006 + 9.107298248878237e-18im, 1.000000000000008 + 6.938893903907228e-18im, 0.9999999999999923 - 3.2526065174565133e-19im, 0.9999999999999915 + 4.87890977618477e-19im, 1.0000000000000009 + 4.553649124439119e-18im, 1.0000000000000002 - 6.505213034913027e-19im, 1.0000000000000047 - 1.214306433183765e-17im, 0.999999999999998 + 6.938893903907228e-18im, 0.9999999999999946 - 2.168404344971009e-18im, 1.0000000000000078 + 1.0842021724855044e-19im, 0.9999999999999996 + 4.0657581468206416e-20im, 0.9999999999999954 + 2.168404344971009e-18im, 0.9999999999999921 - 1.734723475976807e-17im, 0.9999999999999984 + 1.0842021724855044e-18im, 0.9999999999999959 - 1.3444106938820255e-17im, 1.0000000000000013 - 8.673617379884035e-19im, 1.0000000000000058 - 5.204170427930421e-18im
1.5, 1.0000000000000075 + 5.204170427930421e-18im, 1.0000000000000036 - 1.0408340855860843e-17im, 0.9999999999999944 - 2.3852447794681098e-18im, 1.0000000000000062 + 7.806255641895632e-18im, 1.0000000000000089 + 8.673617379884035e-18im, 0.9999999999999931 - 4.336808689942018e-19im, 0.9999999999999905 + 5.963111948670274e-19im, 0.999999999999999 + 4.553649124439119e-18im, 0.9999999999999983 - 6.505213034913027e-19im, 1.000000000000005 - 8.673617379884035e-18im, 0.9999999999999991 + 6.071532165918825e-18im, 0.9999999999999921 - 2.168404344971009e-18im, 1.0000000000000069 + 2.168404344971009e-19im, 0.999999999999998 + 1.3552527156068805e-20im, 0.9999999999999949 + 2.6020852139652106e-18im, 0.9999999999999927 - 1.6479873021779667e-17im, 0.9999999999999986 + 1.0842021724855044e-18im, 0.9999999999999973 - 1.214306433183765e-17im, 1.0000000000000009 - 8.673617379884035e-19im, 1.000000000000004 - 6.938893903907228e-18im
1.6, 1.0000000000000087 + 3.903127820947816e-18im, 1.000000000000004 - 1.0408340855860843e-17im, 0.9999999999999942 - 2.3852447794681098e-18im, 1.000000000000007 + 8.239936510889834e-18im, 1.0000000000000062 + 9.540979117872439e-18im, 0.9999999999999936 - 4.336808689942018e-19im, 0.9999999999999891 + 5.421010862427522e-19im, 0.9999999999999989 + 4.662069341687669e-18im, 0.999999999999998 - 4.336808689942018e-19im, 1.0000000000000033 - 1.0408340855860843e-17im, 0.9999999999999957 + 4.336808689942018e-18im, 0.999999999999992 - 2.168404344971009e-18im, 1.0000000000000075 + 1.6263032587282567e-19im, 0.9999999999999983 + 4.0657581468206416e-20im, 0.9999999999999929 + 2.6020852139652106e-18im, 0.9999999999999932 - 1.8214596497756474e-17im, 1.0000000000000004 + 1.3010426069826053e-18im, 0.9999999999999968 - 1.214306433183765e-17im, 1.0000000000000007 + 0.0im, 1.000000000000003 - 5.204170427930421e-18im
1.7, 1.0000000000000073 + 3.0357660829594124e-18im, 1.0000000000000004 - 1.0408340855860843e-17im, 0.999999999999992 - 2.168404344971009e-18im, 1.0000000000000062 + 7.806255641895632e-18im, 1.0000000000000053 + 1.0408340855860843e-17im, 0.9999999999999941 - 3.2526065174565133e-19im, 0.999999999999988 + 5.421010862427522e-19im, 1.0000000000000002 + 4.662069341687669e-18im, 0.9999999999999991 - 5.421010862427522e-19im, 1.0000000000000036 - 1.5612511283791264e-17im, 0.999999999999995 + 3.903127820947816e-18im, 0.9999999999999899 - 1.734723475976807e-18im, 1.0000000000000087 + 4.336808689942018e-19im, 0.999999999999999 + 7.453889935837843e-20im, 0.999999999999992 + 2.168404344971009e-18im, 0.9999999999999929 - 1.9081958235744878e-17im, 1.0000000000000004 + 1.951563910473908e-18im, 0.9999999999999957 - 1.2576745200831851e-17im, 1.0000000000000002 + 4.336808689942018e-19im, 1.0000000000000016 - 6.071532165918825e-18im
1.8, 1.0000000000000082 + 3.0357660829594124e-18im, 0.9999999999999987 - 1.214306433183765e-17im, 0.999999999999994 - 2.168404344971009e-18im, 1.000000000000007 + 8.239936510889834e-18im, 1.0000000000000044 + 1.0408340855860843e-17im, 0.9999999999999932 - 2.168404344971009e-19im, 0.9999999999999868 + 4.87890977618477e-19im, 1.0000000000000002 + 4.662069341687669e-18im, 0.9999999999999977 - 3.2526065174565133e-19im, 1.0000000000000053 - 1.734723475976807e-17im, 0.9999999999999948 + 4.336808689942018e-18im, 0.9999999999999883 - 1.5178830414797062e-18im, 1.0000000000000095 + 2.710505431213761e-19im, 1.000000000000001 + 8.809142651444724e-20im, 0.9999999999999902 + 3.0357660829594124e-18im, 0.9999999999999915 - 2.0816681711721685e-17im, 0.9999999999999994 + 1.3010426069826053e-18im, 0.9999999999999959 - 1.214306433183765e-17im, 1.0 + 0.0im, 0.9999999999999984 - 8.673617379884035e-18im
1.9, 1.0000000000000075 + 3.903127820947816e-18im, 0.9999999999999986 - 1.214306433183765e-17im, 0.9999999999999956 - 2.168404344971009e-18im, 1.0000000000000069 + 7.806255641895632e-18im, 1.0000000000000018 + 1.1275702593849246e-17im, 0.9999999999999944 - 1.0842021724855044e-19im, 0.9999999999999861 + 4.87890977618477e-19im, 1.0000000000000016 + 4.445228907190568e-18im, 0.9999999999999962 - 2.168404344971009e-19im, 1.0000000000000049 - 1.5612511283791264e-17im, 0.9999999999999939 + 5.204170427930421e-18im, 0.9999999999999877 - 1.3010426069826053e-18im, 1.000000000000007 + 2.168404344971009e-19im, 1.0000000000000056 + 8.131516293641283e-20im, 0.9999999999999905 + 3.469446951953614e-18im, 0.9999999999999913 - 2.2551405187698492e-17im, 0.9999999999999993 + 1.5178830414797062e-18im, 0.9999999999999974 - 1.1275702593849246e-17im, 1.0000000000000004 + 2.6020852139652106e-18im, 0.9999999999999957 - 8.673617379884035e-18im
2.0, 1.0000000000000069 + 3.0357660829594124e-18im, 0.9999999999999952 - 1.3877787807814457e-17im, 0.9999999999999949 - 2.3852447794681098e-18im, 1.0000000000000058 + 8.673617379884035e-18im, 1.0000000000000009 + 8.673617379884035e-18im, 0.9999999999999942 + 0.0im, 0.9999999999999843 + 3.7947076036992655e-19im, 1.000000000000002 + 4.119968255444917e-18im, 0.9999999999999977 - 3.2526065174565133e-19im, 1.0000000000000033 - 1.734723475976807e-17im, 0.9999999999999941 + 4.7704895589362195e-18im, 0.9999999999999898 - 1.5178830414797062e-18im, 1.0000000000000069 + 3.7947076036992655e-19im, 1.000000000000006 + 8.131516293641283e-20im, 0.9999999999999907 + 3.469446951953614e-18im, 0.9999999999999895 - 2.5153490401663703e-17im, 0.9999999999999988 + 8.673617379884035e-19im, 0.9999999999999968 - 9.540979117872439e-18im, 0.9999999999999993 + 3.469446951953614e-18im, 0.9999999999999979 - 7.806255641895632e-18im
2.1, 1.0000000000000049 + 1.734723475976807e-18im, 0.9999999999999974 - 1.214306433183765e-17im, 0.9999999999999966 - 2.6020852139652106e-18im, 1.0000000000000033 + 8.673617379884035e-18im, 0.9999999999999987 + 9.540979117872439e-18im, 0.9999999999999936 + 1.0842021724855044e-19im, 0.9999999999999843 + 3.2526065174565133e-19im, 1.000000000000004 + 3.686287386450715e-18im, 0.9999999999999969 - 3.2526065174565133e-19im, 1.0000000000000044 - 1.9081958235744878e-17im, 0.9999999999999928 + 4.336808689942018e-18im, 0.999999999999989 - 1.734723475976807e-18im, 1.0000000000000087 + 5.963111948670274e-19im, 1.000000000000005 + 1.0164395367051604e-19im, 0.9999999999999922 + 4.336808689942018e-18im, 0.999999999999989 - 2.168404344971009e-17im, 0.9999999999999991 + 8.673617379884035e-19im, 0.9999999999999989 - 9.540979117872439e-18im, 0.9999999999999989 + 3.903127820947816e-18im, 0.9999999999999981 - 7.806255641895632e-18im
2.2, 1.0000000000000033 + 2.6020852139652106e-18im, 0.9999999999999986 - 1.3877787807814457e-17im, 0.9999999999999957 - 2.3852447794681098e-18im, 1.0000000000000013 + 8.239936510889834e-18im, 0.9999999999999969 + 9.540979117872439e-18im, 0.9999999999999937 - 2.168404344971009e-19im, 0.999999999999985 + 3.2526065174565133e-19im, 1.000000000000005 + 4.119968255444917e-18im, 0.9999999999999963 - 3.2526065174565133e-19im, 1.0000000000000016 - 1.734723475976807e-17im, 0.9999999999999921 + 4.336808689942018e-18im, 0.9999999999999898 - 1.734723475976807e-18im, 1.000000000000011 + 7.589415207398531e-19im, 1.0000000000000009 + 1.4230153513872246e-19im, 0.9999999999999903 + 4.336808689942018e-18im, 0.9999999999999892 - 2.0816681711721685e-17im, 0.9999999999999996 + 1.0842021724855044e-18im, 0.9999999999999993 - 9.107298248878237e-18im, 0.9999999999999998 + 4.7704895589362195e-18im, 0.9999999999999974 - 7.806255641895632e-18im
2.3, 1.0000000000000033 + 3.0357660829594124e-18im, 0.9999999999999996 - 1.0408340855860843e-17im, 0.9999999999999951 - 2.2768245622195593e-18im, 1.0000000000000022 + 7.806255641895632e-18im, 0.9999999999999966 + 9.540979117872439e-18im, 0.9999999999999934 - 8.673617379884035e-19im, 0.9999999999999845 + 3.2526065174565133e-19im, 1.000000000000006 + 4.662069341687669e-18im, 0.9999999999999952 - 3.7947076036992655e-19im, 1.0000000000000007 - 1.734723475976807e-17im, 0.9999999999999927 + 3.469446951953614e-18im, 0.99999999999999 - 1.0842021724855044e-18im, 1.0000000000000104 + 8.673617379884035e-19im, 0.9999999999999946 + 1.2874900798265365e-19im, 0.99999999999999 + 4.7704895589362195e-18im, 0.9999999999999902 - 2.0816681711721685e-17im, 1.0000000000000002 + 1.0842021724855044e-18im, 1.0000000000000016 - 8.673617379884035e-18im, 1.000000000000002 + 3.469446951953614e-18im, 0.999999999999997 - 8.673617379884035e-18im
2.4, 1.000000000000002 + 3.0357660829594124e-18im, 0.9999999999999991 - 1.0408340855860843e-17im, 0.999999999999994 - 2.4936649967166602e-18im, 1.0000000000000018 + 7.806255641895632e-18im, 0.9999999999999954 + 7.806255641895632e-18im, 0.999999999999992 - 1.1926223897340549e-18im, 0.9999999999999841 + 6.505213034913027e-19im, 1.0000000000000078 + 4.7704895589362195e-18im, 0.9999999999999929 - 3.7947076036992655e-19im, 0.9999999999999998 - 1.8214596497756474e-17im, 0.9999999999999919 + 3.469446951953614e-18im, 0.9999999999999893 - 1.5178830414797062e-18im, 1.0000000000000089 + 8.673617379884035e-19im, 0.9999999999999923 + 1.4230153513872246e-19im, 0.9999999999999909 + 6.071532165918825e-18im, 0.9999999999999906 - 2.168404344971009e-17im, 1.000000000000003 + 1.5178830414797062e-18im, 1.0000000000000024 - 7.806255641895632e-18im, 1.0000000000000029 + 3.0357660829594124e-18im, 0.9999999999999956 - 9.540979117872439e-18im
2.5, 1.000000000000004 + 4.336808689942018e-18im, 0.9999999999999972 - 1.214306433183765e-17im, 0.9999999999999922 - 2.4936649967166602e-18im, 1.000000000000002 + 7.37257477290143e-18im, 0.9999999999999938 + 4.336808689942018e-18im, 0.9999999999999919 - 9.75781955236954e-19im, 0.9999999999999859 + 7.589415207398531e-19im, 1.0000000000000069 + 5.421010862427522e-18im, 0.9999999999999915 - 4.336808689942018e-19im, 0.9999999999999984 - 1.9081958235744878e-17im, 0.9999999999999907 + 3.903127820947816e-18im, 0.9999999999999898 - 1.3010426069826053e-18im, 1.0000000000000047 + 9.75781955236954e-19im, 0.9999999999999895 + 1.4907779871675686e-19im, 0.9999999999999896 + 6.071532165918825e-18im, 0.9999999999999906 - 2.5153490401663703e-17im, 1.0000000000000044 + 1.734723475976807e-18im, 1.0000000000000036 - 8.673617379884035e-18im, 1.0000000000000024 + 4.336808689942018e-18im, 0.9999999999999977 - 7.806255641895632e-18im
2.6, 1.0000000000000044 + 4.336808689942018e-18im, 0.9999999999999977 - 1.5612511283791264e-17im, 0.9999999999999932 - 3.0357660829594124e-18im, 1.0000000000000013 + 9.107298248878237e-18im, 0.9999999999999939 + 3.469446951953614e-18im, 0.9999999999999907 - 9.75781955236954e-19im, 0.9999999999999847 + 5.421010862427522e-19im, 1.0000000000000038 + 5.095750210681871e-18im, 0.9999999999999903 - 2.710505431213761e-19im, 0.9999999999999952 - 1.9081958235744878e-17im, 0.9999999999999913 + 3.903127820947816e-18im, 0.9999999999999877 - 1.951563910473908e-18im, 1.0000000000000078 + 7.047314121155779e-19im, 0.9999999999999927 + 1.8973538018496328e-19im, 0.9999999999999902 + 5.204170427930421e-18im, 0.99999999999999 - 2.5153490401663703e-17im, 1.0000000000000062 + 1.3010426069826053e-18im, 1.0000000000000053 - 8.673617379884035e-18im, 1.0000000000000044 + 3.903127820947816e-18im, 0.999999999999997 - 7.806255641895632e-18im
2.7, 1.0000000000000064 + 4.7704895589362195e-18im, 0.9999999999999972 - 1.214306433183765e-17im, 0.9999999999999944 - 2.8189256484623115e-18im, 0.9999999999999981 + 1.1275702593849246e-17im, 0.9999999999999939 + 2.6020852139652106e-18im, 0.9999999999999907 - 1.0842021724855044e-18im, 0.9999999999999836 + 8.673617379884035e-19im, 1.0000000000000013 + 5.095750210681871e-18im, 0.9999999999999931 - 2.168404344971009e-19im, 0.9999999999999943 - 1.9081958235744878e-17im, 0.9999999999999916 + 4.7704895589362195e-18im, 0.9999999999999872 - 2.3852447794681098e-18im, 1.0000000000000053 + 3.7947076036992655e-19im, 0.9999999999999966 + 2.168404344971009e-19im, 0.9999999999999881 + 5.637851296924623e-18im, 0.9999999999999899 - 2.42861286636753e-17im, 1.0000000000000069 + 1.3010426069826053e-18im, 1.0000000000000049 - 8.673617379884035e-18im, 1.000000000000004 + 3.903127820947816e-18im, 0.9999999999999969 - 1.0408340855860843e-17im
