flowtime, dM1R1, dM1R2, dM1R3, dM1R4, dM1R5, dM1R6, dM1R7, dM1R8, dM1R9, dM1R10, dM1R11, dM1R12, dM1R13, dM1R14, dM1R15, dM1R16, dM1R17, dM1R18, dM1R19, dM(mass_num)R20
1.0, 0.9999999999999964 - 1.3010426069826053e-18im, 0.9999999999999983 - 1.0408340855860843e-17im, 0.9999999999999972 + 2.7755575615628914e-17im, 0.9999999999999983 - 2.168404344971009e-19im, 1.0000000000000024 - 3.7947076036992655e-19im, 0.9999999999999952 - 4.336808689942018e-18im, 0.9999999999999948 - 1.214306433183765e-17im, 0.9999999999999982 - 1.734723475976807e-18im, 1.000000000000006 - 6.830473686658678e-18im, 0.9999999999999949 - 1.5178830414797062e-18im, 1.0000000000000002 - 3.469446951953614e-18im, 0.9999999999999993 + 1.3010426069826053e-18im, 0.9999999999999998 + 6.071532165918825e-18im, 1.0 + 1.0842021724855044e-18im, 0.9999999999999915 + 2.6020852139652106e-18im, 0.9999999999999971 - 1.734723475976807e-18im, 1.0000000000000009 + 3.5561831257524545e-17im, 0.9999999999999993 + 4.336808689942018e-18im, 0.9999999999999932 + 5.421010862427522e-19im, 0.9999999999999984 + 3.469446951953614e-18im
1.1, 0.999999999999997 - 1.3552527156068805e-18im, 0.9999999999999997 - 1.5612511283791264e-17im, 0.9999999999999983 + 2.7755575615628914e-17im, 0.9999999999999969 - 2.168404344971009e-19im, 1.0000000000000024 - 3.5236570605778894e-19im, 0.9999999999999963 - 3.903127820947816e-18im, 0.9999999999999956 - 1.214306433183765e-17im, 0.9999999999999979 - 2.6020852139652106e-18im, 1.0000000000000056 - 6.993104012531504e-18im, 0.9999999999999947 - 1.4094628242311558e-18im, 1.0000000000000007 + 0.0im, 0.9999999999999972 + 1.5178830414797062e-18im, 1.0000000000000007 + 5.204170427930421e-18im, 1.0000000000000009 + 8.673617379884035e-19im, 0.9999999999999925 + 2.168404344971009e-18im, 0.9999999999999973 + 8.673617379884035e-19im, 1.0000000000000013 + 3.2959746043559335e-17im, 0.9999999999999986 + 7.806255641895632e-18im, 0.9999999999999932 + 2.168404344971009e-19im, 0.9999999999999978 + 3.469446951953614e-18im
1.2, 0.999999999999997 - 1.6263032587282567e-18im, 1.0000000000000013 - 1.6479873021779667e-17im, 0.9999999999999971 + 2.7755575615628914e-17im, 0.9999999999999997 + 1.0842021724855044e-19im, 1.0000000000000024 - 3.5236570605778894e-19im, 0.9999999999999963 - 4.336808689942018e-18im, 0.9999999999999951 - 1.0408340855860843e-17im, 0.9999999999999972 - 1.734723475976807e-18im, 1.0000000000000069 - 7.101524229780054e-18im, 0.9999999999999944 - 1.4772254600114998e-18im, 1.0000000000000018 + 1.734723475976807e-18im, 0.9999999999999974 + 1.0842021724855044e-18im, 1.0000000000000009 + 5.204170427930421e-18im, 0.9999999999999987 + 8.673617379884035e-19im, 0.9999999999999922 + 1.5178830414797062e-18im, 0.9999999999999976 + 1.734723475976807e-18im, 1.0000000000000009 + 3.5561831257524545e-17im, 0.9999999999999992 + 5.204170427930421e-18im, 0.9999999999999932 + 2.710505431213761e-19im, 0.9999999999999997 + 0.0im
1.3, 0.9999999999999954 - 1.6263032587282567e-18im, 1.000000000000002 - 1.3877787807814457e-17im, 0.999999999999998 + 2.6020852139652106e-17im, 0.9999999999999996 + 2.168404344971009e-19im, 1.000000000000003 - 3.9302328752599536e-19im, 0.9999999999999962 - 3.469446951953614e-18im, 0.9999999999999954 - 7.806255641895632e-18im, 0.9999999999999976 + 2.6020852139652106e-18im, 1.000000000000008 - 6.884683795282953e-18im, 0.9999999999999957 - 1.5178830414797062e-18im, 1.0000000000000004 + 1.734723475976807e-18im, 0.9999999999999956 + 4.336808689942018e-19im, 1.0000000000000016 + 4.7704895589362195e-18im, 0.9999999999999982 + 1.3010426069826053e-18im, 0.9999999999999943 + 2.168404344971009e-18im, 0.9999999999999988 + 0.0im, 1.0000000000000016 + 3.469446951953614e-17im, 1.0 + 9.540979117872439e-18im, 0.9999999999999937 + 5.421010862427522e-20im, 0.9999999999999988 - 5.204170427930421e-18im
1.4, 0.9999999999999962 - 2.3852447794681098e-18im, 1.0000000000000018 - 1.5612511283791264e-17im, 0.9999999999999979 + 2.7755575615628914e-17im, 0.9999999999999988 + 3.2526065174565133e-19im, 1.000000000000003 - 3.7947076036992655e-19im, 0.9999999999999974 - 3.903127820947816e-18im, 0.999999999999997 - 6.5052130349130266e-18im, 0.9999999999999982 + 8.673617379884035e-19im, 1.0000000000000062 - 6.80336863234654e-18im, 0.999999999999995 - 1.5161889755851976e-18im, 0.9999999999999991 + 3.469446951953614e-18im, 0.9999999999999973 + 7.589415207398531e-19im, 0.9999999999999991 + 3.469446951953614e-18im, 0.9999999999999966 + 1.1926223897340549e-18im, 0.999999999999995 + 2.6020852139652106e-18im, 0.9999999999999991 - 8.673617379884035e-19im, 1.0000000000000024 + 3.122502256758253e-17im, 0.9999999999999991 + 6.938893903907228e-18im, 0.9999999999999943 - 5.421010862427522e-20im, 1.0000000000000007 - 1.734723475976807e-18im
1.5, 0.9999999999999957 - 2.2768245622195593e-18im, 1.000000000000001 - 1.1275702593849246e-17im, 0.9999999999999974 + 2.862293735361732e-17im, 1.0000000000000002 + 3.2526065174565133e-19im, 1.0000000000000049 - 3.6591823321385775e-19im, 0.9999999999999964 - 4.336808689942018e-18im, 0.9999999999999977 - 6.5052130349130266e-18im, 1.0000000000000004 + 8.673617379884035e-19im, 1.000000000000007 - 6.80336863234654e-18im, 0.9999999999999964 - 1.5077186461126546e-18im, 1.0000000000000018 + 5.204170427930421e-18im, 0.9999999999999959 + 9.75781955236954e-19im, 0.9999999999999986 + 3.903127820947816e-18im, 0.9999999999999946 + 9.75781955236954e-19im, 0.9999999999999961 + 1.951563910473908e-18im, 0.9999999999999991 + 0.0im, 1.000000000000002 + 3.0357660829594124e-17im, 1.0 + 4.336808689942018e-18im, 0.9999999999999958 - 2.710505431213761e-20im, 0.9999999999999988 - 2.6020852139652106e-18im
1.6, 0.9999999999999959 - 2.710505431213761e-18im, 1.0000000000000018 - 9.974659986866641e-18im, 0.999999999999997 + 2.862293735361732e-17im, 1.0000000000000013 - 2.168404344971009e-19im, 1.000000000000004 - 3.5236570605778894e-19im, 0.9999999999999966 - 2.6020852139652106e-18im, 0.9999999999999984 - 6.071532165918825e-18im, 1.000000000000002 + 4.336808689942018e-18im, 1.000000000000007 - 6.783039841612437e-18im, 0.9999999999999964 - 1.5043305143236374e-18im, 1.0000000000000018 + 3.469446951953614e-18im, 0.9999999999999951 + 8.673617379884035e-19im, 0.999999999999999 + 3.903127820947816e-18im, 0.9999999999999956 + 9.75781955236954e-19im, 0.9999999999999937 + 1.5178830414797062e-18im, 0.9999999999999979 + 0.0im, 1.0000000000000024 + 3.0357660829594124e-17im, 1.0000000000000002 + 4.336808689942018e-18im, 0.9999999999999963 + 1.0842021724855044e-19im, 0.9999999999999993 - 3.469446951953614e-18im
1.7, 0.9999999999999949 - 2.8189256484623115e-18im, 1.0000000000000013 - 1.1275702593849246e-17im, 0.999999999999997 + 2.7755575615628914e-17im, 0.9999999999999997 + 1.0842021724855044e-19im, 1.0000000000000038 - 3.4558944247975454e-19im, 0.9999999999999972 - 2.168404344971009e-18im, 0.9999999999999979 - 6.5052130349130266e-18im, 1.0000000000000022 + 1.734723475976807e-18im, 1.0000000000000069 - 6.780498742770674e-18im, 0.9999999999999968 - 1.531435568635775e-18im, 1.0000000000000013 + 0.0im, 0.9999999999999953 + 1.3010426069826053e-18im, 0.9999999999999978 + 3.0357660829594124e-18im, 0.9999999999999953 + 3.2526065174565133e-19im, 0.9999999999999933 + 3.2526065174565133e-18im, 0.9999999999999972 + 0.0im, 1.0000000000000018 + 2.862293735361732e-17im, 1.0000000000000018 + 3.469446951953614e-18im, 0.9999999999999956 + 1.6263032587282567e-19im, 0.9999999999999988 - 4.336808689942018e-18im
1.8, 0.9999999999999952 - 2.927345865710862e-18im, 1.0000000000000009 - 7.37257477290143e-18im, 0.9999999999999969 + 2.7755575615628914e-17im, 1.0000000000000007 + 4.336808689942018e-19im, 1.0000000000000016 - 3.1848438816761693e-19im, 0.9999999999999984 - 1.734723475976807e-18im, 0.9999999999999982 - 6.5052130349130266e-18im, 1.0000000000000027 + 4.336808689942018e-18im, 1.0000000000000062 - 6.783039841612437e-18im, 0.9999999999999963 - 1.5856456772600502e-18im, 1.0000000000000013 + 3.469446951953614e-18im, 0.9999999999999954 + 1.1926223897340549e-18im, 0.9999999999999986 + 3.903127820947816e-18im, 0.9999999999999937 + 3.2526065174565133e-19im, 0.999999999999991 + 3.3610267347050637e-18im, 0.9999999999999977 + 0.0im, 1.0000000000000004 + 2.7755575615628914e-17im, 1.0000000000000022 + 3.0357660829594124e-18im, 0.9999999999999947 + 8.131516293641283e-20im, 0.9999999999999984 - 8.673617379884035e-18im
1.9, 0.9999999999999946 - 3.3610267347050637e-18im, 0.9999999999999999 - 8.456776945386935e-18im, 0.9999999999999956 + 2.5153490401663703e-17im, 1.0000000000000013 + 1.0842021724855044e-19im, 1.0000000000000036 - 3.3203691532368573e-19im, 0.9999999999999974 - 4.336808689942018e-18im, 0.9999999999999991 - 6.071532165918825e-18im, 1.0000000000000024 + 6.071532165918825e-18im, 1.000000000000008 - 6.816921159502609e-18im, 0.9999999999999954 - 1.5856456772600502e-18im, 1.000000000000002 + 3.469446951953614e-18im, 0.9999999999999983 + 1.1926223897340549e-18im, 0.9999999999999968 + 2.6020852139652106e-18im, 0.9999999999999946 + 2.168404344971009e-19im, 0.9999999999999907 + 2.927345865710862e-18im, 0.999999999999999 - 2.6020852139652106e-18im, 1.0000000000000002 + 2.42861286636753e-17im, 1.0000000000000036 + 4.336808689942018e-18im, 0.999999999999996 + 1.0842021724855044e-19im, 0.999999999999998 - 6.938893903907228e-18im
2.0, 0.9999999999999929 - 3.144186300207963e-18im, 1.0000000000000022 - 8.348356728138384e-18im, 0.999999999999996 + 2.6020852139652106e-17im, 1.000000000000001 - 1.0842021724855044e-19im, 1.0000000000000064 - 3.4558944247975454e-19im, 0.9999999999999968 - 8.673617379884035e-19im, 0.9999999999999993 - 6.071532165918825e-18im, 1.0000000000000016 + 7.806255641895632e-18im, 1.000000000000007 - 6.7898161051904715e-18im, 0.9999999999999961 - 1.599198204416119e-18im, 1.0000000000000024 - 1.734723475976807e-18im, 0.9999999999999996 + 1.3010426069826053e-18im, 0.9999999999999973 + 2.168404344971009e-18im, 0.9999999999999939 + 2.168404344971009e-19im, 0.9999999999999897 + 3.0357660829594124e-18im, 1.0000000000000002 - 1.734723475976807e-18im, 0.9999999999999996 + 2.42861286636753e-17im, 1.0000000000000049 + 4.336808689942018e-18im, 0.9999999999999968 + 8.131516293641283e-20im, 0.9999999999999981 - 1.0408340855860843e-17im
2.1, 0.9999999999999918 - 3.0357660829594124e-18im, 1.0000000000000024 - 8.890457814381136e-18im, 0.9999999999999974 + 2.5153490401663703e-17im, 1.0000000000000024 + 0.0im, 1.0000000000000075 - 3.3881317890172014e-19im, 0.9999999999999973 - 1.734723475976807e-18im, 1.0000000000000004 - 6.071532165918825e-18im, 0.9999999999999997 + 7.806255641895632e-18im, 1.000000000000007 - 6.667843360785852e-18im, 0.9999999999999947 - 1.599198204416119e-18im, 1.0000000000000007 - 1.0408340855860843e-17im, 0.9999999999999967 + 1.3552527156068805e-18im, 0.9999999999999956 + 2.168404344971009e-18im, 0.9999999999999947 + 5.421010862427522e-19im, 0.9999999999999908 + 2.8189256484623115e-18im, 0.9999999999999998 - 1.734723475976807e-18im, 0.9999999999999994 + 2.0816681711721685e-17im, 1.000000000000005 + 3.0357660829594124e-18im, 0.9999999999999963 + 5.421010862427522e-20im, 0.9999999999999993 - 1.3010426069826053e-17im
2.2, 0.9999999999999909 - 2.3852447794681098e-18im, 1.0000000000000018 - 8.809142651444724e-18im, 0.9999999999999954 + 2.5153490401663703e-17im, 1.0000000000000027 + 0.0im, 1.0000000000000067 - 3.5236570605778894e-19im, 0.999999999999996 - 6.071532165918825e-18im, 1.0 - 6.5052130349130266e-18im, 0.999999999999999 + 8.673617379884035e-18im, 1.0000000000000064 - 6.640738306473715e-18im, 0.9999999999999933 - 1.5856456772600502e-18im, 1.0000000000000004 - 1.3877787807814457e-17im, 0.9999999999999979 + 1.4094628242311558e-18im, 0.9999999999999949 + 2.6020852139652106e-18im, 0.9999999999999942 + 2.168404344971009e-19im, 0.9999999999999892 + 3.2526065174565133e-18im, 0.9999999999999993 - 8.673617379884035e-19im, 0.9999999999999993 + 2.1250362580715887e-17im, 1.000000000000006 + 3.903127820947816e-18im, 0.9999999999999968 - 1.3552527156068805e-20im, 1.0000000000000022 - 9.540979117872439e-18im
2.3, 0.9999999999999883 - 1.951563910473908e-18im, 1.0000000000000029 - 8.782037597132586e-18im, 0.999999999999996 + 2.688821387764051e-17im, 1.0000000000000018 - 4.336808689942018e-19im, 1.000000000000008 - 3.4558944247975454e-19im, 0.999999999999996 - 8.673617379884035e-18im, 1.0000000000000002 - 5.637851296924623e-18im, 1.0000000000000002 + 7.806255641895632e-18im, 1.000000000000008 - 6.5865281978494394e-18im, 0.9999999999999915 - 1.599198204416119e-18im, 1.0000000000000007 - 1.214306433183765e-17im, 0.9999999999999993 + 1.4094628242311558e-18im, 0.9999999999999941 + 8.673617379884035e-19im, 0.9999999999999915 + 4.336808689942018e-19im, 0.9999999999999882 + 3.0357660829594124e-18im, 0.9999999999999972 + 0.0im, 0.9999999999999982 + 2.2551405187698492e-17im, 1.0000000000000073 + 4.336808689942018e-18im, 0.9999999999999983 - 6.776263578034403e-20im, 1.0000000000000007 - 9.107298248878237e-18im
2.4, 0.9999999999999889 - 1.734723475976807e-18im, 1.0000000000000029 - 8.61940727125976e-18im, 0.999999999999996 + 2.7755575615628914e-17im, 1.0000000000000016 - 4.336808689942018e-19im, 1.0000000000000082 - 3.5236570605778894e-19im, 0.9999999999999968 - 1.214306433183765e-17im, 0.9999999999999998 - 5.637851296924623e-18im, 1.0000000000000002 + 9.540979117872439e-18im, 1.0000000000000089 - 6.396792817664476e-18im, 0.9999999999999907 - 1.6398557858843255e-18im, 1.0000000000000018 - 1.214306433183765e-17im, 0.9999999999999983 + 1.5178830414797062e-18im, 0.9999999999999941 + 1.734723475976807e-18im, 0.9999999999999934 + 2.168404344971009e-19im, 0.9999999999999868 + 3.144186300207963e-18im, 0.9999999999999949 + 1.734723475976807e-18im, 0.9999999999999986 + 2.168404344971009e-17im, 1.000000000000008 + 3.469446951953614e-18im, 0.9999999999999998 - 9.486769009248164e-20im, 1.0000000000000007 - 6.938893903907228e-18im
2.5, 0.9999999999999885 - 1.734723475976807e-18im, 1.0000000000000024 - 8.673617379884035e-18im, 0.9999999999999971 + 2.5153490401663703e-17im, 1.0000000000000029 - 5.421010862427522e-19im, 1.00000000000001 - 3.4558944247975454e-19im, 0.9999999999999969 - 1.0408340855860843e-17im, 1.0000000000000007 - 6.071532165918825e-18im, 0.9999999999999996 + 1.1275702593849246e-17im, 1.0000000000000084 - 6.451002926288751e-18im, 0.99999999999999 - 1.6127507315721878e-18im, 1.0000000000000033 - 5.204170427930421e-18im, 0.999999999999997 + 1.463672932855431e-18im, 0.9999999999999944 + 0.0im, 0.999999999999993 + 1.0842021724855044e-19im, 0.9999999999999831 + 3.686287386450715e-18im, 0.9999999999999952 + 8.673617379884035e-19im, 0.9999999999999993 + 2.168404344971009e-17im, 1.0000000000000075 + 1.734723475976807e-18im, 1.0 - 6.776263578034403e-20im, 1.0000000000000009 - 7.37257477290143e-18im
2.6, 0.9999999999999919 - 1.5178830414797062e-18im, 1.0000000000000038 - 8.673617379884035e-18im, 0.9999999999999957 + 2.5153490401663703e-17im, 1.0000000000000018 - 6.505213034913027e-19im, 1.0000000000000122 - 3.2526065174565133e-19im, 0.9999999999999979 - 1.474514954580286e-17im, 0.999999999999999 - 5.204170427930421e-18im, 1.0000000000000007 + 1.1275702593849246e-17im, 1.0000000000000078 - 6.5052130349130266e-18im, 0.9999999999999886 - 1.531435568635775e-18im, 0.9999999999999993 - 1.0408340855860843e-17im, 0.9999999999999966 + 1.6263032587282567e-18im, 0.9999999999999917 + 1.3010426069826053e-18im, 0.9999999999999926 + 1.0842021724855044e-19im, 0.99999999999998 + 3.686287386450715e-18im, 0.9999999999999932 + 4.336808689942018e-18im, 1.0000000000000007 + 2.3418766925686896e-17im, 1.0000000000000084 + 2.168404344971009e-18im, 1.000000000000001 - 6.776263578034403e-20im, 1.000000000000001 - 5.637851296924623e-18im
2.7, 0.9999999999999934 - 2.3852447794681098e-18im, 1.0000000000000016 - 8.456776945386935e-18im, 0.9999999999999939 + 2.688821387764051e-17im, 1.0000000000000018 - 5.421010862427522e-19im, 1.0000000000000144 - 3.3881317890172014e-19im, 0.9999999999999963 - 1.3877787807814457e-17im, 0.9999999999999979 - 6.071532165918825e-18im, 1.0000000000000029 + 1.3010426069826053e-17im, 1.0000000000000082 - 6.5052130349130266e-18im, 0.9999999999999888 - 1.5043305143236374e-18im, 0.9999999999999987 - 1.214306433183765e-17im, 0.9999999999999958 + 1.6805133673525319e-18im, 0.9999999999999917 + 4.336808689942018e-19im, 0.9999999999999932 + 3.2526065174565133e-19im, 0.9999999999999799 + 3.686287386450715e-18im, 0.9999999999999916 + 6.071532165918825e-18im, 1.0000000000000004 + 2.5153490401663703e-17im, 1.0000000000000093 + 2.168404344971009e-18im, 1.0000000000000013 - 1.0842021724855044e-19im, 1.0000000000000007 - 4.336808689942018e-18im
