flowtime, dM1R1, dM1R2, dM1R3, dM1R4, dM1R5, dM1R6, dM1R7, dM1R8, dM1R9, dM1R10, dM1R11, dM1R12, dM1R13, dM1R14, dM1R15, dM1R16, dM1R17, dM1R18, dM1R19, dM(mass_num)R20
0.0, 0.9999999999999997 + 0.0im, 1.0 + 0.0im, 1.0 + 0.0im, 1.0 + 0.0im, 0.9999999999999997 + 3.469446951953614e-18im, 1.0 + 6.938893903907228e-18im, 1.0 + 0.0im, 1.0 + 0.0im, 1.0 + 0.0im, 0.9999999999999998 + 4.336808689942018e-19im, 1.0 + 0.0im, 0.9999999999999999 + 1.734723475976807e-18im, 1.0000000000000002 + 0.0im, 0.9999999999999998 + 1.734723475976807e-18im, 1.0000000000000002 + 0.0im, 0.9999999999999998 + 0.0im, 1.0000000000000002 + 0.0im, 1.0 + 0.0im, 1.0 + 3.469446951953614e-18im, 1.0 + 0.0im
0.1, 1.0000000000000004 + 1.0408340855860843e-17im, 0.9999999999999991 - 1.3877787807814457e-17im, 0.9999999999999973 - 1.6263032587282567e-19im, 0.9999999999999997 + 0.0im, 0.999999999999997 + 5.204170427930421e-18im, 1.0 + 6.938893903907228e-18im, 1.0000000000000007 - 3.469446951953614e-18im, 1.0000000000000004 - 1.3877787807814457e-17im, 1.0000000000000013 + 1.0408340855860843e-17im, 1.0000000000000013 + 4.336808689942018e-19im, 0.9999999999999994 + 0.0im, 0.9999999999999983 + 1.734723475976807e-18im, 0.9999999999999998 - 6.938893903907228e-18im, 0.9999999999999983 + 1.734723475976807e-18im, 1.0000000000000002 + 6.938893903907228e-18im, 0.9999999999999999 + 0.0im, 1.0000000000000022 - 1.3010426069826053e-18im, 0.9999999999999986 - 3.469446951953614e-18im, 0.9999999999999993 + 5.204170427930421e-18im, 1.000000000000001 + 1.0408340855860843e-17im
0.2, 0.9999999999999989 + 1.3877787807814457e-17im, 1.0000000000000013 - 8.673617379884035e-18im, 0.9999999999999987 + 4.336808689942018e-19im, 0.9999999999999984 - 6.938893903907228e-18im, 0.9999999999999971 + 8.673617379884035e-18im, 1.000000000000002 + 3.469446951953614e-18im, 1.0 - 6.938893903907228e-18im, 1.0 - 3.469446951953614e-17im, 1.000000000000001 + 6.938893903907228e-18im, 1.0000000000000002 - 2.168404344971009e-19im, 1.0000000000000004 + 2.0816681711721685e-17im, 0.9999999999999978 + 1.3010426069826053e-18im, 0.9999999999999982 - 1.3877787807814457e-17im, 0.9999999999999961 + 1.0408340855860843e-17im, 0.9999999999999997 - 6.938893903907228e-18im, 1.0 + 2.7755575615628914e-17im, 1.000000000000002 - 1.3010426069826053e-18im, 1.0000000000000007 - 3.469446951953614e-18im, 0.9999999999999983 + 1.734723475976807e-18im, 1.0000000000000016 + 1.3877787807814457e-17im
0.3, 0.9999999999999986 + 2.42861286636753e-17im, 1.0000000000000013 - 1.0842021724855044e-17im, 0.9999999999999954 + 0.0im, 0.9999999999999969 - 3.469446951953614e-18im, 0.9999999999999959 + 6.938893903907228e-18im, 1.0000000000000024 - 3.469446951953614e-18im, 1.0000000000000002 - 6.938893903907228e-18im, 0.9999999999999997 - 3.122502256758253e-17im, 1.0 + 3.469446951953614e-18im, 1.0000000000000009 - 6.505213034913027e-19im, 1.000000000000002 + 4.5102810375396984e-17im, 0.9999999999999972 + 1.0842021724855044e-19im, 0.9999999999999984 - 6.938893903907228e-18im, 0.9999999999999974 + 1.0408340855860843e-17im, 0.9999999999999998 - 6.938893903907228e-18im, 1.0000000000000002 + 2.0816681711721685e-17im, 1.0000000000000033 - 1.0842021724855044e-18im, 0.999999999999999 - 6.938893903907228e-18im, 0.9999999999999997 + 3.469446951953614e-18im, 1.0000000000000004 + 3.469446951953614e-17im
0.4, 0.9999999999999984 + 2.0816681711721685e-17im, 1.0000000000000027 - 1.0733601507606494e-17im, 0.9999999999999933 + 4.336808689942018e-19im, 0.9999999999999981 - 3.469446951953614e-18im, 0.9999999999999951 + 9.107298248878237e-18im, 1.0000000000000009 - 3.469446951953614e-18im, 0.9999999999999997 - 6.071532165918825e-18im, 1.0000000000000002 - 3.469446951953614e-17im, 1.000000000000001 - 6.938893903907228e-18im, 1.000000000000001 + 4.336808689942018e-19im, 1.0000000000000016 + 5.724587470723463e-17im, 0.999999999999998 + 4.0657581468206416e-19im, 0.9999999999999969 - 5.204170427930421e-18im, 0.9999999999999969 + 1.474514954580286e-17im, 1.0000000000000007 - 6.938893903907228e-18im, 0.9999999999999989 + 2.6020852139652106e-17im, 1.0000000000000036 - 1.6263032587282567e-18im, 1.0000000000000009 - 7.806255641895632e-18im, 0.9999999999999992 + 2.6020852139652106e-18im, 0.9999999999999993 + 3.2959746043559335e-17im
0.5, 0.9999999999999994 + 1.9081958235744878e-17im, 1.000000000000001 - 9.974659986866641e-18im, 0.9999999999999927 + 0.0im, 0.9999999999999968 + 1.734723475976807e-18im, 0.9999999999999949 + 9.75781955236954e-18im, 1.0000000000000024 + 3.469446951953614e-18im, 1.0 - 5.204170427930421e-18im, 0.999999999999999 - 2.949029909160572e-17im, 1.0000000000000007 - 6.071532165918825e-18im, 1.0000000000000009 + 6.505213034913027e-19im, 1.0000000000000009 + 5.204170427930421e-17im, 0.9999999999999979 + 2.168404344971009e-19im, 0.9999999999999987 - 5.204170427930421e-18im, 0.999999999999998 + 1.6479873021779667e-17im, 1.0000000000000016 - 1.734723475976807e-18im, 0.9999999999999994 + 2.2551405187698492e-17im, 1.0000000000000027 - 2.168404344971009e-18im, 1.0000000000000024 - 9.540979117872439e-18im, 1.0000000000000009 + 4.336808689942018e-18im, 0.9999999999999979 + 2.949029909160572e-17im
0.6, 0.9999999999999983 + 1.3877787807814457e-17im, 1.0000000000000024 - 1.3877787807814457e-17im, 0.9999999999999919 + 0.0im, 0.9999999999999963 + 6.938893903907228e-18im, 0.9999999999999951 + 9.324138683375338e-18im, 1.0000000000000038 + 5.204170427930421e-18im, 1.0000000000000002 - 8.673617379884035e-18im, 0.9999999999999986 - 2.949029909160572e-17im, 1.0000000000000029 - 6.071532165918825e-18im, 1.0000000000000002 + 6.505213034913027e-19im, 1.0000000000000036 + 4.85722573273506e-17im, 0.9999999999999971 + 4.336808689942018e-19im, 0.9999999999999986 - 8.673617379884035e-18im, 0.9999999999999972 + 1.5178830414797062e-17im, 1.0000000000000027 - 1.734723475976807e-18im, 0.9999999999999979 + 2.42861286636753e-17im, 1.0000000000000027 - 2.0057740190981832e-18im, 1.000000000000003 - 9.974659986866641e-18im, 1.000000000000001 + 5.204170427930421e-18im, 0.9999999999999967 + 2.7755575615628914e-17im
0.7, 0.9999999999999967 + 1.3877787807814457e-17im, 1.0000000000000016 - 1.6479873021779667e-17im, 0.9999999999999917 - 8.673617379884035e-19im, 0.9999999999999957 + 6.938893903907228e-18im, 0.9999999999999949 + 9.703609443745265e-18im, 1.000000000000004 + 3.469446951953614e-18im, 1.000000000000002 - 1.0408340855860843e-17im, 0.9999999999999961 - 3.469446951953614e-17im, 1.0000000000000016 - 6.071532165918825e-18im, 1.0000000000000013 + 2.168404344971009e-19im, 1.0000000000000036 + 4.336808689942018e-17im, 0.9999999999999984 + 1.1926223897340549e-18im, 0.9999999999999982 - 1.0408340855860843e-17im, 0.9999999999999954 + 1.3010426069826053e-17im, 1.0000000000000047 - 6.938893903907228e-18im, 0.9999999999999984 + 2.2551405187698492e-17im, 1.0000000000000029 - 2.1141942363467336e-18im, 1.0000000000000018 - 1.0408340855860843e-17im, 1.0000000000000002 + 4.336808689942018e-18im, 0.999999999999999 + 2.6020852139652106e-17im
0.8, 0.9999999999999963 + 1.734723475976807e-17im, 1.0000000000000002 - 1.474514954580286e-17im, 0.9999999999999912 + 0.0im, 0.9999999999999954 + 1.0408340855860843e-17im, 0.999999999999994 + 9.703609443745265e-18im, 1.0000000000000053 - 3.469446951953614e-18im, 1.0000000000000004 - 9.540979117872439e-18im, 0.9999999999999966 - 3.642919299551295e-17im, 1.000000000000002 - 4.7704895589362195e-18im, 1.0000000000000013 + 4.336808689942018e-19im, 1.0000000000000027 + 3.9898639947466563e-17im, 0.9999999999999961 + 1.1384122811097797e-18im, 1.0 - 1.0408340855860843e-17im, 0.9999999999999966 + 1.2576745200831851e-17im, 1.0000000000000058 - 1.0408340855860843e-17im, 0.9999999999999972 + 2.3418766925686896e-17im, 1.0000000000000036 - 1.951563910473908e-18im, 1.0000000000000042 - 1.0842021724855044e-17im, 1.0000000000000004 + 5.204170427930421e-18im, 0.999999999999998 + 2.688821387764051e-17im
0.9, 0.9999999999999971 + 2.2551405187698492e-17im, 1.0000000000000004 - 1.734723475976807e-17im, 0.9999999999999909 + 0.0im, 0.9999999999999964 + 6.938893903907228e-18im, 0.9999999999999936 + 9.432558900623889e-18im, 1.0000000000000022 - 6.071532165918825e-18im, 1.000000000000001 - 1.0842021724855044e-17im, 0.9999999999999982 - 3.5561831257524545e-17im, 1.0000000000000018 - 4.7704895589362195e-18im, 1.0000000000000024 + 4.336808689942018e-19im, 1.000000000000003 + 4.163336342344337e-17im, 0.9999999999999957 + 1.3823577699190182e-18im, 1.0000000000000007 - 9.107298248878237e-18im, 0.9999999999999976 + 1.1709383462843448e-17im, 1.000000000000005 - 1.214306433183765e-17im, 0.9999999999999971 + 2.0816681711721685e-17im, 1.0000000000000024 - 2.222614453595284e-18im, 1.0000000000000053 - 1.1275702593849246e-17im, 1.0000000000000022 + 5.204170427930421e-18im, 0.9999999999999982 + 2.6020852139652106e-17im
1.0, 0.9999999999999974 + 1.734723475976807e-17im, 1.0000000000000007 - 2.0816681711721685e-17im, 0.9999999999999905 - 4.336808689942018e-19im, 0.9999999999999968 + 1.0408340855860843e-17im, 0.9999999999999928 + 9.324138683375338e-18im, 1.0000000000000029 - 6.071532165918825e-18im, 1.0000000000000022 - 1.214306433183765e-17im, 0.9999999999999976 - 3.8163916471489756e-17im, 1.0000000000000029 - 5.637851296924623e-18im, 1.0000000000000029 + 9.75781955236954e-19im, 1.000000000000004 + 4.423544863740858e-17im, 0.9999999999999959 + 1.4094628242311558e-18im, 1.0000000000000018 - 8.239936510889834e-18im, 0.9999999999999967 + 9.974659986866641e-18im, 1.0000000000000047 - 6.938893903907228e-18im, 0.9999999999999963 + 1.9081958235744878e-17im, 1.000000000000004 - 2.1141942363467336e-18im, 1.0000000000000053 - 9.974659986866641e-18im, 1.0000000000000036 + 4.336808689942018e-18im, 0.999999999999999 + 2.862293735361732e-17im
1.1, 0.9999999999999997 + 1.8214596497756474e-17im, 0.9999999999999997 - 2.42861286636753e-17im, 0.9999999999999908 + 1.3010426069826053e-18im, 0.9999999999999968 + 1.214306433183765e-17im, 0.9999999999999937 + 9.540979117872439e-18im, 1.000000000000001 - 7.806255641895632e-18im, 1.0000000000000027 - 1.3444106938820255e-17im, 0.9999999999999992 - 3.642919299551295e-17im, 1.0000000000000013 - 6.5052130349130266e-18im, 1.0000000000000036 + 1.8431436932253575e-18im, 1.000000000000004 + 4.163336342344337e-17im, 0.9999999999999943 + 1.5178830414797062e-18im, 1.000000000000003 - 8.212831456577696e-18im, 0.9999999999999964 + 1.0191500421363742e-17im, 1.0000000000000056 - 6.071532165918825e-18im, 0.9999999999999964 + 1.6479873021779667e-17im, 1.0000000000000024 - 2.3310346708438345e-18im, 1.0000000000000058 - 1.0408340855860843e-17im, 1.0000000000000024 + 2.168404344971009e-18im, 0.9999999999999984 + 2.7755575615628914e-17im
1.2, 1.0 + 1.9081958235744878e-17im, 0.9999999999999984 - 2.0816681711721685e-17im, 0.9999999999999915 + 8.673617379884035e-19im, 0.9999999999999979 + 1.1275702593849246e-17im, 0.9999999999999928 + 8.890457814381136e-18im, 0.9999999999999996 - 9.540979117872439e-18im, 1.0000000000000027 - 1.3444106938820255e-17im, 1.000000000000002 - 3.5128150388530344e-17im, 1.0000000000000009 - 8.239936510889834e-18im, 1.0000000000000024 + 1.3010426069826053e-18im, 1.0000000000000044 + 3.903127820947816e-17im, 0.9999999999999951 + 1.8431436932253575e-18im, 1.0000000000000047 - 8.239936510889834e-18im, 0.9999999999999961 + 9.75781955236954e-18im, 1.0000000000000062 - 6.938893903907228e-18im, 1.0 + 1.5612511283791264e-17im, 1.000000000000001 - 2.3852447794681098e-18im, 1.0000000000000058 - 1.0408340855860843e-17im, 1.0000000000000018 + 3.469446951953614e-18im, 0.9999999999999988 + 2.5153490401663703e-17im
1.3, 1.0000000000000004 + 1.8214596497756474e-17im, 0.9999999999999998 - 2.0816681711721685e-17im, 0.9999999999999915 - 1.3010426069826053e-18im, 0.9999999999999996 + 1.1275702593849246e-17im, 0.9999999999999916 + 9.107298248878237e-18im, 0.9999999999999987 - 7.806255641895632e-18im, 1.000000000000004 - 1.3660947373317356e-17im, 1.0000000000000024 - 3.5128150388530344e-17im, 1.0000000000000007 - 7.37257477290143e-18im, 1.000000000000003 + 1.0842021724855044e-18im, 1.000000000000003 + 3.2959746043559335e-17im, 0.9999999999999966 + 1.734723475976807e-18im, 1.0000000000000062 - 8.456776945386935e-18im, 0.999999999999995 + 1.0191500421363742e-17im, 1.0000000000000078 - 9.540979117872439e-18im, 1.0 + 1.5178830414797062e-17im, 1.0000000000000009 - 2.3310346708438345e-18im, 1.0000000000000053 - 1.0191500421363742e-17im, 1.0000000000000018 + 3.469446951953614e-18im, 0.9999999999999989 + 2.688821387764051e-17im
1.4, 1.0000000000000024 + 1.9081958235744878e-17im, 0.9999999999999993 - 2.6020852139652106e-17im, 0.9999999999999943 + 0.0im, 1.0000000000000007 + 1.214306433183765e-17im, 0.999999999999991 + 9.107298248878237e-18im, 0.9999999999999991 - 1.0408340855860843e-17im, 1.0000000000000047 - 1.2793585635328952e-17im, 1.000000000000003 - 3.5128150388530344e-17im, 1.0000000000000007 - 6.938893903907228e-18im, 1.0000000000000009 + 1.6263032587282567e-18im, 1.0000000000000036 + 3.209238430557093e-17im, 0.9999999999999952 + 1.3010426069826053e-18im, 1.0000000000000064 - 7.589415207398531e-18im, 0.9999999999999948 + 1.0191500421363742e-17im, 1.0000000000000093 - 9.540979117872439e-18im, 0.9999999999999993 + 1.5612511283791264e-17im, 0.9999999999999968 - 2.2768245622195593e-18im, 1.0000000000000064 - 9.974659986866641e-18im, 1.0000000000000027 + 4.336808689942018e-18im, 0.9999999999999992 + 3.2959746043559335e-17im
1.5, 1.000000000000005 + 1.9949319973733282e-17im, 1.000000000000001 - 2.42861286636753e-17im, 0.9999999999999967 - 4.336808689942018e-19im, 1.000000000000001 + 1.1275702593849246e-17im, 0.9999999999999891 + 9.107298248878237e-18im, 0.999999999999999 - 1.474514954580286e-17im, 1.000000000000004 - 1.1926223897340549e-17im, 1.0000000000000024 - 3.599551212651875e-17im, 1.0000000000000007 - 6.938893903907228e-18im, 1.000000000000002 + 1.4094628242311558e-18im, 1.0000000000000044 + 3.165870343657673e-17im, 0.9999999999999951 + 6.505213034913027e-19im, 1.0000000000000053 - 9.107298248878237e-18im, 0.9999999999999949 + 9.974659986866641e-18im, 1.000000000000011 - 9.540979117872439e-18im, 0.9999999999999974 + 1.5178830414797062e-17im, 0.9999999999999989 - 2.3852447794681098e-18im, 1.000000000000006 - 1.0191500421363742e-17im, 1.0000000000000022 + 4.7704895589362195e-18im, 0.9999999999999973 + 3.382710778154774e-17im
1.6, 1.000000000000001 + 2.168404344971009e-17im, 0.9999999999999993 - 2.2551405187698492e-17im, 0.9999999999999943 - 1.734723475976807e-18im, 1.000000000000004 + 1.0408340855860843e-17im, 0.9999999999999883 + 8.890457814381136e-18im, 0.9999999999999972 - 1.3877787807814457e-17im, 1.0000000000000042 - 1.2576745200831851e-17im, 1.000000000000003 - 3.5561831257524545e-17im, 1.0000000000000016 - 5.204170427930421e-18im, 1.000000000000003 + 1.5720931501039814e-18im, 1.0000000000000027 + 3.0791341698588326e-17im, 0.9999999999999953 + 6.505213034913027e-19im, 1.0000000000000053 - 8.239936510889834e-18im, 0.9999999999999956 + 1.0191500421363742e-17im, 1.0000000000000122 - 1.3010426069826053e-17im, 0.9999999999999973 + 1.6046192152785466e-17im, 0.9999999999999993 - 2.3852447794681098e-18im, 1.0000000000000075 - 1.0516761073109393e-17im, 1.0000000000000009 + 4.336808689942018e-18im, 0.9999999999999962 + 3.5561831257524545e-17im
1.7, 1.0000000000000027 + 2.168404344971009e-17im, 0.9999999999999981 - 2.0816681711721685e-17im, 0.9999999999999942 - 1.734723475976807e-18im, 1.0000000000000044 + 8.673617379884035e-18im, 0.99999999999999 + 8.890457814381136e-18im, 0.9999999999999971 - 1.5612511283791264e-17im, 1.0000000000000033 - 1.1926223897340549e-17im, 1.0000000000000027 - 3.599551212651875e-17im, 1.0000000000000002 - 5.204170427930421e-18im, 1.0000000000000027 + 1.5178830414797062e-18im, 1.0000000000000042 + 3.165870343657673e-17im, 0.9999999999999962 + 1.5178830414797062e-18im, 1.0000000000000049 - 8.239936510889834e-18im, 0.999999999999995 + 9.75781955236954e-18im, 1.0000000000000118 - 1.5612511283791264e-17im, 0.9999999999999971 + 1.474514954580286e-17im, 1.000000000000001 - 2.439454888092385e-18im, 1.0000000000000062 - 9.86623976961809e-18im, 0.9999999999999992 + 3.469446951953614e-18im, 0.999999999999999 + 3.469446951953614e-17im
1.8, 1.0000000000000033 + 2.5153490401663703e-17im, 0.9999999999999969 - 2.0816681711721685e-17im, 0.9999999999999947 - 8.673617379884035e-19im, 1.0000000000000049 + 7.806255641895632e-18im, 0.9999999999999897 + 8.673617379884035e-18im, 0.999999999999999 - 1.5612511283791264e-17im, 1.0000000000000036 - 1.214306433183765e-17im, 1.0000000000000016 - 3.599551212651875e-17im, 0.9999999999999978 - 4.7704895589362195e-18im, 1.0000000000000036 + 1.3552527156068805e-18im, 1.0000000000000036 + 3.0791341698588326e-17im, 0.9999999999999967 + 2.168404344971009e-18im, 1.0000000000000038 - 6.5052130349130266e-18im, 0.9999999999999947 + 1.0299920638612292e-17im, 1.0000000000000115 - 1.3877787807814457e-17im, 0.9999999999999972 + 1.5612511283791264e-17im, 1.0000000000000016 - 2.4936649967166602e-18im, 1.0000000000000069 - 1.0299920638612292e-17im, 0.9999999999999993 + 4.119968255444917e-18im, 0.9999999999999979 + 3.729655473350135e-17im
1.9, 1.0000000000000038 + 2.2551405187698492e-17im, 0.9999999999999944 - 1.9081958235744878e-17im, 0.9999999999999962 + 8.673617379884035e-19im, 1.0000000000000073 + 1.1275702593849246e-17im, 0.999999999999991 + 8.673617379884035e-18im, 0.9999999999999974 - 1.3877787807814457e-17im, 1.0000000000000047 - 1.235990476633475e-17im, 1.000000000000002 - 3.599551212651875e-17im, 0.9999999999999978 - 5.637851296924623e-18im, 1.000000000000005 + 1.4094628242311558e-18im, 1.0000000000000029 + 2.862293735361732e-17im, 0.999999999999997 + 8.673617379884035e-19im, 1.0000000000000047 - 5.204170427930421e-18im, 0.9999999999999942 + 1.0516761073109393e-17im, 1.0000000000000127 - 1.5612511283791264e-17im, 0.9999999999999969 + 1.474514954580286e-17im, 1.0000000000000024 - 2.3852447794681098e-18im, 1.0000000000000067 - 1.0245710529988017e-17im, 0.999999999999999 + 3.469446951953614e-18im, 0.9999999999999956 + 3.903127820947816e-17im
2.0, 1.0000000000000044 + 2.42861286636753e-17im, 0.9999999999999959 - 1.8214596497756474e-17im, 0.9999999999999961 + 4.336808689942018e-19im, 1.0000000000000082 + 9.540979117872439e-18im, 0.9999999999999919 + 8.673617379884035e-18im, 0.9999999999999964 - 1.3010426069826053e-17im, 1.0000000000000049 - 1.1926223897340549e-17im, 1.000000000000002 - 3.621235256101585e-17im, 0.9999999999999967 - 5.204170427930421e-18im, 1.0000000000000064 + 1.3010426069826053e-18im, 1.0000000000000036 + 2.8189256484623115e-17im, 0.999999999999998 + 2.6020852139652106e-18im, 1.0000000000000058 - 6.071532165918825e-18im, 0.9999999999999943 + 1.0625181290357943e-17im, 1.0000000000000127 - 1.5612511283791264e-17im, 0.9999999999999979 + 1.734723475976807e-17im, 1.0000000000000044 - 2.3852447794681098e-18im, 1.0000000000000062 - 1.0299920638612292e-17im, 0.9999999999999961 + 3.469446951953614e-18im, 0.9999999999999958 + 3.729655473350135e-17im
2.1, 1.0000000000000027 + 2.5153490401663703e-17im, 0.9999999999999972 - 1.8214596497756474e-17im, 0.9999999999999943 - 4.336808689942018e-19im, 1.00000000000001 + 1.1275702593849246e-17im, 0.9999999999999901 + 8.456776945386935e-18im, 0.9999999999999946 - 1.3010426069826053e-17im, 1.000000000000003 - 1.1709383462843448e-17im, 1.000000000000002 - 3.599551212651875e-17im, 0.9999999999999958 - 4.336808689942018e-18im, 1.0000000000000064 + 1.5720931501039814e-18im, 1.0000000000000036 + 2.7755575615628914e-17im, 0.9999999999999968 - 8.673617379884035e-19im, 1.0000000000000062 - 6.5052130349130266e-18im, 0.9999999999999919 + 1.0408340855860843e-17im, 1.0000000000000107 - 1.7780915628762273e-17im, 0.9999999999999977 + 1.6479873021779667e-17im, 1.0000000000000049 - 2.4936649967166602e-18im, 1.0000000000000069 - 1.0598076236045806e-17im, 0.9999999999999943 + 3.686287386450715e-18im, 0.9999999999999951 + 3.469446951953614e-17im
2.2, 1.0000000000000053 + 2.5587171270657905e-17im, 0.9999999999999971 - 1.9081958235744878e-17im, 0.9999999999999929 + 2.6020852139652106e-18im, 1.0000000000000104 + 1.3444106938820255e-17im, 0.9999999999999878 + 8.673617379884035e-18im, 0.9999999999999929 - 1.3010426069826053e-17im, 1.0000000000000022 - 1.1817803680091998e-17im, 1.0000000000000022 - 3.686287386450715e-17im, 0.9999999999999974 - 3.903127820947816e-18im, 1.0000000000000075 + 1.6805133673525319e-18im, 1.0000000000000033 + 2.8189256484623115e-17im, 0.9999999999999981 - 1.734723475976807e-18im, 1.0000000000000069 - 5.637851296924623e-18im, 0.9999999999999919 + 1.0408340855860843e-17im, 1.0000000000000104 - 1.7780915628762273e-17im, 0.9999999999999984 + 1.3010426069826053e-17im, 1.000000000000006 - 2.2768245622195593e-18im, 1.0000000000000084 - 1.0367683274392636e-17im, 0.9999999999999947 + 4.445228907190568e-18im, 0.9999999999999957 + 3.642919299551295e-17im
2.3, 1.0000000000000056 + 2.5153490401663703e-17im, 0.9999999999999969 - 1.6479873021779667e-17im, 0.9999999999999947 + 4.336808689942018e-18im, 1.0000000000000095 + 1.1275702593849246e-17im, 0.9999999999999882 + 8.890457814381136e-18im, 0.9999999999999925 - 1.214306433183765e-17im, 1.0000000000000022 - 1.1600963245594897e-17im, 1.0000000000000018 - 3.729655473350135e-17im, 0.9999999999999981 - 5.204170427930421e-18im, 1.0000000000000082 + 1.734723475976807e-18im, 1.0000000000000036 + 2.862293735361732e-17im, 0.9999999999999967 - 1.734723475976807e-18im, 1.0000000000000078 - 6.071532165918825e-18im, 0.9999999999999906 + 1.0516761073109393e-17im, 1.000000000000011 - 1.8214596497756474e-17im, 0.9999999999999972 + 1.6479873021779667e-17im, 1.0000000000000064 - 2.222614453595284e-18im, 1.000000000000008 - 1.035074261544755e-17im, 0.9999999999999941 + 4.228388472693467e-18im, 0.9999999999999967 + 3.8163916471489756e-17im
2.4, 1.0000000000000042 + 2.6454533008646308e-17im, 0.9999999999999982 - 1.474514954580286e-17im, 0.9999999999999949 + 3.469446951953614e-18im, 1.0000000000000087 + 1.1275702593849246e-17im, 0.9999999999999863 + 9.215718466126788e-18im, 0.9999999999999907 - 1.1275702593849246e-17im, 1.0000000000000036 - 1.1600963245594897e-17im, 1.0000000000000002 - 3.859759734048396e-17im, 0.999999999999998 - 3.903127820947816e-18im, 1.0000000000000084 + 1.8431436932253575e-18im, 1.0000000000000044 + 2.7321894746634712e-17im, 0.9999999999999993 - 8.673617379884035e-19im, 1.0000000000000058 - 6.5052130349130266e-18im, 0.999999999999991 + 1.0733601507606494e-17im, 1.0000000000000109 - 1.7780915628762273e-17im, 0.9999999999999977 + 1.5612511283791264e-17im, 1.0000000000000044 - 2.3852447794681098e-18im, 1.0000000000000056 - 1.0381235801548705e-17im, 0.9999999999999922 + 4.553649124439119e-18im, 0.9999999999999971 + 3.946495907847236e-17im
2.5, 1.0000000000000044 + 2.688821387764051e-17im, 0.9999999999999976 - 1.5612511283791264e-17im, 0.9999999999999966 + 4.7704895589362195e-18im, 1.0000000000000087 + 1.1709383462843448e-17im, 0.9999999999999846 + 8.890457814381136e-18im, 0.9999999999999892 - 1.1709383462843448e-17im, 1.0000000000000047 - 1.1275702593849246e-17im, 0.9999999999999964 - 3.870601755773251e-17im, 0.9999999999999992 - 4.7704895589362195e-18im, 1.0000000000000109 + 1.8973538018496328e-18im, 1.0000000000000064 + 2.5587171270657905e-17im, 0.9999999999999994 - 4.336808689942018e-19im, 1.000000000000006 - 8.239936510889834e-18im, 0.9999999999999912 + 1.0842021724855044e-17im, 1.0000000000000109 - 1.8214596497756474e-17im, 0.9999999999999993 + 1.3010426069826053e-17im, 1.0000000000000058 - 2.3852447794681098e-18im, 1.0000000000000042 - 1.0408340855860843e-17im, 0.999999999999991 + 4.87890977618477e-18im, 0.9999999999999962 + 4.119968255444917e-17im
2.6, 1.0000000000000036 + 2.6020852139652106e-17im, 0.9999999999999993 - 1.214306433183765e-17im, 0.9999999999999968 + 4.553649124439119e-18im, 1.0000000000000087 + 1.3444106938820255e-17im, 0.9999999999999857 + 8.998878031629687e-18im, 0.9999999999999867 - 1.1275702593849246e-17im, 1.0000000000000058 - 1.0733601507606494e-17im, 0.9999999999999949 - 3.8272336688738307e-17im, 1.0000000000000007 - 4.7704895589362195e-18im, 1.0000000000000133 + 1.7889335846010823e-18im, 1.000000000000008 + 2.47198095326695e-17im, 1.0000000000000009 + 0.0im, 1.000000000000003 - 7.37257477290143e-18im, 0.9999999999999909 + 1.0950441942103595e-17im, 1.0000000000000124 - 1.9081958235744878e-17im, 0.999999999999998 + 1.3010426069826053e-17im, 1.0000000000000049 - 2.6020852139652106e-18im, 1.0000000000000053 - 1.0354130747236567e-17im, 0.9999999999999919 + 4.553649124439119e-18im, 0.9999999999999967 + 4.0332320816460765e-17im
2.7, 1.0000000000000069 + 2.6454533008646308e-17im, 0.9999999999999986 - 1.3010426069826053e-17im, 0.9999999999999989 + 4.553649124439119e-18im, 1.0000000000000104 + 1.474514954580286e-17im, 0.9999999999999856 + 8.998878031629687e-18im, 0.9999999999999868 - 1.2576745200831851e-17im, 1.0000000000000053 - 1.0842021724855044e-17im, 0.9999999999999962 - 3.8055496254241206e-17im, 1.000000000000002 - 4.7704895589362195e-18im, 1.0000000000000155 + 1.7889335846010823e-18im, 1.0000000000000084 + 2.45029690981724e-17im, 1.0000000000000004 + 4.336808689942018e-19im, 1.000000000000005 - 7.806255641895632e-18im, 0.9999999999999889 + 1.0733601507606494e-17im, 1.0000000000000109 - 1.7780915628762273e-17im, 0.9999999999999952 + 1.0408340855860843e-17im, 1.0000000000000058 - 2.656295322589486e-18im, 1.0000000000000053 - 1.0408340855860843e-17im, 0.9999999999999953 + 3.903127820947816e-18im, 0.9999999999999962 + 3.946495907847236e-17im
