flowtime, dM2R1, dM2R2, dM2R3, dM2R4, dM2R5, dM2R6, dM2R7, dM2R8, dM2R9, dM2R10, dM2R11, dM2R12, dM2R13, dM2R14, dM2R15, dM2R16, dM2R17, dM2R18, dM2R19, dM(mass_num)R20
1.0, 0.9999999999999991 + 5.637851296924623e-18im, 0.9999999999999999 + 6.938893903907228e-17im, 0.9999999999999981 + 1.0408340855860843e-17im, 1.0000000000000053 + 9.540979117872439e-18im, 1.0000000000000058 + 1.6263032587282567e-19im, 0.9999999999999989 + 5.421010862427522e-20im, 1.000000000000004 + 2.168404344971009e-19im, 1.0000000000000058 - 6.938893903907228e-18im, 0.9999999999999953 - 5.204170427930421e-18im, 1.0000000000000058 + 4.336808689942018e-18im, 0.9999999999999934 - 1.734723475976807e-18im, 0.9999999999999994 - 9.215718466126788e-19im, 1.0000000000000036 - 1.9949319973733282e-17im, 0.9999999999999993 - 1.3877787807814457e-17im, 1.0000000000000062 - 9.215718466126788e-19im, 1.000000000000002 + 2.8189256484623115e-18im, 1.0000000000000007 - 4.336808689942018e-18im, 0.9999999999999896 + 4.7704895589362195e-18im, 0.9999999999999977 + 2.656295322589486e-18im, 0.9999999999999968 + 0.0im
1.1, 1.0 + 5.637851296924623e-18im, 0.9999999999999992 + 7.28583859910259e-17im, 0.9999999999999983 + 1.3877787807814457e-17im, 1.0000000000000067 + 9.540979117872439e-18im, 1.0000000000000062 + 1.0842021724855044e-19im, 0.9999999999999979 - 2.168404344971009e-19im, 1.0000000000000044 + 1.6263032587282567e-19im, 1.000000000000004 - 3.469446951953614e-18im, 0.9999999999999958 - 1.3010426069826053e-17im, 1.0000000000000044 + 4.7704895589362195e-18im, 0.9999999999999928 - 5.204170427930421e-18im, 0.9999999999999996 - 8.131516293641283e-19im, 1.000000000000004 - 1.214306433183765e-17im, 0.9999999999999978 - 1.3877787807814457e-17im, 1.0000000000000056 - 8.673617379884035e-19im, 1.0000000000000027 + 3.469446951953614e-18im, 0.999999999999999 - 4.336808689942018e-18im, 0.999999999999988 + 5.204170427930421e-18im, 0.9999999999999991 + 2.4936649967166602e-18im, 0.9999999999999956 + 3.469446951953614e-18im
1.2, 0.9999999999999978 + 5.670885581867541e-18im, 0.9999999999999987 + 5.898059818321144e-17im, 0.9999999999999969 + 2.42861286636753e-17im, 1.0000000000000058 + 1.1275702593849246e-17im, 1.0000000000000049 + 1.6263032587282567e-19im, 0.999999999999998 - 2.168404344971009e-19im, 1.000000000000004 + 1.7618285302889447e-19im, 1.0000000000000056 - 1.734723475976807e-18im, 0.9999999999999938 - 1.1275702593849246e-17im, 1.0000000000000036 + 5.637851296924623e-18im, 0.9999999999999943 - 5.204170427930421e-18im, 1.000000000000001 - 8.673617379884035e-19im, 1.0000000000000047 - 8.673617379884035e-18im, 0.9999999999999982 - 1.5612511283791264e-17im, 1.0000000000000053 - 9.215718466126788e-19im, 1.000000000000002 + 3.7947076036992655e-18im, 0.9999999999999981 - 3.469446951953614e-18im, 0.9999999999999861 + 4.7704895589362195e-18im, 0.9999999999999983 + 2.656295322589486e-18im, 0.9999999999999957 - 3.469446951953614e-18im
1.3, 0.9999999999999979 + 5.583641188300348e-18im, 0.9999999999999998 + 6.938893903907228e-17im, 0.9999999999999959 + 6.938893903907228e-18im, 1.0000000000000036 + 1.0408340855860843e-17im, 1.000000000000005 + 2.168404344971009e-19im, 0.9999999999999987 + 5.421010862427522e-20im, 1.0000000000000049 + 2.168404344971009e-19im, 1.0000000000000075 - 1.734723475976807e-18im, 0.9999999999999929 - 1.474514954580286e-17im, 1.0000000000000064 + 4.7704895589362195e-18im, 0.9999999999999932 - 3.469446951953614e-18im, 1.0 - 6.505213034913027e-19im, 1.0000000000000049 - 1.3877787807814457e-17im, 0.9999999999999991 - 1.0408340855860843e-17im, 1.0000000000000056 - 8.673617379884035e-19im, 1.000000000000002 + 3.5236570605778894e-18im, 0.9999999999999988 - 2.6020852139652106e-18im, 0.9999999999999862 + 4.336808689942018e-18im, 0.9999999999999967 + 2.6020852139652106e-18im, 0.9999999999999976 - 1.734723475976807e-18im
1.4, 0.9999999999999969 + 5.5294310796760726e-18im, 0.9999999999999999 + 5.898059818321144e-17im, 0.9999999999999967 + 6.938893903907228e-18im, 1.0000000000000024 + 1.1275702593849246e-17im, 1.0000000000000049 + 0.0im, 0.999999999999999 - 3.2526065174565133e-19im, 1.000000000000005 + 2.0328790734103208e-19im, 1.0000000000000078 + 0.0im, 0.9999999999999931 - 1.3877787807814457e-17im, 1.000000000000008 + 4.7704895589362195e-18im, 0.9999999999999915 - 6.938893903907228e-18im, 1.0000000000000004 - 7.047314121155779e-19im, 1.0000000000000058 - 1.3877787807814457e-17im, 1.0000000000000016 - 8.673617379884035e-18im, 1.0000000000000064 - 8.673617379884035e-19im, 1.0000000000000009 + 3.74049749507499e-18im, 0.9999999999999989 - 4.336808689942018e-18im, 0.9999999999999858 + 5.637851296924623e-18im, 0.9999999999999963 + 2.3852447794681098e-18im, 0.9999999999999982 + 1.734723475976807e-18im
1.5, 0.9999999999999978 + 5.7462715141731735e-18im, 0.9999999999999996 + 5.204170427930421e-17im, 0.9999999999999944 + 6.938893903907228e-18im, 1.0000000000000009 + 1.0408340855860843e-17im, 1.0000000000000058 - 2.168404344971009e-19im, 0.9999999999999994 - 1.0842021724855044e-19im, 1.0000000000000044 + 2.202285662861181e-19im, 1.0000000000000069 + 1.734723475976807e-18im, 0.9999999999999947 - 1.431146867680866e-17im, 1.0000000000000095 + 4.7704895589362195e-18im, 0.9999999999999915 - 3.469446951953614e-18im, 0.999999999999999 - 7.047314121155779e-19im, 1.000000000000005 - 6.938893903907228e-18im, 1.0000000000000016 - 5.204170427930421e-18im, 1.0000000000000067 - 9.75781955236954e-19im, 1.0000000000000013 + 3.9302328752599536e-18im, 0.9999999999999976 - 5.204170427930421e-18im, 0.9999999999999875 + 6.938893903907228e-18im, 0.9999999999999952 + 2.2768245622195593e-18im, 1.0000000000000004 - 8.673617379884035e-18im
1.6, 0.9999999999999969 + 5.312590645178972e-18im, 1.0000000000000036 + 4.5102810375396984e-17im, 0.9999999999999954 + 6.938893903907228e-18im, 1.0000000000000024 + 1.0408340855860843e-17im, 1.000000000000006 - 3.2526065174565133e-19im, 1.0000000000000016 + 1.6263032587282567e-19im, 1.0000000000000047 + 2.1152000879715981e-19im, 1.000000000000007 - 3.469446951953614e-18im, 0.9999999999999963 - 1.5178830414797062e-17im, 1.0000000000000093 + 6.071532165918825e-18im, 0.9999999999999908 - 8.673617379884035e-18im, 0.9999999999999967 - 7.047314121155779e-19im, 1.0000000000000058 - 8.673617379884035e-18im, 1.0000000000000013 - 8.673617379884035e-18im, 1.0000000000000084 - 9.75781955236954e-19im, 1.0000000000000027 + 3.821812658011403e-18im, 0.9999999999999983 - 2.6020852139652106e-18im, 0.999999999999986 + 5.637851296924623e-18im, 0.9999999999999954 + 1.734723475976807e-18im, 1.0000000000000022 - 6.938893903907228e-18im
1.7, 0.9999999999999946 + 5.204170427930421e-18im, 1.0000000000000053 + 4.5102810375396984e-17im, 0.9999999999999946 + 1.0408340855860843e-17im, 1.000000000000001 + 8.673617379884035e-18im, 1.0000000000000073 - 3.2526065174565133e-19im, 1.0000000000000002 + 1.6263032587282567e-19im, 1.0000000000000042 + 2.1175823681357508e-19im, 1.0000000000000087 - 5.204170427930421e-18im, 0.9999999999999943 - 1.474514954580286e-17im, 1.0000000000000087 + 6.071532165918825e-18im, 0.9999999999999903 - 8.673617379884035e-18im, 0.9999999999999976 - 7.047314121155779e-19im, 1.0000000000000042 - 1.734723475976807e-18im, 1.0000000000000013 - 5.204170427930421e-18im, 1.000000000000007 - 7.589415207398531e-19im, 1.0000000000000002 + 3.855693975901575e-18im, 0.9999999999999964 - 5.204170427930421e-18im, 0.9999999999999847 + 6.288372600415926e-18im, 0.9999999999999956 + 1.734723475976807e-18im, 1.000000000000003 - 1.3877787807814457e-17im
1.8, 0.9999999999999957 + 4.9873299934333204e-18im, 1.000000000000007 + 4.85722573273506e-17im, 0.9999999999999949 + 2.0816681711721685e-17im, 1.0000000000000024 + 1.3877787807814457e-17im, 1.0000000000000069 - 3.2526065174565133e-19im, 0.9999999999999997 + 2.168404344971009e-19im, 1.000000000000007 + 1.9312351197398048e-19im, 1.000000000000009 + 0.0im, 0.9999999999999941 - 1.3444106938820255e-17im, 1.000000000000009 + 4.7704895589362195e-18im, 0.99999999999999 - 1.0408340855860843e-17im, 0.9999999999999977 - 6.776263578034403e-19im, 1.000000000000003 - 1.734723475976807e-18im, 1.000000000000002 - 6.938893903907228e-18im, 1.0000000000000049 - 4.336808689942018e-19im, 1.0000000000000004 + 3.886610678476357e-18im, 0.9999999999999998 - 6.071532165918825e-18im, 0.9999999999999857 + 5.204170427930421e-18im, 0.9999999999999938 + 1.5178830414797062e-18im, 1.0000000000000016 - 1.0408340855860843e-17im
1.9, 0.9999999999999959 + 4.7704895589362195e-18im, 1.0000000000000075 + 4.85722573273506e-17im, 0.9999999999999961 + 1.0408340855860843e-17im, 1.0000000000000024 + 1.734723475976807e-17im, 1.0000000000000056 - 2.168404344971009e-19im, 0.9999999999999983 + 1.0842021724855044e-19im, 1.0000000000000078 + 1.7618285302889447e-19im, 1.0000000000000089 + 1.734723475976807e-18im, 0.9999999999999927 - 1.3877787807814457e-17im, 1.0000000000000089 + 4.7704895589362195e-18im, 0.9999999999999915 - 8.673617379884035e-18im, 0.9999999999999984 - 7.047314121155779e-19im, 1.0000000000000042 - 3.469446951953614e-18im, 1.0000000000000016 - 3.469446951953614e-18im, 1.0000000000000062 - 3.2526065174565133e-19im, 0.9999999999999996 + 3.882799030213713e-18im, 0.9999999999999969 - 9.540979117872439e-18im, 0.9999999999999861 + 6.071532165918825e-18im, 0.9999999999999929 + 1.5178830414797062e-18im, 1.0000000000000027 - 1.0408340855860843e-17im
2.0, 0.9999999999999949 + 4.9873299934333204e-18im, 1.0000000000000098 + 5.204170427930421e-17im, 0.9999999999999967 + 0.0im, 1.0000000000000029 + 1.734723475976807e-17im, 1.0000000000000047 + 1.0842021724855044e-19im, 0.999999999999998 + 1.0842021724855044e-19im, 1.0000000000000089 + 1.4230153513872246e-19im, 1.0000000000000075 - 3.469446951953614e-18im, 0.999999999999992 - 1.3782920117721975e-17im, 1.0000000000000093 + 6.5052130349130266e-18im, 0.99999999999999 - 8.673617379884035e-18im, 0.999999999999999 - 7.318364664277155e-19im, 1.0000000000000033 - 1.734723475976807e-18im, 1.0000000000000007 - 8.673617379884035e-18im, 1.0000000000000062 - 3.2526065174565133e-19im, 0.9999999999999974 + 3.876022766635678e-18im, 0.9999999999999981 - 1.0408340855860843e-17im, 0.9999999999999873 + 5.637851296924623e-18im, 0.9999999999999938 + 1.4094628242311558e-18im, 1.0000000000000036 - 1.3877787807814457e-17im
2.1, 0.999999999999995 + 5.421010862427522e-18im, 1.0000000000000102 + 6.245004513516506e-17im, 0.999999999999997 - 1.0408340855860843e-17im, 1.0000000000000038 + 1.0408340855860843e-17im, 1.000000000000004 + 1.0842021724855044e-19im, 1.0000000000000009 + 1.0842021724855044e-19im, 1.000000000000008 + 1.4907779871675686e-19im, 1.000000000000006 - 6.938893903907228e-18im, 0.9999999999999954 - 1.3823577699190182e-17im, 1.0000000000000095 + 6.071532165918825e-18im, 0.999999999999991 - 1.3877787807814457e-17im, 1.0000000000000002 - 7.047314121155779e-19im, 1.0000000000000044 + 3.469446951953614e-18im, 1.0000000000000002 - 1.0408340855860843e-17im, 1.0000000000000087 - 2.168404344971009e-19im, 0.999999999999996 + 3.903127820947816e-18im, 0.9999999999999973 - 1.3010426069826053e-17im, 0.999999999999988 + 5.637851296924623e-18im, 0.9999999999999946 + 1.951563910473908e-18im, 1.0000000000000042 - 1.0408340855860843e-17im
2.2, 0.9999999999999939 + 4.7704895589362195e-18im, 1.0000000000000093 + 7.28583859910259e-17im, 0.9999999999999969 - 1.734723475976807e-17im, 1.0000000000000047 + 1.0408340855860843e-17im, 1.0000000000000042 + 1.0842021724855044e-19im, 1.0000000000000022 + 1.3552527156068805e-19im, 1.000000000000009 + 1.6263032587282567e-19im, 1.0000000000000075 - 5.204170427930421e-18im, 0.9999999999999959 - 1.3660947373317356e-17im, 1.00000000000001 + 6.071532165918825e-18im, 0.999999999999993 - 1.214306433183765e-17im, 0.999999999999999 - 6.776263578034403e-19im, 1.0000000000000049 + 5.204170427930421e-18im, 0.9999999999999997 - 6.938893903907228e-18im, 1.0000000000000104 - 2.168404344971009e-19im, 0.9999999999999971 + 3.821812658011403e-18im, 0.9999999999999989 - 1.1275702593849246e-17im, 0.9999999999999876 + 5.637851296924623e-18im, 0.9999999999999951 + 2.0599841277224584e-18im, 1.000000000000003 - 8.673617379884035e-18im
2.3, 0.9999999999999937 + 4.9873299934333204e-18im, 1.0000000000000084 + 7.28583859910259e-17im, 0.9999999999999964 - 2.42861286636753e-17im, 1.0000000000000047 + 1.214306433183765e-17im, 1.0000000000000036 + 5.421010862427522e-20im, 0.9999999999999988 + 1.0842021724855044e-19im, 1.00000000000001 + 1.4907779871675686e-19im, 1.000000000000009 + 3.469446951953614e-18im, 0.9999999999999951 - 1.3769367590565906e-17im, 1.0000000000000093 + 6.5052130349130266e-18im, 0.9999999999999934 - 1.3877787807814457e-17im, 0.9999999999999988 - 6.911788849595091e-19im, 1.000000000000005 + 8.673617379884035e-18im, 0.9999999999999993 + 0.0im, 1.0000000000000095 + 0.0im, 0.9999999999999977 + 3.7947076036992655e-18im, 1.000000000000001 - 9.540979117872439e-18im, 0.9999999999999869 + 4.553649124439119e-18im, 0.9999999999999951 + 1.951563910473908e-18im, 1.0000000000000044 - 8.673617379884035e-18im
2.4, 0.999999999999995 + 4.336808689942018e-18im, 1.0000000000000082 + 5.551115123125783e-17im, 0.9999999999999961 - 2.0816681711721685e-17im, 1.0000000000000049 + 1.5612511283791264e-17im, 1.0000000000000036 + 1.6263032587282567e-19im, 1.0000000000000018 + 8.131516293641283e-20im, 1.0000000000000093 + 1.8973538018496328e-19im, 1.000000000000008 + 1.734723475976807e-18im, 0.9999999999999956 - 1.431146867680866e-17im, 1.0000000000000082 + 7.37257477290143e-18im, 0.999999999999993 - 1.474514954580286e-17im, 0.9999999999999984 - 7.047314121155779e-19im, 1.0000000000000044 + 0.0im, 0.9999999999999982 - 1.734723475976807e-18im, 1.0000000000000107 + 2.168404344971009e-19im, 0.999999999999997 + 3.7947076036992655e-18im, 0.9999999999999998 - 8.673617379884035e-18im, 0.999999999999987 + 4.7704895589362195e-18im, 0.9999999999999966 + 1.3010426069826053e-18im, 1.0000000000000044 - 1.214306433183765e-17im
2.5, 0.9999999999999953 + 4.7704895589362195e-18im, 1.000000000000008 + 5.204170427930421e-17im, 0.9999999999999941 - 2.42861286636753e-17im, 1.0000000000000038 + 1.734723475976807e-17im, 1.0000000000000022 + 5.421010862427522e-20im, 1.0000000000000042 + 1.6263032587282567e-19im, 1.00000000000001 + 1.8973538018496328e-19im, 1.0000000000000082 + 0.0im, 0.9999999999999966 - 1.3877787807814457e-17im, 1.000000000000007 + 7.37257477290143e-18im, 0.9999999999999941 - 1.3010426069826053e-17im, 0.9999999999999977 - 5.963111948670274e-19im, 1.0000000000000058 + 1.734723475976807e-18im, 0.9999999999999946 - 3.469446951953614e-18im, 1.0000000000000104 + 3.2526065174565133e-19im, 0.999999999999999 + 3.957337929572091e-18im, 0.9999999999999979 - 8.673617379884035e-18im, 0.9999999999999861 + 4.336808689942018e-18im, 0.9999999999999987 + 1.951563910473908e-18im, 1.000000000000006 - 1.3877787807814457e-17im
2.6, 0.9999999999999959 + 4.553649124439119e-18im, 1.0000000000000073 + 5.551115123125783e-17im, 0.9999999999999929 - 1.0408340855860843e-17im, 1.0000000000000024 + 1.9081958235744878e-17im, 1.000000000000003 + 5.421010862427522e-20im, 1.0000000000000018 + 1.3552527156068805e-19im, 1.0000000000000109 + 1.8973538018496328e-19im, 1.0000000000000102 + 0.0im, 0.9999999999999962 - 1.452830911130576e-17im, 1.0000000000000084 + 7.37257477290143e-18im, 0.9999999999999959 - 1.6479873021779667e-17im, 0.9999999999999986 - 5.963111948670274e-19im, 1.0000000000000038 + 8.673617379884035e-18im, 0.9999999999999964 - 8.673617379884035e-18im, 1.0000000000000118 + 0.0im, 0.9999999999999982 + 4.119968255444917e-18im, 0.9999999999999987 - 7.806255641895632e-18im, 0.999999999999985 + 3.686287386450715e-18im, 0.9999999999999969 + 1.8431436932253575e-18im, 1.0000000000000049 - 6.938893903907228e-18im
2.7, 0.9999999999999969 + 4.553649124439119e-18im, 1.0000000000000069 + 4.85722573273506e-17im, 0.9999999999999926 - 1.734723475976807e-17im, 1.000000000000001 + 1.9081958235744878e-17im, 1.0000000000000073 + 5.421010862427522e-20im, 1.0000000000000004 + 8.131516293641283e-20im, 1.0000000000000115 + 1.8973538018496328e-19im, 1.0000000000000127 + 0.0im, 0.999999999999997 - 1.3877787807814457e-17im, 1.000000000000007 + 7.37257477290143e-18im, 0.9999999999999948 - 1.474514954580286e-17im, 0.9999999999999996 - 5.827586677109586e-19im, 1.0000000000000073 + 6.938893903907228e-18im, 0.9999999999999981 - 3.469446951953614e-18im, 1.0000000000000104 + 5.421010862427522e-19im, 0.999999999999997 + 4.228388472693467e-18im, 0.9999999999999981 - 7.806255641895632e-18im, 0.9999999999999833 + 4.336808689942018e-18im, 0.9999999999999979 + 1.951563910473908e-18im, 1.0000000000000036 - 1.0408340855860843e-17im
