flowtime, dM3R1, dM3R2, dM3R3, dM3R4, dM3R5, dM3R6, dM3R7, dM3R8, dM3R9, dM3R10, dM3R11, dM3R12, dM3R13, dM3R14, dM(mass_num)R15
3.8, 0.9999999999999941 + 2.7755575615628914e-17im, 0.9999999999999885 + 6.106226635438361e-16im, 1.000000000000013 - 2.7755575615628914e-17im, 1.0000000000000107 - 4.85722573273506e-17im, 1.000000000000006 + 3.885780586188048e-16im, 0.9999999999999951 - 1.1102230246251565e-16im, 1.0000000000000102 - 2.7755575615628914e-16im, 1.0000000000000022 + 3.3306690738754696e-16im, 0.9999999999999933 + 3.3306690738754696e-16im, 1.0000000000000124 - 1.6653345369377348e-16im, 1.0000000000000016 + 3.191891195797325e-16im, 0.9999999999999989 + 1.27675647831893e-15im, 0.9999999999999938 + 1.0547118733938987e-15im, 0.9999999999999963 + 2.220446049250313e-16im, 0.9999999999999978 - 1.3877787807814457e-16im
3.9, 0.9999999999999946 + 6.938893903907228e-18im, 0.9999999999999865 + 5.551115123125783e-16im, 1.0000000000000133 + 5.551115123125783e-17im, 1.0000000000000102 - 8.326672684688674e-17im, 1.0000000000000082 + 4.440892098500626e-16im, 0.9999999999999936 - 1.1102230246251565e-16im, 1.000000000000011 + 0.0im, 1.000000000000005 + 6.106226635438361e-16im, 0.9999999999999951 + 4.440892098500626e-16im, 1.00000000000001 - 2.7755575615628914e-16im, 1.0000000000000013 + 2.914335439641036e-16im, 0.9999999999999982 + 1.3877787807814457e-15im, 0.999999999999994 + 1.2212453270876722e-15im, 0.9999999999999963 + 1.1102230246251565e-16im, 0.9999999999999956 - 2.7755575615628914e-17im
4.0, 0.9999999999999939 + 1.3877787807814457e-17im, 0.9999999999999875 + 5.551115123125783e-16im, 1.0000000000000135 + 5.551115123125783e-17im, 1.00000000000001 - 9.71445146547012e-17im, 1.000000000000008 + 4.996003610813204e-16im, 0.9999999999999943 - 1.6653345369377348e-16im, 1.0000000000000102 - 2.220446049250313e-16im, 1.0000000000000049 + 7.216449660063518e-16im, 0.9999999999999964 + 6.661338147750939e-16im, 1.0000000000000093 - 2.7755575615628914e-16im, 1.0000000000000004 + 2.914335439641036e-16im, 0.9999999999999982 + 1.3877787807814457e-15im, 0.9999999999999948 + 1.1102230246251565e-15im, 0.9999999999999966 + 1.1102230246251565e-16im, 0.9999999999999971 - 1.942890293094024e-16im
4.1, 0.9999999999999939 + 3.469446951953614e-18im, 0.9999999999999878 + 8.881784197001252e-16im, 1.0000000000000115 + 5.551115123125783e-17im, 1.0000000000000118 - 5.551115123125783e-17im, 1.000000000000008 + 3.3306690738754696e-16im, 0.9999999999999943 - 1.1102230246251565e-16im, 1.0000000000000107 - 2.220446049250313e-16im, 1.0000000000000062 + 6.661338147750939e-16im, 0.9999999999999959 + 7.216449660063518e-16im, 1.000000000000007 - 3.885780586188048e-16im, 1.000000000000001 + 3.122502256758253e-16im, 0.9999999999999982 + 1.3877787807814457e-15im, 0.9999999999999949 + 9.43689570931383e-16im, 0.9999999999999959 + 2.220446049250313e-16im, 0.9999999999999987 - 2.220446049250313e-16im
4.2, 0.9999999999999936 + 1.734723475976807e-17im, 0.9999999999999873 + 8.326672684688674e-16im, 1.0000000000000113 + 0.0im, 1.0000000000000104 - 4.163336342344337e-17im, 1.0000000000000067 + 3.885780586188048e-16im, 0.9999999999999952 + 5.551115123125783e-17im, 1.000000000000011 - 2.7755575615628914e-16im, 1.0000000000000062 + 3.885780586188048e-16im, 0.9999999999999961 + 8.881784197001252e-16im, 1.000000000000007 - 5.551115123125783e-16im, 0.9999999999999996 + 3.122502256758253e-16im, 0.9999999999999974 + 1.6653345369377348e-15im, 0.9999999999999943 + 1.0547118733938987e-15im, 0.999999999999994 + 4.440892098500626e-16im, 0.9999999999999996 - 2.7755575615628914e-17im
4.3, 0.9999999999999922 + 1.3877787807814457e-17im, 0.9999999999999862 + 5.551115123125783e-16im, 1.0000000000000113 - 1.1102230246251565e-16im, 1.000000000000009 - 5.551115123125783e-17im, 1.000000000000006 + 2.7755575615628914e-16im, 0.9999999999999951 + 2.7755575615628914e-16im, 1.0000000000000142 - 2.220446049250313e-16im, 1.000000000000008 + 3.885780586188048e-16im, 0.9999999999999964 + 8.326672684688674e-16im, 1.0000000000000073 - 6.106226635438361e-16im, 0.9999999999999997 + 2.8449465006019636e-16im, 0.9999999999999978 + 1.8318679906315083e-15im, 0.9999999999999942 + 8.881784197001252e-16im, 0.9999999999999944 + 5.551115123125783e-16im, 1.0 - 1.6653345369377348e-16im
4.4, 0.9999999999999907 + 6.938893903907228e-18im, 0.9999999999999846 + 4.996003610813204e-16im, 1.0000000000000113 - 5.551115123125783e-17im, 1.0000000000000082 - 8.326672684688674e-17im, 1.0000000000000056 + 2.220446049250313e-16im, 0.9999999999999956 + 4.996003610813204e-16im, 1.0000000000000133 - 3.3306690738754696e-16im, 1.0000000000000078 + 2.7755575615628914e-16im, 0.9999999999999959 + 8.326672684688674e-16im, 1.0000000000000067 - 7.216449660063518e-16im, 1.0000000000000007 + 2.7755575615628914e-16im, 0.9999999999999953 + 1.7763568394002505e-15im, 0.999999999999994 + 7.216449660063518e-16im, 0.9999999999999953 + 5.551115123125783e-16im, 0.9999999999999994 - 1.1102230246251565e-16im
4.5, 0.9999999999999921 + 6.938893903907228e-18im, 0.999999999999986 + 9.43689570931383e-16im, 1.0000000000000118 - 1.3877787807814457e-16im, 1.000000000000007 - 1.249000902703301e-16im, 1.0000000000000062 + 2.220446049250313e-16im, 0.9999999999999958 + 3.885780586188048e-16im, 1.000000000000015 - 2.220446049250313e-16im, 1.0000000000000089 - 1.6653345369377348e-16im, 0.9999999999999944 + 6.106226635438361e-16im, 1.000000000000007 - 7.216449660063518e-16im, 1.0000000000000024 + 2.914335439641036e-16im, 0.9999999999999937 + 1.8318679906315083e-15im, 0.999999999999995 + 7.216449660063518e-16im, 0.9999999999999959 + 4.440892098500626e-16im, 0.999999999999999 - 1.6653345369377348e-16im
4.6, 0.999999999999991 + 1.0408340855860843e-17im, 0.9999999999999853 + 4.440892098500626e-16im, 1.0000000000000109 - 2.498001805406602e-16im, 1.0000000000000075 - 1.1102230246251565e-16im, 1.0000000000000056 + 1.6653345369377348e-16im, 0.9999999999999962 + 4.440892098500626e-16im, 1.0000000000000167 + 0.0im, 1.0000000000000078 - 2.7755575615628914e-16im, 0.9999999999999951 + 7.216449660063518e-16im, 1.0000000000000073 - 8.326672684688674e-16im, 1.0000000000000004 + 2.706168622523819e-16im, 0.9999999999999926 + 1.9984014443252818e-15im, 0.9999999999999942 + 7.771561172376096e-16im, 0.9999999999999983 + 6.106226635438361e-16im, 0.9999999999999969 - 1.6653345369377348e-16im
4.7, 0.9999999999999902 - 6.938893903907228e-18im, 0.9999999999999865 + 2.220446049250313e-16im, 1.0000000000000098 - 1.6653345369377348e-16im, 1.000000000000008 - 1.249000902703301e-16im, 1.0000000000000058 + 0.0im, 0.9999999999999954 + 3.3306690738754696e-16im, 1.0000000000000153 - 1.1102230246251565e-16im, 1.0000000000000084 - 1.6653345369377348e-16im, 0.999999999999997 + 7.771561172376096e-16im, 1.0000000000000075 - 8.326672684688674e-16im, 1.0000000000000004 + 2.949029909160572e-16im, 0.9999999999999946 + 2.1649348980190553e-15im, 0.9999999999999947 + 1.1102230246251565e-15im, 0.9999999999999986 + 4.996003610813204e-16im, 0.9999999999999994 - 8.326672684688674e-17im
4.8, 0.9999999999999907 + 0.0im, 0.9999999999999862 + 4.440892098500626e-16im, 1.000000000000009 - 1.6653345369377348e-16im, 1.000000000000007 - 1.3877787807814457e-16im, 1.0000000000000073 + 1.1102230246251565e-16im, 0.9999999999999942 + 2.7755575615628914e-16im, 1.0000000000000133 - 5.551115123125783e-17im, 1.0000000000000087 - 3.885780586188048e-16im, 0.9999999999999973 + 9.43689570931383e-16im, 1.0000000000000056 - 8.326672684688674e-16im, 1.0000000000000033 + 2.8102520310824275e-16im, 0.9999999999999926 + 2.0539125955565396e-15im, 0.9999999999999964 + 1.0547118733938987e-15im, 0.9999999999999973 + 5.551115123125783e-16im, 1.0000000000000002 - 1.3877787807814457e-16im
4.9, 0.9999999999999915 - 3.469446951953614e-18im, 0.9999999999999858 + 4.440892098500626e-16im, 1.00000000000001 - 3.3306690738754696e-16im, 1.0000000000000082 - 1.5265566588595902e-16im, 1.0000000000000053 + 2.220446049250313e-16im, 0.9999999999999967 + 4.996003610813204e-16im, 1.0000000000000155 + 5.551115123125783e-17im, 1.0000000000000087 - 3.885780586188048e-16im, 0.9999999999999977 + 9.43689570931383e-16im, 1.000000000000006 - 6.661338147750939e-16im, 1.0000000000000033 + 2.5240226575462543e-16im, 0.9999999999999931 + 2.0539125955565396e-15im, 0.9999999999999978 + 9.43689570931383e-16im, 0.9999999999999976 + 6.106226635438361e-16im, 1.0000000000000009 - 2.220446049250313e-16im
5.0, 0.9999999999999916 - 6.938893903907228e-18im, 0.9999999999999851 + 5.551115123125783e-16im, 1.0000000000000104 - 3.0531133177191805e-16im, 1.0000000000000095 - 1.1102230246251565e-16im, 1.0000000000000053 + 3.3306690738754696e-16im, 0.9999999999999967 + 4.440892098500626e-16im, 1.0000000000000164 + 0.0im, 1.0000000000000093 - 2.7755575615628914e-16im, 0.9999999999999969 + 9.992007221626409e-16im, 1.0000000000000064 - 6.106226635438361e-16im, 1.000000000000005 + 2.5326962749261384e-16im, 0.9999999999999913 + 2.0539125955565396e-15im, 0.9999999999999999 + 9.43689570931383e-16im, 0.9999999999999961 + 8.326672684688674e-16im, 1.0000000000000009 - 1.1102230246251565e-16im
5.1, 0.9999999999999911 - 1.0408340855860843e-17im, 0.9999999999999857 + 5.551115123125783e-16im, 1.0000000000000115 - 2.7755575615628914e-16im, 1.00000000000001 - 1.3877787807814457e-16im, 1.0000000000000067 + 2.220446049250313e-16im, 0.9999999999999956 + 2.7755575615628914e-16im, 1.0000000000000149 - 5.551115123125783e-17im, 1.00000000000001 + 1.1102230246251565e-16im, 0.9999999999999987 + 8.326672684688674e-16im, 1.0000000000000044 - 4.996003610813204e-16im, 1.0000000000000058 + 2.1423834928313568e-16im, 0.9999999999999908 + 1.9984014443252818e-15im, 0.999999999999999 + 1.0547118733938987e-15im, 0.9999999999999957 + 7.216449660063518e-16im, 1.0000000000000013 - 1.1102230246251565e-16im
5.2, 0.99999999999999 - 6.938893903907228e-18im, 0.9999999999999856 + 3.3306690738754696e-16im, 1.0000000000000107 - 1.6653345369377348e-16im, 1.0000000000000109 - 1.1102230246251565e-16im, 1.0000000000000058 + 5.551115123125783e-17im, 0.9999999999999934 + 2.7755575615628914e-16im, 1.000000000000015 + 1.6653345369377348e-16im, 1.0000000000000102 - 2.220446049250313e-16im, 0.9999999999999989 + 7.771561172376096e-16im, 1.0000000000000029 - 6.661338147750939e-16im, 1.0000000000000047 + 1.960237527853792e-16im, 0.9999999999999933 + 1.942890293094024e-15im, 1.0 + 1.0547118733938987e-15im, 0.999999999999995 + 8.326672684688674e-16im, 1.0000000000000013 - 1.3877787807814457e-16im
5.3, 0.9999999999999908 + 0.0im, 0.9999999999999878 + 3.3306690738754696e-16im, 1.000000000000011 - 3.885780586188048e-16im, 1.0000000000000115 - 1.6653345369377348e-16im, 1.0000000000000058 + 5.551115123125783e-17im, 0.999999999999992 + 2.7755575615628914e-16im, 1.0000000000000169 + 0.0im, 1.0000000000000084 + 5.551115123125783e-17im, 0.9999999999999978 + 9.992007221626409e-16im, 1.0000000000000024 - 7.771561172376096e-16im, 1.000000000000006 + 1.9255430583342559e-16im, 0.9999999999999932 + 1.9984014443252818e-15im, 1.0 + 1.0547118733938987e-15im, 0.9999999999999953 + 8.326672684688674e-16im, 1.0000000000000024 - 2.7755575615628914e-17im
5.4, 0.9999999999999906 + 6.938893903907228e-18im, 0.9999999999999887 + 3.3306690738754696e-16im, 1.0000000000000115 - 4.163336342344337e-16im, 1.000000000000013 - 1.3877787807814457e-16im, 1.0000000000000062 + 1.1102230246251565e-16im, 0.9999999999999925 + 2.220446049250313e-16im, 1.0000000000000158 - 5.551115123125783e-17im, 1.0000000000000089 - 2.7755575615628914e-16im, 0.9999999999999987 + 9.992007221626409e-16im, 1.0000000000000022 - 8.881784197001252e-16im, 1.0000000000000067 + 2.255140518769849e-16im, 0.9999999999999951 + 1.942890293094024e-15im, 1.0000000000000013 + 1.2212453270876722e-15im, 0.9999999999999959 + 7.771561172376096e-16im, 1.0000000000000027 + 1.1102230246251565e-16im
5.5, 0.9999999999999901 - 1.0408340855860843e-17im, 0.9999999999999893 + 5.551115123125783e-16im, 1.0000000000000113 - 3.885780586188048e-16im, 1.000000000000013 - 1.1102230246251565e-16im, 1.0000000000000078 + 2.7755575615628914e-16im, 0.9999999999999913 + 2.7755575615628914e-16im, 1.0000000000000155 - 5.551115123125783e-17im, 1.0000000000000087 - 2.220446049250313e-16im, 0.9999999999999979 + 1.1102230246251565e-15im, 1.0000000000000027 - 8.881784197001252e-16im, 1.0000000000000067 + 2.3592239273284576e-16im, 0.999999999999994 + 1.7208456881689926e-15im, 0.9999999999999998 + 1.1657341758564144e-15im, 0.9999999999999957 + 7.771561172376096e-16im, 1.0000000000000022 + 1.942890293094024e-16im
5.6, 0.9999999999999896 + 0.0im, 0.9999999999999897 + 1.1102230246251565e-16im, 1.0000000000000102 - 3.885780586188048e-16im, 1.0000000000000133 - 1.1102230246251565e-16im, 1.0000000000000067 + 2.220446049250313e-16im, 0.9999999999999896 + 2.7755575615628914e-16im, 1.000000000000017 + 0.0im, 1.0000000000000093 - 2.220446049250313e-16im, 0.9999999999999993 + 1.3877787807814457e-15im, 1.0000000000000013 - 9.43689570931383e-16im, 1.0000000000000058 + 2.255140518769849e-16im, 0.9999999999999948 + 1.6653345369377348e-15im, 0.9999999999999997 + 1.2212453270876722e-15im, 0.9999999999999949 + 8.881784197001252e-16im, 1.0000000000000033 + 1.1102230246251565e-16im
5.7, 0.9999999999999911 + 3.469446951953614e-18im, 0.9999999999999898 - 1.1102230246251565e-16im, 1.0000000000000093 - 3.608224830031759e-16im, 1.0000000000000127 - 8.326672684688674e-17im, 1.0000000000000044 + 2.7755575615628914e-16im, 0.9999999999999892 + 2.7755575615628914e-16im, 1.0000000000000184 + 0.0im, 1.0000000000000067 + 0.0im, 1.0000000000000009 + 1.27675647831893e-15im, 1.0000000000000013 - 7.216449660063518e-16im, 1.0000000000000053 + 2.1510571102112408e-16im, 0.9999999999999956 + 1.887379141862766e-15im, 0.9999999999999987 + 1.3322676295501878e-15im, 0.9999999999999942 + 1.1657341758564144e-15im, 1.0000000000000036 - 2.7755575615628914e-17im
5.8, 0.9999999999999909 + 1.734723475976807e-17im, 0.9999999999999909 - 2.220446049250313e-16im, 1.0000000000000102 - 3.0531133177191805e-16im, 1.0000000000000155 - 2.7755575615628914e-17im, 1.0000000000000042 + 3.3306690738754696e-16im, 0.9999999999999897 + 2.220446049250313e-16im, 1.0000000000000178 - 5.551115123125783e-17im, 1.0000000000000062 - 5.551115123125783e-17im, 1.0000000000000004 + 1.4432899320127035e-15im, 1.000000000000002 - 6.661338147750939e-16im, 1.000000000000005 + 2.2898349882893854e-16im, 0.9999999999999957 + 1.9984014443252818e-15im, 0.9999999999999998 + 1.1657341758564144e-15im, 0.9999999999999954 + 1.0547118733938987e-15im, 1.0000000000000024 - 5.551115123125783e-17im
5.9, 0.9999999999999918 + 2.42861286636753e-17im, 0.9999999999999916 - 2.7755575615628914e-16im, 1.0000000000000107 - 2.220446049250313e-16im, 1.0000000000000169 - 5.551115123125783e-17im, 1.0000000000000064 + 3.3306690738754696e-16im, 0.9999999999999909 + 1.1102230246251565e-16im, 1.0000000000000184 - 1.6653345369377348e-16im, 1.0000000000000067 - 2.220446049250313e-16im, 0.9999999999999996 + 1.5543122344752192e-15im, 0.9999999999999998 - 6.661338147750939e-16im, 1.000000000000006 + 2.42861286636753e-16im, 0.9999999999999956 + 2.220446049250313e-15im, 0.9999999999999987 + 1.1657341758564144e-15im, 0.999999999999997 + 1.0547118733938987e-15im, 1.000000000000001 - 1.1102230246251565e-16im
6.0, 0.9999999999999937 + 3.469446951953614e-18im, 0.9999999999999933 - 8.881784197001252e-16im, 1.0000000000000113 - 1.6653345369377348e-16im, 1.0000000000000169 - 5.551115123125783e-17im, 1.000000000000008 + 3.885780586188048e-16im, 0.9999999999999898 + 0.0im, 1.0000000000000173 - 1.6653345369377348e-16im, 1.000000000000007 - 2.7755575615628914e-16im, 1.0000000000000009 + 1.8318679906315083e-15im, 1.000000000000001 - 8.326672684688674e-16im, 1.000000000000008 + 2.706168622523819e-16im, 0.9999999999999953 + 2.220446049250313e-15im, 0.999999999999999 + 1.1102230246251565e-15im, 0.9999999999999973 + 9.992007221626409e-16im, 0.9999999999999987 - 1.3877787807814457e-16im
6.1, 0.9999999999999932 + 1.3877787807814457e-17im, 0.9999999999999926 - 8.881784197001252e-16im, 1.0000000000000113 - 2.220446049250313e-16im, 1.000000000000018 - 2.7755575615628914e-17im, 1.0000000000000067 + 3.885780586188048e-16im, 0.9999999999999889 - 1.1102230246251565e-16im, 1.0000000000000187 - 5.551115123125783e-17im, 1.000000000000008 - 5.551115123125783e-17im, 1.000000000000001 + 1.887379141862766e-15im, 1.0000000000000024 - 8.881784197001252e-16im, 1.0000000000000078 + 2.498001805406602e-16im, 0.9999999999999954 + 2.3869795029440866e-15im, 0.9999999999999977 + 1.2212453270876722e-15im, 0.9999999999999991 + 7.771561172376096e-16im, 0.9999999999999994 - 2.7755575615628914e-17im
6.2, 0.9999999999999934 + 2.42861286636753e-17im, 0.9999999999999929 - 1.1657341758564144e-15im, 1.000000000000011 - 3.0531133177191805e-16im, 1.0000000000000175 - 2.7755575615628914e-17im, 1.0000000000000084 + 4.440892098500626e-16im, 0.9999999999999893 - 1.1102230246251565e-16im, 1.0000000000000175 - 2.7755575615628914e-16im, 1.0000000000000078 + 1.1102230246251565e-16im, 0.9999999999999993 + 1.887379141862766e-15im, 1.0000000000000027 - 7.771561172376096e-16im, 1.0000000000000075 + 2.42861286636753e-16im, 0.999999999999994 + 2.3314683517128287e-15im, 0.9999999999999972 + 1.1102230246251565e-15im, 0.9999999999999989 + 7.216449660063518e-16im, 1.0000000000000007 + 2.7755575615628914e-17im
6.3, 0.9999999999999925 + 2.0816681711721685e-17im, 0.9999999999999938 - 1.3322676295501878e-15im, 1.0000000000000093 - 3.3306690738754696e-16im, 1.0000000000000167 - 5.551115123125783e-17im, 1.0000000000000087 + 2.7755575615628914e-16im, 0.9999999999999906 + 0.0im, 1.0000000000000178 - 2.220446049250313e-16im, 1.000000000000006 + 2.220446049250313e-16im, 0.9999999999999996 + 1.9984014443252818e-15im, 1.0000000000000042 - 8.326672684688674e-16im, 1.0000000000000064 + 2.636779683484747e-16im, 0.999999999999992 + 2.3314683517128287e-15im, 0.9999999999999962 + 1.1657341758564144e-15im, 1.0000000000000002 + 5.551115123125783e-16im, 1.0000000000000027 + 5.551115123125783e-17im
6.4, 0.9999999999999908 + 3.122502256758253e-17im, 0.9999999999999949 - 1.942890293094024e-15im, 1.0000000000000073 - 3.608224830031759e-16im, 1.0000000000000169 - 2.7755575615628914e-17im, 1.0000000000000102 + 2.7755575615628914e-16im, 0.9999999999999897 - 5.551115123125783e-17im, 1.000000000000018 - 2.220446049250313e-16im, 1.000000000000007 + 3.885780586188048e-16im, 0.9999999999999998 + 1.8318679906315083e-15im, 1.0000000000000042 - 7.771561172376096e-16im, 1.0000000000000056 + 2.636779683484747e-16im, 0.999999999999992 + 2.220446049250313e-15im, 0.9999999999999978 + 1.0547118733938987e-15im, 1.0000000000000002 + 6.106226635438361e-16im, 1.0000000000000018 - 2.7755575615628914e-17im
6.5, 0.9999999999999911 + 3.8163916471489756e-17im, 0.9999999999999929 - 1.887379141862766e-15im, 1.000000000000006 - 3.885780586188048e-16im, 1.0000000000000167 - 1.3877787807814457e-16im, 1.0000000000000102 + 1.1102230246251565e-16im, 0.9999999999999899 - 3.3306690738754696e-16im, 1.0000000000000178 - 2.7755575615628914e-16im, 1.0000000000000089 + 2.7755575615628914e-16im, 0.9999999999999984 + 1.6653345369377348e-15im, 1.0000000000000069 - 7.771561172376096e-16im, 1.000000000000005 + 2.7755575615628914e-16im, 0.9999999999999909 + 2.3869795029440866e-15im, 0.9999999999999971 + 9.43689570931383e-16im, 1.0000000000000022 + 5.551115123125783e-16im, 1.0000000000000027 - 5.551115123125783e-17im
6.6, 0.9999999999999916 + 4.85722573273506e-17im, 0.9999999999999927 - 1.7763568394002505e-15im, 1.0000000000000056 - 3.885780586188048e-16im, 1.000000000000018 - 1.1102230246251565e-16im, 1.0000000000000107 - 1.1102230246251565e-16im, 0.9999999999999912 - 2.7755575615628914e-16im, 1.0000000000000169 - 4.440892098500626e-16im, 1.0000000000000078 + 3.885780586188048e-16im, 0.9999999999999993 + 1.7208456881689926e-15im, 1.000000000000005 - 7.216449660063518e-16im, 1.0000000000000044 + 2.914335439641036e-16im, 0.9999999999999908 + 2.1094237467877974e-15im, 0.9999999999999969 + 9.992007221626409e-16im, 1.000000000000001 + 4.440892098500626e-16im, 1.0000000000000027 - 5.551115123125783e-17im
6.7, 0.9999999999999916 + 5.204170427930421e-17im, 0.9999999999999922 - 1.6653345369377348e-15im, 1.0000000000000064 - 3.885780586188048e-16im, 1.000000000000016 - 1.6653345369377348e-16im, 1.0000000000000104 - 2.220446049250313e-16im, 0.9999999999999899 - 4.440892098500626e-16im, 1.000000000000017 - 6.106226635438361e-16im, 1.0000000000000062 + 5.551115123125783e-17im, 0.9999999999999984 + 1.8318679906315083e-15im, 1.0000000000000042 - 7.771561172376096e-16im, 1.0000000000000049 + 3.0531133177191805e-16im, 0.9999999999999909 + 2.1649348980190553e-15im, 0.9999999999999979 + 1.0547118733938987e-15im, 0.9999999999999989 + 5.551115123125783e-16im, 1.000000000000004 + 0.0im
6.8, 0.9999999999999893 + 6.245004513516506e-17im, 0.9999999999999928 - 1.6653345369377348e-15im, 1.0000000000000036 - 3.885780586188048e-16im, 1.0000000000000173 - 1.3877787807814457e-16im, 1.000000000000012 - 2.220446049250313e-16im, 0.9999999999999906 - 4.440892098500626e-16im, 1.0000000000000182 - 4.996003610813204e-16im, 1.0000000000000056 + 0.0im, 0.9999999999999989 + 2.0539125955565396e-15im, 1.0000000000000047 - 8.881784197001252e-16im, 1.0000000000000033 + 3.0531133177191805e-16im, 0.9999999999999907 + 2.1094237467877974e-15im, 0.999999999999997 + 9.992007221626409e-16im, 0.9999999999999991 + 5.551115123125783e-16im, 1.000000000000004 + 1.1102230246251565e-16im
6.9, 0.9999999999999892 + 5.898059818321144e-17im, 0.9999999999999927 - 1.609823385706477e-15im, 1.000000000000003 - 4.440892098500626e-16im, 1.000000000000017 - 5.551115123125783e-17im, 1.0000000000000122 - 1.1102230246251565e-16im, 0.9999999999999929 - 3.885780586188048e-16im, 1.0000000000000189 - 6.106226635438361e-16im, 1.0000000000000056 - 3.3306690738754696e-16im, 0.9999999999999981 + 1.887379141862766e-15im, 1.0000000000000056 - 1.1102230246251565e-15im, 1.000000000000003 + 3.0531133177191805e-16im, 0.9999999999999908 + 2.0539125955565396e-15im, 0.9999999999999968 + 8.326672684688674e-16im, 0.9999999999999989 + 5.551115123125783e-16im, 1.000000000000005 + 1.942890293094024e-16im
7.0, 0.9999999999999888 + 6.245004513516506e-17im, 0.9999999999999933 - 1.4988010832439613e-15im, 1.0000000000000042 - 3.885780586188048e-16im, 1.0000000000000182 + 0.0im, 1.0000000000000122 - 3.885780586188048e-16im, 0.9999999999999934 - 3.3306690738754696e-16im, 1.0000000000000182 - 6.106226635438361e-16im, 1.0000000000000053 - 1.1102230246251565e-16im, 0.9999999999999984 + 2.0539125955565396e-15im, 1.000000000000006 - 1.1102230246251565e-15im, 1.000000000000002 + 2.498001805406602e-16im, 0.9999999999999903 + 2.1649348980190553e-15im, 0.9999999999999958 + 9.43689570931383e-16im, 0.9999999999999982 + 6.661338147750939e-16im, 1.0000000000000033 + 3.0531133177191805e-16im
7.1, 0.9999999999999886 + 4.85722573273506e-17im, 0.9999999999999931 - 1.5543122344752192e-15im, 1.0000000000000033 - 4.718447854656915e-16im, 1.00000000000002 + 5.551115123125783e-17im, 1.000000000000012 - 3.885780586188048e-16im, 0.9999999999999963 - 2.220446049250313e-16im, 1.0000000000000184 - 3.3306690738754696e-16im, 1.0000000000000069 - 1.1102230246251565e-16im, 0.9999999999999998 + 2.0539125955565396e-15im, 1.000000000000007 - 1.1102230246251565e-15im, 1.0000000000000027 + 3.191891195797325e-16im, 0.9999999999999902 + 2.1094237467877974e-15im, 0.9999999999999949 + 7.771561172376096e-16im, 0.9999999999999963 + 8.881784197001252e-16im, 1.0000000000000016 + 2.220446049250313e-16im
7.2, 0.9999999999999896 + 4.85722573273506e-17im, 0.9999999999999936 - 1.609823385706477e-15im, 1.0000000000000036 - 3.3306690738754696e-16im, 1.000000000000022 + 1.942890293094024e-16im, 1.000000000000011 - 3.885780586188048e-16im, 0.9999999999999957 - 2.220446049250313e-16im, 1.0000000000000184 - 4.996003610813204e-16im, 1.000000000000008 - 1.6653345369377348e-16im, 0.9999999999999989 + 1.887379141862766e-15im, 1.000000000000007 - 1.0547118733938987e-15im, 1.0000000000000018 + 3.3306690738754696e-16im, 0.9999999999999916 + 2.1094237467877974e-15im, 0.9999999999999933 + 7.216449660063518e-16im, 0.9999999999999963 + 8.326672684688674e-16im, 1.0000000000000016 + 2.498001805406602e-16im
7.3, 0.999999999999989 + 5.204170427930421e-17im, 0.9999999999999953 - 1.6653345369377348e-15im, 1.0000000000000038 - 3.608224830031759e-16im, 1.000000000000023 + 2.498001805406602e-16im, 1.0000000000000129 - 4.440892098500626e-16im, 0.9999999999999949 - 2.220446049250313e-16im, 1.0000000000000173 - 3.3306690738754696e-16im, 1.0000000000000078 - 5.551115123125783e-17im, 0.9999999999999996 + 2.0539125955565396e-15im, 1.0000000000000084 - 1.1102230246251565e-15im, 1.0000000000000036 + 3.608224830031759e-16im, 0.9999999999999934 + 2.1649348980190553e-15im, 0.9999999999999938 + 6.106226635438361e-16im, 0.9999999999999958 + 4.996003610813204e-16im, 1.0000000000000029 + 2.7755575615628914e-16im
7.4, 0.9999999999999896 + 5.898059818321144e-17im, 0.999999999999996 - 1.7208456881689926e-15im, 1.0000000000000044 - 3.608224830031759e-16im, 1.0000000000000238 + 3.608224830031759e-16im, 1.000000000000012 - 3.885780586188048e-16im, 0.999999999999996 - 2.7755575615628914e-16im, 1.0000000000000155 - 3.3306690738754696e-16im, 1.0000000000000098 - 2.7755575615628914e-16im, 1.0000000000000004 + 1.942890293094024e-15im, 1.0000000000000093 - 1.27675647831893e-15im, 1.000000000000004 + 4.0245584642661925e-16im, 0.9999999999999938 + 2.1649348980190553e-15im, 0.9999999999999936 + 6.661338147750939e-16im, 0.9999999999999948 + 6.106226635438361e-16im, 1.0000000000000016 + 3.608224830031759e-16im
7.5, 0.9999999999999901 + 5.898059818321144e-17im, 0.9999999999999982 - 1.7208456881689926e-15im, 1.0000000000000058 - 3.885780586188048e-16im, 1.000000000000024 + 3.0531133177191805e-16im, 1.0000000000000124 - 3.3306690738754696e-16im, 0.9999999999999957 - 2.220446049250313e-16im, 1.0000000000000164 - 3.3306690738754696e-16im, 1.0000000000000107 - 3.3306690738754696e-16im, 1.0 + 1.8318679906315083e-15im, 1.0000000000000102 - 1.3322676295501878e-15im, 1.000000000000003 + 4.163336342344337e-16im, 0.9999999999999933 + 2.248201624865942e-15im, 0.9999999999999946 + 5.551115123125783e-16im, 0.9999999999999932 + 7.771561172376096e-16im, 1.0000000000000009 + 4.163336342344337e-16im
