flowtime, dM3R1, dM3R2, dM3R3, dM3R4, dM3R5, dM3R6, dM3R7, dM3R8, dM3R9, dM3R10, dM3R11, dM3R12, dM3R13, dM3R14, dM(mass_num)R15
3.8, 1.0000000000000018 - 2.220446049250313e-16im, 0.999999999999994 + 1.1102230246251565e-16im, 1.0000000000000016 + 1.6653345369377348e-16im, 1.000000000000007 + 3.885780586188048e-16im, 0.9999999999999907 + 4.440892098500626e-16im, 1.0000000000000067 + 1.1102230246251565e-16im, 1.0000000000000184 + 1.6653345369377348e-16im, 1.0000000000000022 + 4.996003610813204e-16im, 1.0000000000000249 - 1.7208456881689926e-15im, 1.0000000000000044 - 1.3322676295501878e-15im, 0.9999999999999856 - 2.42861286636753e-16im, 0.9999999999999984 - 4.440892098500626e-16im, 1.0000000000000027 - 5.273559366969494e-16im, 0.9999999999999968 - 3.972516759986888e-16im, 1.000000000000011 - 3.157196726277789e-16im
3.9, 1.000000000000002 - 2.7755575615628914e-16im, 0.9999999999999944 - 5.551115123125783e-17im, 1.0000000000000004 + 1.6653345369377348e-16im, 1.000000000000007 + 2.7755575615628914e-16im, 0.9999999999999902 + 2.220446049250313e-16im, 1.0000000000000053 + 1.3877787807814457e-16im, 1.000000000000019 + 4.996003610813204e-16im, 1.0000000000000027 + 5.551115123125783e-16im, 1.0000000000000258 - 1.887379141862766e-15im, 1.0000000000000053 - 1.4432899320127035e-15im, 0.9999999999999871 - 2.203098814490545e-16im, 0.9999999999999967 - 4.996003610813204e-16im, 1.0000000000000029 - 4.440892098500626e-16im, 0.9999999999999971 - 3.86843335142828e-16im, 1.0000000000000122 - 3.226585665316861e-16im
4.0, 1.0000000000000022 - 3.885780586188048e-16im, 0.9999999999999937 + 1.6653345369377348e-16im, 1.0000000000000002 + 5.551115123125783e-17im, 1.000000000000008 + 2.7755575615628914e-16im, 0.9999999999999909 + 2.7755575615628914e-16im, 1.0000000000000053 + 1.1102230246251565e-16im, 1.0000000000000187 + 4.440892098500626e-16im, 1.0000000000000024 + 6.661338147750939e-16im, 1.000000000000027 - 1.887379141862766e-15im, 1.0000000000000049 - 1.3322676295501878e-15im, 0.9999999999999863 - 3.0010716134398763e-16im, 0.9999999999999964 - 3.885780586188048e-16im, 1.0000000000000044 - 4.163336342344337e-16im, 0.9999999999999956 - 4.2847669856627135e-16im, 1.0000000000000124 - 3.3306690738754696e-16im
4.1, 1.0000000000000033 - 2.7755575615628914e-16im, 0.9999999999999944 - 2.220446049250313e-16im, 1.0 + 2.220446049250313e-16im, 1.0000000000000089 + 3.3306690738754696e-16im, 0.9999999999999927 + 1.1102230246251565e-16im, 1.0000000000000062 + 1.1102230246251565e-16im, 1.0000000000000182 + 1.6653345369377348e-16im, 1.0000000000000022 + 5.828670879282072e-16im, 1.0000000000000278 - 1.942890293094024e-15im, 1.0000000000000044 - 9.992007221626409e-16im, 0.9999999999999871 - 3.0878077872387166e-16im, 0.9999999999999972 - 4.440892098500626e-16im, 1.0000000000000053 - 3.885780586188048e-16im, 0.9999999999999962 - 4.0245584642661925e-16im, 1.0000000000000122 - 3.2612801348363973e-16im
4.2, 1.0000000000000053 - 3.885780586188048e-16im, 0.9999999999999958 - 3.3306690738754696e-16im, 1.0000000000000004 - 5.551115123125783e-17im, 1.0000000000000107 + 1.1102230246251565e-16im, 0.9999999999999928 + 1.6653345369377348e-16im, 1.0000000000000078 + 8.326672684688674e-17im, 1.0000000000000173 + 1.6653345369377348e-16im, 1.0000000000000022 + 6.661338147750939e-16im, 1.0000000000000273 - 1.8318679906315083e-15im, 1.0000000000000042 - 8.881784197001252e-16im, 0.9999999999999873 - 2.654126918244515e-16im, 0.9999999999999958 - 3.885780586188048e-16im, 1.0000000000000058 - 3.885780586188048e-16im, 0.9999999999999961 - 3.226585665316861e-16im, 1.0000000000000095 - 3.3306690738754696e-16im
4.3, 1.0000000000000069 - 4.996003610813204e-16im, 0.9999999999999973 - 1.6653345369377348e-16im, 1.0000000000000018 - 2.220446049250313e-16im, 1.0000000000000115 + 1.6653345369377348e-16im, 0.9999999999999933 + 1.1102230246251565e-16im, 1.0000000000000078 + 5.551115123125783e-17im, 1.0000000000000164 - 1.6653345369377348e-16im, 1.0000000000000033 + 7.494005416219807e-16im, 1.0000000000000269 - 1.942890293094024e-15im, 1.0000000000000064 - 1.0547118733938987e-15im, 0.9999999999999863 - 2.7755575615628914e-16im, 0.9999999999999961 - 3.885780586188048e-16im, 1.000000000000006 - 2.7755575615628914e-16im, 0.9999999999999966 - 3.191891195797325e-16im, 1.0000000000000102 - 3.5041414214731503e-16im
4.4, 1.0000000000000064 - 5.551115123125783e-16im, 0.9999999999999966 + 5.551115123125783e-17im, 1.0000000000000018 + 5.551115123125783e-17im, 1.0000000000000102 + 2.7755575615628914e-16im, 0.9999999999999916 + 5.551115123125783e-17im, 1.000000000000007 + 1.6653345369377348e-16im, 1.0000000000000149 - 1.6653345369377348e-16im, 1.000000000000004 + 8.326672684688674e-16im, 1.000000000000027 - 1.9984014443252818e-15im, 1.000000000000007 - 9.992007221626409e-16im, 0.9999999999999856 - 3.2959746043559335e-16im, 0.9999999999999968 - 2.7755575615628914e-16im, 1.0000000000000067 - 3.608224830031759e-16im, 0.9999999999999959 - 2.914335439641036e-16im, 1.0000000000000078 - 3.677613769070831e-16im
4.5, 1.000000000000005 - 4.996003610813204e-16im, 0.9999999999999963 + 0.0im, 1.0000000000000022 + 4.996003610813204e-16im, 1.0000000000000113 + 3.885780586188048e-16im, 0.9999999999999916 - 5.551115123125783e-17im, 1.0000000000000073 + 5.551115123125783e-17im, 1.0000000000000142 + 1.6653345369377348e-16im, 1.000000000000004 + 7.771561172376096e-16im, 1.0000000000000255 - 1.9984014443252818e-15im, 1.000000000000007 - 8.881784197001252e-16im, 0.9999999999999861 - 3.0531133177191805e-16im, 0.9999999999999973 - 3.885780586188048e-16im, 1.0000000000000062 - 2.498001805406602e-16im, 0.9999999999999948 - 3.2873009869760494e-16im, 1.0000000000000093 - 3.642919299551295e-16im
4.6, 1.0000000000000053 - 6.106226635438361e-16im, 0.9999999999999959 + 0.0im, 1.0000000000000007 + 4.996003610813204e-16im, 1.0000000000000124 + 3.3306690738754696e-16im, 0.9999999999999898 + 5.551115123125783e-17im, 1.0000000000000067 + 1.1102230246251565e-16im, 1.0000000000000124 + 2.220446049250313e-16im, 1.0000000000000036 + 8.049116928532385e-16im, 1.000000000000024 - 2.1649348980190553e-15im, 1.0000000000000044 - 9.992007221626409e-16im, 0.9999999999999886 - 3.5735303605122226e-16im, 0.9999999999999954 - 2.7755575615628914e-16im, 1.0000000000000047 - 2.498001805406602e-16im, 0.9999999999999963 - 2.8275992658421956e-16im, 1.0000000000000102 - 3.7470027081099033e-16im
4.7, 1.000000000000004 - 6.106226635438361e-16im, 0.9999999999999936 + 2.7755575615628914e-16im, 0.9999999999999971 + 7.216449660063518e-16im, 1.0000000000000115 + 3.885780586188048e-16im, 0.9999999999999916 + 5.551115123125783e-17im, 1.000000000000008 + 2.220446049250313e-16im, 1.0000000000000122 + 0.0im, 1.0000000000000009 + 9.159339953157541e-16im, 1.000000000000025 - 1.942890293094024e-15im, 1.0000000000000042 - 8.881784197001252e-16im, 0.9999999999999892 - 4.163336342344337e-16im, 0.9999999999999956 - 2.220446049250313e-16im, 1.0000000000000036 - 2.220446049250313e-16im, 0.9999999999999966 - 2.96637714392034e-16im, 1.0000000000000104 - 3.5735303605122226e-16im
4.8, 1.0000000000000058 - 4.996003610813204e-16im, 0.9999999999999951 + 2.7755575615628914e-16im, 0.9999999999999967 + 7.771561172376096e-16im, 1.0000000000000124 - 1.6653345369377348e-16im, 0.9999999999999902 + 0.0im, 1.0000000000000089 + 2.7755575615628914e-16im, 1.000000000000012 + 0.0im, 1.0000000000000016 + 9.71445146547012e-16im, 1.000000000000023 - 1.8318679906315083e-15im, 1.0000000000000049 - 7.771561172376096e-16im, 0.9999999999999898 - 3.885780586188048e-16im, 0.9999999999999929 - 1.6653345369377348e-16im, 1.0000000000000053 - 1.6653345369377348e-16im, 0.9999999999999949 - 2.489328188026718e-16im, 1.0000000000000113 - 3.5388358909926865e-16im
4.9, 1.000000000000007 - 3.885780586188048e-16im, 0.9999999999999938 - 5.551115123125783e-17im, 0.9999999999999958 + 3.885780586188048e-16im, 1.0000000000000115 - 3.3306690738754696e-16im, 0.9999999999999905 - 2.220446049250313e-16im, 1.0000000000000062 + 2.7755575615628914e-16im, 1.0000000000000115 + 5.551115123125783e-17im, 1.0000000000000024 + 9.159339953157541e-16im, 1.000000000000022 - 1.8318679906315083e-15im, 1.0000000000000038 - 7.771561172376096e-16im, 0.9999999999999888 - 4.371503159461554e-16im, 0.9999999999999938 - 2.220446049250313e-16im, 1.0000000000000038 - 1.1102230246251565e-16im, 0.9999999999999972 - 2.1423834928313568e-16im, 1.0000000000000109 - 3.5041414214731503e-16im
5.0, 1.0000000000000078 - 3.885780586188048e-16im, 0.9999999999999932 - 2.7755575615628914e-16im, 0.9999999999999976 + 5.551115123125783e-16im, 1.0000000000000127 - 2.220446049250313e-16im, 0.9999999999999893 + 0.0im, 1.000000000000006 + 1.1102230246251565e-16im, 1.0000000000000127 + 2.7755575615628914e-16im, 1.0000000000000009 + 8.326672684688674e-16im, 1.0000000000000202 - 1.8318679906315083e-15im, 1.0000000000000033 - 6.661338147750939e-16im, 0.9999999999999882 - 4.163336342344337e-16im, 0.9999999999999929 - 2.220446049250313e-16im, 1.0000000000000049 - 2.220446049250313e-16im, 0.9999999999999969 - 2.5326962749261384e-16im, 1.0000000000000113 - 3.642919299551295e-16im
5.1, 1.0000000000000073 - 6.106226635438361e-16im, 0.9999999999999938 - 5.551115123125783e-17im, 0.9999999999999982 + 5.551115123125783e-16im, 1.0000000000000115 - 2.7755575615628914e-16im, 0.9999999999999882 - 5.551115123125783e-17im, 1.000000000000005 - 5.551115123125783e-17im, 1.000000000000014 + 4.996003610813204e-16im, 1.0000000000000016 + 8.604228440844963e-16im, 1.000000000000019 - 2.275957200481571e-15im, 1.0000000000000022 - 8.326672684688674e-16im, 0.9999999999999868 - 4.926614671774132e-16im, 0.9999999999999944 - 2.7755575615628914e-16im, 1.000000000000005 - 1.1102230246251565e-16im, 0.9999999999999973 - 1.5829351718288365e-16im, 1.0000000000000113 - 3.7816971776294395e-16im
5.2, 1.0000000000000067 - 4.440892098500626e-16im, 0.9999999999999942 - 4.440892098500626e-16im, 0.9999999999999962 + 4.440892098500626e-16im, 1.000000000000011 - 1.1102230246251565e-16im, 0.9999999999999881 - 5.551115123125783e-17im, 1.0000000000000047 - 2.220446049250313e-16im, 1.0000000000000133 + 5.551115123125783e-16im, 1.0000000000000016 + 9.71445146547012e-16im, 1.000000000000019 - 2.220446049250313e-15im, 1.0000000000000024 - 6.106226635438361e-16im, 0.9999999999999869 - 5.134781488891349e-16im, 0.999999999999995 - 2.7755575615628914e-16im, 1.000000000000006 - 2.220446049250313e-16im, 0.9999999999999971 - 9.84455572616838e-17im, 1.0000000000000107 - 3.8510861166685117e-16im
5.3, 1.0000000000000078 - 3.885780586188048e-16im, 0.9999999999999931 - 2.7755575615628914e-16im, 0.999999999999996 + 5.551115123125783e-16im, 1.0000000000000115 - 5.551115123125783e-17im, 0.999999999999988 - 5.551115123125783e-17im, 1.0000000000000067 - 3.885780586188048e-16im, 1.0000000000000133 + 4.996003610813204e-16im, 1.0000000000000009 + 9.159339953157541e-16im, 1.000000000000019 - 2.7200464103316335e-15im, 1.0000000000000024 - 6.106226635438361e-16im, 0.9999999999999901 - 5.134781488891349e-16im, 0.9999999999999941 + 0.0im, 1.0000000000000073 - 3.3306690738754696e-16im, 0.9999999999999973 - 1.691355389077387e-17im, 1.000000000000012 - 3.712308238590367e-16im
5.4, 1.0000000000000087 - 3.885780586188048e-16im, 0.9999999999999936 + 0.0im, 0.9999999999999956 + 4.996003610813204e-16im, 1.0000000000000109 - 4.440892098500626e-16im, 0.9999999999999862 - 2.220446049250313e-16im, 1.0000000000000064 - 4.440892098500626e-16im, 1.000000000000013 - 5.551115123125783e-17im, 1.0000000000000016 + 1.0547118733938987e-15im, 1.00000000000002 - 3.164135620181696e-15im, 1.0000000000000016 - 6.661338147750939e-16im, 0.9999999999999912 - 4.996003610813204e-16im, 0.9999999999999941 - 5.551115123125783e-17im, 1.0000000000000084 - 4.440892098500626e-16im, 0.9999999999999971 + 6.201636426617085e-17im, 1.0000000000000102 - 3.642919299551295e-16im
5.5, 1.0000000000000075 - 6.106226635438361e-16im, 0.9999999999999925 - 4.440892098500626e-16im, 0.9999999999999949 + 1.6653345369377348e-16im, 1.0000000000000109 - 2.7755575615628914e-16im, 0.9999999999999887 - 1.6653345369377348e-16im, 1.000000000000006 - 6.661338147750939e-16im, 1.0000000000000158 - 2.220446049250313e-16im, 1.0000000000000042 + 9.159339953157541e-16im, 1.0000000000000187 - 3.1086244689504383e-15im, 1.000000000000002 - 4.440892098500626e-16im, 0.9999999999999905 - 4.718447854656915e-16im, 0.9999999999999942 - 5.551115123125783e-17im, 1.0000000000000064 - 1.6653345369377348e-16im, 0.9999999999999973 + 1.1275702593849246e-17im, 1.000000000000011 - 3.5041414214731503e-16im
5.6, 1.0000000000000078 - 8.326672684688674e-16im, 0.9999999999999934 - 6.106226635438361e-16im, 0.9999999999999953 - 2.7755575615628914e-16im, 1.0000000000000095 - 2.7755575615628914e-16im, 0.9999999999999871 - 5.551115123125783e-17im, 1.0000000000000062 - 5.551115123125783e-16im, 1.0000000000000162 - 6.661338147750939e-16im, 1.0000000000000033 + 9.159339953157541e-16im, 1.000000000000018 - 3.0531133177191805e-15im, 1.000000000000001 - 3.885780586188048e-16im, 0.9999999999999891 - 4.2327252813834093e-16im, 0.9999999999999947 + 0.0im, 1.0000000000000069 - 3.3306690738754696e-16im, 0.9999999999999964 - 7.068998164605489e-17im, 1.00000000000001 - 3.434752482434078e-16im
5.7, 1.0000000000000098 - 7.771561172376096e-16im, 0.9999999999999922 - 5.551115123125783e-16im, 0.9999999999999954 - 3.885780586188048e-16im, 1.0000000000000104 - 2.7755575615628914e-16im, 0.9999999999999881 - 1.1102230246251565e-16im, 1.000000000000006 - 6.661338147750939e-16im, 1.000000000000016 - 7.771561172376096e-16im, 1.0000000000000062 + 8.604228440844963e-16im, 1.0000000000000195 - 3.1086244689504383e-15im, 1.000000000000002 - 5.551115123125783e-16im, 0.9999999999999895 - 3.95516952522712e-16im, 0.9999999999999954 - 1.1102230246251565e-16im, 1.000000000000008 - 4.440892098500626e-16im, 0.9999999999999989 - 2.7755575615628914e-17im, 1.0000000000000095 - 3.400058012914542e-16im
5.8, 1.000000000000009 - 6.661338147750939e-16im, 0.9999999999999916 - 8.326672684688674e-16im, 0.9999999999999969 - 4.996003610813204e-16im, 1.0000000000000107 - 2.220446049250313e-16im, 0.9999999999999878 - 1.6653345369377348e-16im, 1.000000000000004 - 6.106226635438361e-16im, 1.0000000000000149 - 8.326672684688674e-16im, 1.0000000000000062 + 9.992007221626409e-16im, 1.0000000000000189 - 2.9976021664879227e-15im, 1.0000000000000024 - 4.996003610813204e-16im, 0.9999999999999913 - 3.608224830031759e-16im, 0.9999999999999947 - 1.1102230246251565e-16im, 1.000000000000008 - 4.996003610813204e-16im, 1.0 - 2.211772431870429e-17im, 1.000000000000007 - 3.434752482434078e-16im
5.9, 1.0000000000000078 - 6.106226635438361e-16im, 0.9999999999999905 - 7.216449660063518e-16im, 0.9999999999999991 - 1.6653345369377348e-16im, 1.000000000000012 - 2.220446049250313e-16im, 0.9999999999999875 - 3.3306690738754696e-16im, 1.0000000000000049 - 7.771561172376096e-16im, 1.000000000000015 - 7.771561172376096e-16im, 1.000000000000006 + 1.1657341758564144e-15im, 1.000000000000018 - 2.886579864025407e-15im, 1.0000000000000009 - 6.661338147750939e-16im, 0.9999999999999917 - 3.7470027081099033e-16im, 0.9999999999999949 + 5.551115123125783e-17im, 1.000000000000006 - 3.885780586188048e-16im, 1.0000000000000002 - 9.237402509576498e-17im, 1.0000000000000069 - 3.469446951953614e-16im
6.0, 1.0000000000000082 - 6.106226635438361e-16im, 0.9999999999999902 - 4.440892098500626e-16im, 0.9999999999999999 - 5.551115123125783e-16im, 1.0000000000000115 - 1.1102230246251565e-16im, 0.9999999999999882 - 6.106226635438361e-16im, 1.000000000000005 - 8.326672684688674e-16im, 1.0000000000000147 - 4.996003610813204e-16im, 1.0000000000000067 + 1.1379786002407855e-15im, 1.0000000000000187 - 2.831068712794149e-15im, 1.0000000000000007 - 6.106226635438361e-16im, 0.9999999999999918 - 3.5388358909926865e-16im, 0.9999999999999967 + 5.551115123125783e-17im, 1.0000000000000067 - 3.3306690738754696e-16im, 0.9999999999999989 - 1.7737547541862853e-16im, 1.0000000000000047 - 3.434752482434078e-16im
6.1, 1.0000000000000082 - 4.996003610813204e-16im, 0.9999999999999902 - 3.3306690738754696e-16im, 0.9999999999999987 - 7.771561172376096e-16im, 1.0000000000000115 - 1.6653345369377348e-16im, 0.9999999999999898 - 6.106226635438361e-16im, 1.000000000000005 - 7.216449660063518e-16im, 1.0000000000000147 - 3.3306690738754696e-16im, 1.0000000000000069 + 1.2212453270876722e-15im, 1.000000000000019 - 2.1649348980190553e-15im, 1.000000000000002 - 6.106226635438361e-16im, 0.9999999999999903 - 3.2612801348363973e-16im, 0.9999999999999964 - 2.220446049250313e-16im, 1.0000000000000069 - 4.996003610813204e-16im, 1.0000000000000013 - 1.1839487723541708e-16im, 1.0000000000000036 - 3.41740524767431e-16im
6.2, 1.000000000000008 - 6.106226635438361e-16im, 0.9999999999999885 - 2.220446049250313e-16im, 0.9999999999999987 - 6.106226635438361e-16im, 1.000000000000013 - 4.440892098500626e-16im, 0.9999999999999889 - 5.551115123125783e-16im, 1.0000000000000049 - 7.216449660063518e-16im, 1.0000000000000129 - 2.7755575615628914e-16im, 1.0000000000000069 + 1.1934897514720433e-15im, 1.0000000000000167 - 2.1094237467877974e-15im, 1.0000000000000016 - 7.216449660063518e-16im, 0.9999999999999902 - 3.677613769070831e-16im, 0.9999999999999989 - 1.6653345369377348e-16im, 1.0000000000000056 - 2.7755575615628914e-16im, 1.0000000000000013 - 1.231653667943533e-16im, 1.0000000000000038 - 3.3306690738754696e-16im
6.3, 1.0000000000000073 - 5.551115123125783e-16im, 0.9999999999999881 + 0.0im, 0.9999999999999978 - 4.440892098500626e-16im, 1.000000000000013 - 2.7755575615628914e-16im, 0.9999999999999875 - 7.216449660063518e-16im, 1.0000000000000047 - 8.881784197001252e-16im, 1.000000000000014 - 2.220446049250313e-16im, 1.000000000000009 + 1.1934897514720433e-15im, 1.0000000000000173 - 2.4980018054066022e-15im, 1.000000000000002 - 7.216449660063518e-16im, 0.9999999999999918 - 3.95516952522712e-16im, 0.9999999999999984 - 5.551115123125783e-17im, 1.0000000000000062 - 3.3306690738754696e-16im, 1.0000000000000009 - 1.1752751549742868e-16im, 1.0000000000000024 - 3.2526065174565133e-16im
6.4, 1.000000000000008 - 6.661338147750939e-16im, 0.999999999999986 - 3.3306690738754696e-16im, 0.9999999999999978 - 7.771561172376096e-16im, 1.000000000000011 - 3.885780586188048e-16im, 0.999999999999987 - 5.551115123125783e-16im, 1.0000000000000044 - 6.661338147750939e-16im, 1.0000000000000138 - 6.661338147750939e-16im, 1.0000000000000095 + 1.1657341758564144e-15im, 1.000000000000015 - 2.3314683517128287e-15im, 1.0000000000000027 - 7.216449660063518e-16im, 0.9999999999999917 - 4.440892098500626e-16im, 0.9999999999999981 - 5.551115123125783e-17im, 1.0000000000000067 - 2.220446049250313e-16im, 1.000000000000002 - 7.806255641895632e-17im, 1.000000000000002 - 3.174543961037557e-16im
6.5, 1.0000000000000087 - 5.551115123125783e-16im, 0.9999999999999858 - 3.3306690738754696e-16im, 0.9999999999999969 - 8.326672684688674e-16im, 1.0000000000000102 - 5.551115123125783e-17im, 0.9999999999999885 - 6.106226635438361e-16im, 1.0000000000000042 - 6.661338147750939e-16im, 1.0000000000000142 - 6.661338147750939e-16im, 1.0000000000000102 + 1.0547118733938987e-15im, 1.0000000000000147 - 2.220446049250313e-15im, 1.0000000000000033 - 7.771561172376096e-16im, 0.9999999999999908 - 4.163336342344337e-16im, 0.999999999999999 + 1.1102230246251565e-16im, 1.0000000000000058 - 1.6653345369377348e-16im, 1.0000000000000029 - 4.163336342344337e-17im, 1.0000000000000007 - 3.0704605524789486e-16im
6.6, 1.0000000000000073 - 7.216449660063518e-16im, 0.9999999999999841 - 6.106226635438361e-16im, 0.9999999999999958 - 9.992007221626409e-16im, 1.0000000000000067 - 4.440892098500626e-16im, 0.9999999999999863 - 6.106226635438361e-16im, 1.000000000000004 - 8.326672684688674e-16im, 1.0000000000000147 - 6.106226635438361e-16im, 1.0000000000000098 + 1.1657341758564144e-15im, 1.0000000000000138 - 2.275957200481571e-15im, 1.0000000000000024 - 8.326672684688674e-16im, 0.9999999999999913 - 4.579669976578771e-16im, 1.0000000000000002 + 1.1102230246251565e-16im, 1.0000000000000044 - 1.6653345369377348e-16im, 1.0000000000000022 - 7.762887554996212e-17im, 0.9999999999999982 - 2.983724378680108e-16im
6.7, 1.0000000000000087 - 6.661338147750939e-16im, 0.9999999999999832 - 7.216449660063518e-16im, 0.9999999999999959 - 1.1657341758564144e-15im, 1.0000000000000022 - 1.1102230246251565e-15im, 0.9999999999999859 - 8.881784197001252e-16im, 1.0000000000000029 - 7.216449660063518e-16im, 1.0000000000000138 - 8.326672684688674e-16im, 1.0000000000000098 + 1.0269562977782698e-15im, 1.0000000000000133 - 1.887379141862766e-15im, 1.0000000000000016 - 8.881784197001252e-16im, 0.9999999999999917 - 3.885780586188048e-16im, 1.0000000000000004 + 0.0im, 1.0000000000000042 - 1.1102230246251565e-16im, 1.0000000000000018 - 1.6696713456276768e-16im, 0.9999999999999976 - 2.96637714392034e-16im
6.8, 1.0000000000000098 - 5.551115123125783e-16im, 0.9999999999999831 - 7.771561172376096e-16im, 0.9999999999999958 - 1.1657341758564144e-15im, 1.0000000000000004 - 1.27675647831893e-15im, 0.9999999999999858 - 6.661338147750939e-16im, 1.0000000000000013 - 7.771561172376096e-16im, 1.000000000000014 - 9.43689570931383e-16im, 1.0000000000000115 + 1.1379786002407855e-15im, 1.000000000000013 - 1.942890293094024e-15im, 1.0000000000000027 - 8.326672684688674e-16im, 0.9999999999999897 - 4.718447854656915e-16im, 1.0000000000000004 - 5.551115123125783e-17im, 1.0000000000000049 - 5.551115123125783e-17im, 1.0000000000000027 - 1.8908485888147197e-16im, 0.9999999999999979 - 3.0856393828937456e-16im
6.9, 1.0000000000000075 - 4.440892098500626e-16im, 0.9999999999999856 - 7.216449660063518e-16im, 0.9999999999999971 - 1.2212453270876722e-15im, 0.9999999999999989 - 1.27675647831893e-15im, 0.9999999999999871 - 7.216449660063518e-16im, 1.0000000000000022 - 5.551115123125783e-16im, 1.0000000000000147 - 9.43689570931383e-16im, 1.0000000000000107 + 1.1102230246251565e-15im, 1.0000000000000142 - 1.942890293094024e-15im, 1.0000000000000029 - 8.881784197001252e-16im, 0.9999999999999898 - 5.828670879282072e-16im, 1.0000000000000022 + 0.0im, 1.000000000000003 - 5.551115123125783e-17im, 1.000000000000002 - 1.209969624493823e-16im, 0.9999999999999968 - 3.114912841550854e-16im
7.0, 1.0000000000000084 - 2.7755575615628914e-16im, 0.999999999999984 - 9.992007221626409e-16im, 0.9999999999999964 - 1.27675647831893e-15im, 1.0000000000000009 - 1.1657341758564144e-15im, 0.999999999999987 - 6.106226635438361e-16im, 1.0000000000000013 - 6.106226635438361e-16im, 1.0000000000000142 - 8.881784197001252e-16im, 1.0000000000000104 + 1.1379786002407855e-15im, 1.0000000000000138 - 2.0539125955565396e-15im, 1.000000000000003 - 6.661338147750939e-16im, 0.9999999999999905 - 4.85722573273506e-16im, 1.000000000000003 + 5.551115123125783e-17im, 1.0000000000000036 - 5.551115123125783e-17im, 1.0000000000000016 - 1.0972125985553305e-16im, 0.9999999999999957 - 3.2038174196946656e-16im
7.1, 1.000000000000008 - 3.885780586188048e-16im, 0.9999999999999865 - 1.0547118733938987e-15im, 0.9999999999999957 - 1.27675647831893e-15im, 1.0000000000000038 - 1.1102230246251565e-15im, 0.9999999999999861 - 3.885780586188048e-16im, 1.0000000000000004 - 6.106226635438361e-16im, 1.0000000000000129 - 1.0547118733938987e-15im, 1.00000000000001 + 9.159339953157541e-16im, 1.0000000000000133 - 2.275957200481571e-15im, 1.0000000000000022 - 7.771561172376096e-16im, 0.9999999999999897 - 4.3021142204224816e-16im, 1.0000000000000053 - 2.7755575615628914e-16im, 1.0000000000000029 - 1.1102230246251565e-16im, 1.0000000000000002 - 1.465841337200402e-16im, 0.9999999999999954 - 3.157196726277789e-16im
7.2, 1.0000000000000078 - 3.885780586188048e-16im, 0.9999999999999862 - 8.881784197001252e-16im, 0.9999999999999962 - 1.3322676295501878e-15im, 1.0000000000000064 - 1.1657341758564144e-15im, 0.9999999999999855 - 4.996003610813204e-16im, 1.000000000000001 - 6.106226635438361e-16im, 1.0000000000000155 - 9.43689570931383e-16im, 1.0000000000000104 + 9.43689570931383e-16im, 1.0000000000000115 - 2.220446049250313e-15im, 1.0000000000000049 - 7.216449660063518e-16im, 0.9999999999999911 - 3.191891195797325e-16im, 1.000000000000005 - 1.6653345369377348e-16im, 1.0000000000000042 - 5.551115123125783e-17im, 0.9999999999999996 - 1.4137996329210978e-16im, 0.9999999999999958 - 3.0747973611688906e-16im
7.3, 1.000000000000008 - 3.3306690738754696e-16im, 0.9999999999999847 - 9.992007221626409e-16im, 0.9999999999999973 - 1.27675647831893e-15im, 1.0000000000000104 - 1.1657341758564144e-15im, 0.9999999999999856 - 7.216449660063518e-16im, 1.000000000000001 - 7.216449660063518e-16im, 1.0000000000000169 - 1.3877787807814457e-15im, 1.0000000000000118 + 9.43689570931383e-16im, 1.0000000000000107 - 2.220446049250313e-15im, 1.0000000000000053 - 6.106226635438361e-16im, 0.9999999999999896 - 3.608224830031759e-16im, 1.0000000000000053 - 1.1102230246251565e-16im, 1.000000000000006 + 1.6653345369377348e-16im, 1.0000000000000016 - 1.6479873021779667e-16im, 0.9999999999999942 - 3.209238430557093e-16im
7.4, 1.000000000000009 - 4.440892098500626e-16im, 0.9999999999999851 - 9.43689570931383e-16im, 0.9999999999999982 - 1.942890293094024e-15im, 1.0000000000000133 - 1.1657341758564144e-15im, 0.9999999999999862 - 7.216449660063518e-16im, 1.0000000000000016 - 6.661338147750939e-16im, 1.0000000000000182 - 1.1102230246251565e-15im, 1.0000000000000124 + 9.159339953157541e-16im, 1.0000000000000115 - 2.275957200481571e-15im, 1.000000000000004 - 5.551115123125783e-16im, 0.9999999999999893 - 2.498001805406602e-16im, 1.000000000000005 - 1.1102230246251565e-16im, 1.000000000000009 + 0.0im, 1.0000000000000013 - 1.196959198423997e-16im, 0.9999999999999946 - 3.165870343657673e-16im
7.5, 1.00000000000001 - 1.6653345369377348e-16im, 0.9999999999999867 - 8.326672684688674e-16im, 0.9999999999999969 - 1.942890293094024e-15im, 1.0000000000000147 - 1.1657341758564144e-15im, 0.9999999999999847 - 6.661338147750939e-16im, 1.0000000000000029 - 6.661338147750939e-16im, 1.0000000000000184 - 1.2212453270876722e-15im, 1.0000000000000124 + 9.71445146547012e-16im, 1.00000000000001 - 2.3869795029440866e-15im, 1.0000000000000044 - 4.996003610813204e-16im, 0.9999999999999897 - 2.3592239273284576e-16im, 1.0000000000000047 - 2.220446049250313e-16im, 1.0000000000000102 + 5.551115123125783e-17im, 1.0000000000000013 + 2.688821387764051e-17im, 0.9999999999999926 - 3.1138286393783687e-16im
