flowtime, dM1R1, dM1R2, dM1R3, dM1R4, dM1R5, dM1R6, dM1R7, dM1R8, dM1R9, dM1R10, dM1R11, dM1R12, dM1R13, dM1R14, dM(mass_num)R15
1.0, 0.9999999999999984 + 1.0408340855860843e-17im, 1.0000000000000004 + 9.690056916589196e-19im, 0.9999999999999959 - 2.710505431213761e-18im, 1.0000000000000024 + 1.0408340855860843e-17im, 0.9999999999999999 + 0.0im, 1.0000000000000038 + 1.734723475976807e-18im, 1.0000000000000002 + 2.7755575615628914e-17im, 0.9999999999999977 + 2.42861286636753e-17im, 1.0000000000000016 + 8.673617379884035e-18im, 1.0000000000000047 - 1.214306433183765e-17im, 1.0000000000000056 + 6.938893903907228e-18im, 1.0000000000000049 - 8.673617379884035e-19im, 1.000000000000005 - 4.336808689942018e-19im, 1.0000000000000007 + 5.204170427930421e-18im, 1.0000000000000027 + 2.2551405187698492e-17im
1.1, 0.9999999999999991 + 3.469446951953614e-18im, 1.0000000000000002 + 9.486769009248164e-19im, 0.9999999999999962 - 2.8189256484623115e-18im, 1.0000000000000027 + 9.974659986866641e-18im, 0.9999999999999996 + 0.0im, 1.0000000000000038 + 3.469446951953614e-18im, 1.0000000000000022 + 3.122502256758253e-17im, 0.9999999999999978 + 2.42861286636753e-17im, 0.999999999999999 + 1.3877787807814457e-17im, 1.0000000000000062 - 1.5612511283791264e-17im, 1.0000000000000038 + 6.938893903907228e-18im, 1.0000000000000033 - 1.5178830414797062e-18im, 1.0000000000000067 + 2.168404344971009e-18im, 1.0000000000000007 - 3.469446951953614e-18im, 1.0000000000000038 + 2.2551405187698492e-17im
1.2, 0.9999999999999999 + 6.938893903907228e-18im, 0.9999999999999988 + 9.75781955236954e-19im, 0.9999999999999964 - 2.927345865710862e-18im, 1.0000000000000004 + 1.0842021724855044e-17im, 1.0 + 6.938893903907228e-18im, 1.0000000000000033 + 4.336808689942018e-18im, 1.0000000000000024 + 3.469446951953614e-17im, 0.9999999999999967 + 2.7755575615628914e-17im, 0.9999999999999999 + 5.204170427930421e-18im, 1.000000000000007 - 1.214306433183765e-17im, 1.0000000000000049 + 2.42861286636753e-17im, 1.000000000000005 - 1.3010426069826053e-18im, 1.000000000000008 + 1.3010426069826053e-18im, 1.0000000000000027 - 1.734723475976807e-18im, 1.0000000000000027 + 2.0816681711721685e-17im
1.3, 1.0000000000000004 - 3.469446951953614e-18im, 0.9999999999999982 + 1.1384122811097797e-18im, 0.9999999999999987 - 2.8189256484623115e-18im, 1.000000000000001 + 1.0842021724855044e-17im, 1.0000000000000004 + 1.0408340855860843e-17im, 1.0000000000000038 + 1.734723475976807e-18im, 1.0000000000000038 + 4.163336342344337e-17im, 0.9999999999999978 + 2.7755575615628914e-17im, 1.0000000000000029 + 5.204170427930421e-18im, 1.0000000000000056 - 1.734723475976807e-17im, 1.0000000000000058 + 2.7755575615628914e-17im, 1.0000000000000049 - 1.0842021724855044e-18im, 1.000000000000007 + 2.168404344971009e-18im, 1.0000000000000036 - 6.938893903907228e-18im, 1.0000000000000027 + 2.0816681711721685e-17im
1.4, 1.000000000000002 - 3.469446951953614e-18im, 1.0 + 1.1926223897340549e-18im, 0.9999999999999986 - 2.710505431213761e-18im, 1.0000000000000007 + 1.1709383462843448e-17im, 1.0000000000000007 + 0.0im, 1.0000000000000053 + 0.0im, 1.0000000000000044 + 4.5102810375396984e-17im, 0.9999999999999969 + 2.7755575615628914e-17im, 1.0000000000000022 + 3.469446951953614e-18im, 1.0000000000000058 - 2.6020852139652106e-17im, 1.000000000000005 + 1.3877787807814457e-17im, 1.0000000000000058 - 6.505213034913027e-19im, 1.0000000000000053 + 3.0357660829594124e-18im, 1.0000000000000024 - 5.204170427930421e-18im, 1.0000000000000018 + 2.2551405187698492e-17im
1.5, 1.000000000000005 - 6.938893903907228e-18im, 1.0000000000000009 + 1.8431436932253575e-18im, 0.9999999999999976 - 2.8189256484623115e-18im, 1.0000000000000007 + 1.214306433183765e-17im, 1.0000000000000007 + 3.469446951953614e-18im, 1.0000000000000062 - 1.734723475976807e-18im, 1.0000000000000016 + 5.204170427930421e-17im, 0.9999999999999974 + 2.7755575615628914e-17im, 1.0000000000000033 + 2.6020852139652106e-18im, 1.0000000000000053 - 2.42861286636753e-17im, 1.0000000000000047 + 2.0816681711721685e-17im, 1.0000000000000087 - 1.0842021724855044e-18im, 1.0000000000000033 + 1.734723475976807e-18im, 1.0000000000000027 - 6.938893903907228e-18im, 1.0000000000000016 + 2.0816681711721685e-17im
1.6, 1.000000000000006 - 1.0408340855860843e-17im, 1.0000000000000007 + 1.6263032587282567e-18im, 0.9999999999999953 - 3.0357660829594124e-18im, 1.0000000000000004 + 1.2576745200831851e-17im, 0.999999999999999 + 0.0im, 1.0000000000000053 - 5.204170427930421e-18im, 1.0000000000000027 + 4.5102810375396984e-17im, 0.9999999999999991 + 3.122502256758253e-17im, 1.0000000000000027 + 1.734723475976807e-18im, 1.0000000000000073 - 2.2551405187698492e-17im, 1.000000000000004 + 3.469446951953614e-18im, 1.0000000000000089 - 1.3010426069826053e-18im, 1.0000000000000027 + 1.734723475976807e-18im, 1.0000000000000036 - 3.469446951953614e-18im, 0.9999999999999992 + 2.2551405187698492e-17im
1.7, 1.0000000000000067 - 8.673617379884035e-18im, 0.9999999999999999 + 1.6263032587282567e-18im, 0.9999999999999942 - 3.3610267347050637e-18im, 1.0000000000000016 + 1.1275702593849246e-17im, 0.9999999999999992 + 6.938893903907228e-18im, 1.0000000000000056 - 5.204170427930421e-18im, 1.0000000000000022 + 4.85722573273506e-17im, 0.9999999999999971 + 1.3877787807814457e-17im, 1.0000000000000029 - 8.673617379884035e-19im, 1.0000000000000093 - 1.734723475976807e-17im, 1.0000000000000009 + 6.938893903907228e-18im, 1.000000000000008 - 1.0842021724855044e-18im, 1.0000000000000027 + 1.951563910473908e-18im, 1.000000000000005 + 0.0im, 1.0 + 2.0816681711721685e-17im
1.8, 1.0000000000000062 - 1.0408340855860843e-17im, 1.0000000000000022 + 1.734723475976807e-18im, 0.9999999999999968 - 3.2526065174565133e-18im, 1.0000000000000002 + 1.1709383462843448e-17im, 0.9999999999999991 + 3.469446951953614e-18im, 1.0000000000000042 - 2.6020852139652106e-18im, 1.000000000000003 + 6.938893903907228e-17im, 0.9999999999999976 + 1.734723475976807e-17im, 1.0000000000000022 + 0.0im, 1.0000000000000082 - 8.673617379884035e-18im, 1.0000000000000007 - 3.469446951953614e-18im, 1.0000000000000095 - 1.1926223897340549e-18im, 1.0000000000000004 + 1.951563910473908e-18im, 1.0000000000000073 + 6.938893903907228e-18im, 0.999999999999999 + 2.6020852139652106e-17im
1.9, 1.000000000000006 - 1.0408340855860843e-17im, 1.0000000000000029 + 1.5178830414797062e-18im, 0.9999999999999963 - 3.3610267347050637e-18im, 0.9999999999999999 + 1.214306433183765e-17im, 0.9999999999999992 + 0.0im, 1.000000000000004 - 2.6020852139652106e-18im, 1.000000000000005 + 6.591949208711867e-17im, 0.9999999999999988 + 1.0408340855860843e-17im, 1.0000000000000027 + 2.6020852139652106e-18im, 1.0000000000000087 - 1.214306433183765e-17im, 1.0000000000000009 + 3.469446951953614e-18im, 1.000000000000007 - 1.6263032587282567e-18im, 0.9999999999999992 + 1.951563910473908e-18im, 1.0000000000000082 + 1.0408340855860843e-17im, 0.999999999999997 + 1.734723475976807e-17im
2.0, 1.0000000000000075 - 1.3877787807814457e-17im, 1.0000000000000002 + 1.3010426069826053e-18im, 0.9999999999999968 - 3.2526065174565133e-18im, 1.0000000000000009 + 1.3877787807814457e-17im, 0.9999999999999991 + 8.673617379884035e-18im, 1.000000000000004 - 8.673617379884035e-19im, 1.000000000000005 + 6.591949208711867e-17im, 0.9999999999999988 + 1.3877787807814457e-17im, 1.0000000000000022 + 2.168404344971009e-18im, 1.0000000000000098 - 1.0408340855860843e-17im, 1.0000000000000016 + 0.0im, 1.000000000000006 - 1.5178830414797062e-18im, 0.9999999999999996 + 1.734723475976807e-18im, 1.0000000000000064 + 1.3877787807814457e-17im, 0.9999999999999983 + 1.214306433183765e-17im
2.1, 1.0000000000000062 - 1.3877787807814457e-17im, 0.999999999999999 + 1.5178830414797062e-18im, 0.9999999999999989 - 3.0357660829594124e-18im, 0.9999999999999997 + 1.3444106938820255e-17im, 0.9999999999999998 + 1.0408340855860843e-17im, 1.0000000000000044 - 8.673617379884035e-19im, 1.0000000000000049 + 6.591949208711867e-17im, 0.9999999999999988 + 3.469446951953614e-18im, 1.0000000000000056 + 2.168404344971009e-18im, 1.000000000000008 - 8.673617379884035e-18im, 1.0000000000000018 - 1.734723475976807e-18im, 1.000000000000007 - 1.5178830414797062e-18im, 0.999999999999999 + 1.734723475976807e-18im, 1.0000000000000089 + 2.0816681711721685e-17im, 0.9999999999999992 + 1.3877787807814457e-17im
2.2, 1.0000000000000062 - 1.214306433183765e-17im, 0.9999999999999999 + 1.0842021724855044e-18im, 0.9999999999999996 - 3.144186300207963e-18im, 1.0 + 1.431146867680866e-17im, 1.0000000000000004 + 1.0408340855860843e-17im, 1.0000000000000058 + 2.6020852139652106e-18im, 1.0000000000000038 + 6.765421556309548e-17im, 0.999999999999999 - 1.734723475976807e-18im, 1.0000000000000062 + 1.734723475976807e-18im, 1.000000000000005 - 3.469446951953614e-18im, 1.0000000000000022 - 6.938893903907228e-18im, 1.0000000000000062 - 1.6263032587282567e-18im, 0.9999999999999986 + 2.168404344971009e-18im, 1.0000000000000102 + 1.734723475976807e-17im, 1.0 + 8.673617379884035e-18im
2.3, 1.0000000000000084 - 1.3877787807814457e-17im, 0.9999999999999997 + 0.0im, 1.0000000000000002 - 3.144186300207963e-18im, 1.0000000000000018 + 1.1709383462843448e-17im, 1.0000000000000016 + 1.0408340855860843e-17im, 1.000000000000005 + 1.734723475976807e-18im, 1.0000000000000042 + 6.938893903907228e-17im, 0.9999999999999971 + 0.0im, 1.0000000000000062 + 1.0842021724855044e-18im, 1.000000000000005 - 1.734723475976807e-18im, 1.0000000000000033 - 6.938893903907228e-18im, 1.0000000000000056 - 1.5178830414797062e-18im, 0.9999999999999984 + 3.2526065174565133e-18im, 1.0000000000000098 + 1.3010426069826053e-17im, 0.9999999999999992 + 1.0408340855860843e-17im
2.4, 1.0000000000000087 - 1.5612511283791264e-17im, 0.9999999999999988 + 6.505213034913027e-19im, 0.9999999999999988 - 3.2526065174565133e-18im, 1.0000000000000013 + 1.1709383462843448e-17im, 1.0000000000000013 + 1.3877787807814457e-17im, 1.0000000000000062 + 1.734723475976807e-18im, 1.000000000000006 + 6.938893903907228e-17im, 0.9999999999999981 + 5.204170427930421e-18im, 1.0000000000000064 + 8.673617379884035e-19im, 1.0000000000000033 - 6.938893903907228e-18im, 1.0000000000000022 - 1.734723475976807e-18im, 1.0000000000000069 - 1.3010426069826053e-18im, 0.9999999999999969 + 2.3852447794681098e-18im, 1.0000000000000107 + 1.3010426069826053e-17im, 0.9999999999999996 + 8.673617379884035e-18im
2.5, 1.0000000000000104 - 2.6020852139652106e-17im, 0.9999999999999973 - 2.168404344971009e-19im, 0.999999999999998 - 3.144186300207963e-18im, 1.0000000000000013 + 1.1709383462843448e-17im, 1.000000000000001 + 1.214306433183765e-17im, 1.0000000000000078 + 1.734723475976807e-18im, 1.000000000000005 + 6.938893903907228e-17im, 0.9999999999999999 + 5.204170427930421e-18im, 1.0000000000000047 + 1.5178830414797062e-18im, 1.0000000000000009 - 5.204170427930421e-18im, 1.0000000000000018 + 3.469446951953614e-18im, 1.0000000000000038 - 1.3010426069826053e-18im, 0.9999999999999953 + 1.734723475976807e-18im, 1.0000000000000113 + 1.1275702593849246e-17im, 0.999999999999999 + 6.938893903907228e-18im
2.6, 1.0000000000000102 - 2.7755575615628914e-17im, 0.9999999999999979 + 4.336808689942018e-19im, 0.9999999999999987 - 3.144186300207963e-18im, 1.000000000000002 + 1.214306433183765e-17im, 0.9999999999999987 + 1.0408340855860843e-17im, 1.000000000000009 + 1.734723475976807e-18im, 1.000000000000005 + 6.938893903907228e-17im, 0.9999999999999984 + 5.204170427930421e-18im, 1.0000000000000067 + 1.4094628242311558e-18im, 1.000000000000001 - 3.469446951953614e-18im, 1.0000000000000013 + 5.204170427930421e-18im, 1.0000000000000029 - 2.168404344971009e-18im, 0.9999999999999959 + 8.673617379884035e-19im, 1.000000000000012 + 1.3010426069826053e-17im, 0.9999999999999972 + 8.673617379884035e-18im
2.7, 1.000000000000012 - 2.7755575615628914e-17im, 0.9999999999999951 + 1.734723475976807e-18im, 0.9999999999999976 - 3.2526065174565133e-18im, 1.0000000000000033 + 1.2576745200831851e-17im, 1.0000000000000002 + 8.673617379884035e-18im, 1.0000000000000087 + 1.734723475976807e-18im, 1.000000000000006 + 6.765421556309548e-17im, 0.9999999999999962 + 3.469446951953614e-18im, 1.0000000000000073 + 1.3552527156068805e-18im, 1.0000000000000007 - 6.938893903907228e-18im, 1.000000000000001 + 5.204170427930421e-18im, 1.0000000000000033 - 2.8189256484623115e-18im, 0.9999999999999962 + 8.673617379884035e-19im, 1.0000000000000107 + 1.1275702593849246e-17im, 0.999999999999998 + 3.469446951953614e-18im
2.8, 1.0000000000000144 - 2.42861286636753e-17im, 0.999999999999995 + 1.5178830414797062e-18im, 0.999999999999999 - 3.2526065174565133e-18im, 1.000000000000004 + 1.1709383462843448e-17im, 0.9999999999999999 + 5.204170427930421e-18im, 1.0000000000000089 + 4.336808689942018e-19im, 1.0000000000000073 + 6.678685382510707e-17im, 0.9999999999999951 + 3.469446951953614e-18im, 1.0000000000000087 + 1.1926223897340549e-18im, 1.0000000000000018 - 1.1275702593849246e-17im, 1.0000000000000047 + 1.5612511283791264e-17im, 1.0000000000000007 - 2.6020852139652106e-18im, 0.9999999999999983 + 7.589415207398531e-19im, 1.0000000000000118 + 1.0408340855860843e-17im, 0.9999999999999973 + 5.204170427930421e-18im
2.9, 1.0000000000000167 - 2.0816681711721685e-17im, 0.9999999999999927 + 1.0842021724855044e-18im, 0.9999999999999987 - 3.144186300207963e-18im, 1.0000000000000047 + 1.214306433183765e-17im, 0.9999999999999999 + 1.214306433183765e-17im, 1.0000000000000102 + 8.673617379884035e-19im, 1.0000000000000073 + 6.678685382510707e-17im, 0.9999999999999962 + 3.469446951953614e-18im, 1.0000000000000095 + 1.5178830414797062e-18im, 1.0000000000000016 - 1.1275702593849246e-17im, 1.0000000000000047 + 1.214306433183765e-17im, 0.9999999999999983 - 3.2526065174565133e-18im, 1.0 + 9.75781955236954e-19im, 1.000000000000013 + 1.1275702593849246e-17im, 0.9999999999999951 + 1.0408340855860843e-17im
3.0, 1.0000000000000193 - 2.7755575615628914e-17im, 0.9999999999999916 + 1.0842021724855044e-18im, 0.9999999999999981 - 2.927345865710862e-18im, 1.0000000000000067 + 1.214306433183765e-17im, 1.0000000000000016 + 1.5612511283791264e-17im, 1.0000000000000098 + 1.3010426069826053e-18im, 1.0000000000000064 + 6.678685382510707e-17im, 0.9999999999999947 + 3.469446951953614e-18im, 1.0000000000000093 + 1.0842021724855044e-18im, 1.000000000000003 - 7.806255641895632e-18im, 1.0000000000000047 + 8.673617379884035e-18im, 0.9999999999999988 - 3.903127820947816e-18im, 1.000000000000001 + 8.673617379884035e-19im, 1.0000000000000102 + 1.1275702593849246e-17im, 0.9999999999999929 + 1.3877787807814457e-17im
3.1, 1.0000000000000213 - 2.42861286636753e-17im, 0.9999999999999897 + 2.168404344971009e-18im, 0.9999999999999964 - 2.927345865710862e-18im, 1.0000000000000069 + 9.540979117872439e-18im, 1.0000000000000018 + 1.734723475976807e-17im, 1.0000000000000087 - 8.673617379884035e-19im, 1.0000000000000069 + 6.548581121812447e-17im, 0.999999999999994 + 3.469446951953614e-18im, 1.0000000000000109 + 2.168404344971009e-18im, 1.0000000000000027 - 7.806255641895632e-18im, 1.0000000000000062 + 1.214306433183765e-17im, 0.999999999999996 - 3.903127820947816e-18im, 1.0000000000000002 + 3.2526065174565133e-19im, 1.000000000000011 + 1.3877787807814457e-17im, 0.9999999999999915 + 1.3877787807814457e-17im
3.2, 1.0000000000000235 - 2.949029909160572e-17im, 0.999999999999989 + 2.3852447794681098e-18im, 0.9999999999999986 - 2.6020852139652106e-18im, 1.000000000000006 + 1.1275702593849246e-17im, 1.0000000000000016 + 1.9081958235744878e-17im, 1.000000000000012 - 8.673617379884035e-19im, 1.0000000000000069 + 6.505213034913027e-17im, 0.9999999999999953 + 5.204170427930421e-18im, 1.000000000000012 + 1.734723475976807e-18im, 1.0000000000000022 - 4.336808689942018e-18im, 1.0000000000000042 + 1.214306433183765e-17im, 0.9999999999999938 - 4.553649124439119e-18im, 1.0000000000000009 + 5.421010862427522e-19im, 1.0000000000000129 + 1.734723475976807e-17im, 0.9999999999999899 + 8.673617379884035e-18im
3.3, 1.000000000000023 - 3.122502256758253e-17im, 0.9999999999999885 + 2.168404344971009e-18im, 0.9999999999999991 - 2.710505431213761e-18im, 1.0000000000000058 + 1.1275702593849246e-17im, 1.0000000000000002 + 1.9081958235744878e-17im, 1.0000000000000135 - 1.734723475976807e-18im, 1.0000000000000058 + 6.678685382510707e-17im, 0.9999999999999946 + 3.469446951953614e-18im, 1.0000000000000129 + 4.336808689942018e-18im, 1.0000000000000029 - 1.214306433183765e-17im, 1.0000000000000044 + 1.3010426069826053e-17im, 0.9999999999999922 - 4.119968255444917e-18im, 0.9999999999999998 + 1.0299920638612292e-18im, 1.0000000000000133 + 1.9949319973733282e-17im, 0.9999999999999868 + 6.938893903907228e-18im
3.4, 1.0000000000000224 - 3.469446951953614e-17im, 0.999999999999988 + 2.168404344971009e-18im, 1.0000000000000004 - 2.4936649967166602e-18im, 1.0000000000000049 + 1.3877787807814457e-17im, 1.0000000000000004 + 1.9081958235744878e-17im, 1.0000000000000149 - 1.3010426069826053e-18im, 1.0000000000000073 + 6.613633252161577e-17im, 0.9999999999999957 + 5.204170427930421e-18im, 1.000000000000014 + 2.168404344971009e-18im, 1.000000000000003 - 1.3877787807814457e-17im, 1.0000000000000067 + 1.0408340855860843e-17im, 0.9999999999999892 - 3.903127820947816e-18im, 0.9999999999999994 + 1.0299920638612292e-18im, 1.000000000000012 + 1.734723475976807e-17im, 0.9999999999999877 + 3.469446951953614e-18im
3.5, 1.000000000000022 - 4.163336342344337e-17im, 0.9999999999999885 + 3.0357660829594124e-18im, 1.000000000000001 - 2.3852447794681098e-18im, 1.0000000000000056 + 1.474514954580286e-17im, 1.0000000000000004 + 1.9081958235744878e-17im, 1.0000000000000149 - 4.336808689942018e-19im, 1.000000000000008 + 6.613633252161577e-17im, 0.9999999999999959 + 1.0408340855860843e-17im, 1.0000000000000147 + 2.6020852139652106e-18im, 1.0000000000000027 - 1.214306433183765e-17im, 1.0000000000000058 + 1.0408340855860843e-17im, 0.9999999999999877 - 4.119968255444917e-18im, 0.9999999999999997 + 1.0842021724855044e-18im, 1.0000000000000118 + 1.5612511283791264e-17im, 0.9999999999999846 + 1.734723475976807e-18im
3.6, 1.0000000000000224 - 4.336808689942018e-17im, 0.9999999999999876 + 3.0357660829594124e-18im, 1.000000000000001 - 2.4936649967166602e-18im, 1.0000000000000064 + 1.474514954580286e-17im, 0.9999999999999979 + 1.9081958235744878e-17im, 1.0000000000000138 + 0.0im, 1.0000000000000093 + 6.605501735867936e-17im, 0.9999999999999961 + 1.3877787807814457e-17im, 1.0000000000000164 + 3.0357660829594124e-18im, 1.000000000000002 - 1.3010426069826053e-17im, 1.0000000000000098 + 1.5612511283791264e-17im, 0.9999999999999876 - 4.336808689942018e-18im, 0.9999999999999992 + 8.673617379884035e-19im, 1.0000000000000133 + 1.5612511283791264e-17im, 0.9999999999999833 + 5.204170427930421e-18im
3.7, 1.0000000000000222 - 4.5102810375396984e-17im, 0.9999999999999863 + 2.168404344971009e-18im, 0.9999999999999998 - 2.8189256484623115e-18im, 1.0000000000000064 + 1.5612511283791264e-17im, 0.9999999999999966 + 1.9081958235744878e-17im, 1.0000000000000109 - 3.0357660829594124e-18im, 1.0000000000000122 + 6.591949208711867e-17im, 0.9999999999999956 + 2.0816681711721685e-17im, 1.0000000000000167 + 3.469446951953614e-18im, 1.0000000000000027 - 1.1275702593849246e-17im, 1.000000000000008 + 1.3010426069826053e-17im, 0.9999999999999843 - 4.7704895589362195e-18im, 1.0000000000000018 + 8.131516293641283e-19im, 1.000000000000012 + 1.6479873021779667e-17im, 0.9999999999999828 + 3.469446951953614e-18im
