flowtime, dM1R1, dM1R2, dM1R3, dM1R4, dM1R5, dM1R6, dM1R7, dM1R8, dM1R9, dM1R10, dM1R11, dM1R12, dM1R13, dM1R14, dM1R15, dM1R16, dM1R17, dM1R18, dM1R19, dM(mass_num)R20
1.0, 1.0 + 3.8163916471489756e-17im, 0.999999999999995 - 1.734723475976807e-18im, 1.0000000000000053 + 1.3877787807814457e-17im, 0.9999999999999981 - 6.776263578034403e-20im, 1.0000000000000004 + 3.2959746043559335e-17im, 0.9999999999999972 + 6.938893903907228e-18im, 1.0 - 1.5178830414797062e-18im, 1.000000000000001 - 6.938893903907228e-18im, 1.0000000000000047 + 2.6020852139652106e-18im, 0.9999999999999982 + 9.974659986866641e-18im, 0.9999999999999976 - 5.204170427930421e-18im, 1.0000000000000002 - 3.469446951953614e-18im, 1.0000000000000033 - 1.3010426069826053e-17im, 1.000000000000003 + 1.474514954580286e-17im, 1.0000000000000009 - 1.3444106938820255e-17im, 0.999999999999998 - 6.776263578034403e-20im, 1.0000000000000049 + 3.469446951953614e-18im, 0.999999999999996 + 2.2551405187698492e-17im, 1.000000000000001 - 1.5612511283791264e-17im, 0.9999999999999953 - 8.673617379884035e-19im
1.1, 0.9999999999999994 + 2.42861286636753e-17im, 0.9999999999999941 - 1.734723475976807e-18im, 1.000000000000004 + 1.3010426069826053e-17im, 0.9999999999999998 - 1.0842021724855044e-19im, 1.0000000000000029 + 2.949029909160572e-17im, 0.9999999999999977 + 6.071532165918825e-18im, 1.0000000000000007 - 1.5178830414797062e-18im, 1.0000000000000016 - 5.204170427930421e-18im, 1.0000000000000029 + 4.336808689942018e-18im, 0.9999999999999973 + 1.0842021724855044e-17im, 0.9999999999999984 - 7.806255641895632e-18im, 0.9999999999999999 + 0.0im, 1.0000000000000056 - 1.5612511283791264e-17im, 1.0000000000000029 + 1.6046192152785466e-17im, 1.000000000000001 - 1.3877787807814457e-17im, 0.9999999999999986 - 9.486769009248164e-20im, 1.0000000000000049 + 3.2526065174565133e-18im, 0.9999999999999978 + 1.9949319973733282e-17im, 1.0000000000000016 - 1.8214596497756474e-17im, 0.9999999999999952 - 1.734723475976807e-18im
1.2, 1.000000000000002 + 1.5612511283791264e-17im, 0.9999999999999938 - 8.673617379884035e-19im, 1.0000000000000027 + 1.3227266504323154e-17im, 0.9999999999999987 - 1.6263032587282567e-19im, 1.0000000000000024 + 3.122502256758253e-17im, 0.9999999999999968 + 6.071532165918825e-18im, 0.9999999999999994 - 1.6263032587282567e-18im, 1.0000000000000038 - 6.938893903907228e-18im, 1.0000000000000002 + 6.938893903907228e-18im, 0.9999999999999974 + 1.1709383462843448e-17im, 0.9999999999999987 - 9.540979117872439e-18im, 1.0000000000000018 + 3.469446951953614e-18im, 1.0000000000000024 - 1.6479873021779667e-17im, 1.0000000000000036 + 1.5612511283791264e-17im, 1.000000000000002 - 1.474514954580286e-17im, 1.0000000000000007 - 8.131516293641283e-20im, 1.000000000000004 + 2.168404344971009e-18im, 0.9999999999999967 + 2.168404344971009e-17im, 1.0000000000000036 - 1.474514954580286e-17im, 0.9999999999999936 - 4.336808689942018e-18im
1.3, 1.0000000000000004 + 1.3877787807814457e-17im, 0.9999999999999934 - 1.734723475976807e-18im, 1.0000000000000016 + 1.3877787807814457e-17im, 0.9999999999999969 - 1.4907779871675686e-19im, 1.0000000000000018 + 3.5561831257524545e-17im, 0.9999999999999981 + 6.938893903907228e-18im, 0.999999999999998 - 1.734723475976807e-18im, 1.0000000000000024 - 6.938893903907228e-18im, 1.0000000000000004 + 7.806255641895632e-18im, 0.9999999999999997 + 1.2576745200831851e-17im, 0.9999999999999998 - 1.3877787807814457e-17im, 1.0000000000000036 + 3.469446951953614e-18im, 1.000000000000003 - 1.3877787807814457e-17im, 1.0000000000000027 + 1.7780915628762273e-17im, 1.0000000000000022 - 1.6479873021779667e-17im, 1.0 - 5.421010862427522e-20im, 1.000000000000004 + 1.951563910473908e-18im, 0.9999999999999957 + 2.3418766925686896e-17im, 1.000000000000002 - 1.7780915628762273e-17im, 0.999999999999995 - 5.204170427930421e-18im
1.4, 1.0000000000000007 + 1.9081958235744878e-17im, 0.9999999999999944 + 0.0im, 1.0000000000000007 + 1.3552527156068805e-17im, 0.999999999999996 - 1.4907779871675686e-19im, 1.0000000000000004 + 3.5561831257524545e-17im, 0.9999999999999976 + 8.673617379884035e-18im, 0.9999999999999968 - 1.6263032587282567e-18im, 1.0000000000000033 - 8.673617379884035e-18im, 1.0 + 1.1275702593849246e-17im, 0.9999999999999987 + 1.3010426069826053e-17im, 0.999999999999999 - 1.0842021724855044e-17im, 1.000000000000005 + 1.734723475976807e-18im, 1.0000000000000009 - 1.431146867680866e-17im, 1.0000000000000022 + 1.8214596497756474e-17im, 1.0000000000000018 - 1.5178830414797062e-17im, 0.9999999999999988 + 0.0im, 1.0000000000000024 + 2.0599841277224584e-18im, 0.999999999999995 + 2.3418766925686896e-17im, 1.0000000000000022 - 1.7564075194265172e-17im, 0.9999999999999934 - 4.336808689942018e-18im
1.5, 1.0000000000000009 + 1.5612511283791264e-17im, 0.9999999999999923 + 0.0im, 1.0000000000000036 + 1.349831704744453e-17im, 0.9999999999999947 - 1.4907779871675686e-19im, 1.0000000000000002 + 3.469446951953614e-17im, 0.9999999999999977 + 9.540979117872439e-18im, 0.999999999999996 - 1.5178830414797062e-18im, 1.000000000000002 - 7.806255641895632e-18im, 0.9999999999999997 + 1.5612511283791264e-17im, 0.9999999999999991 + 1.431146867680866e-17im, 1.0000000000000009 - 1.1275702593849246e-17im, 1.0000000000000058 + 5.204170427930421e-18im, 1.0000000000000029 - 1.431146867680866e-17im, 1.0000000000000036 + 1.9949319973733282e-17im, 1.0000000000000007 - 1.431146867680866e-17im, 0.9999999999999971 - 2.710505431213761e-20im, 1.0000000000000013 + 3.0357660829594124e-18im, 0.999999999999992 + 2.2551405187698492e-17im, 1.000000000000001 - 1.8214596497756474e-17im, 0.9999999999999928 - 6.938893903907228e-18im
1.6, 1.000000000000004 + 1.9081958235744878e-17im, 0.99999999999999 + 0.0im, 1.0000000000000047 + 1.338989683019598e-17im, 0.9999999999999929 - 1.2874900798265365e-19im, 0.9999999999999983 + 3.3393426912553537e-17im, 0.9999999999999962 + 9.107298248878237e-18im, 0.9999999999999949 - 1.4094628242311558e-18im, 1.0000000000000018 - 1.0408340855860843e-17im, 0.9999999999999998 + 1.8214596497756474e-17im, 0.9999999999999988 + 1.5178830414797062e-17im, 1.0000000000000002 - 1.0842021724855044e-17im, 1.000000000000008 + 4.336808689942018e-18im, 1.0000000000000033 - 1.431146867680866e-17im, 1.0000000000000016 + 1.9949319973733282e-17im, 1.0000000000000013 - 1.3877787807814457e-17im, 0.999999999999997 - 2.710505431213761e-20im, 1.0000000000000024 + 3.3610267347050637e-18im, 0.9999999999999927 + 2.1250362580715887e-17im, 1.0000000000000002 - 1.7997756063259374e-17im, 0.9999999999999916 - 8.673617379884035e-18im
1.7, 1.0000000000000044 + 2.2551405187698492e-17im, 0.9999999999999912 - 8.673617379884035e-19im, 1.0000000000000056 + 1.3118846287074604e-17im, 0.999999999999993 - 1.1519648082658485e-19im, 0.9999999999999993 + 3.5128150388530344e-17im, 0.9999999999999976 + 9.974659986866641e-18im, 0.9999999999999941 - 1.4094628242311558e-18im, 1.0000000000000056 - 9.540979117872439e-18im, 0.9999999999999993 + 1.474514954580286e-17im, 0.9999999999999977 + 1.5612511283791264e-17im, 1.0000000000000007 - 1.0842021724855044e-17im, 1.0000000000000087 + 2.6020852139652106e-18im, 1.0000000000000064 - 1.431146867680866e-17im, 1.0000000000000024 + 1.951563910473908e-17im, 1.0000000000000009 - 1.3877787807814457e-17im, 0.9999999999999959 + 2.710505431213761e-20im, 1.0000000000000036 + 3.198396408832238e-18im, 0.9999999999999938 + 2.0816681711721685e-17im, 1.0 - 1.8106176280507924e-17im, 0.999999999999992 - 9.540979117872439e-18im
1.8, 1.0000000000000056 + 2.0816681711721685e-17im, 0.9999999999999907 - 1.734723475976807e-18im, 1.0000000000000073 + 1.3227266504323154e-17im, 0.9999999999999922 - 1.1519648082658485e-19im, 0.9999999999999982 + 3.3393426912553537e-17im, 0.9999999999999983 + 9.540979117872439e-18im, 0.9999999999999937 - 1.3010426069826053e-18im, 1.0000000000000067 - 1.1275702593849246e-17im, 1.0000000000000002 + 1.3010426069826053e-17im, 0.9999999999999954 + 1.5612511283791264e-17im, 1.000000000000002 - 1.1709383462843448e-17im, 1.000000000000006 + 4.336808689942018e-18im, 1.0000000000000058 - 1.474514954580286e-17im, 1.0000000000000009 + 1.973247953923618e-17im, 1.0000000000000007 - 1.474514954580286e-17im, 0.9999999999999969 - 5.421010862427522e-20im, 1.0000000000000044 + 3.469446951953614e-18im, 0.9999999999999918 + 2.0816681711721685e-17im, 1.0000000000000007 - 1.8187491443444337e-17im, 0.9999999999999915 - 9.540979117872439e-18im
1.9, 1.0000000000000087 + 1.734723475976807e-17im, 0.9999999999999921 + 1.734723475976807e-18im, 1.000000000000006 + 1.3227266504323154e-17im, 0.9999999999999919 - 1.2536087619363645e-19im, 0.9999999999999964 + 3.0791341698588326e-17im, 0.9999999999999986 + 9.107298248878237e-18im, 0.999999999999995 - 1.4094628242311558e-18im, 1.0000000000000082 - 8.673617379884035e-18im, 0.999999999999999 + 1.3010426069826053e-17im, 0.9999999999999944 + 1.474514954580286e-17im, 1.0000000000000009 - 1.1275702593849246e-17im, 1.0000000000000073 + 5.204170427930421e-18im, 1.0000000000000038 - 1.5178830414797062e-17im, 1.000000000000001 + 1.929879867024198e-17im, 0.9999999999999998 - 1.3877787807814457e-17im, 0.9999999999999954 - 1.0842021724855044e-19im, 1.0000000000000062 + 3.4423418976414766e-18im, 0.9999999999999926 + 2.0816681711721685e-17im, 0.9999999999999999 - 1.8079071226195786e-17im, 0.9999999999999902 - 8.673617379884035e-18im
2.0, 1.0000000000000098 + 1.3877787807814457e-17im, 0.9999999999999926 - 8.673617379884035e-19im, 1.0000000000000093 + 1.2793585635328952e-17im, 0.9999999999999921 - 1.1519648082658485e-19im, 0.9999999999999947 + 3.122502256758253e-17im, 1.0000000000000007 + 9.107298248878237e-18im, 0.9999999999999932 - 1.4094628242311558e-18im, 1.0000000000000082 - 9.540979117872439e-18im, 0.9999999999999984 + 9.540979117872439e-18im, 0.9999999999999963 + 1.431146867680866e-17im, 1.0000000000000004 - 1.1709383462843448e-17im, 1.00000000000001 + 4.336808689942018e-18im, 1.0000000000000018 - 1.5178830414797062e-17im, 0.9999999999999991 + 1.8865117801247777e-17im, 1.0000000000000007 - 1.3010426069826053e-17im, 0.9999999999999954 - 2.439454888092385e-19im, 1.0000000000000082 + 3.333921680392926e-18im, 0.999999999999994 + 1.9949319973733282e-17im, 1.0 - 1.802486111757151e-17im, 0.9999999999999901 - 6.938893903907228e-18im
2.1, 1.0000000000000109 + 1.214306433183765e-17im, 0.9999999999999929 + 3.469446951953614e-18im, 1.0000000000000093 + 1.2793585635328952e-17im, 0.999999999999993 - 1.0842021724855044e-19im, 0.999999999999996 + 2.949029909160572e-17im, 1.0000000000000009 + 1.1275702593849246e-17im, 0.9999999999999915 - 1.734723475976807e-18im, 1.00000000000001 - 1.0408340855860843e-17im, 1.0000000000000013 + 9.540979117872439e-18im, 0.9999999999999961 + 1.3010426069826053e-17im, 0.9999999999999992 - 1.1926223897340549e-17im, 1.0000000000000102 + 2.6020852139652106e-18im, 1.000000000000002 - 1.474514954580286e-17im, 0.9999999999999983 + 1.7997756063259374e-17im, 0.9999999999999986 - 1.1709383462843448e-17im, 0.9999999999999961 - 2.710505431213761e-19im, 1.0000000000000069 + 3.279711571768651e-18im, 0.9999999999999931 + 2.0383000842727483e-17im, 1.000000000000002 - 1.7889335846010823e-17im, 0.9999999999999893 - 5.204170427930421e-18im
2.2, 1.0000000000000115 + 1.5612511283791264e-17im, 0.9999999999999953 + 5.204170427930421e-18im, 1.0000000000000089 + 1.214306433183765e-17im, 0.9999999999999933 - 1.1434944787933055e-19im, 0.9999999999999937 + 3.0357660829594124e-17im, 1.0000000000000029 + 1.1709383462843448e-17im, 0.9999999999999901 - 1.6263032587282567e-18im, 1.0000000000000084 - 9.540979117872439e-18im, 1.000000000000002 + 9.974659986866641e-18im, 0.9999999999999954 + 1.3877787807814457e-17im, 0.9999999999999989 - 1.2902005852577503e-17im, 1.0000000000000095 + 1.734723475976807e-18im, 1.000000000000002 - 1.431146867680866e-17im, 0.9999999999999984 + 1.9081958235744878e-17im, 0.9999999999999978 - 1.1275702593849246e-17im, 0.9999999999999969 - 2.710505431213761e-19im, 1.0000000000000053 + 3.2390539903004445e-18im, 0.9999999999999911 + 2.0816681711721685e-17im, 1.000000000000002 - 1.7672495411513722e-17im, 0.9999999999999888 - 6.071532165918825e-18im
2.3, 1.00000000000001 + 1.5612511283791264e-17im, 0.999999999999995 + 4.336808689942018e-18im, 1.0000000000000069 + 1.1709383462843448e-17im, 0.9999999999999927 - 1.1434944787933055e-19im, 0.999999999999993 + 3.0357660829594124e-17im, 1.0000000000000016 + 1.3444106938820255e-17im, 0.9999999999999899 - 1.4094628242311558e-18im, 1.0000000000000084 - 1.214306433183765e-17im, 1.000000000000002 + 1.0408340855860843e-17im, 0.9999999999999971 + 1.3877787807814457e-17im, 0.9999999999999974 - 1.2630955309456127e-17im, 1.0000000000000095 - 4.336808689942018e-19im, 1.0000000000000024 - 1.3227266504323154e-17im, 0.9999999999999974 + 1.8648277366750676e-17im, 0.999999999999998 - 1.2576745200831851e-17im, 0.9999999999999991 - 2.439454888092385e-19im, 1.0000000000000062 + 3.266159044612582e-18im, 0.9999999999999886 + 1.973247953923618e-17im, 1.0000000000000027 - 1.7564075194265172e-17im, 0.9999999999999888 - 6.071532165918825e-18im
2.4, 1.0000000000000104 + 1.734723475976807e-17im, 0.9999999999999978 + 5.204170427930421e-18im, 1.0000000000000067 + 1.214306433183765e-17im, 0.9999999999999936 - 1.1519648082658485e-19im, 0.9999999999999936 + 2.992397996059992e-17im, 1.0000000000000004 + 1.5612511283791264e-17im, 0.9999999999999905 - 1.4094628242311558e-18im, 1.00000000000001 - 1.214306433183765e-17im, 1.0000000000000013 + 1.1709383462843448e-17im, 0.9999999999999963 + 1.431146867680866e-17im, 0.999999999999996 - 1.2522535092207576e-17im, 1.0000000000000082 - 8.673617379884035e-19im, 1.0000000000000036 - 1.3335686721571705e-17im, 0.9999999999999978 + 1.8431436932253575e-17im, 0.9999999999999988 - 1.1709383462843448e-17im, 0.9999999999999972 - 3.2526065174565133e-19im, 1.0000000000000056 + 3.266159044612582e-18im, 0.9999999999999883 + 2.0166160408230382e-17im, 1.000000000000004 - 1.713039432527097e-17im, 0.9999999999999883 - 3.469446951953614e-18im
2.5, 1.0000000000000115 + 1.9081958235744878e-17im, 0.9999999999999968 + 6.938893903907228e-18im, 1.000000000000005 + 1.214306433183765e-17im, 0.9999999999999943 - 1.1858461261560205e-19im, 0.9999999999999941 + 2.862293735361732e-17im, 1.0000000000000013 + 1.5612511283791264e-17im, 0.9999999999999908 - 1.734723475976807e-18im, 1.000000000000012 - 1.3010426069826053e-17im, 1.0000000000000016 + 1.0842021724855044e-17im, 0.999999999999997 + 1.5612511283791264e-17im, 0.999999999999997 - 1.2519146960418559e-17im, 1.0000000000000078 + 0.0im, 1.0000000000000029 - 1.2793585635328952e-17im, 0.9999999999999962 + 1.8431436932253575e-17im, 0.9999999999999979 - 1.1275702593849246e-17im, 0.9999999999999957 - 3.5236570605778894e-19im, 1.0000000000000056 + 3.2763234399796337e-18im, 0.9999999999999859 + 1.984089975648473e-17im, 1.000000000000004 - 1.702197410802242e-17im, 0.9999999999999869 - 3.469446951953614e-18im
2.6, 1.000000000000013 + 1.5612511283791264e-17im, 0.9999999999999964 + 1.734723475976807e-18im, 1.0000000000000047 + 1.2576745200831851e-17im, 0.9999999999999927 - 1.1180834903756764e-19im, 0.9999999999999943 + 2.8189256484623115e-17im, 0.9999999999999981 + 1.6479873021779667e-17im, 0.9999999999999915 - 1.7889335846010823e-18im, 1.0000000000000124 - 1.214306433183765e-17im, 1.0000000000000016 + 1.1709383462843448e-17im, 0.9999999999999958 + 1.431146867680866e-17im, 0.9999999999999954 - 1.2522535092207576e-17im, 1.000000000000008 + 1.734723475976807e-18im, 1.000000000000002 - 1.2630955309456127e-17im, 0.999999999999997 + 1.8539857149502126e-17im, 0.9999999999999986 - 1.1709383462843448e-17im, 0.9999999999999966 - 4.607859233063394e-19im, 1.0000000000000056 + 3.2763234399796337e-18im, 0.9999999999999846 + 1.962405932198763e-17im, 1.000000000000004 - 1.680513367352532e-17im, 0.999999999999984 - 4.336808689942018e-18im
2.7, 1.0000000000000147 + 1.0408340855860843e-17im, 0.9999999999999954 + 1.734723475976807e-18im, 1.0000000000000062 + 1.2576745200831851e-17im, 0.9999999999999921 - 1.0164395367051604e-19im, 0.999999999999994 + 3.165870343657673e-17im, 0.9999999999999978 + 1.7780915628762273e-17im, 0.9999999999999908 - 1.7889335846010823e-18im, 1.0000000000000142 - 1.0408340855860843e-17im, 1.0000000000000024 + 1.3010426069826053e-17im, 0.9999999999999972 + 1.3444106938820255e-17im, 0.9999999999999944 - 1.2630955309456127e-17im, 1.000000000000007 + 2.6020852139652106e-18im, 1.0000000000000013 - 1.2630955309456127e-17im, 0.9999999999999977 + 1.8756697583999227e-17im, 0.9999999999999997 - 1.214306433183765e-17im, 0.9999999999999943 - 3.5236570605778894e-19im, 1.0000000000000062 + 3.274629374085125e-18im, 0.9999999999999849 + 1.951563910473908e-17im, 1.000000000000004 - 1.6696713456276768e-17im, 0.9999999999999851 - 6.071532165918825e-18im
