flowtime, dM3R1, dM3R2, dM3R3, dM3R4, dM3R5, dM3R6, dM3R7, dM3R8, dM3R9, dM3R10, dM3R11, dM3R12, dM3R13, dM3R14, dM3R15, dM3R16, dM3R17, dM3R18, dM3R19, dM(mass_num)R20
8.5, 0.9999999999999821 - 1.1058862159352145e-17im, 0.9999999999999901 + 1.0408340855860843e-17im, 1.0000000000000375 - 3.903127820947816e-17im, 0.9999999999999879 + 6.559423143537302e-18im, 1.000000000000014 - 1.214306433183765e-17im, 1.000000000000013 - 1.6479873021779667e-17im, 0.9999999999999988 + 4.5102810375396984e-17im, 1.0000000000000029 - 1.1275702593849246e-17im, 1.000000000000008 - 1.3877787807814457e-17im, 1.0000000000000306 + 7.112366251504909e-17im, 1.0000000000000233 + 1.691355389077387e-17im, 1.0000000000000147 - 5.117434254131581e-17im, 1.0000000000000229 - 8.239936510889834e-17im, 1.0000000000000235 - 6.245004513516506e-17im, 1.000000000000027 + 2.2551405187698492e-17im, 1.0000000000000102 + 9.974659986866641e-18im, 1.0000000000000109 - 3.3393426912553537e-17im, 1.0000000000000235 - 7.24247051220317e-17im, 0.9999999999999836 + 2.7755575615628914e-17im, 1.0000000000000318 - 1.734723475976807e-18im
8.6, 0.9999999999999823 - 1.1275702593849246e-17im, 0.9999999999999915 + 1.2576745200831851e-17im, 1.000000000000038 - 3.8163916471489756e-17im, 0.9999999999999882 + 6.451002926288751e-18im, 1.0000000000000133 - 1.3877787807814457e-17im, 1.0000000000000122 - 1.8214596497756474e-17im, 1.0000000000000007 + 3.469446951953614e-17im, 1.0000000000000016 - 1.3877787807814457e-17im, 1.0000000000000093 + 3.469446951953614e-18im, 1.00000000000003 + 7.45931094670027e-17im, 1.0000000000000224 + 1.5612511283791264e-17im, 1.0000000000000164 - 5.2475385148298415e-17im, 1.0000000000000229 - 8.326672684688674e-17im, 1.0000000000000213 - 5.204170427930421e-17im, 1.0000000000000269 + 2.0816681711721685e-17im, 1.00000000000001 + 9.432558900623889e-18im, 1.0000000000000129 - 3.469446951953614e-17im, 1.0000000000000249 - 7.19910242530375e-17im, 0.9999999999999827 + 2.7321894746634712e-17im, 1.0000000000000304 + 4.336808689942018e-19im
8.7, 0.9999999999999823 - 1.1275702593849246e-17im, 0.9999999999999909 + 1.214306433183765e-17im, 1.000000000000039 - 3.7947076036992655e-17im, 0.9999999999999871 + 6.559423143537302e-18im, 1.0000000000000118 - 1.214306433183765e-17im, 1.000000000000014 - 1.9081958235744878e-17im, 0.9999999999999988 + 2.7755575615628914e-17im, 1.0000000000000022 - 1.214306433183765e-17im, 1.0000000000000098 + 1.0408340855860843e-17im, 1.0000000000000306 + 7.112366251504909e-17im, 1.0000000000000207 + 1.691355389077387e-17im, 1.000000000000017 - 5.2909066017292616e-17im, 1.0000000000000226 - 8.847089727481716e-17im, 1.0000000000000224 - 5.551115123125783e-17im, 1.0000000000000253 + 2.168404344971009e-17im, 1.0000000000000115 + 8.782037597132586e-18im, 1.0000000000000142 - 3.382710778154774e-17im, 1.0000000000000249 - 7.025630077706069e-17im, 0.9999999999999823 + 2.949029909160572e-17im, 1.0000000000000302 + 8.673617379884035e-19im
8.8, 0.9999999999999822 - 1.1058862159352145e-17im, 0.9999999999999907 + 1.3010426069826053e-17im, 1.0000000000000402 - 3.7730235602495554e-17im, 0.999999999999987 + 6.5052130349130266e-18im, 1.0000000000000138 - 1.1275702593849246e-17im, 1.000000000000016 - 1.9081958235744878e-17im, 1.0000000000000004 + 2.7755575615628914e-17im, 1.000000000000003 - 8.673617379884035e-18im, 1.0000000000000089 + 1.3877787807814457e-17im, 1.00000000000003 + 6.765421556309548e-17im, 1.0000000000000215 + 1.6046192152785466e-17im, 1.0000000000000164 - 5.312590645178972e-17im, 1.0000000000000204 - 9.107298248878237e-17im, 1.0000000000000246 - 6.938893903907228e-17im, 1.0000000000000253 + 2.3418766925686896e-17im, 1.000000000000012 + 8.348356728138384e-18im, 1.000000000000014 - 3.426078865054194e-17im, 1.000000000000023 - 7.112366251504909e-17im, 0.9999999999999826 + 3.0791341698588326e-17im, 1.0000000000000284 + 0.0im
8.9, 0.9999999999999825 - 1.0625181290357943e-17im, 0.9999999999999888 + 1.3444106938820255e-17im, 1.0000000000000393 - 3.7947076036992655e-17im, 0.9999999999999871 + 6.5052130349130266e-18im, 1.0000000000000144 - 1.1275702593849246e-17im, 1.0000000000000182 - 1.9949319973733282e-17im, 1.0000000000000007 + 4.163336342344337e-17im, 1.0000000000000036 - 9.540979117872439e-18im, 1.0000000000000089 + 2.0816681711721685e-17im, 1.0000000000000298 + 5.898059818321144e-17im, 1.0000000000000218 + 1.6046192152785466e-17im, 1.0000000000000164 - 5.442694905877232e-17im, 1.0000000000000195 - 8.933825901280557e-17im, 1.000000000000022 - 6.591949208711867e-17im, 1.0000000000000224 + 2.3418766925686896e-17im, 1.0000000000000133 + 8.131516293641283e-18im, 1.0000000000000138 - 3.3393426912553537e-17im, 1.0000000000000242 - 7.155734338404329e-17im, 0.9999999999999829 + 3.382710778154774e-17im, 1.0000000000000289 + 3.469446951953614e-18im
9.0, 0.999999999999982 - 1.0191500421363742e-17im, 0.9999999999999885 + 1.3444106938820255e-17im, 1.0000000000000404 - 3.7947076036992655e-17im, 0.9999999999999891 + 7.15573433840433e-18im, 1.000000000000016 - 1.1275702593849246e-17im, 1.0000000000000182 - 1.9081958235744878e-17im, 1.0000000000000007 + 4.5102810375396984e-17im, 1.0000000000000062 - 1.0408340855860843e-17im, 1.0000000000000098 + 2.7755575615628914e-17im, 1.0000000000000309 + 6.418476861114186e-17im, 1.0000000000000229 + 1.6479873021779667e-17im, 1.000000000000016 - 5.442694905877232e-17im, 1.0000000000000215 - 8.847089727481716e-17im, 1.000000000000021 - 7.979727989493313e-17im, 1.0000000000000255 + 2.2551405187698492e-17im, 1.0000000000000135 + 8.023096076392733e-18im, 1.000000000000014 - 3.209238430557093e-17im, 1.0000000000000242 - 7.24247051220317e-17im, 0.9999999999999817 + 2.949029909160572e-17im, 1.0000000000000286 + 0.0im
9.1, 0.9999999999999829 - 1.0842021724855044e-17im, 0.9999999999999898 + 1.3444106938820255e-17im, 1.0000000000000393 - 3.7838655819744105e-17im, 0.9999999999999896 + 7.48099499014998e-18im, 1.0000000000000169 - 1.3010426069826053e-17im, 1.0000000000000189 - 1.9081958235744878e-17im, 1.0000000000000018 + 4.5102810375396984e-17im, 1.0000000000000056 - 9.540979117872439e-18im, 1.0000000000000098 + 1.734723475976807e-17im, 1.0000000000000322 + 6.418476861114186e-17im, 1.0000000000000249 + 1.691355389077387e-17im, 1.0000000000000173 - 5.442694905877232e-17im, 1.0000000000000213 - 9.020562075079397e-17im, 1.000000000000021 - 7.979727989493313e-17im, 1.000000000000026 + 2.3418766925686896e-17im, 1.0000000000000142 + 7.914675859144182e-18im, 1.0000000000000138 - 3.165870343657673e-17im, 1.000000000000024 - 7.45931094670027e-17im, 0.9999999999999809 + 2.6020852139652106e-17im, 1.0000000000000282 + 2.6020852139652106e-18im
9.2, 0.9999999999999819 - 1.0842021724855044e-17im, 0.9999999999999911 + 1.3444106938820255e-17im, 1.0000000000000395 - 3.7947076036992655e-17im, 0.9999999999999899 + 8.023096076392733e-18im, 1.0000000000000167 - 8.673617379884035e-18im, 1.000000000000021 - 1.9949319973733282e-17im, 1.0000000000000009 + 3.8163916471489756e-17im, 1.0000000000000058 - 9.540979117872439e-18im, 1.0000000000000104 + 1.734723475976807e-17im, 1.0000000000000322 + 6.938893903907228e-17im, 1.0000000000000249 + 1.691355389077387e-17im, 1.0000000000000182 - 5.399326818977812e-17im, 1.0000000000000184 - 8.847089727481716e-17im, 1.0000000000000193 - 6.938893903907228e-17im, 1.000000000000028 + 2.42861286636753e-17im, 1.0000000000000142 + 7.914675859144182e-18im, 1.000000000000014 - 3.0791341698588326e-17im, 1.000000000000026 - 7.589415207398531e-17im, 0.999999999999982 + 2.862293735361732e-17im, 1.0000000000000286 + 5.204170427930421e-18im
9.3, 0.9999999999999808 - 1.1058862159352145e-17im, 0.9999999999999915 + 1.3010426069826053e-17im, 1.0000000000000395 - 3.7838655819744105e-17im, 0.9999999999999915 + 7.37257477290143e-18im, 1.0000000000000169 - 9.540979117872439e-18im, 1.0000000000000209 - 1.9081958235744878e-17im, 1.0000000000000004 + 3.469446951953614e-17im, 1.000000000000005 - 1.0408340855860843e-17im, 1.0000000000000122 + 1.3877787807814457e-17im, 1.0000000000000302 + 6.418476861114186e-17im, 1.0000000000000269 + 1.951563910473908e-17im, 1.0000000000000162 - 5.442694905877232e-17im, 1.0000000000000195 - 8.500145032286355e-17im, 1.0000000000000184 - 7.632783294297951e-17im, 1.0000000000000273 + 2.6020852139652106e-17im, 1.0000000000000138 + 7.806255641895632e-18im, 1.000000000000012 - 3.0357660829594124e-17im, 1.0000000000000278 - 7.676151381197371e-17im, 0.999999999999985 + 3.122502256758253e-17im, 1.0000000000000313 + 6.938893903907228e-18im
9.4, 0.9999999999999799 - 1.1058862159352145e-17im, 0.9999999999999915 + 1.214306433183765e-17im, 1.000000000000039 - 3.8163916471489756e-17im, 0.9999999999999909 + 7.589415207398531e-18im, 1.0000000000000169 - 9.540979117872439e-18im, 1.0000000000000209 - 2.0816681711721685e-17im, 0.9999999999999983 + 3.469446951953614e-17im, 1.0000000000000049 - 8.673617379884035e-18im, 1.0000000000000135 + 1.3877787807814457e-17im, 1.0000000000000304 + 6.418476861114186e-17im, 1.000000000000026 + 1.8648277366750676e-17im, 1.0000000000000169 - 5.442694905877232e-17im, 1.0000000000000215 - 8.673617379884035e-17im, 1.0000000000000187 - 6.938893903907228e-17im, 1.000000000000027 + 2.7755575615628914e-17im, 1.0000000000000133 + 8.023096076392733e-18im, 1.0000000000000113 - 2.949029909160572e-17im, 1.0000000000000264 - 7.676151381197371e-17im, 0.9999999999999849 + 2.688821387764051e-17im, 1.0000000000000306 + 6.938893903907228e-18im
9.5, 0.99999999999998 - 1.1492543028346347e-17im, 0.9999999999999909 + 1.214306433183765e-17im, 1.000000000000038 - 3.8163916471489756e-17im, 0.9999999999999891 + 6.938893903907228e-18im, 1.000000000000017 - 1.0408340855860843e-17im, 1.0000000000000202 - 1.5612511283791264e-17im, 0.9999999999999977 + 3.8163916471489756e-17im, 1.000000000000005 - 1.0408340855860843e-17im, 1.000000000000013 + 0.0im, 1.000000000000028 + 6.071532165918825e-17im, 1.000000000000026 + 1.9081958235744878e-17im, 1.0000000000000175 - 5.453536927602087e-17im, 1.0000000000000193 - 8.760353553682876e-17im, 1.000000000000017 - 6.938893903907228e-17im, 1.0000000000000264 + 2.5153490401663703e-17im, 1.0000000000000127 + 7.697835424647081e-18im, 1.0000000000000102 - 2.7755575615628914e-17im, 1.0000000000000253 - 7.762887554996212e-17im, 0.999999999999986 + 2.862293735361732e-17im, 1.000000000000031 + 2.6020852139652106e-18im
9.6, 0.9999999999999799 - 1.1926223897340549e-17im, 0.99999999999999 + 1.0842021724855044e-17im, 1.0000000000000369 - 3.832654679736258e-17im, 0.9999999999999885 + 7.15573433840433e-18im, 1.0000000000000178 - 1.1275702593849246e-17im, 1.0000000000000202 - 1.5612511283791264e-17im, 0.9999999999999977 + 2.7755575615628914e-17im, 1.000000000000005 - 7.806255641895632e-18im, 1.0000000000000142 + 1.3877787807814457e-17im, 1.0000000000000295 + 6.245004513516506e-17im, 1.0000000000000242 + 2.0383000842727483e-17im, 1.0000000000000153 - 5.431852884152377e-17im, 1.0000000000000193 - 8.933825901280557e-17im, 1.0000000000000162 - 5.898059818321144e-17im, 1.0000000000000253 + 2.3418766925686896e-17im, 1.0000000000000124 + 7.48099499014998e-18im, 1.0000000000000089 - 2.7755575615628914e-17im, 1.0000000000000255 - 7.849623728795052e-17im, 0.9999999999999871 + 2.688821387764051e-17im, 1.0000000000000315 + 0.0im
9.7, 0.9999999999999796 - 1.1709383462843448e-17im, 0.9999999999999885 + 1.0408340855860843e-17im, 1.0000000000000364 - 3.8272336688738307e-17im, 0.9999999999999879 + 4.336808689942018e-18im, 1.0000000000000195 - 1.1275702593849246e-17im, 1.0000000000000215 - 1.3877787807814457e-17im, 0.9999999999999976 + 3.469446951953614e-17im, 1.000000000000004 - 6.938893903907228e-18im, 1.000000000000016 + 2.0816681711721685e-17im, 1.00000000000003 + 6.591949208711867e-17im, 1.0000000000000246 + 1.9949319973733282e-17im, 1.0000000000000144 - 5.4643789493269423e-17im, 1.000000000000019 - 8.933825901280557e-17im, 1.0000000000000173 - 6.245004513516506e-17im, 1.000000000000026 + 2.42861286636753e-17im, 1.0000000000000133 + 7.37257477290143e-18im, 1.0000000000000078 - 2.688821387764051e-17im, 1.0000000000000242 - 7.806255641895632e-17im, 0.9999999999999865 + 3.122502256758253e-17im, 1.0000000000000322 - 6.071532165918825e-18im
9.8, 0.9999999999999787 - 1.0842021724855044e-17im, 0.9999999999999893 + 1.3010426069826053e-17im, 1.0000000000000355 - 3.838075690598686e-17im, 0.9999999999999869 + 2.6020852139652106e-18im, 1.0000000000000207 - 1.0408340855860843e-17im, 1.0000000000000244 - 9.540979117872439e-18im, 0.9999999999999962 + 4.5102810375396984e-17im, 1.000000000000004 - 8.673617379884035e-18im, 1.0000000000000195 + 1.3877787807814457e-17im, 1.0000000000000293 + 6.591949208711867e-17im, 1.0000000000000244 + 1.8648277366750676e-17im, 1.0000000000000138 - 5.5402731014009277e-17im, 1.0000000000000182 - 8.933825901280557e-17im, 1.0000000000000184 - 6.938893903907228e-17im, 1.0000000000000262 + 2.6020852139652106e-17im, 1.0000000000000144 + 7.589415207398531e-18im, 1.0000000000000095 - 2.7321894746634712e-17im, 1.0000000000000246 - 7.892991815694472e-17im, 0.9999999999999877 + 3.5561831257524545e-17im, 1.000000000000032 - 7.806255641895632e-18im
9.9, 0.9999999999999776 - 1.3010426069826053e-17im, 0.9999999999999908 + 1.214306433183765e-17im, 1.000000000000035 - 3.8191021525801894e-17im, 0.999999999999988 + 2.168404344971009e-18im, 1.0000000000000204 - 1.1275702593849246e-17im, 1.0000000000000249 - 7.806255641895632e-18im, 0.9999999999999961 + 4.85722573273506e-17im, 1.0000000000000022 - 9.540979117872439e-18im, 1.0000000000000215 + 1.3877787807814457e-17im, 1.000000000000031 + 6.418476861114186e-17im, 1.0000000000000244 + 1.9949319973733282e-17im, 1.0000000000000144 - 5.561957144850638e-17im, 1.0000000000000175 - 9.020562075079397e-17im, 1.0000000000000202 - 6.591949208711867e-17im, 1.000000000000025 + 2.7755575615628914e-17im, 1.000000000000014 + 7.37257477290143e-18im, 1.0000000000000084 - 2.7538735181131813e-17im, 1.0000000000000246 - 7.632783294297951e-17im, 0.9999999999999868 + 3.642919299551295e-17im, 1.0000000000000315 - 8.673617379884035e-18im
10.0, 0.9999999999999796 - 9.107298248878237e-18im, 0.9999999999999953 + 1.3010426069826053e-17im, 1.0000000000000349 - 3.826556042516027e-17im, 0.9999999999999869 + 2.168404344971009e-18im, 1.0000000000000193 - 8.673617379884035e-18im, 1.000000000000027 - 6.938893903907228e-18im, 0.9999999999999952 + 3.8163916471489756e-17im, 1.000000000000003 - 8.673617379884035e-18im, 1.000000000000022 + 3.469446951953614e-17im, 1.00000000000003 + 5.551115123125783e-17im, 1.000000000000024 + 2.1250362580715887e-17im, 1.0000000000000158 - 5.5294310796760726e-17im, 1.0000000000000187 - 8.933825901280557e-17im, 1.000000000000019 - 4.163336342344337e-17im, 1.0000000000000244 + 2.42861286636753e-17im, 1.0000000000000142 + 8.456776945386935e-18im, 1.0000000000000084 - 2.862293735361732e-17im, 1.000000000000024 - 7.676151381197371e-17im, 0.9999999999999877 + 3.729655473350135e-17im, 1.0000000000000313 - 7.806255641895632e-18im
10.1, 0.9999999999999799 - 1.0842021724855044e-17im, 0.9999999999999963 + 1.3444106938820255e-17im, 1.0000000000000349 - 3.8272336688738307e-17im, 0.9999999999999857 + 3.0357660829594124e-18im, 1.0000000000000213 - 9.540979117872439e-18im, 1.0000000000000238 - 7.806255641895632e-18im, 0.9999999999999942 + 2.0816681711721685e-17im, 1.0000000000000033 - 8.673617379884035e-18im, 1.0000000000000244 + 2.0816681711721685e-17im, 1.0000000000000326 + 5.204170427930421e-17im, 1.0000000000000253 + 1.951563910473908e-17im, 1.0000000000000158 - 5.5402731014009277e-17im, 1.000000000000019 - 9.020562075079397e-17im, 1.0000000000000209 - 5.204170427930421e-17im, 1.0000000000000244 + 2.0816681711721685e-17im, 1.0000000000000153 + 9.107298248878237e-18im, 1.000000000000009 - 2.970713952610282e-17im, 1.0000000000000226 - 7.589415207398531e-17im, 0.9999999999999881 + 3.9898639947466563e-17im, 1.000000000000031 - 8.673617379884035e-18im
10.2, 0.9999999999999812 - 9.107298248878237e-18im, 0.9999999999999988 + 1.3877787807814457e-17im, 1.0000000000000329 - 3.825878416158224e-17im, 0.9999999999999853 + 2.168404344971009e-18im, 1.0000000000000218 - 6.938893903907228e-18im, 1.0000000000000229 - 6.071532165918825e-18im, 0.9999999999999959 + 1.0408340855860843e-17im, 1.0000000000000044 - 7.806255641895632e-18im, 1.0000000000000258 + 7.632783294297951e-17im, 1.0000000000000318 + 5.0306980803327406e-17im, 1.0000000000000246 + 1.8648277366750676e-17im, 1.000000000000016 - 5.545694112263355e-17im, 1.0000000000000173 - 9.540979117872439e-17im, 1.0000000000000187 - 4.85722573273506e-17im, 1.0000000000000253 + 1.9081958235744878e-17im, 1.0000000000000149 + 9.107298248878237e-18im, 1.0000000000000093 - 3.1008182133085427e-17im, 1.0000000000000213 - 7.762887554996212e-17im, 0.9999999999999865 + 3.903127820947816e-17im, 1.0000000000000306 - 1.0408340855860843e-17im
10.3, 0.999999999999982 - 1.1275702593849246e-17im, 0.9999999999999979 + 1.3010426069826053e-17im, 1.0000000000000335 - 3.824523163442617e-17im, 0.9999999999999867 + 0.0im, 1.0000000000000224 - 6.938893903907228e-18im, 1.0000000000000244 - 4.336808689942018e-18im, 0.9999999999999956 + 1.734723475976807e-17im, 1.0000000000000029 - 6.938893903907228e-18im, 1.0000000000000258 + 8.326672684688674e-17im, 1.0000000000000309 + 4.5102810375396984e-17im, 1.0000000000000253 + 1.7780915628762273e-17im, 1.000000000000018 - 5.561957144850638e-17im, 1.0000000000000184 - 1.0408340855860843e-16im, 1.0000000000000173 - 4.5102810375396984e-17im, 1.0000000000000238 + 1.3877787807814457e-17im, 1.000000000000015 + 9.540979117872439e-18im, 1.0000000000000089 - 3.0791341698588326e-17im, 1.0000000000000222 - 7.632783294297951e-17im, 0.9999999999999872 + 3.8163916471489756e-17im, 1.0000000000000302 - 1.1275702593849246e-17im
10.4, 0.9999999999999817 - 1.0842021724855044e-17im, 1.0000000000000016 + 1.5612511283791264e-17im, 1.000000000000033 - 3.824523163442617e-17im, 0.9999999999999866 - 3.469446951953614e-18im, 1.0000000000000204 - 6.071532165918825e-18im, 1.000000000000026 - 3.469446951953614e-18im, 0.999999999999995 + 6.938893903907228e-18im, 1.0000000000000033 - 6.938893903907228e-18im, 1.0000000000000262 + 9.71445146547012e-17im, 1.0000000000000302 + 4.336808689942018e-17im, 1.0000000000000244 + 1.734723475976807e-17im, 1.0000000000000182 - 5.553825628556996e-17im, 1.0000000000000187 - 1.1275702593849246e-16im, 1.0000000000000167 - 3.122502256758253e-17im, 1.000000000000023 + 1.9081958235744878e-17im, 1.0000000000000149 + 9.107298248878237e-18im, 1.0000000000000095 - 3.198396408832238e-17im, 1.0000000000000249 - 7.719519468096792e-17im, 0.9999999999999893 + 4.5102810375396984e-17im, 1.0000000000000282 - 6.071532165918825e-18im
10.5, 0.9999999999999807 - 1.214306433183765e-17im, 1.0000000000000036 + 1.214306433183765e-17im, 1.0000000000000309 - 3.843496701461113e-17im, 0.9999999999999882 - 1.734723475976807e-18im, 1.000000000000018 - 5.204170427930421e-18im, 1.0000000000000262 - 6.071532165918825e-18im, 0.9999999999999968 + 0.0im, 1.0000000000000044 - 4.336808689942018e-18im, 1.0000000000000262 + 8.326672684688674e-17im, 1.00000000000003 + 3.469446951953614e-17im, 1.000000000000025 + 1.9081958235744878e-17im, 1.0000000000000184 - 5.548404617694569e-17im, 1.000000000000019 - 1.1622647289044608e-16im, 1.0000000000000153 - 3.122502256758253e-17im, 1.000000000000023 + 1.9081958235744878e-17im, 1.0000000000000122 + 9.974659986866641e-18im, 1.0000000000000095 - 3.3176586478056436e-17im, 1.0000000000000253 - 7.762887554996212e-17im, 0.9999999999999905 + 4.336808689942018e-17im, 1.0000000000000253 - 9.540979117872439e-18im
10.6, 0.9999999999999782 - 1.1275702593849246e-17im, 1.0000000000000053 + 1.5612511283791264e-17im, 1.0000000000000302 - 3.843496701461113e-17im, 0.9999999999999858 - 1.734723475976807e-18im, 1.0000000000000184 - 5.204170427930421e-18im, 1.0000000000000264 - 7.806255641895632e-18im, 0.9999999999999959 + 1.0408340855860843e-17im, 1.0000000000000047 - 7.806255641895632e-18im, 1.0000000000000286 + 1.0408340855860843e-16im, 1.0000000000000298 + 2.7755575615628914e-17im, 1.000000000000026 + 1.951563910473908e-17im, 1.0000000000000195 - 5.548404617694569e-17im, 1.0000000000000184 - 1.1622647289044608e-16im, 1.000000000000016 - 3.469446951953614e-17im, 1.0000000000000224 + 2.0816681711721685e-17im, 1.0000000000000104 + 9.540979117872439e-18im, 1.0000000000000093 - 3.155028321932818e-17im, 1.000000000000024 - 7.979727989493313e-17im, 0.9999999999999878 + 3.9898639947466563e-17im, 1.000000000000028 - 1.3877787807814457e-17im
10.7, 0.9999999999999801 - 1.214306433183765e-17im, 1.0000000000000056 + 1.734723475976807e-17im, 1.0000000000000293 - 3.843496701461113e-17im, 0.9999999999999855 + 3.469446951953614e-18im, 1.0000000000000189 - 2.6020852139652106e-18im, 1.0000000000000264 - 5.204170427930421e-18im, 0.9999999999999966 - 1.734723475976807e-17im, 1.000000000000004 - 8.673617379884035e-18im, 1.0000000000000313 + 9.020562075079397e-17im, 1.0000000000000298 + 1.0408340855860843e-17im, 1.0000000000000262 + 1.9081958235744878e-17im, 1.0000000000000189 - 5.545694112263355e-17im, 1.000000000000019 - 1.1275702593849246e-16im, 1.0000000000000187 - 5.204170427930421e-17im, 1.0000000000000222 + 2.0816681711721685e-17im, 1.0000000000000093 + 9.107298248878237e-18im, 1.000000000000009 - 3.0466081046842675e-17im, 1.0000000000000235 - 7.762887554996212e-17im, 0.9999999999999853 + 2.7755575615628914e-17im, 1.00000000000003 - 1.214306433183765e-17im
10.8, 0.9999999999999806 - 1.214306433183765e-17im, 1.000000000000004 + 1.214306433183765e-17im, 1.000000000000027 - 3.843496701461113e-17im, 0.9999999999999866 + 6.938893903907228e-18im, 1.000000000000019 - 8.673617379884035e-19im, 1.000000000000028 - 6.071532165918825e-18im, 0.9999999999999957 - 1.734723475976807e-17im, 1.0000000000000024 - 6.071532165918825e-18im, 1.000000000000031 + 9.71445146547012e-17im, 1.0000000000000298 + 2.7755575615628914e-17im, 1.000000000000025 + 1.8214596497756474e-17im, 1.0000000000000184 - 5.548404617694569e-17im, 1.0000000000000184 - 1.1102230246251565e-16im, 1.0000000000000173 - 3.8163916471489756e-17im, 1.0000000000000233 + 1.9081958235744878e-17im, 1.0000000000000093 + 8.239936510889834e-18im, 1.0000000000000087 - 2.9944308751334026e-17im, 1.0000000000000226 - 7.827939685345342e-17im, 0.9999999999999841 + 3.2959746043559335e-17im, 1.0000000000000293 - 1.3877787807814457e-17im
10.9, 0.9999999999999793 - 9.540979117872439e-18im, 1.0000000000000027 + 1.214306433183765e-17im, 1.000000000000027 - 3.8272336688738307e-17im, 0.9999999999999866 + 9.540979117872439e-18im, 1.0000000000000184 + 8.673617379884035e-19im, 1.0000000000000302 - 6.938893903907228e-18im, 0.9999999999999941 + 0.0im, 1.000000000000003 - 6.938893903907228e-18im, 1.000000000000029 + 9.020562075079397e-17im, 1.00000000000003 + 2.0816681711721685e-17im, 1.0000000000000253 + 1.6479873021779667e-17im, 1.0000000000000184 - 5.537562595969714e-17im, 1.0000000000000178 - 1.1275702593849246e-16im, 1.0000000000000193 - 4.85722573273506e-17im, 1.0000000000000229 + 1.9081958235744878e-17im, 1.0000000000000087 + 8.673617379884035e-18im, 1.0000000000000084 - 2.916503843986007e-17im, 1.0000000000000226 - 7.806255641895632e-17im, 0.9999999999999837 + 3.642919299551295e-17im, 1.0000000000000289 - 1.5612511283791264e-17im
11.0, 0.9999999999999801 - 7.806255641895632e-18im, 1.0000000000000018 + 1.0408340855860843e-17im, 1.000000000000029 - 3.870601755773251e-17im, 0.9999999999999882 + 6.071532165918825e-18im, 1.0000000000000202 + 3.469446951953614e-18im, 1.0000000000000333 - 1.3877787807814457e-17im, 0.999999999999996 - 6.938893903907228e-18im, 1.0000000000000042 - 6.938893903907228e-18im, 1.0000000000000335 + 7.632783294297951e-17im, 1.00000000000003 + 1.734723475976807e-17im, 1.0000000000000235 + 1.5178830414797062e-17im, 1.000000000000018 - 5.5077470362263625e-17im, 1.0000000000000182 - 1.1449174941446927e-16im, 1.0000000000000178 - 5.898059818321144e-17im, 1.0000000000000229 + 2.2551405187698492e-17im, 1.0000000000000084 + 9.75781955236954e-18im, 1.0000000000000084 - 2.883977778811442e-17im, 1.0000000000000235 - 7.784571598445922e-17im, 0.9999999999999847 + 4.163336342344337e-17im, 1.00000000000003 - 1.214306433183765e-17im
11.1, 0.9999999999999811 - 7.37257477290143e-18im, 1.0000000000000049 + 8.673617379884035e-18im, 1.0000000000000282 - 3.892285799222961e-17im, 0.9999999999999881 + 1.734723475976807e-18im, 1.0000000000000202 + 2.6020852139652106e-18im, 1.0000000000000322 - 1.3877787807814457e-17im, 0.9999999999999963 + 3.469446951953614e-18im, 1.000000000000005 - 7.806255641895632e-18im, 1.0000000000000344 + 9.71445146547012e-17im, 1.000000000000031 + 6.938893903907228e-18im, 1.0000000000000222 + 1.5612511283791264e-17im, 1.000000000000018 - 5.524010068813645e-17im, 1.0000000000000167 - 1.1622647289044608e-16im, 1.0000000000000178 - 5.551115123125783e-17im, 1.000000000000022 + 1.734723475976807e-17im, 1.0000000000000082 + 9.540979117872439e-18im, 1.000000000000007 - 2.862293735361732e-17im, 1.0000000000000242 - 7.784571598445922e-17im, 0.9999999999999845 + 3.9898639947466563e-17im, 1.0000000000000295 - 1.3877787807814457e-17im
11.2, 0.9999999999999807 - 1.0408340855860843e-17im, 1.0000000000000064 + 1.0408340855860843e-17im, 1.000000000000029 - 3.935653886122381e-17im, 0.9999999999999901 + 1.734723475976807e-18im, 1.0000000000000207 + 8.673617379884035e-19im, 1.0000000000000318 - 1.3877787807814457e-17im, 0.999999999999998 + 3.469446951953614e-18im, 1.0000000000000067 - 7.806255641895632e-18im, 1.0000000000000344 + 7.632783294297951e-17im, 1.000000000000031 + 6.938893903907228e-18im, 1.0000000000000222 + 1.474514954580286e-17im, 1.0000000000000142 - 5.524010068813645e-17im, 1.0000000000000175 - 1.1275702593849246e-16im, 1.0000000000000189 - 3.469446951953614e-17im, 1.0000000000000218 + 1.214306433183765e-17im, 1.0000000000000049 + 9.75781955236954e-18im, 1.0000000000000075 - 3.0899761915836876e-17im, 1.0000000000000253 - 7.871307772244762e-17im, 0.9999999999999857 + 4.163336342344337e-17im, 1.0000000000000289 - 1.1275702593849246e-17im
