flowtime, d1, d2, d3
5.3, 1.0000000000000007 - 1.942890293094024e-15im, 1.0000000000000002 - 3.3861802251067274e-15im, 0.999999999999993 + 1.3877787807814457e-16im
5.4, 1.0000000000000002 - 1.942890293094024e-15im, 1.0000000000000004 - 3.670674875166924e-15im, 0.9999999999999927 + 2.220446049250313e-16im
5.5, 1.0000000000000018 - 1.6653345369377348e-15im, 0.9999999999999998 - 3.4833247397614286e-15im, 0.9999999999999951 + 1.6653345369377348e-16im
5.6, 1.0000000000000007 - 2.4424906541753444e-15im, 1.0000000000000002 - 3.4416913763379853e-15im, 0.9999999999999943 - 2.7755575615628914e-16im
5.7, 1.0000000000000016 - 2.7755575615628914e-15im, 0.9999999999999991 - 3.5388358909926865e-15im, 0.9999999999999949 - 1.6653345369377348e-16im
5.8, 1.000000000000001 - 3.219646771412954e-15im, 1.000000000000001 - 3.4416913763379853e-15im, 0.9999999999999947 + 4.440892098500626e-16im
5.9, 1.0000000000000018 - 3.469446951953614e-15im, 1.0 - 3.497202527569243e-15im, 0.9999999999999954 + 4.440892098500626e-16im
6.0, 1.0000000000000024 - 3.524958103184872e-15im, 1.0 - 3.0531133177191805e-15im, 0.9999999999999944 + 8.326672684688674e-16im
6.1, 1.0000000000000009 - 3.9968028886505635e-15im, 0.9999999999999998 - 3.885780586188048e-15im, 0.9999999999999938 + 4.996003610813204e-16im
6.2, 1.0000000000000004 - 4.704570066849101e-15im, 0.9999999999999993 - 3.6637359812630166e-15im, 0.9999999999999928 + 3.3306690738754696e-16im
6.3, 0.9999999999999996 - 5.10702591327572e-15im, 0.9999999999999986 - 3.3861802251067274e-15im, 0.9999999999999918 + 1.0547118733938987e-15im
6.4, 1.0 - 4.6629367034256575e-15im, 0.9999999999999976 - 3.774758283725532e-15im, 0.9999999999999905 + 9.020562075079397e-16im
6.5, 1.0 - 4.551914400963142e-15im, 0.9999999999999969 - 3.885780586188048e-15im, 0.9999999999999917 + 1.5404344466674047e-15im
6.6, 1.0000000000000013 - 4.718447854656915e-15im, 0.9999999999999959 - 4.538036613155327e-15im, 0.9999999999999899 + 2.248201624865942e-15im
6.7, 1.0000000000000027 - 5.162537064506978e-15im, 0.9999999999999969 - 4.767020111984266e-15im, 0.9999999999999896 + 2.220446049250313e-15im
6.8, 1.0000000000000024 - 5.162537064506978e-15im, 0.9999999999999961 - 4.218847493575595e-15im, 0.9999999999999898 + 2.7200464103316335e-15im
6.9, 1.000000000000001 - 5.218048215738236e-15im, 0.9999999999999986 - 4.052314039881821e-15im, 0.9999999999999896 + 2.0816681711721685e-15im
7.0, 1.0000000000000027 - 4.829470157119431e-15im, 0.9999999999999958 - 3.9968028886505635e-15im, 0.9999999999999907 + 1.6653345369377348e-15im
7.1, 1.0000000000000022 - 5.384581669432009e-15im, 0.9999999999999959 - 3.760880495917718e-15im, 0.9999999999999895 + 1.27675647831893e-15im
7.2, 1.0000000000000009 - 4.6629367034256575e-15im, 0.9999999999999956 - 3.2751579226442118e-15im, 0.999999999999991 + 8.881784197001252e-16im
7.3, 1.0000000000000007 - 5.162537064506978e-15im, 0.999999999999996 - 4.052314039881821e-15im, 0.9999999999999907 + 1.3322676295501878e-15im
7.4, 1.0000000000000004 - 4.9404924595819466e-15im, 0.9999999999999957 - 4.440892098500626e-15im, 0.9999999999999907 + 2.7755575615628914e-16im
7.5, 1.0000000000000007 - 5.162537064506978e-15im, 0.9999999999999946 - 4.218847493575595e-15im, 0.9999999999999921 + 6.106226635438361e-16im
7.6, 1.0000000000000013 - 5.10702591327572e-15im, 0.9999999999999947 - 4.218847493575595e-15im, 0.9999999999999909 + 4.163336342344337e-16im
7.7, 1.000000000000001 - 5.162537064506978e-15im, 0.9999999999999964 - 4.3298697960381105e-15im, 0.9999999999999922 + 3.885780586188048e-16im
7.8, 0.9999999999999996 - 5.162537064506978e-15im, 0.999999999999997 - 4.551914400963142e-15im, 0.9999999999999915 + 9.43689570931383e-16im
7.9, 0.999999999999999 - 5.218048215738236e-15im, 0.9999999999999976 - 4.884981308350689e-15im, 0.9999999999999923 + 9.71445146547012e-16im
8.0, 1.0000000000000002 - 4.551914400963142e-15im, 0.9999999999999996 - 4.9404924595819466e-15im, 0.9999999999999925 + 6.106226635438361e-16im
8.1, 1.0000000000000004 - 4.773959005888173e-15im, 0.9999999999999988 - 4.912736883966318e-15im, 0.9999999999999927 + 4.440892098500626e-16im
8.2, 1.0000000000000013 - 4.246603069191224e-15im, 0.9999999999999991 - 4.773959005888173e-15im, 0.9999999999999925 + 1.6653345369377348e-16im
8.3, 1.000000000000001 - 5.329070518200751e-15im, 1.0000000000000002 - 5.10702591327572e-15im, 0.9999999999999922 - 6.106226635438361e-16im
8.4, 1.0000000000000004 - 5.384581669432009e-15im, 0.999999999999999 - 4.801714581503802e-15im, 0.9999999999999923 - 5.551115123125783e-16im
8.5, 1.0000000000000002 - 5.023759186428833e-15im, 1.000000000000001 - 5.329070518200751e-15im, 0.9999999999999913 + 5.551115123125783e-17im
8.6, 1.0000000000000004 - 4.884981308350689e-15im, 1.0000000000000002 - 5.134781488891349e-15im, 0.9999999999999892 + 9.71445146547012e-17im
8.7, 1.0000000000000002 - 4.9404924595819466e-15im, 0.999999999999999 - 5.412337245047638e-15im, 0.9999999999999887 + 2.220446049250313e-16im
8.8, 0.9999999999999998 - 5.773159728050814e-15im, 1.0 - 5.218048215738236e-15im, 0.9999999999999886 + 4.996003610813204e-16im
8.9, 0.9999999999999993 - 5.6066262743570405e-15im, 1.0 - 5.6066262743570405e-15im, 0.9999999999999903 + 1.6653345369377348e-16im
9.0, 0.999999999999999 - 5.440092820663267e-15im, 0.9999999999999989 - 5.551115123125783e-15im, 0.9999999999999893 - 2.7755575615628914e-16im
9.1, 0.9999999999999991 - 4.9682480351975755e-15im, 0.9999999999999984 - 5.329070518200751e-15im, 0.9999999999999908 - 9.992007221626409e-16im
9.2, 0.9999999999999987 - 4.6629367034256575e-15im, 0.9999999999999984 - 5.051514762044462e-15im, 0.9999999999999901 - 4.996003610813204e-16im
9.3, 0.9999999999999984 - 4.9960036108132044e-15im, 0.9999999999999971 - 5.329070518200751e-15im, 0.9999999999999887 - 6.106226635438361e-16im
9.4, 0.9999999999999988 - 4.6074255521944e-15im, 0.9999999999999958 - 5.717648576819556e-15im, 0.9999999999999899 - 6.314393452555578e-16im
9.5, 1.0000000000000007 - 5.2735593669694936e-15im, 0.9999999999999951 - 5.800915303666443e-15im, 0.9999999999999893 + 4.996003610813204e-16im
9.6, 1.0000000000000022 - 4.496403249731884e-15im, 0.999999999999994 - 5.495603971894525e-15im, 0.99999999999999 + 5.273559366969494e-16im
9.7, 1.0000000000000007 - 4.385380947269368e-15im, 0.9999999999999949 - 4.829470157119431e-15im, 0.9999999999999905 + 9.43689570931383e-16im
9.8, 1.0000000000000002 - 4.163336342344337e-15im, 0.9999999999999937 - 4.53109771925142e-15im, 0.9999999999999896 - 2.7755575615628914e-17im
9.9, 0.9999999999999997 - 4.496403249731884e-15im, 0.9999999999999907 - 4.385380947269368e-15im, 0.9999999999999889 - 2.7755575615628914e-16im
10.0, 1.0000000000000009 - 4.440892098500626e-15im, 0.9999999999999906 - 4.093947403305265e-15im, 0.9999999999999889 + 1.1102230246251565e-16im
10.1, 1.000000000000001 - 4.427014310692812e-15im, 0.9999999999999907 - 4.218847493575595e-15im, 0.9999999999999891 + 2.7755575615628914e-16im
10.2, 1.0000000000000016 - 5.03221596337422e-15im, 0.9999999999999893 - 3.747002708109903e-15im, 0.9999999999999887 + 1.1102230246251565e-16im
10.3, 1.0000000000000036 - 4.621303340002214e-15im, 0.9999999999999876 - 3.9968028886505635e-15im, 0.9999999999999895 + 2.220446049250313e-16im
10.4, 1.0000000000000029 - 4.718447854656915e-15im, 0.9999999999999866 - 4.551914400963142e-15im, 0.9999999999999896 + 6.106226635438361e-16im
10.5, 1.0000000000000018 - 4.773959005888173e-15im, 0.9999999999999863 - 4.3298697960381105e-15im, 0.9999999999999901 + 1.3877787807814457e-15im
10.6, 1.0000000000000013 - 4.829470157119431e-15im, 0.9999999999999872 - 4.718447854656915e-15im, 0.9999999999999918 + 1.2212453270876722e-15im
10.7, 0.9999999999999994 - 4.884981308350689e-15im, 0.9999999999999871 - 4.107825191113079e-15im, 0.9999999999999918 + 5.551115123125783e-16im
10.8, 1.0000000000000007 - 4.829470157119431e-15im, 0.9999999999999876 - 4.538036613155327e-15im, 0.999999999999992 + 7.771561172376096e-16im
10.9, 0.9999999999999996 - 4.829470157119431e-15im, 0.9999999999999882 - 4.274358644806853e-15im, 0.9999999999999947 + 1.1102230246251565e-15im
11.0, 1.0000000000000013 - 5.162537064506978e-15im, 0.9999999999999888 - 4.260480856999038e-15im, 0.9999999999999944 + 1.6653345369377348e-15im
11.1, 1.000000000000001 - 6.050715484207103e-15im, 0.999999999999988 - 3.552713678800501e-15im, 0.9999999999999949 + 1.8318679906315083e-15im
11.2, 1.000000000000002 - 5.773159728050814e-15im, 0.9999999999999873 - 4.551914400963142e-15im, 0.999999999999996 + 1.3877787807814457e-15im
11.3, 1.0 - 5.773159728050814e-15im, 0.999999999999988 - 4.3298697960381105e-15im, 0.9999999999999984 + 1.2212453270876722e-15im
11.4, 1.0 - 5.662137425588298e-15im, 0.9999999999999887 - 4.3298697960381105e-15im, 0.9999999999999978 + 1.5543122344752192e-15im
11.5, 1.0000000000000007 - 5.689893001203927e-15im, 0.9999999999999897 - 4.551914400963142e-15im, 0.9999999999999964 + 1.7763568394002505e-15im
11.6, 0.9999999999999998 - 6.494804694057166e-15im, 0.99999999999999 - 4.773959005888173e-15im, 0.9999999999999962 + 1.27675647831893e-15im
11.7, 0.9999999999999993 - 6.827871601444713e-15im, 0.9999999999999897 - 4.9960036108132044e-15im, 0.9999999999999968 + 1.2212453270876722e-15im
11.8, 1.0000000000000002 - 6.827871601444713e-15im, 0.9999999999999908 - 5.6066262743570405e-15im, 0.9999999999999964 + 1.1657341758564144e-15im
11.9, 1.0000000000000002 - 6.38378239159465e-15im, 0.9999999999999919 - 5.9396931817445875e-15im, 0.9999999999999959 + 1.8318679906315083e-15im
12.0, 1.0000000000000009 - 6.328271240363392e-15im, 0.9999999999999938 - 6.328271240363392e-15im, 0.9999999999999964 + 1.27675647831893e-15im
12.1, 1.0000000000000007 - 5.828670879282072e-15im, 0.9999999999999937 - 6.161737786669619e-15im, 0.999999999999997 + 1.3877787807814457e-15im
12.2, 1.0000000000000018 - 5.440092820663267e-15im, 0.9999999999999959 - 6.716849298982197e-15im, 0.9999999999999964 + 1.942890293094024e-15im
12.3, 1.0000000000000022 - 4.773959005888173e-15im, 0.9999999999999959 - 7.771561172376096e-15im, 0.999999999999996 + 2.4424906541753444e-15im
12.4, 1.0000000000000016 - 4.6629367034256575e-15im, 0.9999999999999984 - 7.605027718682322e-15im, 0.9999999999999953 + 2.4424906541753444e-15im
12.5, 1.0000000000000027 - 4.9404924595819466e-15im, 0.9999999999999991 - 7.049916206369744e-15im, 0.9999999999999958 + 2.4980018054066022e-15im
12.6, 1.0000000000000022 - 4.3298697960381105e-15im, 0.9999999999999982 - 6.772360450213455e-15im, 0.9999999999999964 + 2.4424906541753444e-15im
12.7, 1.0000000000000022 - 4.440892098500626e-15im, 0.9999999999999994 - 6.564193633096238e-15im, 0.9999999999999956 + 2.609024107869118e-15im
12.8, 1.000000000000002 - 4.704570066849101e-15im, 0.9999999999999997 - 6.439293542825908e-15im, 0.9999999999999974 + 2.275957200481571e-15im
12.9, 1.0000000000000016 - 4.9960036108132044e-15im, 1.0000000000000009 - 5.773159728050814e-15im, 0.9999999999999986 + 2.3314683517128287e-15im
13.0, 1.0000000000000029 - 5.773159728050814e-15im, 1.0000000000000009 - 5.551115123125783e-15im, 0.9999999999999998 + 2.0539125955565396e-15im
13.1, 1.0000000000000013 - 5.717648576819556e-15im, 1.000000000000001 - 4.9960036108132044e-15im, 1.0000000000000004 + 2.0539125955565396e-15im
13.2, 1.0000000000000018 - 6.827871601444713e-15im, 1.0000000000000004 - 4.9960036108132044e-15im, 1.000000000000003 + 2.220446049250313e-15im
13.3, 1.0000000000000018 - 6.161737786669619e-15im, 1.0000000000000013 - 3.885780586188048e-15im, 1.0000000000000029 + 2.1094237467877974e-15im
13.4, 1.0000000000000013 - 6.800116025829084e-15im, 1.0000000000000029 - 4.107825191113079e-15im, 1.0000000000000016 + 1.0130785099704553e-15im
13.5, 1.0000000000000016 - 6.689093723366568e-15im, 1.0000000000000022 - 4.551914400963142e-15im, 1.0000000000000024 + 2.220446049250313e-16im
13.6, 1.0000000000000033 - 6.744604874597826e-15im, 1.000000000000003 - 4.496403249731884e-15im, 1.0000000000000027 + 0.0im
13.7, 1.0000000000000016 - 7.105427357601002e-15im, 1.0000000000000009 - 4.440892098500626e-15im, 1.0000000000000036 - 4.996003610813204e-16im
13.8, 1.0000000000000024 - 7.632783294297951e-15im, 1.0000000000000016 - 4.718447854656915e-15im, 1.0000000000000042 - 1.7208456881689926e-15im
13.9, 1.000000000000003 - 7.382983113757291e-15im, 0.999999999999999 - 4.6629367034256575e-15im, 1.0000000000000036 - 1.7208456881689926e-15im
14.0, 1.000000000000003 - 6.8833827526759706e-15im, 0.9999999999999989 - 4.08006961549745e-15im, 1.000000000000003 - 9.43689570931383e-16im
14.1, 1.0000000000000042 - 6.38378239159465e-15im, 1.0 - 3.608224830031759e-15im, 1.0000000000000022 - 6.661338147750939e-16im
14.2, 1.0000000000000033 - 6.2727600891321345e-15im, 1.0000000000000004 - 3.677613769070831e-15im, 1.0000000000000033 - 8.881784197001252e-16im
14.3, 1.0000000000000027 - 6.328271240363392e-15im, 0.9999999999999999 - 3.2751579226442118e-15im, 1.0000000000000033 - 1.609823385706477e-15im
14.4, 1.000000000000002 - 6.161737786669619e-15im, 0.9999999999999979 - 3.1225022567582528e-15im, 1.0000000000000036 - 2.275957200481571e-15im
14.5, 1.000000000000001 - 5.995204332975845e-15im, 0.9999999999999996 - 2.3869795029440866e-15im, 1.000000000000003 - 2.7200464103316335e-15im
14.6, 0.9999999999999999 - 6.4080685202583254e-15im, 1.0000000000000029 - 2.1649348980190553e-15im, 1.0000000000000033 - 2.55351295663786e-15im
14.7, 1.000000000000003 - 6.716849298982197e-15im, 1.0000000000000027 - 2.4980018054066022e-15im, 1.0000000000000033 - 1.942890293094024e-15im
14.8, 1.0000000000000018 - 5.495603971894525e-15im, 1.0000000000000018 - 2.886579864025407e-15im, 1.0000000000000044 - 2.3037127760972e-15im
14.9, 1.000000000000003 - 5.6066262743570405e-15im, 1.0000000000000016 - 3.774758283725532e-15im, 1.000000000000003 - 2.886579864025407e-15im
15.0, 1.0000000000000016 - 5.9396931817445875e-15im, 1.000000000000003 - 3.552713678800501e-15im, 1.0000000000000029 - 2.831068712794149e-15im
15.1, 1.0000000000000013 - 5.662137425588298e-15im, 1.000000000000002 - 3.656797087359109e-15im, 1.0000000000000042 - 2.220446049250313e-15im
15.2, 1.0000000000000016 - 5.6066262743570405e-15im, 1.0000000000000022 - 3.3861802251067274e-15im, 1.0000000000000036 - 2.1094237467877974e-15im
15.3, 1.0000000000000029 - 4.964778588245622e-15im, 1.0000000000000042 - 3.5752650839881994e-15im, 1.0000000000000038 - 2.480654570646834e-15im
15.4, 1.0000000000000024 - 5.162537064506978e-15im, 1.000000000000003 - 2.9976021664879227e-15im, 1.0000000000000036 - 3.219646771412954e-15im
15.5, 1.0000000000000013 - 4.829470157119431e-15im, 1.000000000000002 - 3.3306690738754696e-15im, 1.0000000000000036 - 3.3306690738754696e-15im
15.6, 1.0000000000000004 - 4.718447854656915e-15im, 0.9999999999999996 - 2.6922908347160046e-15im, 1.0000000000000047 - 3.6914915568786455e-15im
15.7, 1.0 - 4.9404924595819466e-15im, 0.999999999999999 - 3.1086244689504383e-15im, 1.0000000000000042 - 3.83026943495679e-15im
15.8, 0.9999999999999994 - 5.412337245047638e-15im, 0.9999999999999982 - 3.0531133177191805e-15im, 1.0000000000000038 - 3.802513859341161e-15im
15.9, 1.0000000000000022 - 5.329070518200751e-15im, 0.9999999999999968 - 3.635980405647388e-15im, 1.0000000000000024 - 4.496403249731884e-15im
16.0, 1.0000000000000016 - 4.884981308350689e-15im, 0.999999999999996 - 2.9976021664879227e-15im, 1.0000000000000036 - 4.163336342344337e-15im
16.1, 1.0000000000000027 - 5.440092820663267e-15im, 0.999999999999997 - 2.886579864025407e-15im, 1.0000000000000038 - 4.440892098500626e-15im
16.2, 1.0000000000000018 - 5.717648576819556e-15im, 0.9999999999999949 - 3.3306690738754696e-15im, 1.0000000000000024 - 4.440892098500626e-15im
16.3, 1.0000000000000016 - 6.439293542825908e-15im, 0.999999999999994 - 3.2751579226442118e-15im, 1.0000000000000042 - 4.6629367034256575e-15im
16.4, 1.0000000000000007 - 6.772360450213455e-15im, 0.9999999999999932 - 2.6645352591003757e-15im, 1.0000000000000047 - 5.10702591327572e-15im
16.5, 1.0000000000000002 - 7.105427357601002e-15im, 0.9999999999999918 - 3.219646771412954e-15im, 1.000000000000003 - 5.551115123125783e-15im
16.6, 1.000000000000001 - 6.8833827526759706e-15im, 0.9999999999999913 - 2.4980018054066022e-15im, 1.0000000000000029 - 5.384581669432009e-15im
16.7, 1.0000000000000004 - 7.16093850883226e-15im, 0.9999999999999916 - 2.220446049250313e-15im, 1.0000000000000024 - 5.717648576819556e-15im
16.8, 1.0000000000000013 - 6.827871601444713e-15im, 0.999999999999992 - 1.609823385706477e-15im, 1.0000000000000013 - 5.689893001203927e-15im
16.9, 1.0000000000000009 - 6.938893903907228e-15im, 0.9999999999999905 - 1.4432899320127035e-15im, 1.0000000000000022 - 5.88418203051333e-15im
17.0, 1.0000000000000018 - 7.382983113757291e-15im, 0.9999999999999919 - 1.0547118733938987e-15im, 1.0000000000000029 - 5.9396931817445875e-15im
17.1, 1.0000000000000024 - 7.605027718682322e-15im, 0.9999999999999936 - 8.326672684688674e-16im, 1.0000000000000038 - 5.9396931817445875e-15im
17.2, 1.0000000000000018 - 7.105427357601002e-15im, 0.9999999999999917 - 6.106226635438361e-16im, 1.0000000000000027 - 6.356026815979021e-15im
17.3, 1.0000000000000022 - 7.438494264988549e-15im, 0.9999999999999923 - 8.881784197001252e-16im, 1.0000000000000033 - 6.994405055138486e-15im
17.4, 1.0000000000000033 - 7.382983113757291e-15im, 0.9999999999999925 - 1.0547118733938987e-15im, 1.000000000000003 - 6.494804694057166e-15im
17.5, 1.0000000000000016 - 6.494804694057166e-15im, 0.9999999999999918 - 1.304512053934559e-15im, 1.0000000000000027 - 6.938893903907228e-15im
17.6, 1.0000000000000007 - 5.828670879282072e-15im, 0.9999999999999926 - 1.1102230246251565e-15im, 1.000000000000006 - 6.5503158452884236e-15im
17.7, 1.0000000000000016 - 5.773159728050814e-15im, 0.9999999999999922 - 1.5543122344752192e-15im, 1.0000000000000062 - 6.494804694057166e-15im
17.8, 1.000000000000002 - 5.9396931817445875e-15im, 0.9999999999999922 - 1.7069679003611782e-15im, 1.0000000000000069 - 6.705573596388348e-15im
17.9, 1.0000000000000016 - 5.88418203051333e-15im, 0.9999999999999933 - 1.9984014443252818e-15im, 1.0000000000000062 - 6.2450045135165055e-15im
18.0, 1.000000000000001 - 5.717648576819556e-15im, 0.9999999999999918 - 1.942890293094024e-15im, 1.0000000000000053 - 6.38378239159465e-15im
18.1, 1.0000000000000022 - 6.036837696399289e-15im, 0.9999999999999906 - 1.7763568394002505e-15im, 1.0000000000000075 - 6.050715484207103e-15im
18.2, 1.0000000000000036 - 6.621439507803473e-15im, 0.9999999999999899 - 2.7200464103316335e-15im, 1.000000000000007 - 5.662137425588298e-15im
18.3, 1.0000000000000047 - 6.161737786669619e-15im, 0.9999999999999896 - 3.0531133177191805e-15im, 1.000000000000008 - 5.662137425588298e-15im
