flowtime, d1, d2, d3
1.3, 0.9999999999999982 + 5.551115123125783e-15im, 1.0000000000000053 - 1.1213252548714081e-14im, 1.000000000000014 - 1.27675647831893e-15im
1.4, 0.9999999999999957 + 5.828670879282072e-15im, 0.9999999999999989 - 1.0103029524088925e-14im, 1.0000000000000124 - 2.4424906541753444e-15im
1.5, 0.9999999999999962 + 4.496403249731884e-15im, 0.9999999999999961 - 9.2148511043888e-15im, 1.0000000000000095 - 1.2212453270876722e-15im
1.6, 0.9999999999999953 + 2.609024107869118e-15im, 0.9999999999999933 - 7.993605777301127e-15im, 1.000000000000014 - 2.3869795029440866e-15im
1.7, 0.9999999999999905 + 4.038436252074007e-15im, 0.9999999999999958 - 7.327471962526033e-15im, 1.000000000000014 - 2.7755575615628914e-15im
1.8, 0.9999999999999896 + 3.164135620181696e-15im, 0.9999999999999964 - 7.105427357601002e-15im, 1.0000000000000029 - 1.2212453270876722e-15im
1.9, 0.999999999999982 + 6.661338147750939e-16im, 0.9999999999999971 - 8.604228440844963e-15im, 1.0000000000000038 - 1.0547118733938987e-15im
2.0, 0.9999999999999867 - 6.106226635438361e-16im, 0.9999999999999966 - 8.215650382226158e-15im, 1.0000000000000016 + 2.7200464103316335e-15im
2.1, 0.99999999999998 - 2.220446049250313e-16im, 0.9999999999999944 - 9.256484467812243e-15im, 1.0000000000000029 + 3.608224830031759e-15im
2.2, 0.9999999999999798 + 0.0im, 0.9999999999999968 - 9.159339953157541e-15im, 1.000000000000006 + 3.608224830031759e-15im
2.3, 0.9999999999999798 - 1.7208456881689926e-15im, 0.9999999999999973 - 1.176836406102666e-14im, 1.0000000000000053 + 2.7755575615628914e-15im
2.4, 0.9999999999999817 - 2.4147350785597155e-15im, 1.0000000000000004 - 1.3766765505351941e-14im, 1.0000000000000064 + 2.6645352591003757e-15im
2.5, 0.9999999999999836 - 2.7755575615628914e-15im, 1.000000000000004 - 1.326716514427062e-14im, 1.0000000000000069 + 3.552713678800501e-15im
2.6, 0.9999999999999843 - 1.942890293094024e-15im, 1.0000000000000082 - 1.6084356069256955e-14im, 1.000000000000009 + 3.608224830031759e-15im
2.7, 0.9999999999999847 - 2.7755575615628914e-16im, 1.0000000000000082 - 1.7930101847696278e-14im, 1.000000000000009 + 2.6922908347160046e-15im
2.8, 0.9999999999999848 + 3.191891195797325e-16im, 1.0000000000000033 - 1.8769708010069053e-14im, 1.0000000000000115 + 4.274358644806853e-15im
2.9, 0.9999999999999891 + 5.551115123125783e-17im, 0.9999999999999989 - 1.9373391779708982e-14im, 1.0000000000000133 + 4.385380947269368e-15im
3.0, 0.9999999999999872 - 8.049116928532385e-16im, 0.9999999999999922 - 1.8096635301390052e-14im, 1.0000000000000062 + 3.6637359812630166e-15im
3.1, 0.999999999999988 - 9.43689570931383e-16im, 0.9999999999999905 - 2.0095036745715333e-14im, 1.0000000000000053 + 2.886579864025407e-15im
3.2, 0.9999999999999866 + 1.7208456881689926e-15im, 0.9999999999999883 - 1.992850329202156e-14im, 1.0000000000000049 + 4.163336342344337e-15im
3.3, 0.999999999999988 + 1.7208456881689926e-15im, 0.9999999999999832 - 2.1926904736346842e-14im, 1.0000000000000036 + 4.163336342344337e-15im
3.4, 0.9999999999999826 + 8.326672684688674e-16im, 0.9999999999999877 - 2.6201263381153694e-14im, 1.000000000000005 + 7.327471962526033e-15im
3.5, 0.999999999999986 + 2.609024107869118e-15im, 0.9999999999999891 - 2.531308496145357e-14im, 1.0000000000000104 + 6.38378239159465e-15im
3.6, 0.9999999999999879 + 7.438494264988549e-15im, 0.9999999999999882 - 2.4702462297909733e-14im, 1.0000000000000084 + 3.9968028886505635e-15im
3.7, 0.9999999999999923 + 6.3976601794024646e-15im, 0.999999999999986 - 2.2537527399890678e-14im, 1.0000000000000069 + 2.4980018054066022e-15im
3.8, 0.9999999999999933 + 3.3584246494910985e-15im, 0.9999999999999867 - 1.9206858326015208e-14im, 1.0000000000000078 + 1.3322676295501878e-15im
3.9, 0.9999999999999947 + 4.218847493575595e-15im, 0.9999999999999857 - 2.042810365310288e-14im, 1.0000000000000073 + 3.4416913763379853e-15im
4.0, 1.0000000000000013 + 5.88418203051333e-15im, 0.9999999999999846 - 2.117750419472486e-14im, 1.0000000000000073 + 5.218048215738236e-15im
4.1, 0.9999999999999989 + 6.994405055138486e-15im, 0.9999999999999859 - 1.9859114352982488e-14im, 1.0000000000000036 + 6.328271240363392e-15im
4.2, 0.9999999999999972 + 8.479328350574633e-15im, 0.9999999999999873 - 2.1316282072803006e-14im, 1.0000000000000047 + 5.218048215738236e-15im
4.3, 0.9999999999999971 + 8.271161533457416e-15im, 0.9999999999999896 - 2.148281552649678e-14im, 1.000000000000002 + 3.885780586188048e-15im
4.4, 0.999999999999994 + 8.43769498715119e-15im, 0.9999999999999882 - 2.1038726316646716e-14im, 1.0000000000000027 + 4.9960036108132044e-15im
4.5, 0.9999999999999961 + 7.244205235679146e-15im, 0.9999999999999913 - 2.2370993946196904e-14im, 1.0000000000000013 + 3.885780586188048e-15im
4.6, 0.9999999999999903 + 5.384581669432009e-15im, 0.9999999999999931 - 2.1094237467877974e-14im, 0.9999999999999998 + 5.773159728050814e-15im
4.7, 0.9999999999999849 + 3.9968028886505635e-15im, 0.999999999999994 - 1.9095836023552692e-14im, 1.0000000000000018 + 7.500944310123714e-15im
4.8, 0.9999999999999871 + 2.3869795029440866e-15im, 0.9999999999999941 - 1.7430501486614958e-14im, 1.0000000000000013 + 7.882583474838611e-15im
4.9, 0.9999999999999826 + 2.886579864025407e-15im, 1.0 - 1.5709655798445965e-14im, 0.9999999999999996 + 7.438494264988549e-15im
5.0, 0.999999999999982 + 5.10702591327572e-15im, 1.0000000000000004 - 1.6486811915683575e-14im, 1.0000000000000018 + 8.243405957841787e-15im
5.1, 0.9999999999999774 + 3.7192471324942744e-15im, 1.0000000000000033 - 1.509903313490213e-14im, 1.0000000000000004 + 7.438494264988549e-15im
5.2, 0.9999999999999771 + 2.942091015256665e-15im, 1.0000000000000029 - 1.1657341758564144e-14im, 0.999999999999994 + 1.0602629885170245e-14im
5.3, 0.9999999999999776 - 1.6653345369377348e-16im, 1.0000000000000042 - 1.0824674490095276e-14im, 0.9999999999999946 + 1.1823875212257917e-14im
5.4, 0.9999999999999756 + 2.3869795029440866e-15im, 1.0000000000000033 - 8.881784197001252e-15im, 0.999999999999994 + 1.3433698597964394e-14im
5.5, 0.9999999999999771 + 1.0547118733938987e-15im, 0.9999999999999987 - 8.271161533457416e-15im, 0.9999999999999877 + 1.1407541578023483e-14im
5.6, 0.9999999999999771 + 3.3653635433950058e-15im, 0.9999999999999978 - 8.215650382226158e-15im, 0.9999999999999867 + 1.1698975121987587e-14im
5.7, 0.999999999999984 + 3.3306690738754696e-15im, 0.9999999999999958 - 8.604228440844963e-15im, 0.9999999999999908 + 1.1657341758564144e-14im
5.8, 0.9999999999999796 + 1.7763568394002505e-15im, 0.9999999999999996 - 8.659739592076221e-15im, 0.9999999999999873 + 1.2323475573339238e-14im
5.9, 0.9999999999999831 - 1.5543122344752192e-15im, 1.0000000000000009 - 6.217248937900877e-15im, 0.9999999999999879 + 1.021405182655144e-14im
6.0, 0.999999999999985 - 3.469446951953614e-15im, 1.000000000000005 - 6.994405055138486e-15im, 0.99999999999999 + 8.992806499463768e-15im
6.1, 0.9999999999999855 - 1.3461454173580023e-15im, 1.0000000000000044 - 5.703770789011742e-15im, 0.9999999999999886 + 7.105427357601002e-15im
6.2, 0.9999999999999819 - 1.5543122344752192e-15im, 1.0000000000000069 - 5.88418203051333e-15im, 0.9999999999999898 + 8.881784197001252e-15im
6.3, 0.9999999999999805 - 3.0531133177191805e-16im, 1.0000000000000075 - 5.662137425588298e-15im, 0.9999999999999873 + 9.353628982466944e-15im
6.4, 0.9999999999999791 + 2.7200464103316335e-15im, 1.0000000000000095 - 3.83026943495679e-15im, 0.9999999999999845 + 9.825473767932635e-15im
6.5, 0.9999999999999785 + 3.885780586188048e-16im, 1.00000000000001 - 3.552713678800501e-15im, 0.9999999999999831 + 1.174060848541103e-14im
6.6, 0.9999999999999778 + 9.43689570931383e-16im, 1.0000000000000067 - 4.274358644806853e-15im, 0.9999999999999789 + 9.048317650695026e-15im
6.7, 0.999999999999974 - 5.551115123125783e-16im, 1.0000000000000056 - 3.677613769070831e-15im, 0.9999999999999797 + 1.021405182655144e-14im
6.8, 0.9999999999999731 - 6.661338147750939e-16im, 1.00000000000001 - 1.4432899320127035e-15im, 0.9999999999999776 + 8.1601392309949e-15im
6.9, 0.9999999999999779 - 9.43689570931383e-16im, 1.0000000000000098 - 3.2751579226442118e-15im, 0.9999999999999765 + 9.159339953157541e-15im
7.0, 0.9999999999999789 + 4.440892098500626e-16im, 1.0000000000000133 - 3.941291737419306e-15im, 0.9999999999999756 + 6.938893903907228e-15im
7.1, 0.9999999999999811 + 2.7755575615628914e-16im, 1.0000000000000207 - 4.773959005888173e-15im, 0.9999999999999748 + 5.578870698741412e-15im
7.2, 0.9999999999999811 - 6.661338147750939e-16im, 1.0000000000000253 - 6.106226635438361e-16im, 0.9999999999999739 + 6.2727600891321345e-15im
7.3, 0.9999999999999828 - 4.996003610813204e-16im, 1.00000000000003 + 1.8318679906315083e-15im, 0.9999999999999707 + 6.689093723366568e-15im
7.4, 0.9999999999999828 - 6.661338147750939e-16im, 1.0000000000000278 + 3.6637359812630166e-15im, 0.9999999999999658 + 5.703770789011742e-15im
7.5, 0.9999999999999828 + 2.7755575615628914e-16im, 1.0000000000000302 + 6.661338147750939e-15im, 0.9999999999999578 + 5.842548667089886e-15im
7.6, 0.9999999999999847 + 0.0im, 1.0000000000000295 + 7.438494264988549e-15im, 0.999999999999958 + 5.218048215738236e-15im
7.7, 0.9999999999999839 + 1.942890293094024e-16im, 1.0000000000000269 + 6.6058269965196814e-15im, 0.9999999999999569 + 3.913536161803677e-15im
7.8, 0.9999999999999817 + 3.941291737419306e-15im, 1.000000000000024 + 6.38378239159465e-15im, 0.9999999999999565 + 4.052314039881821e-15im
7.9, 0.9999999999999757 + 2.7200464103316335e-15im, 1.0000000000000253 + 6.494804694057166e-15im, 0.9999999999999567 + 4.9960036108132044e-15im
8.0, 0.9999999999999784 + 5.134781488891349e-15im, 1.000000000000023 + 7.216449660063518e-15im, 0.999999999999961 + 2.7755575615628914e-15im
8.1, 0.999999999999983 + 4.9404924595819466e-15im, 1.0000000000000224 + 7.605027718682322e-15im, 0.9999999999999623 + 2.831068712794149e-15im
8.2, 0.9999999999999868 + 5.287437154777308e-15im, 1.0000000000000195 + 7.382983113757291e-15im, 0.9999999999999645 + 2.7200464103316335e-15im
8.3, 0.9999999999999887 + 4.9404924595819466e-15im, 1.0000000000000173 + 8.382183835919932e-15im, 0.9999999999999661 + 3.1086244689504383e-15im
8.4, 0.9999999999999916 + 4.6074255521944e-15im, 1.000000000000025 + 5.773159728050814e-15im, 0.9999999999999672 + 2.6367796834847468e-15im
8.5, 0.9999999999999916 + 4.218847493575595e-15im, 1.000000000000024 + 4.551914400963142e-15im, 0.9999999999999668 + 4.496403249731884e-15im
8.6, 0.9999999999999889 + 3.1086244689504383e-15im, 1.000000000000026 + 5.2735593669694936e-15im, 0.9999999999999639 + 3.927413949611491e-15im
8.7, 0.9999999999999853 + 3.3861802251067274e-15im, 1.000000000000029 + 3.4416913763379853e-15im, 0.9999999999999609 + 2.55351295663786e-15im
8.8, 0.9999999999999845 + 2.3869795029440866e-15im, 1.000000000000028 + 5.384581669432009e-15im, 0.9999999999999588 + 1.4432899320127035e-15im
8.9, 0.9999999999999868 + 2.1510571102112408e-15im, 1.000000000000031 + 5.495603971894525e-15im, 0.9999999999999579 + 1.7208456881689926e-15im
9.0, 0.9999999999999887 + 2.0539125955565396e-15im, 1.0000000000000313 + 5.218048215738236e-15im, 0.9999999999999604 + 1.8318679906315083e-15im
9.1, 0.9999999999999852 + 2.0539125955565396e-15im, 1.0000000000000242 + 7.771561172376096e-15im, 0.9999999999999645 - 1.0547118733938987e-15im
9.2, 0.9999999999999865 + 2.8033131371785203e-15im, 1.00000000000002 + 8.770761894538737e-15im, 0.9999999999999685 - 9.992007221626409e-16im
9.3, 0.9999999999999842 + 1.3808398868775384e-15im, 1.0000000000000224 + 9.2148511043888e-15im, 0.9999999999999706 - 1.942890293094024e-15im
9.4, 0.9999999999999818 + 3.774758283725532e-15im, 1.0000000000000222 + 1.0103029524088925e-14im, 0.9999999999999715 - 3.41740524767431e-15im
9.5, 0.9999999999999846 + 1.942890293094024e-15im, 1.0000000000000169 + 9.658940314238862e-15im, 0.99999999999997 - 2.7755575615628914e-15im
9.6, 0.9999999999999885 + 3.0531133177191805e-15im, 1.0000000000000175 + 1.1074474670635936e-14im, 0.9999999999999656 - 3.0531133177191805e-15im
9.7, 0.9999999999999857 + 3.885780586188048e-16im, 1.0000000000000133 + 9.769962616701378e-15im, 0.9999999999999712 - 6.38378239159465e-16im
9.8, 0.9999999999999856 + 2.7755575615628914e-16im, 1.000000000000012 + 9.645062526431047e-15im, 0.9999999999999732 + 1.887379141862766e-15im
9.9, 0.9999999999999845 - 3.3306690738754696e-16im, 1.0000000000000095 + 1.0269562977782698e-14im, 0.999999999999972 - 3.3306690738754696e-16im
10.0, 0.9999999999999817 + 2.7755575615628914e-16im, 1.0000000000000113 + 1.049160758270773e-14im, 0.9999999999999704 - 1.942890293094024e-15im
10.1, 0.999999999999982 + 2.942091015256665e-15im, 1.0000000000000158 + 8.659739592076221e-15im, 0.9999999999999649 - 6.661338147750939e-16im
10.2, 0.99999999999998 + 4.6074255521944e-15im, 1.0000000000000178 + 8.548717289613705e-15im, 0.9999999999999662 + 1.2212453270876722e-15im
10.3, 0.9999999999999841 + 5.440092820663267e-15im, 1.0000000000000202 + 9.048317650695026e-15im, 0.9999999999999671 + 3.164135620181696e-15im
10.4, 0.9999999999999797 + 5.995204332975845e-15im, 1.000000000000018 + 9.492406860545088e-15im, 0.9999999999999704 + 7.438494264988549e-15im
10.5, 0.999999999999982 + 4.9960036108132044e-15im, 1.0000000000000178 + 8.659739592076221e-15im, 0.9999999999999692 + 6.38378239159465e-15im
10.6, 0.9999999999999797 + 5.662137425588298e-15im, 1.0000000000000173 + 7.216449660063518e-15im, 0.9999999999999686 + 8.049116928532385e-15im
10.7, 0.9999999999999809 + 5.176414852314792e-15im, 1.0000000000000193 + 7.494005416219807e-15im, 0.9999999999999678 + 8.770761894538737e-15im
10.8, 0.9999999999999802 + 2.7755575615628914e-15im, 1.0000000000000226 + 8.715250743307479e-15im, 0.9999999999999657 + 7.93809462606987e-15im
10.9, 0.9999999999999815 + 3.941291737419306e-15im, 1.000000000000021 + 1.304512053934559e-14im, 0.9999999999999636 + 7.827072323607354e-15im
11.0, 0.99999999999998 + 4.565792188770956e-15im, 1.0000000000000249 + 1.3156142841808105e-14im, 0.9999999999999625 + 1.0602629885170245e-14im
11.1, 0.9999999999999782 + 4.385380947269368e-15im, 1.0000000000000302 + 1.2323475573339238e-14im, 0.9999999999999584 + 9.742207041085749e-15im
11.2, 0.9999999999999775 + 4.274358644806853e-15im, 1.0000000000000264 + 1.1102230246251565e-14im, 0.9999999999999591 + 7.605027718682322e-15im
11.3, 0.9999999999999778 + 1.141448047192739e-15im, 1.0000000000000244 + 1.1546319456101628e-14im, 0.9999999999999611 + 9.71445146547012e-15im
11.4, 0.9999999999999865 + 3.1086244689504383e-15im, 1.0000000000000255 + 1.1324274851176597e-14im, 0.9999999999999643 + 9.492406860545088e-15im
11.5, 0.9999999999999872 - 2.7755575615628914e-16im, 1.000000000000029 + 1.0935696792557792e-14im, 0.9999999999999653 + 7.438494264988549e-15im
11.6, 0.9999999999999895 - 6.938893903907228e-17im, 1.0000000000000249 + 1.1268763699945339e-14im, 0.999999999999972 + 6.5503158452884236e-15im
11.7, 0.9999999999999898 + 1.6653345369377348e-16im, 1.000000000000027 + 1.3655743202889425e-14im, 0.9999999999999721 + 6.217248937900877e-15im
11.8, 0.9999999999999916 - 1.2212453270876722e-15im, 1.0000000000000242 + 1.3475331961387838e-14im, 0.9999999999999726 + 5.88418203051333e-15im
11.9, 0.9999999999999913 - 3.2751579226442118e-15im, 1.0000000000000269 + 1.6486811915683575e-14im, 0.9999999999999685 + 4.496403249731884e-15im
12.0, 0.9999999999999877 - 2.7755575615628914e-15im, 1.0000000000000253 + 1.5210055437364645e-14im, 0.9999999999999734 + 5.134781488891349e-15im
12.1, 0.9999999999999918 - 3.219646771412954e-15im, 1.0000000000000253 + 1.1379786002407855e-14im, 0.9999999999999771 + 5.9396931817445875e-15im
12.2, 0.9999999999999908 - 2.581268532253489e-15im, 1.0000000000000302 + 1.0009354456386177e-14im, 0.9999999999999747 + 6.050715484207103e-15im
12.3, 0.9999999999999895 - 2.3869795029440866e-15im, 1.000000000000035 + 1.2045919817182948e-14im, 0.9999999999999714 + 7.66053886991358e-15im
12.4, 0.9999999999999925 - 2.9976021664879227e-15im, 1.0000000000000344 + 1.021405182655144e-14im, 0.99999999999997 + 8.715250743307479e-15im
12.5, 0.9999999999999922 - 4.9960036108132044e-15im, 1.0000000000000333 + 9.270362255620057e-15im, 0.9999999999999634 + 9.048317650695026e-15im
12.6, 0.9999999999999957 - 1.0859368959614812e-15im, 1.0000000000000306 + 1.021405182655144e-14im, 0.9999999999999616 + 8.069933610244107e-15im
12.7, 0.9999999999999902 - 8.326672684688674e-16im, 1.000000000000031 + 8.826273045769994e-15im, 0.9999999999999577 + 7.93809462606987e-15im
12.8, 0.9999999999999903 - 1.0547118733938987e-15im, 1.0000000000000326 + 4.3576253716537394e-15im, 0.9999999999999539 + 7.216449660063518e-15im
12.9, 0.9999999999999891 - 1.6653345369377348e-15im, 1.0000000000000315 + 5.10702591327572e-15im, 0.9999999999999544 + 8.548717289613705e-15im
13.0, 0.9999999999999898 - 3.1086244689504383e-15im, 1.0000000000000326 + 4.385380947269368e-15im, 0.9999999999999514 + 9.880984919163893e-15im
13.1, 0.999999999999987 - 2.609024107869118e-15im, 1.0000000000000338 + 6.5503158452884236e-15im, 0.9999999999999474 + 1.1129985821867194e-14im
13.2, 0.999999999999988 - 2.7200464103316335e-15im, 1.000000000000034 + 5.6066262743570405e-15im, 0.9999999999999531 + 1.176836406102666e-14im
13.3, 0.9999999999999867 - 4.163336342344337e-15im, 1.0000000000000306 + 5.717648576819556e-15im, 0.9999999999999508 + 1.074140776324839e-14im
13.4, 0.9999999999999868 - 5.079270337660091e-15im, 1.000000000000032 + 6.5503158452884236e-15im, 0.999999999999949 + 9.853229343548264e-15im
13.5, 0.9999999999999899 - 3.885780586188048e-15im, 1.0000000000000342 + 5.440092820663267e-15im, 0.9999999999999498 + 8.493206138382448e-15im
13.6, 0.9999999999999851 - 5.329070518200751e-15im, 1.000000000000031 + 6.050715484207103e-15im, 0.9999999999999454 + 6.2450045135165055e-15im
13.7, 0.9999999999999849 - 6.328271240363392e-15im, 1.0000000000000324 + 6.050715484207103e-15im, 0.999999999999942 + 3.969047313034935e-15im
13.8, 0.999999999999987 - 5.245803791353865e-15im, 1.00000000000003 + 6.3976601794024646e-15im, 0.9999999999999444 + 1.27675647831893e-15im
13.9, 0.9999999999999847 - 5.023759186428833e-15im, 1.0000000000000304 + 5.773159728050814e-15im, 0.9999999999999485 + 2.229119666630197e-15im
14.0, 0.9999999999999829 - 5.329070518200751e-15im, 1.0000000000000335 + 4.454769886308441e-15im, 0.9999999999999488 + 3.7192471324942744e-15im
14.1, 0.9999999999999801 - 5.578870698741412e-15im, 1.0000000000000333 + 3.9968028886505635e-15im, 0.9999999999999452 + 3.885780586188048e-15im
14.2, 0.9999999999999853 - 7.605027718682322e-15im, 1.0000000000000333 + 4.6074255521944e-15im, 0.9999999999999447 + 7.827072323607354e-15im
14.3, 0.9999999999999837 - 6.637052019087264e-15im, 1.0000000000000349 + 4.191091917959966e-15im, 0.9999999999999442 + 5.440092820663267e-15im
14.4, 0.9999999999999807 - 3.913536161803677e-15im, 1.000000000000031 + 3.715777685542321e-15im, 0.999999999999942 + 6.439293542825908e-15im
14.5, 0.9999999999999829 - 2.55351295663786e-15im, 1.000000000000031 + 2.7200464103316335e-15im, 0.9999999999999424 + 6.966649479522857e-15im
14.6, 0.9999999999999815 - 1.6653345369377348e-16im, 1.0000000000000273 + 1.609823385706477e-15im, 0.9999999999999393 + 5.329070518200751e-15im
14.7, 0.9999999999999818 - 1.0547118733938987e-15im, 1.0000000000000318 + 3.219646771412954e-15im, 0.9999999999999376 + 5.828670879282072e-15im
14.8, 0.9999999999999818 - 3.3306690738754696e-15im, 1.0000000000000284 + 1.7486012637846216e-15im, 0.9999999999999452 + 8.118505867571457e-15im
14.9, 0.9999999999999792 - 4.019354293838262e-15im, 1.0000000000000318 + 8.396061623727746e-16im, 0.9999999999999434 + 8.375244942016025e-15im
15.0, 0.9999999999999805 - 4.9404924595819466e-15im, 1.0000000000000322 + 9.159339953157541e-16im, 0.9999999999999438 + 6.439293542825908e-15im
15.1, 0.9999999999999751 - 5.551115123125783e-15im, 1.0000000000000324 + 5.551115123125783e-16im, 0.9999999999999432 + 7.271960811294775e-15im
15.2, 0.999999999999976 - 2.609024107869118e-15im, 1.000000000000031 - 1.3877787807814457e-15im, 0.9999999999999465 + 9.547918011776346e-15im
15.3, 0.9999999999999797 - 3.7539416020138106e-15im, 1.0000000000000355 - 3.858025010572419e-15im, 0.9999999999999543 + 7.66053886991358e-15im
15.4, 0.9999999999999849 - 2.0539125955565396e-15im, 1.0000000000000284 - 4.468647674116255e-15im, 0.9999999999999546 + 5.578870698741412e-15im
15.5, 0.9999999999999849 - 2.9698465908722937e-15im, 1.0000000000000258 - 5.440092820663267e-15im, 0.9999999999999573 + 4.829470157119431e-15im
15.6, 0.9999999999999807 - 2.7200464103316335e-15im, 1.000000000000024 - 5.2735593669694936e-15im, 0.9999999999999611 + 3.3306690738754696e-15im
15.7, 0.9999999999999817 - 3.6637359812630166e-15im, 1.0000000000000264 - 3.58046925441613e-15im, 0.9999999999999596 + 3.0531133177191805e-15im
15.8, 0.9999999999999837 - 5.995204332975845e-15im, 1.0000000000000302 - 3.660266534311063e-15im, 0.9999999999999609 + 6.38378239159465e-15im
15.9, 0.9999999999999877 - 7.743805596760467e-15im, 1.0000000000000326 - 3.3306690738754696e-15im, 0.999999999999963 + 6.494804694057166e-15im
16.0, 0.999999999999986 - 8.604228440844963e-15im, 1.000000000000034 - 3.1780134079895106e-15im, 0.9999999999999547 + 5.440092820663267e-15im
16.1, 0.9999999999999838 - 8.271161533457416e-15im, 1.0000000000000404 - 1.582067810090848e-15im, 0.9999999999999553 + 4.274358644806853e-15im
16.2, 0.9999999999999862 - 5.384581669432009e-15im, 1.0000000000000386 - 2.4980018054066022e-15im, 0.999999999999953 + 2.654126918244515e-15im
16.3, 0.9999999999999912 - 4.0245584642661925e-15im, 1.0000000000000382 - 3.0531133177191805e-15im, 0.9999999999999535 + 2.0261570199409107e-15im
16.4, 0.9999999999999888 - 5.051514762044462e-15im, 1.0000000000000395 - 2.7755575615628914e-15im, 0.9999999999999531 + 3.3306690738754696e-16im
16.5, 0.9999999999999918 - 4.3298697960381105e-15im, 1.0000000000000422 - 4.385380947269368e-15im, 0.9999999999999528 - 1.27675647831893e-15im
16.6, 0.999999999999989 - 5.662137425588298e-15im, 1.0000000000000442 - 2.831068712794149e-15im, 0.9999999999999505 + 7.771561172376096e-16im
16.7, 0.9999999999999893 - 6.359496262930975e-15im, 1.0000000000000482 - 8.465450562766819e-16im, 0.9999999999999495 - 4.440892098500626e-16im
16.8, 0.9999999999999926 - 6.300515664747763e-15im, 1.0000000000000466 - 1.609823385706477e-15im, 0.9999999999999576 + 1.3322676295501878e-15im
16.9, 0.9999999999999917 - 4.440892098500626e-15im, 1.0000000000000475 - 2.275957200481571e-15im, 0.9999999999999633 + 2.9976021664879227e-15im
17.0, 0.9999999999999917 - 4.773959005888173e-15im, 1.000000000000046 - 3.497202527569243e-15im, 0.9999999999999599 + 4.884981308350689e-15im
17.1, 0.99999999999999 - 6.175615574477433e-15im, 1.0000000000000488 - 5.495603971894525e-15im, 0.9999999999999614 + 7.216449660063518e-15im
17.2, 0.9999999999999952 - 1.8318679906315083e-15im, 1.0000000000000484 - 1.942890293094024e-15im, 0.9999999999999598 + 8.104628079763643e-15im
17.3, 0.9999999999999964 - 2.7200464103316335e-15im, 1.0000000000000548 + 1.27675647831893e-15im, 0.9999999999999558 + 9.076073226310655e-15im
17.4, 0.9999999999999997 - 2.0539125955565396e-15im, 1.0000000000000566 + 7.771561172376096e-16im, 0.9999999999999541 + 8.215650382226158e-15im
17.5, 1.0000000000000013 + 8.604228440844963e-16im, 1.0000000000000535 + 2.7200464103316335e-15im, 0.9999999999999566 + 1.0304257447302234e-14im
17.6, 1.0000000000000038 + 8.881784197001252e-16im, 1.0000000000000588 + 5.10702591327572e-15im, 0.9999999999999546 + 1.2670420268534599e-14im
17.7, 0.9999999999999972 - 1.3877787807814457e-15im, 1.0000000000000564 + 7.605027718682322e-15im, 0.9999999999999549 + 1.099120794378905e-14im
17.8, 0.9999999999999958 - 1.9984014443252818e-15im, 1.000000000000055 + 7.605027718682322e-15im, 0.9999999999999478 + 1.1324274851176597e-14im
17.9, 0.9999999999999991 - 3.885780586188048e-15im, 1.0000000000000564 + 7.827072323607354e-15im, 0.9999999999999475 + 9.936496070395151e-15im
18.0, 0.999999999999999 - 3.219646771412954e-15im, 1.0000000000000575 + 8.271161533457416e-15im, 0.9999999999999492 + 8.992806499463768e-15im
18.1, 0.9999999999999944 - 2.831068712794149e-15im, 1.0000000000000577 + 8.715250743307479e-15im, 0.9999999999999482 + 1.1157741397482823e-14im
18.2, 0.9999999999999948 - 1.1796119636642288e-15im, 1.0000000000000633 + 1.0602629885170245e-14im, 0.9999999999999495 + 1.0047518372857667e-14im
