flowtime, dM3R1, dM3R2, dM3R3, dM3R4, dM3R5, dM3R6, dM3R7, dM3R8, dM3R9, dM3R10, dM3R11, dM3R12, dM3R13, dM3R14, dM3R15, dM3R16, dM3R17, dM3R18, dM3R19, dM(mass_num)R20
1.0, 1.000000000000008 - 6.938893903907228e-18im, 1.000000000000005 - 6.938893903907228e-18im, 0.9999999999999953 - 8.673617379884035e-18im, 1.0000000000000058 + 3.469446951953614e-18im, 1.0000000000000009 + 2.0816681711721685e-17im, 0.9999999999999976 - 1.151287181908045e-17im, 1.0000000000000027 - 5.421010862427522e-20im, 0.999999999999999 + 3.8163916471489756e-17im, 0.9999999999999954 - 6.938893903907228e-18im, 0.9999999999999944 - 1.1102230246251565e-16im, 1.0000000000000038 + 1.734723475976807e-17im, 0.9999999999999993 + 2.0816681711721685e-17im, 1.000000000000006 + 5.2909066017292616e-17im, 1.0000000000000027 - 1.9081958235744878e-17im, 0.9999999999999967 + 3.7947076036992655e-19im, 0.9999999999999986 - 1.431146867680866e-17im, 1.0000000000000047 - 3.469446951953614e-18im, 0.9999999999999966 - 2.42861286636753e-17im, 1.0000000000000027 - 8.700722434196173e-18im, 0.999999999999997 + 2.6020852139652106e-18im
1.1, 1.0000000000000067 - 6.938893903907228e-18im, 1.0000000000000056 - 6.938893903907228e-18im, 0.9999999999999962 - 5.204170427930421e-18im, 1.000000000000007 + 4.336808689942018e-18im, 1.0000000000000027 + 4.163336342344337e-17im, 0.9999999999999974 - 1.1709383462843448e-17im, 1.0000000000000029 - 3.3881317890172014e-20im, 1.0 + 4.163336342344337e-17im, 0.9999999999999931 - 8.673617379884035e-18im, 0.9999999999999938 - 1.0885389811754465e-16im, 1.0000000000000047 + 2.6020852139652106e-17im, 1.000000000000001 + 1.734723475976807e-17im, 1.000000000000006 + 5.2800645800044066e-17im, 1.0000000000000027 - 2.0816681711721685e-17im, 0.9999999999999962 + 4.336808689942018e-19im, 0.9999999999999992 - 1.5612511283791264e-17im, 1.0000000000000056 - 1.734723475976807e-18im, 0.9999999999999957 - 2.42861286636753e-17im, 1.0000000000000036 - 1.0191500421363742e-17im, 0.9999999999999977 + 1.734723475976807e-18im
1.2, 1.0000000000000062 - 1.3877787807814457e-17im, 1.0000000000000064 - 1.734723475976807e-17im, 0.999999999999996 - 5.204170427930421e-18im, 1.0000000000000075 + 2.6020852139652106e-18im, 1.0000000000000024 + 4.163336342344337e-17im, 0.9999999999999978 - 1.1709383462843448e-17im, 1.0000000000000024 - 2.625802136488331e-20im, 0.9999999999999984 + 5.204170427930421e-17im, 0.9999999999999941 - 1.214306433183765e-17im, 0.9999999999999941 - 1.0950441942103595e-16im, 1.0000000000000047 + 2.949029909160572e-17im, 1.000000000000001 + 2.42861286636753e-17im, 1.0000000000000053 + 5.251604272976662e-17im, 1.0000000000000044 - 1.734723475976807e-17im, 0.9999999999999957 + 4.2012834183813297e-19im, 1.0000000000000022 - 1.5612511283791264e-17im, 1.0000000000000062 + 1.734723475976807e-18im, 0.9999999999999976 - 2.42861286636753e-17im, 1.0000000000000027 - 1.0842021724855044e-17im, 0.999999999999998 - 8.673617379884035e-19im
1.3, 1.0000000000000056 - 1.214306433183765e-17im, 1.0000000000000084 - 1.0408340855860843e-17im, 0.9999999999999964 - 3.469446951953614e-18im, 1.0000000000000073 + 8.673617379884035e-19im, 1.0000000000000018 + 4.85722573273506e-17im, 0.9999999999999971 - 1.2576745200831851e-17im, 1.0000000000000004 - 2.879912020664621e-20im, 0.999999999999997 + 4.163336342344337e-17im, 0.9999999999999944 - 1.3877787807814457e-17im, 0.9999999999999944 - 1.089623183347932e-16im, 1.0000000000000062 + 3.122502256758253e-17im, 1.000000000000001 + 1.734723475976807e-17im, 1.0000000000000053 + 5.263801547417124e-17im, 1.0000000000000036 - 1.9081958235744878e-17im, 0.9999999999999966 + 4.336808689942018e-19im, 1.0000000000000018 - 1.6479873021779667e-17im, 1.0000000000000073 + 3.469446951953614e-18im, 0.9999999999999976 - 3.122502256758253e-17im, 1.0000000000000022 - 1.1709383462843448e-17im, 0.9999999999999993 - 1.734723475976807e-18im
1.4, 1.0000000000000053 - 1.214306433183765e-17im, 1.000000000000011 + 0.0im, 0.9999999999999968 + 0.0im, 1.0000000000000056 - 4.336808689942018e-18im, 1.0000000000000016 + 5.551115123125783e-17im, 0.9999999999999979 - 1.214306433183765e-17im, 0.9999999999999977 - 2.371692252312041e-20im, 0.9999999999999953 + 4.163336342344337e-17im, 0.999999999999993 - 5.204170427930421e-18im, 0.9999999999999925 - 1.0875903042745216e-16im, 1.0000000000000064 + 3.176712365382528e-17im, 1.0000000000000013 + 2.42861286636753e-17im, 1.000000000000005 + 5.2583805365546965e-17im, 1.0000000000000036 - 2.0816681711721685e-17im, 0.999999999999996 + 3.5236570605778894e-19im, 1.000000000000002 - 1.6696713456276768e-17im, 1.0000000000000078 + 6.071532165918825e-18im, 0.9999999999999963 - 3.8163916471489756e-17im, 1.0000000000000027 - 1.214306433183765e-17im, 0.9999999999999982 - 1.734723475976807e-18im
1.5, 1.0000000000000073 - 1.3877787807814457e-17im, 1.0000000000000098 - 3.469446951953614e-18im, 0.9999999999999977 - 1.734723475976807e-18im, 1.000000000000004 - 6.938893903907228e-18im, 1.0000000000000004 + 5.551115123125783e-17im, 0.999999999999999 - 8.673617379884035e-18im, 0.9999999999999971 - 1.8634724839594607e-20im, 0.9999999999999951 + 2.7755575615628914e-17im, 0.9999999999999917 - 5.204170427930421e-18im, 0.999999999999992 - 1.0873192537314003e-16im, 1.000000000000005 + 3.209238430557093e-17im, 0.9999999999999996 + 2.0816681711721685e-17im, 1.0000000000000053 + 5.266512052848338e-17im, 1.0000000000000022 - 1.734723475976807e-17im, 0.9999999999999971 + 3.6507120026660345e-19im, 0.9999999999999997 - 1.6696713456276768e-17im, 1.0000000000000078 + 4.336808689942018e-18im, 0.9999999999999957 - 1.734723475976807e-17im, 1.0000000000000024 - 1.1275702593849246e-17im, 0.9999999999999989 - 8.673617379884035e-19im
1.6, 1.00000000000001 - 5.204170427930421e-18im, 1.0000000000000122 - 4.336808689942018e-18im, 0.9999999999999989 + 0.0im, 1.000000000000005 - 3.469446951953614e-18im, 1.0000000000000009 + 4.85722573273506e-17im, 1.0000000000000004 - 6.071532165918825e-18im, 0.9999999999999958 - 1.6940658945086007e-20im, 0.9999999999999967 + 3.469446951953614e-17im, 0.9999999999999918 - 6.938893903907228e-18im, 0.99999999999999 - 1.0867093900093772e-16im, 1.0000000000000058 + 3.469446951953614e-17im, 0.9999999999999993 + 2.7755575615628914e-17im, 1.0000000000000047 + 5.2475385148298415e-17im, 1.0000000000000016 - 1.5612511283791264e-17im, 0.9999999999999982 + 3.7269449679189215e-19im, 1.000000000000001 - 1.6662832138386596e-17im, 1.0000000000000062 + 5.204170427930421e-18im, 0.9999999999999953 - 3.8163916471489756e-17im, 0.9999999999999997 - 1.214306433183765e-17im, 0.9999999999999971 - 1.734723475976807e-18im
1.7, 1.0000000000000104 - 6.938893903907228e-18im, 1.0000000000000102 - 2.6020852139652106e-18im, 1.0 - 5.204170427930421e-18im, 1.000000000000005 - 1.734723475976807e-18im, 1.0000000000000027 + 4.5102810375396984e-17im, 1.0000000000000013 - 6.071532165918825e-18im, 0.9999999999999964 - 1.8634724839594607e-20im, 0.9999999999999963 + 4.5102810375396984e-17im, 0.9999999999999927 - 1.0408340855860843e-17im, 0.9999999999999905 - 1.087454779002961e-16im, 1.0000000000000069 + 3.469446951953614e-17im, 0.9999999999999993 + 4.163336342344337e-17im, 1.000000000000004 + 5.2475385148298415e-17im, 1.0000000000000027 - 1.734723475976807e-17im, 0.9999999999999979 + 4.2012834183813297e-19im, 1.0000000000000009 - 1.6750923564901044e-17im, 1.000000000000005 + 1.734723475976807e-18im, 0.9999999999999959 - 4.5102810375396984e-17im, 0.9999999999999984 - 1.214306433183765e-17im, 0.9999999999999964 - 2.6020852139652106e-18im
1.8, 1.00000000000001 - 5.204170427930421e-18im, 1.0000000000000118 - 3.0357660829594124e-18im, 0.9999999999999977 - 6.938893903907228e-18im, 1.0000000000000056 - 5.204170427930421e-18im, 1.0000000000000004 + 4.5102810375396984e-17im, 0.9999999999999993 - 4.336808689942018e-18im, 0.9999999999999947 - 6.776263578034403e-21im, 0.9999999999999969 + 5.204170427930421e-17im, 0.9999999999999936 - 8.673617379884035e-18im, 0.9999999999999887 - 1.0907073855204175e-16im, 1.0000000000000078 + 2.7755575615628914e-17im, 0.9999999999999977 + 2.0816681711721685e-17im, 1.0000000000000053 + 5.204170427930421e-17im, 1.000000000000002 - 1.5612511283791264e-17im, 0.9999999999999988 + 4.87890977618477e-19im, 0.9999999999999997 - 1.6263032587282567e-17im, 1.0000000000000033 + 0.0im, 0.9999999999999948 - 4.85722573273506e-17im, 0.9999999999999991 - 1.5612511283791264e-17im, 0.9999999999999988 - 3.469446951953614e-18im
1.9, 1.0000000000000095 - 6.938893903907228e-18im, 1.000000000000011 - 3.469446951953614e-18im, 0.9999999999999971 - 1.734723475976807e-18im, 1.0000000000000062 - 6.938893903907228e-18im, 1.0000000000000007 + 3.8163916471489756e-17im, 0.9999999999999982 - 6.938893903907228e-18im, 0.9999999999999956 - 1.3552527156068805e-20im, 0.9999999999999947 + 4.5102810375396984e-17im, 0.9999999999999925 - 8.673617379884035e-18im, 0.9999999999999893 - 1.0972125985553305e-16im, 1.0000000000000078 + 2.0816681711721685e-17im, 0.9999999999999996 + 1.0408340855860843e-17im, 1.0000000000000047 + 5.160802341031001e-17im, 0.9999999999999999 - 1.9081958235744878e-17im, 0.999999999999999 + 4.0657581468206416e-19im, 0.9999999999999974 - 1.5612511283791264e-17im, 1.0000000000000036 - 1.734723475976807e-18im, 0.9999999999999944 - 5.204170427930421e-17im, 0.9999999999999994 - 1.3877787807814457e-17im, 1.0000000000000002 - 8.673617379884035e-19im
2.0, 1.000000000000011 - 2.0816681711721685e-17im, 1.0000000000000102 - 4.336808689942018e-18im, 0.9999999999999968 - 1.734723475976807e-18im, 1.0000000000000053 - 1.214306433183765e-17im, 0.9999999999999993 + 4.163336342344337e-17im, 0.9999999999999979 - 5.204170427930421e-18im, 0.9999999999999968 - 8.131516293641283e-20im, 0.9999999999999933 + 3.8163916471489756e-17im, 0.9999999999999946 - 1.0408340855860843e-17im, 0.9999999999999879 - 1.0798653637955624e-16im, 1.00000000000001 + 1.734723475976807e-17im, 0.9999999999999984 + 3.469446951953614e-18im, 1.0000000000000064 + 5.2909066017292616e-17im, 1.000000000000001 - 2.0816681711721685e-17im, 0.9999999999999993 + 2.981555974335137e-19im, 0.9999999999999984 - 1.3877787807814457e-17im, 1.0000000000000042 + 1.734723475976807e-18im, 0.9999999999999931 - 3.8163916471489756e-17im, 0.9999999999999993 - 1.214306433183765e-17im, 1.000000000000001 + 8.673617379884035e-19im
2.1, 1.0000000000000127 - 2.0816681711721685e-17im, 1.000000000000012 - 1.214306433183765e-17im, 0.9999999999999959 + 3.469446951953614e-18im, 1.0000000000000029 - 6.938893903907228e-18im, 1.0000000000000007 + 3.469446951953614e-17im, 0.9999999999999957 - 1.734723475976807e-18im, 0.9999999999999993 - 6.776263578034403e-20im, 0.9999999999999926 + 3.469446951953614e-17im, 0.9999999999999941 + 3.469446951953614e-18im, 0.9999999999999873 - 1.0755285551056204e-16im, 1.0000000000000093 + 2.7755575615628914e-17im, 0.9999999999999988 - 6.938893903907228e-18im, 1.0000000000000075 + 5.117434254131581e-17im, 0.9999999999999989 - 1.9081958235744878e-17im, 0.999999999999999 + 2.710505431213761e-19im, 0.9999999999999978 - 1.2576745200831851e-17im, 1.0000000000000044 - 1.734723475976807e-18im, 0.9999999999999919 - 4.85722573273506e-17im, 0.9999999999999976 - 1.5612511283791264e-17im, 1.0000000000000009 + 8.673617379884035e-19im
2.2, 1.0000000000000122 - 2.6020852139652106e-17im, 1.0000000000000135 - 8.673617379884035e-18im, 0.9999999999999966 + 3.469446951953614e-18im, 1.0000000000000024 - 1.0408340855860843e-17im, 0.9999999999999991 + 3.122502256758253e-17im, 0.9999999999999966 + 6.938893903907228e-18im, 0.999999999999997 - 5.421010862427522e-20im, 0.9999999999999931 + 2.0816681711721685e-17im, 0.9999999999999947 - 2.42861286636753e-17im, 0.9999999999999877 - 1.1015494072452725e-16im, 1.000000000000011 + 4.163336342344337e-17im, 0.9999999999999983 - 1.0408340855860843e-17im, 1.000000000000007 + 5.0306980803327406e-17im, 0.9999999999999984 - 1.9081958235744878e-17im, 1.0000000000000002 + 2.710505431213761e-19im, 0.9999999999999973 - 1.3444106938820255e-17im, 1.0000000000000073 + 3.469446951953614e-18im, 0.9999999999999922 - 3.469446951953614e-17im, 0.9999999999999973 - 1.734723475976807e-17im, 1.0000000000000013 - 8.673617379884035e-19im
2.3, 1.0000000000000124 - 2.7755575615628914e-17im, 1.000000000000012 - 1.0408340855860843e-17im, 0.999999999999997 + 1.734723475976807e-18im, 1.0000000000000022 - 2.42861286636753e-17im, 0.9999999999999986 + 3.469446951953614e-17im, 0.9999999999999974 + 8.673617379884035e-18im, 0.9999999999999952 + 0.0im, 0.9999999999999937 + 3.122502256758253e-17im, 0.9999999999999949 - 2.0816681711721685e-17im, 0.9999999999999881 - 1.0581813203458523e-16im, 1.0000000000000129 + 2.7755575615628914e-17im, 0.9999999999999983 - 6.938893903907228e-18im, 1.0000000000000078 + 5.0306980803327406e-17im, 0.9999999999999956 - 2.0816681711721685e-17im, 1.0000000000000016 + 3.7947076036992655e-19im, 0.9999999999999974 - 1.3877787807814457e-17im, 1.0000000000000067 + 5.204170427930421e-18im, 0.9999999999999918 - 3.469446951953614e-17im, 0.9999999999999974 - 2.0816681711721685e-17im, 1.0000000000000016 + 3.469446951953614e-18im
2.4, 1.0000000000000127 - 2.949029909160572e-17im, 1.000000000000012 - 1.734723475976807e-17im, 0.9999999999999991 + 5.204170427930421e-18im, 1.000000000000004 - 6.938893903907228e-18im, 1.0000000000000013 + 2.0816681711721685e-17im, 0.9999999999999971 + 5.204170427930421e-18im, 0.9999999999999951 + 2.710505431213761e-20im, 0.9999999999999954 + 3.122502256758253e-17im, 0.9999999999999936 - 3.469446951953614e-18im, 0.9999999999999858 - 1.0668549377257364e-16im, 1.0000000000000133 + 4.163336342344337e-17im, 0.9999999999999972 + 0.0im, 1.0000000000000082 + 5.204170427930421e-17im, 0.9999999999999968 - 2.0816681711721685e-17im, 1.0000000000000004 + 3.7947076036992655e-19im, 0.9999999999999966 - 1.474514954580286e-17im, 1.0000000000000064 + 3.469446951953614e-18im, 0.9999999999999923 - 2.0816681711721685e-17im, 0.9999999999999966 - 1.3877787807814457e-17im, 0.9999999999999999 + 3.469446951953614e-18im
2.5, 1.0000000000000135 - 2.42861286636753e-17im, 1.0000000000000118 - 2.0816681711721685e-17im, 0.9999999999999974 + 8.673617379884035e-18im, 1.0000000000000033 + 0.0im, 1.000000000000001 + 1.3877787807814457e-17im, 0.9999999999999981 + 6.938893903907228e-18im, 0.9999999999999929 - 5.421010862427522e-20im, 0.9999999999999952 + 3.8163916471489756e-17im, 0.9999999999999954 + 0.0im, 0.9999999999999846 - 1.0928757898653885e-16im, 1.0000000000000115 + 1.3877787807814457e-17im, 0.999999999999996 - 3.469446951953614e-18im, 1.0000000000000087 + 5.724587470723463e-17im, 0.9999999999999974 - 1.9081958235744878e-17im, 1.0000000000000002 + 5.421010862427522e-19im, 0.9999999999999947 - 1.214306433183765e-17im, 1.0000000000000073 + 0.0im, 0.9999999999999928 - 1.3877787807814457e-17im, 0.9999999999999954 - 1.734723475976807e-17im, 0.9999999999999992 + 2.6020852139652106e-18im
2.6, 1.000000000000013 - 2.0816681711721685e-17im, 1.000000000000011 - 2.42861286636753e-17im, 0.9999999999999983 + 1.0408340855860843e-17im, 1.0000000000000042 + 3.469446951953614e-18im, 1.000000000000002 + 1.3877787807814457e-17im, 0.9999999999999971 - 1.3877787807814457e-17im, 0.9999999999999925 - 1.0842021724855044e-19im, 0.9999999999999952 + 3.8163916471489756e-17im, 0.9999999999999969 - 1.0408340855860843e-17im, 0.9999999999999856 - 1.1796119636642288e-16im, 1.0000000000000135 + 1.3877787807814457e-17im, 0.9999999999999958 + 1.0408340855860843e-17im, 1.0000000000000084 + 6.071532165918825e-17im, 0.9999999999999971 - 1.734723475976807e-17im, 1.0000000000000002 + 5.421010862427522e-19im, 0.9999999999999952 - 1.5612511283791264e-17im, 1.000000000000008 + 1.0408340855860843e-17im, 0.9999999999999915 - 2.0816681711721685e-17im, 0.9999999999999963 - 6.938893903907228e-18im, 0.9999999999999988 + 2.6020852139652106e-18im
2.7, 1.000000000000012 - 2.42861286636753e-17im, 1.0000000000000107 - 2.7755575615628914e-17im, 0.9999999999999974 + 3.469446951953614e-18im, 1.000000000000004 + 2.0816681711721685e-17im, 1.000000000000003 + 1.734723475976807e-17im, 0.9999999999999974 - 1.0408340855860843e-17im, 0.9999999999999913 - 2.168404344971009e-19im, 0.9999999999999957 + 3.8163916471489756e-17im, 0.9999999999999966 - 2.0816681711721685e-17im, 0.9999999999999862 - 1.1449174941446927e-16im, 1.0000000000000127 + 1.3877787807814457e-17im, 0.9999999999999974 + 2.0816681711721685e-17im, 1.0000000000000089 + 6.938893903907228e-17im, 0.9999999999999964 - 1.3877787807814457e-17im, 0.9999999999999993 + 6.505213034913027e-19im, 0.9999999999999936 - 1.6479873021779667e-17im, 1.0000000000000073 + 1.3877787807814457e-17im, 0.9999999999999888 - 1.0408340855860843e-17im, 0.9999999999999971 - 6.938893903907228e-18im, 0.9999999999999996 + 4.336808689942018e-18im
