flowtime, dM1R1, dM1R2, dM1R3, dM1R4, dM1R5, dM1R6, dM1R7, dM1R8, dM1R9, dM1R10, dM1R11, dM1R12, dM1R13, dM1R14, dM(mass_num)R15
1.3, 0.9999999999999992 + 1.0842021724855044e-17im, 0.9999999999999986 + 1.1709383462843448e-17im, 0.9999999999999962 + 3.469446951953614e-18im, 1.000000000000007 + 1.734723475976807e-17im, 1.000000000000003 - 2.7755575615628914e-17im, 0.9999999999999977 - 2.0816681711721685e-17im, 1.000000000000009 - 8.673617379884035e-18im, 1.0000000000000004 + 1.0408340855860843e-17im, 0.9999999999999978 + 1.5612511283791264e-17im, 1.0000000000000029 - 2.6020852139652106e-17im, 1.0000000000000009 - 1.474514954580286e-17im, 1.0000000000000062 - 1.3010426069826053e-18im, 0.999999999999999 - 3.469446951953614e-18im, 0.9999999999999973 + 8.239936510889834e-18im, 1.0000000000000073 + 1.734723475976807e-18im
1.4, 0.9999999999999991 + 1.1275702593849246e-17im, 1.0000000000000007 + 1.1926223897340549e-17im, 0.9999999999999966 + 4.336808689942018e-18im, 1.0000000000000069 + 1.9081958235744878e-17im, 1.000000000000003 - 3.122502256758253e-17im, 0.9999999999999983 - 3.122502256758253e-17im, 1.0000000000000095 - 7.806255641895632e-18im, 0.9999999999999978 + 1.9081958235744878e-17im, 0.9999999999999992 + 1.734723475976807e-17im, 1.0000000000000049 - 2.6020852139652106e-17im, 1.0000000000000009 - 1.9949319973733282e-17im, 1.0000000000000064 - 2.168404344971009e-18im, 0.9999999999999991 - 1.734723475976807e-18im, 0.9999999999999954 + 7.37257477290143e-18im, 1.000000000000006 + 5.204170427930421e-18im
1.5, 0.9999999999999988 + 9.974659986866641e-18im, 0.9999999999999997 + 1.235990476633475e-17im, 0.9999999999999932 + 2.6020852139652106e-18im, 1.0000000000000087 + 1.8214596497756474e-17im, 1.000000000000003 - 3.122502256758253e-17im, 0.9999999999999999 - 3.8163916471489756e-17im, 1.000000000000009 - 9.540979117872439e-18im, 0.9999999999999998 + 1.3877787807814457e-17im, 1.0000000000000004 + 1.3877787807814457e-17im, 1.0000000000000047 - 2.6020852139652106e-17im, 1.0000000000000013 - 2.0816681711721685e-17im, 1.0000000000000067 - 4.336808689942018e-19im, 0.9999999999999984 + 0.0im, 0.999999999999997 + 6.938893903907228e-18im, 1.0000000000000062 + 0.0im
1.6, 0.9999999999999966 + 6.938893903907228e-18im, 0.9999999999999992 + 1.214306433183765e-17im, 0.9999999999999933 + 3.469446951953614e-18im, 1.0000000000000067 + 1.474514954580286e-17im, 1.0000000000000042 - 2.949029909160572e-17im, 1.0000000000000007 - 3.8163916471489756e-17im, 1.0000000000000093 - 1.214306433183765e-17im, 0.9999999999999992 + 1.9081958235744878e-17im, 0.9999999999999996 + 1.3010426069826053e-17im, 1.0000000000000053 - 2.949029909160572e-17im, 1.0000000000000002 - 2.168404344971009e-17im, 1.000000000000005 + 0.0im, 0.9999999999999982 + 3.469446951953614e-18im, 0.9999999999999963 + 6.071532165918825e-18im, 1.0000000000000056 + 1.734723475976807e-18im
1.7, 0.9999999999999967 + 4.336808689942018e-18im, 0.9999999999999976 + 1.2793585635328952e-17im, 0.9999999999999958 + 1.734723475976807e-18im, 1.0000000000000067 + 1.6046192152785466e-17im, 1.0000000000000027 - 3.2959746043559335e-17im, 0.9999999999999997 - 3.469446951953614e-17im, 1.0000000000000073 - 1.3010426069826053e-17im, 1.0 + 8.673617379884035e-18im, 1.0000000000000013 + 1.1275702593849246e-17im, 1.0000000000000069 - 2.688821387764051e-17im, 1.0 - 2.42861286636753e-17im, 1.0000000000000042 + 0.0im, 0.9999999999999983 - 3.469446951953614e-18im, 0.9999999999999958 + 6.071532165918825e-18im, 1.0000000000000036 - 1.734723475976807e-18im
1.8, 0.9999999999999959 + 5.204170427930421e-18im, 0.9999999999999962 + 1.3010426069826053e-17im, 0.9999999999999967 + 8.673617379884035e-18im, 1.000000000000008 + 1.6479873021779667e-17im, 1.0000000000000049 - 3.122502256758253e-17im, 0.9999999999999992 - 3.122502256758253e-17im, 1.0000000000000067 - 1.3010426069826053e-17im, 1.0000000000000007 + 8.673617379884035e-18im, 1.0000000000000004 + 1.1275702593849246e-17im, 1.0000000000000062 - 2.5153490401663703e-17im, 1.0000000000000002 - 2.0816681711721685e-17im, 1.0000000000000038 - 2.168404344971009e-19im, 0.9999999999999996 - 3.469446951953614e-18im, 0.9999999999999925 + 6.938893903907228e-18im, 1.0000000000000058 - 1.734723475976807e-18im
1.9, 0.9999999999999962 + 5.204170427930421e-18im, 0.9999999999999959 + 1.235990476633475e-17im, 0.9999999999999967 + 6.938893903907228e-18im, 1.0000000000000067 + 1.7780915628762273e-17im, 1.0000000000000067 - 3.382710778154774e-17im, 0.9999999999999996 - 4.163336342344337e-17im, 1.000000000000006 - 1.214306433183765e-17im, 0.9999999999999988 + 5.204170427930421e-18im, 0.9999999999999999 + 1.0408340855860843e-17im, 1.0000000000000044 - 2.42861286636753e-17im, 1.0000000000000004 - 2.2551405187698492e-17im, 1.0000000000000044 - 1.3010426069826053e-18im, 1.0000000000000009 - 5.204170427930421e-18im, 0.9999999999999896 + 6.5052130349130266e-18im, 1.000000000000004 - 1.734723475976807e-18im
2.0, 0.9999999999999966 + 6.938893903907228e-18im, 0.9999999999999933 + 1.235990476633475e-17im, 0.9999999999999971 + 5.204170427930421e-18im, 1.0000000000000069 + 1.6479873021779667e-17im, 1.0000000000000053 - 3.122502256758253e-17im, 1.0000000000000007 - 4.5102810375396984e-17im, 1.0000000000000078 - 1.0408340855860843e-17im, 0.9999999999999976 + 5.204170427930421e-18im, 1.0000000000000007 + 1.474514954580286e-17im, 1.0000000000000027 - 2.6020852139652106e-17im, 0.9999999999999999 - 2.42861286636753e-17im, 1.0000000000000049 - 1.1926223897340549e-18im, 1.0000000000000002 - 8.673617379884035e-18im, 0.9999999999999898 + 6.288372600415926e-18im, 1.0000000000000042 - 1.734723475976807e-18im
2.1, 0.9999999999999969 + 8.673617379884035e-18im, 0.9999999999999926 + 1.2576745200831851e-17im, 0.9999999999999943 + 1.0408340855860843e-17im, 1.0000000000000075 + 1.6479873021779667e-17im, 1.0000000000000069 - 3.382710778154774e-17im, 1.0000000000000024 - 4.5102810375396984e-17im, 1.0000000000000098 - 6.071532165918825e-18im, 0.9999999999999969 + 5.204170427930421e-18im, 1.0000000000000013 + 1.6479873021779667e-17im, 1.000000000000003 - 2.862293735361732e-17im, 1.0000000000000004 - 2.6020852139652106e-17im, 1.0000000000000038 - 1.0842021724855044e-18im, 0.9999999999999988 - 8.673617379884035e-18im, 0.9999999999999888 + 6.5052130349130266e-18im, 1.0000000000000029 - 3.469446951953614e-18im
2.2, 0.9999999999999971 + 8.673617379884035e-18im, 0.9999999999999933 + 1.2576745200831851e-17im, 0.9999999999999959 + 1.3877787807814457e-17im, 1.0000000000000089 + 1.6046192152785466e-17im, 1.000000000000007 - 3.382710778154774e-17im, 0.9999999999999996 - 5.551115123125783e-17im, 1.0000000000000098 - 4.336808689942018e-18im, 0.9999999999999956 - 1.734723475976807e-18im, 1.0000000000000004 + 1.474514954580286e-17im, 1.0000000000000033 - 2.7755575615628914e-17im, 1.000000000000001 - 3.122502256758253e-17im, 1.0000000000000013 - 1.0842021724855044e-18im, 0.9999999999999984 - 1.734723475976807e-17im, 0.9999999999999906 + 5.854691731421724e-18im, 1.0000000000000033 + 0.0im
2.3, 0.9999999999999962 + 1.0408340855860843e-17im, 0.9999999999999928 + 1.2576745200831851e-17im, 0.9999999999999966 + 6.938893903907228e-18im, 1.000000000000009 + 1.5829351718288365e-17im, 1.0000000000000064 - 3.0357660829594124e-17im, 1.0000000000000009 - 4.163336342344337e-17im, 1.0000000000000107 - 1.0408340855860843e-17im, 0.9999999999999956 + 1.734723475976807e-18im, 1.0000000000000007 + 1.3010426069826053e-17im, 1.0000000000000047 - 2.5153490401663703e-17im, 1.0000000000000018 - 2.949029909160572e-17im, 1.0000000000000009 - 9.75781955236954e-19im, 0.9999999999999977 - 1.214306433183765e-17im, 0.9999999999999891 + 6.938893903907228e-18im, 1.0000000000000027 + 1.734723475976807e-18im
2.4, 0.9999999999999966 + 7.806255641895632e-18im, 0.9999999999999921 + 1.2793585635328952e-17im, 0.9999999999999966 + 5.204170427930421e-18im, 1.0000000000000098 + 1.5829351718288365e-17im, 1.0000000000000062 - 3.122502256758253e-17im, 1.0000000000000018 - 3.8163916471489756e-17im, 1.0000000000000107 - 7.806255641895632e-18im, 0.9999999999999964 - 1.734723475976807e-18im, 1.0000000000000013 + 1.3877787807814457e-17im, 1.0000000000000056 - 2.7755575615628914e-17im, 1.0000000000000016 - 2.949029909160572e-17im, 0.9999999999999999 - 1.0316861297557378e-18im, 0.9999999999999957 - 1.734723475976807e-17im, 0.9999999999999882 + 6.7220534694101275e-18im, 1.0000000000000029 + 6.938893903907228e-18im
2.5, 0.9999999999999964 + 7.806255641895632e-18im, 0.9999999999999913 + 1.3010426069826053e-17im, 0.9999999999999966 + 3.469446951953614e-18im, 1.000000000000012 + 1.6046192152785466e-17im, 1.0000000000000058 - 3.0357660829594124e-17im, 1.0000000000000027 - 4.163336342344337e-17im, 1.0000000000000109 - 6.071532165918825e-18im, 0.9999999999999991 - 1.734723475976807e-18im, 1.0000000000000047 + 1.3010426069826053e-17im, 1.000000000000007 - 2.949029909160572e-17im, 1.0000000000000009 - 2.7755575615628914e-17im, 0.9999999999999996 - 8.944667923005412e-19im, 0.9999999999999942 - 2.0816681711721685e-17im, 0.9999999999999881 + 6.938893903907228e-18im, 1.000000000000001 + 8.673617379884035e-18im
2.6, 0.9999999999999969 + 9.540979117872439e-18im, 0.9999999999999892 + 1.2576745200831851e-17im, 0.9999999999999959 + 1.734723475976807e-18im, 1.0000000000000115 + 1.5178830414797062e-17im, 1.0000000000000056 - 2.949029909160572e-17im, 1.000000000000003 - 4.163336342344337e-17im, 1.000000000000011 - 1.734723475976807e-18im, 0.9999999999999992 - 3.469446951953614e-18im, 1.000000000000003 + 1.1275702593849246e-17im, 1.000000000000009 - 3.0357660829594124e-17im, 1.0000000000000018 - 2.42861286636753e-17im, 0.999999999999996 - 7.047314121155779e-19im, 0.999999999999994 - 2.6020852139652106e-17im, 0.9999999999999872 + 7.15573433840433e-18im, 0.9999999999999996 + 5.204170427930421e-18im
2.7, 0.9999999999999967 + 1.214306433183765e-17im, 0.9999999999999891 + 1.2793585635328952e-17im, 0.9999999999999969 + 1.734723475976807e-18im, 1.0000000000000133 + 1.463672932855431e-17im, 1.0000000000000044 - 3.122502256758253e-17im, 1.000000000000003 - 3.8163916471489756e-17im, 1.0000000000000093 + 8.673617379884035e-19im, 0.9999999999999989 - 5.204170427930421e-18im, 1.000000000000002 + 1.3877787807814457e-17im, 1.000000000000009 - 3.382710778154774e-17im, 1.0000000000000022 - 2.6020852139652106e-17im, 0.9999999999999944 - 7.589415207398531e-19im, 0.999999999999994 - 2.42861286636753e-17im, 0.9999999999999861 + 7.37257477290143e-18im, 0.9999999999999993 + 1.214306433183765e-17im
2.8, 0.9999999999999962 + 1.214306433183765e-17im, 0.9999999999999892 + 1.3227266504323154e-17im, 0.9999999999999973 + 3.469446951953614e-18im, 1.000000000000015 + 1.474514954580286e-17im, 1.0000000000000053 - 3.209238430557093e-17im, 1.0000000000000016 - 4.85722573273506e-17im, 1.0000000000000107 - 3.469446951953614e-18im, 1.0000000000000007 - 5.204170427930421e-18im, 1.0000000000000013 + 1.0408340855860843e-17im, 1.0000000000000113 - 3.382710778154774e-17im, 1.0000000000000018 - 2.7755575615628914e-17im, 0.999999999999992 - 9.75781955236954e-19im, 0.9999999999999918 - 1.734723475976807e-17im, 0.9999999999999853 + 7.37257477290143e-18im, 0.9999999999999996 + 6.938893903907228e-18im
2.9, 0.9999999999999968 + 1.1275702593849246e-17im, 0.9999999999999883 + 1.3877787807814457e-17im, 0.9999999999999962 - 3.469446951953614e-18im, 1.0000000000000149 + 1.4148838350935833e-17im, 1.0000000000000044 - 3.2959746043559335e-17im, 1.0000000000000016 - 3.469446951953614e-17im, 1.000000000000009 - 7.806255641895632e-18im, 1.0000000000000013 - 6.938893903907228e-18im, 1.0000000000000002 + 9.540979117872439e-18im, 1.000000000000014 - 3.382710778154774e-17im, 1.0000000000000033 - 1.5612511283791264e-17im, 0.9999999999999931 - 8.673617379884035e-19im, 0.9999999999999912 - 8.673617379884035e-18im, 0.9999999999999851 + 6.938893903907228e-18im, 1.000000000000001 + 1.734723475976807e-18im
3.0, 0.9999999999999976 + 1.3010426069826053e-17im, 0.9999999999999905 + 1.3444106938820255e-17im, 0.9999999999999944 - 6.938893903907228e-18im, 1.0000000000000147 + 1.4257258568184383e-17im, 1.0000000000000029 - 3.122502256758253e-17im, 1.0000000000000009 - 3.469446951953614e-17im, 1.00000000000001 - 4.336808689942018e-18im, 1.0000000000000009 - 3.469446951953614e-18im, 1.000000000000001 + 1.0408340855860843e-17im, 1.0000000000000122 - 3.209238430557093e-17im, 1.0000000000000047 - 1.0408340855860843e-17im, 0.9999999999999932 + 2.168404344971009e-19im, 0.9999999999999912 - 6.938893903907228e-18im, 0.9999999999999833 + 6.5052130349130266e-18im, 1.0000000000000004 - 1.734723475976807e-18im
3.1, 0.9999999999999986 + 1.3877787807814457e-17im, 0.9999999999999916 + 1.2793585635328952e-17im, 0.9999999999999953 - 1.0408340855860843e-17im, 1.0000000000000147 + 1.406752318799942e-17im, 1.0000000000000042 - 2.688821387764051e-17im, 1.000000000000002 - 3.469446951953614e-17im, 1.0000000000000087 - 4.336808689942018e-18im, 1.0000000000000002 - 8.673617379884035e-18im, 1.0000000000000024 + 1.3010426069826053e-17im, 1.0000000000000122 - 3.469446951953614e-17im, 1.0000000000000042 - 8.673617379884035e-18im, 0.9999999999999932 + 8.673617379884035e-19im, 0.9999999999999927 - 5.204170427930421e-18im, 0.9999999999999823 + 7.15573433840433e-18im, 0.9999999999999996 + 0.0im
3.2, 1.0 + 1.3010426069826053e-17im, 0.999999999999991 + 1.3444106938820255e-17im, 0.9999999999999936 - 1.214306433183765e-17im, 1.0000000000000164 + 1.4108180769467626e-17im, 1.0000000000000022 - 2.862293735361732e-17im, 1.0000000000000013 - 2.42861286636753e-17im, 1.0000000000000087 - 2.6020852139652106e-18im, 1.0000000000000002 - 6.938893903907228e-18im, 1.0000000000000018 + 1.214306433183765e-17im, 1.0000000000000133 - 3.469446951953614e-17im, 1.000000000000003 - 6.938893903907228e-18im, 0.9999999999999939 + 1.951563910473908e-18im, 0.9999999999999902 - 8.673617379884035e-18im, 0.999999999999983 + 7.15573433840433e-18im, 1.0000000000000002 + 5.204170427930421e-18im
3.3, 1.0000000000000002 + 1.8214596497756474e-17im, 0.9999999999999926 + 1.431146867680866e-17im, 0.9999999999999948 - 1.214306433183765e-17im, 1.0000000000000153 + 1.412850956020173e-17im, 1.0000000000000024 - 3.0357660829594124e-17im, 0.9999999999999988 - 2.42861286636753e-17im, 1.0000000000000075 - 5.204170427930421e-18im, 1.0000000000000007 - 1.214306433183765e-17im, 1.0000000000000047 + 1.3010426069826053e-17im, 1.0000000000000144 - 3.5561831257524545e-17im, 1.0000000000000038 - 1.214306433183765e-17im, 0.9999999999999905 + 1.734723475976807e-18im, 0.9999999999999902 - 1.3877787807814457e-17im, 0.9999999999999813 + 7.589415207398531e-18im, 0.9999999999999992 + 1.0408340855860843e-17im
3.4, 1.0000000000000009 + 1.474514954580286e-17im, 0.9999999999999927 + 1.3444106938820255e-17im, 0.9999999999999947 - 1.214306433183765e-17im, 1.0000000000000142 + 1.4094628242311558e-17im, 1.000000000000003 - 2.862293735361732e-17im, 0.9999999999999978 - 1.734723475976807e-17im, 1.0000000000000062 - 4.336808689942018e-18im, 1.0000000000000016 - 1.3877787807814457e-17im, 1.0000000000000067 + 1.431146867680866e-17im, 1.0000000000000147 - 3.122502256758253e-17im, 1.0000000000000049 - 1.214306433183765e-17im, 0.9999999999999893 + 2.8189256484623115e-18im, 0.9999999999999902 - 1.5612511283791264e-17im, 0.9999999999999805 + 7.37257477290143e-18im, 1.0 + 1.3877787807814457e-17im
3.5, 1.0000000000000007 + 1.474514954580286e-17im, 0.9999999999999932 + 1.431146867680866e-17im, 0.9999999999999953 - 1.3877787807814457e-17im, 1.0000000000000135 + 1.3986208025063007e-17im, 1.0000000000000022 - 2.688821387764051e-17im, 1.0 - 2.0816681711721685e-17im, 1.0000000000000069 - 1.734723475976807e-18im, 1.0000000000000004 - 6.938893903907228e-18im, 1.0000000000000082 + 1.3444106938820255e-17im, 1.0000000000000149 - 2.949029909160572e-17im, 1.0000000000000036 - 1.5612511283791264e-17im, 0.9999999999999902 + 2.3852447794681098e-18im, 0.9999999999999887 - 1.3877787807814457e-17im, 0.999999999999978 + 6.071532165918825e-18im, 1.0 + 1.734723475976807e-17im
3.6, 1.000000000000002 + 1.5612511283791264e-17im, 0.9999999999999948 + 1.431146867680866e-17im, 0.9999999999999949 - 1.214306433183765e-17im, 1.000000000000012 + 1.3823577699190182e-17im, 0.9999999999999999 - 2.688821387764051e-17im, 0.999999999999999 - 1.3877787807814457e-17im, 1.0000000000000082 + 1.734723475976807e-18im, 1.0000000000000013 - 1.3877787807814457e-17im, 1.000000000000008 + 1.431146867680866e-17im, 1.0000000000000153 - 2.2551405187698492e-17im, 1.0000000000000042 - 1.734723475976807e-17im, 0.9999999999999881 + 2.168404344971009e-18im, 0.9999999999999892 - 1.734723475976807e-17im, 0.9999999999999769 + 5.421010862427522e-18im, 1.0000000000000004 + 2.42861286636753e-17im
3.7, 1.0000000000000002 + 1.734723475976807e-17im, 0.9999999999999948 + 1.5178830414797062e-17im, 0.9999999999999936 - 8.673617379884035e-18im, 1.0000000000000082 + 1.3660947373317356e-17im, 1.0000000000000002 - 2.5153490401663703e-17im, 0.9999999999999962 - 1.734723475976807e-17im, 1.0000000000000078 + 2.6020852139652106e-18im, 1.0000000000000022 - 1.5612511283791264e-17im, 1.0000000000000075 + 1.431146867680866e-17im, 1.0000000000000147 - 2.6020852139652106e-17im, 1.000000000000002 - 1.214306433183765e-17im, 0.9999999999999881 + 2.8189256484623115e-18im, 0.9999999999999875 - 1.3877787807814457e-17im, 0.9999999999999764 + 5.421010862427522e-18im, 0.9999999999999999 + 1.5612511283791264e-17im
