flowtime, dM1R1, dM1R2, dM1R3, dM1R4, dM1R5, dM1R6, dM1R7, dM1R8, dM1R9, dM1R10, dM1R11, dM1R12, dM1R13, dM1R14, dM1R15, dM1R16, dM1R17, dM1R18, dM1R19, dM(mass_num)R20
0.0, 1.0 + 0.0im, 1.0 + 6.938893903907228e-18im, 1.0 + 3.469446951953614e-18im, 0.9999999999999999 - 3.469446951953614e-18im, 1.0 + 0.0im, 1.0 - 3.469446951953614e-18im, 1.0 + 0.0im, 1.0 + 8.673617379884035e-19im, 1.0 + 0.0im, 1.0000000000000002 + 0.0im, 1.0 - 6.938893903907228e-18im, 1.0000000000000002 + 0.0im, 1.0 + 0.0im, 1.0000000000000002 + 0.0im, 0.9999999999999999 + 0.0im, 0.9999999999999997 + 0.0im, 1.0000000000000002 + 1.734723475976807e-18im, 0.9999999999999997 + 0.0im, 1.0 + 0.0im, 1.0000000000000002 - 2.710505431213761e-20im
0.1, 1.0000000000000018 - 3.469446951953614e-18im, 1.000000000000002 + 6.938893903907228e-18im, 0.9999999999999994 + 1.5612511283791264e-17im, 0.9999999999999977 - 6.505213034913027e-19im, 0.9999999999999983 - 6.938893903907228e-18im, 0.9999999999999994 - 1.734723475976807e-18im, 0.9999999999999987 - 4.336808689942018e-19im, 1.0000000000000009 + 3.469446951953614e-18im, 1.000000000000001 - 3.469446951953614e-18im, 0.9999999999999992 + 1.3010426069826053e-18im, 0.9999999999999997 - 1.734723475976807e-18im, 1.0000000000000016 + 2.6020852139652106e-18im, 0.9999999999999991 - 6.938893903907228e-18im, 0.9999999999999996 + 3.469446951953614e-18im, 1.0 - 8.673617379884035e-19im, 0.9999999999999996 + 8.673617379884035e-19im, 1.0000000000000018 + 0.0im, 0.9999999999999977 - 5.204170427930421e-18im, 0.9999999999999999 - 8.673617379884035e-19im, 1.0000000000000004 + 2.6020852139652106e-18im
0.2, 1.0000000000000004 - 6.938893903907228e-18im, 1.0000000000000016 - 1.734723475976807e-18im, 1.0000000000000007 + 1.9081958235744878e-17im, 0.9999999999999983 + 4.336808689942018e-19im, 0.9999999999999974 - 1.734723475976807e-17im, 0.9999999999999996 + 0.0im, 0.9999999999999979 - 9.75781955236954e-19im, 1.0000000000000013 + 6.938893903907228e-18im, 1.000000000000001 - 6.938893903907228e-18im, 0.9999999999999994 + 2.6020852139652106e-18im, 1.000000000000001 + 3.469446951953614e-18im, 1.0000000000000029 + 4.336808689942018e-18im, 0.9999999999999983 - 6.938893903907228e-18im, 0.9999999999999984 + 4.336808689942018e-18im, 0.9999999999999981 - 8.673617379884035e-19im, 0.9999999999999999 + 1.0842021724855044e-18im, 1.0000000000000013 + 1.0408340855860843e-17im, 0.9999999999999988 - 2.168404344971009e-18im, 1.0 - 8.673617379884035e-19im, 1.0000000000000002 + 5.204170427930421e-18im
0.3, 1.0000000000000002 + 3.469446951953614e-18im, 1.0000000000000027 + 0.0im, 1.0000000000000013 + 2.0816681711721685e-17im, 0.9999999999999989 - 4.336808689942018e-19im, 0.9999999999999987 + 3.469446951953614e-18im, 0.9999999999999999 + 6.938893903907228e-18im, 0.9999999999999972 - 1.0570971181733668e-18im, 1.0000000000000007 + 1.0408340855860843e-17im, 0.9999999999999999 - 1.734723475976807e-18im, 0.9999999999999993 + 3.0357660829594124e-18im, 1.000000000000001 + 1.734723475976807e-18im, 1.0000000000000007 + 6.071532165918825e-18im, 0.9999999999999989 - 2.0816681711721685e-17im, 0.9999999999999973 + 2.6020852139652106e-18im, 0.9999999999999983 - 2.6020852139652106e-18im, 0.9999999999999997 + 8.673617379884035e-19im, 1.0000000000000024 + 1.214306433183765e-17im, 0.9999999999999991 - 9.215718466126788e-19im, 0.9999999999999998 - 2.168404344971009e-18im, 0.9999999999999997 + 5.204170427930421e-18im
0.4, 1.0000000000000004 + 3.469446951953614e-18im, 1.0000000000000042 + 3.469446951953614e-18im, 1.0000000000000007 + 2.3418766925686896e-17im, 0.9999999999999988 + 0.0im, 0.9999999999999977 - 6.938893903907228e-18im, 0.9999999999999983 + 1.734723475976807e-18im, 0.9999999999999984 - 1.0299920638612292e-18im, 1.0000000000000013 + 8.673617379884035e-18im, 0.9999999999999977 - 3.469446951953614e-18im, 0.9999999999999996 + 2.3852447794681098e-18im, 1.0000000000000013 + 3.469446951953614e-18im, 1.0000000000000024 + 7.806255641895632e-18im, 0.9999999999999984 - 3.122502256758253e-17im, 0.9999999999999973 + 8.673617379884035e-19im, 0.9999999999999968 - 1.734723475976807e-18im, 0.9999999999999998 + 4.336808689942018e-19im, 1.0000000000000027 + 6.938893903907228e-18im, 0.9999999999999977 - 2.168404344971009e-18im, 1.000000000000001 - 2.8189256484623115e-18im, 0.9999999999999992 + 3.0357660829594124e-18im
0.5, 0.9999999999999996 - 3.469446951953614e-18im, 1.0000000000000056 + 5.204170427930421e-18im, 1.0000000000000007 + 2.3418766925686896e-17im, 0.9999999999999991 + 4.336808689942018e-19im, 0.9999999999999986 - 8.673617379884035e-18im, 0.9999999999999987 + 1.734723475976807e-18im, 0.9999999999999983 - 1.0299920638612292e-18im, 1.0000000000000013 + 1.1275702593849246e-17im, 0.9999999999999981 - 3.469446951953614e-18im, 0.9999999999999992 + 2.6020852139652106e-18im, 1.0000000000000009 + 1.734723475976807e-18im, 1.000000000000002 + 6.938893903907228e-18im, 0.9999999999999981 - 2.949029909160572e-17im, 0.9999999999999991 - 2.6020852139652106e-18im, 0.9999999999999988 - 3.469446951953614e-18im, 0.9999999999999989 + 1.3010426069826053e-18im, 1.0000000000000022 + 3.469446951953614e-18im, 0.9999999999999981 - 2.6020852139652106e-18im, 1.0000000000000033 - 3.469446951953614e-18im, 1.0000000000000007 + 2.3852447794681098e-18im
0.6, 0.9999999999999994 - 1.0408340855860843e-17im, 1.000000000000006 - 5.204170427930421e-18im, 1.0000000000000033 + 2.168404344971009e-17im, 0.9999999999999998 - 4.336808689942018e-19im, 0.999999999999999 - 6.938893903907228e-18im, 0.9999999999999983 + 5.204170427930421e-18im, 0.9999999999999968 - 1.1926223897340549e-18im, 1.000000000000003 + 8.673617379884035e-18im, 0.9999999999999978 - 3.469446951953614e-18im, 0.9999999999999979 + 2.168404344971009e-18im, 1.0000000000000016 + 2.6020852139652106e-18im, 1.0000000000000022 + 1.214306433183765e-17im, 0.9999999999999989 - 2.949029909160572e-17im, 0.9999999999999976 - 4.336808689942018e-18im, 0.9999999999999977 - 3.469446951953614e-18im, 1.0000000000000004 + 8.673617379884035e-19im, 1.0000000000000036 + 3.469446951953614e-18im, 0.9999999999999993 - 3.469446951953614e-18im, 1.0000000000000029 - 3.469446951953614e-18im, 1.0 + 2.3852447794681098e-18im
0.7, 1.0000000000000002 - 3.469446951953614e-18im, 1.0000000000000053 - 6.938893903907228e-18im, 1.000000000000004 + 2.5153490401663703e-17im, 0.9999999999999993 - 4.336808689942018e-19im, 0.9999999999999992 + 1.734723475976807e-18im, 1.0000000000000009 + 1.734723475976807e-18im, 0.9999999999999971 - 1.4094628242311558e-18im, 1.0000000000000053 + 1.3010426069826053e-17im, 0.9999999999999982 - 1.734723475976807e-18im, 1.0000000000000002 + 1.734723475976807e-18im, 1.0000000000000013 + 2.6020852139652106e-18im, 1.0000000000000027 + 1.0408340855860843e-17im, 0.9999999999999982 - 3.122502256758253e-17im, 0.9999999999999979 - 3.469446951953614e-18im, 0.9999999999999968 - 2.3852447794681098e-18im, 1.0 + 0.0im, 1.000000000000003 + 5.204170427930421e-18im, 1.0000000000000002 - 1.734723475976807e-18im, 1.0000000000000027 - 1.734723475976807e-18im, 0.9999999999999986 + 2.6020852139652106e-18im
0.8, 0.9999999999999992 + 3.469446951953614e-18im, 1.0000000000000064 - 8.673617379884035e-18im, 1.0000000000000042 + 2.0816681711721685e-17im, 0.9999999999999994 - 1.734723475976807e-18im, 0.9999999999999986 + 5.204170427930421e-18im, 1.0000000000000027 + 1.734723475976807e-18im, 0.9999999999999967 - 1.3552527156068805e-18im, 1.0000000000000056 + 1.3010426069826053e-17im, 0.9999999999999958 - 3.469446951953614e-18im, 0.9999999999999979 + 2.168404344971009e-18im, 1.0000000000000022 + 3.469446951953614e-18im, 1.0000000000000024 + 1.3877787807814457e-17im, 0.9999999999999974 - 2.949029909160572e-17im, 0.9999999999999964 - 4.336808689942018e-18im, 0.9999999999999976 - 2.2768245622195593e-18im, 0.9999999999999994 - 1.734723475976807e-18im, 1.0000000000000024 + 9.540979117872439e-18im, 1.0000000000000024 - 1.734723475976807e-18im, 1.0000000000000016 - 1.214306433183765e-17im, 0.9999999999999984 + 2.4936649967166602e-18im
0.9, 1.0000000000000002 - 3.469446951953614e-18im, 1.0000000000000067 - 1.734723475976807e-18im, 1.0000000000000056 + 2.168404344971009e-17im, 1.0000000000000002 - 8.673617379884035e-19im, 0.9999999999999997 - 1.734723475976807e-18im, 1.0000000000000022 - 1.734723475976807e-18im, 0.9999999999999962 - 1.4094628242311558e-18im, 1.000000000000006 + 1.3010426069826053e-17im, 0.9999999999999943 - 6.938893903907228e-18im, 0.9999999999999978 + 1.734723475976807e-18im, 1.0000000000000013 + 5.204170427930421e-18im, 1.000000000000002 + 1.214306433183765e-17im, 0.999999999999998 - 3.469446951953614e-17im, 0.9999999999999967 - 5.204170427930421e-18im, 0.999999999999999 - 2.290377089375628e-18im, 1.000000000000001 + 0.0im, 1.000000000000003 + 9.540979117872439e-18im, 1.000000000000003 - 2.6020852139652106e-18im, 1.0000000000000027 - 1.734723475976807e-17im, 0.9999999999999981 + 2.710505431213761e-18im
1.0, 1.000000000000002 - 6.938893903907228e-18im, 1.0000000000000064 + 5.204170427930421e-18im, 1.0000000000000062 + 1.9949319973733282e-17im, 1.0000000000000007 + 2.168404344971009e-19im, 0.9999999999999972 + 6.938893903907228e-18im, 1.0000000000000027 + 2.6020852139652106e-18im, 0.9999999999999962 - 1.3552527156068805e-18im, 1.0000000000000078 + 1.3877787807814457e-17im, 0.9999999999999954 - 6.938893903907228e-18im, 0.9999999999999973 + 2.6020852139652106e-18im, 1.0000000000000002 + 6.938893903907228e-18im, 1.000000000000003 + 1.214306433183765e-17im, 0.9999999999999987 - 4.163336342344337e-17im, 0.9999999999999991 - 4.336808689942018e-18im, 0.9999999999999979 - 2.4936649967166602e-18im, 1.0 + 8.673617379884035e-19im, 1.0000000000000024 + 8.673617379884035e-18im, 1.0000000000000038 + 1.734723475976807e-18im, 1.000000000000003 - 1.734723475976807e-17im, 0.9999999999999989 + 3.0899761915836876e-18im
1.1, 1.000000000000001 - 6.938893903907228e-18im, 1.0000000000000058 + 1.0408340855860843e-17im, 1.0000000000000067 + 2.168404344971009e-17im, 0.9999999999999993 - 2.168404344971009e-19im, 0.9999999999999967 + 9.540979117872439e-18im, 1.0000000000000033 + 2.6020852139652106e-18im, 0.9999999999999941 - 1.4094628242311558e-18im, 1.0000000000000093 + 1.431146867680866e-17im, 0.9999999999999978 - 6.938893903907228e-18im, 0.9999999999999958 + 1.3010426069826053e-18im, 1.000000000000002 + 6.071532165918825e-18im, 1.0000000000000033 + 1.214306433183765e-17im, 0.999999999999999 - 3.9898639947466563e-17im, 0.9999999999999989 - 5.204170427930421e-18im, 0.9999999999999997 - 3.2526065174565133e-18im, 1.0000000000000018 + 3.469446951953614e-18im, 1.000000000000003 + 1.0408340855860843e-17im, 1.0000000000000027 + 5.204170427930421e-18im, 1.0000000000000053 - 1.734723475976807e-17im, 0.9999999999999978 + 3.144186300207963e-18im
1.2, 1.0000000000000007 - 6.938893903907228e-18im, 1.0000000000000044 + 6.938893903907228e-18im, 1.0000000000000078 + 1.9949319973733282e-17im, 1.000000000000002 + 2.168404344971009e-19im, 0.9999999999999972 + 8.673617379884035e-18im, 1.0000000000000053 + 1.734723475976807e-18im, 0.9999999999999961 - 1.1384122811097797e-18im, 1.0000000000000089 + 1.3877787807814457e-17im, 0.9999999999999997 - 8.673617379884035e-18im, 0.9999999999999937 + 0.0im, 1.0000000000000016 + 3.469446951953614e-18im, 1.0000000000000029 + 1.0408340855860843e-17im, 0.9999999999999983 - 3.8163916471489756e-17im, 0.9999999999999994 - 7.806255641895632e-18im, 1.0000000000000009 - 2.8189256484623115e-18im, 1.0000000000000033 + 6.071532165918825e-18im, 1.000000000000003 + 1.1275702593849246e-17im, 1.0000000000000013 + 1.0408340855860843e-17im, 1.000000000000004 - 1.9081958235744878e-17im, 0.9999999999999974 + 3.198396408832238e-18im
1.3, 0.9999999999999991 - 1.3877787807814457e-17im, 1.0000000000000036 + 3.469446951953614e-18im, 1.0000000000000073 + 2.0816681711721685e-17im, 1.000000000000002 + 0.0im, 0.9999999999999981 + 3.469446951953614e-18im, 1.0000000000000064 + 3.469446951953614e-18im, 0.999999999999996 - 1.1384122811097797e-18im, 1.000000000000011 + 1.431146867680866e-17im, 0.9999999999999999 - 6.938893903907228e-18im, 0.9999999999999928 + 0.0im, 1.0000000000000013 + 5.204170427930421e-18im, 1.0000000000000033 + 1.0408340855860843e-17im, 0.9999999999999969 - 4.0766001685454967e-17im, 0.9999999999999988 - 9.540979117872439e-18im, 1.000000000000001 - 3.0357660829594124e-18im, 1.0000000000000036 + 5.204170427930421e-18im, 1.0000000000000024 + 1.0408340855860843e-17im, 0.9999999999999993 + 1.214306433183765e-17im, 1.0000000000000049 - 1.734723475976807e-17im, 0.9999999999999963 + 3.2932640989247197e-18im
1.4, 0.9999999999999996 - 1.3877787807814457e-17im, 1.0000000000000044 + 6.938893903907228e-18im, 1.000000000000005 + 2.2551405187698492e-17im, 1.0000000000000049 - 4.336808689942018e-19im, 0.9999999999999986 + 5.204170427930421e-18im, 1.0000000000000067 + 4.336808689942018e-18im, 0.9999999999999971 - 1.2468324983583301e-18im, 1.0000000000000075 + 1.496198998029996e-17im, 0.9999999999999993 - 1.734723475976807e-18im, 0.9999999999999913 + 0.0im, 1.0000000000000027 + 5.204170427930421e-18im, 1.000000000000004 + 5.204170427930421e-18im, 0.999999999999995 - 3.903127820947816e-17im, 0.9999999999999988 - 9.540979117872439e-18im, 1.0000000000000007 - 8.673617379884035e-19im, 1.000000000000004 + 1.734723475976807e-18im, 1.0000000000000018 + 1.0408340855860843e-17im, 1.0000000000000002 + 1.3877787807814457e-17im, 1.0000000000000042 - 1.734723475976807e-17im, 0.999999999999998 + 3.2898759671357025e-18im
1.5, 0.9999999999999987 - 1.3877787807814457e-17im, 1.0000000000000053 + 8.673617379884035e-18im, 1.000000000000005 + 2.168404344971009e-17im, 1.000000000000005 - 4.336808689942018e-19im, 0.9999999999999991 + 5.204170427930421e-18im, 1.0000000000000064 + 8.673617379884035e-19im, 0.9999999999999964 - 9.75781955236954e-19im, 1.0000000000000082 + 1.5178830414797062e-17im, 0.9999999999999998 - 1.734723475976807e-18im, 0.9999999999999898 + 8.673617379884035e-19im, 1.0000000000000009 + 6.938893903907228e-18im, 1.0000000000000047 + 5.204170427930421e-18im, 0.9999999999999948 - 4.163336342344337e-17im, 0.9999999999999986 - 7.806255641895632e-18im, 1.000000000000002 - 4.336808689942018e-19im, 1.0000000000000044 + 0.0im, 1.0000000000000016 + 8.673617379884035e-18im, 1.000000000000001 + 1.3877787807814457e-17im, 1.0000000000000056 - 1.3877787807814457e-17im, 0.999999999999997 + 3.3102047578698057e-18im
1.6, 0.999999999999997 - 1.734723475976807e-17im, 1.000000000000007 + 1.214306433183765e-17im, 1.0000000000000036 + 1.9949319973733282e-17im, 1.0000000000000029 + 2.168404344971009e-19im, 0.9999999999999984 + 3.469446951953614e-18im, 1.0000000000000067 + 3.469446951953614e-18im, 0.9999999999999944 - 1.1384122811097797e-18im, 1.000000000000008 + 1.5829351718288365e-17im, 1.000000000000003 - 1.734723475976807e-18im, 0.99999999999999 + 4.336808689942018e-19im, 0.9999999999999989 + 5.204170427930421e-18im, 1.000000000000006 + 8.673617379884035e-18im, 0.9999999999999946 - 4.163336342344337e-17im, 0.9999999999999974 - 8.673617379884035e-18im, 1.0000000000000029 + 0.0im, 1.0000000000000049 - 1.734723475976807e-18im, 1.0000000000000018 + 1.214306433183765e-17im, 1.0000000000000033 + 1.214306433183765e-17im, 1.0000000000000058 - 1.3877787807814457e-17im, 0.999999999999997 + 3.2932640989247197e-18im
1.7, 0.9999999999999976 - 2.0816681711721685e-17im, 1.0000000000000067 + 5.204170427930421e-18im, 1.0000000000000036 + 1.9949319973733282e-17im, 1.0000000000000044 + 1.0842021724855044e-18im, 0.999999999999998 + 5.204170427930421e-18im, 1.0000000000000082 + 1.734723475976807e-18im, 0.9999999999999947 - 1.2468324983583301e-18im, 1.000000000000007 + 1.6263032587282567e-17im, 1.0000000000000027 + 0.0im, 0.9999999999999892 + 1.734723475976807e-18im, 0.9999999999999969 + 8.673617379884035e-19im, 1.000000000000005 + 5.204170427930421e-18im, 0.9999999999999942 - 4.597017211338539e-17im, 0.999999999999997 - 6.071532165918825e-18im, 1.0000000000000036 - 8.673617379884035e-19im, 1.0000000000000069 + 3.469446951953614e-18im, 1.0000000000000004 + 1.3877787807814457e-17im, 1.0000000000000024 + 1.3877787807814457e-17im, 1.0000000000000056 - 1.3877787807814457e-17im, 0.9999999999999962 + 3.2526065174565133e-18im
1.8, 0.9999999999999982 - 2.0816681711721685e-17im, 1.0000000000000075 - 1.734723475976807e-18im, 1.000000000000004 + 2.2551405187698492e-17im, 1.0000000000000067 + 4.336808689942018e-19im, 0.9999999999999972 + 6.071532165918825e-18im, 1.0000000000000084 - 1.734723475976807e-18im, 0.9999999999999934 - 1.1384122811097797e-18im, 1.0000000000000062 + 1.5395670849294163e-17im, 1.0000000000000016 + 1.734723475976807e-18im, 0.9999999999999898 + 2.6020852139652106e-18im, 0.9999999999999974 + 1.734723475976807e-18im, 1.0000000000000062 + 0.0im, 0.9999999999999947 - 4.336808689942018e-17im, 0.9999999999999963 - 6.071532165918825e-18im, 1.000000000000003 - 1.3010426069826053e-18im, 1.000000000000008 + 2.6020852139652106e-18im, 0.9999999999999994 + 1.6479873021779667e-17im, 1.0000000000000024 + 1.9081958235744878e-17im, 1.0000000000000069 - 1.3877787807814457e-17im, 0.9999999999999967 + 3.2255014631443757e-18im
1.9, 1.0000000000000007 - 2.0816681711721685e-17im, 1.0000000000000087 - 8.673617379884035e-18im, 1.0000000000000009 + 2.168404344971009e-17im, 1.0000000000000069 + 0.0im, 0.999999999999997 + 4.336808689942018e-18im, 1.0000000000000087 + 0.0im, 0.9999999999999949 - 1.0299920638612292e-18im, 1.000000000000005 + 1.5612511283791264e-17im, 1.0000000000000029 + 1.214306433183765e-17im, 0.9999999999999893 + 1.734723475976807e-18im, 0.9999999999999956 + 8.673617379884035e-19im, 1.000000000000008 - 1.734723475976807e-18im, 0.9999999999999944 - 3.9898639947466563e-17im, 0.9999999999999957 - 4.336808689942018e-18im, 1.0000000000000016 - 8.673617379884035e-19im, 1.000000000000011 + 4.336808689942018e-18im, 1.0000000000000007 + 1.8214596497756474e-17im, 1.0000000000000013 + 2.6020852139652106e-17im, 1.000000000000008 - 1.3877787807814457e-17im, 0.9999999999999952 + 3.266159044612582e-18im
2.0, 1.0000000000000027 - 1.734723475976807e-17im, 1.000000000000009 - 8.673617379884035e-18im, 1.0000000000000013 + 2.168404344971009e-17im, 1.000000000000004 + 0.0im, 0.9999999999999972 + 3.469446951953614e-18im, 1.0000000000000069 + 0.0im, 0.9999999999999951 - 1.0299920638612292e-18im, 1.000000000000005 + 1.5178830414797062e-17im, 1.0000000000000029 + 1.214306433183765e-17im, 0.9999999999999899 + 8.673617379884035e-19im, 0.9999999999999961 + 0.0im, 1.0000000000000062 - 1.734723475976807e-18im, 0.999999999999994 - 4.336808689942018e-17im, 0.999999999999995 - 2.6020852139652106e-18im, 1.0000000000000027 - 1.734723475976807e-18im, 1.0000000000000107 + 1.734723475976807e-18im, 0.9999999999999999 + 1.9081958235744878e-17im, 0.999999999999999 + 2.0816681711721685e-17im, 1.000000000000006 - 1.0408340855860843e-17im, 0.9999999999999953 + 3.2255014631443757e-18im
2.1, 1.0000000000000022 + 0.0im, 1.0000000000000093 - 6.938893903907228e-18im, 0.9999999999999998 + 1.8214596497756474e-17im, 1.0000000000000022 - 4.336808689942018e-19im, 0.9999999999999974 + 3.469446951953614e-18im, 1.0000000000000087 + 8.673617379884035e-19im, 0.9999999999999941 - 9.215718466126788e-19im, 1.0000000000000042 + 1.5612511283791264e-17im, 1.0000000000000033 + 1.5612511283791264e-17im, 0.9999999999999882 + 2.168404344971009e-18im, 0.9999999999999938 - 4.336808689942018e-19im, 1.0000000000000056 + 3.469446951953614e-18im, 0.999999999999993 - 4.5102810375396984e-17im, 0.9999999999999956 - 3.469446951953614e-18im, 1.0000000000000036 + 0.0im, 1.0000000000000093 + 1.734723475976807e-18im, 1.0 + 1.9949319973733282e-17im, 0.9999999999999979 + 2.2551405187698492e-17im, 1.000000000000004 - 6.938893903907228e-18im, 0.9999999999999932 + 3.198396408832238e-18im
2.2, 1.000000000000002 - 2.0816681711721685e-17im, 1.0000000000000098 - 6.938893903907228e-18im, 1.0000000000000009 + 1.9081958235744878e-17im, 1.0000000000000016 - 6.505213034913027e-19im, 0.999999999999997 + 2.6020852139652106e-18im, 1.00000000000001 + 0.0im, 0.9999999999999942 - 9.215718466126788e-19im, 1.0000000000000047 + 1.496198998029996e-17im, 1.0000000000000033 + 1.214306433183765e-17im, 0.9999999999999871 + 4.336808689942018e-19im, 0.9999999999999931 + 4.336808689942018e-19im, 1.000000000000006 + 0.0im, 0.9999999999999933 - 4.683753385137379e-17im, 0.9999999999999959 - 2.6020852139652106e-18im, 1.0000000000000044 + 8.673617379884035e-19im, 1.00000000000001 + 1.734723475976807e-18im, 0.9999999999999992 + 2.0816681711721685e-17im, 0.9999999999999982 + 2.42861286636753e-17im, 1.0000000000000024 + 0.0im, 0.9999999999999943 + 3.211948935988307e-18im
2.3, 1.000000000000001 - 2.0816681711721685e-17im, 1.0000000000000093 - 8.673617379884035e-18im, 1.0000000000000022 + 1.6479873021779667e-17im, 1.000000000000001 - 4.336808689942018e-19im, 0.9999999999999977 + 3.903127820947816e-18im, 1.0000000000000104 + 1.734723475976807e-18im, 0.9999999999999944 - 9.75781955236954e-19im, 1.0000000000000047 + 1.6046192152785466e-17im, 1.0000000000000036 + 1.0408340855860843e-17im, 0.9999999999999892 - 1.734723475976807e-18im, 0.9999999999999943 + 1.3010426069826053e-18im, 1.0000000000000075 - 3.469446951953614e-18im, 0.9999999999999927 - 4.7704895589362195e-17im, 0.9999999999999936 - 8.673617379884035e-19im, 1.0000000000000044 + 2.6020852139652106e-18im, 1.0000000000000093 + 5.204170427930421e-18im, 1.0 + 2.42861286636753e-17im, 0.9999999999999993 + 2.0816681711721685e-17im, 1.0000000000000033 + 3.469446951953614e-18im, 0.9999999999999925 + 3.211948935988307e-18im
2.4, 1.0000000000000018 - 2.0816681711721685e-17im, 1.0000000000000089 - 1.1275702593849246e-17im, 1.0000000000000036 + 1.474514954580286e-17im, 1.0000000000000004 - 6.505213034913027e-19im, 0.9999999999999982 + 2.6020852139652106e-18im, 1.0000000000000098 + 8.673617379884035e-19im, 0.9999999999999949 - 8.131516293641283e-19im, 1.0000000000000053 + 1.6263032587282567e-17im, 1.0000000000000038 + 1.5612511283791264e-17im, 0.9999999999999898 - 1.734723475976807e-18im, 0.9999999999999952 + 3.0357660829594124e-18im, 1.0000000000000058 - 6.938893903907228e-18im, 0.9999999999999902 - 4.597017211338539e-17im, 0.999999999999993 - 1.734723475976807e-18im, 1.0000000000000056 + 1.734723475976807e-18im, 1.0000000000000113 + 5.204170427930421e-18im, 0.9999999999999993 + 2.3418766925686896e-17im, 1.0000000000000002 + 2.2551405187698492e-17im, 1.0000000000000036 + 6.938893903907228e-18im, 0.9999999999999909 + 3.1577388273640317e-18im
2.5, 1.0000000000000022 - 2.42861286636753e-17im, 1.0000000000000082 - 1.214306433183765e-17im, 1.0000000000000049 + 1.474514954580286e-17im, 1.0000000000000024 + 8.673617379884035e-19im, 0.9999999999999992 + 3.469446951953614e-18im, 1.0000000000000095 + 4.336808689942018e-18im, 0.9999999999999939 - 7.047314121155779e-19im, 1.0000000000000062 + 1.6263032587282567e-17im, 1.0000000000000042 + 1.9081958235744878e-17im, 0.9999999999999905 - 8.673617379884035e-19im, 0.9999999999999944 + 3.903127820947816e-18im, 1.0000000000000033 - 5.204170427930421e-18im, 0.9999999999999897 - 4.7704895589362195e-17im, 0.999999999999991 + 2.6020852139652106e-18im, 1.0000000000000053 + 2.6020852139652106e-18im, 1.0000000000000098 + 5.204170427930421e-18im, 0.9999999999999988 + 1.9949319973733282e-17im, 0.9999999999999973 + 2.42861286636753e-17im, 1.000000000000004 + 1.0408340855860843e-17im, 0.9999999999999901 + 3.198396408832238e-18im
2.6, 1.0000000000000053 - 3.122502256758253e-17im, 1.0000000000000082 - 1.0408340855860843e-17im, 1.000000000000007 + 1.5612511283791264e-17im, 1.0000000000000029 + 1.0842021724855044e-18im, 0.9999999999999971 + 3.0357660829594124e-18im, 1.0000000000000102 + 4.336808689942018e-18im, 0.9999999999999946 - 8.131516293641283e-19im, 1.0000000000000056 + 1.691355389077387e-17im, 1.0000000000000013 + 2.0816681711721685e-17im, 0.9999999999999915 - 3.469446951953614e-18im, 0.9999999999999954 + 4.7704895589362195e-18im, 0.9999999999999998 - 6.938893903907228e-18im, 0.99999999999999 - 4.597017211338539e-17im, 0.9999999999999899 + 0.0im, 1.0000000000000069 - 8.673617379884035e-19im, 1.000000000000008 + 7.806255641895632e-18im, 0.9999999999999984 + 2.5153490401663703e-17im, 0.9999999999999978 + 2.7755575615628914e-17im, 1.0000000000000042 + 1.0408340855860843e-17im, 0.999999999999988 + 3.198396408832238e-18im
2.7, 1.0000000000000036 - 2.0816681711721685e-17im, 1.0000000000000089 - 1.1275702593849246e-17im, 1.0000000000000087 + 1.6479873021779667e-17im, 1.0000000000000002 + 1.3010426069826053e-18im, 0.999999999999998 + 2.6020852139652106e-18im, 1.0000000000000107 + 6.071532165918825e-18im, 0.9999999999999943 - 8.131516293641283e-19im, 1.000000000000004 + 1.6696713456276768e-17im, 1.0000000000000033 + 1.9081958235744878e-17im, 0.999999999999993 - 3.903127820947816e-18im, 0.9999999999999956 + 5.204170427930421e-18im, 0.9999999999999986 - 1.214306433183765e-17im, 0.9999999999999883 - 4.683753385137379e-17im, 0.9999999999999896 - 3.469446951953614e-18im, 1.000000000000009 - 2.6020852139652106e-18im, 1.0000000000000073 + 4.336808689942018e-18im, 0.9999999999999989 + 2.42861286636753e-17im, 0.9999999999999973 + 2.6020852139652106e-17im, 1.0000000000000029 + 1.0408340855860843e-17im, 0.9999999999999892 + 3.2255014631443757e-18im
2.8, 1.0000000000000027 - 3.469446951953614e-17im, 1.0000000000000089 - 1.0408340855860843e-17im, 1.0000000000000104 + 1.5612511283791264e-17im, 0.9999999999999993 + 1.5178830414797062e-18im, 0.9999999999999966 + 2.168404344971009e-18im, 1.000000000000012 + 6.938893903907228e-18im, 0.9999999999999923 - 8.673617379884035e-19im, 1.000000000000004 + 1.6588293239028218e-17im, 1.0000000000000053 + 1.5612511283791264e-17im, 0.9999999999999923 - 3.469446951953614e-18im, 0.9999999999999951 + 5.637851296924623e-18im, 0.999999999999996 - 1.3877787807814457e-17im, 0.999999999999987 - 4.683753385137379e-17im, 0.9999999999999891 - 8.673617379884035e-19im, 1.0000000000000113 - 2.6020852139652106e-18im, 1.000000000000007 + 6.938893903907228e-18im, 0.9999999999999971 + 2.5153490401663703e-17im, 0.9999999999999972 + 2.7755575615628914e-17im, 1.0000000000000009 + 1.0408340855860843e-17im, 0.9999999999999888 + 3.3203691532368573e-18im
