flowtime, sM2R1, sM2R2, sM2R3, sM2R4, sM2R5, sM2R6, sM2R7, sM2R8, sM2R9, sM2R10, sM2R11, sM2R12, sM2R13, sM2R14, sM2R15, sM2R16, sM2R17, sM2R18, sM2R19, sM2R20
0.0, 0.11664424801860893, 0.26277113624940546, 0.14052543706006654, 0.1164275198620596, 0.27479568438653995, 0.19599544371888453, 0.11661860789833317, 0.1571635968671842, 0.16064235742617947, 0.11777140498858688, 0.2531226510019307, 0.2618934123114219, 0.21355629336513962, 0.1335121019418361, 0.25284967608190134, 0.18937760603888565, 0.1594562834272446, 0.192475789017265, 0.11831102347476884, 0.2167834019097976
0.1, 0.11560071903661008, 0.22659249288684946, 0.13311656692567547, 0.11543977253630865, 0.23587654271286004, 0.1748869894934749, 0.11557821904057922, 0.14543536566910434, 0.14807930206811293, 0.11643414590327507, 0.21899573776543232, 0.22579798190871883, 0.18816004511410325, 0.1279517512477301, 0.21911269667720767, 0.16975478172535524, 0.14719031894339585, 0.1721378104274071, 0.11682381487178897, 0.19070569492803247
0.2, 0.11460414825346289, 0.1993517838749405, 0.12757869369487124, 0.11448245512024789, 0.20647957464942232, 0.15922324693579507, 0.1145838925530685, 0.13676988239160232, 0.13881673128431607, 0.1152309567669234, 0.1933606768168677, 0.19860180628053006, 0.16928846116916305, 0.12375018227057329, 0.19369789523030498, 0.15522941454517905, 0.1381159244244651, 0.15706320093248508, 0.11551459366555562, 0.17129009137854395
0.3, 0.11364509242019759, 0.1787922024912474, 0.12335358166837486, 0.11355130345111417, 0.18424113672432474, 0.14750312819524913, 0.11362646993037392, 0.1302697457783374, 0.13188914743568877, 0.1141250451463274, 0.17404873760235062, 0.17807024342692387, 0.15517518364509253, 0.12049679437627706, 0.17450023772322967, 0.1443788841484595, 0.13130716289938496, 0.14579260584098896, 0.11433295022454538, 0.15675501464355643
0.4, 0.11271680314646881, 0.16318893554906622, 0.12005553555195615, 0.11264305406828276, 0.1673376290196483, 0.13863556408829789, 0.11269939250226248, 0.12530600502241426, 0.12661850182351464, 0.11309127328835097, 0.15941156828063988, 0.16248929827021805, 0.1445214027150987, 0.11791045136710447, 0.15991494494871403, 0.13617597255889385, 0.1261112697744498, 0.1372694708846948, 0.11324454454477637, 0.14577951173014664
0.5, 0.11181434503124384, 0.1512493523492129, 0.11741743977221274, 0.111755136042765, 0.15439234854412115, 0.13183499178950786, 0.11179785264667755, 0.12143865445594432, 0.1225298066516547, 0.11211224227112655, 0.14822019131230726, 0.15057134731091415, 0.13638357571870852, 0.11579783702929453, 0.14874120969934287, 0.129884988121952, 0.12206934919862301, 0.1307349044837356, 0.11222570715124093, 0.1373980127691375
0.6, 0.11093401829182008, 0.1420169762929657, 0.11525347258520884, 0.11088546746994216, 0.14438087237880853, 0.12653833435665432, 0.11091823756205012, 0.11835944470101169, 0.11929005008765618, 0.11117573484726061, 0.13956935414558233, 0.14136207591741629, 0.13008073849366764, 0.11402523157823416, 0.1400910850751126, 0.1249808900516773, 0.11885862393678302, 0.12564570079856263, 0.11125991098341716, 0.13091058803911026
0.7, 0.11007297754823427, 0.13478930068599396, 0.11343358398646342, 0.11003231952318791, 0.13654752621527477, 0.12234227154006447, 0.1100577616882383, 0.11585162054293341, 0.11666499916380152, 0.11027303499199775, 0.13279671776561458, 0.13415980944676317, 0.12512262496969837, 0.11249947209163375, 0.13331232673421045, 0.12108900483874985, 0.1162513780554657, 0.1216131041662047, 0.11033545169597403, 0.1258118052612743
0.8, 0.10922897779507999, 0.1290520695599939, 0.1118661006782908, 0.10919422445687535, 0.1303372419668223, 0.11895730851899727, 0.10921422156079356, 0.11376192926651006, 0.11448906959898318, 0.10939781592348931, 0.12741894918671423, 0.12845054326136487, 0.12115603315535246, 0.11115512039272563, 0.12792712933569336, 0.1179413005757896, 0.11408618510659863, 0.11835826514881566, 0.10944391204400077, 0.12173682993629317
0.9, 0.10840020341881867, 0.12442891063370481, 0.11048587872849859, 0.10836991243971968, 0.1253426375897971, 0.11617479145479218, 0.10838583067515384, 0.11198128549013193, 0.11264446320754533, 0.10854539878476496, 0.12308320189895096, 0.12385793497045176, 0.11792575807477013, 0.10994580032137864, 0.12358539414474991, 0.11534519738692219, 0.11224790453340197, 0.1156803581627208, 0.108579137798033, 0.11842174544439187
1.0, 0.10758515184264292, 0.12064376897180064, 0.10924622017346429, 0.107558267473387, 0.12126419561887115, 0.11384348745379012, 0.10757110702257408, 0.1104314455500298, 0.11104676412423774, 0.10771225448515458, 0.11953120681451548, 0.12010590408923466, 0.11524654870475658, 0.10883832933831837, 0.12002997499699884, 0.11316153208411067, 0.110653821287809, 0.11343397227313218, 0.10773654940877143, 0.11567486011159386
1.1, 0.10678255338976937, 0.11749336519967409, 0.10811333797579906, 0.10675829607103358, 0.11788089303424423, 0.11185305042757258, 0.1067687955718942, 0.1090558170704297, 0.1096349922925524, 0.10689566610322253, 0.11657310813526331, 0.11699116267100763, 0.11298314293190669, 0.10780872402430829, 0.1170712371243499, 0.11128906207068968, 0.10924404402938256, 0.11151315068827396, 0.1069126754976831, 0.11335617685103952
1.2, 0.10599131536118135, 0.11482721108834487, 0.1070625474687196, 0.10596910455947403, 0.11502880120008406, 0.11012236884675507, 0.1059778141292169, 0.10781310260101694, 0.10836471847456829, 0.1060934980458849, 0.11406856986075707, 0.1143632590207416, 0.11103610688034263, 0.10683946544348706, 0.11456860385045445, 0.10965358014839123, 0.10797483972143763, 0.10984013762847403, 0.10610483392941784, 0.1113627824396461
1.3, 0.10521048244636692, 0.1125331892244522, 0.1060756305307456, 0.10518988227868449, 0.11258559621365073, 0.10859134532869333, 0.1051972149747204, 0.10667288431353322, 0.10720327957199834, 0.10530403670486152, 0.1119131922194114, 0.11211016493664332, 0.1093317971055722, 0.10591761489711464, 0.11241723283811592, 0.10820025778194475, 0.10681398950330728, 0.10835743522201537, 0.10531091178909058, 0.10961846772782091
