flowtime, sM1R1, sM1R2, sM1R3, sM1R4, sM1R5, sM1R6, sM1R7, sM1R8, sM1R9, sM1R10, sM1R11, sM1R12, sM1R13, sM1R14, sM1R15, sM1R16, sM1R17, sM1R18, sM1R19, sM1R20
0.0, 0.09946243347166495, 0.18869800905103254, 0.14742040042381205, 0.09771457389417255, 0.09732193057978493, 0.14186610232037683, 0.1318350451208787, 0.18421131915048025, 0.09978010748058613, 0.11897910213645664, 0.16700804664697388, 0.09916740786137951, 0.10815238043988637, 0.10386351686067953, 0.10430854845151832, 0.1933264366974866, 0.1446543060214504, 0.10822111868130452, 0.09735690569633138, 0.16639397701433453
0.1, 0.08984294003390282, 0.14171040605639387, 0.11780279955938691, 0.08882949735037014, 0.08864852599953738, 0.11438963555661076, 0.10890930444528549, 0.1368037242729513, 0.08997825018148325, 0.10110747765628873, 0.12818139101658868, 0.08975440026434114, 0.0945865021230398, 0.0923991882493643, 0.09230113614745103, 0.14302286887175536, 0.11426827404092045, 0.0951180670398898, 0.08867492751368196, 0.12761530821183362
0.2, 0.08158283654155876, 0.11296838142713668, 0.09869198088986782, 0.08096670205713927, 0.08089072449806335, 0.09646395187698965, 0.0934834976460843, 0.10813949154376766, 0.08162737547667237, 0.08842649584949139, 0.10410537421902837, 0.08159803291572905, 0.08424073239675604, 0.08313811359252911, 0.0828027150926699, 0.1128331971480932, 0.09496948302024026, 0.08492872169605135, 0.08091283698233276, 0.1037203853817374
0.3, 0.07434333511798522, 0.09417917397264697, 0.08534459191659087, 0.0739531864260207, 0.07393002375962722, 0.08379459622418232, 0.0822155678389813, 0.08967616335985498, 0.07434386523568731, 0.07872526244852288, 0.08803731091729597, 0.07441078439177384, 0.07586556294932363, 0.07533524041075522, 0.07490709384859406, 0.09346002014563257, 0.08171726322790204, 0.07657447645852773, 0.07394988515099866, 0.08785498550819484
0.4, 0.0679170985934879, 0.0810158441221526, 0.07533870730164795, 0.06766179955995727, 0.06766520503600668, 0.07419554795027038, 0.073417463638473, 0.07693293020264635, 0.06789780354648997, 0.07087195441453702, 0.07650632983327367, 0.0680099657793213, 0.06880283462971755, 0.06857959172284886, 0.06812751345721045, 0.08009185988743096, 0.07193530531716494, 0.06947565633444691, 0.06768376939437974, 0.07650812239945634
0.5, 0.06216479432920702, 0.07119120644856759, 0.06739973615428943, 0.06199355458127907, 0.062009993311936386, 0.06651488688543773, 0.06620125955698722, 0.06753763650135242, 0.06213819622403195, 0.06425794223829938, 0.06769582721604821, 0.06226860399165072, 0.06268411615169633, 0.06262705509483688, 0.06218348877729485, 0.07022041441022259, 0.06426923081141614, 0.06329984144721895, 0.06202768769397511, 0.06784886436620025
0.6, 0.056985374972425895, 0.06346158435827065, 0.06082875546912297, 0.05686857017217888, 0.05689092660474794, 0.06011788224081024, 0.06007553126481551, 0.060206417543761506, 0.05695784718168687, 0.05853659339943535, 0.06062386078084227, 0.05709212739468612, 0.05728866153252666, 0.05732113349752096, 0.05690073775645141, 0.06250632567099013, 0.057979588460721994, 0.05784257160741377, 0.056907923520611865, 0.06089155042118065
0.7, 0.05230132229959466, 0.0571247551945329, 0.055223564809381884, 0.05222091742828101, 0.05224541054122681, 0.05463655883976141, 0.05475212623876996, 0.054222765418504446, 0.05227595183254563, 0.053497776834241846, 0.05473561574671201, 0.05240655588140934, 0.052474633551319066, 0.052554093249667304, 0.052162717922090554, 0.056208173607096255, 0.05264450070787859, 0.05296906751872497, 0.052261763279272365, 0.05508324560869007
0.8, 0.048050780710491924, 0.05176698166363388, 0.0503402331731438, 0.04799536110697477, 0.04801998628393444, 0.049845763688340844, 0.05005146403786772, 0.049171762794088525, 0.04802889132899622, 0.0490057520995647, 0.049700994966018174, 0.04815203860618938, 0.04814464725487683, 0.04824711487761539, 0.0478862368425838, 0.05089687123739978, 0.04801141020968553, 0.04858468676766293, 0.04803569649347279, 0.05009882844812353
0.9, 0.044183020864263296, 0.04713339767776052, 0.046022586389676344, 0.04414511058238195, 0.04416882937632971, 0.04560000596134347, 0.045854675218064966, 0.04480292069832193, 0.044164999487326835, 0.044967346599326476, 0.04531285443399561, 0.04427901476591965, 0.044227815940698835, 0.044339655040337905, 0.04400861492832375, 0.04631164963064148, 0.043921270647007564, 0.04461929506592472, 0.04418388051724924, 0.045737330836357025
1.0, 0.04065561305826048, 0.043059794677229146, 0.042165172087907564, 0.040630169697181, 0.040652476890989386, 0.041800169635033343, 0.042078528101155, 0.04095805839671337, 0.04064136402841181, 0.04131501694092818, 0.04143448467040608, 0.04074574855132132, 0.04066997914051705, 0.04078343504988822, 0.040480582058872464, 0.042285977763158, 0.040268643049221224, 0.04101860207455798, 0.040666850255495914, 0.04186807286049768
1.1, 0.0374325417255521, 0.039435585176244715, 0.03869314093324264, 0.037416078769453534, 0.037436765362695267, 0.03837533562523228, 0.03866176783574324, 0.037532505169412596, 0.037421737819220056, 0.037997458812846975, 0.037971443350118705, 0.03751663956566271, 0.03742812932145782, 0.037538850409533225, 0.0372621324100916, 0.03870829975210077, 0.036980037927223194, 0.03773911517406307, 0.037450447161907624, 0.03840177288061234
