flowtime, sM2R1, sM2R2, sM2R3, sM2R4, sM2R5, sM2R6, sM2R7, sM2R8, sM2R9, sM2R10, sM2R11, sM2R12, sM2R13, sM2R14, sM2R15, sM2R16, sM2R17, sM2R18, sM2R19, sM2R20
0.0, 2.82484360282925, 3.7538240930054307, 3.217111387830947, 2.2368934392935853, 2.6826121400802174, 0.6412719022357483, 1.0882158823925143, 1.3253817925449036, 0.40181340416660577, 0.5688194718277708, 4.095059292545374, 5.41377352806772, 1.7969610830474516, 0.4674228774597093, 5.190269143047082, 0.4121366779434969, 1.304815409647755, 6.630024446514709, 3.6988043187418826, 1.0048194273632594
0.1, 0.09611697557960709, 0.09648924378511703, 0.0960508880795488, 0.09330936626221822, 0.09215510557659863, 0.0860577365362083, 0.08953658813200706, 0.08799747575587259, 0.08580164793934214, 0.08649834901920109, 0.09448027082274175, 0.10447769192522748, 0.09171929655126246, 0.08615264746245244, 0.10594585121273689, 0.08604939589738696, 0.08874617454211688, 0.11067361884881834, 0.09331412245467467, 0.08711074280021779
0.2, 0.054994326170801286, 0.05618302270871199, 0.05676755227010694, 0.05500933585773551, 0.05427003671595027, 0.052710357656096114, 0.054152579838766104, 0.05305839962403736, 0.052794841934911164, 0.05335170902416811, 0.05405596487103243, 0.05586548520188626, 0.05486173171919734, 0.052968000454485395, 0.06045917428433685, 0.052933684354425574, 0.053404137943945475, 0.05964587238627371, 0.05409351477547125, 0.05288747684040814
0.3, 0.04627020301077618, 0.047139130521315666, 0.04771538017538904, 0.046431676111648196, 0.046129834518839404, 0.0451644292686845, 0.045986930754402466, 0.04531471637913707, 0.045233623852818206, 0.0456128648523551, 0.0456573087594342, 0.04629251306977767, 0.046464845146592236, 0.04535727186837873, 0.05003117040747457, 0.04532578877945899, 0.04557011125057418, 0.048891807388386346, 0.04595905184062858, 0.04526761362310881
0.4, 0.04264192466729068, 0.04314146342502061, 0.04364270531747147, 0.04272495486887259, 0.04262647998451158, 0.04191555694292833, 0.04242809255527172, 0.04201936674731018, 0.0419511900731863, 0.04219135546045832, 0.042190686413796696, 0.042578371854594, 0.04277264141620375, 0.04204684209959353, 0.04527167155107731, 0.04201424914783644, 0.042218334664797616, 0.04432845499681912, 0.04262715652713208, 0.04201007427577499
0.5, 0.040508163934265595, 0.04074780992892018, 0.041186416550770696, 0.0405223241085004, 0.0405273020566799, 0.03998376481440252, 0.04031175674652256, 0.040067186485582613, 0.039995473623602895, 0.040142528686737414, 0.04015927711807757, 0.04045600424079745, 0.04056248667619291, 0.040072541462551826, 0.042379108252343686, 0.04003962595222002, 0.04022766141827953, 0.041647793910922055, 0.04066486990230118, 0.040074571085985305
0.6, 0.03910740953874785, 0.03918153545878869, 0.039574069855331497, 0.039080179372199236, 0.03914103515414962, 0.03871450509804573, 0.038926662484858064, 0.03878463041125225, 0.038711574056121904, 0.038799032241817896, 0.038830261854879485, 0.03907062741018299, 0.039112396375535194, 0.03877586263788162, 0.04047522903197908, 0.03874341789814264, 0.03891960017403175, 0.03991042074510661, 0.03936227796634213, 0.03880123919755614
0.7, 0.038145728335457096, 0.03811807767672552, 0.03847720384089791, 0.03809774344807369, 0.03818811738069381, 0.03784496157723631, 0.03798326988138409, 0.03790489010122161, 0.037833707647929565, 0.037883662609193736, 0.037920720688930355, 0.038116977262589016, 0.03812406744680018, 0.03788901580513705, 0.03917999186552756, 0.037857499791478136, 0.038022804547655525, 0.038737508207287503, 0.038453369509619535, 0.0379270988741911
0.8, 0.03746187581706381, 0.03737310787474997, 0.0377075473408429, 0.0374061318866486, 0.03751050909866422, 0.03722796630216984, 0.03731889320936792, 0.037279612726464705, 0.03721234961552721, 0.03723895075391734, 0.03727541364726177, 0.037434909936426654, 0.037428261117623686, 0.037261174110913356, 0.03827318851044736, 0.03723081808971738, 0.03738572081372526, 0.037918819472623405, 0.037794311254822945, 0.037305282275159904
0.9, 0.036957113748250184, 0.03683271338006636, 0.0371482131764294, 0.0369010701165559, 0.037010288444873016, 0.03677278524901803, 0.03683315023505444, 0.036817572152060954, 0.0367551896093057, 0.03676740368912857, 0.036799523729942586, 0.03692806129973789, 0.03692014875766722, 0.03679917372315873, 0.03761723977249782, 0.03677007777891213, 0.03691510630048348, 0.03732625784419657, 0.03729736049175464, 0.036845317078770784
