flowtime, sM1R1, sM1R2, sM1R3, sM1R4, sM1R5, sM1R6, sM1R7, sM1R8, sM1R9, sM1R10, sM1R11, sM1R12, sM1R13, sM1R14, sM1R15
0.0, 0.19142522641497856, 0.05618288768183946, 0.024653531771612506, 0.36495347905134734, 0.18311161333509193, 0.0167221918103032, 0.04880004076317083, 0.016004072455969482, 0.10097229857771353, 0.049590021714315945, 0.024521599953495184, 0.037580383348804765, 0.4251820852172122, 0.13762704682480184, 0.3212644856101648
0.1, 0.02864126792006927, 0.018225811101633193, 0.01582095013214692, 0.04331015890305431, 0.028530114214977483, 0.015193273405217223, 0.017716074471655546, 0.015137503003638116, 0.02178495119143637, 0.017791186460833743, 0.015784362932252747, 0.016782855035276503, 0.04807001778764964, 0.024732672857162488, 0.03986053675029876
0.2, 0.018043564656336945, 0.015623426958705973, 0.015062111491677656, 0.02149406783887099, 0.01817074883253551, 0.014910281000858365, 0.015538980446901648, 0.014897397367712863, 0.016556846372819675, 0.015580627045940865, 0.01504525831103642, 0.015283284329762791, 0.022691255874841987, 0.017250573537747924, 0.020934560701635317
0.3, 0.015980204590802585, 0.014996910305675164, 0.014766000777482472, 0.017378411602972144, 0.016086216037934167, 0.014701746091301995, 0.014987286096737875, 0.014696947851843311, 0.015442595791453021, 0.01500986804222152, 0.014752183048454168, 0.014855458098901184, 0.017940325971756155, 0.015699473458892697, 0.017290950423570896
0.4, 0.015180621086397554, 0.014666161899070917, 0.014542941129702882, 0.015920712745247603, 0.015265659185325764, 0.014507443460128883, 0.01468054911538545, 0.014505369843340216, 0.01494555706490387, 0.014692878985166302, 0.014529604448061034, 0.014589624515900977, 0.0162602616266219, 0.015054922325774402, 0.01595644890194427
0.5, 0.014719357052026542, 0.014415933931014572, 0.014341628592682006, 0.015169563406997419, 0.014791519565244745, 0.014319048496812708, 0.014440968428338688, 0.014318240429183924, 0.0146174915538729, 0.014447962872756064, 0.014328372003760702, 0.014369118508400764, 0.01540057956739658, 0.014660515276847464, 0.015248286686284274
0.6, 0.014389276232160601, 0.014198039897501449, 0.014150220061871489, 0.014687330752697297, 0.014453267656956668, 0.014134480421859958, 0.014228595241464291, 0.014134374432244894, 0.014356699280864143, 0.014232804558371786, 0.01413700398260324, 0.014167515390416434, 0.014856926928213518, 0.014364967269738934, 0.014783533335181303
0.7, 0.014122416184806905, 0.013996689572794718, 0.013964722939093274, 0.01433185648739389, 0.014180834121863502, 0.013952967230146161, 0.014030341041105626, 0.01395329330809817, 0.014129344116667348, 0.01403308172563255, 0.013951572563162038, 0.01397605270641995, 0.01446395270364686, 0.014117707643761686, 0.014435549030901558
0.8, 0.01389036647386758, 0.013805266426125189, 0.013783421252962369, 0.014044574935856818, 0.013944767543931662, 0.013774137412163847, 0.013840724667892764, 0.013774747183448965, 0.013921116176180678, 0.01384268521798489, 0.013770370002984901, 0.01379103481256128, 0.014152605042102244, 0.01389741743234177, 0.014151287401012517
0.9, 0.013679336108908728, 0.013620531652592457, 0.013605454265671455, 0.01379743196428143, 0.0137307332174199, 0.013597778622327838, 0.013657059173799458, 0.013598582845136847, 0.01372498888325562, 0.013658604623382463, 0.013592531590540623, 0.01361064822195522, 0.013889384474526461, 0.013693700273451364, 0.013904972610491402
