flowtime, sM3R1, sM3R2, sM3R3, sM3R4, sM3R5, sM3R6, sM3R7, sM3R8, sM3R9, sM3R10, sM3R11, sM3R12, sM3R13, sM3R14, sM3R15, sM3R16, sM3R17, sM3R18, sM3R19, sM3R20
0.0, 0.9060907366615395, 1.0221932753301117, 0.9425358309705419, 0.9384772141918302, 0.9526128461493015, 0.9746589228450512, 1.0893739535925806, 1.22604271790665, 1.2177802816808496, 0.9027790069731391, 1.1866163879508127, 1.105904540879109, 1.15005131357435, 0.9667039730234042, 1.2498644492627873, 1.23530794602571, 1.012317044762735, 0.9240302578461832, 0.9019211073762724, 0.9326563975920851
0.1, 0.8974008716803455, 0.9699936080009772, 0.9198252773104357, 0.917233884649646, 0.926370776131387, 0.9398210554252064, 1.0122006380959119, 1.1013446017335986, 1.0966471407990952, 0.8954732486517317, 1.0754421356393613, 1.021477461307925, 1.0502044403055384, 0.934611415996219, 1.1160492174270507, 1.1058495265230772, 0.9629851495859307, 0.9083502199931544, 0.8949385070401077, 0.9138291628191052
0.2, 0.8909427937831456, 0.9375011594714228, 0.9050753390594489, 0.9034331151048507, 0.90953622745092, 0.917757946794052, 0.9641757442075712, 1.0231008184544348, 1.019487096018984, 0.8897902624311598, 1.0055048949014078, 0.9692250820625897, 0.9882433853290169, 0.9144268853451135, 1.0314471707769926, 1.0243532635600545, 0.9324752492232335, 0.8977857521495659, 0.8894447891361472, 0.9013333989041921
0.3, 0.8859914510768067, 0.9164295825146408, 0.895033554216275, 0.8940425439384395, 0.8982188487022477, 0.9031459890470034, 0.9333167774848996, 0.9727389858553147, 0.9692850861887519, 0.8852892853907847, 0.9605366961282187, 0.935811640193057, 0.9485937346757853, 0.9011338379177487, 0.9768330318348157, 0.971889964636154, 0.9128025310065327, 0.8903228425786142, 0.8850599149033658, 0.8926361294402807
0.4, 0.8820945401812224, 0.9021341240712406, 0.8878736711447307, 0.8873605412968903, 0.890240424440786, 0.8930063032529354, 0.912656159675505, 0.9390601762137747, 0.9354856460977621, 0.8816656998867481, 0.9305979797068559, 0.9135160293101917, 0.9220918359595046, 0.8919594175429315, 0.9402953007878601, 0.9368878499774014, 0.8995071102878764, 0.8848152732139849, 0.8815113970522984, 0.8863051310895689
0.5, 0.8789580178923221, 0.8919715660823827, 0.8825382722198416, 0.8824042671594371, 0.8843487360262356, 0.8856302279529483, 0.8981565700768761, 0.9154828091097745, 0.9117200210051086, 0.878704161238476, 0.9097744120098004, 0.8978961421267545, 0.9034305365718043, 0.8853300978515163, 0.9147294280002811, 0.9124727352012596, 0.8900658886407682, 0.8805860240684019, 0.8786014019513052, 0.8815020036717922
0.6, 0.8763836089342634, 0.8843983718209916, 0.8783929036042302, 0.8785867674717563, 0.8798000309351199, 0.8800061823920962, 0.8874486916939933, 0.8981357434277831, 0.8941630348715758, 0.8762495330253508, 0.8945534441647914, 0.8863662589539232, 0.889517698582561, 0.8803229049286305, 0.8959254005033441, 0.8945659625874717, 0.8830161251791574, 0.877218779788124, 0.8761846538292357, 0.877716807314351
0.7, 0.8742332675274881, 0.8784838726122157, 0.8750417859587454, 0.8755447168050523, 0.876135997289545, 0.8755136129145317, 0.8791115311273527, 0.8847089925778291, 0.8804990595797108, 0.8741882219269842, 0.8828250643879184, 0.877388746546462, 0.8785191363798109, 0.8763762487064666, 0.8813608599682509, 0.8807153841748923, 0.8774825126605291, 0.87444648552889, 0.8741533250033654, 0.8746266661432317
0.8, 0.8724081217019852, 0.8736463609979581, 0.8722275365333364, 0.8730447113012929, 0.8730626378423435, 0.8717571869457652, 0.8722700598111466, 0.8737952274884191, 0.8693064336872037, 0.8724358334736252, 0.873299246057288, 0.8700249103359038, 0.8693207685894994, 0.8731349639156096, 0.8694940319648745, 0.8694162165489748, 0.8729217286968983, 0.8720901131869806, 0.8724265508952729, 0.8720185379173688
0.9, 0.8708354994494708, 0.8695077706471313, 0.8697752100890819, 0.8709310167918796, 0.8703830233318188, 0.8684750284792251, 0.8663702085119749, 0.8645167311199647, 0.8596976005706649, 0.8709288074630334, 0.8651720232888243, 0.8636852951569497, 0.8612284878758166, 0.8703652815736787, 0.8593598541844487, 0.8597233466608527, 0.8689826278308853, 0.8700239528491052, 0.8709430646911178, 0.8697458139388675
1.0, 0.8694606372921782, 0.8658119393887758, 0.8675602330761847, 0.8690956055974941, 0.8679590703633292, 0.8654866403618189, 0.8610516144297653, 0.8563122818468962, 0.8511082950531208, 0.8696186349430544, 0.8579332035729936, 0.8579892564920026, 0.8537989722211993, 0.8679069397284954, 0.8503394330105728, 0.8510298632902312, 0.8654282530700241, 0.8681552857789349, 0.8696559687133252, 0.8677031963130246
1.1, 0.8682411991805584, 0.8623775374154584, 0.8654895729041274, 0.8674604477679211, 0.8656893487259213, 0.8626625242843795, 0.8560742834020416, 0.8488132920103953, 0.8431723529443448, 0.868467791528215, 0.8512533363268566, 0.852684622182343, 0.8467423586007419, 0.8656455204031263, 0.8420266770703749, 0.8429391292377645, 0.8620914271194409, 0.866412099617419, 0.8685289878845054, 0.8658117373371236
1.2, 0.8671435360973223, 0.8590703068972527, 0.8634904769568716, 0.8659667063818206, 0.8634960041832893, 0.8599059351871488, 0.851275180159354, 0.841770563127191, 0.835646117202311, 0.8674468346397713, 0.8449150731968974, 0.8476007120600361, 0.8398649882575673, 0.8634961087862019, 0.834149436261407, 0.8351893873312866, 0.8588489999642789, 0.8647354753481495, 0.8675337622728045, 0.8640097140863606
1.3, 0.866140053054814, 0.8557863315918287, 0.8615036996305145, 0.8645679226614663, 0.8613170214970158, 0.857141619932811, 0.846541520122223, 0.8350105486389677, 0.8283622971030882, 0.8665323024372904, 0.838770079979857, 0.842620029094662, 0.8330351449607126, 0.8613934505683443, 0.8265215894911451, 0.8276079028030092, 0.8556067379242973, 0.8630748267119193, 0.8666478748982387, 0.8622469721446232
1.4, 0.86520729616992, 0.8524417924298489, 0.8594794855037214, 0.8632255674813223, 0.8591016774898796, 0.8543087542757641, 0.8417934042988121, 0.8284092870010704, 0.8212017984504031, 0.8657051714296325, 0.8327116320451365, 0.8376604678697959, 0.8261622541768989, 0.8592858892912933, 0.8190131026834387, 0.8200817005883473, 0.8522904412723824, 0.8613849984794483, 0.8658534040769335, 0.8604814024298733
1.5, 0.8643245168328175, 0.8489666777300586, 0.8573752833373398, 0.8619060352871717, 0.8568078738371757, 0.8513565628184921, 0.8369717965526224, 0.8218770001323705, 0.8140766605260618, 0.8649497064586987, 0.8266576720022988, 0.8326635179143583, 0.819183889382909, 0.8571314723990985, 0.8115308919966232, 0.8125376400909193, 0.8488407670413871, 0.8596246681082276, 0.8651358527175295, 0.8586767599164237
