flowtime, sM3R1, sM3R2, sM3R3, sM3R4, sM3R5, sM3R6, sM3R7, sM3R8, sM3R9, sM3R10, sM3R11, sM3R12, sM3R13, sM3R14, sM3R15, sM3R16, sM3R17, sM3R18, sM3R19, sM3R20
0.0, 6.4663998656480075, 6.8304615365670776, 0.23677445192116012, 3.966833899526947, 8.171222643213005, 12.588018621738454, 0.4760309889294516, 12.710001305657487, 11.557011348491319, 2.521966582066435, 3.307615934669219, 9.021120731599297, 4.559505035524738, 8.449100870385838, 9.253915277332082, 0.49767068172095374, 0.8105531558774492, 1.951652090727568, 1.3076733737797515, 9.60640862087262
0.1, 0.11421325985501124, 0.11621196045276756, 0.09578878970309981, 0.10649437190524778, 0.12053171139181415, 0.13478445362473696, 0.09647856583991686, 0.13621602561529625, 0.13303487683035312, 0.10226948150251912, 0.1049160427669349, 0.12468978098205517, 0.10833314515152803, 0.12020011426607757, 0.12294323437047426, 0.09648808605292558, 0.09731762263319797, 0.10032679989160638, 0.09878943274037383, 0.12587944451715233
0.2, 0.09991940615181966, 0.10013223659163867, 0.09455236883464657, 0.09731977386743339, 0.10124634091733273, 0.10489931969559492, 0.09475052630584116, 0.10496410075264055, 0.10470784824337971, 0.0962473103813941, 0.09727385451383609, 0.1024231805174032, 0.09796725160104237, 0.1011836824381256, 0.10184675305874408, 0.09475250721379817, 0.09493488220221272, 0.09576447984027707, 0.09543340656506415, 0.10304539189976958
0.3, 0.09680952477032173, 0.09675037212600984, 0.09393212733672533, 0.095235132255207, 0.09732467305285611, 0.0990855327514527, 0.09403025163678962, 0.09912691979984359, 0.09914821172696776, 0.09473632420846186, 0.09538394501202635, 0.09799995212006496, 0.09569441544953036, 0.09730215577431446, 0.09759518527144825, 0.09403420033204078, 0.09411350383609628, 0.09452371356508066, 0.09440752674732074, 0.09826022787724568
0.4, 0.095380917522523, 0.0952264742526046, 0.09350081222329344, 0.0942393577232365, 0.0956021197807659, 0.09662921952868145, 0.09355566999069004, 0.09671796528717211, 0.09676804095189084, 0.09396313098590504, 0.0944370340202018, 0.09605503342538745, 0.09461405998604125, 0.09559378693286803, 0.09574989974028263, 0.09356278521593676, 0.09360859797386756, 0.09383684980898094, 0.09381297803453896, 0.09617919374765246
0.5, 0.09452732112749544, 0.09432111318973083, 0.09317487060647119, 0.09362324880604884, 0.09460060459843589, 0.09525134225738718, 0.09320523131666703, 0.09537142943393706, 0.09541319876759624, 0.09346315004083865, 0.09383862066935268, 0.09491596437880179, 0.0939463277750653, 0.09459622350932811, 0.09468483367591668, 0.09321521487091829, 0.09324704763294227, 0.09337027534071678, 0.09340034877943626, 0.09499671549012402
0.6, 0.09395506075691674, 0.0937152066150012, 0.09291844557163506, 0.09319682691994194, 0.09394221838811463, 0.09437439232261056, 0.09293349703297556, 0.09451220331203378, 0.09454154886182509, 0.09310520624645952, 0.09342063505122648, 0.09416507353215377, 0.09348595749026857, 0.09393759211463247, 0.09398871645663275, 0.09294564382251781, 0.09297106504998741, 0.09302692654310182, 0.09309200404728733, 0.09423687092468874
0.7, 0.09354345688454119, 0.09327989216882895, 0.09270997770785504, 0.09288066972234356, 0.09347613405108463, 0.09377166268962558, 0.09271500989384449, 0.09391958104312723, 0.09393842647760009, 0.09283235299602764, 0.09310984325117337, 0.09363494654946225, 0.09314682111237398, 0.09347026473737427, 0.09349896784990311, 0.0927286274055456, 0.0927509794257152, 0.09276133421303824, 0.09285022855338004, 0.09370986709795524
0.8, 0.09323116590342898, 0.09295013874066808, 0.09253515594985023, 0.09263365306076815, 0.09312733061368147, 0.09333280972209752, 0.0925334506367997, 0.09348676538125728, 0.09349770346137266, 0.0926142199386997, 0.0928671934812093, 0.09324111399218746, 0.09288400085780953, 0.09312057918556285, 0.09313492661727253, 0.09254797959462488, 0.09256882427385557, 0.0925474090699974, 0.09265299768214916, 0.09332261650440069
0.9, 0.0929833703113854, 0.0926891097587251, 0.0923841771472072, 0.09243204061054278, 0.09285393418954113, 0.09299760111955654, 0.09237785778683578, 0.0931553469283634, 0.09316055852014402, 0.092432795867409, 0.09266965497554226, 0.09293572729894328, 0.09267141774310504, 0.09284705563553854, 0.09285152467567401, 0.09239288238885479, 0.09241296597011925, 0.09236881512406134, 0.09248638560256474, 0.09302397808317518
