flowtime, sM2R1, sM2R2, sM2R3, sM2R4, sM2R5, sM2R6, sM2R7, sM2R8, sM2R9, sM2R10, sM2R11, sM2R12, sM2R13, sM2R14, sM2R15, sM2R16, sM2R17, sM2R18, sM2R19, sM2R20
0.0, 7.191218639415079, 0.5936650962856311, 1.024754978141782, 0.33989882305657226, 1.0609611907264858, 3.101200740235352, 7.24750452282197, 0.8830098443275358, 0.09203173731634352, 4.824145985026168, 4.573911299673027, 0.08906975399704983, 0.2731430353124179, 0.9406138987538668, 1.9990952179511496, 1.198313034572117, 0.09505547421723691, 7.259206985247122, 1.6389216582807713, 3.29138988876009
0.1, 0.07228761573525477, 0.04984144123575491, 0.05086905598976881, 0.04916898603799111, 0.051372654136944064, 0.05659625714706506, 0.07012677483153054, 0.05078570003106238, 0.04867554010929635, 0.06195361531963523, 0.06053870480632875, 0.04866133617164943, 0.04924459989064626, 0.05112823044999649, 0.05353923995251243, 0.05182755771137933, 0.04869838453932378, 0.0707907471376786, 0.05257762339302215, 0.05761569405206809
0.2, 0.054137168317326685, 0.048069725990013606, 0.04821756497336918, 0.04780674968759298, 0.04854462956698919, 0.049845493269463574, 0.05332242905904021, 0.04827949430938763, 0.04774984677365888, 0.05116428167303102, 0.05073537120189992, 0.047752665408243015, 0.04796593437544974, 0.048485588733723405, 0.04894111964194774, 0.04864758550671579, 0.04777590211331799, 0.05368652128154547, 0.04869636782881062, 0.050084695183359784
0.3, 0.050351060752257044, 0.047354467609397904, 0.04737161073166565, 0.047163245513711594, 0.047611435125070045, 0.0482349859836067, 0.05006587092544622, 0.047426775914112804, 0.0471739243198636, 0.04881577070496769, 0.04864975293134735, 0.04717918562466784, 0.04732021231186707, 0.04759771845987521, 0.047722007061476834, 0.04766591221769357, 0.047198072086347735, 0.05030783346678188, 0.04762471552599533, 0.04836795486037568
0.4, 0.048581813114875375, 0.046851194871514325, 0.04682516077957196, 0.046690384266710884, 0.04700998932624508, 0.047372003913479316, 0.04853672553365307, 0.046867687396397816, 0.04672457630496238, 0.04766358867028058, 0.04759927245535057, 0.04673017488651989, 0.046840344934364286, 0.0470158684853716, 0.04701506504727676, 0.04705105983865519, 0.04674677033480459, 0.0487292414491056, 0.046987932976066044, 0.04745649305225148
0.5, 0.047489270796868044, 0.04644820896676132, 0.046400975074845724, 0.046304670127366235, 0.04654898919202991, 0.04677455666806904, 0.04756568196706486, 0.04643443580992301, 0.04635011039999416, 0.046915874234696835, 0.0468967003082245, 0.04635547087628399, 0.046448345290825414, 0.04656567773717743, 0.04650122966255455, 0.04658604436453086, 0.046370823240216276, 0.0477356426392902, 0.046516098767529414, 0.04682719414730215
0.6, 0.04673088163567818, 0.046106820078858794, 0.04604724026471703, 0.045974103436857656, 0.046169909261029166, 0.04631568632691314, 0.04687304244623779, 0.04607483063285719, 0.046025658848203845, 0.04637044418517913, 0.046372345318768445, 0.04603058774648653, 0.04611274701075745, 0.04619334243606018, 0.04609261295994116, 0.046206507973379475, 0.04604530866371111, 0.04703172169563227, 0.04613438753265503, 0.046346802172246196
0.7, 0.04616352622668095, 0.045806006049000814, 0.04573854685630893, 0.04568037898363556, 0.04584342245428935, 0.045939854039295215, 0.04634250988743482, 0.045762419665847064, 0.04573554055515816, 0.045941769301127165, 0.04595358335518749, 0.04574000546199807, 0.04581517879487873, 0.045871489850842356, 0.04574856256182713, 0.04588104249885718, 0.045754453532859014, 0.046495394649301, 0.04580822525994374, 0.04595625265909211
0.8, 0.0457130687620121, 0.04553260983095375, 0.045459796477873765, 0.04541173737428784, 0.04555196974853342, 0.045616841177199136, 0.04591294149388492, 0.04548130441911032, 0.045469190172971914, 0.0455849135235153, 0.045601214985778946, 0.04547323604851891, 0.04554370186699398, 0.045583523245364944, 0.045446120537272094, 0.045591190748362015, 0.04548761611116795, 0.04606295628467829, 0.04551802657932318, 0.04562286263376151
0.9, 0.04533708659996757, 0.04527797996320753, 0.04520134861085817, 0.04516033151677024, 0.04528431115749644, 0.04532854343590163, 0.04554879085594395, 0.04522131123987288, 0.04521935674863404, 0.045273905569584515, 0.045291976815013096, 0.04522306235960853, 0.045290277375350824, 0.04531871100318009, 0.04517123060617846, 0.04532529132381907, 0.04523748523707649, 0.04569756371856239, 0.0452517329784775, 0.045326906987072514
1.0, 0.04500987974650285, 0.045036290786613024, 0.04495682979800589, 0.04492083063086362, 0.04503301015328634, 0.04506353861051688, 0.04522821015697555, 0.04497572660120522, 0.044981022870935104, 0.04499291467867222, 0.04501136600439873, 0.044984476953952406, 0.04504940154725313, 0.045069894201244284, 0.04491491120388801, 0.04507570565851732, 0.04499899644341393, 0.04537665812745998, 0.045001592043100086, 0.045055942906373554
1.1, 0.04471527851999323, 0.04480356200957374, 0.044721937849212884, 0.044689573218156385, 0.044793045678383714, 0.04481438430322655, 0.044937262901036015, 0.04474003593619087, 0.044750697317257414, 0.04473194415406503, 0.04475005418222985, 0.044753986054410624, 0.04481726741730797, 0.04483220581472233, 0.04467126438255059, 0.04483732011049006, 0.04476862204038757, 0.045085895029821535, 0.044762483666277705, 0.04480189833004457
1.2, 0.04444282844666556, 0.04457704643380673, 0.04449372738127304, 0.04446402462719909, 0.04456097915500342, 0.04457612366630269, 0.04466681372713947, 0.04451116340769772, 0.04452593992295066, 0.04448451759498531, 0.04450190711539701, 0.04452914098533429, 0.04459122236222694, 0.044602293078203105, 0.044436341500518256, 0.044606660554318264, 0.0445438938709635, 0.044815898891140675, 0.04453096294489546, 0.044559431013929965
1.3, 0.04418562878477898, 0.04435483353529672, 0.04427016101899898, 0.04424241993876274, 0.044334430539480406, 0.0443454025464876, 0.04441074719716055, 0.0442869930352323, 0.04430503876327035, 0.044246356740335356, 0.044262823459954435, 0.0443082190728215, 0.044369407716261654, 0.04437782341146414, 0.044207460443463235, 0.04438134138681198, 0.044323078715027414, 0.04456041066407706, 0.044304680541081075, 0.04432495124349018
1.4, 0.04393904900385155, 0.04413558695305585, 0.044049818449203255, 0.044023524774823505, 0.044111738705378996, 0.04411992397305566, 0.04416489986269723, 0.04406605842302063, 0.0440867892003176, 0.04401459179748716, 0.04403002525015403, 0.04409000470176997, 0.044150515488093366, 0.04415716142483666, 0.043982778896215165, 0.04415971122507257, 0.04410495585555468, 0.044315180075249434, 0.04408201789512363, 0.044096017694710284
1.5, 0.04369993949138545, 0.04391836792555631, 0.043831703692276264, 0.04380647314781285, 0.043891736638974416, 0.04389810025954279, 0.04392639728615977, 0.04384733772213663, 0.043870341760322645, 0.043787273803316464, 0.04380161116957289, 0.04387363819769896, 0.04393362229458026, 0.043939153560492834, 0.0437610202544479, 0.04394061992093802, 0.04388866374865838, 0.044077279688566756, 0.04386185129952875, 0.04387095369923975
1.6, 0.04346613304155723, 0.04370251515039178, 0.04361511540984434, 0.043590656525240176, 0.043673600299909764, 0.043678825955598126, 0.04369323113625073, 0.04363011613456428, 0.043655096854226826, 0.043563065631404614, 0.04357626879833026, 0.04365851097564525, 0.043718075038874704, 0.043722982385892374, 0.04354129390151614, 0.04372326284930097, 0.04367359378158706, 0.043844668501186033, 0.04364339620055449, 0.04364859842863393
1.7, 0.04323612334954332, 0.04348756228126664, 0.04339955856679832, 0.04337564736754205, 0.04345674576673509, 0.04346132707131626, 0.04346398355065037, 0.0434138926497677, 0.04344063156349893, 0.043341042186548565, 0.04335308594853389, 0.04344419243672009, 0.04350341166026261, 0.043508066873391565, 0.04332297544402712, 0.043507075550329496, 0.04345931630581209, 0.04361590828275565, 0.04342610284084145, 0.04342814292769847
1.8, 0.04300885415503043, 0.04327318083322725, 0.04318468366730858, 0.04316114608964124, 0.04324075854249506, 0.043245059584038584, 0.043237644322114806, 0.043198316190513265, 0.043226648487191315, 0.04312055908375246, 0.04313142520337216, 0.043230378761409394, 0.04328930586189697, 0.04329399350159376, 0.04310562585677636, 0.043291661736768586, 0.04324552890487727, 0.04338997596257264, 0.04320958544578781, 0.04320902063495715
