flowtime, sM2R1, sM2R2, sM2R3, sM2R4, sM2R5, sM2R6, sM2R7, sM2R8, sM2R9, sM2R10, sM2R11, sM2R12, sM2R13, sM2R14, sM2R15
0.0, 8.595665594002938, 11.526490324092311, 8.283225846999619, 6.088098561784169, 11.700312012236791, 10.18023291437529, 11.502598364605818, 7.173503039943757, 10.26348839186344, 8.15714480235806, 11.82936494735898, 9.63411942005845, 8.196360381128232, 7.1077321519686745, 6.295672342825832
0.1, 3.62697773083814, 3.6032863159836515, 3.573207572693964, 3.7593259464175106, 3.5290546289791735, 3.281388666243576, 3.466185558385566, 3.500342262630233, 3.1888065274950943, 3.410044558404373, 3.380678867171182, 3.4603191610388344, 3.509003089208777, 3.3933301010436194, 3.5329300222300026
0.2, 2.242170286942716, 1.9281120962976683, 2.0836498426847903, 2.295940711421981, 2.266068204333827, 1.9018466038999737, 1.9893096344611092, 2.1239865242695535, 1.5715261445827806, 1.97143600070775, 1.7930567824575452, 1.9835549076234733, 2.089959186150487, 1.8338526371708381, 2.0058449413961177
0.3, 1.1592276961286674, 0.900689659546872, 1.0071829123758096, 1.2307496578083348, 1.3371680294362105, 0.9165680068623134, 0.9663937120035476, 1.0541172312725222, 0.736979649547643, 0.9700489428392366, 0.8718588785517102, 0.9325183368107319, 1.0333205769950848, 0.8367308507227494, 0.9419579502018073
0.4, 0.5309592813073105, 0.45667846116529415, 0.47997165553738846, 0.5610918883494774, 0.6227286505757285, 0.4640391512020576, 0.4799213337761544, 0.4959521628919266, 0.36438187402376493, 0.47626080191159625, 0.435709711609356, 0.45219719296848, 0.5030765500853382, 0.39569970068930854, 0.4366194285002623
0.5, 0.2645404618527011, 0.24628643266065986, 0.23838414965787372, 0.2697170615817737, 0.30751183982644137, 0.249307896015036, 0.26746462134608207, 0.2540564955491633, 0.19139971258133542, 0.24250527358868781, 0.22416656032049445, 0.23671891355926197, 0.26221598342798547, 0.20663980013281846, 0.21915032481510682
0.6, 0.14409961927970605, 0.1380413835235494, 0.12341339604270209, 0.13980803507833878, 0.1713175257804157, 0.13794513945674852, 0.16589495861695663, 0.14522868961923782, 0.1060153955768114, 0.13008144036570293, 0.11989657581149847, 0.13575089079623848, 0.14609625712959268, 0.12216192352830761, 0.12209691141313106
0.7, 0.08584792662451937, 0.07959897857762491, 0.06670134736173378, 0.07853626271967373, 0.10367956723850603, 0.07758878020725941, 0.11000716561568068, 0.09381315264828147, 0.06157325022384423, 0.07458961320184054, 0.06751486387533771, 0.08522183940156364, 0.08789995737307664, 0.08002886719640959, 0.07548317298864077
0.8, 0.05552126078064615, 0.047026386722265646, 0.037594495409435914, 0.04783851542321783, 0.06672752038717499, 0.044290958591518576, 0.07541872458856567, 0.06644149461719684, 0.03741047750152842, 0.045902639847510814, 0.04043341870259697, 0.05736878022459502, 0.05701139342784497, 0.05596006607669607, 0.05076155713188741
0.9, 0.038503116052181124, 0.028441862892550306, 0.022032226844756118, 0.03142951140047479, 0.04507588521978046, 0.025815982810171324, 0.05255083954399384, 0.049584593537314404, 0.023741618291369036, 0.03017312595536525, 0.025854706347194292, 0.04068537722152469, 0.03928666535346869, 0.04067529943269302, 0.03640633082854045
