flowtime, sM2R1, sM2R2, sM2R3, sM2R4, sM2R5, sM2R6, sM2R7, sM2R8, sM2R9, sM2R10, sM2R11, sM2R12, sM2R13, sM2R14, sM2R15
0.0, 0.8661281321181226, 0.8980979336450337, 0.85264034617639, 0.8956503853005707, 0.8594258448730601, 0.869320693922801, 0.9063300062145804, 0.8462912318699757, 0.8483013157192987, 0.887284810857083, 0.8940999991781505, 0.8513888410313065, 0.8652377347621633, 0.8597860587725434, 0.8461877556422716
0.1, 0.8055011331128662, 0.8356529207614304, 0.7809794367520726, 0.818286149722568, 0.8049321720089542, 0.8126818032268388, 0.8314474426963124, 0.795293248882142, 0.7948365017926712, 0.8264301382089232, 0.8263113881695345, 0.7989714419330775, 0.8054618640255661, 0.8004119501998243, 0.7953505989717866
0.2, 0.7432473444626808, 0.7701703076846982, 0.7115885616212446, 0.7425030328919966, 0.7481365135212286, 0.7551762542894922, 0.756541240127135, 0.7426245762410085, 0.7389830147620067, 0.765046483011165, 0.7592863647144318, 0.7445146535770546, 0.7445741508454694, 0.7401709800785675, 0.742850279799497
0.3, 0.6793334873501585, 0.701774724978335, 0.6459199461463688, 0.6696454163449075, 0.6889162480024069, 0.6967773637683998, 0.6834031339617838, 0.6886087413778916, 0.6804746101086417, 0.7031666063258276, 0.6926691293993834, 0.6879978963911649, 0.6826440909974772, 0.6790714983564674, 0.6890209320708283
0.4, 0.6143524194025015, 0.6329603206243734, 0.5847153385014979, 0.6013234745934809, 0.6276566301898472, 0.6375653665977152, 0.6144872373499617, 0.6336101120749649, 0.6194598868245309, 0.6413956946436021, 0.6272711519943464, 0.6294781881999753, 0.6202393999005184, 0.6175185178327638, 0.6342424998661981
0.5, 0.5497674317679976, 0.5674263914753577, 0.5281991207273763, 0.5387840054755755, 0.5658730096175821, 0.577903093981284, 0.5513843061906379, 0.5779854804718098, 0.5572905394470752, 0.5809002710571062, 0.5651597555283385, 0.5694350405556129, 0.5585976867469236, 0.5563751457044713, 0.5788862677440689
0.6, 0.4876924778414545, 0.5075482865299762, 0.4763869484845821, 0.48258288499268903, 0.5060960931608287, 0.5188365865012915, 0.49443815563975135, 0.5220980139562039, 0.49658790990984303, 0.5231105888541843, 0.5081682558869801, 0.5093732379971525, 0.49947954696836805, 0.4969351627087964, 0.5233089731113544
0.7, 0.4300671833365023, 0.453860618154947, 0.42918437880721066, 0.43262857445331176, 0.45051156589557145, 0.4622409306398941, 0.44322534270285385, 0.46646615867898017, 0.43982273758459345, 0.46924146213762946, 0.45677499263005744, 0.45179863367945217, 0.44453458507880467, 0.4407043911759211, 0.46796523917462934
0.8, 0.3779999806506981, 0.4059802951586878, 0.3863958108478801, 0.3884368915803847, 0.3999981064863109, 0.4100710427832365, 0.39706390078453185, 0.4119987326253231, 0.3882135593132756, 0.419954321449719, 0.4105439633661869, 0.3989444773203986, 0.3946821986765788, 0.3889625745018694, 0.41361669697737674
0.9, 0.33177169869466716, 0.3632783877502738, 0.3477421938417664, 0.34937954682212197, 0.3544895897193791, 0.36336335075420767, 0.35531890768875585, 0.3600547773177859, 0.3419411555877235, 0.3753481359168116, 0.3688549121766481, 0.3517270584747002, 0.35004401154952597, 0.342411835421219, 0.36144852114071097
