flowtime, sM1R1, sM1R2, sM1R3, sM1R4, sM1R5, sM1R6, sM1R7, sM1R8, sM1R9, sM1R10, sM1R11, sM1R12, sM1R13, sM1R14, sM1R15, sM1R16, sM1R17, sM1R18, sM1R19, sM1R20
0.0, 0.21523890899923573, 0.25604280717554734, 0.13352814865485182, 0.053258024535670835, 0.31852849570345587, 0.4449005820847563, 0.02238763337495507, 0.08878744800817548, 0.10772811068414177, 0.02915892752245315, 0.1637395321358066, 0.10670879208570104, 0.32549282482851544, 0.2364844898174169, 0.33626093881348695, 0.2760106448705885, 0.07749195838036542, 0.13236667387630688, 0.3682807768464569, 0.09755925284229684
0.1, 0.03148173257062474, 0.0337001174189295, 0.023538179574532497, 0.017942407939645136, 0.03823161595383969, 0.04921591597087923, 0.0153576786842281, 0.020524552278907017, 0.02338453594149775, 0.015822587171115628, 0.02618420429499208, 0.02217919222680363, 0.039220879756180486, 0.031490888151052186, 0.03849720930037788, 0.03453868628056826, 0.019416819370095185, 0.023143304634702322, 0.04291752392975974, 0.021069426775759043
0.2, 0.017804223127821817, 0.01726867228068238, 0.015104140541351707, 0.014008024798870021, 0.018909124455178634, 0.021071729230199905, 0.013355936378445971, 0.014627402180814658, 0.015881965143975465, 0.013448812532666988, 0.015938469527439207, 0.015258372874737375, 0.019082318191768, 0.017198415020722328, 0.018444552051284327, 0.01814881969787674, 0.01431420690162708, 0.015045508582007799, 0.02029970833543015, 0.014546709471650278
0.3, 0.014463729779940765, 0.013814554531983575, 0.0128769072305433, 0.01244257747306807, 0.014842433509584056, 0.015624016207348044, 0.012128964693837375, 0.01273521200146181, 0.013563978726854409, 0.01216705338008839, 0.013351498981274273, 0.013125567748645681, 0.014827039779492377, 0.013945249995901196, 0.014441683921528878, 0.014505513676425158, 0.012564624941971083, 0.01286740962861748, 0.015510889508995046, 0.012610007054399956
0.4, 0.012794114077822065, 0.01228301315868448, 0.01168950650748682, 0.011437741007879892, 0.013003786139911063, 0.01341928425477807, 0.01124301579805434, 0.0116217991406271, 0.012232020290747292, 0.011266821872702913, 0.011996785243210547, 0.011896232536438213, 0.012922157583901925, 0.012376081777908342, 0.012700057656400377, 0.01278469363909178, 0.01149378142616887, 0.011683703995001569, 0.013382752595908392, 0.011509056375682107
0.5, 0.011688328191804915, 0.011316491703150312, 0.010879023634498901, 0.010708720419867994, 0.011835094613163804, 0.012096576836970739, 0.01057854990429466, 0.010836608193796384, 0.011305308254745858, 0.010597092165953661, 0.011077489660592658, 0.011038051939265528, 0.011724085050091513, 0.0113489345221764, 0.01160923746377442, 0.01167234222514947, 0.01072836112944204, 0.010870374268287665, 0.01205299456412691, 0.010739830572293059
0.6, 0.010893007551859528, 0.01063395075899368, 0.010286295776217728, 0.010162051857102955, 0.011010559994376425, 0.01118750330385795, 0.010073323489886932, 0.010254985650665049, 0.010625846043037353, 0.010089729113828848, 0.010407857737717751, 0.010406716982885839, 0.01088597166327586, 0.01061360758566883, 0.010843553201308668, 0.010882468513320915, 0.010158526296889032, 0.010274718639306632, 0.011126204519828776, 0.01017183001587251
0.7, 0.010303996288977319, 0.010132325904520675, 0.009841505796272293, 0.009745804400814486, 0.01040725662334382, 0.010531952028172533, 0.009685263139067184, 0.009815491558187886, 0.010117017250514483, 0.009700879002302919, 0.009907503164221409, 0.00993235066805413, 0.01027678129923286, 0.010070424074396431, 0.010284281168312651, 0.010302622116455709, 0.009726846806935443, 0.009827872506840552, 0.010454506342056918, 0.009743316713586516
0.8, 0.009860236722136786, 0.009755240846671055, 0.009502023835754887, 0.009424764538973278, 0.009956626607810265, 0.010047091586171081, 0.009383903735528009, 0.009478533274689477, 0.009730228446131002, 0.009399330277696658, 0.009527504305324003, 0.009570509589963543, 0.009824095783191532, 0.009661698653065822, 0.009866537068819703, 0.009868590972698306, 0.009395331778862228, 0.009487164098247066, 0.009956905875122653, 0.009415077106407335
0.9, 0.009520894076495198, 0.009466365253171814, 0.009238736550133474, 0.009173711321862659, 0.009614150629875959, 0.009681367101093503, 0.009146819089568322, 0.009216390145191182, 0.009431916574898726, 0.009162302786461364, 0.009234496160638164, 0.009290389216454496, 0.009481443224707632, 0.009349113713705627, 0.009548623751195478, 0.009538189990662877, 0.009137099515591784, 0.009223281229996598, 0.009581615473345947, 0.009159816312267737
