flowtime, s1, s2, s3
0.0, 0.023969143984338314, 0.10843532503440168, 0.18122812311964387
0.1, 0.01556728411497283, 0.07816105147773243, 0.13716494564197507
0.2, 0.013444806168441886, 0.07004575435793403, 0.12633466761971263
0.3, 0.012184029119988136, 0.06535325634366307, 0.12014151556977916
0.4, 0.011281629145204856, 0.061992997860264465, 0.11559267428389092
0.5, 0.010607279159398708, 0.059450530659751366, 0.1120182326389715
0.6, 0.010095659757937227, 0.05749641672231589, 0.10914843930806482
0.7, 0.009703324243651406, 0.05598482887251706, 0.10681966965494377
0.8, 0.009399045264782281, 0.05481041787382305, 0.10491375746152377
0.9, 0.009159934941172404, 0.05389415758948314, 0.10334032629947563
1.0, 0.008969118647805162, 0.05317607868508194, 0.10202893330514391
1.1, 0.008814125130753771, 0.05261047444618388, 0.10092427069143238
1.2, 0.008685725652443287, 0.05216243068234584, 0.09998275904077604
1.3, 0.008577085668242425, 0.051805235919509286, 0.09916998400930353
1.4, 0.00848314128483734, 0.051518427114533936, 0.09845872336241064
1.5, 0.008400139453831498, 0.051286307893335305, 0.09782741310236608
1.6, 0.008325298210128073, 0.051096822230119146, 0.09725894878508823
1.7, 0.00825655527425678, 0.05094069694814786, 0.09673974587674995
1.8, 0.008192381870716232, 0.05081078813615908, 0.09625900162787902
1.9, 0.008131644764456446, 0.050701582534377704, 0.09580811434052634
2.0, 0.008073503990974397, 0.05060881684570003, 0.09538022588921422
2.1, 0.008017337029785937, 0.05052918687129037, 0.09496986094350758
2.2, 0.007962682578268366, 0.05046012512092377, 0.09457264217052354
2.3, 0.007909198858145026, 0.050399630658997115, 0.09418506520763612
2.4, 0.007856632698934529, 0.050346138823330944, 0.09380432070311985
2.5, 0.007804796613805887, 0.05029842139792544, 0.09342815345750763
2.6, 0.007753551802772112, 0.05025551005922934, 0.09305475083580099
2.7, 0.007702795551544813, 0.050216637618775525, 0.0926826542936547
2.8, 0.0076524518899529215, 0.050181192882078465, 0.09231068917184282
2.9, 0.007602464667265634, 0.05014868593192538, 0.09193790894199506
3.0, 0.007552792419442587, 0.05011872139759519, 0.09156355089438625
3.1, 0.00750340456482425, 0.050090977846169116, 0.09118700089342781
3.2, 0.007454278584571678, 0.05006519187059486, 0.0908077653258532
3.3, 0.0074053979330218475, 0.050041145783927134, 0.09042544875964793
3.4, 0.007356750489031409, 0.050018658084857365, 0.09003973614139023
3.5, 0.007308327408253512, 0.049997576055011025, 0.08965037860376039
3.6, 0.007260122272535892, 0.04997776999785042, 0.08925718214752737
3.7, 0.007212130459496478, 0.049959128743245304, 0.08885999861435323
3.8, 0.007164348675252789, 0.04994155612917426, 0.08845871848687606
3.9, 0.007116774608048498, 0.04992496823893428, 0.08805326514749828
4.0, 0.007069406671462785, 0.04990929122348094, 0.08764359030246942
4.1, 0.007022243814000991, 0.049894459577797985, 0.08722967033735582
4.2, 0.006975285377875147, 0.04988041477031574, 0.08681150341715937
4.3, 0.0069285309942368496, 0.04986710414749962, 0.08638910718173437
4.4, 0.006881980505425927, 0.04985448005348073, 0.08596251691684684
4.5, 0.006835633907242847, 0.049842499118232096, 0.08553178410478215
4.6, 0.006789491306064937, 0.049831121678276094, 0.08509697527715103
4.7, 0.006743552886968576, 0.0498203113019906, 0.08465817110744203
4.8, 0.0066978188900135086, 0.04981003439779059, 0.08421546569273784
4.9, 0.006652289592582098, 0.04980025988826415, 0.08376896598346219
5.0, 0.006606965296212868, 0.04979095893705191, 0.0833187913275762
5.1, 0.006561846316770054, 0.049782104718116144, 0.08286507310166297
5.2, 0.00651693297709235, 0.04977367221927494, 0.08240795440617125
5.3, 0.006472225601484626, 0.04976563807359709, 0.08194758980595421
5.4, 0.006427724511581168, 0.0497579804135881, 0.0814841451003691
5.5, 0.006383430023230838, 0.04975067874415144, 0.08101779710972024
5.6, 0.006339342444144717, 0.049743713831114776, 0.0805487334668761
5.7, 0.00629546207211338, 0.04973706760275452, 0.08007715240459873
5.8, 0.006251789193651292, 0.04973072306225123, 0.07960326253050136
5.9, 0.006208324082961635, 0.04972466420940352, 0.07912728258273796
6.0, 0.006165067001142887, 0.04971887597023856, 0.07864944116053704
6.1, 0.006122018195578018, 0.049713344133407784, 0.07816997642456394
6.2, 0.00607917789946305, 0.049708055292449996, 0.07768913576288164
6.3, 0.0060365463314416504, 0.04970299679316146, 0.07720717541898611
6.4, 0.005994123695321927, 0.049698156685443744, 0.0767243600790621
6.5, 0.005951910179856918, 0.04969352367909401, 0.07624096241622401
6.6, 0.005909905958574988, 0.04968908710309391, 0.0757572625901171
6.7, 0.005868111189650176, 0.049684836868014844, 0.07527354770085173
6.8, 0.005826526015804402, 0.04968076343121275, 0.07479011119681887
6.9, 0.005785150564235729, 0.04967685776453547, 0.07430725223653055
7.0, 0.0057439849465684345, 0.0496731113242988, 0.07382527500519948
7.1, 0.005703029258821125, 0.04966951602332161, 0.07334448798736379
7.2, 0.005662283581390553, 0.049666064204834784, 0.07286520319742099
7.3, 0.00562174797904891, 0.04966274861810251, 0.07238773537052401
7.4, 0.0055814225009530195, 0.04965956239561403, 0.07191240111683059
7.5, 0.005541307180664398, 0.04965649903171557, 0.07143951804265299
7.6, 0.005501402036178667, 0.049653552362572954, 0.07096940384256038
7.7, 0.005461707069964145, 0.04965071654735913, 0.07050237536698352
7.8, 0.005422222269008276, 0.04964798605057971, 0.07003874767032289
7.9, 0.0053829476048719545, 0.0496453556254497, 0.06957883304496132
8.0, 0.005343883033750675, 0.049642820298251095, 0.06912294004695879
8.1, 0.0053050284965426645, 0.04964037535360031, 0.06867137251948945
8.2, 0.005266383918923112, 0.04963801632056388, 0.06822442862033984
8.3, 0.0052279492114245115, 0.049635738959569194, 0.0677823998599373
8.4, 0.005189724269522735, 0.049633539250054655, 0.0673455701564969
8.5, 0.00515170897372855, 0.04963141337881312, 0.06691421491487418
8.6, 0.005113903189684277, 0.049629357728986835, 0.06648860013567108
8.7, 0.005076306768265454, 0.049627368869669834, 0.06606898156098831
8.8, 0.005038919545687329, 0.04962544354608428, 0.0656556038630058
8.9, 0.005001741343615694, 0.04962357867029341, 0.06524869988127042
9.0, 0.004964771969282347, 0.04962177131241997, 0.06484848991420374
