flowtime, sM3R1, sM3R2, sM3R3, sM3R4, sM3R5, sM3R6, sM3R7, sM3R8, sM3R9, sM3R10, sM3R11, sM3R12, sM3R13, sM3R14, sM3R15
0.0, 15.727732918875892, 11.288189318985102, 13.207512949945592, 17.802475188584705, 15.808606706993613, 11.054501163952013, 11.707849172221902, 11.459914715208743, 11.7740131268593, 18.24383003971659, 18.26404699280974, 11.128905453147116, 12.065982704858929, 11.142941790309784, 11.522259414098576
0.1, 8.586512785131514, 9.039367644795284, 8.826595076876629, 8.515497740899702, 8.420517186407073, 9.080528279337848, 8.858024647557974, 8.941891435298306, 8.920311707461256, 8.426870566765459, 8.638663299300832, 9.076129764550151, 8.969972067741095, 9.048019835295388, 8.998664551237264
0.2, 7.3831600521737375, 8.100415147657772, 7.7383382225384745, 6.921686303985115, 6.735337361885554, 8.206283166863264, 7.911830934073647, 8.067241754632935, 7.822485691329468, 6.9847906407319, 7.409717441246955, 8.163109218839422, 7.829244497857526, 8.109722886465121, 8.061872764099077
0.3, 5.7821811470902915, 6.724425004708847, 5.925015043312708, 4.6827107698465955, 4.697786137983254, 6.862973426789209, 6.503202614160312, 6.7731135884783615, 5.846536781337545, 4.7390248967231985, 5.602697211815502, 6.726918523405682, 5.7928271300723155, 6.836011682449696, 6.876484501295952
0.4, 3.9980897731992124, 4.857073141188636, 3.7944559377200258, 3.106563605298104, 3.3614027504154973, 5.097948933983137, 4.669628072123253, 4.960487254092298, 3.102433967892861, 2.8748155245246654, 3.9107087663024953, 4.733536359888932, 3.4828273806022394, 5.03807388683581, 5.073354871111637
0.5, 2.57316410623144, 3.3151662757212312, 2.3743524692060163, 2.2290539016417217, 2.5886700899776467, 3.5612130178297496, 3.2962891482725216, 3.3246925893848664, 1.647987398417378, 1.4424945027334148, 2.823335487860018, 3.025303236298634, 2.0670743596042622, 3.3623089709661134, 3.3263016497341913
0.6, 1.6941250425434011, 2.5497587860502247, 1.7081538860627214, 1.7331389052604107, 2.102998872577887, 2.71269543093234, 2.692623893810292, 2.3833808713906572, 1.0968487228761081, 0.8305891593080535, 2.2275703918723697, 2.14417676758714, 1.124471282102588, 2.4106362079505352, 2.6800713024645697
0.7, 1.1988496128264803, 2.1019732066871852, 1.343973813623991, 1.4154192278024027, 1.7971189707797193, 2.2696812549337397, 2.3437266539221526, 1.7789852683203522, 0.774495627132662, 0.5708392468749519, 1.8789528725851738, 1.6965622486374443, 0.6602171425035173, 1.76450916996028, 2.4897594889706682
0.8, 0.9606975462533831, 1.7290625532195483, 1.1030914391949806, 1.174688289096954, 1.6005308927411972, 1.9814515349055097, 2.1262305104685018, 1.311896121560214, 0.5429046038567913, 0.4227348282126178, 1.667740276920639, 1.3687213097367166, 0.4525922147691463, 1.2708443272235732, 2.39027428260834
0.9, 0.8216962527012347, 1.3893297939697613, 0.9324116673100543, 0.9843809795061433, 1.4622864890560308, 1.7552299444616106, 1.9753578665252218, 1.022299207079531, 0.38198704334342515, 0.32556159216793623, 1.5494295780466356, 1.0947713822098666, 0.3505515885219212, 0.9087177284139998, 2.306620952360678
1.0, 0.7329386498518835, 1.1133840286462167, 0.7989545140753457, 0.834588823317291, 1.356869836997876, 1.557262571331208, 1.8366247938309457, 0.776054036943475, 0.27696766274258156, 0.2586920826821096, 1.4777052871159053, 0.8794745039672341, 0.2940758092192385, 0.6586205840257007, 2.2204081185310662
1.1, 0.6737301068409346, 0.9018726486921894, 0.6803931606872349, 0.7123239070155649, 1.2724997780052048, 1.3789953089273497, 1.6880364180116023, 0.5718530540954719, 0.2093442746270776, 0.21225160412645275, 1.424380368053489, 0.7143601463503286, 0.259006188593311, 0.4880121313583931, 2.1244791093405064
1.2, 0.632306472759722, 0.7363675266367897, 0.569016793244221, 0.6025456154182923, 1.2022902293073219, 1.2225355785778271, 1.5185647052187594, 0.42758994707760456, 0.16457997748795514, 0.18019108665078015, 1.3795626848529563, 0.5819625586012507, 0.23508784634533114, 0.3709597579429229, 2.011578418950065
1.3, 0.6013779472574727, 0.6033451454982407, 0.46579723080621027, 0.4930726074262537, 1.1410753361294494, 1.0896298227327634, 1.3282901107771519, 0.33476749817530965, 0.13370199353445006, 0.15813477510854035, 1.3401232102318699, 0.47276870378696256, 0.21765962666426583, 0.2910094401346718, 1.8683373757526096
1.4, 0.5766458636670392, 0.49674119955314594, 0.37379919746421514, 0.37962824353621794, 1.084808293722723, 0.978343337232741, 1.1299291472630832, 0.2757029958060116, 0.11152248446752644, 0.1428157604293783, 1.3048568277938388, 0.38401695541507475, 0.20441002546414236, 0.23679326783679558, 1.6701202247680595
1.5, 0.5556967541165759, 0.4126922518777474, 0.29570771717908845, 0.27018948538039606, 1.0302674656729531, 0.8845242986518193, 0.9405297002918069, 0.23691085961631544, 0.09499521442420383, 0.13190060333379097, 1.273125916916698, 0.3143394829634331, 0.19405943993265357, 0.19989627879600208, 1.378274690693762
1.6, 0.5371700355216442, 0.34690316172552377, 0.2330025921837318, 0.1789804288686689, 0.974661789002704, 0.8037883601697957, 0.7688253966995445, 0.21023747956079217, 0.08227121338735613, 0.12381272793748313, 1.2444745398798227, 0.26149785167717593, 0.18581018969222296, 0.17431482230148967, 1.0995121231062701
1.7, 0.5202450649326832, 0.29507971300449526, 0.18526125234776245, 0.11335467068938188, 0.915364326675887, 0.7326816041202521, 0.6187970000208596, 0.19099785472056155, 0.07219731443235812, 0.11753377604755864, 1.2185131725807963, 0.2227611017537063, 0.17911369584220285, 0.15601684410310174, 0.910182524524672
1.8, 0.5043631240923653, 0.25371468946928094, 0.15025432740716424, 0.07078861905090512, 0.8500404135425064, 0.6689693659149873, 0.4945825720724669, 0.1764886943412499, 0.06403853098687375, 0.11242602215318148, 1.1948871792474587, 0.19522436794680578, 0.1735694760564213, 0.1424068989167585, 0.7734008361271627
1.9, 0.48908373682145645, 0.22026249470955264, 0.1249765993699394, 0.04466714606662909, 0.7774062116425933, 0.6113170909060016, 0.397097402268735, 0.16511190000751128, 0.05731472413648179, 0.1080970001992576, 1.1732651309414366, 0.17594834944126453, 0.16887747906155712, 0.13185065072376187, 0.6678368557622221
2.0, 0.47400632189938396, 0.19293727537752675, 0.10665693475751133, 0.028955959251056988, 0.6984856153716795, 0.5588052679812024, 0.32285683705206053, 0.15588906827071738, 0.05170120044588713, 0.10430621698507368, 1.1533239669847053, 0.1623125421076456, 0.16481147339995847, 0.12332656852561687, 0.5831579027597151
2.1, 0.45871675017088714, 0.17045296774097907, 0.09317569960625666, 0.01950288722950883, 0.6173284892345583, 0.5106040898210026, 0.26659754190186813, 0.14819718278395835, 0.04696826053823294, 0.10090499503871057, 1.1347312033266714, 0.15230225751906942, 0.16120128724499605, 0.11619439607592978, 0.5132292439413241
2.2, 0.44273508656316035, 0.15183737698569202, 0.08304705803453073, 0.013757265422619562, 0.5398647184503935, 0.4658641568238255, 0.22359368778631897, 0.14162470324834428, 0.04294531301579421, 0.09779937607470422, 1.1171346089630618, 0.14454095818303297, 0.15791973944491053, 0.11004853452384183, 0.4530161653184778
2.3, 0.425450405422771, 0.13632871020543824, 0.07526130094976267, 0.010216003121264612, 0.4712843889447079, 0.42370444946010793, 0.19032022139891325, 0.13589156945182768, 0.039500214703304656, 0.09492792177659347, 1.1001655294163972, 0.13815909465257858, 0.1548728540971799, 0.10462748519258215, 0.3990499261213823
2.4, 0.40603948433118614, 0.12332272191491744, 0.06913440736860775, 0.007999617656288769, 0.4140678549234646, 0.3833030836699627, 0.16428012851078494, 0.1308027849840006, 0.036527585052076726, 0.09224868185861773, 1.083451822100377, 0.13263204507052825, 0.15199268004602903, 0.09975865648937311, 0.34943358903551247
