flowtime, sM2R1, sM2R2, sM2R3, sM2R4, sM2R5, sM2R6, sM2R7, sM2R8, sM2R9, sM2R10, sM2R11, sM2R12, sM2R13, sM2R14, sM2R15, sM2R16, sM2R17, sM2R18, sM2R19, sM2R20
0.0, 0.5704441169843043, 0.5227756630535294, 0.518633649343516, 0.5578147227280874, 0.4829847183773872, 0.4724788754242559, 0.4781622740631916, 0.6071335273420333, 0.47449238021202383, 0.6949330036572792, 0.49890472498230176, 0.5504645724285361, 0.6390150235295723, 0.6849661184751149, 0.7038053751876475, 0.561525798501529, 0.47351817749017694, 0.6931190943816613, 0.6634287096573278, 0.6233004526215827
0.1, 0.5177037285229033, 0.4865083860573871, 0.4867191483304907, 0.5089046520539985, 0.46344315640067824, 0.45775258605442504, 0.4612789535937093, 0.5375235521263368, 0.4593082484643531, 0.5905103014638111, 0.47374585885323645, 0.5060395956997243, 0.560832315605783, 0.5844350605614342, 0.60289065500881, 0.5098557507990074, 0.4582832732896554, 0.5886825746025703, 0.5712885924717206, 0.546459406658988
0.2, 0.48173428494521, 0.46008373658337426, 0.4630923273707082, 0.47539056658243795, 0.44678544677799503, 0.4438514496120834, 0.44611909929780486, 0.49180187652826973, 0.44515245864086317, 0.5223293605555953, 0.45399875437647375, 0.4747036122252815, 0.5091803233730154, 0.5184087330888504, 0.5370464096502121, 0.4748190444007067, 0.4440624019820964, 0.5210681686331754, 0.5109850879431509, 0.4963247612260083
0.3, 0.4550120821072808, 0.43908348066090214, 0.4440434123227889, 0.4502881516696286, 0.43177098858131113, 0.43052533388096287, 0.4320080387801792, 0.4592166652907504, 0.4316795143143436, 0.47501238848172933, 0.437255738944568, 0.4506226974130437, 0.4725932474751648, 0.4721312616888233, 0.4917679524273376, 0.4488834401723055, 0.43051908239483283, 0.4743672737107418, 0.4687462854669322, 0.46109624049583287
0.4, 0.43342788652471803, 0.42108704244857226, 0.4275552798519657, 0.4298424947020286, 0.4176912199482169, 0.4175848573977395, 0.4185331629061008, 0.4338972479466183, 0.41865076512063043, 0.43964013122478957, 0.42220580491526566, 0.4305960109729371, 0.4445355223612711, 0.4371927695785514, 0.4584546588514521, 0.4279928847103653, 0.4174166118128872, 0.43947315660202524, 0.4367192329545713, 0.4341848794219916
0.5, 0.41468299638230177, 0.40470086678235356, 0.412476762638968, 0.41196174180453476, 0.4041008467393079, 0.404876911218028, 0.4054131754236001, 0.4126212998311922, 0.4058859221500037, 0.411223839784952, 0.40808800009863244, 0.4127913556255236, 0.421237351755422, 0.408894895825998, 0.4320792158580249, 0.4098929326406185, 0.40457315561623514, 0.4112788008083943, 0.41053341459973103, 0.41190482546261586
0.6, 0.3974507931666136, 0.3890611541329706, 0.39809921749907173, 0.395409968342999, 0.39068049631482415, 0.39227000224500125, 0.392427894359075, 0.3935993513445791, 0.3932359692267869, 0.38703635642117024, 0.39441662814761846, 0.39609542239662526, 0.40050649563082685, 0.38466794844085817, 0.4096862344595122, 0.39325912025067256, 0.3918362932185181, 0.3869888557427354, 0.387814782787271, 0.39217951246581834
0.7, 0.3809478587616615, 0.37358883748385735, 0.38393990590615346, 0.3794040241836375, 0.37716130897613326, 0.37964511288979846, 0.3793736062412329, 0.37583483008311386, 0.38056617128386844, 0.3655708206336836, 0.3808397605163135, 0.37979924811136684, 0.38113990559563865, 0.363149741320991, 0.3895229303287391, 0.37725460675792966, 0.3790666542808646, 0.3651626542450388, 0.36728127627356993, 0.3738581502496645
0.8, 0.3647068572156081, 0.35789797407017887, 0.3696409470462709, 0.36343022875307024, 0.36328465367044577, 0.3668899193719352, 0.3660272353646732, 0.3587807700176206, 0.36774289799408283, 0.3459576156521647, 0.36707231080075114, 0.36347709799684114, 0.3625967296201076, 0.3436029441015154, 0.3705540951699971, 0.36132442930708303, 0.3661248524144844, 0.34511579147854904, 0.34820770221936514, 0.35634108075705495
0.9, 0.34844628635007685, 0.3418076811276184, 0.3549524411971862, 0.3471823710298181, 0.3488035061082137, 0.3538950246895756, 0.3521211054263141, 0.3421448800609367, 0.3546196819803406, 0.3276848799365781, 0.35289188245202685, 0.34696636057716435, 0.34468711991351514, 0.32556130012037865, 0.3521747169029695, 0.34513981395825816, 0.35285758561751773, 0.3265086455367311, 0.33015865261969907, 0.3393436683328561
