flowtime, sM1R1, sM1R2, sM1R3, sM1R4, sM1R5, sM1R6, sM1R7, sM1R8, sM1R9, sM1R10, sM1R11, sM1R12, sM1R13, sM1R14, sM1R15, sM1R16, sM1R17, sM1R18, sM1R19, sM1R20
0.0, 0.04625640098844427, 0.09311564474265067, 0.04143828941914437, 0.08440000424203464, 0.07902675477916067, 0.08403368002093624, 0.03830367011901333, 0.07503294962370854, 0.07091385602769112, 0.02523905495937439, 0.10907254526418862, 0.08557215275285306, 0.07302700221725453, 0.030240896864747152, 0.06339266635105935, 0.11128822381685442, 0.026240728515588115, 0.032012264223219115, 0.05149054193726864, 0.05645587965372296
0.1, 0.03599097267665798, 0.062227105263881255, 0.03332566258676008, 0.057296601010242906, 0.05428748642935154, 0.056955371061813975, 0.03159379180495365, 0.05180260009616969, 0.049452043492802834, 0.024503071029163614, 0.07125574882579094, 0.057897521397622276, 0.05090825180009726, 0.027270319751938055, 0.045446180772750436, 0.07270798122845581, 0.02504234452586786, 0.028130621051994403, 0.039003481386123334, 0.04158652475156955
0.2, 0.03036288732579723, 0.04559745495744906, 0.02882921793829405, 0.04270467955721288, 0.04094274879300119, 0.04241974300990577, 0.02784144238238028, 0.0393343534503446, 0.03794650328680753, 0.02383272580850643, 0.05077286277245291, 0.043001166846677576, 0.03898403101971074, 0.025442407137961462, 0.03579206883487489, 0.05173516840630451, 0.024134736522502327, 0.02584154497824303, 0.03218346760878048, 0.0335470924939999
0.3, 0.027067312420841073, 0.03627758629235902, 0.0261464145364047, 0.0345154417340048, 0.03341882517422298, 0.03428353863041951, 0.025566813382426962, 0.032342808735040196, 0.03147918723186718, 0.023206588890800142, 0.03930242440875589, 0.03464208974721693, 0.03225052591030769, 0.024192412882664185, 0.030320086984820464, 0.03995309700851302, 0.02338221295332989, 0.024352039881523697, 0.0282272350837728, 0.028951254163566583
0.4, 0.024984254629090694, 0.03078729830093198, 0.024406684881810442, 0.029677194831142135, 0.028944093054304877, 0.029486499333741593, 0.024058750047621986, 0.028202347566051018, 0.027627772060193238, 0.022613569536886098, 0.03259332984326757, 0.029703533289221207, 0.028227526247852772, 0.023249398157511033, 0.027017841344068635, 0.03304438305781654, 0.022719324926871703, 0.023281813232944287, 0.025764589975559422, 0.02614362188126215
0.5, 0.023555856962519103, 0.027364005811264937, 0.023177792734882283, 0.026644997859718564, 0.02611746479950744, 0.026484491456160934, 0.02296568054054689, 0.025591365255287813, 0.025179126036325713, 0.022047463400752206, 0.028463669715425716, 0.02660918552558637, 0.02566564623341212, 0.022478940977512865, 0.02488056485397415, 0.028784722740650973, 0.02211317753944122, 0.02244271061663028, 0.02410993964726613, 0.024297422517837237
0.6, 0.02249600460669007, 0.025094951422134044, 0.022238281519915172, 0.02461920915572403, 0.024213089096420604, 0.024480727256563098, 0.022108194153443696, 0.02382956504979625, 0.02351042005510615, 0.021504479657410886, 0.025774419174634758, 0.024543667115766353, 0.02391998568228339, 0.02181188467752354, 0.023392974301578308, 0.026009050766071587, 0.021546444446528937, 0.02173843311420796, 0.02291025269343006, 0.022988298535558407
0.7, 0.021653222690497954, 0.02349414757069748, 0.02147082947648792, 0.02317469989720105, 0.022844020787005696, 0.02305263208801852, 0.021391593042208633, 0.02255702532430174, 0.022292443310376442, 0.02098208297040334, 0.023916653626860053, 0.023073394405174634, 0.022647956359578662, 0.02121124877320257, 0.022282656684536606, 0.024092611384492858, 0.021009500126681572, 0.02111789248976982, 0.02197794074583308, 0.021991741275732123
0.8, 0.020944622477490935, 0.022294894282143606, 0.02081110405662771, 0.022078765598290674, 0.0217976214062113, 0.021969317288865427, 0.020764111858096224, 0.021577541907883555, 0.021345673312005115, 0.020478431439660418, 0.022555838168771592, 0.0219607836571292, 0.021661870711004387, 0.020656433381808073, 0.021400906690276625, 0.02269116702820007, 0.020496667949906844, 0.0205529440400596, 0.021210014968329274, 0.021185151227731586
0.9, 0.020323290125639912, 0.021346229255441142, 0.02022257498752346, 0.021200132573948323, 0.020953381692459815, 0.021100700221571417, 0.020196418258597037, 0.020780803730040386, 0.020569037543046804, 0.019992092697955058, 0.021502819368651595, 0.02107156979930445, 0.02085561012324424, 0.02013545701189997, 0.02066385877268874, 0.021609511484883007, 0.02000437581552803, 0.02002745788389902, 0.02054802998095341, 0.020499390726482148
1.0, 0.01976175248465326, 0.020560033242560498, 0.01968375649737405, 0.02046246624282259, 0.020240888132061527, 0.02037120998934637, 0.019671269028598386, 0.02010284018683511, 0.0199037853314209, 0.019521893966100934, 0.020647485356138688, 0.02032749774118104, 0.020167257353472808, 0.01964102686693626, 0.020022649131156114, 0.02073367550725882, 0.019530220557073354, 0.01953179945990671, 0.019957703188728013, 0.019894194487511677
1.1, 0.01924335994362282, 0.0198833002987092, 0.01918155644936357, 0.019820024449225856, 0.019617751722688617, 0.019735598268695413, 0.01917813943424143, 0.019505401630652695, 0.019314674079377533, 0.019066838844315707, 0.019923860778658608, 0.019681549959824227, 0.01955954869894575, 0.019168488751280417, 0.019447873991718177, 0.01999517184275756, 0.01907247769474956, 0.01905996004043864, 0.019418253955476302, 0.019345348030285037
1.2, 0.01875766886875257, 0.019283203237308175, 0.018707708069453207, 0.01924457535151226, 0.01905770281479427, 0.019165961292952404, 0.01871035402216963, 0.018964921105898442, 0.018779900508669276, 0.018626058586460808, 0.01929128278133349, 0.019104626488542772, 0.019009367335868898, 0.01871472499826833, 0.018921267029927243, 0.01935166831574481, 0.01862983580336793, 0.018608021149389083, 0.01891666910627043, 0.018837817395823558
