flowtime, sM2R1, sM2R2, sM2R3, sM2R4, sM2R5, sM2R6, sM2R7, sM2R8, sM2R9, sM2R10, sM2R11, sM2R12, sM2R13, sM2R14, sM2R15
0.0, 0.07986842960895894, 0.08995368731122748, 0.4508356436790892, 1.2449132005560224, 0.4657102396044225, 0.0816029948112842, 0.586025371071583, 0.3446642987263706, 0.07984032039173684, 0.8255471504296451, 0.9672196022303969, 0.15992482446898418, 0.9893626333556499, 1.1187996016532216, 0.12337913534736798
0.1, 0.07412129658189066, 0.07490898098984462, 0.10479033182700878, 0.18312178206824117, 0.1063714157407411, 0.07425373627886331, 0.116825522055924, 0.09622297753352779, 0.07411884302396589, 0.13992506392334586, 0.15395612576887902, 0.08062044722668206, 0.15448625107924793, 0.17102040532766796, 0.07779238580722068
0.2, 0.0733103312070202, 0.07348205103889563, 0.08070690446418985, 0.0994038392961344, 0.08097717924059802, 0.07333028206887009, 0.08339679126343036, 0.07860748634698903, 0.07331014093225306, 0.08927100915290942, 0.09276549883020704, 0.07490868496307368, 0.0926344852150487, 0.09703883593993949, 0.07428286174116082
0.3, 0.07279021750262561, 0.07284949293543473, 0.0758811469364696, 0.08358742891078373, 0.07591790285021054, 0.07278787958590827, 0.07693173012427164, 0.07493200344460872, 0.07279038101784911, 0.0795835905112132, 0.08101292564908363, 0.07349334741455098, 0.08092477460000252, 0.08296023681723433, 0.07326416245000585
0.4, 0.0723167298462225, 0.07233901618501434, 0.07398293577884953, 0.07819963326813792, 0.07395762702562163, 0.07230686967912678, 0.07452814446209223, 0.07340470976013874, 0.07231705793992807, 0.07612933339010311, 0.0768443785700876, 0.07272720124796053, 0.0767915803333039, 0.07807918791957476, 0.07262941292196337
0.5, 0.07185616105967227, 0.07186154403530873, 0.07287479836643623, 0.07556172405273193, 0.07282666469268721, 0.07184287958355808, 0.07319747260188735, 0.07246117338429107, 0.07185668290066154, 0.07433393632789005, 0.07471064813467225, 0.0721341053889911, 0.0746806110076173, 0.07563926709841032, 0.07209746220287841
0.6, 0.0714002159434878, 0.0713963863473207, 0.07206984094140162, 0.073949476431296, 0.07201056741605888, 0.07138510428899705, 0.07227210798847777, 0.07174264169994643, 0.07140100278448587, 0.07316607804370874, 0.0733533033505429, 0.07160616421680642, 0.07333977078894922, 0.07412074087256863, 0.0716038962115359
0.7, 0.07094591910983486, 0.07093654269376569, 0.07140758499006208, 0.07281083583152663, 0.07134157750887471, 0.07092975086423228, 0.07153601884937187, 0.07113042211158006, 0.07094704680589513, 0.07229105700987234, 0.07236100529550811, 0.07110803232697396, 0.07235999095516141, 0.07303312326137802, 0.07112760996895562
0.8, 0.07049191540331344, 0.07047899059691315, 0.07082114309862962, 0.07192202479280028, 0.07075043662733294, 0.07047512901774769, 0.07090019557789341, 0.07057480996413658, 0.07049345344115486, 0.0715713310619898, 0.07156334783554447, 0.07062504250550412, 0.07157183638319366, 0.0721752931398316, 0.07065987027470809
0.9, 0.07003748759820545, 0.0700222037640021, 0.07027819018075265, 0.07117707646716027, 0.07020387079162711, 0.07002035842952643, 0.07032189040244795, 0.07005164435641666, 0.07003949609572825, 0.0709411101914605, 0.07087825688195533, 0.07015011897420954, 0.0708938205156693, 0.0714508475816573, 0.07019646546553597
1.0, 0.06958221878264093, 0.06956532817547639, 0.06976148332018126, 0.07052018209699236, 0.0696841780956425, 0.06956493179647506, 0.06977837610800586, 0.0695479621225446, 0.06958474836916285, 0.07036551744588881, 0.07026203174840648, 0.06967948632713565, 0.07028267196770059, 0.07080844576630654, 0.0697351403988904
1.1, 0.06912585299786161, 0.06910785306150512, 0.06926115576421081, 0.06991962334893317, 0.06918123411813351, 0.06910853806518087, 0.06925667054674968, 0.06905630798400397, 0.06912894574895424, 0.06982465034985862, 0.06968968817022457, 0.06921098228327997, 0.06971374460281735, 0.07021863745342398, 0.06927459528568156
1.2, 0.06866822923751835, 0.06864946040545694, 0.06877125828704868, 0.0693563218334184, 0.06868892969964742, 0.06865098035728641, 0.06874895322548644, 0.06857216898400069, 0.06867191991976071, 0.06930650998880439, 0.06914616130951738, 0.0687433036320361, 0.06917224958846797, 0.0696635855467867, 0.06881404116482402
1.3, 0.0682092466343094, 0.06818994849742074, 0.0682880566421458, 0.0688182910239341, 0.06820342504679443, 0.06819213339168098, 0.06825031747556953, 0.06809270454381329, 0.06821356394043337, 0.06880355071727581, 0.06862198293199938, 0.06827563573539625, 0.06864894848147082, 0.06913203398616091, 0.06835298212636536
1.4, 0.06774884447498997, 0.0677291897590126, 0.0678091320893516, 0.06829773669597364, 0.06772222923911381, 0.06773191933801061, 0.06775758551192539, 0.06761607185349992, 0.06775381211856757, 0.06831086784438894, 0.06811100132607562, 0.06780745667607593, 0.06813788270303572, 0.06861665010075194, 0.06789109998589343
1.5, 0.06728698995654615, 0.06726710591747283, 0.06733287889824134, 0.06778944835479504, 0.06724368620199198, 0.06727029313991686, 0.06726864727469285, 0.06714104716650325, 0.0672926275849232, 0.06782518835202946, 0.06760910997828151, 0.06733842754813096, 0.06763510843409466, 0.06811253553613085, 0.06742818926828079
1.6, 0.06682367031095296, 0.06680365263848216, 0.06685821062321344, 0.06728986301476231, 0.06676667406543521, 0.06680723311852123, 0.06678207422730523, 0.06666680354959137, 0.06682999423752353, 0.06734428159375626, 0.0671135061159772, 0.0668683280592019, 0.06713795967466667, 0.06761635180159642, 0.06696411864863454
1.7, 0.06635888755749804, 0.0663388096401943, 0.06638438184917864, 0.06679649845433573, 0.06629042251380153, 0.06634273472587143, 0.06629688509523654, 0.06619277558309072, 0.06636591133274178, 0.06686660155668131, 0.06662224180020267, 0.06639701725851382, 0.06664460299302605, 0.06712578683019475, 0.06649880712395512
1.8, 0.06589265491889046, 0.06587257414635059, 0.06591087653610112, 0.06630759867993222, 0.06581439823835024, 0.0658768062822537, 0.06581239921454769, 0.06571857441333538, 0.06590038976556518, 0.06639106251771822, 0.06613394335738239, 0.06592440882483717, 0.06615376013719407, 0.066639219175461, 0.06603220878912223
1.9, 0.06542499433547243, 0.06540495645886404, 0.06543733616558173, 0.06582190586899815, 0.06533823114556342, 0.06540946601789333, 0.06532814224254255, 0.065243932996669, 0.06543344947321758, 0.06591689443260802, 0.06564763114237218, 0.06545045511341392, 0.06566453064821341, 0.06615550097095524, 0.0655643028471594
2.0, 0.06495593472902868, 0.06493597692243727, 0.06496351241744355, 0.06533851011632029, 0.06486166572473084, 0.0649407400022063, 0.06484378414271162, 0.06476866999999126, 0.06496511761090179, 0.06544354751152952, 0.0651626009560957, 0.06497513664509147, 0.06517627584124801, 0.06567381447201631, 0.06509508691647335
2.1, 0.06448551079299752, 0.06446566383032208, 0.06448923537721546, 0.06485674836973707, 0.0643845283722805, 0.06447066069410438, 0.06435909760220343, 0.06429266553946962, 0.06449542727282657, 0.06497062797813402, 0.06467834438767621, 0.06449845507373245, 0.06468854143196419, 0.06519357539825106, 0.06462457247841402
2.2, 0.06401376216146568, 0.06399405198251847, 0.06401439181400224, 0.06437613522001275, 0.06390670507937157, 0.06399926593730476, 0.06387392969176404, 0.0638158446099391, 0.06402441660732766, 0.06449785407517351, 0.06419449432930713, 0.06402042843270812, 0.06420100505951552, 0.06471436672649716, 0.0641527817515161
2.3, 0.063540732856831, 0.06352118170657421, 0.06353891012769365, 0.06389631475956056, 0.06342812599219229, 0.06352659828124511, 0.06338818228692367, 0.06333816561684115, 0.06355212822277612, 0.06402502549299752, 0.06371078712425857, 0.06354108790790435, 0.06371344017567106, 0.06423589269146403, 0.06367974553930897
2.4, 0.0630664709466872, 0.06304709821316297, 0.06306274979696048, 0.06341702663893133, 0.06294875461479488, 0.06305270454490099, 0.06290179839142299, 0.06285961235787729, 0.06307860881221075, 0.0635520018615019, 0.06322703591816439, 0.06306047565303591, 0.06322569088700147, 0.06375794642965105, 0.06320550175669787
2.5, 0.06259102836086843, 0.06257185119865734, 0.06258589391591753, 0.06293808184984051, 0.06246858019905836, 0.0625776355651058, 0.06241475250030457, 0.06238018837652716, 0.0626039089455176, 0.06307868746131655, 0.0627431116861103, 0.06257864332842543, 0.06273765424488498, 0.06328038697375596, 0.06273009443851955
2.6, 0.06211446083327711, 0.062095494633210936, 0.062108343882317785, 0.06245934526940351, 0.06198761235362862, 0.062101446087435314, 0.06192704376609759, 0.06189991297096152, 0.062128082992156324, 0.0626050202636516, 0.06225892959870941, 0.06209565114865974, 0.06224926767172231, 0.06280312273966543, 0.06225357309681567
2.7, 0.06163682794241604, 0.061618086690367335, 0.06163011560466556, 0.06198072296539703, 0.06150587721641746, 0.06162419476889056, 0.061438691133014874, 0.06141881837363517, 0.06165118914712646, 0.06213096402123067, 0.06177443915163468, 0.06161156729138698, 0.06176049997341134, 0.06232609957298647, 0.06177599233439461
