flowtime, sM1R1, sM1R2, sM1R3, sM1R4, sM1R5, sM1R6, sM1R7, sM1R8, sM1R9, sM1R10, sM1R11, sM1R12, sM1R13, sM1R14, sM1R15
0.0, 0.1894739944132183, 0.13843163556533875, 0.2016936069242645, 0.2569096593738762, 0.415062703245069, 0.15069623812220734, 0.48008256846598013, 0.22717176831391825, 0.21878775933271652, 0.2890602011880913, 0.3156573436713363, 0.15066659779254885, 0.14959808247932804, 0.1565573505352165, 0.1963189261332892
0.1, 0.08696673420975148, 0.08269359843094772, 0.08663147516158685, 0.08767924612177029, 0.09437292145167736, 0.08288431484434458, 0.10478363942232569, 0.09202013151964258, 0.0876766969202056, 0.08993303931425395, 0.0915217996733393, 0.08374507776087031, 0.08353950019064281, 0.08455006453893707, 0.08515555460466022
0.2, 0.07293973179891956, 0.07103713622262323, 0.0716289600131694, 0.07140011194407204, 0.07227411835857082, 0.07102132059631307, 0.07545243492387074, 0.0748966535664154, 0.07276643544385702, 0.07219969690234851, 0.07106836850698872, 0.071228706320305, 0.07118706144255846, 0.07186219493173635, 0.07102933370777614
0.3, 0.06621933629496482, 0.06468796663498173, 0.06491514066573771, 0.06469252260409479, 0.06498340570172784, 0.06468402727750004, 0.06706015789325116, 0.06765230394457357, 0.06598679561843947, 0.06519251987737112, 0.06399814395936546, 0.06476830370830827, 0.06474527344969232, 0.06533931162914597, 0.06444197567420763
0.4, 0.060784544719445624, 0.05943645347564222, 0.05958761646301216, 0.059413204932294156, 0.05954862170106572, 0.05944387482897208, 0.061302796947761695, 0.06202284439873637, 0.06056524550339055, 0.05976271983090552, 0.058722992976619356, 0.059488712269406406, 0.05946524160854697, 0.06000594694336049, 0.05914982007751291
0.5, 0.05594078779944642, 0.05473877104603244, 0.054851885129725816, 0.05471733772646955, 0.05475856925210062, 0.05475400480595244, 0.056315209231621005, 0.05704389660267983, 0.055741986118482516, 0.05495740865416797, 0.05406430907786078, 0.05477559707118029, 0.054749892799074704, 0.05524446748179486, 0.05443852548870498
0.6, 0.05155780723959986, 0.05048154507669249, 0.050567310287041346, 0.050465076294599835, 0.050437652929104446, 0.05050241369382328, 0.05183575230403766, 0.052548846821175714, 0.05137945081272788, 0.05061964690855514, 0.04984942847261732, 0.05050703820349757, 0.05047943412952693, 0.05093256358947734, 0.050176673873458796
0.7, 0.04757525564860301, 0.04660868942113595, 0.04667341979202222, 0.04659751877187111, 0.046519386019174984, 0.046633631617076086, 0.04778291768250344, 0.048470066574161474, 0.04741624567137415, 0.046684781258578785, 0.04601677665156982, 0.046625410593644376, 0.046596422935234534, 0.047012074438405875, 0.0463047255460875
0.8, 0.043947322853160525, 0.0430769692317938, 0.04312533108048228, 0.04307085131295402, 0.04295574354071014, 0.043104778968004194, 0.04410328049004734, 0.044758579447895165, 0.04380630199635664, 0.043105328776259354, 0.04252275315450417, 0.04308686032182114, 0.043056954223918004, 0.043438623200677755, 0.04277781333996998
0.9, 0.04063536073591873, 0.0398497491224096, 0.03988533606127704, 0.039848199359940044, 0.03970674431826403, 0.03987947895084001, 0.04075340331823894, 0.04137353977610166, 0.04051088279490683, 0.03984158873725176, 0.03933084289354633, 0.03985433708129135, 0.039823906898200395, 0.04017470043749265, 0.039558167402312036
1.0, 0.03760607888071781, 0.036895383542081446, 0.03692099107266348, 0.03689780837932413, 0.03673824517158882, 0.03692628811588342, 0.037696515030423185, 0.038279940611338374, 0.037496685497177884, 0.036859548429180794, 0.0364095583130566, 0.036895878781516, 0.036865253945590926, 0.03718794710295875, 0.03661329569960877
1.1, 0.034830572387260665, 0.03418632943948773, 0.03420414348180966, 0.034192103359755026, 0.0340208170050444, 0.034217824084737176, 0.03490110998783357, 0.03544750015999357, 0.03473483974900122, 0.03412981143872123, 0.03373150760721741, 0.03418369428008427, 0.03415314748574948, 0.03445022802976667, 0.033915016894457466
1.2, 0.03228360055546044, 0.03169848306272259, 0.03171021980491062, 0.03170699615137919, 0.03152892457750551, 0.03173011148184616, 0.03233999003106577, 0.03284986156927022, 0.03220016862237593, 0.031626813984031076, 0.03127272711131925, 0.03169348363811527, 0.031663238498128625, 0.031936943625089115, 0.03143874567856398
1.3, 0.029943012947679534, 0.029410649889390388, 0.02941766139092592, 0.029421335733401412, 0.029240282543630442, 0.029442058575205415, 0.029989526674792596, 0.030463962755683707, 0.029870602881699588, 0.02932820604186472, 0.029012151250165968, 0.029403896358410814, 0.029374134229871535, 0.02962648111038033, 0.02916292510052815
1.4, 0.027789283920677386, 0.027304113080868136, 0.027307467657407016, 0.027316463422911302, 0.02713534005210601, 0.027335030918614715, 0.027829076389692703, 0.028269528444458965, 0.02772670740113039, 0.027214352718559785, 0.026931181698959136, 0.027296091085047543, 0.027266957089167924, 0.02749976856958059, 0.027068566839498518
1.5, 0.025805131266418035, 0.025362278685286073, 0.02536282247376025, 0.02537584932022694, 0.02519686376471769, 0.02539250062691458, 0.025840511111193218, 0.0262486561077411, 0.025751294241149858, 0.025267928259367127, 0.025013333459455292, 0.025353374130857875, 0.025324982434568058, 0.025539908884100484, 0.025138875097229122
1.6, 0.02397520122077032, 0.023570381656575053, 0.023568786029570597, 0.023584792709449125, 0.023409597477626203, 0.023599755614321174, 0.024007837532728723, 0.024385475546648445, 0.023929103881410646, 0.02347358269754023, 0.02324394178091635, 0.023560900353297987, 0.023533338785212375, 0.023731876841356005, 0.023358936406426865
1.7, 0.022285806400351004, 0.021915240563351836, 0.021912038837973286, 0.021930173326691532, 0.02175998201074878, 0.02194365686089815, 0.022316885699577016, 0.022665866900215218, 0.022246540642994403, 0.02181766607788813, 0.02160991773911569, 0.021905423867791936, 0.021878757938600474, 0.02206226672779616, 0.02171546194899181
1.8, 0.020724706320654276, 0.020385051610435714, 0.020380667612751344, 0.02040024343395361, 0.02023592295673823, 0.02041243447436007, 0.02075505225825022, 0.021077225436403016, 0.020691451585007598, 0.020287998724210735, 0.02009954306613805, 0.02037508894255283, 0.020349365335651785, 0.020519080615337474, 0.020196572067228743
1.9, 0.01928092244340485, 0.01896921464494977, 0.018963985045718026, 0.01898445288402154, 0.01882659676212822, 0.01899551532974945, 0.019311087212678584, 0.01960826410993813, 0.01925294056376962, 0.01887367862936374, 0.01870229688927884, 0.01895925354179992, 0.01893450313506045, 0.019091549705121925, 0.018791614944047325
2.0, 0.017944581429609613, 0.017658185369471363, 0.017652377232135214, 0.01767330105466931, 0.017522287756381497, 0.017683376594840833, 0.017974915609551726, 0.01824884684052805, 0.017921210946191205, 0.017564919001409236, 0.017408708597437667, 0.017648339587410813, 0.01762458006180701, 0.01776998271950436, 0.017491013155498496
2.1, 0.016706781590811674, 0.016443349170283516, 0.01643717380079431, 0.016458210818377155, 0.01631425035560823, 0.01646742061566245, 0.016737487489660075, 0.01698984695612477, 0.016687431837120934, 0.01635291047945857, 0.016210232244628323, 0.016433705232663402, 0.016410943318265987, 0.016545636574656505, 0.016286133113984993
2.2, 0.01555947854225637, 0.015316912883486345, 0.015310536809862467, 0.015331420702098931, 0.015194591890078392, 0.015339867536715849, 0.015590650882852356, 0.015823026386202328, 0.01554362372844489, 0.015229703664125476, 0.015099138818168347, 0.015307535384205997, 0.015285768788962862, 0.015410605522121113, 0.015169173430617064
2.3, 0.01449538684525656, 0.014271811533285654, 0.014265365246965079, 0.014285892155993919, 0.014156172440198823, 0.014293662730891252, 0.014527043719110351, 0.014740932069749699, 0.014482560287578149, 0.014188108479690244, 0.01406842341238065, 0.014262747440434011, 0.014241966502302243, 0.014357725689898822, 0.014133069007589524
2.4, 0.013507895038102739, 0.013301627634621263, 0.013295212578359854, 0.013315229445668871, 0.013192518787575413, 0.013322396663328484, 0.01354000136789083, 0.013736806727021926, 0.013497683634002078, 0.013221607562959434, 0.013111724907227887, 0.01329290978753518, 0.01327309888598688, 0.013380492534519383, 0.01317140828224321
2.5, 0.012590991936584483, 0.012400521092884356, 0.01239421526864336, 0.012413610149916212, 0.012297750149288881, 0.012420235247389685, 0.012623477167369257, 0.01280451168062495, 0.012583030948027969, 0.012324281404752955, 0.012223256192003805, 0.012392171046487004, 0.012373309805213943, 0.012472989173539907, 0.012278361524846279
2.6, 0.011739202467078878, 0.01156316808390181, 0.011557030569691847, 0.01157572461529134, 0.011466513803516496, 0.011581859096139168, 0.011771973811713172, 0.011938459835290838, 0.011733170647988908, 0.011490743388863335, 0.011397743324361899, 0.011555198423371119, 0.011537262732190636, 0.011629823931596162, 0.01144861847263249
2.7, 0.010947531599997935, 0.010784707577957763, 0.010778782178224222, 0.010796723012642217, 0.01069392906190627, 0.010802410349242099, 0.010980483862557408, 0.011133557262794707, 0.010943146684374957, 0.010716083206153677, 0.010630372295046462, 0.010777123802562141, 0.010760086683072271, 0.010846075723893314, 0.01067733388606892
2.8, 0.01021141519631001, 0.010060694397724687, 0.010055012602589454, 0.01007216887583977, 0.009975538320074865, 0.010077445978086649, 0.010244437965956359, 0.01038515210839609, 0.010208429749897887, 0.009995817387635084, 0.009916742294160473, 0.010053496453524565, 0.010037328789963473, 0.010117246134979574, 0.009960079856866248
2.9, 0.009526676777859063, 0.009387057883269498, 0.009381641274087242, 0.009397998192301218, 0.009307264138343473, 0.009402896652690514, 0.009559659607257662, 0.009688989752709012, 0.009524874406601594, 0.009325845914571529, 0.00925282455741095, 0.009380241409171012, 0.009364912563184136, 0.00943921724005479, 0.009292803893909405
3.0, 0.008889489393230067, 0.008760065386736009, 0.008754927596218133, 0.008770483268264073, 0.008685371482498302, 0.008775030401374315, 0.008922325437854947, 0.009041173339239737, 0.008888681295225962, 0.008702414037069449, 0.008634926019520192, 0.008753622726234745, 0.008739101051818545, 0.008808214370292989, 0.00867179197301978
3.1, 0.008296341882585703, 0.008176289941796071, 0.008171438254335694, 0.008186200716689858, 0.008106434398228458, 0.008190420415069639, 0.008328930370446965, 0.008438128921584576, 0.00829636372598398, 0.00812207857378313, 0.008059657123821196, 0.008170210963001015, 0.008156464235747693, 0.008220773149933407, 0.00809363586691132
3.2, 0.007744008953143306, 0.007632581553875279, 0.007628018214114391, 0.0076420030179782834, 0.0075673065100472165, 0.0076459164477597815, 0.007776256771503926, 0.007876574602097593, 0.0077447180598411635, 0.007581678080907751, 0.007523903237359655, 0.0076268543125523605, 0.0076138500854386155, 0.007673710236817121, 0.007555204178793408
3.3, 0.007229524566387681, 0.007126041640697238, 0.0071217649246408015, 0.0071349931878873585, 0.007065094831424722, 0.00713861934705926, 0.007261347187463677, 0.007353493130883198, 0.007230797380047926, 0.007078306373672609, 0.007024799203810533, 0.00712065291472476, 0.007108358811042241, 0.0071640972839956615, 0.007053616591421584
3.4, 0.006750158212339768, 0.006654000222157925, 0.00665000531436773, 0.006662502156721056, 0.006597136451803337, 0.006665858317576969, 0.006781480129653394, 0.00686610751428255, 0.006751888028798719, 0.00660928896209717, 0.006559706635498495, 0.006648935940638667, 0.006637319893228435, 0.006689237711450612, 0.0065862209166204265
