flowtime, s1, s2, s3
0.0, 0.0815531747966432, 0.3988996401922749, 0.539600051038244
0.1, 0.014486908097285037, 0.08595888853091069, 0.12262101386257958
0.2, 0.00895731966563978, 0.05283975627356541, 0.07793897235964499
0.3, 0.008303387391738394, 0.04526134012799164, 0.07064146490963426
0.4, 0.008134126247519326, 0.04197335130038496, 0.0688496660415647
0.5, 0.008015323241643231, 0.04001437761387351, 0.06798018494008061
0.6, 0.00790395656232693, 0.03872819492109758, 0.06732154412463004
0.7, 0.007795677294877743, 0.03784863650215321, 0.06675299332296321
0.8, 0.007689967685770778, 0.03722597191325722, 0.06624879265306399
0.9, 0.007586694535157375, 0.03676776078032815, 0.06579946052028117
1.0, 0.007485767101107237, 0.03641582543715403, 0.06539878386144495
1.1, 0.007387102718673578, 0.03613345189557564, 0.06504158035483927
1.2, 0.007290623086314808, 0.035897465666827506, 0.06472326663392793
1.3, 0.007196253661373835, 0.03569322158851513, 0.06443973968034819
1.4, 0.0071039233951837935, 0.03551143459230691, 0.06418731741698976
1.5, 0.007013564520834464, 0.035346181639490624, 0.06396269415018058
1.6, 0.006925112360616676, 0.03519364633116035, 0.06376290247243341
1.7, 0.006838505147789782, 0.035051332350445, 0.06358527956467065
1.8, 0.006753683860866511, 0.03491757169017907, 0.06342743705947956
1.9, 0.0066705920692649925, 0.03479121763786449, 0.0632872339440162
2.0, 0.0065891757893885025, 0.03467145326750575, 0.06316275211573036
2.1, 0.006509383350306482, 0.03455767200550433, 0.06305227428543593
2.2, 0.0064311652682903075, 0.0344494031049904, 0.0629542639783041
2.3, 0.006354474129526732, 0.03434626507389323, 0.06286734742366161
2.4, 0.006279264480390335, 0.034247936492454556, 0.06279029715407432
2.5, 0.006205492724709102, 0.03415413764602494, 0.06272201715664076
2.6, 0.0061331170275061575, 0.03406461888590918, 0.06266152943683585
2.7, 0.006062097224743903, 0.03397915317886618, 0.06260796186925555
2.8, 0.0059923947386352604, 0.03389753126819836, 0.06256053722126362
2.9, 0.005923972498123205, 0.03381955846716337, 0.06251856324545826
3.0, 0.005856794864162336, 0.033745052476577254, 0.06248142374560231
3.1, 0.005790827559465004, 0.033673841848778946, 0.06244857052842236
3.2, 0.0057260376024016214, 0.03360576486301558, 0.0624195161607802
3.3, 0.005662393244769952, 0.03354066866593216, 0.062393827458176516
3.4, 0.005599863913169096, 0.033478408585841536, 0.06237111963655789
3.5, 0.005538420153735937, 0.0334188475635727, 0.06235105106497436
3.6, 0.00547803358001858, 0.03336185566387624, 0.062333318561808765
3.7, 0.00541867682378016, 0.033307309644541344, 0.06231765318213459
3.8, 0.0053603234885406725, 0.03325509256857034, 0.062303816448264715
3.9, 0.005302948105679377, 0.0332050934498698, 0.06229159697973472
4.0, 0.005246526092933076, 0.033157206926120134, 0.062280807482847964
4.1, 0.005191033715138074, 0.033111332954497204, 0.06227128206352386
4.2, 0.005136448047074005, 0.03306737652719587, 0.0622628738305096
4.3, 0.005082746938278667, 0.03302524740451872, 0.06225545275910768
4.4, 0.00502990897971131, 0.03298485986382901, 0.062248903788380605
4.5, 0.004977913472151542, 0.03294613246300859, 0.06224312512740829
4.6, 0.0049267403962278185, 0.03290898781730641, 0.062238026748551764
4.7, 0.004876370383978113, 0.032873352388623815, 0.0622335290478468
4.8, 0.004826784691850306, 0.03283915628640924, 0.062229561654647804
4.9, 0.004777965175058083, 0.03280633307941348, 0.06222606237443165
5.0, 0.0047298942632120235, 0.032774819617646105, 0.062222976250340664
5.1, 0.004682554937152497, 0.0327445558639075, 0.06222025473049968
5.2, 0.00463593070691413, 0.0327154847343439, 0.06221785492952238
5.3, 0.004590005590758354, 0.032687551947493676, 0.06221573897381597
5.4, 0.004544764095212388, 0.032660705881343496, 0.062213873421401646
5.5, 0.004500191196058893, 0.032634897437936176, 0.062212228747964844
5.6, 0.004456272320222882, 0.032610079915112174, 0.062210778891728095
5.7, 0.004412993328506619, 0.03258620888497983, 0.062209500850548285
5.8, 0.004370340499125632, 0.03256324207874866, 0.062208374325354254
5.9, 0.004328300512002914, 0.03254113927757189, 0.06220738140468987
6.0, 0.004286860433779715, 0.032519862209071444, 0.06220650628569575
6.1, 0.004246007703505253, 0.032499374449235244, 0.06220573502738758
6.2, 0.004205730118968886, 0.03247964132939863, 0.06220505533254486
6.3, 0.004166015823641132, 0.03246062984803251, 0.06220445635493571
6.4, 0.004126853294191802, 0.03244230858708526, 0.062203928528971254
6.5, 0.004088231328555127, 0.03242464763263007, 0.06220346341921143
6.6, 0.004050139034514108, 0.03240761849959277, 0.062203053587434186
6.7, 0.004012565818777123, 0.03239119406034144, 0.062202692475236195
6.8, 0.00397550137652259, 0.0323753484769367, 0.06220237430037309
6.9, 0.003938935681387344, 0.03236005713684497, 0.06220209396524049
7.0, 0.0039028589758773723, 0.032345296591938834, 0.06220184697608965
7.1, 0.003867261762179416, 0.03233104450060773, 0.06220162937172737
7.2, 0.0038321347933542907, 0.032317279572818144, 0.06220143766059307
7.3, 0.0037974690648928193, 0.03230398151797129, 0.062201268765239674
7.4, 0.0037632558066172466, 0.03229113099540899, 0.062201119973350094
7.5, 0.0037294864749115204, 0.03227870956743476, 0.06220098889452129
7.6, 0.0036961527452641116, 0.03226669965471641, 0.06220087342215155
7.7, 0.003663246505109721, 0.032255084493948476, 0.062200771699817706
7.8, 0.0036307598469549006, 0.032243848097659164, 0.06220068209162794
7.9, 0.003598685061774738, 0.03223297521604747, 0.062200603156073425
8.0, 0.0035670146326678533, 0.03222245130075102, 0.06220053362297344
8.1, 0.003535741228758297, 0.03221226247044133, 0.06220047237314887
8.2, 0.003504857699332316, 0.03220239547815518, 0.06220041842049841
8.3, 0.003474357068200039, 0.03219283768027229, 0.06220037089619812
8.4, 0.0034442325282716757, 0.03218357700705391, 0.06220032903477587
8.5, 0.0034144774363384016, 0.03217460193466611, 0.06220029216182999
8.6, 0.003385085308049464, 0.03216590145860648, 0.062200259683211516
8.7, 0.0033560498130760256, 0.032157465068467755, 0.06220023107548205
8.8, 0.003327364770454329, 0.03214928272396789, 0.0622002058775104
8.9, 0.0032990241441000112, 0.03214134483218028, 0.06220018368306218
9.0, 0.0032710220384860075, 0.03213364222590889, 0.062200164134270056
9.1, 0.003243352694477471, 0.032126166143141136, 0.06220014691588263
9.2, 0.003216010485316652, 0.032118908207532416, 0.062200131750191574
9.3, 0.00318898991275146, 0.032111860409865814, 0.06220011839256588
9.4, 0.0031622856033018004, 0.03210501509043558, 0.06220010662751339
9.5, 0.0031358923046577373, 0.03209836492231274, 0.06220009626521501
9.6, 0.0031098048822040952, 0.03209190289544206, 0.06220008713846535
9.7, 0.0030840183156662817, 0.032085622301534875, 0.06220007909998161
9.8, 0.0030585276958723616, 0.032079516719709454, 0.06220007202003209
9.9, 0.0030333282216265705, 0.0320735800028503, 0.06220006578434346
10.0, 0.003008415196689853, 0.032067806264641015, 0.06220006029226218
10.1, 0.002983784026863046, 0.03206218986724334, 0.062200055455131034
10.2, 0.002959430217168636, 0.032056725409585866, 0.06220005119485925
10.3, 0.002935349369127137, 0.03205140771623369, 0.0622000474426649
10.4, 0.0029115371781243933, 0.03204623182680847, 0.06220004413796491
10.5, 0.0028879894308661827, 0.032041192985931104, 0.062200041227398514
