x, y, Adm
1, 1, 3.9541183444142264e-7
2, 1, 3.6488313160855024e-7
3, 1, 2.610372086957537e-7
4, 1, 2.819756027483057e-7
5, 1, 3.4455728296322363e-7
6, 1, 4.177192908062948e-7
7, 1, 3.4455728296322315e-7
8, 1, 2.8197560274830567e-7
9, 1, 2.610372086957539e-7
10, 1, 3.648831316085501e-7

1, 2, 3.6488313160854965e-7
2, 2, 3.613300868948791e-7
3, 2, 2.1838013279289005e-7
4, 2, 2.743460197595624e-7
5, 2, 3.1174493185638727e-7
6, 2, 4.2397755451147903e-7
7, 2, 3.117449318563866e-7
8, 2, 2.743460197595608e-7
9, 2, 2.1838013279288835e-7
10, 2, 3.613300868948789e-7

1, 3, 2.610372086957537e-7
2, 3, 2.1838013279288883e-7
3, 3, 1.2620824851155804e-7
4, 3, 1.3447286950316514e-7
5, 3, 2.0932144992499488e-7
6, 3, 2.695503871402123e-7
7, 3, 2.0932144992499355e-7
8, 3, 1.3447286950316636e-7
9, 3, 1.262082485115581e-7
10, 3, 2.1838013279289007e-7

1, 4, 2.8197560274830535e-7
2, 4, 2.7434601975956073e-7
3, 4, 1.3447286950316639e-7
4, 4, 1.9329001092461626e-7
5, 4, 2.3140591183031082e-7
6, 4, 3.640382046321854e-7
7, 4, 2.314059118303138e-7
8, 4, 1.9329001092461636e-7
9, 4, 1.3447286950316424e-7
10, 4, 2.743460197595624e-7

1, 5, 3.445572829632233e-7
2, 5, 3.1174493185638647e-7
3, 5, 2.0932144992499398e-7
4, 5, 2.3140591183031204e-7
5, 5, 2.9517723188202424e-7
6, 5, 3.728765018424751e-7
7, 5, 2.951772318820262e-7
8, 5, 2.3140591183031333e-7
9, 5, 2.0932144992499424e-7
10, 5, 3.1174493185638827e-7

1, 6, 4.17719290806294e-7
2, 6, 4.2397755451147945e-7
3, 6, 2.695503871402127e-7
4, 6, 3.6403820463218825e-7
5, 6, 3.7287650184246315e-7
6, 6, 3.2559422883520676e-7
7, 6, 3.7287650184248645e-7
8, 6, 3.64038204632185e-7
9, 6, 2.6955038714020894e-7
10, 6, 4.2397755451148014e-7

1, 7, 3.4455728296322305e-7
2, 7, 3.1174493185638843e-7
3, 7, 2.0932144992499435e-7
4, 7, 2.3140591183031447e-7
5, 7, 2.9517723188202477e-7
6, 7, 3.728765018424812e-7
7, 7, 2.9517723188202667e-7
8, 7, 2.3140591183031315e-7
9, 7, 2.0932144992499345e-7
10, 7, 3.117449318563868e-7

1, 8, 2.8197560274830535e-7
2, 8, 2.7434601975956253e-7
3, 8, 1.344728695031652e-7
4, 8, 1.9329001092461605e-7
5, 8, 2.3140591183030963e-7
6, 8, 3.640382046321838e-7
7, 8, 2.3140591183031497e-7
8, 8, 1.9329001092461612e-7
9, 8, 1.3447286950316546e-7
10, 8, 2.7434601975956073e-7

1, 9, 2.610372086957537e-7
2, 9, 2.1838013279289005e-7
3, 9, 1.2620824851155807e-7
4, 9, 1.344728695031661e-7
5, 9, 2.0932144992499416e-7
6, 9, 2.695503871402112e-7
7, 9, 2.0932144992499414e-7
8, 9, 1.3447286950316493e-7
9, 9, 1.2620824851155815e-7
10, 9, 2.1838013279288865e-7

1, 10, 3.6488313160854987e-7
2, 10, 3.61330086894879e-7
3, 10, 2.1838013279288878e-7
4, 10, 2.7434601975956073e-7
5, 10, 3.1174493185638573e-7
6, 10, 4.2397755451147924e-7
7, 10, 3.117449318563883e-7
8, 10, 2.7434601975956253e-7
9, 10, 2.1838013279288978e-7
10, 10, 3.6133008689487884e-7

