x, y, Adm
1, 1, 0.006971684153793326
2, 1, 0.007076378993087603
3, 1, 0.010157860357139047
4, 1, 0.019489376912279727
5, 1, 0.03535544901331734
6, 1, 0.045013286894675784
7, 1, 0.0353554490133164
8, 1, 0.019489376912280736
9, 1, 0.01015786035713848
10, 1, 0.007076378993087676

1, 2, 0.00707637899308775
2, 2, 0.009432840626030331
3, 2, 0.015214673852211015
4, 2, 0.024459600136089086
5, 2, 0.038031644989464014
6, 2, 0.045698895110679524
7, 2, 0.038031644989445675
8, 2, 0.02445960013609336
9, 2, 0.015214673852216337
10, 2, 0.00943284062603018

1, 3, 0.010157860357139172
2, 3, 0.01521467385221668
3, 3, 0.028211214598021003
4, 3, 0.04369167116678871
5, 3, 0.05496478491201333
6, 3, 0.05854767546162666
7, 3, 0.05496478491200364
8, 3, 0.04369167116678593
9, 3, 0.028211214598022574
10, 3, 0.0152146738522119

1, 4, 0.019489376912278894
2, 4, 0.02445960013609446
3, 4, 0.04369167116678888
4, 4, 0.07475423363474132
5, 4, 0.09530931210637965
6, 4, 0.09947669465827763
7, 4, 0.09530931210637414
8, 4, 0.07475423363473928
9, 4, 0.04369167116679182
10, 4, 0.0244596001360896

1, 5, 0.035355449013314756
2, 5, 0.03803164498944482
3, 5, 0.05496478491200646
4, 5, 0.09530931210637465
5, 5, 0.14053258726826912
6, 5, 0.15982054155283637
7, 5, 0.14053258726826398
8, 5, 0.09530931210638552
9, 5, 0.05496478491201198
10, 5, 0.0380316449894635

1, 6, 0.045013286894677824
2, 6, 0.04569889511067752
3, 6, 0.05854767546162491
4, 6, 0.09947669465828057
5, 6, 0.1598205415528359
6, 6, 0.19174273932439445
7, 6, 0.15982054155283681
8, 6, 0.09947669465827766
9, 6, 0.05854767546162598
10, 6, 0.045698895110678525

1, 7, 0.03535544901331812
2, 7, 0.038031644989461155
3, 7, 0.054964784912014904
4, 7, 0.09530931210638134
5, 7, 0.1405325872682707
6, 7, 0.15982054155283387
7, 7, 0.14053258726826517
8, 7, 0.09530931210637289
9, 7, 0.05496478491200937
10, 7, 0.038031644989443524

1, 8, 0.01948937691227797
2, 8, 0.024459600136090418
3, 8, 0.043691671166790624
4, 8, 0.0747542336347413
5, 8, 0.09530931210637442
6, 8, 0.09947669465827921
7, 8, 0.0953093121063836
8, 8, 0.07475423363474008
9, 8, 0.043691671166785476
10, 8, 0.02445960013609532

1, 9, 0.010157860357139356
2, 9, 0.015214673852211126
3, 9, 0.02821121459802238
4, 9, 0.04369167116678562
5, 9, 0.054964784912006515
6, 9, 0.05854767546162819
7, 9, 0.054964784912010727
8, 9, 0.04369167116678993
9, 9, 0.028211214598022363
10, 9, 0.01521467385221664

1, 10, 0.0070763789930877894
2, 10, 0.009432840626030227
3, 10, 0.015214673852215496
4, 10, 0.02445960013609496
5, 10, 0.03803164498944396
6, 10, 0.04569889511067839
7, 10, 0.038031644989463716
8, 10, 0.02445960013608959
9, 10, 0.015214673852211933
10, 10, 0.009432840626030229

