x, y, Adm
1, 1, 0.012702322601271732
2, 1, 0.01241008762016672
3, 1, 0.01535236346702231
4, 1, 0.026653729804548405
5, 1, 0.04349735073957506
6, 1, 0.05265137438130761
7, 1, 0.04349735073957651
8, 1, 0.026653729804549116
9, 1, 0.015352363467021717
10, 1, 0.01241008762016669

1, 2, 0.012410087620166675
2, 2, 0.013088673108393258
3, 2, 0.017039113564953703
4, 2, 0.02827719139880288
5, 2, 0.045257514162561775
6, 2, 0.05462143472890249
7, 2, 0.04525751416256006
8, 2, 0.028277191398798352
9, 2, 0.017039113564954817
10, 2, 0.013088673108393095

1, 3, 0.01535236346702187
2, 3, 0.01703911356495459
3, 3, 0.02335755435466517
4, 3, 0.03790005336778671
5, 3, 0.05875100269811635
6, 3, 0.06984475126472364
7, 3, 0.058751002698112675
8, 3, 0.03790005336778123
9, 3, 0.0233575543546648
10, 3, 0.017039113564954137

1, 4, 0.02665372980454885
2, 4, 0.028277191398797925
3, 4, 0.03790005336778162
4, 4, 0.06199446229647395
5, 4, 0.09176932177940918
6, 4, 0.10529475363780558
7, 4, 0.09176932177940654
8, 4, 0.06199446229647261
9, 4, 0.037900053367787394
10, 4, 0.028277191398802498

1, 5, 0.043497350739574975
2, 5, 0.045257514162560714
3, 5, 0.05875100269811275
4, 5, 0.09176932177940672
5, 5, 0.12649581027963053
6, 5, 0.1394896364878272
7, 5, 0.12649581027962858
8, 5, 0.09176932177941038
9, 5, 0.058751002698116776
10, 5, 0.04525751416256194

1, 6, 0.052651374381306494
2, 6, 0.054621434728903316
3, 6, 0.06984475126472431
4, 6, 0.10529475363780633
5, 6, 0.13948963648782714
6, 6, 0.15095892569821048
7, 6, 0.13948963648782509
8, 6, 0.1052947536378072
9, 6, 0.0698447512647231
10, 6, 0.054621434728903365

1, 7, 0.04349735073957633
2, 7, 0.04525751416256145
3, 7, 0.05875100269811615
4, 7, 0.09176932177940907
5, 7, 0.12649581027963014
6, 7, 0.13948963648782792
7, 7, 0.12649581027962842
8, 7, 0.09176932177940622
9, 7, 0.05875100269811337
10, 7, 0.045257514162560124

1, 8, 0.026653729804548235
2, 8, 0.02827719139880288
3, 8, 0.037900053367786526
4, 8, 0.06199446229647404
5, 8, 0.09176932177940775
6, 8, 0.10529475363780504
7, 8, 0.09176932177941013
8, 8, 0.06199446229647354
9, 8, 0.03790005336778131
10, 8, 0.028277191398798772

1, 9, 0.015352363467022012
2, 9, 0.017039113564953797
3, 9, 0.02335755435466544
4, 9, 0.03790005336778087
5, 9, 0.058751002698111954
6, 9, 0.06984475126472514
7, 9, 0.05875100269811619
8, 9, 0.03790005336778649
9, 9, 0.02335755435466529
10, 9, 0.01703911356495449

1, 10, 0.012410087620166696
2, 10, 0.013088673108393407
3, 10, 0.01703911356495439
4, 10, 0.028277191398798508
5, 10, 0.04525751416256119
6, 10, 0.054621434728902664
7, 10, 0.04525751416256214
8, 10, 0.02827719139880307
9, 10, 0.017039113564953873
10, 10, 0.013088673108393204

