x, y, Adm
1, 1, 1.8098071430126923e-7
2, 1, 1.6700185750341462e-7
3, 1, 1.1945983338681484e-7
4, 1, 1.290155082116318e-7
5, 1, 1.5763720456911339e-7
6, 1, 1.911078727817242e-7
7, 1, 1.57637204569113e-7
8, 1, 1.2901550821163177e-7
9, 1, 1.1945983338681495e-7
10, 1, 1.6700185750341467e-7

1, 2, 1.6700185750341448e-7
2, 2, 1.6587931714615777e-7
3, 2, 9.994189271652862e-8
4, 2, 1.260411001356786e-7
5, 2, 1.426220645683853e-7
6, 2, 1.9448623158672077e-7
7, 2, 1.426220645683855e-7
8, 2, 1.2604110013567816e-7
9, 2, 9.994189271652787e-8
10, 2, 1.658793171461577e-7

1, 3, 1.1945983338681484e-7
2, 3, 9.994189271652816e-8
3, 3, 5.776045476177573e-8
4, 3, 6.153162523803078e-8
5, 3, 9.576623739400824e-8
6, 3, 1.2332259542681118e-7
7, 3, 9.576623739400754e-8
8, 3, 6.153162523803131e-8
9, 3, 5.776045476177579e-8
10, 3, 9.994189271652868e-8

1, 4, 1.2901550821163154e-7
2, 4, 1.2604110013567816e-7
3, 4, 6.153162523803133e-8
4, 4, 8.896132440766936e-8
5, 4, 1.0584754465216587e-7
6, 4, 1.671097604230434e-7
7, 4, 1.0584754465216813e-7
8, 4, 8.896132440766945e-8
9, 4, 6.153162523803016e-8
10, 4, 1.2604110013567864e-7

1, 5, 1.576372045691132e-7
2, 5, 1.4262206456838538e-7
3, 5, 9.576623739400782e-8
4, 5, 1.0584754465216694e-7
5, 5, 1.3499988126524236e-7
6, 5, 1.7053476848130081e-7
7, 5, 1.3499988126524363e-7
8, 5, 1.0584754465216752e-7
9, 5, 9.576623739400778e-8
10, 5, 1.426220645683859e-7

1, 6, 1.9110787278172377e-7
2, 6, 1.94486231586721e-7
3, 6, 1.2332259542681155e-7
4, 6, 1.6710976042304536e-7
5, 6, 1.705347684812928e-7
6, 6, 1.4889518856012802e-7
7, 6, 1.7053476848130854e-7
8, 6, 1.6710976042304316e-7
9, 6, 1.2332259542680896e-7
10, 6, 1.9448623158672143e-7

1, 7, 1.5763720456911302e-7
2, 7, 1.4262206456838607e-7
3, 7, 9.576623739400788e-8
4, 7, 1.0584754465216828e-7
5, 7, 1.3499988126524262e-7
6, 7, 1.7053476848130494e-7
7, 7, 1.34999881265244e-7
8, 7, 1.058475446521677e-7
9, 7, 9.576623739400749e-8
10, 7, 1.4262206456838554e-7

1, 8, 1.2901550821163154e-7
2, 8, 1.260411001356787e-7
3, 8, 6.153162523803082e-8
4, 8, 8.896132440766926e-8
5, 8, 1.0584754465216531e-7
6, 8, 1.671097604230424e-7
7, 8, 1.0584754465216866e-7
8, 8, 8.896132440766937e-8
9, 8, 6.15316252380307e-8
10, 8, 1.2604110013567816e-7

1, 9, 1.1945983338681492e-7
2, 9, 9.994189271652866e-8
3, 9, 5.776045476177578e-8
4, 9, 6.153162523803112e-8
5, 9, 9.576623739400797e-8
6, 9, 1.233225954268105e-7
7, 9, 9.57662373940077e-8
8, 9, 6.153162523803059e-8
9, 9, 5.776045476177581e-8
10, 9, 9.994189271652808e-8

1, 10, 1.6700185750341443e-7
2, 10, 1.6587931714615777e-7
3, 10, 9.994189271652816e-8
4, 10, 1.2604110013567806e-7
5, 10, 1.4262206456838485e-7
6, 10, 1.944862315867209e-7
7, 10, 1.42622064568386e-7
8, 10, 1.260411001356787e-7
9, 10, 9.994189271652845e-8
10, 10, 1.6587931714615766e-7

