x, y, Adm
1, 1, 1.5262861198368145e-11
2, 1, 1.4084248388330586e-11
3, 1, 1.0071863124730429e-11
4, 1, 1.0873979713670998e-11
5, 1, 1.328268181327859e-11
6, 1, 1.6105074316638612e-11
7, 1, 1.3282681813275147e-11
8, 1, 1.087397971367072e-11
9, 1, 1.0071863124731225e-11
10, 1, 1.4084248388330554e-11

1, 2, 1.40842483883302e-11
2, 2, 1.4524773671504166e-11
3, 2, 8.426673999181172e-12
4, 2, 1.1169796843481039e-11
5, 2, 1.2020859952035232e-11
6, 2, 1.6946350971166165e-11
7, 2, 1.2020859952041063e-11
8, 2, 1.1169796843482042e-11
9, 2, 8.426673999179115e-12
10, 2, 1.4524773671503151e-11

1, 3, 1.0071863124730611e-11
2, 3, 8.4266739991811e-12
3, 3, 4.8705915078862194e-12
4, 3, 5.185448695666331e-12
5, 3, 8.069052226796813e-12
6, 3, 1.0392558473145385e-11
7, 3, 8.069052226792464e-12
8, 3, 5.185448695666258e-12
9, 3, 4.870591507886688e-12
10, 3, 8.426673999180792e-12

1, 4, 1.0873979713669971e-11
2, 4, 1.1169796843482294e-11
3, 4, 5.185448695666858e-12
4, 4, 8.072563380919296e-12
5, 4, 8.92319212054472e-12
6, 4, 1.473526549341613e-11
7, 4, 8.923192120568464e-12
8, 4, 8.072563380920653e-12
9, 4, 5.1854486956614594e-12
10, 4, 1.11697968434819e-11

1, 5, 1.3282681813276567e-11
2, 5, 1.2020859952038604e-11
3, 5, 8.06905222679494e-12
4, 5, 8.923192120557412e-12
5, 5, 1.1369944806933624e-11
6, 5, 1.4376599378613681e-11
7, 5, 1.1369944806944636e-11
8, 5, 8.923192120557205e-12
9, 5, 8.06905222679289e-12
10, 5, 1.2020859952038724e-11

1, 6, 1.6105074316636392e-11
2, 6, 1.694635097116796e-11
3, 6, 1.039255847314909e-11
4, 6, 1.473526549343063e-11
5, 6, 1.4376599378547313e-11
6, 6, 1.2543934783099026e-11
7, 6, 1.4376599378680646e-11
8, 6, 1.473526549341452e-11
9, 6, 1.0392558473126863e-11
10, 6, 1.694635097117115e-11

1, 7, 1.3282681813275813e-11
2, 7, 1.202085995204027e-11
3, 7, 8.069052226794126e-12
4, 7, 8.923192120563818e-12
5, 7, 1.1369944806936576e-11
6, 7, 1.437659937864766e-11
7, 7, 1.1369944806947581e-11
8, 7, 8.923192120563512e-12
9, 7, 8.069052226792028e-12
10, 7, 1.202085995204032e-11

1, 8, 1.087397971366995e-11
2, 8, 1.1169796843482577e-11
3, 8, 5.185448695666824e-12
4, 8, 8.072563380919432e-12
5, 8, 8.923192120544563e-12
6, 8, 1.4735265493408743e-11
7, 8, 8.9231921205684e-12
8, 8, 8.072563380920802e-12
9, 8, 5.18544869566152e-12
10, 8, 1.1169796843482112e-11

1, 9, 1.00718631247308e-11
2, 9, 8.426673999180519e-12
3, 9, 4.8705915078863075e-12
4, 9, 5.185448695664795e-12
5, 9, 8.069052226796191e-12
6, 9, 1.0392558473139367e-11
7, 9, 8.069052226791892e-12
8, 9, 5.1854486956646494e-12
9, 9, 4.870591507886774e-12
10, 9, 8.42667399918015e-12

1, 10, 1.4084248388330174e-11
2, 10, 1.4524773671503888e-11
3, 10, 8.42667399918104e-12
4, 10, 1.1169796843480915e-11
5, 10, 1.2020859952035224e-11
6, 10, 1.6946350971166982e-11
7, 10, 1.2020859952041124e-11
8, 10, 1.1169796843482e-11
9, 10, 8.426673999179053e-12
10, 10, 1.4524773671502873e-11

