x, y, Adm
1, 1, 3.4809353949349403e-10
2, 1, 3.2120227957264413e-10
3, 1, 2.29703925431419e-10
4, 1, 2.47990953386751e-10
5, 1, 3.029397738389453e-10
6, 1, 3.672889462141948e-10
7, 1, 3.029397738389285e-10
8, 1, 2.4799095338674965e-10
9, 1, 2.2970392543142285e-10
10, 1, 3.2120227957264387e-10

1, 2, 3.212022795726421e-10
2, 2, 3.2706089271324566e-10
3, 2, 1.9218451554034716e-10
4, 2, 2.5046312164891504e-10
5, 2, 2.741245919386183e-10
6, 2, 3.8210442265712607e-10
7, 2, 2.7412459193864604e-10
8, 2, 2.504631216489186e-10
9, 2, 1.9218451554033602e-10
10, 2, 3.270608927132407e-10

1, 3, 2.2970392543141983e-10
2, 3, 1.92184515540346e-10
3, 3, 1.1107920861663754e-10
4, 3, 1.182723630446585e-10
5, 3, 1.8403519318897727e-10
6, 3, 2.3701511039324493e-10
7, 3, 1.8403519318895605e-10
8, 3, 1.1827236304465896e-10
9, 3, 1.110792086166398e-10
10, 3, 1.921845155403454e-10

1, 4, 2.479909533867458e-10
2, 4, 2.504631216489199e-10
3, 4, 1.1827236304466178e-10
4, 4, 1.7957854527339118e-10
5, 4, 2.0343906333081352e-10
6, 4, 3.308608254773286e-10
7, 4, 2.0343906333092938e-10
8, 4, 1.795785452733975e-10
9, 4, 1.182723630446343e-10
10, 4, 2.5046312164891923e-10

1, 5, 3.029397738389354e-10
2, 5, 2.741245919386343e-10
3, 5, 1.84035193188968e-10
4, 5, 2.034390633308757e-10
5, 5, 2.592977608708805e-10
6, 5, 3.277373140156729e-10
7, 5, 2.592977608709346e-10
8, 5, 2.0343906333087553e-10
9, 5, 1.8403519318895804e-10
10, 5, 2.7412459193863576e-10

1, 6, 3.672889462141833e-10
2, 6, 3.8210442265713527e-10
3, 6, 2.37015110393262e-10
4, 6, 3.308608254774014e-10
5, 6, 3.2773731401534605e-10
6, 6, 2.860119149737914e-10
7, 6, 3.277373140159996e-10
8, 6, 3.308608254773201e-10
9, 6, 2.3701511039315337e-10
10, 6, 3.821044226571511e-10

1, 7, 3.029397738389317e-10
2, 7, 2.741245919386433e-10
3, 7, 1.840351931889641e-10
4, 7, 2.0343906333090828e-10
5, 7, 2.592977608708951e-10
6, 7, 3.2773731401584117e-10
7, 7, 2.5929776087094914e-10
8, 7, 2.0343906333090586e-10
9, 7, 1.8403519318895362e-10
10, 7, 2.741245919386428e-10

1, 8, 2.4799095338674557e-10
2, 8, 2.504631216489225e-10
3, 8, 1.182723630446608e-10
4, 8, 1.7957854527339174e-10
5, 8, 2.0343906333081187e-10
6, 8, 3.308608254772917e-10
7, 8, 2.0343906333093e-10
8, 8, 1.7957854527339815e-10
9, 8, 1.1827236304463544e-10
10, 8, 2.504631216489189e-10

1, 9, 2.2970392543142078e-10
2, 9, 1.9218451554034395e-10
3, 9, 1.1107920861663797e-10
4, 9, 1.1827236304465165e-10
5, 9, 1.840351931889741e-10
6, 9, 2.370151103932151e-10
7, 9, 1.8403519318895336e-10
8, 9, 1.1827236304465017e-10
9, 9, 1.1107920861664023e-10
10, 9, 1.921845155403412e-10

1, 10, 3.2120227957264206e-10
2, 10, 3.2706089271324427e-10
3, 10, 1.921845155403456e-10
4, 10, 2.5046312164891313e-10
5, 10, 2.7412459193861756e-10
6, 10, 3.821044226571303e-10
7, 10, 2.7412459193864734e-10
8, 10, 2.504631216489197e-10
9, 10, 1.9218451554033671e-10
10, 10, 3.270608927132394e-10

