x, y, Adm
1, 1, 6.692219695204968e-13
2, 1, 6.175674218685487e-13
3, 1, 4.4162052072962535e-13
4, 1, 4.768096177960059e-13
5, 1, 5.823984210813846e-13
6, 1, 7.061932672418608e-13
7, 1, 5.823984210806764e-13
8, 1, 4.768096177959484e-13
9, 1, 4.4162052072978893e-13
10, 1, 6.175674218685433e-13

1, 2, 6.175674218684762e-13
2, 2, 6.451742232077452e-13
3, 2, 3.6947994997341403e-13
4, 2, 4.982420927416962e-13
5, 2, 5.271459808081163e-13
6, 2, 7.517387509415818e-13
7, 2, 5.271459808093058e-13
8, 2, 4.982420927419071e-13
9, 2, 3.6947994997300417e-13
10, 2, 6.451742232075393e-13

1, 3, 4.4162052072966337e-13
2, 3, 3.694799499734008e-13
3, 3, 2.1356372884555417e-13
4, 3, 2.273471550825364e-13
5, 3, 3.5379265224137145e-13
6, 3, 4.556955186210506e-13
7, 3, 3.537926522404775e-13
8, 3, 2.2734715508251288e-13
9, 3, 2.13563728845651e-13
10, 3, 3.694799499733336e-13

1, 4, 4.768096177958046e-13
2, 4, 4.982420927419572e-13
3, 4, 2.2734715508264112e-13
4, 4, 3.629320811753411e-13
5, 4, 3.914009900206507e-13
6, 4, 6.564165204407781e-13
7, 4, 3.914009900254927e-13
8, 4, 3.629320811756265e-13
9, 4, 2.2734715508155683e-13
10, 4, 4.982420927418697e-13

1, 5, 5.823984210809724e-13
2, 5, 5.271459808088009e-13
3, 5, 3.537926522409936e-13
4, 5, 3.9140099002323034e-13
5, 5, 4.985772912749641e-13
6, 5, 6.306764636868912e-13
7, 5, 4.985772912772047e-13
8, 5, 3.914009900231785e-13
9, 5, 3.5379265224057244e-13
10, 5, 5.271459808088185e-13

1, 6, 7.061932672414244e-13
2, 6, 7.517387509419426e-13
3, 6, 4.556955186218447e-13
4, 6, 6.564165204436813e-13
5, 6, 6.306764636733981e-13
6, 6, 5.501821220344715e-13
7, 6, 6.306764637006082e-13
8, 6, 6.564165204404849e-13
9, 6, 4.556955186172944e-13
10, 6, 7.517387509425898e-13

1, 7, 5.823984210808205e-13
2, 7, 5.271459808091308e-13
3, 7, 3.537926522408223e-13
4, 7, 3.914009900245119e-13
5, 7, 4.985772912755592e-13
6, 7, 6.306764636937483e-13
7, 7, 4.98577291277799e-13
8, 7, 3.914009900244578e-13
9, 7, 3.5379265224040144e-13
10, 7, 5.271459808091448e-13

1, 8, 4.768096177957993e-13
2, 8, 4.982420927420117e-13
3, 8, 2.2734715508264268e-13
4, 8, 3.6293208117537264e-13
5, 8, 3.914009900206269e-13
6, 8, 6.564165204393015e-13
7, 8, 3.9140099002547187e-13
8, 8, 3.6293208117565794e-13
9, 8, 2.273471550815605e-13
10, 8, 4.982420927419185e-13

1, 9, 4.4162052072970154e-13
2, 9, 3.694799499732795e-13
3, 9, 2.1356372884557143e-13
4, 9, 2.2734715508222167e-13
5, 9, 3.5379265224125154e-13
6, 9, 4.556955186198321e-13
7, 9, 3.5379265224035746e-13
8, 9, 2.2734715508219537e-13
9, 9, 2.1356372884566842e-13
10, 9, 3.6947994997320966e-13

1, 10, 6.175674218684705e-13
2, 10, 6.451742232076892e-13
3, 10, 3.694799499733924e-13
4, 10, 4.982420927416745e-13
5, 10, 5.271459808081186e-13
6, 10, 7.517387509417455e-13
7, 10, 5.27145980809313e-13
8, 10, 4.982420927418919e-13
9, 10, 3.6947994997298524e-13
10, 10, 6.451742232074831e-13

