x, y, Adm
1, 1, 8.282903930098325e-8
2, 1, 7.642978686683688e-8
3, 1, 5.4667601026519456e-8
4, 1, 5.9032478975080634e-8
5, 1, 7.21246834259278e-8
6, 1, 8.743868202707908e-8
7, 1, 7.212468342592751e-8
8, 1, 5.903247897508061e-8
9, 1, 5.4667601026519515e-8
10, 1, 7.642978686683685e-8

1, 2, 7.642978686683676e-8
2, 2, 7.614838072154464e-8
3, 2, 4.573678594363386e-8
4, 2, 5.7909334578117265e-8
5, 2, 6.525431396093666e-8
6, 2, 8.922349366307721e-8
7, 2, 6.525431396093685e-8
8, 2, 5.790933457811709e-8
9, 2, 4.5736785943633464e-8
10, 2, 7.614838072154456e-8

1, 3, 5.466760102651948e-8
2, 3, 4.5736785943633656e-8
3, 3, 2.6433521929611397e-8
4, 3, 2.8155693491422115e-8
5, 3, 4.3816524794936326e-8
6, 3, 5.642517947432486e-8
7, 3, 4.381652479493589e-8
8, 3, 2.8155693491422383e-8
9, 3, 2.6433521929611437e-8
10, 3, 4.573678594363387e-8

1, 4, 5.9032478975080495e-8
2, 4, 5.79093345781171e-8
3, 4, 2.8155693491422393e-8
4, 4, 4.094964897206324e-8
5, 4, 4.842353967053746e-8
6, 4, 7.6726933106597e-8
7, 4, 4.842353967053903e-8
8, 4, 4.094964897206331e-8
9, 4, 2.8155693491421708e-8
10, 4, 5.790933457811731e-8

1, 5, 7.212468342592764e-8
2, 5, 6.525431396093672e-8
3, 5, 4.3816524794936075e-8
4, 5, 4.842353967053818e-8
5, 5, 6.175364184897384e-8
6, 5, 7.801058222645998e-8
7, 5, 6.175364184897472e-8
8, 5, 4.8423539670538544e-8
9, 5, 4.3816524794936035e-8
10, 5, 6.525431396093701e-8

1, 6, 8.743868202707881e-8
2, 6, 8.92234936630774e-8
3, 6, 5.642517947432508e-8
4, 6, 7.672693310659827e-8
5, 6, 7.80105822264546e-8
6, 6, 6.810591136487332e-8
7, 6, 7.801058222646518e-8
8, 6, 7.672693310659685e-8
9, 6, 5.642517947432338e-8
10, 6, 8.922349366307769e-8

1, 7, 7.212468342592757e-8
2, 7, 6.525431396093713e-8
3, 7, 4.38165247949361e-8
4, 7, 4.842353967053907e-8
5, 7, 6.175364184897409e-8
6, 7, 7.801058222646274e-8
7, 7, 6.175364184897498e-8
8, 7, 4.8423539670538677e-8
9, 7, 4.381652479493586e-8
10, 7, 6.525431396093684e-8

1, 8, 5.903247897508052e-8
2, 8, 5.790933457811734e-8
3, 8, 2.8155693491422148e-8
4, 8, 4.09496489720632e-8
5, 8, 4.842353967053712e-8
6, 8, 7.672693310659636e-8
7, 8, 4.842353967053936e-8
8, 8, 4.0949648972063275e-8
9, 8, 2.8155693491421962e-8
10, 8, 5.790933457811707e-8

1, 9, 5.4667601026519495e-8
2, 9, 4.5736785943633834e-8
3, 9, 2.6433521929611413e-8
4, 9, 2.8155693491422257e-8
5, 9, 4.3816524794936194e-8
6, 9, 5.6425179474324373e-8
7, 9, 4.381652479493595e-8
8, 9, 2.815569349142199e-8
9, 9, 2.6433521929611446e-8
10, 9, 4.573678594363358e-8

1, 10, 7.642978686683677e-8
2, 10, 7.614838072154462e-8
3, 10, 4.573678594363362e-8
4, 10, 5.790933457811703e-8
5, 10, 6.52543139609364e-8
6, 10, 8.92234936630773e-8
7, 10, 6.525431396093715e-8
8, 10, 5.7909334578117344e-8
9, 10, 4.573678594363369e-8
10, 10, 7.614838072154454e-8

