x, y, Adm
1, 1, 0.006944459289370651
2, 1, 0.007051369431538288
3, 1, 0.010133891803124486
4, 1, 0.01946086230020787
5, 1, 0.03533161677215372
6, 1, 0.0449978103369276
7, 1, 0.03533161677215195
8, 1, 0.019460862300208548
9, 1, 0.010133891803123928
10, 1, 0.007051369431538389

1, 2, 0.007051369431538465
2, 2, 0.009415045158017922
3, 2, 0.015204395116958327
4, 2, 0.024443410596801357
5, 2, 0.038011437278755694
6, 2, 0.04568049117590239
7, 2, 0.03801143727874166
8, 2, 0.02444341059680525
9, 2, 0.015204395116963013
10, 2, 0.009415045158017827

1, 3, 0.01013389180312458
2, 3, 0.015204395116963254
3, 3, 0.028229676701395204
4, 3, 0.04371623122694675
5, 3, 0.05495849540512994
6, 3, 0.05852100850184298
7, 3, 0.054958495405116395
8, 3, 0.0437162312269409
9, 3, 0.02822967670139678
10, 3, 0.015204395116959236

1, 4, 0.019460862300206785
2, 4, 0.024443410596806416
3, 4, 0.04371623122694393
4, 4, 0.07481356796558063
5, 4, 0.09533305048631888
6, 4, 0.09946467102932108
7, 4, 0.09533305048630415
8, 4, 0.07481356796557825
9, 4, 0.04371623122694972
10, 4, 0.024443410596801947

1, 5, 0.035331616772150465
2, 5, 0.0380114372787404
3, 5, 0.054958495405119843
4, 5, 0.09533305048630478
5, 5, 0.1405878122817348
6, 5, 0.15989113127399673
7, 5, 0.14058781228173012
8, 5, 0.09533305048632465
9, 5, 0.05495849540512812
10, 5, 0.03801143727875545

1, 6, 0.04499781033692925
2, 6, 0.045680491175901485
3, 6, 0.05852100850184136
4, 6, 0.09946467102932366
5, 6, 0.15989113127399462
6, 6, 0.19188000145832385
7, 6, 0.15989113127399668
8, 6, 0.0994646710293209
9, 6, 0.05852100850184232
10, 6, 0.04568049117590216

1, 7, 0.03533161677215438
2, 7, 0.03801143727875278
3, 7, 0.05495849540513134
4, 7, 0.09533305048632063
5, 7, 0.14058781228173642
6, 7, 0.15989113127399268
7, 7, 0.1405878122817303
8, 7, 0.09533305048630315
9, 7, 0.054958495405123174
10, 7, 0.03801143727873881

1, 8, 0.019460862300205467
2, 8, 0.024443410596802783
3, 8, 0.04371623122694835
4, 8, 0.07481356796558132
5, 8, 0.09533305048630386
6, 8, 0.09946467102932119
7, 8, 0.09533305048632326
8, 8, 0.07481356796558039
9, 8, 0.04371623122694066
10, 8, 0.024443410596807547

1, 9, 0.010133891803124814
2, 9, 0.01520439511695843
3, 9, 0.028229676701396755
4, 9, 0.0437162312269406
5, 9, 0.05495849540512012
6, 9, 0.05852100850184509
7, 9, 0.05495849540512637
8, 9, 0.043716231226947885
9, 9, 0.028229676701396714
10, 9, 0.015204395116963192

1, 10, 0.007051369431538479
2, 10, 0.00941504515801794
3, 10, 0.015204395116962189
4, 10, 0.024443410596806946
5, 10, 0.038011437278739395
6, 10, 0.04568049117590209
7, 10, 0.0380114372787559
8, 10, 0.024443410596801822
9, 10, 0.015204395116959268
10, 10, 0.009415045158017896

