x, y, Adm
1, 1, 1.4013180776323806e-13
2, 1, 1.2931811121098928e-13
3, 1, 9.247381215636922e-14
4, 1, 9.984439419735317e-14
5, 1, 1.2195169447232511e-13
6, 1, 1.4787836956670776e-13
7, 1, 1.2195169447200404e-13
8, 1, 9.98443941973269e-14
9, 1, 9.24738121564433e-14
10, 1, 1.2931811121098706e-13

1, 2, 1.2931811121095725e-13
2, 2, 1.3598619559777223e-13
3, 2, 7.736737912117331e-14
4, 2, 1.0523788693139019e-13
5, 2, 1.1038995893546185e-13
6, 2, 1.5834218339783167e-13
7, 2, 1.1038995893599896e-13
8, 2, 1.0523788693148696e-13
9, 2, 7.736737912098933e-14
10, 2, 1.3598619559767926e-13

1, 3, 9.247381215638667e-14
2, 3, 7.736737912116717e-14
3, 3, 4.4719825975398644e-14
4, 3, 4.7603729221247436e-14
5, 3, 7.408193678605173e-14
6, 3, 9.542271385763783e-14
7, 3, 7.408193678564515e-14
8, 3, 4.7603729221236077e-14
9, 3, 4.471982597544274e-14
10, 3, 7.73673791211367e-14

1, 4, 9.984439419726345e-14
2, 4, 1.0523788693150917e-13
3, 4, 4.760372922129575e-14
4, 4, 7.695742018798215e-14
5, 4, 8.197377952096254e-14
6, 4, 1.385563770733327e-13
7, 4, 8.197377952314752e-14
8, 4, 7.695742018811282e-14
9, 4, 4.760372922080774e-14
10, 4, 1.0523788693146843e-13

1, 5, 1.2195169447213922e-13
2, 5, 1.1038995893577025e-13
3, 5, 7.408193678588053e-14
4, 5, 8.197377952212384e-14
5, 5, 1.0440494844167385e-13
6, 5, 1.3209447729679832e-13
7, 5, 1.0440494844268473e-13
8, 5, 8.197377952210051e-14
9, 5, 7.408193678569108e-14
10, 5, 1.103899589357776e-13

1, 6, 1.4787836956651344e-13
2, 6, 1.5834218339799275e-13
3, 6, 9.542271385800464e-14
4, 6, 1.3855637707463115e-13
5, 6, 1.3209447729071263e-13
6, 6, 1.1522489143147813e-13
7, 6, 1.320944773030079e-13
8, 6, 1.3855637707320759e-13
9, 6, 9.54227138559454e-14
10, 6, 1.5834218339828439e-13

1, 7, 1.2195169447207073e-13
2, 7, 1.1038995893591738e-13
3, 7, 7.408193678580344e-14
4, 7, 8.197377952269907e-14
5, 7, 1.0440494844194086e-13
6, 7, 1.3209447729987947e-13
7, 7, 1.0440494844295177e-13
8, 7, 8.197377952267443e-14
9, 7, 7.408193678561345e-14
10, 7, 1.1038995893592434e-13

1, 8, 9.984439419726098e-14
2, 8, 1.0523788693153261e-13
3, 8, 4.7603729221296384e-14
4, 8, 7.69574201879966e-14
5, 8, 8.197377952095177e-14
6, 8, 1.385563770726713e-13
7, 8, 8.197377952313798e-14
8, 8, 7.695742018812726e-14
9, 8, 4.760372922080932e-14
10, 8, 1.0523788693149116e-13

1, 9, 9.24738121564038e-14
2, 9, 7.736737912111254e-14
3, 9, 4.47198259754065e-14
4, 9, 4.760372922110615e-14
5, 9, 7.408193678599776e-14
6, 9, 9.542271385708939e-14
7, 9, 7.408193678559154e-14
8, 9, 4.760372922109396e-14
9, 9, 4.4719825975450577e-14
10, 9, 7.73673791210814e-14

1, 10, 1.293181112109546e-13
2, 10, 1.3598619559774694e-13
3, 10, 7.736737912116384e-14
4, 10, 1.0523788693138145e-13
5, 10, 1.1038995893546374e-13
6, 10, 1.5834218339790457e-13
7, 10, 1.1038995893600134e-13
8, 10, 1.0523788693147872e-13
9, 10, 7.736737912098067e-14
10, 10, 1.3598619559765397e-13

