x, y, Adm
1, 1, 4.277499914846249e-5
2, 1, 3.952103597582958e-5
3, 1, 2.8362140134782342e-5
4, 1, 3.0826040305330294e-5
5, 1, 3.774305728163471e-5
6, 1, 4.57831477339478e-5
7, 1, 3.774305728163471e-5
8, 1, 3.082604030533032e-5
9, 1, 2.836214013478235e-5
10, 1, 3.9521035975829585e-5

1, 2, 3.952103597582956e-5
2, 2, 3.8449900358805494e-5
3, 2, 2.3705500890090944e-5
4, 2, 2.9265986407358753e-5
5, 2, 3.418778703358371e-5
6, 2, 4.580170460186225e-5
7, 2, 3.4187787033583395e-5
8, 2, 2.9265986407358547e-5
9, 2, 2.3705500890090693e-5
10, 2, 3.844990035880549e-5

1, 3, 2.8362140134782353e-5
2, 3, 2.3705500890090707e-5
3, 3, 1.3693370204414571e-5
4, 3, 1.4661083484329898e-5
5, 3, 2.2924680059837538e-5
6, 3, 2.9525686352677546e-5
7, 3, 2.2924680059837497e-5
8, 3, 1.4661083484330047e-5
9, 3, 1.3693370204414573e-5
10, 3, 2.3705500890090958e-5

1, 4, 3.08260403053303e-5
2, 4, 2.9265986407358543e-5
3, 4, 1.4661083484330049e-5
4, 4, 2.0517666787536308e-5
5, 4, 2.554676783797585e-5
6, 4, 3.945596077333758e-5
7, 4, 2.5546767837975743e-5
8, 4, 2.0517666787536295e-5
9, 4, 1.4661083484329881e-5
10, 4, 2.926598640735875e-5

1, 5, 3.774305728163471e-5
2, 5, 3.4187787033583416e-5
3, 5, 2.2924680059837507e-5
4, 5, 2.5546767837975743e-5
5, 5, 3.267257719228712e-5
6, 5, 4.136351501795949e-5
7, 5, 3.267257719228713e-5
8, 5, 2.5546767837975902e-5
9, 5, 2.2924680059837538e-5
10, 5, 3.4187787033583734e-5

1, 6, 4.5783147733947775e-5
2, 6, 4.5801704601862266e-5
3, 6, 2.9525686352677535e-5
4, 6, 3.945596077333762e-5
5, 6, 4.1363515017959354e-5
6, 6, 3.618397048783549e-5
7, 6, 4.136351501795959e-5
8, 6, 3.9455960773337564e-5
9, 6, 2.9525686352677512e-5
10, 6, 4.5801704601862266e-5

1, 7, 3.7743057281634705e-5
2, 7, 3.418778703358373e-5
3, 7, 2.2924680059837534e-5
4, 7, 2.5546767837975902e-5
5, 7, 3.267257719228712e-5
6, 7, 4.1363515017959564e-5
7, 7, 3.267257719228714e-5
8, 7, 2.5546767837975753e-5
9, 7, 2.2924680059837497e-5
10, 7, 3.418778703358342e-5

1, 8, 3.08260403053303e-5
2, 8, 2.9265986407358733e-5
3, 8, 1.4661083484329893e-5
4, 8, 2.051766678753629e-5
5, 8, 2.55467678379757e-5
6, 8, 3.945596077333754e-5
7, 8, 2.554676783797591e-5
8, 8, 2.051766678753628e-5
9, 8, 1.4661083484330044e-5
10, 8, 2.9265986407358543e-5

1, 9, 2.836214013478235e-5
2, 9, 2.370550089009095e-5
3, 9, 1.3693370204414573e-5
4, 9, 1.4661083484330042e-5
5, 9, 2.2924680059837504e-5
6, 9, 2.9525686352677535e-5
7, 9, 2.292468005983753e-5
8, 9, 1.4661083484329893e-5
9, 9, 1.3693370204414571e-5
10, 9, 2.3705500890090714e-5

1, 10, 3.952103597582956e-5
2, 10, 3.844990035880548e-5
3, 10, 2.37055008900907e-5
4, 10, 2.9265986407358543e-5
5, 10, 3.41877870335834e-5
6, 10, 4.580170460186225e-5
7, 10, 3.418778703358371e-5
8, 10, 2.926598640735875e-5
9, 10, 2.3705500890090954e-5
10, 10, 3.844990035880549e-5

