x, y, Adm
1, 1, 0.007507689220038688
2, 1, 0.007573160142286462
3, 1, 0.010641845628093631
4, 1, 0.020090519505141596
5, 1, 0.03590847033177681
6, 1, 0.04542666040856891
7, 1, 0.0359084703317758
8, 1, 0.020090519505142353
9, 1, 0.010641845628092743
10, 1, 0.007573160142286618

1, 2, 0.007573160142286645
2, 2, 0.009777080688767753
3, 2, 0.015401725927642813
4, 2, 0.024790551518248008
5, 2, 0.038512756814773945
6, 2, 0.04619819428989108
7, 2, 0.03851275681476179
8, 2, 0.02479055151824818
9, 2, 0.015401725927643783
10, 2, 0.009777080688767625

1, 3, 0.010641845628093012
2, 3, 0.015401725927643908
3, 3, 0.027789976620421406
4, 3, 0.04316203209193675
5, 3, 0.055157758989140424
6, 3, 0.05924006521072087
7, 3, 0.055157758989137544
8, 3, 0.04316203209193292
9, 3, 0.02778997662042258
10, 3, 0.015401725927643406

1, 4, 0.02009051950514186
2, 4, 0.0247905515182481
3, 4, 0.043162032091934796
4, 4, 0.07351103126009575
5, 4, 0.09484325546149569
6, 4, 0.09980309294437467
7, 4, 0.09484325546149619
8, 4, 0.07351103126009512
9, 4, 0.043162032091938356
10, 4, 0.024790551518248022

1, 5, 0.035908470331775647
2, 5, 0.038512756814761524
3, 5, 0.0551577589891408
4, 5, 0.09484325546149477
5, 5, 0.13929470256203924
6, 5, 0.1581873716470581
7, 5, 0.13929470256203827
8, 5, 0.09484325546149966
9, 5, 0.05515775898913846
10, 5, 0.038512756814773626

1, 6, 0.04542666040856659
2, 6, 0.046198194289892275
3, 6, 0.05924006521071885
4, 6, 0.09980309294437913
5, 6, 0.1581873716470546
6, 6, 0.18852409941616494
7, 6, 0.15818737164705943
8, 6, 0.09980309294437739
9, 6, 0.059240065210718125
10, 6, 0.04619819428989155

1, 7, 0.035908470331778006
2, 7, 0.03851275681477227
3, 7, 0.05515775898914048
4, 7, 0.09484325546149569
5, 7, 0.13929470256204365
6, 7, 0.15818737164705876
7, 7, 0.1392947025620379
8, 7, 0.09484325546149273
9, 7, 0.05515775898914229
10, 7, 0.03851275681476023

1, 8, 0.020090519505139785
2, 8, 0.024790551518248775
3, 8, 0.043162032091937044
4, 8, 0.07351103126009682
5, 8, 0.09484325546149575
6, 8, 0.09980309294437532
7, 8, 0.09484325546149759
8, 8, 0.07351103126009492
9, 8, 0.043162032091931916
10, 8, 0.02479055151825053

1, 9, 0.010641845628093484
2, 9, 0.015401725927642445
3, 9, 0.02778997662042323
4, 9, 0.043162032091932256
5, 9, 0.05515775898913971
6, 9, 0.05924006521072234
7, 9, 0.05515775898913747
8, 9, 0.043162032091937336
9, 9, 0.027789976620423363
10, 9, 0.015401725927643656

1, 10, 0.007573160142286475
2, 10, 0.009777080688767798
3, 10, 0.015401725927642607
4, 10, 0.024790551518249306
5, 10, 0.03851275681476079
6, 10, 0.046198194289889805
7, 10, 0.038512756814774445
8, 10, 0.0247905515182483
9, 10, 0.01540172592764318
10, 10, 0.009777080688767658

