x, y, Adm
1, 1, 1.7347024795818487e-8
2, 1, 1.600656852680306e-8
3, 1, 1.144789994368816e-8
4, 1, 1.2360143183415626e-8
5, 1, 1.510028094239999e-8
6, 1, 1.8306696253980648e-8
7, 1, 1.510028094239987e-8
8, 1, 1.2360143183415618e-8
9, 1, 1.1447899943688186e-8
10, 1, 1.6006568526803063e-8

1, 2, 1.600656852680303e-8
2, 2, 1.6046058963997532e-8
3, 2, 9.57793841538656e-9
4, 2, 1.2225581308046979e-8
5, 2, 1.3662147713403313e-8
6, 2, 1.878224302157241e-8
7, 2, 1.3662147713403487e-8
8, 2, 1.222558130804694e-8
9, 2, 9.57793841538646e-9
10, 2, 1.6046058963997496e-8

1, 3, 1.1447899943688163e-8
2, 3, 9.577938415386537e-9
3, 3, 5.535675585069085e-9
4, 3, 5.895345595193219e-9
5, 3, 9.173555209582089e-9
6, 3, 1.181363269541414e-8
7, 3, 9.173555209581908e-9
8, 3, 5.895345595193267e-9
9, 3, 5.5356755850691e-9
10, 3, 9.57793841538655e-9

1, 4, 1.2360143183415577e-8
2, 4, 1.2225581308046946e-8
3, 4, 5.8953455951932826e-9
4, 4, 8.678721536151088e-9
5, 4, 1.0137601302557515e-8
6, 4, 1.6181289386726267e-8
7, 4, 1.0137601302558322e-8
8, 4, 8.678721536151125e-9
9, 4, 5.895345595193039e-9
10, 4, 1.2225581308047002e-8

1, 5, 1.5100280942399913e-8
2, 5, 1.366214771340341e-8
3, 5, 9.173555209581991e-9
4, 5, 1.0137601302557935e-8
5, 5, 1.2925983095809945e-8
6, 5, 1.6330649668238804e-8
7, 5, 1.2925983095810347e-8
8, 5, 1.0137601302557988e-8
9, 5, 9.17355520958195e-9
10, 5, 1.3662147713403455e-8

1, 6, 1.830669625398056e-8
2, 6, 1.878224302157248e-8
3, 6, 1.1813632695414252e-8
4, 6, 1.6181289386726816e-8
5, 6, 1.63306496682364e-8
6, 6, 1.4255278362545947e-8
7, 6, 1.633064966824117e-8
8, 6, 1.6181289386726204e-8
9, 6, 1.1813632695413465e-8
10, 6, 1.8782243021572596e-8

1, 7, 1.510028094239989e-8
2, 7, 1.3662147713403508e-8
3, 7, 9.17355520958199e-9
4, 7, 1.0137601302558223e-8
5, 7, 1.292598309581006e-8
6, 7, 1.6330649668240055e-8
7, 7, 1.2925983095810452e-8
8, 7, 1.0137601302558162e-8
9, 7, 9.173555209581885e-9
10, 7, 1.3662147713403473e-8

1, 8, 1.236014318341557e-8
2, 8, 1.2225581308047025e-8
3, 8, 5.895345595193232e-9
4, 8, 8.678721536151087e-9
5, 8, 1.013760130255746e-8
6, 8, 1.6181289386725982e-8
7, 8, 1.0137601302558375e-8
8, 8, 8.678721536151121e-9
9, 8, 5.8953455951930915e-9
10, 8, 1.2225581308046939e-8

1, 9, 1.1447899943688175e-8
2, 9, 9.577938415386545e-9
3, 9, 5.53567558506909e-9
4, 9, 5.895345595193213e-9
5, 9, 9.173555209582036e-9
6, 9, 1.1813632695413925e-8
7, 9, 9.173555209581917e-9
8, 9, 5.89534559519316e-9
9, 9, 5.535675585069105e-9
10, 9, 9.577938415386504e-9

1, 10, 1.600656852680303e-8
2, 10, 1.6046058963997525e-8
3, 10, 9.57793841538653e-9
4, 10, 1.2225581308046906e-8
5, 10, 1.3662147713403277e-8
6, 10, 1.878224302157244e-8
7, 10, 1.3662147713403526e-8
8, 10, 1.2225581308047013e-8
9, 10, 9.577938415386488e-9
10, 10, 1.6046058963997486e-8

