x, y, Adm
1, 1, 0.011432790168688034
2, 1, 0.011238286158170494
3, 1, 0.014255228154938099
4, 1, 0.025106569888017016
5, 1, 0.0415803610562528
6, 1, 0.05071152254924031
7, 1, 0.04158036105625373
8, 1, 0.02510656988801761
9, 1, 0.014255228154937467
10, 1, 0.011238286158170494

1, 2, 0.011238286158170437
2, 2, 0.012253551746654975
3, 2, 0.01660915093076983
4, 2, 0.027441766739827917
5, 2, 0.04355638653510611
6, 2, 0.052410735097678116
7, 2, 0.04355638653510531
8, 2, 0.027441766739825867
9, 2, 0.016609150930771446
10, 2, 0.012253551746654795

1, 3, 0.014255228154937705
2, 3, 0.01660915093077125
3, 3, 0.024246889864182757
4, 3, 0.03898955902964872
5, 3, 0.05779700899265453
6, 3, 0.06715506712124054
7, 3, 0.057797008992653255
8, 3, 0.03898955902964585
9, 3, 0.02424688986418245
10, 3, 0.01660915093077035

1, 4, 0.025106569888017405
2, 4, 0.02744176673982566
3, 4, 0.03898955902964586
4, 4, 0.0643410745163745
5, 4, 0.09221713518336992
6, 4, 0.10383609190552802
7, 4, 0.09221713518337044
8, 4, 0.06434107451637279
9, 4, 0.03898955902964954
10, 4, 0.02744176673982748

1, 5, 0.041580361056252055
2, 5, 0.04355638653510597
3, 5, 0.05779700899265453
4, 5, 0.09221713518337007
5, 5, 0.12914366197297344
6, 5, 0.1435834746481339
7, 5, 0.12914366197297175
8, 5, 0.09221713518337178
9, 5, 0.05779700899265476
10, 5, 0.04355638653510627

1, 6, 0.05071152254923805
2, 6, 0.052410735097679136
3, 6, 0.06715506712124147
4, 6, 0.10383609190552939
5, 6, 0.14358347464813243
6, 6, 0.1592497549002871
7, 6, 0.1435834746481316
8, 6, 0.10383609190553028
9, 6, 0.06715506712123998
10, 6, 0.052410735097679365

1, 7, 0.041580361056254206
2, 7, 0.04355638653510528
3, 7, 0.05779700899265407
4, 7, 0.09221713518337045
5, 7, 0.12914366197297428
6, 7, 0.1435834746481347
7, 7, 0.1291436619729709
8, 7, 0.09221713518336866
9, 7, 0.0577970089926555
10, 7, 0.043556386535105185

1, 8, 0.025106569888016503
2, 8, 0.027441766739827754
3, 8, 0.038989559029648575
4, 8, 0.06434107451637386
5, 8, 0.0922171351833719
6, 8, 0.10383609190552709
7, 8, 0.09221713518337121
8, 8, 0.064341074516374
9, 8, 0.03898955902964524
10, 8, 0.02744176673982649

1, 9, 0.014255228154938007
2, 9, 0.016609150930769954
3, 9, 0.02424688986418366
4, 9, 0.038989559029645494
5, 9, 0.0577970089926526
6, 9, 0.06715506712124214
7, 9, 0.05779700899265488
8, 9, 0.038989559029648194
9, 9, 0.024246889864183312
10, 9, 0.016609150930771054

1, 10, 0.011238286158170525
2, 10, 0.012253551746655138
3, 10, 0.016609150930771276
4, 10, 0.027441766739826002
5, 10, 0.0435563865351066
6, 10, 0.05241073509767784
7, 10, 0.043556386535106774
8, 10, 0.027441766739828042
9, 10, 0.01660915093077008
10, 10, 0.012253551746654847

