x, y, Adm
1, 1, 7.938325659195304e-9
2, 1, 7.32490685294643e-9
3, 1, 5.238629787564313e-9
4, 1, 5.655878205799157e-9
5, 1, 6.909565080379821e-9
6, 1, 8.37683545176547e-9
7, 1, 6.909565080379739e-9
8, 1, 5.655878205799148e-9
9, 1, 5.238629787564333e-9
10, 1, 7.32490685294643e-9

1, 2, 7.324906852946415e-9
2, 2, 7.3657493267975895e-9
3, 2, 4.382948415261441e-9
4, 2, 5.617560677473288e-9
5, 2, 6.251632236131918e-9
6, 2, 8.618092237195775e-9
7, 2, 6.251632236132033e-9
8, 2, 5.6175606774732746e-9
9, 2, 4.382948415261382e-9
10, 2, 7.365749326797563e-9

1, 3, 5.23862978756432e-9
2, 3, 4.38294841526143e-9
3, 3, 2.5331947683571093e-9
4, 3, 2.697633395592931e-9
5, 3, 4.197610063722243e-9
6, 3, 5.40572023917339e-9
7, 3, 4.1976100637221335e-9
8, 3, 2.6976333955929506e-9
9, 3, 2.5331947683571212e-9
10, 3, 4.382948415261436e-9

1, 4, 5.655878205799126e-9
2, 4, 5.6175606774732795e-9
3, 4, 2.697633395592963e-9
4, 4, 3.99569758944163e-9
5, 4, 4.638877136799768e-9
6, 4, 7.431923237169986e-9
7, 4, 4.638877136800314e-9
8, 4, 3.995697589441659e-9
9, 4, 2.697633395592812e-9
10, 4, 5.617560677473306e-9

1, 5, 6.90956508037977e-9
2, 5, 6.251632236131977e-9
3, 5, 4.197610063722191e-9
4, 5, 4.638877136800056e-9
5, 5, 5.914343854287626e-9
6, 5, 7.472724671537036e-9
7, 5, 5.914343854287893e-9
8, 5, 4.6388771368000775e-9
9, 5, 4.197610063722148e-9
10, 5, 6.251632236132012e-9

1, 6, 8.376835451765403e-9
2, 6, 8.618092237195818e-9
3, 6, 5.405720239173469e-9
4, 6, 7.431923237170354e-9
5, 6, 7.472724671535421e-9
6, 6, 6.522677447328497e-9
7, 6, 7.47272467153863e-9
8, 6, 7.43192323716994e-9
9, 6, 5.4057202391729386e-9
10, 6, 8.618092237195898e-9

1, 7, 6.909565080379752e-9
2, 7, 6.2516322361320455e-9
3, 7, 4.197610063722177e-9
4, 7, 4.638877136800236e-9
5, 7, 5.914343854287701e-9
6, 7, 7.47272467153787e-9
7, 7, 5.914343854287964e-9
8, 7, 4.638877136800205e-9
9, 7, 4.19761006372212e-9
10, 7, 6.251632236132021e-9

1, 8, 5.655878205799127e-9
2, 8, 5.617560677473321e-9
3, 8, 2.6976333955929415e-9
4, 8, 3.9956975894416295e-9
5, 8, 4.638877136799737e-9
6, 8, 7.4319232371698e-9
7, 8, 4.638877136800339e-9
8, 8, 3.9956975894416584e-9
9, 8, 2.697633395592833e-9
10, 8, 5.6175606774732746e-9

1, 9, 5.238629787564325e-9
2, 9, 4.382948415261431e-9
3, 9, 2.533194768357113e-9
4, 9, 2.6976333955929134e-9
5, 9, 4.197610063722221e-9
6, 9, 5.405720239173245e-9
7, 9, 4.19761006372213e-9
8, 9, 2.6976333955928894e-9
9, 9, 2.533194768357124e-9
10, 9, 4.382948415261408e-9

1, 10, 7.324906852946419e-9
2, 10, 7.3657493267975804e-9
3, 10, 4.382948415261428e-9
4, 10, 5.61756067747325e-9
5, 10, 6.25163223613189e-9
6, 10, 8.618092237195797e-9
7, 10, 6.251632236132064e-9
8, 10, 5.617560677473311e-9
9, 10, 4.382948415261392e-9
10, 10, 7.365749326797557e-9

