x, y, Adm
1, 1, 1.8867628036905088e-6
2, 1, 1.7413383874013384e-6
3, 1, 1.2462472877257613e-6
4, 1, 1.3472422897292697e-6
5, 1, 1.646681190804149e-6
6, 1, 1.996433793225917e-6
7, 1, 1.6466811908041472e-6
8, 1, 1.3472422897292693e-6
9, 1, 1.2462472877257617e-6
10, 1, 1.7413383874013384e-6

1, 2, 1.7413383874013367e-6
2, 2, 1.7140178846032563e-6
3, 2, 1.0424623884308716e-6
4, 2, 1.3001008455658843e-6
5, 2, 1.4900553863370286e-6
6, 2, 2.015882081312812e-6
7, 2, 1.4900553863370241e-6
8, 2, 1.3001008455658778e-6
9, 2, 1.0424623884308646e-6
10, 2, 1.714017884603256e-6

1, 3, 1.2462472877257613e-6
2, 3, 1.0424623884308659e-6
3, 3, 6.024304048467961e-7
4, 3, 6.422865342292616e-7
5, 3, 1.0003533209013187e-6
6, 3, 1.2881801073892546e-6
7, 3, 1.0003533209013145e-6
8, 3, 6.42286534229269e-7
9, 3, 6.024304048467963e-7
10, 3, 1.0424623884308718e-6

1, 4, 1.3472422897292682e-6
2, 4, 1.300100845565878e-6
3, 4, 6.422865342292686e-7
4, 4, 9.130842744812119e-7
5, 4, 1.1069140073692609e-6
6, 4, 1.7293766707988639e-6
7, 4, 1.1069140073692636e-6
8, 4, 9.130842744812117e-7
9, 4, 6.422865342292595e-7
10, 4, 1.3001008455658846e-6

1, 5, 1.6466811908041483e-6
2, 5, 1.4900553863370245e-6
3, 5, 1.0003533209013157e-6
4, 5, 1.1069140073692607e-6
5, 5, 1.412490385767868e-6
6, 5, 1.7846075984036667e-6
7, 5, 1.4124903857678724e-6
8, 5, 1.1069140073692676e-6
9, 5, 1.0003533209013174e-6
10, 5, 1.4900553863370307e-6

1, 6, 1.996433793225915e-6
2, 6, 2.015882081312813e-6
3, 6, 1.2881801073892546e-6
4, 6, 1.7293766707988708e-6
5, 6, 1.7846075984036394e-6
6, 6, 1.5587644185364684e-6
7, 6, 1.7846075984036913e-6
8, 6, 1.7293766707988632e-6
9, 6, 1.288180107389247e-6
10, 6, 2.0158820813128145e-6

1, 7, 1.6466811908041475e-6
2, 7, 1.4900553863370313e-6
3, 7, 1.0003533209013177e-6
4, 7, 1.1069140073692704e-6
5, 7, 1.412490385767869e-6
6, 7, 1.78460759840368e-6
7, 7, 1.4124903857678735e-6
8, 7, 1.1069140073692628e-6
9, 7, 1.000353320901314e-6
10, 7, 1.4900553863370252e-6

1, 8, 1.3472422897292682e-6
2, 8, 1.3001008455658835e-6
3, 8, 6.422865342292615e-7
4, 8, 9.13084274481211e-7
5, 8, 1.1069140073692547e-6
6, 8, 1.72937667079886e-6
7, 8, 1.1069140073692706e-6
8, 8, 9.130842744812108e-7
9, 8, 6.422865342292669e-7
10, 8, 1.3001008455658778e-6

1, 9, 1.2462472877257617e-6
2, 9, 1.0424623884308722e-6
3, 9, 6.024304048467963e-7
4, 9, 6.422865342292684e-7
5, 9, 1.000353320901316e-6
6, 9, 1.288180107389252e-6
7, 9, 1.0003533209013172e-6
8, 9, 6.422865342292609e-7
9, 9, 6.024304048467964e-7
10, 9, 1.0424623884308654e-6

1, 10, 1.7413383874013369e-6
2, 10, 1.7140178846032561e-6
3, 10, 1.0424623884308654e-6
4, 10, 1.3001008455658782e-6
5, 10, 1.4900553863370224e-6
6, 10, 2.015882081312812e-6
7, 10, 1.4900553863370307e-6
8, 10, 1.3001008455658841e-6
9, 10, 1.0424623884308712e-6
10, 10, 1.7140178846032557e-6

