x, y, Adm
1, 1, 0.00879990799937828
2, 1, 0.008782500795308193
3, 1, 0.011848706453858236
4, 1, 0.021717823166738048
5, 1, 0.03762712417360557
6, 1, 0.04692314881420847
7, 1, 0.03762712417360631
8, 1, 0.02171782316673865
9, 1, 0.011848706453857239
10, 1, 0.008782500795308203

1, 2, 0.008782500795308163
2, 2, 0.010581801608735607
3, 2, 0.015792691668874117
4, 2, 0.025649713565364475
5, 2, 0.040038767062544424
6, 2, 0.047992834324117224
7, 2, 0.040038767062537825
8, 2, 0.025649713565363694
9, 2, 0.015792691668876938
10, 2, 0.01058180160873548

1, 3, 0.011848706453857575
2, 3, 0.015792691668876833
3, 3, 0.026558745617814176
4, 3, 0.041712472950630186
5, 3, 0.055905466888620275
6, 3, 0.06160074466434143
7, 3, 0.055905466888624064
8, 3, 0.04171247295062722
9, 3, 0.026558745617814492
10, 3, 0.01579269166887458

1, 4, 0.02171782316673849
2, 4, 0.025649713565363448
3, 4, 0.04171247295062791
4, 4, 0.07026558417574541
5, 4, 0.09377277331494371
6, 4, 0.10096118660540451
7, 4, 0.09377277331494707
8, 4, 0.07026558417574501
9, 4, 0.041712472950630936
10, 4, 0.02564971356536411

1, 5, 0.03762712417360595
2, 5, 0.04003876706253735
3, 5, 0.055905466888625244
4, 5, 0.09377277331494505
5, 5, 0.1357905793473706
6, 5, 0.15333500237732006
7, 5, 0.13579057934736843
8, 5, 0.09377277331494466
9, 5, 0.05590546688862169
10, 5, 0.040038767062543855

1, 6, 0.046923148814205444
2, 6, 0.04799283432411826
3, 6, 0.06160074466434084
4, 6, 0.10096118660540823
5, 6, 0.15333500237731731
6, 6, 0.17884531748623445
7, 6, 0.1533350023773165
8, 6, 0.1009611866054081
9, 6, 0.06160074466433992
10, 6, 0.04799283432411841

1, 7, 0.037627124173608494
2, 7, 0.040038767062542335
3, 7, 0.05590546688862241
4, 7, 0.09377277331494158
5, 7, 0.13579057934737376
6, 7, 0.15333500237731967
7, 7, 0.13579057934736988
8, 7, 0.09377277331494471
9, 7, 0.055905466888626715
10, 7, 0.04003876706253567

1, 8, 0.021717823166736396
2, 8, 0.02564971356536531
3, 8, 0.041712472950629256
4, 8, 0.07026558417574655
5, 8, 0.09377277331494682
6, 8, 0.1009611866054042
7, 8, 0.09377277331494527
8, 8, 0.0702655841757461
9, 8, 0.04171247295062525
10, 8, 0.025649713565365547

1, 9, 0.011848706453857964
2, 9, 0.01579269166887398
3, 9, 0.02655874561781566
4, 9, 0.04171247295062673
5, 9, 0.05590546688862378
6, 9, 0.061600744664343295
7, 9, 0.05590546688861976
8, 9, 0.041712472950629444
9, 9, 0.026558745617815273
10, 9, 0.015792691668876722

1, 10, 0.008782500795308226
2, 10, 0.010581801608735845
3, 10, 0.015792691668876188
4, 10, 0.025649713565364253
5, 10, 0.04003876706253811
6, 10, 0.0479928343241161
7, 10, 0.040038767062543675
8, 10, 0.025649713565365037
9, 10, 0.015792691668874495
10, 10, 0.010581801608735553

