x, y, Adm
1, 1, 3.1959749473361745e-12
2, 1, 2.9492339965998376e-12
3, 1, 2.109014816139369e-12
4, 1, 2.2770184732804287e-12
5, 1, 2.7813314219044004e-12
6, 1, 3.3724291319428794e-12
7, 1, 2.781331421902839e-12
8, 1, 2.277018473280304e-12
9, 1, 2.109014816139731e-12
10, 1, 2.9492339965998255e-12

1, 2, 2.949233996599672e-12
2, 2, 3.061131278311988e-12
3, 2, 1.7645082726826135e-12
4, 2, 2.3590187544079953e-12
5, 2, 2.5172871688533962e-12
6, 2, 3.569110673281364e-12
7, 2, 2.517287168856032e-12
8, 2, 2.3590187544084537e-12
9, 2, 1.7645082726816946e-12
10, 2, 3.0611312783115298e-12

1, 3, 2.1090148161394526e-12
2, 3, 1.7645082726825826e-12
3, 3, 1.0198933321451408e-12
4, 3, 1.0857703256968961e-12
5, 3, 1.6896060468732565e-12
6, 3, 2.1761971945442353e-12
7, 3, 1.6896060468712851e-12
8, 3, 1.08577032569685e-12
9, 3, 1.0198933321453535e-12
10, 3, 1.7645082726824394e-12

1, 4, 2.277018473279977e-12
2, 4, 2.3590187544085648e-12
3, 4, 1.0857703256971266e-12
4, 4, 1.7116388063596128e-12
5, 4, 1.868831339962196e-12
6, 4, 3.109971072495221e-12
7, 4, 1.868831339972923e-12
8, 4, 1.7116388063602364e-12
9, 4, 1.0857703256947123e-12
10, 4, 2.3590187544083826e-12

1, 5, 2.7813314219034904e-12
2, 5, 2.517287168854918e-12
3, 5, 1.6896060468724168e-12
4, 5, 1.868831339967922e-12
5, 5, 2.380919260546905e-12
6, 5, 3.0111345148326244e-12
7, 5, 2.380919260551871e-12
8, 5, 1.868831339967815e-12
9, 5, 1.689606046871486e-12
10, 5, 2.517287168854964e-12

1, 6, 3.372429131941899e-12
2, 6, 3.5691106732821695e-12
3, 6, 2.1761971945459503e-12
4, 6, 3.1099710725017115e-12
5, 6, 3.0111345148027017e-12
6, 6, 2.627051822590152e-12
7, 6, 3.0111345148629308e-12
8, 6, 3.1099710724945367e-12
9, 6, 2.1761971945358944e-12
10, 6, 3.5691106732836082e-12

1, 7, 2.781331421903152e-12
2, 7, 2.5172871688556597e-12
3, 7, 1.6896060468720426e-12
4, 7, 1.8688313399707842e-12
5, 7, 2.38091926054823e-12
6, 7, 3.0111345148478864e-12
7, 7, 2.380919260553196e-12
8, 7, 1.8688313399706574e-12
9, 7, 1.689606046871104e-12
10, 7, 2.5172871688556843e-12

1, 8, 2.2770184732799654e-12
2, 8, 2.3590187544086944e-12
3, 8, 1.0857703256971245e-12
4, 8, 1.7116388063596803e-12
5, 8, 1.8688313399621364e-12
6, 8, 3.109971072491921e-12
7, 8, 1.8688313399728833e-12
8, 8, 1.7116388063603047e-12
9, 8, 1.0857703256947268e-12
10, 8, 2.359018754408481e-12

1, 9, 2.1090148161395374e-12
2, 9, 1.7645082726823174e-12
3, 9, 1.0198933321451792e-12
4, 9, 1.0857703256961974e-12
5, 9, 1.6896060468729845e-12
6, 9, 2.1761971945415264e-12
7, 9, 1.6896060468710224e-12
8, 9, 1.0857703256961374e-12
9, 9, 1.0198933321453922e-12
10, 9, 1.7645082726821556e-12

1, 10, 2.9492339965996582e-12
2, 10, 3.061131278311862e-12
3, 10, 1.7645082726825585e-12
4, 10, 2.359018754407939e-12
5, 10, 2.5172871688533962e-12
6, 10, 3.569110673281729e-12
7, 10, 2.5172871688560535e-12
8, 10, 2.3590187544084295e-12
9, 10, 1.7645082726816607e-12
10, 10, 3.061131278311406e-12

